,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.04383175732497722,-0.032545242660508254,,-0.017791535957119704,-0.012253248414635137,-0.024616778712863902,-0.02141170258094843,-0.056818556578195165,,,0.0733990601090419,0.004244701567965019,,,
TNFSF13,,,-0.008049818786541003,,0.02496311372647674,,,,,,0.009164918271625602,-0.02208437767889102,0.020691544608727054,0.09610018180641018,0.03234708632006244,0.030706554632288847
WNT5A,-0.017835890703117942,0.052993336638132535,0.0015445243997306657,-0.014655782652021604,-0.015604196389420752,0.05125030396201055,0.031038827998848266,0.012063026384310487,0.028412007388124626,0.09877373293655455,0.019876681565634054,0.0026982787304453,-0.033516091839399666,0.056159251550888065,0.08347486740302201,0.04047734803373264
CXCL8,,-0.05266895836895117,-0.011217477198083595,0.016122759598530878,0.039721379519813,0.038624301102817796,-0.001184535901241072,-0.01358315588064604,-0.02135141310276168,-0.0781604733781086,-0.0655812150122214,-0.08554877955351282,0.026784626647817302,-0.048691962837068586,-0.03993967098639713,0.10764532756814664
GRN,0.009952030383802352,0.05462765755499366,-0.0012477481375571234,0.03594179752627294,-0.03765936328904399,0.1351026367896788,0.013739737693847722,0.032833084563770376,0.06560838986749551,0.15968073289629378,-0.03831051465805086,-0.010073986165001471,0.027378699468934523,-0.002430326242456329,-0.012373583618268309,-0.026642052142355207
MIA,-0.04640587846684229,0.0776781636070014,0.031176953200134295,0.15491885762472052,0.029786925296751622,0.07649501109372879,-0.04541383889627257,-0.02932430793069899,0.019163471919944833,0.08917742602103923,0.13947942743532413,0.014644497554406196,0.01724732942968413,0.0031245706002750537,0.06753631971597678,0.12057361300558088
COL4A4,0.04190488984468352,0.03589782006967199,-0.006120790726542978,-0.0076430536432795905,0.050064622913743036,-0.020386721874749204,-0.0011781134885478469,0.07724031045120935,0.07122894222477057,-0.06695075077542315,0.027631256428800342,-0.023710790777902908,-0.01704884072055688,-0.010783358774106983,0.02874304955508281,-0.005960389553973269
TAC1,-0.03545371365810646,-0.02071006414189693,0.05325269359199935,0.10702171287988015,0.037604168553920236,-0.07819178399527806,0.0890490801269283,-0.05041167438518301,,,,,,-0.01912649518468241,-0.039696910083138144,-0.04395277378976445
RARRES2,0.003283771865417093,0.02662328017557692,-0.011194681664319174,-0.04289925345992752,0.03891010943943464,0.13215429435878193,0.001507181192564661,0.009785840292821557,-0.08694442873629896,0.15262293603504914,-0.033734356219408214,-0.032622343456245886,-0.0010828783291721511,-0.0565124146338149,0.006572186003377554,0.08004559193264604
FGF7,-0.012082861730580695,-0.051504100450186364,,-0.03206479214154165,-0.021328784726442732,0.16471084271273126,0.04847926140873518,6.665699555704168e-05,-0.013402959269145028,0.07935018208104294,-0.0016487816770334096,-0.05009271904758925,-0.03167546762686969,0.012438975350064392,0.06697355034479878,-0.0036113756861928417
EFNA2,,,,,,,,,,,,-0.020843823382940788,,,,
HBEGF,-0.09173036719682136,0.011322912421861678,0.006184470329568601,-0.025561983677898754,-0.027983609095816337,0.04614696939568017,-0.04529323285348709,-0.034198565710806775,-0.011046804970142796,0.05435920506274785,-0.032311943923612516,-0.017709544815197084,-0.025270551495260783,0.014246409991386131,0.032097826868323395,0.0796162151771603
CSF3,,0.012377662153031689,,-0.02626728796819498,-0.01077512445732061,-0.021568759347815162,,,,,-0.015292576853387934,-0.05768739926743676,,-0.03174701330547255,0.07688356980363574,0.2617099486763105
PI3,,-0.005602369697512737,0.007448714933610342,0.02772179698749328,-0.007024805273850096,-0.02428670770244968,,,,,-0.07982716102808421,-0.031693248809760495,-0.046195432899376304,-0.050577414636436994,-0.03414836716758367,0.16228001341060275
PCSK1N,-0.02736336111950678,-0.0069678333287726745,0.003760617538845005,0.023622759921458278,-0.04796254232376541,-0.041645608936143726,-0.04332390054061816,0.0006971295293693228,0.009902964065762626,0.07549280407393086,-0.015204837117662117,0.03913963919148646,0.010764585183773672,-0.00848596829923165,0.04323379270723306,-0.09409931855933007
NTS,,,,,,0.03150920759085628,-0.01714412525962548,,,,-0.03105550401033736,-0.02539424339682254,,0.12646261826102753,-0.01910157285565099,
SFRP1,0.13136011242575,-0.05046846148100825,-0.03382979749000557,,0.008360122913352941,0.009057111057180801,0.07800863629621645,0.01819299219853753,-0.0015603536791148418,0.057307009255689614,0.014837408620475896,0.04586708658226048,-0.017475360563248762,0.017092225958342318,-0.027598327279877512,-0.03174333475770984
CXCL13,,,,-0.01907315908376658,,,,,,,-0.029901475313563297,-0.05355372422060211,,-0.028151142747440783,,0.020492115001678104
MICA,-0.007882210388262503,0.005273212986560459,-0.007482721579026667,0.06066902566892751,-0.011196173768746251,0.06369583222981601,0.04177344362587453,0.060937885233485214,0.1221156307971452,0.09071126347549477,0.024530939079663125,0.03372621849399372,0.01712585726875562,0.009049131769292281,0.08407665261268527,0.06569650246915434
TG,0.003581380066253315,-0.00014368414212708738,0.0016348503662233845,,-0.030221852672912587,0.12351741925662713,-0.0232777492514585,0.0034367743696532395,0.09847972775139979,0.09619677897761,0.03233787052001327,0.12938366767904572,,0.04719336711416464,0.040073945664760566,0.024852401992807232
ADA,-0.007725000004557532,0.007204106938131109,0.0074763487526355215,0.027540267915661207,-0.002599205653362752,0.06594178567047031,0.034478878165283826,0.02803538150440997,0.03465830820798911,0.04406182860427965,0.06387794032335922,0.03737216513473298,-0.02618380745121709,-0.006324058606641521,0.09818977805903223,0.021937764089339215
LAMC3,-0.0815561752391696,-0.053796938712052954,-0.017781410726220456,0.07965922570251285,0.040600165462489214,0.085819273361515,-0.007409096662378793,0.01925869005285696,0.07472946776219333,0.11930070200836855,0.01289568543830469,-0.008104087273353608,0.015230634276020403,0.007543982711148529,0.026317778223780886,-0.038035524179489466
CCL7,,,0.014057061226088059,,-0.006658517934915941,,,,,,-0.019951615552998816,,,,-0.022120613684390902,0.11812180573972397
NGF,,-0.025421251070437044,-0.013961793096002973,,0.009752565411293813,,,,-0.028737268336711946,0.01391044241481309,0.03432126798096011,0.05934945400851789,,-0.01082753258399959,-0.0505948188897078,-0.014793926679422656
TNFSF15,,-0.03144926023285708,,,0.04900065313726818,,,,-0.14095502880864014,0.1213957239223261,-0.019450584790973127,,,0.05445256137826919,-0.002138777953107134,0.11223962924652683
HMGB1,0.009964684154393744,-0.013101185927212275,0.023655336128157196,0.006634372957480394,-0.007838764074662642,0.10681153096839566,-0.003159929104865043,-0.029429329848181085,-0.008172300597742469,-0.1319966095302287,-0.05410000860341741,0.056337441370327826,-0.002018325287420759,-0.039882362430135515,-0.05815614402077347,-0.017432898684793603
ITGB3BP,0.06318920318139544,-0.0473839125677399,0.01577267294553049,0.019742001717226426,0.047557735370831404,0.10007256849920754,-0.026347317415372128,0.023437527244723335,-0.06115432122643877,0.060846814963006465,0.04623367268684343,0.038104784735506256,0.03513011537632935,-0.031058151014149566,0.05660396520755607,0.04211275048898687
AANAT,,-0.03291503733317601,0.06206092515556226,,-0.027814785211006568,-0.019455604623781438,-0.020933815937426686,-0.02679940365206182,,0.03178469503931028,0.0799388538133254,0.031547748577260455,0.056828849930999174,,0.03268697699102395,0.10429706642847826
RELN,-0.03403960766504072,-0.029753930329293275,-0.003941158918953654,-0.029580979698837308,0.02200523223650018,-0.057088848357580275,0.003695459712886621,-0.01858342567744118,0.046095242291599496,,,,0.0069636398374800035,-0.0238127985923151,,0.0026082595536524892
IL15,-0.03476617456129577,-0.044704580562294614,-0.010691435440951916,,-0.023947920419329777,0.04310712545511573,0.01992146414019709,-0.02485520823899978,-0.012245253032353375,0.07208628829311892,0.0811949851342177,0.030981116868054385,-0.025193208053420048,0.040531641096156,0.1491164932269586,0.0073574617197267244
UTS2,,,,,,0.09603061724701376,,,,,0.014235894424258785,,,,,
BSG,-0.06243496834184621,0.1018519722954768,0.01320794078075118,0.0347928316475595,0.031610741821387095,0.042376747462886555,-0.0894181683053617,0.04405409344786058,0.03243936735885121,0.136773407998674,0.04456934535358163,0.003813425915249379,0.034969661092826294,-0.01448684436513848,0.10740600116317446,0.04461454558485063
ADAMTS3,-0.005940542987766855,0.02340753161547725,-0.01621051329055922,,0.06113856776677555,0.13675362999558857,0.00973969291136701,0.008492566500370302,,-0.04529821438584073,0.057067690031899584,0.11222890311312815,-0.027345635321155155,0.05826844512927874,0.08765329051522897,-0.0015523197876055176
CD34,-0.03924762471984724,0.01869813837036237,-0.01344450180986675,0.053600283243170455,-0.009298311201485235,0.0690731780503466,-0.027154364221870484,0.043737807259655814,-0.045044705947948814,0.047520034879772216,-0.007532725579559301,0.049930070783307565,0.039507501583205554,0.0004327614991300932,0.07825270331145855,-0.03846306211059913
CCL23,,,,,,0.11821401494283403,,,,,,,,,,
PLAT,0.011800138208438664,0.06828516719899475,0.0026380204241662672,0.012044415096085703,-0.022055146797554236,0.13383623860782515,-0.04102017739323704,0.00993911420929214,0.06853224826734812,0.18563289826058021,0.016094049744816253,-0.018111951370709416,0.056847331382882456,0.0038939264233294043,0.07219175900541078,0.036966500372936535
NTF3,,,,,,,,,,,0.039915613672337945,0.004747242848692346,,-0.0062619947674755795,,
LTA,,,,,-0.03518448675614299,,-0.020161446392554475,0.0027083791964103154,,,,,,,0.026038224348718077,
CKLF,0.04157025198292558,-0.01133015535821265,-0.008176343344666765,-0.016714572751397604,0.0032449457544885332,0.1457267647346652,0.02969945618570799,0.062079217005433944,-0.05401060754814917,0.07941397051449411,0.05410322585843699,0.010497355084847802,-0.06492363779449917,0.029644970429182314,0.07295655931182914,0.038556882877426424
CD24,0.030974507804470586,0.0696049814725759,0.03143718667257712,-0.030429900816352322,0.05892122487605148,-0.0036346277408838674,0.048048173021411116,0.02538793925314483,-0.03075267854026882,0.009944940411078147,-0.013751202224331257,0.037229079827893766,-0.04660862303575177,0.010935233087638436,0.0249210321468252,0.04981555549259821
HSP90AA1,0.1292626585274198,-0.04395561970886422,0.05093641169841665,-0.028965531108346963,-0.020291356855659224,-0.10096709839239874,-0.016982006252401153,-0.020312746400384493,0.08003110806881077,-0.10305220196041591,-0.0963648307836005,-0.04059962421982007,-0.0045577258380673094,-0.08844081002104483,-0.1247017411862671,-0.010952141267515366
BMP4,-0.020368562030227248,-0.009406015965264372,-0.01757951265941114,0.034779960958417684,-0.016167256134079353,-0.01408306807596593,-0.006910460433790886,-0.021179207189901614,-0.04240601474807223,0.13780969978228647,0.0797474888345772,-0.007896130936269875,0.09421996613152026,0.022104241167129928,-0.016881463205756935,0.05228606134339575
SCGB3A1,,,0.12015478319797561,-0.028077133255440905,,,,0.0018032288739120504,-0.09525946890322784,,-0.030367202323911,0.044575669174941435,,0.03293255180810444,0.08643051970113853,-0.005048001626546528
IGFBP4,-0.025688789911109008,0.07181842143638233,0.018203726507550543,-0.014276126807252747,-0.013262456713476162,0.15222922682777168,0.007502949365818367,-0.04450355490588067,-0.03197973881256344,0.04006439718230948,-0.04219652898201129,0.016003999273235994,0.039512582778044,-0.02637843864557502,0.031893178905986204,-0.09506103294373312
RSPO4,,-0.031054664465163584,,,-0.04243794402088626,,-0.023448989552155682,-0.02475219214826433,0.021020277243028,,,,,-0.027571674107467338,0.06378298870174187,-0.04322499513879856
LEFTY2,0.028564383422478454,-0.027446282833233387,0.005441610730789286,-0.02776612627051156,-0.00515588661769866,0.1941386928046746,-0.00612122610176799,0.07042017130366243,,0.007144925767285154,0.08536913055589557,-0.02396665193994389,0.09918424338632499,0.022396842506829266,0.05550132061959084,-0.053902657709105226
PF4,,,-0.014450524013867034,,-0.023951317982432236,,,,,,,-0.019104807215584843,,,0.0189490634868668,-0.033860584565125626
ANGPTL2,-0.020008959513839162,0.010088234578524823,-0.02260839640877309,-0.08613244461279257,-0.015225512315970482,0.11700882304106444,0.011334186430670877,0.07871602166164593,-0.060743624593931664,0.037998296730497975,0.01227292709183614,0.040128033204110555,-0.0268216821802278,-0.0017070361637970565,0.038375733799449155,0.037082065120351136
LRIG2,-0.008038614926858702,-0.020379567861027747,0.027506763893268543,-0.04092882054372086,-0.04325402057468393,0.0023826026094841864,-0.07628409804927767,0.0016715523401273967,0.05848831751689225,0.12207748807816607,0.012885605163225358,-0.038988285183666406,0.005711290332521793,0.04769220710901408,0.03178094961517392,0.01587254229399127
ICOSLG,0.09772950149388304,-0.004557475266181261,0.06062135342032205,-0.016381126306222075,-0.002105927079409127,0.02138960509977829,-0.06453002494315474,0.04213362206135545,0.0457133898193482,0.07917657914467696,0.030427278224656632,0.04047739260768076,-0.018807320342628712,-0.025789083755620282,0.10153655383880095,0.08062312381199327
WIF1,,-0.07226916747968158,-0.0182672021444044,0.016829913864050014,,-0.09501817852684409,0.013381754328002008,-0.050027511576671034,,,,,,0.033841990398988914,,0.020153251243580344
NPPC,-0.03328807043497962,0.020228152362063483,0.008623824220962674,-0.03522508779156943,0.01122296015893325,-0.015390175683882549,-0.03529765374633211,0.018783467816405785,0.004705994660887885,-0.022455684789461583,0.002020605241894501,0.0458831830297593,0.09916056935089873,0.11965955265483155,,-0.022166812068259767
LYZ,-0.024544976342657825,-0.08775335812502187,-0.038187350173526105,-0.02191290008752048,-0.012425749178441999,0.047701767363387604,0.0723976838591056,0.005069220615159062,0.05533773202898474,0.026571632966708707,0.06151373375783339,0.018643172054765886,0.012069863365864077,0.04024169861457035,0.009602847717968297,-0.018919798788371085
EREG,,,,0.08728266847874891,,,,,,,-0.019509988294230923,-0.054094828009564215,,-0.034340984961219276,0.02608910135639595,-0.03898356344989642
SPTAN1,0.00697794177175476,0.02526388183241684,0.051570247128583116,-0.010739886670261774,-0.035200736437183994,-0.05205306855777148,-0.010781886261600511,-0.010323119830196594,-0.035518493829032535,0.14288310050432465,0.017430651076676847,0.028817344129821093,0.030944231769978035,0.035189586997879836,0.04855050548050644,-0.03652346886694404
PTH2,,,,,,,,,,,,,,-0.04384814711191798,,
LIPC,0.06790770789139193,-0.056271076422495285,0.02300773338576991,,0.004732111015044883,0.10195183364571705,-0.008347752712021508,-0.030625768523722664,-0.045092056584855676,-0.008522355520816758,,,-0.012316046815532668,,0.005320290287050878,-0.03355717959255312
COL8A1,0.006248516634393572,-0.005512608261570796,0.0038575799299370834,-0.0008448207720777837,-0.05150815421360749,0.03452479802268487,0.008179232222201552,0.08294178480054744,0.05072572427476759,0.007499865068326246,0.07850455453770039,-0.019059732266109113,0.047457010569509586,0.015241814371402469,0.04642047760728795,0.014563218206292847
GSTM2,-0.03420231018465796,-0.055786952898376305,0.12098660362213629,0.03425842198939306,0.016730335155291882,0.04513324941594222,-0.03849952962787565,0.018220138288552932,-0.0054794487132985865,0.10125996005562286,0.059258558909743096,0.09933162617651237,0.004591557051405405,-0.032199686881840495,0.07806450243295014,0.05598516507777955
SPX,0.00472644015571656,0.04456422982414537,0.029543110313922368,,0.0027144196907876125,-0.044242775246553664,0.0420642700352794,-0.025880692889378987,,0.016775350547905337,-0.0201161378598194,-0.006888924091272938,0.0033446685959227277,0.03470736822666254,0.05515194778457016,-0.022879811460653175
MFGE8,-0.009378448944446829,0.022031246684325358,-0.018052104948837466,0.014572547736449155,0.01402982969352086,-0.008472927509620089,-0.01247199173037026,0.0002919033272878682,0.08541310837106589,0.07576703388997015,0.013201073999611686,-0.01523645971521056,0.037017187989191375,-0.0012709722599409399,0.09226905347549445,0.037696534924184684
TGFA,0.026434645837330385,-0.002859404325843734,0.00605534935192908,0.05824298544619288,0.05385104192419878,0.029933246587055127,-0.04133605434510479,-0.012449035082446798,0.08290289614014754,0.01947354027817775,0.03806335096934166,0.03069735987593948,0.023676858189652684,0.0746708775705928,0.0704556518871843,0.05701031812300923
SLIT2,0.028591956978157092,-0.021570547926345236,-0.03514654144936227,-0.02086889599913239,0.051126535793123956,-0.04149971163602458,-0.008137899548558338,-0.022686645793599983,-0.10495026792626895,0.06632837182436942,0.059977929284674214,0.061093204799006394,-0.019379117922757205,-0.037745997321709183,0.04725832038874722,0.10306161772538076
PLTP,-0.11276088389575847,0.07894744970427166,-0.010226342375225132,0.020102971623406247,0.0010868317300286698,0.07691437010090971,0.036982686365529156,0.017290783069943416,-0.011727414004823697,0.07216421464439354,-0.019373645443699045,0.02880177723894172,0.05107964547078601,-0.0021259353563961242,-0.055229874381487055,-0.036658003942604246
APOD,0.02397980936887338,-0.00940103079384595,0.05546772501208508,0.013944332991344014,-0.00796626702972415,0.053943604325189735,-0.02791303563598401,-0.05143517845189137,0.09350215758320073,-0.12763292328374143,0.08100418055161665,-0.030782087738381647,-0.012833514470772103,-0.027805929418662147,-0.04243831672214645,-0.146678700293168
B2M,0.03815136458009669,-0.014918856624283121,0.015896928332824613,0.025114112025609803,-0.01090847725733864,0.1834637109281183,-0.01708991918408792,0.08242315707039558,-0.0011468299750883254,-0.01885876312490542,0.0006747461851757454,0.02752579949457716,0.05472983227131937,-0.0350878455883548,-0.05261836721750288,-0.07294960938106292
OMG,-0.06971726271926212,0.02960399676172475,-0.005963082766905661,0.06600654223003179,0.011433044639952475,-0.012149972015969516,0.04545559201943783,0.015042330546585301,0.05765032693107248,-0.025045915548059593,0.06566390408301025,0.030654684477814106,-0.0011467862482349147,0.019472454806588047,0.07725521382921563,-0.06800414777936846
CXCL3,-0.03306553362553434,-0.0428371785237091,-0.03924546303288334,-0.04945768689848867,-0.029420841913643036,-0.025544278842880238,-0.03159285203563352,0.0605843027280472,,,0.013992136062963326,-0.02713959434988848,0.0200004711928337,-0.03370901371878055,0.02858545636408255,0.06811721582187086
CXCL10,-0.029323515134676077,-0.010142958411589884,-0.0040221081585542565,,0.0006204388643826872,0.1549925730369715,-0.008935303504559363,0.04304378122112383,-0.04661528532313107,0.06924967351983974,0.06133308259799427,-0.025625084892625175,-0.06380333830008986,0.004136125652002492,0.07152497146567148,-0.07842972962317327
RSPO3,,,0.09586799999330686,-0.02626728878750098,-0.006444261100465556,-0.03194713441354339,-0.002610527281408167,-0.018705419476697918,,,0.013275288315267593,0.05423744060134904,,-0.014760569040181547,0.030531867263537377,0.018359567287717506
CORT,-0.02883475884186827,-0.03481775033834905,0.019916230542404018,0.10587344108447386,0.008031144020783173,-0.05529167367037247,-0.02474709658274806,0.0027360887121071326,,,-0.02275012167119819,-0.0199922097281921,,0.08322379914715893,,
NCAN,-0.027711677709566174,0.07945432063871494,0.04255166430226824,0.03971875509274457,-0.01718195892076758,0.09419497401759332,-0.015544743791039727,0.07720777798775065,0.14230105553650518,0.1653060726939576,0.07596704541903308,0.019013844666569604,0.058178488272897406,-0.014283123038735409,0.05556497699871846,-0.04570977358979624
PRG4,,0.06447353393029472,0.021399250268723614,0.005469812400615121,0.03604956665919171,0.06738157287636112,0.008584841469682539,-0.021869727488164816,,,0.017195164839875994,0.07458782393208012,,0.03608072977671251,0.03172332403698228,0.005919643962457104
ZG16B,,,0.024038797903289055,,-0.012717278270166915,0.07515065895740222,-0.01602009938438547,,,0.02748185435265636,,,,,-0.004791542665836064,-0.028886551369228793
TGM2,-0.026674470617441375,0.007015652616950449,0.012206928249844897,0.04059999665850062,0.0037698233914891742,0.10069694217471865,-0.03392746826121599,-0.033336303907932366,0.042674646634732985,0.027192353228282357,-0.016007951561232536,-0.012906410288045091,0.07007539612966776,0.041025228693932166,0.009201757335550028,-0.05286930816244417
VEGFC,-0.029996310844943357,0.0004234328371977666,-0.049660796354570436,-0.01115723661005439,-0.029733534285047807,0.11188179736465724,0.01720290863600915,-0.022318928626020893,0.04510621662706139,-0.021370261248781743,-0.025676583045393046,0.000938488723130957,0.047355737780879426,0.018419274927825566,0.024291794308388563,0.05870671647661501
WNT6,,0.05060388383651853,0.006819353607814288,-0.03975613966710695,-0.022129012524687994,0.0013302093392555587,-0.027474918737649127,-0.019478833867494938,,0.057002984458933315,-0.029784168091489795,-0.01497859918255973,,-0.025601024702934426,0.013485902897653343,0.020333383022640986
NRG4,,0.04038021502988545,-0.023953873781092733,-0.019688744955745997,-0.007021747064870319,-0.03447084113067525,-0.021452009367684665,0.08183386300353328,-0.0009713464264093345,,,,-0.02957430125515039,0.08724299358722164,-0.009323838750634382,-0.009238399639450697
PMCH,,,-0.027608128632630645,,0.006734363905059384,,-0.023448988420488665,,,,-0.020279443830197995,-0.028050139820159192,,-0.020962862881992526,0.0068113323660708965,-0.057484938420796994
COL9A1,-0.023264415945197695,-0.02558816597465571,-0.02331446465141817,-0.011469566875887826,0.014888062751121717,0.0551718371219064,0.03135616337834786,-0.029669264374275275,0.005072712626905586,0.06875320401423196,0.02356225381261855,0.023154837613479633,-0.023036349829712966,-0.010815435073817499,0.12162127429352679,-0.0241082614334983
GDF11,-0.00935433312593015,0.06580954236464247,-0.010366316607386591,-0.06626791008770802,-0.042353167282344374,0.11626166818618547,0.012471428577363225,-0.0189254989893929,0.020538089327400574,0.04128609038398892,0.012923712812702924,0.026501635097215096,0.00459114210875589,-0.0016562269120015216,0.09490593279455972,0.04784312841913716
RAET1E,,,,,,,,,,,,,,,0.03052985641315385,
IL24,,,,,,,,,,,-0.015119864647451008,-0.018800190777773472,,,,0.10888111695063744
SORBS1,0.00917736671934309,0.013668883716216277,0.08585933710676617,-0.0016823802698494581,-0.006751343932735531,-0.03626486362607407,0.052513070519442484,-0.007469825814896471,-0.03706856382206542,0.18590721133423863,0.010102500320211772,0.061682035863243535,-0.1003352355500795,-0.06289910618044178,0.06106612492248931,-0.031305763798502
DLL1,-0.058890728812632236,0.024594539110825746,0.013582262573323999,0.00909274849552221,0.0014684394486183657,0.0918961824355008,-0.007898979575229738,0.060121806996379916,-0.05619470360432922,0.0707928609546345,0.07301391352544005,-0.031580337811041456,-0.052763518208379705,0.0012946493446808994,0.06396611645571644,0.07024708745570145
TLN1,0.049393301719084654,-0.018244188729104698,0.007590853840842285,0.041590996547667125,0.021140000646659815,0.08175122902591507,-0.02873890783250376,-0.03355281561836192,-0.00850525772205493,0.022808323697605857,-0.012379452909622144,0.00012739024509139085,0.06282879658311663,-0.045726670101885906,0.01800185750552198,0.027481521255679615
COL2A1,-0.013366454118597599,-0.015057410925488252,0.011724635213685995,,,-0.02554428753588143,,-0.018172431853784518,,,-0.03305400621930073,0.003579841756328605,,-0.035350541273613915,0.07121933444146064,0.17007967852334513
SHH,,,,,-0.007042153871340471,-0.020080913796451477,-0.020504639488674856,-0.017343636237756616,,,0.029963092672300767,0.08375153302131201,0.028644243533690016,-0.031442660080500937,0.05857066468325794,-0.005893465218605032
PON2,-0.04729613397505696,0.1198576683653218,0.05568828661707095,0.031674226045669676,-0.03905874117681781,0.07501217053866972,-0.046087757920118315,0.060241684846341764,0.0018155319690468556,0.11710213911920021,0.02741606344580192,0.06031657567300145,0.01667840042279534,-0.02912601784412268,0.046592329677191825,0.0350859407174317
ICAM5,,0.022709024952709194,0.001846795827957484,-0.028077135242456735,0.0767078164781064,-0.04991603410625641,0.008547350098319612,-0.033871184721602256,,,-0.042264180673813684,0.05076272482392301,,0.04232276333239342,0.018729304767231135,-0.07293833499144961
HPX,0.06394779587762534,0.09476981476119888,0.030538642467193018,-0.026267295693083198,-0.004438887059170919,0.04873016940233483,-0.01308274586484402,-0.006455626147834258,0.028155904580637377,0.057496935470954566,0.006461664827874708,0.11498267451505861,-0.04172561351482515,0.012073175654426437,0.09240402050098942,0.03792648436210874
SFRP2,,-0.02889671972911242,-0.014239639035478034,,0.01503899423105226,-0.001541556811307204,-0.02620189402123551,0.0061884937742470204,,0.059500415444754956,0.03798548850553318,0.04462862358187157,-0.010828169088050815,-0.028221697546267934,0.05903340902238601,-0.019296055862357317
CFC1,,,,,,,-0.020161447611014828,,,,,,,,,-0.013263020405569356
