,MGH258,UKF248,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,0.0317974818958214,-0.019331620915779956,0.003744992540307962,0.17140802022897933,-0.006610930553107018,-0.01766829006818828,-0.017430112890617307,0.025036863567376177,-0.029202180398868672,-0.03721967268815694,-0.026552715243760756
ADA,0.027642310647952327,0.09920374230257062,0.08185436232308614,0.009808891218447871,0.1458547438998638,0.0679716690207603,-0.02499292152424036,0.039493219827146375,0.014443045239803895,0.07497625319362412,-0.025065553444132662
LAMC3,-0.023184306402271343,0.19186040300014381,0.05400768317572595,0.062457633420751425,0.15443205305601723,0.06695607942460459,0.026446803657520054,0.010398705803977596,0.07281967793149043,0.10182736888068905,0.10897498074009791
CCL7,,-0.015334074157099474,,,,,-0.019660373925030335,,,-0.01999938172824881,-0.027944332143220882
NGF,,-0.00015166106954598432,,,0.01052551924472045,-0.034521886075985456,-0.02270615795147329,-0.019322078310866384,0.06526134293425317,0.10617699484027254,-0.0046127209861441055
TNFSF15,,,0.009966480434118337,,0.14195533408539032,0.044822255473792226,0.0028342270226704228,,0.04722061165935878,0.04858277055029815,-0.032876049642330304
HMGB1,0.01786833763913075,-0.07318961564909444,-0.00707643203674705,-0.06497214378134947,0.01521336984862278,-0.02629562507644972,0.07499338299696823,-0.054367912320192426,0.02486433978308421,-0.03821674175417629,-0.026886048382344888
ITGB3BP,0.06621732610172022,0.06794420917021894,0.032073909699087924,-0.02246377883552019,0.07932220386031648,0.023815267817877246,0.029998789562687995,-0.014882489674787778,-0.05061216157587355,0.05176706008878893,-0.014852756412200139
AANAT,,-0.02224740868544749,,-0.04187172724454791,,0.03213574466349391,-0.01724769540022954,-0.026356560622532586,,-0.021160179886267887,-0.018137926492966614
RELN,-0.01508075457292432,-0.018620784695762536,,,0.005890136236768398,,,,-0.012333649881659652,,0.03786408805760373
IL15,0.03535699300415,-0.003255063809305615,0.005663075855513836,0.183603750839597,0.06665286060251407,-0.006607735847931134,-0.0026430676080199883,0.019726445926945193,-0.05374691340684909,0.030524328932645593,0.037136316312237495
UTS2,,,-0.017222187436193276,0.024771777318379533,,,-0.01468767495052554,,,,
BSG,0.0413467497337549,0.015578096871590959,0.06452598710331232,-0.05759482607836664,0.0265730955593959,0.08905061181416889,0.047149292553098285,-0.020033113423838077,-0.017537638747654998,-0.091935672450568,0.0855994661340653
ADAMTS3,0.08740484564416562,-0.03006128049920037,0.0651406103140926,-0.028270171219673748,,-0.028971608447047183,-0.012007525845473791,0.0033829024690241894,0.0541603212778243,0.04548272615311998,0.016239967797570348
CD34,0.009393353310072149,0.15245632098509448,0.08915082014661607,0.13567379726359585,0.0893839165893162,0.15987937161710222,0.022936899987408107,0.04255126378036082,0.0016108546942759522,0.1083987872388632,0.02649696183208184
CCL23,,,-0.03240408918570669,,,,,,,,
PLAT,0.04797011282543619,0.09449410254499134,0.08310412517829359,0.01216856288077659,0.027240334567306554,0.13650595035026303,0.05962744421244159,0.003983579495634277,0.040144435240339046,0.06640504466870253,0.06902451717697602
NTF3,,,,,,,0.01503395999006336,0.05887701095283316,-0.017477063891308542,,
LTA,,,,,,,,,,-0.028478413211273482,
CKLF,-0.008733371367298876,0.07489661572834662,0.046179417426582346,0.062084792808422856,0.04516107493539716,0.04848462710336985,0.10310954109885885,-0.028329724731726773,0.031693165132722176,-0.0013446785592266671,0.012457426762459537
CD24,0.09734362228767726,-0.044569257986257625,0.0510050822213422,0.026259838381747933,-0.18541280931003876,-0.04540199114549134,0.011093800120051317,-0.0042000599519475155,0.03828995543969831,-0.061219912839424885,-0.007121936212876335
HSP90AA1,-0.054088227822871704,-0.08511162653740992,0.0040718985379548525,-0.0626811206087454,-0.036268991794342724,-0.07343974050072379,-0.041821444436380216,-0.10217579582804763,-0.05591629933795308,-0.06365694095490461,-0.021609115682702417
BMP4,-0.0187210970727579,0.08052122191756961,0.018907319255028768,0.2006823471668817,0.039013085791796756,0.005341070160154349,0.04243193213851825,-0.018961700565375803,-0.001999949230791833,0.08267543919486263,-0.040550661955927984
SCGB3A1,,0.09764586146821344,-0.03998924927696015,0.17471933191811967,-0.03033844113021984,,0.06236017210530845,-0.016275266130208688,0.014606768969466782,0.02982360689000537,-0.008368909796773656
IGFBP4,0.06261485974704795,0.16045681159106134,-0.04217158188100233,0.10219436506190029,0.13273142529642223,0.09563858234381384,0.04827929034510362,-0.039562212640012244,0.030693028961007264,0.13857939561374477,0.08311772891398614
RSPO4,,,,,-0.03600870018147285,,,,0.07663172342030808,-0.025913251179089755,-0.0010805596205881204
LEFTY2,-0.01801106084755332,0.03557679431523866,-0.01920034587253275,0.01435068288768214,,-0.030919756173703416,-0.01668943110081913,-0.02251962009542993,0.06242980009324324,0.03695940866309896,0.016228474316389116
PF4,,0.11238835183659904,,,,,,-0.017951318422343075,,-0.02847840662115743,-0.01791631048415341
ANGPTL2,-0.02195938390673273,0.14789773038609963,0.03661618916459736,0.0808262492269951,0.05237487146543154,0.09186951662947808,0.029979384022632755,0.0841296260340518,-0.029070846738578293,0.08699089474078774,0.08020609927398771
LRIG2,-0.019195763437458154,-0.03980361008122483,-0.05724401531959194,-0.04978399436494137,0.034343999941311994,0.05025214332227516,0.01174043036772512,0.06045796506777905,0.07764413087920014,-0.014727872141132857,0.002620800529890719
ICOSLG,-0.021912016669992363,0.0532633980056744,0.042404582873186,0.03768007882511274,0.18798569528514497,0.05124291119287223,-0.008572161714780147,0.06359622482572488,-0.0172387850531832,0.031251034869632446,-0.020295000761022242
WIF1,,-0.02862141478446142,,,,,,,-0.028645885193082973,,0.01273713324442227
NPPC,0.0809531734808063,0.008290605086514021,-0.028630124920846677,-0.061918855247687074,-0.02941159702201972,-0.028971552805338294,-0.015006005265297304,-0.010273413190899134,-0.02520266095680646,,0.006019080503225344
LYZ,-0.006446597468485412,0.10603591827801932,0.07124111509150849,0.12340489138492625,-0.015713938055629626,0.08798041405239562,0.02420105891917802,0.03796318304824693,0.0030247014247490114,0.08531716733799853,-0.018524098134090183
EREG,,,,,,,-0.0173896962235838,0.014405577126942563,-0.0383810815652614,-0.03294923944013233,0.09881268090425081
SPTAN1,0.06802049676151284,0.028407368144946973,-0.013082780947586891,0.004576356888964648,-0.08809020594304576,0.038514321512712134,0.041489775658797017,0.06985458538709785,0.023077333792017977,0.03581644514067557,-0.03587918331615894
PTH2,,,,,,,,,-0.008942042972447184,,
LIPC,-0.023289822435662525,-0.019473906952102764,-0.030359316780989694,0.10935185692753019,-0.02603759020791744,0.08385402499732614,,,,0.10715788191105,0.007678436724082742
COL8A1,-0.001765891579986196,0.14420626524265068,0.08378434387225658,0.015151809374998148,0.013345615348271993,-0.030998415466558262,0.051911015004762556,0.010175365739070118,-0.007023551596288383,-0.06181390319372646,-0.04573967544204441
GSTM2,-0.00867160423586518,0.014225862748179777,0.0077546033854693445,-0.0598039722977441,0.04211859638811225,0.0179223690053024,0.03480116858087696,0.019539733722698082,0.023493360090470948,-0.0484565131150124,-0.016648746471298353
IL4,,,,0.009334458000146284,,,,,,,
SPX,-0.027171517870817653,-0.009622851810868154,-0.03795472262314214,,,0.00031737395459500853,0.0018156715482436476,0.08496630452178189,-0.050612904236723315,-0.02305610924002751,-0.07635393461137514
MFGE8,0.04601125417163717,0.1470185463731894,0.045452501149723885,0.019904071033950203,0.08217287766731977,0.09206114798441073,0.007682290567866602,0.0287943727468188,-0.008695641614747021,0.11670378598139662,0.03520230781008148
TGFA,-0.013051133805550572,-0.01612422581516188,0.045655041552025856,-0.05082575874466216,-0.0029663713044974795,-0.01400131118896371,-0.03901117590548927,0.04525153466432696,0.0291901170167716,0.048875288738030605,0.013250262655582403
SLIT2,0.07891727482536094,-0.012773532028537374,0.016794907506621704,0.12380261679978499,0.06396327667184971,0.009812236742764449,0.032063868238445786,0.016938478686268372,0.07679769551419341,0.022519130768480958,0.06857001401798621
PLTP,-0.007731990335300931,-0.020814635156850003,0.07489650557960949,-0.012263488793357516,-0.07954302508480877,0.09656332915393326,0.07880322911419925,-0.008842964756767737,0.024317012385264763,0.06908145523272305,-0.006160317280357896
APOD,-0.006410375525323001,-0.029432071399543524,-0.011064845746867214,-0.041797147140253704,0.08947494286432929,-0.036879056209962444,0.019458664429909536,0.05564762068838302,-0.024690127225280783,-0.08475920944870893,0.06811157331789534
B2M,0.07087205541073702,0.11357917472056063,0.06530090201054442,0.15211110740397019,0.12279564167661756,0.1184947578458013,0.09614352216956629,0.013776722492233743,0.018495674899235124,0.13677865214405027,0.060571574161927544
OMG,-0.016028101833427226,-0.07646425831442881,0.013469295539541867,0.0011350475991370632,-0.1226097095557125,-0.03888350597328441,0.02150018654814294,0.100132101266622,0.011752007705778153,-0.0007787798858500858,-0.016427966384987343
CXCL3,-0.014649205194617612,-0.03928096578849065,0.07305079027229402,-0.022613407103772087,,,-0.05570653095164602,0.04411201300011686,-0.033729473501257774,0.024967050687488772,-0.048143206717928856
CXCL10,-0.05375820720016948,0.0021378903113678255,-0.030511785056532712,0.036978134909875775,-0.011337105735519494,-0.019465097164374175,-0.020301858259641675,0.010820267718598325,-0.013957052122459696,0.1396322784522162,-0.005173633781744069
RSPO3,,-0.0043632460611940345,,,,,0.02550210161571543,0.02510292649541708,-0.012243609157576652,0.0003966476714810947,0.034089213346440654
CORT,-0.018190923339143836,0.0018198926592443577,,,,,-0.022418029141929054,0.11342370018392593,-0.05125011811225283,,
NCAN,0.00391525702667471,0.008389758815077582,-0.093050258920561,-0.008002576273469023,0.02326360783420073,-0.009079936916716895,0.07042369963324423,0.08172752925009041,0.02416666938435303,-0.06490725629052704,-0.024405681909822664
PRG4,,0.0062321491307153806,,,,,-0.02153355002639166,0.016901918118879034,-0.003500732803873284,0.00422513221118279,0.014795016680660428
ZG16B,,-0.021263730610524934,,,,0.07541941981446094,,,,0.007939747377846426,-0.015284450336412254
TGM2,0.005922321489345588,0.0934130431679527,0.04652662735074289,-0.0023883575926741413,0.03304581614769706,0.0351342450583102,0.010375335728727772,-0.03956727600612978,0.047857875901100536,0.08957332608855163,0.050820962765862183
VEGFC,0.0822367725381882,0.18219364050267078,0.06032479977832415,0.11174638434592954,0.018265788901797447,0.16800081261665548,0.045150326430148796,-0.03763857883496654,-0.00767584252230075,0.07853098028645994,0.012659398582340383
WNT6,,0.04322232583073599,,0.15593451347200715,,-0.02557929626948603,0.042723908265802336,-0.034913026651756225,0.07271424683018281,-0.030562505901748097,-0.015793422863510567
NRG4,,-0.014123220640239364,,,0.023708225104172552,,,,-0.04069251541697685,-0.020295464040533614,-0.023750885608437144
PMCH,,0.08971615294658336,,,,,0.11118988084715266,-0.026356559687875834,0.03848665984363771,0.08279279144524937,-0.03041642718626282
COL9A1,0.010162400328374474,0.09422261735732909,-0.00018644072219805056,-0.039240693549760064,-0.01944263797207859,0.04814555572671121,0.05418636845833906,0.0840411491271515,0.016646465377168778,-0.02016222033021424,0.07275283603794919
GDF11,0.017097654403361782,0.030622502901644925,0.01242180383836256,-0.02933772937489848,-0.061479449980802396,0.034078888422933884,0.003862287361828012,0.008845910182079218,-0.03029568901355945,0.08763539387799353,-0.02295548766714281
RAET1E,,,,,,,,,,0.09043278558290972,
IL24,,,,,,,-0.01489915399958947,-0.017665093776884678,,,0.11148011988145194
SORBS1,-0.0003213629560672647,0.0059468265080597086,0.01355737042841361,0.000607667837347101,0.02423461247070955,0.05872289847128485,-0.010295233364436496,-0.011969369123883711,0.035070352107688815,-0.09228782366094072,0.009628380031701883
DLL1,0.030119046280888823,0.035907462063616974,0.08642513503922725,0.17741255334817616,-0.030908475532438816,-0.08125318338976634,-0.024812927508031712,0.04745761241440858,0.029813504029808237,0.11548952683479706,0.09531243872260527
TLN1,-0.0451265481011988,0.13469916633504728,0.041269106321984196,-0.03675489012511185,0.05966279607753313,0.024088455878236482,0.005636048671463067,0.04152950826653183,-0.023737735762190668,0.12174492226044757,-0.015185607397576593
COL2A1,-0.017085929179232438,-0.011240549011573663,,,,,0.06738385033765311,0.020523432846296184,-0.0010071400917647504,-0.0016793450960458029,-0.02139827311666817
SHH,,,0.12216598024304128,-0.0364466281995763,,,-0.006890521490197835,0.03746109939730367,0.07112028173983166,-0.0026783312635053833,0.009320164571813661
PON2,0.02174106394992951,-0.0382640691835405,0.04366497069372345,0.0945190364286054,-0.00852084637117846,-0.015322814199944499,0.0838624765949797,0.08645186269811693,-0.007889562347960713,-0.0793099272524604,-0.023633926247544335
ICAM5,,0.020155933953956737,,,,,-0.04164723370270259,-0.018187710743776273,0.026648398754179622,0.005110670241640264,0.08482886088621322
HPX,0.004159782917925189,-0.02897667626966043,0.07202518253915854,0.019040517566194272,0.10056472342284689,-0.04408053043157043,0.03136532394006054,0.06842180971686897,0.03789545825909494,0.05580996014445152,0.0024703331689407727
SFRP2,,-0.02038669041760982,-0.015324236987349067,0.06066196504315562,,-0.04127932002491658,0.06596608615908461,0.0026621937223260876,-0.014469930070744128,0.03747066513872291,0.012184934211834033
CFC1,,,,,,,,,,,-0.021015796738976515
CD70,,0.10105306097946301,,,0.08508475022712163,,0.01752258154367118,0.05249783663124339,-0.021024211254679744,0.06708347841336355,0.035858200483767276
HP,0.0360847662915863,0.034439124306080295,0.020825168068066453,0.06381432651977241,-0.03811997060327424,0.06470714534652983,0.10472347570971574,0.05201023770700879,0.059057184949916484,-0.030359794402706627,-0.03514296542814848
CXCL2,0.04676426668481676,-0.03757242449352138,0.09897315407781296,-0.004726760932435396,-0.0327277749711159,,0.0014406170470175814,-0.03280584254460665,0.004790883825388113,0.030755713597266653,-0.028079612336720867
NPPB,,-0.0027307297193353854,,,,,0.03742775092741815,-0.04267176296018334,-0.002094509630037599,-0.02058748795881779,
CCK,0.04169991586857431,-0.019159875332262388,-0.030359341285114434,,,-0.012926536369931104,0.03925625459074793,0.002927914282964726,0.004017285032865324,0.14836777837048526,0.0008753796243636013
SEMA6A,0.03027557027679318,-0.05996966113946236,0.034135104428919386,-0.05181383666934823,-0.04404519387143367,-0.0035886720827519,0.053114799649870766,0.02070840546102391,0.005564989884516494,-0.05426407926425092,0.07829210694590363
IRAK4,-0.034520308372388925,-0.04870978028503505,-0.03725334321101228,0.02044369261669012,0.04334764438832107,0.0630487638704411,-0.024366155218520487,0.007288940363058157,-0.04315748836254287,0.06363016971381714,0.011199164618654235
GSTP1,-0.005633026300430631,0.02075082210654903,-0.011256195713411242,0.08262167245392188,0.06660444115427508,-0.04638543173874426,0.04049035685409224,0.03860626256660802,0.0051544601517630895,-0.023640101143839357,0.033521767606676904
VCAM1,-0.007741185375258362,0.02054253321118849,-8.057994295041622e-05,0.011834673052252033,-0.016754606175852407,0.007771345376767185,0.04461601819519032,-0.060034384916971884,0.0223674667304789,0.10429275891731733,-0.019619857894135614
NXPH3,0.04067783091011298,0.0034147510440169448,0.13043484303826336,0.0204620794746735,-0.06618849551955087,0.007504578590159619,0.0031868941878944656,0.06380897927983482,0.012643273287002904,-0.013381733017190024,0.016001884735946343
MTMR4,0.043192401191712644,0.00130620667774438,-0.008761994055515913,-0.06416445371380862,0.059155241861645246,0.019943525717752954,-0.0021797483685537544,0.019763354827569586,0.03521523639847981,-0.04636189786288554,-0.01891167948289135
LAMC2,,-0.015527145148381919,,,0.01565749218126655,,-0.018317150704063697,0.048455373064077135,-0.022741567121192723,-0.006333766472955574,-0.022871219438524614
IL10,-0.01889483157783219,0.10610414236665214,-0.055580259073641974,0.04758251281655157,-0.049247414568562,0.031471919096899274,-0.007723582682317118,0.009217170901488072,0.022177338612937733,0.07960751296041196,0.013052873381876013
SEMA4D,-0.018812562062696842,0.027837243385801815,0.002707245150783129,-0.004547222640128841,-0.000444429321727862,0.013476452831841618,0.005346463068127266,0.07635504857588384,-0.024972046214998968,0.03487964238103149,0.014530804679863008
TRH,-0.0167027594397841,0.015090856145215374,-0.019726348731100414,-0.025419628213819972,,,0.0327889173508855,0.040850034727172226,-0.009034567198771083,-0.02305936714116588,0.025432574500855273
SEMA6D,0.023513270498250294,-0.028510375052692244,0.14402161398188446,-0.037836114336442975,-0.04338694858694865,-0.07954708959445665,-0.00616418419872088,0.0713705705194209,0.04128994516606844,-0.04682015201006333,0.0449679458396592
CEL,,,,0.03332864700378023,0.09580510782091106,-0.016845090894526064,-0.022562491331334478,-0.02884060803972117,0.016875631917733763,0.02640461724416859,-0.024434777662264564
PDCD1LG2,0.04633511360474579,0.06664005749570727,0.11421073440879256,0.1391353603668628,0.04905096907983418,0.05261503786159616,-0.0387438167112893,0.013920830872295046,0.042236311570009524,0.049612054308996636,0.09978639887827843
SPINT1,-0.022670906600117103,0.020463427537980833,0.04233127913700356,0.13218642561832036,0.008237114130510509,-0.03239391974430192,0.12156896605277472,0.0015515494547325799,0.005146776210083485,-0.02768343581574871,-0.0024991189744502634
CTHRC1,0.13283275601588182,0.14037572440714388,0.09211531655723319,0.05671534472898469,0.06107210792624473,0.09117760183004046,0.03915796156468217,0.022289626766642184,0.05225252848427063,0.1021873283867202,0.08663665119728428
PODXL,0.0361105193810343,0.16937833620068582,0.07550259041191329,0.05092391896690578,-0.018011267528951595,0.06896419418382271,0.0808070941875665,-0.028879849450606676,-0.012648223272931197,0.05700107618773308,0.1007977326298384
JAM3,-0.029436753843543485,0.07442486304251393,-0.02112724335732702,-0.08350900473474743,0.03297170350612632,0.004057578805345086,0.05124779077694414,0.007276878907552382,0.00021839388882620374,0.043173909649845334,0.10827771623443329
TGFB2,-0.025897592281574882,-0.03138488555663939,0.04565621318682883,-0.05216368129677606,-0.0607912434148534,-0.006586575027948863,-0.010052046815032117,0.0976134407627945,0.011559267972524783,-0.06725073813369035,-0.07860624082784831
COL18A1,0.05950989911549177,0.18948329678143014,0.061744630137812825,0.0951376071228741,0.07227152897595304,0.13028864865258946,0.029159661907939793,-0.06784477799114691,0.04541658739442059,0.12201108976878412,0.06676066164917144
NODAL,0.06075397012317074,0.06844151420072776,0.08851459359228135,0.05738120852613365,0.17131900757822768,0.11428581915977656,-0.0026048247355363098,0.05374616397313987,0.19127324323118114,-0.03155884093971334,0.04674246411582919
INHBB,0.040638473505250135,0.004261049586562648,0.05004729446710495,-0.051754115182527934,-0.047171666294785655,5.512376205307819e-05,0.06021863809547923,0.02525650472825909,-0.03190777278055475,-0.06674455832950424,-0.026329074135034256
LCN1,,0.11402140504081264,0.07690113985852202,,,,-0.005247163738055605,-0.020606751471508505,,0.08391183951946778,0.11211713728233277
ARF4,0.03934678246841016,0.047469311847458645,-0.0074299136058214805,0.12935273308098616,-0.0326482322037657,0.05907636622910302,0.011916930027279058,-0.01555650799428841,0.010110107143966048,0.07584814542708175,-0.0017845040152217868
CXCL14,0.0035812633871372137,-0.025128534636245703,0.0320141840681,-0.05845502430429245,0.028847310284109272,-0.03697900262154897,-0.033276356011572354,0.002494848723052477,-0.017143906668107316,-0.15980809416778738,-0.068837886895002
LIF,0.0195676097861701,0.002325474189657469,0.0407080514037665,-0.014169150637657942,0.0039591362512993175,0.05042258157428941,-0.03457283324754866,-0.07974951344112428,0.008796015460423714,0.0006372565684266217,-0.013851645793289645
IL17B,,,-0.014649991409293838,0.030336499214256567,0.08497213910392847,,0.022490487560468706,0.016249954239888963,0.025310192822759533,0.06985194455022832,-0.018137922850374636
MMP1,,0.08963733056345843,0.09906170051692009,0.0861513956142814,,,-0.018716124742483495,-0.03396509570955761,0.026188141558546492,0.12635628773829655,-0.04059128074931764
MATN1,,0.012242531213885478,,,0.08847290708718614,,0.015126804454563736,0.01946482737742697,0.00032941803976636717,-0.02804511793798572,-0.016529271226376943
ADAM28,-0.04015314748973627,0.004342735179420863,0.03972513975023552,0.042520402968498856,0.08388175032179107,0.041415586082793256,0.020145280487880307,-0.024076356526035698,0.020148301839045157,0.06944772188320446,0.026981304343605655
TCN2,0.011725986483074158,0.14918068435521972,-0.0031300338859897273,0.10542838830252338,0.04257111386058638,0.09314752386420869,0.054108109925160686,0.04823152680214838,-0.011824515023640049,0.018769540517880306,-0.007644804593035958
THPO,,-0.026564705351801252,,0.04684143553163463,-0.053577046129655935,-0.027743940574515083,,,-0.01638822346149114,-0.002041123691639345,0.061798517451264516
CUBN,0.008531440866262289,0.0035234776630241283,-0.014680260529940807,-0.02016953560036511,0.1686203628458253,0.12919363654171073,-0.0241679641953086,0.06141277312653243,-0.03156010596401269,0.018517808665387447,-0.0008630531939389391
TIMP3,0.02700670308442513,-0.013793832486973802,-0.009238898560130751,0.05852176390863286,-0.0655446825806039,-0.0496794541107218,-0.03113343330594539,-0.03158086415766085,0.027468499337923415,0.09484457641139168,0.07431159388347273
PIGF,-0.02191260443364334,-0.020702297437526794,0.001007693434873269,0.09526671265901157,-0.044472753131633444,-0.0043225014677134195,0.039438155626275874,0.08587740102103551,0.04279587607111456,-0.0015581137322707391,-0.05064816658860181
CRH,,-0.01819190327330759,,,,,-0.04027732067733392,-0.026622268601127184,-0.02059735758967025,-0.03457892511909701,-0.03620171292971145
BDNF,,-0.010292438422112941,0.05264388052329881,-0.0725151974620993,,,0.056294589749638115,0.0037628659177029356,0.015957904209094077,-0.03778603110589395,0.01692206299636308
CCL5,-0.021838792275769757,0.08726165023647228,0.018911354437763452,0.004760733675839148,0.014661666707498527,0.013227043483295713,0.030564443332365764,-0.012262391883209368,0.009881730514404694,0.15209286216505982,0.055737427040384195
GAD1,0.012959422862470937,-0.09761359231349338,0.027939306382086936,0.0806651933508458,0.0077469034999705965,0.02124849199481903,0.055022370725298246,0.06882071413109082,0.02193447489626619,-0.01581162957450131,0.053483506050321074
COL14A1,0.02421721785947332,0.14984207158439378,0.020646958236102148,0.007981084859985926,0.017114316331971687,0.00673299490527395,0.025648359283891732,-0.0010658453065116643,0.09203141368487726,0.08988864618485182,-0.047111549373387664
