,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.027894579918048355,,,,,,,,,,,-0.026194745333849377,,0.009283373946474636,
BMP1,0.0016493568334736489,0.009735190285092985,0.04120272899022893,-0.0165711632084896,-0.020630818424709617,0.04147741430272224,0.09451817799865476,0.009781095703762564,-0.003611226731767183,-0.001905913238422901,-0.009195209583896708,-0.06118477584264735,0.06939403916128285,-0.0620138738888778,0.06175574175765386,0.020115464366898258,0.02797394743669291,0.021753371962262565,-0.046075119862240936,0.0023410726082429283,0.021940276216607265
NDP,0.07676750532946491,-0.0013583566713826379,-0.03795642887144036,0.02026460336914127,0.07965035925637565,0.014927504170066655,0.054112186383041314,0.052056266738603814,0.022118150262649332,0.06291174133425581,0.10126826744673335,0.07169799634120104,0.042385209688077095,-0.00013096415369032757,-0.019584230495635558,-0.017702970087871646,0.05063011801861153,0.02016778300014964,0.04069818781955162,0.07254522134603024,0.05074619212295374
TNFSF18,0.0034411910755854105,0.07043331498785872,-0.02998952651923004,,,-0.020727290732609916,-0.0029021074939334455,-0.006820762510912776,,,,-0.03003664629261234,,-0.028549901802984896,,,,-0.0070787648397185685,,-0.020994082678425438,-0.027150976515967484
IL36G,,,,,,,,,,,-0.025487908534040694,,,,,,,,,,
RTN4,-0.02165556744142095,0.061547908797508905,-0.0045639380402164725,0.053367727596475886,0.012146091407887883,-0.0032830170644362676,-0.06375388528332716,-0.03381485629515235,-0.015120449662978866,-0.02491126973334714,-0.007153246996066735,0.0218302614816286,-0.10765139820637858,-0.05501452120632848,0.051069119902591095,-0.004495656516859907,-0.04974538685432575,-0.05520519841136008,0.031034453564389147,0.008568370669051821,-0.06911711417803908
HEBP1,0.02823320958389533,0.05028509273309961,0.04203237354649414,-0.04710535557730074,0.01658372319613785,0.011350618737642872,0.06522454713365462,0.013988146531118332,0.041762791180383535,0.0172655591992341,-0.019178466599489713,0.07819106498935609,-0.01109537271793747,0.011720124172659422,-0.02640845524410672,0.024930265717885473,0.04890618452858516,-0.04211790709129924,0.04181505518694502,0.06211900964050646,0.01077064389019773
WNT7B,0.030845154446182698,-0.0027189042045669383,-0.018628564235715756,0.04039389731838887,0.058579410310268205,-0.007782024331404936,-0.056487288563351536,0.017048167122178746,-0.021523292254488197,-0.012222256801995754,-0.028014148741160136,0.14411336154091864,0.01374391586190363,,0.05724561520648029,-0.0008697672752928913,0.04807847104025439,-0.04766164203899941,-0.023037738793547407,0.041116453031256495,0.03376899292604797
PTMA,-0.0745153409986513,0.012955463538171445,0.02979456008718627,0.032113410681326796,-0.01956132076231426,0.05075228471746124,-0.003958406373937698,-0.03708646051118341,0.04731470275315013,0.06329038392230814,0.0029795077141176584,-0.026610141047394877,-0.08626719701512245,-0.016157694583372066,-0.0020998224537576416,-0.051778339544898536,-0.05378076975772109,-0.027749127042462247,-0.0023241172462421145,-0.07325732996839639,-0.05898608688340071
FASLG,,,,,,,,,,,,,,,,,,,,-0.027252351058665705,
CEACAM1,,0.07768063414860411,-0.014296302618219332,0.0070274495037878715,0.024955693372730545,,-0.010006121489933682,0.004681888278548454,,,,,-0.005909533809801338,0.1021332954081174,0.02985143471373373,-0.03629587437254559,0.040851075494944364,-0.03881655418378027,0.015964144038617786,-0.015125806404361019,
PDAP1,0.019131884400136058,-0.0035430178926890493,0.002494895149939618,-0.02547860677320553,-0.017761507503534595,-0.001426562244097509,0.024234872383498796,0.046567011148056815,0.005399033683971179,0.043107335439829905,-0.04565233029294597,0.05283966776423748,0.018425338710211056,-0.010321405871838047,-0.1173452299641444,-0.029410475189378612,-0.04399032539544218,-0.049923510071378886,0.014478328166664818,0.011060563345587573,0.008843362678897246
QDPR,0.016266592194733115,-0.012474365209816268,-0.022717174426996837,-0.03523165687577533,0.04419784918166421,-0.03168377554401071,-0.03900679230785485,-0.002779657663215814,0.027606682784561173,0.02931416867779024,0.0027407741430172335,0.062342240770659786,-0.01672500340543365,-0.035782466400234574,0.022405462379978657,0.03385610659853308,0.0723154633250959,-0.0559255963490023,0.07083538582568602,0.05170273283898177,-0.08864117408709732
POMC,-0.008869040634473867,-0.01579665294976129,0.02707374732186083,0.049376179549346325,0.0022964303746941888,-0.05468277344843487,0.05931998531665631,0.011356201839151972,-0.020398085937190596,-0.009259829342341113,-0.002157862094462551,0.0443706895371628,0.0074897551805395285,-0.013737537509682906,-0.005477354932369765,0.035609659815481066,0.020456669071834167,0.08614217821323449,-0.01573448370135899,0.07914393356967608,0.047221140051682854
CCL18,-0.04314939726206584,-0.043902647422343,,,,,,,,0.04969985693015143,,,-0.019777726567356057,,0.037418793986143596,0.0036956291325929503,-0.06131748096334539,,-0.02075033650279095,,
CCL17,,,,-0.04214757011258487,,,,-0.003527414052865439,0.09375833587497716,,-0.023283928047324116,,,,,-0.025750166097619907,0.05650867147721178,0.055500443462080315,,-0.024701195260994825,
VEGFD,-0.02307567372008484,0.0205049383431697,0.17020274651122197,0.04938397790870891,-0.012311631037746778,,0.005257082845149968,-0.005957705600717348,-0.019540617102528496,-0.016577340084434133,-0.01159471781360395,,0.06478782063660503,-0.025520548447240318,,,0.038409458128536286,-0.03642509321207969,,,
TNFSF13,,0.09264344837139062,,0.011060140653441705,,-0.020101148053870345,,,,,,,,,,-0.0017307189971001859,0.08921880821920987,-0.010090422507885614,-0.004876664546180925,-0.017479061324855705,0.01724029496463514
WNT5A,-0.008392584457269363,-0.007600073317625355,0.06445985226436393,0.009701460282947374,0.006226665102477041,0.037066225512192394,0.05874475857355555,0.011202527148955003,0.0009438420805248399,-0.015241489008424224,0.029761665739962324,0.022551925337959154,0.08047889048117812,0.02990213904922058,0.10843526521320944,0.03667993075550031,-0.017958144071679664,-0.040982670707826,-0.022417576055207385,0.010901815806758058,0.07594641463289889
CXCL8,-0.04117255668528007,-0.050747998694684354,0.04938648159917661,0.018625844841102728,-0.0760275929377022,0.06340840808312806,0.03749579784457799,0.0004365578681913493,0.04390076276701189,-0.012076137309997854,0.018641947304740586,,-0.023978033950597128,0.018119886091784353,-0.04134774218976667,-0.03210981456484501,-0.1341027379183796,-0.0490339588143416,-0.06949823358258149,0.03646194563844115,0.04821841532517443
GRN,-0.01547116788575696,0.008507784643369789,-0.07111613901853171,0.0296256662172751,0.01567102043534168,-0.004939878731169931,0.08082745208273752,0.0030568958128212,0.02136678002715745,-0.04506942961310085,0.024535420165679916,0.0953108663606682,-0.013207321308916008,0.07975160329299703,0.01719379198993244,0.019680076225830803,0.026955833090549372,0.028243414962900122,-0.03644172617708838,-0.10538445760706587,0.007993736173156093
MIA,0.0335216350164668,0.012123163672921959,-0.01821044292922905,0.03418216734580528,-0.023954542733203178,-0.016408277266098257,-0.013691918431822984,-0.0142717489760253,-0.009227973335451887,0.011810509363902004,0.008014347493269769,0.05473992218928423,0.13789114167208844,-0.09814571766887974,-0.03393350493075972,0.04170860490038457,0.0635921207299125,0.03108322099644033,0.025219689672900877,0.13990426371438,0.061331177789128756
