,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.046445497210260596,,,,,,,,,,,,0.003369580935746651,,0.022690029144826165,
BMP1,0.0886339882075211,0.0189200575880331,0.025093493821310396,0.08529384657251557,-0.030611598295944436,0.04857622338968178,0.045750276969346526,0.13173655225874978,-0.052674959327170805,0.05247826393805546,0.02453225133309907,-0.0187942988460326,-0.023481634542884117,0.07862730146125885,0.0674851930381859,0.07138912235078423,-0.023772852745982388,-0.029897746676372898,0.024014114141565096,0.0033700989861987466,-0.019662935946736317,0.040635794331114694,0.10119749435128976
NDP,0.03428363062714831,-0.031626448553052654,-0.020730152389992755,0.09835796237761701,-0.02830678909969017,0.022217019515418993,-0.04947568525404594,0.06947852611027626,0.04183124333300829,0.019489621364688355,-0.05955849885529744,-0.016096563014663445,0.016824224312748885,0.04678277662941021,-0.07175462876503877,0.039105372982397885,0.0345630475032708,0.006403195272716857,0.036793737051491276,-0.0294544301386206,0.02962195298172313,0.05534326811550054,0.012894261494024695
TNFSF18,-0.048156874906518474,-0.04052160680343746,0.018346648531465365,,,,0.07599908349792533,0.0644942629451044,-0.001683098954957389,,,,,-0.029717817541624513,,0.012175106426127954,,,,-0.021770462090393895,,0.03594999303994225,0.010814206900702119
IL36G,,,,,,,,,,,,,-0.02313065600064509,,,,,,,,,,
RTN4,0.012694459447403064,-0.013647037087594543,-0.023006521327641066,0.014899977995201086,0.054522902606087234,-0.009775931243961377,0.015691603572895247,-0.1352987169010739,0.03997595247435757,-0.012916662382460115,0.08236461419540296,-0.017327600313886152,0.05011216103438359,0.015282762710473423,0.021885509271754047,0.046833518616959814,0.019628537371016566,-0.012217593605054616,0.0067265399348673165,0.06006998308152173,0.11110739155481208,0.01016737776218676,-0.05869905630891246
HEBP1,0.16526356560083183,0.0012796508632838413,-0.04031904982412066,0.004552051704422944,-0.020946218742289708,0.0014630429012940209,0.019616070924917597,0.08927289536866825,0.040048948507213175,-0.05454754841237097,-0.017486765221029228,0.0037444271029841002,-0.0012087711486617825,-0.00662938827731615,0.057766339409721444,-0.0397089045805401,-0.02461864999451061,0.054181531239132774,0.0028640853068029434,-0.034633574747387326,-0.023166778013746787,0.0764914832204528,-0.049062209489120066
WNT7B,-0.031033216954938693,0.0336036235466873,0.07622366733091786,0.061076317950332464,0.0490198658305,-0.004568801213626682,0.05065890661875396,-0.04525921101366976,-0.029121823742089818,-0.031768518689320936,,0.041301497869316715,-0.011850479929205987,-0.032716416493567185,0.08249150014849373,,-0.035723857300417654,0.013827335290715165,0.05233465387083736,0.06645369779584646,-0.022708763243824,0.11115903685018179,-0.022176226527507777
PTMA,-0.0800269601724751,-0.06269151944654232,0.02753442886033343,0.026267146112696635,0.00047273535347837304,-0.030271631588881177,0.03790662048802819,-0.0561501986478619,-0.03402019689297086,-0.023388406274964614,-0.144355883772822,0.06558779822848086,-0.06534024580088961,-0.04041985246023239,-0.06689045922950895,-0.14157845766223393,0.0038027762673284553,0.004691978977801695,-0.030816301365927487,0.0999217716233302,-0.046106204724523724,-0.026712730143405247,0.013367262756448386
FASLG,,,,,,,,,,,,,,,,,,,,,,-0.02210857858497519,
