,UKF248,UKF255,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,-0.035758028902411094,-0.05554889843385367,0.050415417848956326,0.10758524347697994,0.0024361255338898567,-0.009335868204271994,-0.04778442761880623,-0.13666369106502022,-0.04059733443016144,-0.13065925379975507,0.06722563282588256,-0.060483365999821674,0.02841464517987602
ITGB3BP,0.011076991359875926,-0.020148866578099483,0.09974631927993229,0.06311327788461324,-0.011686216461953417,-0.017768425100620815,0.04822558957484828,0.044003997859744994,0.010011677286091153,-0.0042329400189275645,-0.013026745737104573,0.059850763727417565,-0.03327384749147093
AANAT,0.050195999142201485,,0.008571466557683281,-0.017452228292392513,-0.013964823077429151,-0.013623969816668424,-0.019355618261012474,-0.03427487702070726,0.003104340933878669,0.10892794555421859,,0.05175008969219867,0.058426061169244835
RELN,0.00149583857774606,0.009203672116775252,0.009992439519952613,0.0558089456493879,0.00900802886385746,0.027001448195306154,-0.02142834006687118,,,,-0.031797137302376786,,0.12078797069072682
IL15,-0.009176838619093412,,0.048950327489268884,0.07263738484017794,-0.03961030505863369,0.01057228445098755,-0.01795144133496564,0.01340442213259849,0.07562322888897044,-0.0019705960156039867,0.011413220880916015,0.055126225925287584,0.023775394734026994
UTS2,,,,0.009293698635438365,,,,0.08117394904265239,-0.021865965773991174,,,,
BSG,-0.03816575510534791,0.018188652201547105,0.04314571067287729,0.07972506082073932,-0.011568329425874995,-0.009592157393712475,-0.026617736141401546,0.08301387704841448,0.09230135021850941,0.03415577118677772,-0.003345769706633771,0.0650012111859423,0.030112463185249513
ADAMTS3,0.002858759874426401,,-0.002694326053443184,0.13996967908796412,-0.04980535084274721,-0.025527761983850473,-0.006254255863826572,-0.02078886945474557,0.08530689632597876,0.06335695287949117,0.020322004579322487,0.05981443076637825,0.006015772768583763
CD34,0.008817387251086769,-0.00432843541905953,0.02298889692223169,0.11498209809739894,-0.04774603460666923,-0.02549007760769792,-0.04157266195534276,-0.09266199840165053,0.03807799236798951,0.06614258375438452,-0.0371276689057088,0.06405200980466386,0.05128242382144514
CCL23,,,,0.01851452290164135,,,,,,,,,
PLAT,0.006936449094532971,-0.05481487262376748,0.05809852755159823,0.09096451343046966,0.041317738611609194,-0.022480611833917263,-0.04275292102113972,-0.08850745265743208,0.15757639612978908,0.12859864979856941,0.1244190466091204,0.046163444649748184,0.0847207904355465
NTF3,,,,,,0.005156695154003945,,,0.026739368768074315,0.09405744168371949,-0.05570947638068883,,
LTA,,,,,-0.01344957998573601,,-0.017951443550899938,,,,,0.08547856086909152,
CKLF,0.004244181729138038,-0.0803572815018948,0.03448844162563197,0.07955647176940632,0.04605964334349095,-0.05019911516752527,-0.0391536125071035,-0.07108484522711003,0.056582413031631376,0.11758655446742688,0.028105806808490563,0.0633804432695367,0.01968380043760113
CD24,0.007446678498307626,-0.022712565153520683,0.06074431740710212,0.01503697215573972,-0.03554955544825964,-0.09979214633061605,0.06173867836319328,-0.08196750167574532,0.04082077984057013,0.09021169901311744,0.01895169347372262,0.027615177439257958,0.045356768212459334
HSP90AA1,0.012649358167996737,0.027758692499916814,-0.09353297504204769,-0.08760476719142529,0.040441596994363345,-0.02388259404322578,-0.030056441421961157,0.05612092978139792,-0.13540254597062548,-0.25105257387594243,0.07016986328390293,-0.14366754653171637,0.050953610270091855
BMP4,0.022300107829883765,0.043686192281347444,-0.02094817598538955,-0.013078232828113195,-0.014897040445786696,0.02709524875616951,-0.015296484009900264,-0.042090165674876764,0.08369768717242994,0.062443534009535645,-0.026859192253074517,0.0512756186168135,0.037148116821144404
SCGB3A1,-0.0035517357728290836,-0.02710457268327208,-0.028341952380519203,,,-0.011491951792177888,-0.012526279911905636,0.13316361198825258,0.024926379935840497,-0.023612620844250705,-0.011330219960787338,0.050208854018800514,-0.03808550666075074
IGFBP4,0.028480873979069697,-0.008772527038970492,0.03284373426772496,0.11285724835171121,-0.0587424738354431,-0.010685008880525381,-0.01048868743710903,-0.026908378841602607,-0.049800300140310026,-0.10314615943132233,-0.012134705590324943,0.09619602673991091,0.05163474657797962
RSPO4,,,0.04600589825267041,,0.020165534715490725,-0.011491950111219972,0.02972250166010883,,,,0.04375873966195442,0.06805909768078716,-0.03659061455270153
LEFTY2,0.07910603515302274,0.03901367534514501,-0.013626460910561213,0.08929133801440971,-0.03129653694553424,-0.01260106384659067,-0.006383441782246924,-0.09322820278374569,0.00741758632554819,-0.0036289839563832457,-0.05006780254283257,0.09214434237419156,0.1240187117103929
PF4,0.04668598140583961,,,,,,,,,-0.03438750925009429,,-0.0006428263726148691,-0.028663498847673996
ANGPTL2,0.012517042668241378,-0.005315766649568411,0.07948101001099044,0.07667392389760633,-0.061737888663039454,-0.020155607146273215,0.024874445884157645,-0.05508074438598563,0.07661806732287896,0.10609418348892537,0.04821570250827665,0.0428873824311908,0.11347757686253956
LRIG2,0.028695362297452932,0.020256851822463038,-0.0075036479294241605,0.052481990510966636,-0.03828899830430753,-0.029428282094007087,-0.013690592728859809,0.026171059224729672,0.03464994474786035,0.0472060658706229,0.02150994744142964,0.0784709467166259,0.03185036801626482
ICOSLG,0.09285829747441891,0.01906819938967057,-0.004816618425176213,0.011260506679610916,0.015208869964885612,-0.008114115098551788,0.05662284385641581,0.047733481914590155,0.06738281619463632,0.06469932898778874,-0.012216592739252394,0.11834387808025784,0.011948659299624041
WIF1,-0.037676069812866815,0.07644178203582053,0.057554158777261104,-0.007379101382703677,-0.012071085889981199,-0.021625470755486754,-3.8815748572866874e-05,,,,0.0012195443780246603,,-0.05259690797048448
NPPC,-0.004016769200983794,0.031800758338304334,-0.057062203188396,-0.030308378968947634,-0.02354685314370237,-0.015970998330332106,0.005542322563624133,0.039232349406793154,0.14466637491240827,0.021852668050559892,-0.008286881979657311,,0.03260785709367385
LYZ,-0.007738864696299666,-0.03840295078160144,-0.024452633091537748,0.06843908731185275,-0.03489363754897362,-0.028131640290260097,-0.004348545176305479,0.04385555736127406,0.03557846916735149,0.06066512706548239,0.00600733727954424,0.05978897448436995,-0.01995297433045399
EREG,,0.03090706218312032,0.011735734919625145,,,,,,0.016477688696108272,-0.05289031481142771,0.07502520898468676,-0.016989270619373734,-0.03300017824190763
SPTAN1,-0.010448582105160364,0.037600608353876054,-0.01697797996377869,-0.013383248085290464,-0.02001239742874957,-0.00437670565667652,0.006803410131306527,-0.11552863858962689,0.030704006461483153,0.029129008322789633,-0.02970373012799626,0.012145314513130844,0.04798756198872535
PTH2,,,,,,,,,,,0.02436298845471313,,
LIPC,0.014599387589358711,,0.015972728137314943,0.056164185425643484,0.03107268765793958,,-0.02820003909588864,-0.012097859454356373,,,,0.18828623745059436,-0.0446990106855544
COL8A1,0.0007157038919853479,0.0320466945867275,0.028615066013048498,0.020633789986316563,0.06853230420044751,-0.012497484495210475,0.04305814176829584,-0.03323005734271042,0.13253316187733688,0.0784256892956278,-0.041158078098994626,0.05479302905117479,-0.031116528540821146
GSTM2,-0.02334740003192707,-0.04219432072563004,0.014366138071446695,0.02716996726706818,-0.037191143893883755,-0.03396647706321029,-0.02925340052442322,-0.0596654114603437,0.0222657183857268,0.06266615412213215,0.046468894919858186,-0.010708723253421813,-0.024389675415930914
IL4,,,,,,,,0.16502690532926037,,,,,
SPX,0.027654922913159123,,-0.037052001841711917,-0.021497225518340306,0.04792041266243869,0.023632337718283488,0.0013370700231124509,,0.03975186721394849,-0.04269648809683798,-0.06970210366289699,0.023965674713514736,-0.05836970591292482
MFGE8,0.05596107702131826,-0.025576276905024172,-0.045785822784254145,0.03849329790403064,0.03358535047465471,-0.06378386324175744,-0.033976900301254616,-0.09293666496714484,0.01760330219867249,0.06944416479921806,0.056833730225011966,0.0940451618808167,0.05621697671007785
TGFA,0.005459499411281098,0.02841849034606722,0.0717680542547683,0.05396482550623224,0.024713383474016175,-0.03834885406527565,-0.05947878528068005,0.03851572193951719,0.018514994860742373,0.02467692138126415,0.028954247395681556,0.06599381944061371,0.05430025271450821
SLIT2,-0.04812894040930785,0.1616219049956405,-0.012429244052901823,0.030383316768292572,-0.03287271563785648,0.017920194764404356,-0.0007826987579012443,0.06773919020404187,0.06690758851183319,0.06603304746194212,-0.006475146030453538,0.037783800309375795,0.026955218441210516
PLTP,0.00829001102951515,-0.03105035025845887,0.038958228768086314,0.05150794784154108,0.04899250378817124,-0.08626807612487429,0.016080187694995012,-0.05635375910539383,0.013833848239706048,-0.05286919536680619,-0.059382271490851214,0.030347625953032073,0.00831781867307433
APOD,0.025674668480514407,-0.04839914366916206,0.09806751055566944,-0.0030544962845698684,0.030831187306195315,0.01942368546601822,0.02316462548100757,-0.035267175303937755,0.13212939147609007,0.1741006842681219,0.06062705502552122,-0.01395562920108902,-0.024480373439156607
B2M,0.07372614799440487,0.010712778353251514,0.03517870035124024,0.10772437841892386,-0.04526935642963321,-0.06403761125055812,-0.016002818559998924,-0.028225644072136687,0.057356597885986564,0.04509373048309503,-0.015138102131205504,0.049527677541882156,0.05993418696303646
OMG,-0.03510587643704492,-0.005613052415162125,0.003977458639458386,-0.036821759723320975,-0.04419072831101328,0.017072832109632285,0.018833975665126058,-0.06908520275965475,0.10112537888144864,0.1921868630766881,0.01704904977218907,0.022962098062482738,0.04152493815708004
CXCL3,0.03942718863895185,-0.022894915261810804,0.013672028414755882,-0.022913941486328908,-0.02643973153502259,-0.012293957488653593,-0.012928290118742402,0.07427102380870274,-0.04616074998518076,-0.02955787058188288,0.012459310350591644,0.0718350427874966,0.009128663773205628
CXCL10,-0.004400521680256131,,0.04967904269111111,0.06665761467121496,-0.04778099184031233,-0.0186754212409222,-0.020544617551407632,0.08610837117472062,0.01066889903338368,-0.008821834550977733,-0.05030615318033678,0.11096131723413158,0.03385059484243132
RSPO3,-0.027418963449519957,-0.02535741920857789,-0.031669825564936055,-0.014875133001249057,-0.023625904003142136,-0.029853461103655058,-0.013509814005701497,,0.0569653469416285,0.07777211601395405,-0.05042471690666214,-0.02911399736157124,0.02803144061543685
CORT,-0.030445702003580304,0.02796972576725533,0.0023831121256913676,-0.033664573526162436,0.09141665164326335,-0.004142389796932649,0.05770244461126931,,-0.005153073991302215,0.012402346125716663,-0.017900659579233338,,
NCAN,0.03653194013497013,0.018602918402943022,0.030323032669798092,0.05711502235584692,0.00738604211630221,-0.013937410135598979,-0.014912092385642284,-0.092545889841936,0.1532226025009079,0.17488783892065296,-0.009216576066890336,0.01952290325661625,0.023454796105761382
PRG4,0.016916910284122164,-0.028352870445034154,-0.022675481403980326,0.03801384051445507,-0.006280960479561621,,0.005228755005055032,,0.005141548570822253,-0.0031120725180602033,-0.00586602043913651,0.0866688340883243,0.023054518734271168
ZG16B,0.0215812000527789,,,-0.026802757402570127,-0.010686912231123573,,,,,,,0.010113388378781235,-0.02445290424011005
TGM2,0.056131950549158365,0.021752671140578106,0.00353476131313325,0.05839264728153994,-0.024144551492857342,-0.03480568264922358,-0.019212253223681686,0.05152149489979461,-0.03102249319266983,-0.05672251014130036,0.016569178251575886,0.08010421352691097,0.0680398688784504
VEGFC,-0.0005307672066644319,0.036575043389554134,0.03020052204669036,-0.007405804419633866,-0.009634097769853052,-0.018455494742725984,-0.01611963714150812,-0.04496377885408488,-0.0021974657909567354,-0.020311794868064437,0.056121935716338014,0.006747292289147688,0.08619343591761822
WNT6,0.12664263407950893,0.08424270313430726,0.017823662823615256,-0.008887438209823547,-0.023783341993530747,,0.0817575612533394,0.016044454154030476,-0.001107374026207423,0.004607905268375212,-0.04886130371602485,0.02879740510251718,0.12161575850043144
NRG4,-0.018591234948772038,0.00772352019348917,-0.03229825792973902,-0.018732082034739188,-0.020531288761148483,0.07432510438862573,-0.01880543690723303,,,,0.013753071275638464,-0.029114000624555735,-0.02380571657002407
PMCH,-0.02142739878300145,,,,-0.01564267955807118,,,,-0.04657443701313585,0.011420644710513685,0.025412400543712188,-0.028743533685876912,0.004581148262229511
COL9A1,-0.043949604012290845,-0.05442832351597351,0.0672350833707695,0.05449977032123999,-0.008914556467950118,-0.024343552579691567,0.09266473773722007,-0.10962575998609646,0.10131803814663985,0.15439904659550596,0.0652458727008891,0.08961594581056288,0.06504678616594381
GDF11,0.04195206109807158,-0.006000364399952962,0.05168296958206494,0.09513659584863333,0.029135123646790287,0.006155788532126498,0.06260094343031129,-0.10263762260519887,0.014682029547370218,-0.03012340993722678,0.03887226208330268,0.08746276519103016,0.013467371281785987
RAET1E,,,,,,,,,,,,0.00791446477771893,
IL24,,,,,,,,,-0.034724777936031355,-0.03383921789835406,,,0.0035450236307068813
SORBS1,0.022630057818358747,0.0007138054952383562,0.00048469581677532386,-0.029283630459057866,0.01528987171633851,0.00871087436864287,0.06779857600432022,-0.06623018848787023,0.04268979975020915,0.0014004590327701598,0.06332308129902726,-0.02135710732919947,0.028416499798039712
DLL1,0.025863745966077892,-0.02249040889230479,0.044895363248532584,0.060459676973443795,-0.038178480168352937,-0.02803476345476549,0.015398461477060215,-0.11705511530171822,0.10372834638806439,0.18444309889806995,-0.0046377773890658005,0.027151109917219033,0.028642907581732262
TLN1,0.01720436490625381,-0.005849797128238473,0.06752957935827802,0.04463822723575176,-0.043390189142925965,0.0289742445304739,0.05504281709020727,-0.019337618572080245,-0.03447854676133788,-0.07963583734759942,-0.05265370991865111,0.07352246603572138,0.010393381449421734
COL2A1,0.05265878750271794,,0.05190384124528399,-0.022913949284197148,,,-0.013124868687481235,,-0.027979424638189032,-0.06516379895625889,-0.008386494956111362,0.01774662141118085,0.02770013935551331
SHH,,,0.014566228662603079,0.025315177951227376,0.03207865359287311,-0.013194810159867084,-0.012526278817030794,-0.01892410864060186,0.021385070638277406,0.05205173781566659,0.05287680045491327,-0.01554825354252181,0.037472962772339566
PON2,0.0213190344569615,-0.030794629254556918,0.07922749434217422,0.08852209555870565,0.051871543077362484,-0.048603493524648766,0.05726219208835246,-0.12518815949346354,0.12355016972204769,0.16611069177276228,0.010904814182673266,0.0368900914031229,-0.008407225678447587
ICAM5,-0.02877508098344197,-0.027104574601459906,-0.02397197592071732,0.02256771125414578,0.03933255748012836,0.004192922807802298,-0.024463145897992127,,0.047548134899195495,-0.014468247531798952,-0.035193358430558375,0.023823199032333053,0.0882158519070709
HPX,-0.04306925713314365,-0.025357425874958445,0.0451691613091422,0.013210696663032016,0.03326684314711025,-0.011491950620601078,0.011329843536406094,-0.09901843692031373,-0.012466947771544572,0.07422460402677473,0.016755050571826524,0.04747719660654379,0.019531000283637863
SFRP2,0.06239252683925683,,,-0.01828746144894456,-0.01747912637589962,-0.03388640526697508,0.03414685312670667,-0.039665660908372584,0.021208618488521697,-0.04610017579936102,0.018909169873400595,0.02044771144262095,0.07850735348322621
CFC1,,,,,-0.013449580798563605,,,,,,,,-0.03362222741916657
CD70,-0.011965318780625135,,,,-0.0250881773211747,,,,0.016409077900516343,0.025406778435734044,-0.009534032870316235,0.04871531552107366,0.027497925155998894
HP,0.06796890833748327,0.009479688558045285,-0.011739344114376177,0.0076113727276074395,-0.006092348835158462,-0.006829816212043899,-0.02616422172971624,-0.002548122927638757,-0.01795001046681372,-0.03069533524437132,-0.06294953585241969,-0.03347966023259131,-0.03160579112508853
CXCL2,-0.022498094215845095,-0.04705790804294849,0.04176016599292092,-0.015218765351377382,0.05145522633531085,-0.015970997080392464,-0.02479251640101319,0.052689611433572515,0.02615852400179405,-0.003361958021605681,-0.024163416879603928,0.021013093174518542,-0.022639652958857805
NPPB,0.137558008458046,0.02561895966318454,,,0.011500036098310896,,-0.016119638313935557,,0.025918711314168823,0.021477084223470628,-0.04183638296106694,-0.029532911200945155,
CCK,-0.04316191028946839,-0.019933358426785484,-0.011351713033735512,-0.07089431509703636,-0.011828663106726964,0.10142295511222878,-0.003821691319197509,,0.0789789497570766,0.07671023328882662,-0.03371521306536033,0.052556492697441996,0.03321695098451498
SEMA6A,0.011711614660328721,-0.04167640136612087,0.030926610347970836,0.04813057392258797,-0.03764508067677933,-0.016592833063170036,-0.03606407844461542,0.008830369360476886,0.07875667202297909,0.010229930859816104,-0.03436470260632246,0.018880790378423475,0.041006359643098164
IRAK4,0.050545684786467336,-0.006920750874305338,0.05477440171403762,0.01416641602217663,0.0229702384156203,-0.018817285290599534,-0.029565354238659573,-0.10390043381818831,0.008679751584155806,0.09627692741069865,-0.011734749674762882,0.05390555227845385,0.001755515829597716
GSTP1,0.027955622088929176,-0.049319918064389484,0.06843304387730825,0.11202779418331008,-0.010453684875522,0.00299715316167962,-0.005710741375159725,-0.025996700413116147,0.13071160913315785,0.15176423734387848,0.03483177255379622,0.025460539936325858,-0.005145938015208601
VCAM1,-0.0016190499285532436,0.03569590243015668,8.295545082638014e-05,0.07898062812062986,-0.022417678774650226,0.04031426483544335,0.07290399528177052,0.019703160063781894,0.05008564094420127,-0.010755555823266472,-0.08693067282668174,0.07305746815263262,0.023780602891481897
NXPH3,-0.004707096221342382,0.01291684103876957,0.006060494612837592,0.05626288063277475,0.0040445358511503006,-0.05074218805037444,0.02507542709061093,-0.08656929625754553,0.06237975353562293,0.0969786125769611,0.037689717100736576,0.07122346790480306,0.0024990850161193895
MTMR4,0.05731081234998826,-0.023827555413382738,0.03221031867221031,0.003321921608992602,0.042294461654909916,-0.010666095583491951,-0.024126686544861733,-0.0866127602353332,0.0051426521178949075,0.03490513792030986,-0.022337110473742934,0.024332220887862074,-0.005675003099855461
LAMC2,0.013602466977994984,,,,-0.014825929012948593,,,,-0.04269094679046596,-0.014896234497740916,-0.027170242248402775,0.07559528466071744,-0.03659063469573639
IL10,0.04516159405551875,-0.02646129220966849,0.017887831460437865,-0.030068217591535225,-0.033229901151502414,,-0.01442936803050815,-0.06894315504499392,0.010506672623154776,0.01899458592555938,0.02313173420058533,0.015706200857134773,-0.05422385809830901
SEMA4D,-0.002337332965105648,-0.043217205435623726,0.013381794433039869,-0.013615390202234217,-0.051077759409365625,0.02145902688834691,-0.024096660439985623,0.011979563454904306,0.0386457341571395,0.13738773534483967,-0.022683997812714657,0.058346683328699245,-0.007008654745139396
TRH,0.0774799030477319,-0.019584109709026368,-0.019930137971192634,0.08501721645132765,0.01637869075441764,,0.02150711268299231,-0.06064686848426186,-0.03943694335616818,0.056302551274512266,0.011873968854534308,0.018046625856352454,0.15426422419582667
SEMA6D,0.027786390665171294,0.020031679354869703,0.029136938974754778,0.07826018621792298,0.031035462794289495,0.052698662251104963,-0.06546989217215542,-0.04117902260622647,-0.007980503079078733,0.014801104908671408,-0.0035945368579997495,0.018358084691794587,0.08192697011254574
CEL,,-0.021491206688067838,0.0011038138953402444,,,,,-0.05080731442975528,0.026578762903280508,0.01688722634022439,-0.017250284002886033,0.031206601591606816,-0.039092101132371375
PDCD1LG2,0.0253627855774082,-0.026461278497662017,0.0465877079728211,0.09544396410919571,0.007346440297198714,-0.050712168772404,0.0035851183547844726,0.11105595067137226,0.01308544374000808,0.07145016657157813,-0.05662411898798141,0.006546414256404291,0.015603157198969542
SPINT1,-0.008510038004348438,-0.025803972242080676,-0.03746555942364962,0.07511354188250846,0.05033643558828854,-0.018780375603434967,-0.02117920589262269,-0.019806669261242298,0.06916003452445961,0.06443379485253808,0.05467361099939915,0.056613884342568505,-0.04318991722123037
