,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,-0.020688235411300764,,,,,,,-0.020322175113078784,,0.00028166947167518515,
BMP1,0.0050059934517012305,0.04752357799341324,0.07692636393112035,0.08729996384060242,0.06431456119314911,-0.02467331632772676,0.0012384615917804096,0.0411069779646953,0.05555616763260045,0.05403323590086605,0.08214612485730957,-0.03453595211520801,0.10553011487160267,0.11412152592404406
NDP,-0.04995306036537221,-0.01761822601086047,-0.01494898828309495,0.07781511382116775,0.006756491953563829,-0.044736296027452584,0.05974676597530159,-0.012654799951334384,0.0860907936336187,0.06607001367186734,0.0698337082635013,0.01850549442144821,0.05606280700162293,0.06309849160977463
TNFSF18,,,-0.0206117961783504,-0.017718949508122625,-0.016604479077331362,,,,,,-0.020957900486662292,,-0.00929262669941679,-0.019565545580584164
IL36G,,,,,,,,0.022879466148908945,,,,,,
RTN4,0.01027250197138775,0.030203165352236976,-0.11565159599212588,-0.0755789578374222,-0.02261573437242812,0.027283425161282307,-0.04902651285648927,-0.036096305474326455,0.009184056919547053,-0.025830960134182755,-0.060725812323599415,0.05801381752545351,-0.0577182478938066,-0.09449943205082531
HEBP1,0.04333299031671942,0.010059473556638207,0.041401556436331095,0.0471403879923096,-0.001651099328778716,-0.03311884326117704,-0.023195140656853686,0.014540033492281034,0.012349346993292412,0.044858798487520675,0.03383485822570827,-0.028440320732317146,0.0443140750093301,0.054437093436977044
WNT7B,0.03517250225224192,0.0006383386605776974,-0.005210610574403985,-0.05887384665256491,0.08551521448500661,,0.03532083927624563,-0.01865641356395283,-0.02307023894777141,0.0762276763556697,-0.009927945957407688,-0.016397457273015996,-0.023183341400545905,0.06284412355728043
PTMA,-0.08690939191835537,0.0019892653649319666,0.14697472415373825,-0.07357658341176833,-0.007636091619087611,-0.018267284766154017,0.10761096713152474,0.05216159634998815,-0.04676583058909793,-0.031025965352067978,-0.06694918626755794,0.040217619043667135,0.02369823261380964,-0.010694905391116538
FASLG,,,,,,,,,,,,,-0.01750888326973982,
CEACAM1,,0.022580479057470793,,-0.010375987441473104,-0.01532373528016625,,,,0.013619789984776176,0.022038921912382086,0.03685886516244284,-0.019795230522066148,-0.007001931040988391,
PDAP1,-0.07683586101894108,-0.01822549132292399,0.07644548027826398,0.04976227574477599,-0.010489721529788849,-0.07771013854454926,0.021206094608821432,-0.020782981553089025,-0.0001009252899543344,-0.021442515632393407,0.057982651811513394,-0.019531975007260966,0.020579518727463938,0.045583590476616524
QDPR,0.02273984334178054,0.0028280526590149977,-0.044204598202303214,0.007552584287506683,-0.04650778926852998,-0.01359353448106742,0.03359561443270246,-0.04945905125548187,0.021672897630894295,0.024846370548308058,-0.008559501087272518,0.030846774828177295,-0.029858636063852594,-0.06083966486809079
POMC,,0.04169401788404769,0.05447643494544496,-0.004797144685684145,-0.0192665244700597,0.10320698964621518,-0.017718557973930935,0.0015734231386292934,0.057963281745308154,0.01773046811802631,0.01373704815236258,0.02851511369515147,0.0007723429733271305,-0.02938884782979438
CCL18,,,,,,-0.009773014709001599,0.05725961918347998,,-0.044065837972376856,-0.020816815578566135,,0.02510101788262968,,
CCL17,,,,,-0.020709018202209977,,,-0.015506257036679457,-0.0319663244242253,0.00738395528229953,0.046800393927268986,,0.03744154988640132,
VEGFD,,-0.033489902924439235,,-0.02363323839921602,-0.009190607866811647,0.06703597007970884,-0.020552162768802798,-0.016618535946730465,,-0.0008216354818153024,-0.028258992913725772,,,
TNFSF13,,,-0.01998914242976175,,,,,,-0.018667286285132468,0.02661485503516484,-0.028732685955506557,-0.022228717149744802,0.05747013237691829,-0.03749826851709233
WNT5A,-0.03773068464246222,0.023818808794354416,0.11844643838792679,0.05128284742864523,-0.03620924225406897,-0.07138447331401108,0.03797463679036011,0.03123105709004822,-0.010929543261556898,0.02822936893992857,0.05173414680002046,0.006210769973873689,0.013678284021123584,0.03647750742032443
CXCL8,0.009206200909806275,-0.023681604767197304,0.04922979738085399,0.09101158335252721,0.05409257036655722,-0.03174234026728657,0.06591571924933134,0.07949592957123448,-0.06427737072705139,-0.09049983788405797,0.004507038538319613,-0.03951054493720668,0.01331014643439948,-0.007692160419869995
GRN,-0.08929345918736202,0.04125590127507295,0.051429260242927946,0.05355318648322958,0.017722805350563618,0.057079612027141735,-0.009438673048538146,0.09874302075914634,0.05543881062163041,-0.0429294250567491,0.07279622805147196,-0.03259707649212758,0.11761096805564535,-0.054313821460531424
MIA,0.0340058366902266,-0.004159020986068218,0.11739297840917953,0.039133398880417565,0.008536961259838828,,-0.027872424970535523,0.06846317531357295,0.06820580039091043,0.07211492726804898,0.02167706025389716,-0.05034496432869123,-0.01049005311794217,0.11573529976224058
COL4A4,-0.012717830449029974,0.014625605421214915,-0.019018785893293148,0.059067760860871336,-0.008792942600921732,,,-0.006982377580214238,0.035712318901504995,0.041549662800910096,-0.04127339646717975,0.03254346940050254,0.04697140965178112,-0.02226612789853592
TAC1,-0.0594394823030516,0.013280852733618127,-0.04708824965199455,-0.08935816889217216,-0.04271530188694058,0.00046305112639668757,,-0.03912665140652847,,,,0.008380323063185225,-0.020862513257001922,-0.05269306614707009
RARRES2,0.005200159929131202,-0.02852251029064856,0.03398389446218565,0.11834297527975975,-0.016095463575768153,-0.002878124054218881,-0.026948541065285353,0.04748702181137413,-0.009650717342505428,-0.02818583443310276,-0.028732464195169703,-0.02221239718697007,0.025487712742477575,0.011830052646935063
FGF7,0.03668401992882757,-0.0097502935991088,0.0361064250322765,0.09782022473799491,0.04383542257751544,0.0031892729659007517,-0.01793809589059172,-0.04744199876869159,0.06697341893866243,0.06221491363435214,-0.003389566826065662,-0.012818864800641374,0.005666796511393503,0.06257594007528994
EFNA2,,,,,,,,,,-0.034476397163668016,,,,
HBEGF,0.0881808501512061,-0.006984953084382701,0.12494817379162515,0.06719577037618288,0.06600021010027174,0.009106219077515966,0.0688284771201644,0.022865060728493716,0.008247628702034443,-0.0464048522288445,-0.016243646693820214,0.059398863586570656,0.021748050970420027,0.13010542368444133
CSF3,0.10747025649801195,-0.06805832575227976,,-0.02156875779825069,,,-0.030876053400834907,,-0.02337858703184056,-0.05050997777392386,,-0.014864048333074207,0.008726176645304673,0.06732331883711362
PI3,-0.02303906398930443,-0.0027132039964078694,,0.007634749300408166,,,,,-0.04085563700366171,-0.09779585033683745,-0.001185069816939198,-0.030680859940824853,-0.03630199616865755,-0.005064516036647788
PCSK1N,-0.045273932325227695,0.06907363564569992,-0.05840097276421262,0.0049213123373682355,0.014181611704963373,-0.012252622730347293,-0.011433859960024991,-0.04325656495873895,-0.055444369681955666,0.0020437843332862227,-0.0013699898807219683,0.03407055473499297,0.012782978740533399,-0.1147842717149076
NTS,,-0.021918686998330352,-0.007519196165463838,0.11079466960257073,0.043369793729878606,-0.021838686821027,,,-0.012788003777454043,-0.010329084922509673,,0.04661237142132967,0.008040351989624554,
SFRP1,,-0.01804979591182783,0.057284735037780386,0.039140164310323806,0.038463272527383005,0.04022794875873894,0.019652791092037606,-0.044277231366228124,0.07614843326464489,0.007151787422201736,0.00916496974351837,0.019539689866510696,0.061734377051797996,0.03399433606517899
CXCL13,-0.02446549690329241,-0.018448814247125342,,,,,0.1429672697535841,,-0.04220790888165692,0.012789040660230325,,-0.03700448905651528,,-0.015222006465930823
MICA,-0.053682700610964966,0.044748676544051624,0.03483385109393365,0.002814632748676485,-0.009852395743940185,-0.025612165486602428,0.016918991412283528,0.0681819559644303,0.01765231989093698,0.03179834741849903,0.11219858712763543,0.043030311582288115,0.14108933958969858,0.10621058183754495
TG,,-0.026632293533515535,-0.02679924974211814,-0.026031560949397126,0.0863424384501784,,0.01986561383896182,0.03696674928197556,-0.04247525312065104,-0.05173122156275008,,-0.007825611878229518,0.04623121174556087,0.028473820256583123
ADA,0.054986929193694516,0.005411215361109965,0.049665299448194124,0.1059723171990984,-0.014354301109049814,-0.014934024890421511,0.062992253051504,0.00515851332357091,0.009867313750049692,0.04224560703745204,0.013598365706814355,-0.0077015204419809535,0.09419754545530738,0.07381440573121237
LAMC3,-0.016658989655214885,-0.025271753252881297,0.0763430106784519,0.016128729379526356,0.0010073123125443385,0.016238200180467382,0.055185574352143704,-0.03626008032789088,-0.006212544300807514,0.03831238483193969,0.051235437626131725,0.013165702426542263,0.08140546441462555,0.0231398117388623
CCL7,,0.001621510107273276,,,,,,,0.09183454885654668,,,,-0.01750887704378992,-0.004604782322044034
NGF,,0.034276545178606406,-0.025573672268985298,,,-0.0218387012003533,0.00796377419169622,,-0.019765722505458754,-0.03401297638319826,,0.04795175859967479,-0.035639350891483644,0.00368243724034906
TNFSF15,,0.0365460013354253,0.12290369749391693,,,,0.019326940811542345,,0.09459924562007913,,,0.06710106864940284,0.06385310391496916,0.1079197393218353
HMGB1,-0.11093313370720673,-0.02045735561658791,0.10157740380201732,0.06110116109361925,-0.03876373757291507,-0.014056308829595798,0.10445105343263243,-0.0713701304519449,0.06675068115629457,-0.0392667138318684,0.015375257414343717,0.028023240946793922,-0.07908579906984783,-0.008487439333877357
ITGB3BP,0.022442442825343443,0.0036022370474881097,0.11709204508751345,0.045438399640830955,0.06535221737233504,0.010993780037692585,0.028579199632628293,0.05150913275273269,0.020255353364435864,0.02395366281365285,0.02087058386103151,-0.02070934850279303,-0.0062503722782564965,0.028633092771582446
AANAT,,0.013530364865390275,,-0.019455603226032347,-0.01876271436390295,-0.02053159086305513,,-0.020800160625199644,0.014120639793281105,-0.01073495779601256,0.08877034141285209,,-0.01852512207064023,-0.04434955824567492
RELN,0.016258325653297594,-0.033333411488139335,0.0025039183031773755,-0.0053325401216976044,-0.020560383076933676,-0.028949628415923877,,-0.023027573147591462,,,-0.015590125389128386,-0.004107830156327119,,-0.04485783944348291
IL15,,0.008613752504867183,-0.022095375847350128,0.10432406247750313,0.03281173014870748,-0.0166791604757291,-0.036859631833645885,0.015271295318478931,0.07753667873143295,-0.004139790319501282,-0.041273391236751424,-0.025745417554641065,0.0028534681569660734,0.0006661464898133894
UTS2,,,,0.05945815089100373,,,,,0.07945312369270734,,,,,
BSG,-0.010562659647281713,0.07178422989072361,0.09190887323602458,-0.026507948913362955,0.0638960906390945,-0.01717961980097111,-0.05459508325712758,0.05150346313774674,0.05104172697140722,-0.007027795641660649,0.07031681446327119,-0.004093550196369124,0.052049637441766,0.13597668880271993
ADAMTS3,,0.024681758000992496,-0.014522819322094288,0.06324885307181376,0.000679875974017965,0.01908203403659934,-0.028394732557800742,0.03655568653425758,0.09205049965936223,0.007448982081648502,0.059640098745660404,0.06314890935095543,-0.00839862581108658,0.04705345175831259
CD34,-0.03735776730619319,0.017126538234484304,0.04115635331307761,-0.01115833896859027,-0.017122790791893404,-0.01515462745404409,0.05436154801551915,0.019958950159023856,0.036312161235279035,0.015694654156620136,0.08345891200151241,-0.022016334927835453,0.06439554177904838,0.01674540656311211
CCL23,,,,-0.022137388097486794,,,,,,,,,,
PLAT,-0.09618516575419778,-0.01170145840664837,0.09700981711387635,0.053721439120382436,0.022388274784296447,0.029395683914143128,0.0014928356194840722,0.024788303474797945,0.02047485249812817,0.05129102920841111,0.12272848263947035,0.07018758134067098,0.03145318079331002,0.07701374905691442
NTF3,,,,,,,0.07526313255648873,,0.0034532009144276374,0.09879885585253989,,-0.030347251114567354,,
LTA,,,,,-0.018070449313081244,,,0.01658984692764603,,,,,0.04177699429326245,
CKLF,-0.012274878651040095,0.0065802270238876,0.13300129022942098,0.08401334862784333,-0.037124641690239484,0.043655774901094485,0.040058990776673645,0.0047876252630400466,0.07158278561073435,0.026944701720748993,0.03905829552346217,0.010094616322724891,0.04804391840281324,0.07863656358065692
APELA,,,,,,,-0.025262200790908428,,,,,,,
