,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk
SFRP1,-0.014368409051821978,0.07143817377381458,0.015217754080383712,-0.006191054206266111,-0.0174756628498936,0.1408063460285998,0.040609417267123755,-0.030756672728201748,-0.008831070555653806,0.0054406308462876226,-0.02267351906472685,-0.009651371451700965,0.05304806011267316,0.05643042204635896
CXCL13,,,0.038493711543540705,,-0.017318605058653902,,,,,0.038349885239050543,,,,0.029864517626804612
MICA,-0.024114933021093608,0.002463375176866668,0.02830981851033544,0.02193630859701828,0.06422748102445755,0.13283270896633032,0.13844831544317784,-0.030660179634038127,0.03419916615028975,-0.043871885846847536,0.03647727679339232,0.020176976460553508,0.09531949130434897,-0.027839401096551947
TG,0.040527497193156556,0.09220348982333769,-0.016393590150347106,0.016424134005352604,-0.016688098562104552,-0.008751230528405093,0.02808450139211135,-0.023620699600371903,0.08682197299247743,-0.0147744866576774,0.003767211776144934,0.01673319207199175,0.07672726018218759,-0.017688311907691295
ADA,0.03649823389651692,0.03027683579945483,0.04531021023587779,-0.010442171091768683,0.024952269779084706,0.06645363670749975,0.2175823488215566,0.08395426690254221,-0.05693229207381046,-0.0042236385126410226,0.027390544780110545,0.1097234413848261,0.054662263775819904,0.06410702506035554
LAMC3,0.0954765947955657,-0.0222283848587328,-0.029152192132817736,-0.05290765115877421,-0.005319698950188278,0.21017577125882547,0.24890523783936094,-0.004629239678752387,0.039192033502282314,0.0006543027924942613,0.0679083753196892,0.012743266368569477,0.11097054594690778,0.036118480726867366
CCL7,,0.021493129219915766,,0.033167121671378925,-0.022961272823823514,,,,,,,,,-0.019951610663117236
NGF,,-0.04018780527050793,,0.035242807626572135,-0.024508768899696023,-0.05029688707296837,,,,-0.0021092479706347894,,0.05481149653513467,-0.002139928285514031,-0.02304251306869992
TNFSF15,,,,-0.041185336790765935,-0.01700044848145705,0.075608799947964,,,,0.012808529000997469,,0.061436771229984935,0.03174445823549095,-0.019450580023887675
HMGB1,-0.11447847369463957,0.06310108782477691,0.024440255502839882,-0.03188360228639605,0.015702946282591276,0.19633616598107415,0.23372055037985948,0.02288504062275426,0.05505605531943501,0.03532281698432259,0.08145691088844163,-0.0005357378216041495,-0.14553851287708716,0.005272304958891332
ITGB3BP,0.026425768369656762,-0.0353636505982512,0.012727895194842678,0.02398322901764493,0.01742306324103268,0.2847077975685643,0.240942097959638,-0.02085236147304039,0.02425520699059271,-0.04018149410702077,0.07927356131064663,0.03799110789160316,0.18566328389913203,0.03179879006552006
AANAT,,-0.010057054683633198,,-0.014057395517093087,0.008626320967625984,,-0.001911517232284871,-0.021242233190412588,-0.040408568571030146,,0.030891151459022513,,0.021832989460252528,0.08109273749203674
RELN,-0.027295664724859687,0.02676101001571814,-0.019156006996827034,-0.04567317216697028,-0.029824794254993587,-0.06410277757898047,-0.11799911610697102,0.04859677053596768,0.0010525882179015136,,-0.02371814523443107,-0.0015695660922586498,,
IL15,0.003374288063630338,-0.002739294664533272,-0.020885183044233493,0.025680862907782022,0.020397465383422124,-0.03084759455730182,0.05677471761894904,0.015166157785354325,-0.036851290779192185,0.04007102575624115,-0.0004465790119203154,0.06753584420778463,0.04802334840540219,-0.01807642870286915
UTS2,,,,,,,0.16801330469397202,,,,,,,0.014221435905841207
BSG,0.1931868365308537,0.07107551828856047,0.03171312108291793,-0.09006799534579166,-0.05703471079427493,0.18108191608884405,-0.0016861093481548937,-0.026368542264364133,-0.008526360778898333,-0.05954667475319737,-0.008125019945130171,0.0658534997434234,0.1836222015796429,0.06857355070336582
ADAMTS3,0.09330619551227026,0.04582495050837566,0.008461195319122082,0.0007774549850577365,-0.008631557018511359,-0.0024357213047395358,0.2899363881018352,0.032588361865718236,0.021101786690343717,0.0014324687900246886,-0.06476018732655558,,-0.0031843941687604064,-0.03501161143692947
CD34,0.03212747679809168,0.011051373713300736,-0.005975900089244475,-0.028766978941768533,-0.0027449529749894366,0.08525358800015667,0.16163918704697977,0.006264169941716896,-0.045181543171262474,0.10142652329655184,0.045233673126902026,0.03884602344233827,0.10086015371179399,0.02302815333733789
CCL23,,,,,,,0.11340047993501447,,,,,,,
PLAT,0.08208650400900286,0.06291911983220214,-0.02843953503034904,-0.0245857994578502,0.0047860994714606486,0.3330039214185072,0.30151002879045863,-0.026471821677393193,0.05601510935663143,0.054344877174571045,0.1656180715645184,0.0479180554704166,0.16793461550708097,0.008266312192536008
NTF3,,,,,,,,,0.06179270368920912,0.07054321192626227,,,,0.004399293330833376
LTA,,,-0.012055897725588065,0.0284881431489785,,,,-0.006566338490333869,,,0.022818743765578624,,,
CKLF,-0.08222167385870607,0.08522959638687755,-0.008516162265090353,0.00043900609356678494,0.0381901649502833,0.28453587280942444,0.3179153954640233,0.029346652172453552,0.03825192331201202,-0.028493524147422632,0.09586150094541604,-0.013397684910017789,0.0993877239953223,0.06916836485947454
APELA,,,,,,,,,,-0.028727999533037868,,,,
CD24,-0.06187555593869888,0.05370212227323578,-0.020739762280552618,0.027563364402165762,0.03916990615035853,0.1719767538603018,0.0431190313954257,0.0440992513802076,0.10935989121353122,0.022452398520613016,0.025966669467921744,0.059235535860499886,0.2004856698160031,-0.09184085941973455
HSP90AA1,-0.1277258589777832,-0.08345981769664347,-0.04429881640122675,-0.00010472365059751994,-0.062129346660038796,-0.35153579933946455,-0.2925818246171457,-0.01704506016631261,-0.09536638690295156,0.01919140310095334,-0.09480116324971473,0.005381082974048448,-0.18884411377705676,-0.013403686052517462
BMP4,-0.003597005570023889,0.0025824906515403223,-0.012779958305916658,0.0027725264975221255,-0.029727870088780552,0.32490579098870676,-0.03205300981093289,-0.010966958471567236,0.0036471821052581964,0.04950773122738923,0.08320436036317809,0.048250688907139606,0.20085068940914796,-0.04373188193706209
SCGB3A1,,0.01849032211214931,,,-0.018242348127532528,0.0486011868934434,,,-0.02396162022206818,-0.027818724734106386,-0.029350268129569757,-0.011426125124055457,,-0.03036719488130452
IGFBP4,0.006730061886177339,0.04869873543173218,0.02913270614284716,-0.020709598732432388,-0.08484803270629954,0.293881876124868,0.21428464697832866,-0.058471579618154204,0.0010644310285460694,0.020372413493941675,0.07664894041410336,0.042736014986136876,0.08500123828455297,0.09682650774819426
RSPO4,,,0.01412982398399919,-0.02820702939038298,-0.00401124010616132,,,0.023905485553555053,-0.02551525858595593,,-0.003038669555737056,0.02602625244208675,,
LEFTY2,-0.04845386367847642,0.021087619642297575,-0.012203962492385409,0.02159277773373822,-0.01998086785641288,0.1703285281848673,0.21895730496605076,0.013484225287528467,0.04417390337806069,-0.0324798899826061,0.026496631002287826,,0.09457345401907154,-0.01693665811149874
PF4,,-0.00011620029217838925,-0.010966477549302144,0.029769064619456255,,,,,,,,,,
ANGPTL2,-0.021517445049367666,0.016341558893046556,0.037494035670774264,-0.008821463794232693,0.045466153983057055,0.427045884387311,0.23176831493127875,0.04731935113389289,0.0431036055297146,-0.012243259480070046,0.11468829340031149,-0.012365675328695787,0.11894288501051158,0.01430296392433166
LRIG2,0.015790971821543945,0.032626792487689016,0.03620092116315482,-0.03312727793539126,0.057528917944273845,0.2136567564216617,0.10146261331455972,-0.02943468676695303,0.04691651239058419,0.037571524807615074,0.01945179354296649,-0.018215384084874324,0.17492396055525702,-0.02250091648043515
ICOSLG,-0.08426279492668905,0.04049303755280467,-0.03203434913270705,-0.003210098677608608,0.07550985841835159,0.18467654181077675,0.1558785300747989,-0.016015968976487764,-0.035816378458280125,-0.062220909077083046,0.06717553065918501,0.06448210737177267,0.00923880164317619,-0.006672050325866638
WIF1,,-0.0033430380514163967,,,-0.04560372605005387,-0.2941177439901411,-0.21588383457611793,-0.0030899132340933594,-0.059535967605655035,,-0.07960777753303633,,,
NPPC,0.11312138345734421,0.02440531050361408,,-0.01934966044359824,-0.036728188711593876,-0.06897367767352415,0.019542074808184397,-0.01880912546973045,-0.047369833452614696,,-0.019145353422684565,-0.06316149288852299,-0.016103737557487254,0.02954125226930158
LYZ,-0.127409840148246,-0.019173725593339224,-0.06789562532094076,0.06155178430710374,0.04073714294962326,0.08590372345381954,0.16770148395314752,0.0031637548586885287,0.04129463655459233,-0.024264067094374453,-0.028858999751676356,0.04863250115716928,0.022532439573425374,-0.007282075669949447
EREG,,,,,0.0064745280878062235,,,,,-0.03798016188438392,,,,-0.029167050783218837
SPTAN1,0.19009466714760612,0.11059545359190895,0.03123812141646037,-0.008415580140809785,0.035329927602338634,-0.14291734711935544,-0.10814750283503119,0.010127077013613237,0.03502976871178083,0.041281836738814595,-0.03187031554087619,0.011757957630508867,0.17403230683613202,0.023028080029508905
LIPC,0.011073365336310472,0.01562701633311432,-0.01650513481041437,0.035677595182209,-0.020384352197670905,-0.07042429625455913,0.10303083193652,-0.02402208273191206,,0.021579916202887364,-0.011698160009012004,-0.01829671263627134,0.019012815148327568,
COL8A1,-0.06483336032579307,-0.023363304305948424,0.005935128130829939,0.023218871494489323,0.004682833106642903,0.16784236203412672,0.057299414977022796,-0.04020875364637212,0.005660216803570163,-0.004809900246609532,0.07025845801309523,0.005464243578057986,0.10662399006202983,-0.003501897672800351
GSTM2,0.08830888009661814,0.026802562778423893,0.033312419088019615,0.022695202531925182,-0.030856214259926202,0.03964297082774329,0.0934368289117879,0.026454048027632373,0.007399432294476391,-0.011800015285118724,-0.003948130718832872,0.06245326601353437,0.09892245172737925,0.04360734856958834
SPX,-0.04846377419465577,0.09953403290613627,-0.012178615882996869,0.05110604062541221,-0.0408827383026553,-0.09822644619224603,-0.09600280019113915,0.025217009001662294,0.009928593860535812,,-0.00864322038230986,,-0.03802562297971532,-0.020116132929615543
MFGE8,0.03688033962896006,-0.04132465865427339,-0.005383110819405838,-0.04121946916816344,0.020108404755158286,0.10286190524668912,0.07629096603789592,-0.004717427360862156,0.03403069633240943,0.00888687794569357,0.052332715674875865,-0.026899525394141657,0.10917627373152103,-0.03314760070112301
TGFA,-0.02691508123602834,0.06160212664027191,-0.006315166418440342,0.06430176754351478,-0.07464979667507977,0.18945832184244424,0.12622550018530754,-0.04738837335407763,-0.006895124177966217,0.026553374715271492,0.06102055505086363,0.017015617224218436,-0.0768274623351121,0.027454773377444282
SLIT2,-0.06409928048036596,-0.0012060649746840338,-0.02859474864671745,-0.04565597368693922,-0.0024125272737577775,0.0020914073109190106,-0.07397038698818933,0.005134184026840204,0.0494710965799452,0.06907014902233731,-0.08747554502998443,-0.009700070826521053,0.0805300132849208,0.06753182844546284
PLTP,0.13851086023650666,-0.0354271814425698,0.012639595466649754,-0.006818210471492747,0.09616530326176008,0.1593160655091132,0.2816488033778624,0.0035833491997041733,0.10878601609361417,0.002575541157924102,0.04470805735140187,0.05794564825981699,0.12782599323306976,0.07965281749668554
APOD,-0.20367007993634084,0.07450147407484797,-0.016633413969127,-0.019078105372454433,-0.006301364623003595,-0.04245228229279049,0.12713011756291817,-0.009993159296256472,0.03239614901595496,0.059305423484898916,-0.021561301465251845,0.005748365545096429,-0.2948530655658511,-0.0001655351473595132
B2M,0.07489735334681707,0.03115743862953817,-0.022519955440256225,0.015880770153637636,0.08445796263973084,0.26071194410952564,0.32613301188469357,0.007115853791871441,0.09748040585759248,-0.01610471376847456,0.1178708642821619,-0.005878787464047205,-0.10087727394374804,0.11363603271290625
OMG,-0.06547450210400069,0.0957660108953244,-0.0003894580457770156,0.05255259987492221,-0.007150925187437337,-0.11008570433949408,-0.08559782127036439,0.01074161335898183,-0.005370098539814001,-0.02405304519922601,-0.003961304737556586,-0.0011857754776213776,-0.1465655769511342,-0.01566841177208298
CXCL3,0.006079631063084716,-0.024821326627712234,-0.022546034181293823,0.03366752435771477,0.012922305080348048,,-0.02169275434790954,-0.050202124931691045,0.002989983825391066,0.012820470095320804,-0.030292216373139523,,,0.10700152521873524
CXCL10,0.13118548272591213,0.048321260877790415,0.013291729227482991,-0.026708083849697507,0.010475325906296669,-0.021800018214953414,0.2734661874686287,-0.04706105199095095,0.004079366182992497,-0.03277473811081461,0.04576041298435791,0.013742977015368817,-0.025695105259818114,0.06352192302900411
RSPO3,,-0.02704171830762665,,-0.03747444554108698,-0.020384339629717824,-0.08769904955997991,-0.07704948894679566,0.01288436590839207,-0.020400980482840964,,-0.03165478228464984,,,0.02231415548598688
CORT,0.015471884679729675,0.021877853771137577,0.0988128380468457,0.02615831775247786,0.06851606598505522,0.015052252453658018,-0.12035038835596801,0.04586881351920302,-0.019849392248230555,,-0.024865004947072583,,,-0.022750116095439143
NCAN,-0.08003344601824189,0.12748813547509988,0.005673975459329989,-0.055361820058659916,0.01509399989627036,0.18932342839215857,0.10982294365788595,0.015618500348304407,0.024004555878829038,,0.1739167468277677,0.08762549917160348,0.07806285808878034,-0.04783969103854888
PRG4,,0.006783214672038291,,0.02288843397781913,-0.014595113991339692,,0.0379790455985067,0.03231227090451594,,,-0.027813165588005225,,,-0.021852534847994327
ZG16B,,0.04374060221339319,-0.013196373364018434,0.01651095324351593,,,-0.0009813922031941672,0.0011052948727155482,,-0.03390024765423838,,,-0.045302629014830724,
TGM2,0.05288142418035628,-0.04785462504809915,-0.028439172832965758,0.025072410611021653,-0.004986679667834024,0.04891623255723659,0.11284306893989625,-0.018177060788845026,0.0008283592125117628,-0.023397839149218655,0.005065919675898842,0.025054252606938776,0.10587806779788364,0.034092472418412366
VEGFC,-0.03880684906162884,0.027358270160782502,-0.01694465158546525,0.05510789277986894,0.01135142613515034,0.019382029903964017,-0.012110521794612156,-0.009265152578315042,0.12927293322980668,0.06072349865947002,-0.03776984672080979,0.00799047224016792,0.12187791413034356,-0.008944230356613935
WNT6,,0.054249738688096044,0.04141352358722166,0.05263915609974511,-0.020110661942075628,0.002554734422945095,0.04463876710451877,-0.020487191571297296,,-0.0019203380085520236,-0.02180455932549898,,-0.05765219929625979,0.030719567647066084
NRG4,,-0.018781084803559986,,-0.00743912235588478,-0.020788831240578905,-0.02414569890691028,-0.008194497666002378,-0.03123064439455129,0.01123044420786396,,0.02950309448608213,0.03198189894361009,,
PMCH,,-0.0036448538773487774,,-0.04566525037565838,,,,0.00022348001593651523,,,,,,0.02155647759011023
COL9A1,0.0413448940994586,0.04149464937250845,-0.030311642249319436,-0.021483664164332096,-0.0330989820420848,0.38963920122018947,0.1257841847183269,0.004101596886540162,0.0594276949365797,,0.09301763998013923,-0.009281827698886412,0.031677467232728046,-0.03624300895295544
GDF11,0.056577972750369035,0.030268813214583145,-0.04461491531628643,0.04275753889775142,-0.006482870146964648,0.28446846196021225,0.1722175032465603,0.032466965266741664,0.044458560432176185,-0.014080378110708674,0.04379632283374048,0.010106632872947519,0.01796801450528063,0.002115455984413968
IL24,,,,,,,,,,0.0023026738986629282,,,,-0.015119860941768759
SORBS1,-0.04048652419364343,0.06203591758236231,-0.015113273190850585,0.010310898973411529,0.06086189587696337,-0.016105547857185362,-0.008738073634718183,0.05412201996560736,0.0030814759118389223,0.0026247953466090263,0.0042144231985834935,0.10692875766287815,0.06170915952672724,0.03163766760220829
DLL1,-0.02940572180310202,-0.0021496118625561494,-0.00403877807754527,-0.03254731648523428,-0.011199037707288435,0.2672139805452947,0.16462667578667206,0.035372586051584984,-0.03847486265340926,-0.0037307514423591433,0.03567447120932966,0.015289482198967889,0.14025061922958948,-0.008580023911462922
TLN1,-0.02035185835387919,0.008372612560712157,0.01955316174705342,0.005788989262839603,0.0444881639918791,0.2704701411105209,0.2736025307058496,0.03822740597774109,0.03585259508090669,-0.02111939793484057,0.054952057222196406,0.017275613352714575,0.09170841565005322,-0.0225769731824263
COL2A1,0.025851418758429192,0.06405062385099297,,,-0.013035650899246696,0.09885533254231106,0.0013611163929071737,,,,-0.006574778103637365,,,0.1040606717048089
SHH,,,,0.033699610777297516,-0.02151314280832347,0.00705025815949222,-0.02291472555330239,-0.020058519209013713,0.005207629680375466,,-0.029350265564173604,,,-0.0040249154866341865
PON2,0.08466187801774074,0.15813721818442728,-0.0042306920952822295,0.000381487615242911,0.03254936320408645,0.004879179368514415,0.2735362193598162,0.014898388400165743,0.0641755554234672,0.028623829377072852,0.11471044889660909,0.05513522156149847,0.06053787591084777,0.0273662973885689
ICAM5,,0.01703983150901617,-0.01570924095177265,-0.022985822542762147,-0.03457047206658527,-0.07238330416435257,-0.10722553379672835,0.045905495227281934,-0.029757055512281118,0.03727247655214539,-0.016269269537625433,,,0.00028131074897691776
HPX,0.003257813379239049,0.030847551892894544,,-0.035865598775239205,-0.02668096826951463,0.062262694690312724,0.061669023223039195,-0.023281603050487078,0.036666694810507036,-0.02713458071609549,0.025330842950698516,0.027692309236569856,0.08346011138379111,-0.013463919474810428
SFRP2,,0.06566880990487609,,0.02972350782128685,,0.025843292944696082,-0.015192181235808577,-0.026587925703238098,-0.01804666483715436,-0.026665457103477484,-0.0032659379965603265,,0.020181542458737028,0.07355791419071601
CFC1,,,,,,0.0305699407754129,,-0.020458485585696323,,,,,,
CD70,,-0.030611385284750124,,0.0004136518329117578,,,,0.024080467125475843,,0.047302656570073764,,-0.04131312510275306,,0.03872628189560039
HP,-0.08514148492885737,0.0074679219526916476,,-0.03857647517134408,0.06233636605238401,,0.16410541374259655,0.004364457480347294,0.07151675481125795,,0.011370631704465119,-0.01997014868314169,0.12427584329414167,0.11966385625202026
CXCL2,-0.03770777863132417,-0.005382933869818692,-0.03097898668234324,0.030536349005148174,0.007579253453365131,0.09860089041659789,0.10931392282737722,-0.021380387439210717,-0.014988834314718901,-0.001892457523714413,0.029775455514251623,-0.002715728488449889,,0.0811581069538277
NPPB,,-0.00357733837137087,,0.0789895329497059,,,,-0.017914281998601695,,,-0.009696699930248945,,,0.01950443384424847
CCK,-0.0064151033040888575,0.1359235560720413,0.04710131665266278,-0.02407576955486552,-0.024207165439988274,-0.4130285193167124,-0.3010318587064577,0.04721069718311995,-0.09115465175005386,,-0.07133406005773445,,0.020895020308073876,-0.034045581634600204
SEMA6A,-0.019360567472008854,0.0835130986256726,0.020920072179298258,-0.02249015893766794,0.0431602009167626,0.27019730176731616,0.22356816215967773,-0.03923449673498951,0.022446493089876805,-0.03335782177113662,0.11025035396779116,0.04300441628533313,-0.005396919254914974,0.018737748082559194
IRAK4,0.011051717812835512,0.030134110294721992,-0.009781014012140097,0.052995390405116825,0.0037127360338280193,0.21459449052129403,0.18741719356710698,0.008530217880103759,0.038507641237743695,0.04123802822345613,0.04486198100196766,0.039903117695527325,0.11191101261495798,0.022618739636821025
GSTP1,0.11433619576412042,0.08219472021487129,0.03352784320247999,-0.0025429096286927475,0.03909430023583561,0.3088663667514692,0.223197563992184,0.013916197712823531,0.03072838696801517,-0.1064603345050476,0.06422313485832731,0.008684661335246688,-0.07543842837882352,0.013731905257743638
VCAM1,-0.0168117499758331,0.04734506354054963,0.019248741232673606,-0.00870356066699575,0.09071960267572211,0.17838561847971346,0.26807860970935593,-0.0012988839864887089,0.110366413794276,0.019913833458524283,0.05807414782187804,0.1190483404761658,0.18539682907295255,0.05512400320521797
NXPH3,0.027200411706119802,0.001038904792746452,0.08291699421822843,-0.006121904546597136,0.04438685855393929,0.21109913233850286,0.11202434690506735,-0.03390825305290556,0.014884191046974582,0.06693487147864746,0.05310772239713405,0.1152168364585091,0.1662481785588752,0.07634970366837043
MTMR4,0.07474987274396121,0.028561754533143354,0.007943638383831867,0.03147937636292416,0.004978990351194949,0.05835701263491608,0.04394996733661818,-0.040390261189793636,0.012692160202686553,-0.02125363614741802,0.01724859161953881,0.04748198627552827,0.06118432749838474,0.04959290127990009
LAMC2,,-0.055106339157575505,,0.04135453589639603,,0.04407822352484308,,-0.022552082443964304,,0.011246064935816922,,-0.05440780564551854,,0.029116011697201766
IL10,0.06545470587534986,0.04665828937341105,-0.017480000604705042,0.03619795971208513,0.08379971636375456,,0.03442733613653231,-0.05261645373214216,,0.004149690278115997,0.02061953020062304,0.11760480120437473,0.038388760908279515,0.10731840770330546
SEMA4D,-0.07077502655427734,0.016804837880036852,-0.020507772080290042,-0.015137465914725666,0.03067926757678214,0.016431624393848498,-0.11799113318890941,-0.009340472056080228,0.021753608951990897,-0.03053462260087893,0.027996217831779417,-0.024244850527054357,-0.055777475220274174,0.01172049775709367
TRH,-0.06027853707503502,-0.03333210627333504,,0.05359024884746287,-0.012828068801292315,0.15459044088568175,0.045766757619484864,-0.025034613225976936,,,0.042422686313302045,,,-0.023703617031675915
SEMA6D,0.0755268620895458,0.054669171420448616,-0.001730971509363948,-0.03534016699017086,0.0025319326817430836,0.28063250228168835,0.19016393785750726,0.08386473659988763,0.017982141613780693,-0.03640907838961516,0.09694714333149065,0.015069092600651172,0.12674854343794098,0.014737379291282948
CEL,,,,,0.03456265411308616,,,,,,,0.0703408950015314,0.01511376993713305,-0.022896718259240775
PDCD1LG2,0.01510430472761903,0.013061966156059307,0.03372923705667463,-0.009459964290727704,-0.028522099098938727,0.05069202927060003,0.12058370824140435,0.05599927978476348,0.06805319657800124,0.051622142355091195,-0.031687178029050765,-0.12782977636860804,0.04704735391943417,-0.009945570505817724
