,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.02484935285379263,-0.020124894397851676,0.08127176394710174,-0.03080244740475725,0.035083993896301076,-0.04917315154574074,-0.028764255726092276,-0.01815105093764469,-0.0029260729981102265,0.039946948991299344,0.08687340371407545,0.0198278455353171,-0.002301173543939393
RARRES2,0.010829520015484062,0.05301062736974638,-0.06939582797722559,-0.012968972213726547,0.013747216175741135,0.014395630814018779,0.018779876640549236,-0.00044989616247768775,-0.021715841990482296,-0.035087004249563056,0.012365030167092016,0.03785734834375275,-0.03957093145592982
SEMA4A,0.006713122206480781,-0.04365648862029434,0.07482348779903832,0.03178699139541934,0.03513656672880686,-0.026068031733600575,0.0019431427376557391,0.13468471682467306,0.0556998935595652,0.020760593685515832,-0.02396908774768283,0.012216581232825402,0.0033171397491222184
GDF11,-0.014487789940101943,0.02565142168659752,0.04823184732904542,-0.04777430743511801,0.040779484163064685,0.03045039993181127,0.014156836898892286,0.05321560575051257,0.019696553822574608,0.03742561744244052,-0.005132349183288191,0.1045196076278158,-0.07092577522255114
GPC3,0.04048784625311267,-0.017509534522971736,-0.03111971589393273,0.001097487573890156,-0.008621752751360972,0.01428500340626294,0.0029334795648583802,-0.02711141215739634,0.05318139680743603,0.07200094232561075,0.04607738298607781,-0.025349748756326312,0.09978913830064712
OSTN,,0.0030261698264228126,-0.014138104752280837,,-0.018699064695411955,-0.0012269111623756138,0.12225954242845571,,,,,,-0.0384178276539146
GRN,0.019999270445316526,-0.008203357945215237,0.01678182266516603,-0.022880619567549262,-0.017116232200792017,-0.0023522555339141175,-0.031887448857754824,-0.1563420040147622,-0.024269208954837376,-0.033551942799359295,0.025594246648170893,-0.032201974896409684,-0.08219661814930222
CALM1,-0.023104081778002876,-0.008801769709152132,0.08316726193451592,0.07390252871631069,-0.031818245346130335,-0.06537368004882098,0.005996789704685448,0.2043778905709629,0.03553674084294307,0.0369487817081103,-0.02152841917767473,0.09527281066603732,0.06291600929065733
ANGPTL4,-0.048773280751624265,0.02952390712965867,-0.05504171247856964,-0.0025052555840231142,0.013695290377985716,0.044596292045600325,-0.016889598756543923,-0.04478676057252886,-0.08891020702301455,-0.1034514497376082,0.024688649456423014,-0.08374733095142661,-0.12004167615566648
BMP8B,0.010938938297532372,-0.017292386868583615,-0.0030564214004464283,0.022941740813356655,-0.03498884972540387,-0.027187103349323134,-0.016549543808169687,-0.05844479415740363,0.07581989241372848,0.01933175746736527,0.04140178696947965,0.017035945841707135,-0.04806940718876506
TNFSF4,-0.012646937742899426,0.10596197160621691,0.11366609372946467,0.036308711765864934,-0.014820755662459058,-0.010604510821882938,-0.02239941083078418,-0.028453673906341796,0.10284447061815821,0.03746763776251265,0.03667832372420477,0.046701117007796,0.0550499788720983
