,UKF243,UKF248,UKF259,UKF260,UKF266,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.040134077044572766,0.12023711831816798,0.03548091830702586,-0.014654084770879119,0.04556160090797181,-0.005599713987287214,0.21541649645269662,0.02696625508628477,0.16393323136535595,0.07425392256733246,0.06135347261078779,0.08058181184067481,-0.005483904425829761,0.13918698409277827
CSF3,0.059824495758885425,,0.1079722023812306,0.14931618226895815,,,-0.0752273150763935,,,-0.03887615059923659,-0.04907275886869781,-0.03314929339735495,0.015232839378896744,0.012838718607607921
PI3,0.06350818346262814,0.03486869669412756,0.09937275774009141,0.07157165543799508,,,,,,-0.09707056894344505,-0.09763407205452353,0.026545602823608946,-0.0858947414633735,0.11933521150995054
PCSK1N,-0.0006276012268816204,0.033137708451432026,-0.13939571891458005,-0.041028499688784414,-0.04954914365945692,0.11808609850400663,0.025769772717504913,-0.08517568885417062,-0.003471700732399859,-0.0459088901486044,0.012398418599411926,0.014738612088062382,-0.12781263103597226,-0.029968913907868305
NTS,,,,-0.02661492403572798,-0.01732883381846492,-0.018390045818837426,,,,-0.048009723397405404,-0.018341396662174752,0.0317890221371069,-0.058544799355082736,
SFRP1,0.11694834014841544,-0.020497602964784423,-0.031737242595733746,-0.01591850894050339,-0.007593396601388956,0.006470340887543113,0.046360366273348025,-0.022358442610183913,-0.023341166831855116,-0.0012409874255938382,0.020926617378914728,-0.034451407873713105,0.09938726636889356,0.0032136955562231282
CXCL13,,,,0.051695767324646126,,,0.18280888734415932,,,0.08084802367251667,-0.03868003008861776,0.1603156892250109,,0.1170862040601989
MICA,-0.043169294072581826,0.07398867146802093,0.07705834931805838,-0.0047625733078993995,-0.026936331552669234,0.03947481566161304,0.0650650073503245,0.0401311041853666,0.047974376138546465,0.07971773562898934,-0.04837946575721368,0.015324435557094307,0.08707471703846727,0.005686821440770944
TG,-0.021116887616709313,0.00011456655564361955,-0.034249513026819875,0.053739779937728105,-0.020002042337141174,,0.03792509473335376,0.04310496919069135,-0.039853580312035695,-0.0273449488986955,0.08892074353695582,-0.04146825542236118,-0.00015951286106871216,0.03969011160244321
ADA,0.04582871194899642,0.05200813044848139,0.03240455678985747,-0.04396842726053451,0.08260655676763586,-0.04644609755305157,0.24734495970830034,0.021499875973474202,0.03589283549199482,0.009595374964054482,0.03587965949076666,0.07936754371152108,0.13562809331319464,0.08635698922511939
LAMC3,0.13241047320269092,0.12059840253100178,-0.05568257461840494,-0.01262209064301408,-0.0033794960771799903,-0.020510139283703353,0.1285534952698023,-0.04530902438589264,0.09173819433529615,0.07051844829497719,0.04831970432163594,0.13605603586670081,0.19868448462707303,0.04615352508721869
CCL7,,0.0819687341510198,0.012623035867329874,0.06123762123857446,,,,,,-0.030843857620600868,,,-0.04142803773112583,0.06046980701349788
NGF,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0
TNFSF15,0.10694076811406278,,0.015876524703141246,0.08812298212838124,-0.023176182889418383,,0.017609758870570976,0.09996616129819345,-0.03673439193482022,0.028601375980259247,,-0.03128869246046192,0.02647033214179782,0.13070873081425832
HMGB1,0.05046519316805787,-0.10512781289350352,-0.08583322847794937,-0.06651116769463686,-0.02584296011878517,-0.03944244938774328,0.1929412549414392,0.04046305311714146,-0.02708257818794391,-0.05816177138909302,-0.0018287656751572224,-0.053372721930534536,-0.11732219262889401,0.004532402713839683
ITGB3BP,-0.019742702764580025,0.02549049142662192,0.03313159769699785,-0.04728222199989929,-0.009231219503318799,-0.06896556501724299,0.04246269793997859,-0.04745038470289574,0.12646044304367693,0.005842124345962556,-0.011369444652885216,0.0735758984818487,0.0001834541614902057,0.001728485446907105
AANAT,-0.006471468383756625,0.007960035238746568,-0.0012832095104412303,-0.02540320224655623,,-0.017289359007688333,,,0.06186097176544192,0.004261971002618089,-0.020259660863919685,,-0.03335533431061057,-0.038662554482085824
RELN,-0.026314532774745072,-0.03168229883568857,0.012115919875693697,-0.01251087103446528,-0.02498584325843253,0.07509936912654665,,0.005971777012629943,,,,-0.027436144587078243,,-0.03918513745885149
IL15,0.061959780529384244,0.03100651969422102,-0.03731363367107237,0.0211182630944029,-0.016491231933973283,-0.002717893970178963,-0.003922178708252427,-0.01806657776841346,0.006076127847932385,0.018796311634020454,-0.012255543223950288,0.01575452010943512,0.10441224595619861,0.053425116962230436
UTS2,,,,,,,,,,0.10724397270099985,,,,
BSG,-0.021900718983231995,-0.03314032769328712,0.09168461115241285,-0.02364730451453372,0.0027126012049660054,0.0875016704466893,-0.06443344927373688,0.0036621514909591043,0.03931502169888318,0.04041787431086025,-0.014063867098720437,0.04220427445750349,-0.047737984710908496,0.029019672754102596
ADAMTS3,0.08768805496729096,0.09783786916720948,0.06572401054705145,-0.041245719053021296,0.030541650355427517,0.16454721037090841,0.02665892727255595,,-0.030525720998821667,0.02540318970420863,0.012901995400616378,-0.02866065630953689,0.014735790166544954,0.07595229369661653
CD34,-0.008350068940191063,0.0872880921382582,-0.05803660904223729,-0.05274047263348112,0.0034649166978255107,-0.05478138678486836,0.15727896231540256,-0.06397487687163891,-0.10697206145780351,0.017349979176895507,0.004264379956987066,0.12329715122634118,0.19260343479906206,0.0875016895217656
PLAT,-0.020974651590590438,0.07553477627837614,-0.11864841526162972,-0.03408804529036449,-0.0828544526120006,0.04521800166625732,0.03289987034279212,-0.0627117691648552,0.02798075634362555,0.06648110008978926,0.09434988057928494,-0.046380771750507074,0.032461594577331145,0.025418996785152886
NTF3,,,,,,,-0.002093335234942811,,,0.09992429959331897,0.07364721641155474,-0.026877214018143664,,
LTA,,,0.005775482472885664,,,,,,,,,,0.019853801771092194,
CKLF,0.08150700159410834,0.00413030850048371,-0.025947938399913672,-0.048417874967819456,0.03341975456281255,-0.04734522853229778,0.09670128242671007,0.06061514951892787,-0.04332721159465493,-0.021871741765248278,0.018608597459832704,0.03841645863024228,-0.08205486642249246,-0.09152025455727594
APELA,,,,,,,-0.027252937316792417,,,,,,,
CD24,0.02736430803451622,-0.0009236248410857274,0.04534848627135403,-0.017416263008664622,-0.09293084581847386,0.03990806268562537,0.22364086677627795,-0.14577803972967612,0.07377192002451659,0.019535128166725004,0.03306967360934939,-0.08980814683820924,-0.044776214968458974,0.028582786685427974
HSP90AA1,-0.008519286052287797,-0.03457632766780821,-0.07496154528437558,0.049146971132841846,-0.013878948661510135,0.12271655405817596,0.0008440942892530528,-0.03593543290274756,0.021791955633696,-0.10740049586189442,-0.11202022666041278,-0.09235104619187061,-0.039067760123619094,0.046888724725098294
BMP4,-0.033030129080608414,0.0782003551659097,0.0274846652651094,-0.02553981963404047,-0.01320958100071046,-0.02757690277691227,-0.05211152393498906,0.005009133104267141,0.0687174730307412,0.05494108837302917,-0.005394335922423575,0.10216411416017146,0.08223011112516566,0.10147177836439841
SCGB3A1,,0.006983930178416789,,-0.030252077860432464,-0.021051349232816558,0.08902746399143707,0.03937787071206975,0.09840914340086136,,0.010089253610775147,0.01595560693811892,0.049136681287854395,0.006714969595317822,0.0289306069184166
IGFBP4,0.06251507801882643,0.11687936565895207,-0.05929086046843246,-0.036976288504629896,-0.08163272609552497,0.018556362534415234,0.22542291613115525,-0.0361557310792734,0.003054843697179304,0.05051967995079386,-0.01471880057120293,0.2479025206527445,0.30073841352284025,0.1077131865585615
RSPO4,-0.01864377474016342,,-0.048579407897817645,-0.03491581548238599,,,,0.016231581564532985,,,,-0.043759069994236524,-0.03143625816664724,0.028241169245817457
LEFTY2,0.0065066650832944495,0.08559851363526821,0.007469202284169736,-0.02770365139930226,-0.008016572412424596,0.00986914905013943,-0.04669298683425819,,-0.03257837244470498,-0.02618294232883971,-0.01731029599999005,-0.020121319610771814,0.08528707793408823,0.1023067744086766
PF4,,-0.023905469840164516,-0.02160465659208003,,,,,,,,-0.013798751229550908,,-0.02755434664399839,-0.038190160847776766
ANGPTL2,0.010107493744127094,0.055434249660494386,-0.10416872774869773,-0.043910787377424564,-0.06697306368117285,-0.05590594390255614,-0.08821339181238073,-0.030566897879215512,-0.047745798601136494,0.06636532679288604,0.11176278729537659,-0.07103345590685,0.07452776602717638,0.10834288679506995
LRIG2,-0.03159649362894194,-0.0022282868281207303,0.058004956552344784,0.00806700691647485,-0.06533969234005622,-0.043259706216045905,0.036473646744607,-0.02539840525922655,0.01580405483442354,0.023290410616757715,-0.0009064661381843671,-0.057809530553063225,0.036254546416874554,0.022836426490983264
ICOSLG,0.02632861918964779,0.06553289540646715,0.03013617711461634,0.04249624141364346,-0.055151360080801806,-0.049304589452563184,0.01667874871808332,-0.012659287490588197,-0.012605837824691027,-0.011828610404759717,0.0835084495853935,0.019527553308972462,0.05779256948843298,-0.026884154043566123
WIF1,-0.043387043536141784,-0.043014012801413815,,0.003544424311164531,0.035057594561010305,0.04833854728231295,,,,,,0.03917004102159702,,0.04346257337270457
NPPC,-0.03804923372481343,-0.03753139677814841,0.0034450189005545482,0.056423603338650055,-0.04038693908368322,-0.021408250051564357,,-0.07722475472594947,0.08810019635751928,0.06138072100165059,0.035644453707717426,0.08012686542878195,,0.108347435686688
LYZ,0.006761242939072531,0.06959786206291546,-0.041671798242834894,0.041376484452150315,0.11205491246992214,-0.09937561669424688,0.015941399073024054,-0.0028131930289913413,0.10927334362022924,0.07718522247989396,-0.015649019408833377,0.02089533467617225,0.09418758845209481,0.03821314384690097
EREG,,,,0.1354298902066547,,-0.018917995326941228,-0.02007436789178637,,,-0.020673235213581,-0.024792220639748112,-0.022976935210157964,-0.04167043728808974,0.054997855530420726
SPTAN1,-0.06503375114481467,-0.04589650689507492,-0.15824527750686038,-0.06945634931023269,0.01818260337275313,0.09723572146124734,0.07635657593337752,-0.017876006960595058,-0.00956370974619777,0.047443113947669695,0.07552960606914165,-0.059932047284008534,-0.00752616203871011,-0.04959560642039795
PTH2,,,,,,,,,,,,-0.009271076008119541,,
LIPC,-0.006624478514183775,-0.02926657851260556,0.06572867870224133,-0.03380425620140979,-0.025573672157103194,0.07915090636149845,-0.005078733185213741,-0.027375537343108183,-0.05043066679540567,,,,0.10313596703586467,-0.023693895115191526
COL8A1,0.0641803225448801,0.12090146749362732,-0.01805067433082254,-0.05135171431988235,0.0005451641407127162,-0.06980919957532537,-0.19467234712002998,-0.01977086930751936,0.07299016437105148,0.08003229508489755,0.05667030811176798,0.1519054012359093,0.07727610680737924,0.06938722783625867
GSTM2,-0.0458509146431046,-0.031195085472306736,0.03217177207425566,0.019827770826602756,-0.013945557187618068,-0.03008930463885467,0.011204351075149856,0.005131572174062512,0.005874203179477317,0.008736135176645593,0.05070641743617559,-0.002875598606071156,-0.08148480760774017,0.03703209665360111
SPX,-0.04133465432370231,0.017249195735275058,0.06991965080872033,0.02764805969554516,0.1256329404133422,0.047560717863521146,,,-0.050085152409752066,0.08132742001578598,-0.01713291338837323,-0.07465362591028894,-0.09229057820773655,-0.07984532876384691
MFGE8,0.06217729025555494,0.13793251150573738,0.03130209591928217,-0.020095839475873616,0.0190322562532095,0.025480002020776674,-0.05477835404236187,0.04622332042160367,-0.02841416323020645,0.048469108985351256,0.025596090336353915,0.02849222670348367,0.08932295164470043,0.07153067712496981
TGFA,-0.012478904568352631,-0.018459872983077916,0.032641666804177946,0.03004289810406695,-0.007070801538863484,0.0212437360183619,0.011509119976053462,-0.05038318655893973,0.013620128683040043,0.07253130565507368,0.056030047257094866,0.08642798377969593,0.012380444913824288,0.0918374742568198
SLIT2,0.026539151361197628,0.010560384461025944,0.0017764307552617495,0.014356931317252937,0.07968490435921573,0.041514450468130355,-0.005544302106709801,-0.01655840002515283,-0.014840755316108109,-0.003415904034713506,0.02755650752682749,0.03714852795734543,0.04807302648519317,0.13031625484502346
PLTP,-0.027776609240370956,0.01993580641307725,-0.13550433707215828,-0.062295477377006005,-0.057830655692409354,-0.11868995581231435,0.0465479636042294,0.05886107670153155,0.060002002565353076,0.028254204980983095,0.004885960559446305,0.27174038955895874,0.1321191192325954,0.03147174759243271
APOD,0.06920305148128149,-0.007058315566966053,-0.10039042285495393,-0.03760568559000353,0.0073970614125159016,-0.023412482290979458,0.008822806130141895,-0.01572145059817119,-0.15851302588004293,0.10848144216761622,0.12080876997652983,-0.019582425384494142,0.1848951960087003,-0.07477987456587316
B2M,0.05409139200995454,0.0979093697055891,-0.06061917351909213,0.01336963338457407,-0.027925748285120833,-0.11410117611797677,0.1438888923452295,0.009728132362040431,-0.06537548465194153,0.06069725788400194,0.027010591422382248,0.23972100527176451,0.22971645532073878,-0.00879984764181971
OMG,-0.06156331552298551,-0.041365279753238955,-0.13340505170639474,-0.02097730126579594,0.04378835328777677,0.014316923329532879,0.01668279975327582,0.019651876928412974,-0.11781368898027021,0.09244214353182484,0.11991575300604193,-0.05184675087733506,-0.054286179643049874,-0.02293924164171056
CXCL3,0.026573672587555556,0.04691603177047996,0.20536100106457805,0.10296776640093662,,-0.0266317094987209,0.1023722204567048,,,-0.041015848773321165,-0.0660968496458206,0.046435876667271885,0.1532541376983599,0.10387427037984079
CXCL10,-0.06268296181129807,-0.051902647289659404,0.05630558809626038,-0.03939987427084431,-0.022541645795360943,-0.04245231469235162,0.0591281611026714,0.021117617996076973,-0.0411754491993455,-0.03185023987752265,-0.018508125608355352,-0.03407168732979375,0.10493791797711718,0.030812483843607213
RSPO3,,-0.019621075551385782,0.03499990969009139,0.08836487988314463,-0.04739312666271668,0.15923267928838986,,,,-0.0035367775814224827,0.0866906033444266,0.037851668669081726,-0.022047625811705236,0.06626053203426617
CORT,-0.02090295630131868,0.038758083391129156,0.03575784921263141,-0.005135165006831915,-0.02782194249671068,0.08613457876715352,,,,0.029982813032534274,-0.014439691824960682,-0.03886444382824615,,
NCAN,0.05341428477659543,-0.023829559914034706,-0.18407301431703724,-0.006737239294766495,0.02955615563935251,0.10454478858810176,,0.1654655391902016,-0.0711306445728579,0.07667723287557285,0.1442066714144455,-0.2089909238694566,-0.20910929514284235,-0.06668373567458945
PRG4,0.011315367009005628,0.03921887393232705,0.13614178275307634,-0.0242037111539115,,,,,,0.23053585308335509,0.057754758895144406,0.05773469857894422,0.16142163731939907,0.005066848628992024
ZG16B,,-0.00945008157930254,-0.007781980309137321,,,,0.024483000556172568,,-0.02834009782484246,,,,0.014112256492627978,-0.032580123978858455
TGM2,0.04528194723818525,0.11383715254225975,-0.008145562131538405,0.08446333585405653,-0.01266005153251223,-0.010710787306112305,0.08868064385556329,-0.013389202157050691,-0.03869885758991606,0.007755432188527097,-0.019887704916896606,0.1104709820035714,0.20787928209026144,0.03619638231182163
VEGFC,-0.02046914233417006,-0.003921762855583007,-0.005309870294962991,-0.01707592206473081,-0.03380722439022729,0.0288066154881767,-0.0017827551855270983,-0.027760723514229074,-0.036734395210670075,-0.01722783613180452,-0.02893187975157947,0.03493165578969415,0.24578902077763304,0.06326190433324287
WNT6,-0.025960325636135782,0.06528080947275607,-0.008151990806209916,0.012407260395660516,-0.016914922655138144,,-0.06906467083979241,,0.07856889859785778,-0.005032554243805016,-0.026836812656537125,0.019287182976434652,0.14474549901097233,-0.03366504281268735
NRG4,-0.019346555570061548,-0.0212252398419612,-0.030136909142075046,0.0212229689974424,-0.02070699224892945,0.019820542449047924,,0.0097278997127516,,,,-0.027518703409146465,-0.042041362151426696,0.04535930703792503
PMCH,,0.03079372716330041,-0.026799657829272783,,,,,,,0.06931301203938885,-0.00029826107480190704,0.010465674684401316,0.06807083893141014,0.019391562744657444
COL9A1,-0.030139519587048545,-0.002404028448130246,-0.031475802034687625,-0.04165139989787111,0.0002810271990342085,0.12282262030316306,,-0.06286561998501304,-0.00012765167824077203,0.0674485694460957,0.10401106405777466,0.030994515871970506,-0.08930004269962345,0.01407828895486661
GDF11,0.0900252423160667,-0.005520197484343566,-0.0018681359113237633,0.016461173659711014,-0.03964650765025553,-0.03904196760699004,0.097595183685481,-0.02981729559405555,-0.00512631335561982,-0.017889129167143344,-0.0038949447079559964,0.06765260009520349,0.024631164488312304,-0.013261350793262933
RAET1E,,,,,,,,,,,,,0.003346542653296893,
IL24,,,,,,,-0.051333758119217615,,,-0.02337429523889559,-0.013578737156738793,,,0.030210708838464467
SORBS1,-0.006459800423559324,0.011298371467919307,-0.09274477028687425,-0.04730250719094051,0.01810579084552772,0.02438003074157445,-0.00682980511912236,0.03502087132108442,0.04262663902140769,0.04353568382183766,-0.010333913414861767,0.08874624072881986,-0.1130343447924578,0.024389585446061766
DLL1,-0.052509419293202346,0.024830637271660436,-0.09255123021367731,0.019815058471745268,-0.006694702530721034,0.03591617797430326,0.02077338719667557,0.04709857063285464,0.017513334790943476,0.05729514718545977,0.0936669669753008,-0.022847886915469816,0.08950539909312308,0.039866215733355984
TLN1,0.07754704031757231,0.14586081649441676,-0.009917482464519215,-0.031304198216439726,-0.03125328572523354,-0.08001937253689705,0.09795529722201876,-0.014888933575765097,0.04166068748327018,-0.0018252666029207041,-0.05382347533172947,0.10278732863078271,0.15405374213916684,0.08604804607294733
COL2A1,-0.019802473632327316,-0.0625830620423495,,0.10181385497624883,-0.018325213588293865,,,,,-0.01622028449764677,-0.011800304639686022,0.06104936181677971,-0.0023549408459099938,-0.0227178441746622
SHH,,,-0.014653833441553294,0.03799647485921373,0.05273402713609877,,,,,0.04379010689215291,0.07574173659671594,0.09378900280879952,-0.10327490073092399,0.01650119753823626
PON2,0.003569675321571723,-0.05975094329162219,-0.14399507014615642,-0.0994154030901478,0.02093280616285616,-0.0013945450392062882,0.1629749503172573,0.10173458046025222,-0.05953581109579592,0.06830059002662879,0.05774129007910086,0.021710189245340312,-0.1346469044607438,-0.03233839047644396
ICAM5,0.007737344006816876,-0.00518750514892453,-0.016706522444615523,0.01893552447553774,0.0010579662515559111,0.06062486632601437,-0.04859370937323589,,,0.04333822564871854,-0.023495628895988087,0.07787039390505462,-0.004321508151344279,-0.00253885407154877
HPX,-0.03153415815157772,0.023733174039921555,0.04281511802156217,-0.010835359912890028,-0.016914923796169056,,0.06543669925091837,0.011208328495448028,-0.046445124919232125,0.001388188130196025,-0.05080024282671246,0.007139222019649475,0.05941201566159396,0.03718967634226545
SFRP2,-0.02578167484113316,0.015980387099240326,0.012009494070369728,,0.05461039146805457,-0.06896552836417723,-0.03572340136869101,,0.10506639582171905,-0.012779289555112467,0.05200321882206175,0.015133607965923189,0.23799977192338012,0.03394963105222589
CFC1,,,,,0.06536701983634059,-0.01943264615553393,,,,,,,,-0.021087054675915953
CD70,,0.024035887764470826,0.11846978350306021,,,,0.06654499178399843,0.00912428843387982,,-0.03865373222583095,-0.00910326875889778,0.07695255235667378,0.056792773523375334,-0.013833194816875324
HP,-0.07478939542244527,-0.024119866153986824,-0.04086099038960552,0.06200109465176937,,0.0037661320995472994,,0.041611513933590624,-0.048490753966661464,-0.02151962318748025,-0.02639731572349037,0.146116516023394,0.04075104220441391,0.07314272348086691
CXCL2,-0.025868326451698006,-0.011634485801244866,0.06256426217465215,0.04385793449569521,0.01681578112998264,-0.02830719747040347,0.07658382009974986,-0.07465132797275376,,0.02342517602451316,-0.04907195444128903,0.051157824704335185,0.15385590203193064,0.07197598101039956
NPPB,,0.03971907826022102,0.24476005564854242,,,,,,,0.0016114462578992355,0.03295618826579856,0.00373307016776697,-0.04264627974685315,
CCK,-0.02697430716898238,-0.07009884505546773,-0.0239587866510559,-0.010012418248994898,0.024934236529011257,0.12797946084463072,,,0.1540021252320192,0.05265664716032746,0.02977653664614992,-0.029801288099365397,0.08773068441950517,-0.08330389222443765
SEMA6A,0.05045808441224263,-0.016714404843544747,-0.11379386404695122,-0.012282102477366363,-0.05842455382932228,-0.09339608938824942,0.03458369744780235,0.05031469022068871,-0.09757853761181255,0.05758322682935206,0.09949146829636471,-0.058415455094223474,-0.046304259611824425,0.09539244242394483
IRAK4,-0.002483700697372167,0.029182748144817965,-0.036856291211867835,-0.06411584152261049,0.03665102296500571,-0.07083620292675138,0.049667168752496035,0.126717019383832,0.06825993686105242,0.05622278784036955,0.06409932532061036,0.02583535633747828,0.021714371213379963,0.0701349303434932
GSTP1,-0.03537409104571706,-0.021522447385868657,-0.031073562399267726,-0.02460765580118123,-0.011183208226892906,-0.06432084493240962,-0.041312864446698176,-0.00017308259617355886,-0.08635543867299487,0.031139616355623182,0.08114649083805822,-0.015703044600050408,0.030105912809442317,-0.019382908453994686
VCAM1,0.0035794693810502587,0.002278401475287261,-0.0633667483071828,0.05062068328744552,0.05483348783684962,-0.029691331266568647,-0.02464808961391573,0.11174496943825428,0.01629698280029193,0.03449707988044135,0.011715517596691934,0.06301860081775147,0.06909354994049095,0.01872548331846431
NXPH3,0.04980102518617359,-0.02366106145101749,0.015321359414449611,-0.005025738653067098,-0.03093842599639018,0.010151525418854241,0.10388032780032638,0.17704592777761735,0.010403914808946514,0.07041142658101542,0.00978512110096329,0.0011747783683932493,-0.034730912318374385,-0.03006160514799646
MTMR4,0.048999130478988705,-0.022995345876621567,0.016095979967628838,0.0583071349050882,-0.06344550582806822,0.07428215621767906,0.08212030469728704,-0.07078239674156507,0.002820373656673517,0.017102432445081608,0.021447354705508046,-0.03390949697824781,0.017298345360267264,0.05218384970485423
LAMC2,-0.017667211248487965,-0.008373972236692243,0.10273861865269258,,-0.023176180611583483,,0.03914949719570013,0.0002520297039814975,,0.0772324569321137,-0.017832692007331157,0.01682385957550256,0.050077859162296075,0.007919626764236501
IL10,0.056164770115993,0.05281818076917933,0.020955964951670677,0.008872385744922264,,-0.05246075979318463,0.11435376843832447,0.025146239399196108,-0.020327514664468187,0.08172584517861724,0.02227641385930483,0.07952635825208085,0.14122189090629256,0.016528805812838047
