,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.05351589993893435,,,,,,,0.1635136084600331,,,,
BMP1,0.006048331300891586,-0.01944875581370932,0.020850311777141365,0.011543932932488355,0.04957511511902714,-0.009544284716092004,-0.07068269445754806,-0.10174297505770301,-0.3610272178129562,-0.10842541552915959,-0.03008744203525573,-0.14723529760181767,-0.3226102139549215,-0.04275067296676383,-0.111062713773734,-0.0566451927453826,-0.10780666543128921,-0.07673394909286314,-0.11259468581785412,0.05993133982761238
NDP,0.046948967117677064,0.01458414354188126,0.01761745802931129,0.052541843073201464,0.035201246393073135,0.026827288661599533,0.19379684343354123,0.07759683790862398,-0.1018064356090361,0.07039651970942105,0.05691136602142336,-0.07606391246108303,-0.08052424485673394,0.09574413071196304,0.11470513432410816,-0.04457725223065788,-0.023857338027427864,-0.00818459463830687,0.09885265772400788,0.03019564826890497
TNFSF18,-0.02166145844132025,-0.03421192071073796,-0.058625480191983624,-0.02524992322603001,,,,-0.07357587043327687,-0.07946950481797585,-0.041883147722755455,,,,,,-0.017369584244442224,,0.15189843070523534,-0.0635020869403252,
IL36G,,,,,,,,,,,,,-0.018579373582356392,,,,,,,
RTN4,-0.07250666170798402,0.19702211905923606,0.0508808494092947,0.01667455529668437,-0.030897088749588526,0.07311299382296439,0.23578761172334753,0.3030857290300956,0.45672995709451863,0.15320935971912342,0.054869475340678535,0.36613623297992237,0.46783121789738213,0.050314482460920074,0.04957530512690945,0.07735906908126734,0.23650301965431292,0.11790032258161925,0.392567743390911,0.1480353151455012
HEBP1,0.028132227198497676,-0.01440562533419313,0.060314262787013954,-0.009206733229913867,-0.002701615161245992,0.05215449579737183,-0.03204515218511917,-0.12287382362797628,-0.22185028832688491,0.004296924827903076,-0.0045151781625610565,-0.17169280275663493,-0.05459584735228779,0.10740676446391949,0.07664168974184159,-0.03477662971663346,0.08566517935527958,0.01593055142557093,-0.10912051125957488,-0.0027287445902587928
WNT7B,0.005126255956849071,0.35258677115364434,-0.010708013170198817,0.020321112043038977,-0.02960276450122117,-0.03212696143439765,0.03265616147754835,0.08119919000937927,0.2742602429966414,-0.051887486166781335,0.00399084482982734,,0.11344867072592166,0.04835561003317011,0.024865053259023526,0.021703776255867696,0.008213367703094037,0.00517222597746446,0.05042091270817175,0.16492362063832522
PTMA,0.0242890406975763,0.0043914900152612416,0.08492964373256279,-0.057960330283360534,0.12828512811043016,-0.001983520017470315,-0.18507706792749634,-0.30307716529096096,0.05106441342215852,0.1388789436427667,-0.07961184174248802,-0.5170529046684041,-0.508151686598219,-0.12306243060367718,-0.030692422462589897,0.05340053158408803,-0.02245882974796337,-0.11861804659520726,-0.20973066771147567,-0.16082483393651753
FASLG,-0.019083071825792303,,,,,,,,,,,,,,,,,,,
CEACAM1,0.04311909856502674,,0.04863357501660041,-0.014310279567395773,,0.012795950092314597,0.036327922142280505,,-0.08939722191244864,-0.03171775713595085,,,,0.022852735034971195,0.00611761526633817,0.057745029410575806,0.013447006107997456,,,
PDAP1,0.040649781913172436,-0.10162822598807868,0.06405807624036373,0.04805255235266255,0.0070191533474766345,0.03293446056347365,-0.04657189272668179,-0.07388871275440294,-0.28039447673831513,0.04030585946063073,0.027919603215338255,-0.0011357088400816035,-0.2320669826678242,-0.03435768632730941,-0.08773834411620174,0.0526779016667775,0.005359590256769929,-0.0156603266275195,-0.06177952516396172,0.11317329878398674
QDPR,-0.027704791230754384,0.13388685968529385,-0.04873527432030434,-0.014040893702526591,0.08980517944800369,0.038829110928935234,0.17797731055796676,0.05741286182330381,0.14647790454507678,0.1296617660251296,0.07716153048813738,-0.3599370864133456,0.13348942160319027,0.06720918249738857,0.13059971525901976,0.031583250026736044,0.08561281787675665,-0.08994868027903094,0.24248905075186064,0.02269684204015733
POMC,-0.020271989153221336,0.11938989270989936,0.027451671201924422,-0.03654170301823306,,-0.00711770976445769,0.0950182358224656,0.014508065245432552,0.01827328574886623,0.028129230733383106,-0.009149714112217528,-0.05144389529272997,0.12948489633187327,0.06311230205835934,0.06001644861336286,0.03403856100537675,-0.01818058756713283,,0.07636707824577943,0.027843113514031483
CCL18,,-0.04588099872181943,-0.008910170916251238,,,,,,,,,-0.16102779711109555,,0.09040907414741453,-0.09714555845402552,,-0.07497958643600373,,,
CCL17,,,,,,0.012813189008406651,,,,-0.03028366272059895,0.008581451849300358,,0.014622355349781362,-0.00549687706687443,-0.031832825442692975,-0.022206133456031105,,,,
VEGFD,,-0.028266237061608322,-0.021031288845187363,0.004111028701127441,,0.03231977841268588,0.007605979922798635,,-0.08965348770418367,0.02705948726933435,0.012672808346064353,0.028301264207986454,-0.0007113478359384292,,0.04299887110963282,-0.02342061688814836,,,,
TNFSF13,,,-0.002093514696277015,,,0.0006513063761869866,,0.033413875168127376,,,,,,0.08735507132907785,0.018192428054596047,-0.023813206365345934,-0.004300321217539956,,0.028408037021301985,
WNT5A,0.012025028399332631,-0.07928033929605137,-0.010401000856243773,0.013744326095416023,0.05101960415204123,9.870145428170367e-05,-0.07980905258857816,-0.163921452134121,-0.27318926012044215,0.0007723498917209188,-0.046497505100271855,0.08894217531765224,-0.10655950887672147,0.08597234834929311,0.029785611733435125,-0.038050669288125984,0.009909576148829083,0.0239618601447993,-0.13440249285910072,0.050118241380949904
CXCL8,,-0.14802837579991127,-0.013646687466608692,-0.047649931033239695,-0.08644930510820731,-0.020926539629173055,-0.1200335109283583,-0.00634659987074304,-0.08576186000468612,-0.10987248505989222,-0.05235259636382175,-0.13248395910241514,-0.12059494175395556,-0.13270427050989844,-0.37331479116520394,0.03630194052909608,-0.12411540292358143,0.0019209933242477371,-0.23044648972815907,0.050260951082586686
GRN,-0.025040934284868772,-0.06997047873248427,-0.009878223592441771,-0.0015345614498532127,0.0486089236296829,-0.0011324618692167845,-0.14654376811276706,-0.1270430598938639,-0.3489389090374926,-0.01257169423059355,-0.0168156794523273,-0.3105122271360291,0.04059307274881312,0.0591265286085732,-0.034699622164439475,-0.0651279694441176,-0.10550274116609687,0.03186888685967326,0.07432330960043726,-0.006355563401623065
MIA,0.06858742106031883,0.0017686473239204984,0.020172048071555128,0.06935242595675489,0.010744820436657263,-0.008247406065082811,-0.0645507898805774,-0.050417864591170716,-0.14752993528466382,-0.0636079895805829,0.008671662990705582,,-0.01563821528427667,0.2300541667451585,0.1910872593760992,-0.01659494699661223,-0.07175687207455861,,-0.07974979151619326,
COL4A4,-0.022100522434183673,-0.05203951110179158,0.06325229226447794,-0.021979784304309847,-0.04519025843454672,-0.008038541853498749,-0.009192734826950329,-0.026809529383189423,-0.001151843974715137,0.03316705926886517,0.07291161483790497,,-0.056755954438009244,0.11126911638060742,0.005368880785349559,-0.01829300485007084,0.021734797577940567,,-0.08751436521588565,
TAC1,-0.019083061443478114,0.30558718696918563,0.14906751874813123,0.013453872708800366,0.1914787428077184,0.20784194098276998,0.25913853026442313,0.2745794969230706,0.4104501428157146,0.29136870540056903,0.1266749946020396,0.3746124384418159,0.46545856833714416,,,,0.015850936522597787,0.09510090597388339,0.30107761771284836,0.1462978010344538
RARRES2,0.058041224897208095,0.050432894393817505,0.003732403266251965,-0.027805002467814706,-0.0938296651355595,0.06749293684344113,-0.20696244279189271,-0.11641028102779177,-0.40053859250719326,0.1783346488973632,0.006927809029522796,-0.13432544136925686,-0.25298013256298696,-0.08513194985414553,-0.14044976635157339,0.04342074143197741,-0.04534880298503248,-0.0843424811642023,-0.14012497289379094,0.10289113768317519
FGF7,-0.048224856319236106,-0.018717829716997217,,0.0024488073387880656,-0.040627110104877205,-0.007744381742755314,0.08935095060593942,-0.002843221729213524,-0.05731666628555341,-0.05635402379690834,0.06010859974401416,0.0071704485469334025,-0.10186773380209052,0.10114015388763012,0.02417188640762742,-0.004359090666428008,0.07258530771516045,0.04973189459345684,0.15262182494101256,0.01678645657250064
EFNA2,,,,,,,,,,,,,,,0.05271844811640036,,,,,
HBEGF,-0.006677657807004219,-0.10715552634149125,-0.0211638442135266,0.06314356066770012,0.016940065039130023,-0.0359729793581545,-0.09781108782930836,-0.09650246011729635,-0.1325420546748586,-0.1926477063868756,-0.02720296246429352,-0.18710833309856362,-0.10664552813459878,0.029692992316010313,0.03229202080088978,0.02253226188952244,-0.01540763984993071,-0.07594219839214301,-0.11001453557290142,0.08276961501967184
CSF3,,-0.052039469901955196,,,0.05605527140447801,-0.03455416350304137,-0.002635756123674905,,-0.040219770613068105,,,,,-0.08285250908450259,-0.22518163137955943,,-0.03077109260826365,0.013761783132269416,-0.11969447014259382,
PI3,,-0.04026129919520356,-0.0510208106727045,,-0.011738431572866604,-0.026237513763126677,-0.05050096013816761,,-0.06282434920304172,,,,,-0.1553689109113513,-0.3249983858712895,-0.01886773210944293,-0.11396476031917598,,-0.15417252789954144,
PCSK1N,0.028386319011109072,0.24504763340413288,0.10206615371325664,0.06237713990088441,0.07708894263871138,0.08401220163132263,0.0708790260802554,0.11151422939570928,0.20010761176545763,-0.12255801947018896,0.03671423042516524,0.46587795173183977,0.4766475009137636,0.10691931842081713,0.21267068732984973,0.037277037735040534,0.24138400219950137,0.17924538827244188,0.2835016355201154,0.15757793432756423
NTS,,,,,,,-0.10205838049285591,0.032704763782359654,-0.06305358486531325,-0.020770856181656125,-0.03480648004815746,-0.07500045212486875,,0.07834043813193595,0.11249041980221493,,0.10969977032294492,,,
SFRP1,-0.027766336434326976,0.15114052978800224,0.007706113325916855,0.022706523082474617,,0.011221733925507234,0.0981725559820165,-0.037135666036522276,-0.037976813842175494,-0.0026895634463994923,-0.04009329594947183,-0.14477700070329966,-0.019635644949097166,0.20235794326035225,0.2155625689655666,0.07384601229594413,0.030269006407185665,-0.13628838819521333,-0.001099847268729252,-0.04441886609948663
CXCL13,,,,-0.0560339674963128,-0.032716519391779074,,0.04228287050628462,,,,,,,-0.0015905057725116266,-0.12246797523530069,,-0.023935892920118187,,-0.037450673894027606,
MICA,0.04755523198534732,-0.060635010149343076,0.012952953260250512,0.047996005950714155,0.026448836650250423,-0.03930650016895885,-0.004236494760748486,0.02319886107931511,-0.16781792338107157,-0.03605085138678866,-0.015342927182053491,-0.04780809435136027,-0.15610362356248209,0.06367635135785099,-0.02068020350272372,0.10782730391721176,0.03539416020068988,0.047751566933254344,-0.11436665018006278,0.043737018090960825
TG,0.10598157710213661,-0.011474511554902127,0.06534973350589422,-0.02060069517489929,,0.02937521131872196,-0.01636068602717123,-0.018085458211915744,0.0011420624839903382,-0.026031208822907326,-0.029247897542265436,,-0.04661110962710373,0.04022892175731992,0.014872564984377045,,-0.0022942004386337653,,0.0548670640357826,
ADA,-0.011424525229159297,0.04916958749197051,-0.011422328105720022,0.06064531990680089,0.06332864231980007,-0.01894658171429592,0.0015833351007021558,-0.026322110823517327,-0.2838362486013476,-0.07395635363845793,0.029857071811799064,-0.1771529889433553,-0.10245269587243044,-0.05326500021782508,0.013267189151385096,-0.02576694086496662,-0.005145896888256542,-0.11489228187654915,0.04011827439340192,0.13857392825757053
