,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RARRES2,0.06270901773259706,0.016445750652408147,0.04964965506858221,-0.00036215479462764776,0.029997173274539168,-0.017552780222341382,-0.1419740896210034,-0.02997769081841875,-0.09223024715767571,0.04430820923283053,-0.002871952719067791,-0.07355728006176555,-0.0034147012691672133,-0.11457790187165044,0.03326239021362242,-0.07267627363444142,-0.07065128782355709,0.05806350546991099,-0.03393244344390351,0.03475295009782312,-0.08329176343547001,-0.05955016390166729
FGF7,-0.025496847241650262,-0.02314020545682467,,-0.038579573107504615,0.0765875539624699,0.05385762895488515,-0.007670605590372109,0.021247747915501297,-0.03603173332411635,0.006815365718909701,0.021676773238078192,0.01673526941948583,0.006079069465742226,0.09231129872691728,0.041617600638804854,0.02074393750162506,-0.05207777717461767,0.005259958540257435,-0.049215891111275174,0.023625987920421327,0.01960623332353376,0.03430437337828181
EFNA2,,,,,,,,,,,,,,,,,-0.02768578243846256,,,,,
HBEGF,-0.025691757724002555,0.05036246095237201,-0.025425638903893155,0.048695101325805956,-0.03382253798810375,0.016339610700674818,-0.020791891930858272,-0.016443654975655114,-0.00729686662270932,0.0012340066182814316,-0.031497916909510607,-0.0029235667085897974,0.034731422488211726,0.025497057497127485,0.01041123442498699,0.04025631988822173,0.027357019736233282,-0.03646409875306827,-0.04887362562282701,0.03172748611412849,-0.03204766943916388,0.027587063091690733
CSF3,,-0.08669187857932605,,,0.09306069635156973,-0.05174960905107741,-0.07168915206793407,,-0.01703296050054923,,,,,,,-0.036902814577422165,-0.053272091696512806,,-0.031026539329990648,-0.02123510504001496,-0.03533809757610105,
PI3,,-0.1026994577553914,-0.04618743013518897,,0.04950317349445494,-0.057092815802558504,-0.06940000988963706,,-0.019179338334363395,,,,,,,-0.1322134490626857,-0.12802655398573712,0.0308700431618944,-0.02994125685167535,,-0.09799927229198713,
PCSK1N,0.0015726268271353302,0.17480122146633822,0.10350523066260911,-0.0648054274996669,-0.04414739691505865,0.08921629770052486,0.04034779863068726,0.015866840841736052,0.05095537955642099,-0.00885498888347787,0.01393789687157455,0.12499171420432835,0.06498236000639052,-0.039443314107373395,0.08680367376426944,0.005632219021620773,-0.020902224746681235,-0.048724450588379,-0.0604537194125009,-0.0018269591654788337,0.0012304865350076005,-0.12068653225180018
NTS,,,,,,,0.014101155211630518,0.0651448521401167,-0.02093555737324013,-0.02966563413102999,-0.00453474290151388,-0.022101796128220445,,,,-0.04553038006527369,-0.008794771605124058,,0.059496133735548996,,,
SFRP1,0.023751120986412185,0.06313097153138757,0.02689006677585859,-0.010050896399461162,,0.05230943499219862,0.03137525113082634,-0.012934360628527998,-0.037940267895694026,0.00713694207733322,-0.03547038316693371,-0.05292840539137537,-0.0052867475912629,0.10527275688018631,0.17255837731109758,-0.008844884807119561,0.03360882059313114,-0.013403527082594702,0.04593907956373045,-0.008227465368830861,0.014739469441261982,0.002271741398078251
CXCL13,,,,0.004117941577240882,-0.021336210254198688,,0.05893323038906942,,,,,,,,,-0.0438384620995287,-0.03477581368490275,,-0.05061074214189072,,-0.02866399742332203,
MICA,-0.02684050093549115,-0.056460245096382304,-0.03283736947151671,0.06387547217012109,0.025140773177599586,-0.0598798340372755,-0.007321266693942149,0.001650825438602081,-0.04809114516071465,0.0069063299195180365,0.01690353015944914,0.03943331184984519,0.031069872968658933,0.05332292470047517,0.0356427352406852,-0.014937308869434921,0.061798066264410936,0.07281692593994268,-0.0011881371705235238,-0.07501397823707898,0.033287248557695104,-0.01360459957743637
TG,-0.015085532195664761,0.0007117529732594726,0.05894693283958284,-0.009846561914581815,,0.011620908266033899,0.06948606740641092,0.01691041022535883,-0.020557259419672378,-0.025058610722798382,0.022534139918251032,,-0.02627686806685266,0.09042813293529353,0.03587938469231549,0.006751675010530842,0.020984812921202946,,0.004923950268188647,,0.017740764141279942,
ADA,-0.05977767675161735,0.03862735683802193,-0.017563924017755354,0.020818193524764893,0.13550435821940496,0.004066242229042204,0.053032683686392024,-0.012067353984228528,-0.0328639324412963,-0.02433080866095036,0.0034157806507719196,-0.010729978938124194,-0.007037228302665432,-0.037719261529001236,0.03626335043096455,0.03211526624680554,0.07396969829968997,0.012919561833829245,-0.07173004558266025,-0.008655108255494195,0.01360428362437992,0.06563234509063547
LAMC3,-0.007696708784063757,0.09070874606055071,-0.049834654806979274,-0.02300459145385362,-0.04545186347223715,0.02353127263545725,0.08263312572581527,0.05566907194897979,-0.05598218831964417,0.0075787849783641925,0.0013249997197377094,0.036648760243905454,-0.037764106669763146,0.09320673054488915,0.08898200209865609,0.042169899221377385,0.02499237614393477,-0.02860783134024744,-0.07766170887260668,-0.08863830069436524,0.08159991464157021,-0.022452245325164363
CCL7,,,-0.027925788951149996,,,-0.018795184814015584,-0.04896025445515796,,,,,,,,,-0.029251002937897373,,,,,-0.05983891304681083,
NGF,,-0.04994565559610365,-0.04794719285996285,,,-0.0303805534623254,-0.021504958164714944,0.09402125508217249,,,,0.048810923256437405,,0.018747105760011314,0.0062953859997014,-0.020798395831862302,0.020317175067823958,,-0.053265787835097334,,0.05241023709133894,
TNFSF15,,-0.019412492850971987,,,,0.004368653541952297,0.021177337812737784,-0.01476985274357762,,,,,,-0.01566159672510239,0.1260273415924267,-0.013548348659926473,,,-0.01926694826396642,,0.04394113114684693,
HMGB1,0.014874241379390477,0.19350309510895689,0.07601722842387289,-0.010085190621602935,0.027040052914326696,0.00529297143974425,0.061425451548282696,-0.018232189812555498,-0.06251352031410472,0.047914903720158566,0.05279937265691813,-0.01510020924712124,-0.05288215877674905,0.05281622559667445,-0.00856148649068045,-0.0369525469514862,-0.10446204589922359,0.0947386461543629,-0.008448894271967627,-0.06123902151600443,0.025921151074302477,0.04495639815167156
ITGB3BP,0.03342259388572753,-0.07924749346373555,0.00016590506195562503,0.01644996798238048,0.06586651386851491,-0.0014876100460403216,0.019042807292134728,0.0552193608737403,-0.05046312211043968,0.015494142583212129,-0.004830407446650027,0.04482096869400571,0.02669369080627774,0.03628129890305305,0.0393953410160098,-0.01146355223049578,0.005534226329414262,0.005185801958133741,-0.03167215952780533,0.09604053408220758,0.04371840923516458,0.06150034759438227
AANAT,,0.04524870387066415,-0.04051607115595858,,,-0.02376938037522779,-0.031351516292801765,,-0.01536419131611946,0.00262260686177844,-0.029589945843016288,0.0676918761749475,-0.03352957836358126,,-0.05573900122295812,0.04049851502197739,0.04946537852188983,0.04129495127601846,,,-0.021577398855846773,
RELN,-0.02471906242579017,0.10634014867258301,0.08065584512882341,-0.0011134698457881385,-0.03309079526929299,-0.004774983517305714,0.003860804275961402,-0.020835186971544784,0.04934465154620424,0.0578935054156311,0.04914242507282166,0.02016566222485761,0.04060609174161107,0.04548918892656078,,,,-0.0383235860107712,0.12704438779290833,0.0031468031169913755,0.03518429138659111,-0.10299792322085993
IL15,-0.0347999247435519,-0.04613350588851221,-0.031080670038775255,0.03083581124994517,,0.01855815274353431,0.045128050864544134,-0.029307323744818745,-0.04007607179598394,-0.02006640801143205,-0.017618630618380187,-0.012705324993149254,-0.013691711131690184,0.03280102446307906,0.004899185363440693,-0.04701270538253139,-0.030218489908157963,-0.06472608632945277,0.002680778634695222,0.018226777010882576,-0.056697944089544094,
UTS2,,,,,,,,,-0.04303846656953398,,,,,,,-0.0015859601203915537,,,,,,
BSG,-0.02317609182354471,-0.07146400919262139,0.10871350689762131,0.03659243598554115,-0.0029784478561182296,-0.012166200624615849,-0.05454027220878482,0.011285559584863627,0.04373644351324254,-0.016450158552989615,0.04478358472968814,0.044630595643099284,-0.058023328944064805,-0.0813960286371647,0.05522994033706667,0.005373401454257468,0.06061138743295157,-0.08178279564299534,-0.06437949479312918,0.032176636701630276,-0.03627047552630913,-0.050930128115161004
ADAMTS3,0.05686363188555756,0.0423720571564812,0.00852331007322085,0.018192747915420554,,0.07253174931899363,-0.03869870480019728,-0.03830828624152724,-0.06335079262737149,-0.036574099948810085,0.018959009815364875,0.06643543728166076,-0.006530090637316377,,0.037650193621649564,0.04442330345596255,0.08640161033115867,-0.05087189680602724,0.011074971994338578,-0.054833394413674956,-0.03215028340614479,
CD34,0.06811356092918622,0.10603317056430858,0.0470912288208919,0.01289067466651456,-0.03796274669660596,-0.016307449631446355,0.07271357582204376,0.06434498161457831,0.017452314169055762,-0.027939415323913662,0.02713058381145946,0.005169860831259727,-0.021564725286025186,0.0028262879835897173,0.039463177974787975,0.02232914812972842,0.05031184685392287,-0.007215363858800434,0.01798379579060483,-0.03479890658103243,0.006503236518563951,0.04180653299550565
CCL23,,,,,,,,,-0.017482010812899143,,,,,,,,,,,,,
PLAT,0.018784504784562905,0.1478581151450801,-0.004377815274000733,0.00632025733025487,-0.02374611829673186,-0.03059957938133388,0.07600507995772574,-0.055070012065836685,-0.057457564445577126,-0.011299084862675824,-0.028460324084479845,-0.06202751938563679,0.010833653541101761,-0.010945743203909586,0.01321992595288111,0.05046483166951645,0.09452482310694506,-0.1027510468299235,-0.10042351852196617,-0.04289697050021755,0.07984946215997536,0.024010395503578155
NTF3,,,,,,,,,,,0.013017757376298974,,,,,-0.05262472425666096,0.014413614559650931,,0.021656382406116503,,,
LTA,,,,0.026949746037224654,,0.0661479952738513,,,,0.028601633248239975,,,-0.044595378620658564,,,,,,,,,
CKLF,0.07038238132933608,0.08708717500231836,0.003354991770470237,-0.003210038612211384,0.07489568890089196,0.07855576412870993,-0.03362863517331225,0.024564796848347892,-0.0901771152290024,0.005756825118299278,-0.02895495288005676,-0.02140174529564759,-0.0004499824796123054,0.08654465577624496,0.06926165783597607,0.047626752052105266,0.07001204426019299,-0.03678748497122049,-0.028747806885400268,-0.0303732355504134,0.08433984651949514,-0.020098790006462683
CD24,-0.04002331598555228,-0.0970627905930087,0.020575779202685582,0.07355100128787721,0.06803933536130406,-0.06229760509634505,0.11074423266901892,-0.04440069822713627,0.03526765366678177,0.024341988721789623,-0.04455803524029051,0.009118074163005412,0.014591297636967648,-0.1282331934289883,0.05095787635578589,-0.00414817914560926,0.0028853499264936016,-0.06169585725752261,0.04654223800226546,0.013822435706150934,-0.06587316630464952,-0.07683556285073938
HSP90AA1,-0.050806050614727316,0.040102730320158195,0.0017025273390829175,0.023584329900555496,-0.047189908855026004,-0.004416417999265076,0.0256808707035489,-0.025026834284753652,0.07700940582041554,-0.03146314517529262,-0.035436638882801276,0.0947760084600887,0.08919186857970281,0.0997097691026141,-0.04580448481522515,-0.1371954876012119,-0.20972175245951458,-0.017345352322781126,0.007095183601616342,-0.03785221563645656,-0.01546620827890936,0.03399132123402296
BMP4,-0.026976428761436473,0.06735965137811846,0.02457425010209203,-0.02390333142834417,-0.026786162411438604,-0.0172658148232171,-0.043085304732207334,-0.027938655707961446,-0.037920302616903205,0.023499962667554677,-0.013312472756859659,0.030450133183371236,-0.037999868592860565,-0.006010224604452356,0.15097488728315722,0.013113241276401432,0.01961449853386127,0.00471739179348912,0.030020926345739007,,0.09925985598553434,
SCGB3A1,,,-0.02792578615860841,,0.003487848254576774,,0.03977745158813571,0.07021251181475667,,,-0.02495940872865585,-0.03490678791869932,-0.009015655361322362,0.04092030869134067,,0.05036290179213682,0.08293789424857068,,-0.002205311535624388,,0.0668408188055558,
IGFBP4,-0.05963343400562247,0.027745439505975952,-0.045628429380875274,0.01127497229485287,0.08965411853138225,-0.021739750710465116,-0.005103349246565545,0.014378128874361908,-0.05796068343996967,-0.045164421462517326,-0.04558294153892886,-0.043393368530208434,-0.008065445140510446,-0.026817533102579064,0.027366663844643608,-0.014997275897737345,-0.10943521804723234,-0.024257698724045675,-0.12445632293687266,-0.04394187198955101,-0.023975213565624126,0.09696397650369358
RSPO4,,0.11150501401869706,,0.03843605660401986,,0.015742374486410356,-0.046092019795857815,,,-0.013970687036304988,0.0538968773040789,,0.01432537336304287,-0.018442380901851876,,,,,-0.026945956233985553,,0.046535996679870406,
LEFTY2,-0.04552630305086565,0.060112859880209014,-0.03601753252267716,-0.03365275483367459,0.0016446943510840541,0.050604566252043265,-0.01993288119566196,0.057709330425444495,-0.012315478466996085,0.06040256437283813,0.015832590556556492,-0.0340453432385978,-0.041478330351612934,,0.021554777102435883,0.043819542052430153,-0.01834741085263997,-0.05240479309711975,0.014160355455890087,-0.026611147355876403,0.039710551955149324,
PF4,,,-0.028968520395175522,-0.03572798424183105,,-0.008649300786495805,,,,,,,,,,,-0.008829263217266872,,,,-0.02131375807988169,
ANGPTL2,0.07191585505289805,0.0015029923938738796,-0.01883215267128984,0.06308095694897844,-0.036520688397033756,0.04013502568152044,0.00643385592880289,0.004242356839090566,-0.039784706617436244,-0.0659174667721382,0.024185356789125756,-0.005231154176384792,-0.036201079545263505,-0.00986118147966442,0.031052436770168227,0.10462096539974063,0.11249625832403315,0.011518117165789335,-0.003918387964241273,0.004722910395169244,0.015060254362913578,0.015202497526096414
LRIG2,-0.023126957079041832,0.027447130140186862,0.013912153923642728,0.01615479602204216,-0.02590697635276422,0.017347809910823034,-0.0014058387970955705,-0.008116745392299942,-0.051647010005052084,-0.016437403032910674,-0.014964166003150207,0.01334583507261108,0.0024317514732393078,-0.0549887731955835,0.07832720678240268,0.03383205752189448,0.05125078715260749,0.005742233339174852,0.05219645922235768,0.015459265742699516,-0.027893300668593156,-0.0015800366108275955
ICOSLG,0.027481215535443037,-0.04318737439680615,-0.00877067977998578,0.07044705848236044,-0.007604471635095591,-0.024898992162202586,0.0017428265623862405,0.04808323564376863,-0.015947372535700576,-0.02959184294804977,-0.0294197844719341,0.03956936336746111,0.035330976800828306,-0.01737787588518757,0.024905162230390538,0.010421937946338476,0.1092730367666498,0.058870039074117544,0.029837349346122092,0.0375761354211613,0.0104721336209849,0.09199811200758962
WIF1,,0.09168441482138619,0.012516108479454611,,-0.050932493964059355,,0.060621565235258724,0.035792330395040504,0.06948611688083421,0.03739871496971427,-0.015051075791357981,0.018661440637291055,0.05202856992490806,,,,,,0.09593142684262054,-0.026873920897967567,-0.039110290693757294,-0.05682585881149247
NPPC,0.0464138840376643,-0.07323129149959665,0.09566276163408631,,0.05459346987307709,0.0022715924838965,0.030256262566421874,-0.03079014561958028,-0.04136747713377554,-0.0379980965987097,0.057608077434048936,0.0988960462054316,-0.04908600280482577,-0.0023113396903237647,0.05661047144161523,0.006474763090193287,0.0611453794659369,0.012771237066086148,-0.0011078049817616106,0.04966489143460072,0.018510818788692093,-0.024515591573390325
LYZ,-0.04750776147320785,-0.08595549430262303,-0.08435497479735138,0.09345431671768854,0.08393544760516002,-0.05129069449239609,-0.06479311106963333,0.03582250305257972,-0.01567248023962821,0.03868641906555467,0.03585629768675587,-0.10771058910876419,-0.04364713472721808,0.014017713330014638,0.018593071892161285,0.09699070523897896,-0.001416071765015572,0.03343508431579735,0.03318479353027617,0.009678357899515386,-0.04057337949733826,-0.09400390055570693
EREG,,,,,0.07599513367315315,,-0.020688477144706733,,,,,-0.04736041370889915,,,,0.06460852721278582,-0.00802752890187713,,0.011345336371876753,,0.05893842176218872,
SPTAN1,0.00789775484156626,0.16612721352050505,0.0558299209020647,0.037290434494991684,-0.0016937256833269051,0.09140704078559458,0.11293200550710634,0.05197656261930118,0.06506330508643371,-0.02674793762105014,-0.029214829383897783,0.09500470729457983,0.07354170697889516,-0.034386428456767044,0.05718248504347414,-0.02201244900067356,0.06303611791376568,0.050707751120777286,0.0588573582398256,-0.07332164956666899,0.08800090364301827,-0.1021277117232158
PTH2,,,,,,,,,,,,,,,,,,,0.02104097353644977,,,
LIPC,-0.033850939750907846,0.11698090259699545,0.002623479336417513,-0.03393542152287503,,-0.041433278791104554,0.004974129955821656,0.051110539108947924,-0.029346651461402976,0.0274963977364687,,0.052467756871385,0.00821564259245298,0.130643515446194,0.030635986576728565,,,0.03358477649470131,,,0.056960529804484225,
COL8A1,0.026450103205993433,-0.05575150991062516,-0.06926262372886653,-0.06532618322155374,0.007090307785705975,0.0116103789351279,-0.012882618201220882,-0.050150414406107756,-0.037894174845908894,0.031017586830989295,-0.04919557089083926,-0.049001921694230066,-0.04525330970456885,0.07696486709492668,0.010608167571776909,0.046078904103427354,0.08420963779409131,-0.08801559928790724,0.03418152258312926,-0.03982033402463517,0.030518921238703575,
GSTM2,-0.026193399870134196,0.07101371707556772,0.009099065650863016,0.011287870494468928,0.05515602168369276,0.06510324813290903,-0.02194905255471943,-0.009455967466279056,0.028832837922242487,-0.03626843105355054,-0.006655493057788529,-0.015083249369664379,0.0012526214169464147,-0.11307873669577843,-0.015432073379253628,0.014828410067113345,-0.03909273323546724,0.08916738617834316,-0.025738722410719676,-0.010739172340980156,-0.0053145620763540265,
SPX,0.009718636969602427,0.1978098800483441,0.039515583710854445,-0.02751394548982956,,0.015650272906770884,0.12196525625562961,-0.014862349029695746,0.1064929782717029,0.04046942356462059,0.016143397066141915,0.08684486535034083,0.0784223754465786,,0.0303241802146804,0.059064535206431686,0.0318076327153701,-0.0008179186193011323,0.13368916837690178,0.02564625986059809,0.036886394086370004,0.10413624627852
MFGE8,0.03893907211108154,-0.13096614004545146,-0.01986289965640114,-0.007833447008891742,-0.08027481758611318,-0.029062915180002424,0.0558913228258963,0.016404015440813404,-0.046908386133358126,-0.06791544554371354,0.0415374188164545,0.028247276735652808,-0.03351725881938581,0.031083829790428917,-0.032267028428377996,0.02479672081748632,0.021316967778498445,-0.11246540372024895,-0.04239689873029016,0.15934036726929066,0.005958575719914975,-0.0639625838953393
TGFA,0.006738985153245692,-0.13306288943936126,0.01131028497516959,-0.02232511436712466,-0.022589830956349664,-0.033450318740148664,-0.0218106529310236,-0.026488188477052716,-0.06701330957595308,-3.397585125101079e-06,-0.010581048113319561,-0.0733221894087912,0.039835565211514504,-0.04931753240916681,0.058080844810725354,0.027697690215862783,0.03681834706386137,-0.021329930083596817,-0.0952320577892544,0.005082652347356013,0.050061397992311886,0.09049292863652947
SLIT2,-0.026479701179752797,0.09694122710795472,-0.04550586402776731,0.01699110159014049,-0.02334501331714178,0.04082656444526617,0.02906878674193902,0.0093218190755901,-0.007915669166642587,0.03173171531179245,-0.037743822804056304,0.07757659032507067,0.02610148578328883,0.03721072224565589,0.0613272731613933,0.019367227830339513,0.08666236480716062,0.10254489233489072,-0.04966301434111939,-0.03838827054730788,-0.06752516297341496,-0.03022820587047766
PLTP,-0.09969887141938007,0.09435587241189244,-0.009451530622586258,0.04585175356422451,-0.00491325875384822,0.005229201380665389,-0.05120668363195753,-0.02234465884293519,-0.1033921212200034,-0.006624087705536559,-0.04895971709660531,-0.10326656951671825,0.003988019427082127,-0.02654835812027054,0.02632783612083609,0.02207960895736723,-0.06687449044448143,-0.14382743432720765,-0.11922263740273545,-0.0300699874843969,0.06685469715770005,0.030695543580787618
APOD,-0.032123308205183804,0.1583742564841794,0.1309251130353109,-0.01756742105248889,-0.028148841742114756,0.0873609111538689,0.044823212571633304,0.06125198475617941,-0.08809140649781076,0.0006599506310519251,-0.012276301317361446,-0.04450458404480764,0.11645745774833755,0.015290045368905776,-0.006418198878848382,0.13803848244334296,0.13870171838542714,0.13624924240307287,-0.008710996989685443,-0.05657588121748467,-0.01951615205428588,0.06937515550298311
B2M,-0.02829103469704393,0.19933772415476522,-0.060690212469731386,-0.09107168486365347,-0.022442968409271413,0.04204207099040536,-0.04312819929021789,0.007908359494918903,-0.1020022009783575,-0.07412026714019912,0.005890583685356324,-0.10927700511934059,-0.05117912214666135,0.07081286477965144,0.027610021508810045,0.04932687379900799,0.006337891765384894,-0.11440336379661054,-0.11802473156428027,0.0547984025201011,-0.034352685935161296,0.13848958231173028
