,UKF243,UKF248,UKF251,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk,ZH916inf
IRAK4,0.15280169364572874,-0.01672257047575979,-0.02889291822405267,-0.03264941208050168,0.11804888493710132,0.054082144303597895,0.0009087251978729835,0.0330387841350433,4.634720911130557e-05,0.008043480201699107,0.010563742597184693,0.013962402935091107,0.04187580439038878,0.1781899966353407,0.15545165990610088,-0.09687866851550304
MICB,0.07999822387868596,-0.009689347117872707,-0.004143289662569277,0.04655873446568654,0.0014816511974749778,0.052677391964845305,0.060464282528875854,0.023278288800190602,-0.05153185420442224,0.019682773338732584,-0.023952308959814306,-0.040442280399357516,0.13764723624175976,0.05197671530793939,0.052666433339773173,0.051045617272210866
COL1A2,-0.022590170427343126,0.026667919057978,-0.029776520660550764,-0.035824941556025613,0.05983923636283483,-0.0016101157985471345,0.035110683581384174,0.005334494328779684,0.08505194253450807,0.07002981773990194,0.05810565422157453,-0.04409030042918402,-0.023528947933477526,-0.14501258685797333,-0.049083252405230926,-0.06052967147090842
ICOSLG,-0.040119540961877226,-0.011101664692869445,0.014391950000970901,0.0529085474241399,0.11436765636737595,0.015108280781913813,-0.02946979669731737,0.02812650724086362,0.01407794311624106,0.012219505486846437,-0.01246169418982334,0.03530939520347225,0.014838496411750354,0.16947729558071703,0.026159577611158634,0.06249348531051012
GNAS,-0.0010667317607677578,-0.03255598501287693,-0.02009256874959762,-0.015761534264759812,-0.12627019850352525,0.01570032547560877,-0.0478854841836853,-0.017599603420149663,-0.014696669828433484,-0.020591434882906403,-0.03205563400045114,0.07078013741316536,0.0716499529492087,-0.005612306561929854,-0.12053729431528662,-0.016287120142061476
C4B,-0.037629239162943216,,0.024558979566713126,,,0.009823874543347162,,,-0.047465665482110626,-0.04680753721609228,0.03305372499360784,,,0.012929917608475103,,
COL2A1,-0.04600242508124269,0.01618352533757883,,-0.059001868043576294,-0.003922906786101403,,,,0.02800380699789255,,,,,0.01877329940400102,0.026903056718945172,
GSTM2,-0.01988807452144596,0.029043659406304476,0.08844458286722022,0.024009684963250955,0.06461171945473744,0.012020911173957916,-0.012949546611990046,0.059274941494145805,0.009596390730191477,-0.018757062513675427,0.06716575287791493,-0.015768598415379777,0.12953440455366447,0.12175591520046886,0.04122556770579285,
NLGN1,0.08125305471995646,0.0444221909298638,0.012923320874886306,0.10952958793713406,0.07494045367736843,-0.02371053876359061,0.015302850369458285,0.07823172990832572,-0.03525337734882346,0.07267945644949711,-0.004577255017051294,0.094037227679019,0.08516691940054094,0.12969771952865156,0.12813911522750396,-0.02381489731332482
SCGB3A2,,0.03321084090009674,,,,,,,0.028994303411357975,-0.02140520922703544,,,,0.011448666618776653,-0.030362624194980873,
LEFTY2,-0.003623861527712135,-0.026745704887987342,-0.03028549141880972,-0.020636888066738385,0.0971844427426636,0.03429470436907055,-0.04678747978028205,-0.013147658225616355,0.022783405602301434,0.137967676959925,0.12841746163203108,,0.045480978743915594,0.06424210796480004,0.03286216788142617,
ACE,-0.04682259101574913,0.029641586820065503,-0.001738436453433003,-0.023840757777209537,0.07918706430415536,0.03439355379173156,-0.015588001534629789,-0.0513609976241425,0.0793213502113191,0.0829175960214955,0.13466606653924748,-0.04988660848682478,0.12128743465906562,-0.019751497893291108,-0.019842869963742845,0.06610928261891529
RPH3A,0.06947508329621409,0.026459542960382044,0.026431070136621132,-0.031948438028141304,-0.026258674144655613,-0.0028561908614330063,0.013885420259744723,0.018072372630281813,0.06447722752773895,0.009276729204650051,0.017628064773698392,,0.0910436827554697,0.06883232259731484,-0.1904823733844078,0.02154269485135874
NCAM1,0.052030621611245796,0.05705545670965595,0.0595244850811703,0.07978698254132742,0.037801017854774584,0.053063510350907686,-0.014133128946003328,0.00548662873279694,-0.04660761416529256,0.0048238756911189,-0.06448902054280427,0.08335382552341292,-0.06993181804315748,0.04703758586384296,-0.12174054070668847,0.03734644311389637
EFNB2,0.0047979141461430555,0.00821629284887563,0.009179947835906447,-0.02632347366138701,0.04790577403151597,-0.006932439899108116,0.035753979867243,0.022564495778662704,0.07756597490707363,-0.008430268737486925,-0.034849987644430105,0.04133176015438235,0.10794319368580964,0.1727236708922984,0.16264103269583075,0.06825860584896616
ICAM5,-0.026384039973241635,0.04586825690903231,0.004392372354903892,-0.0027528411760493142,-0.04568195050836067,0.053977020192190875,-0.03532747097432555,-0.07247380227028835,0.09994240131334703,,,,,0.06534719207496105,-0.07670189841770031,0.0037977700365330494
CCL5,0.028094537485575173,0.01655944450636919,0.06099077411484194,-0.00992933635622786,0.010819073129944018,0.009039473480758115,-0.001583383439677677,0.023090098754534508,-0.03339757017725366,0.09273734839408126,0.060559848133588105,0.006458427296007223,-0.027617736582855084,0.08645165576366097,-0.08268003825516496,
PSPN,-0.060056642374971804,0.007362153765284157,-0.009577116618190855,0.006558032034866666,0.03036977087338805,0.061110719077456646,0.043310286203110206,0.06885344994447117,-0.010891697929302313,-0.028138223167856333,0.0018025126767691221,0.1401886309555579,0.1146932854047218,0.16064002458814233,-0.005926726869379,0.021903495077291474
PENK,-0.08648288938229631,-0.028967853078707553,0.04030799153029056,0.014578573136782966,-0.046597264797619616,0.06857786226962093,-0.04771602498010304,0.04977313605308796,0.13403171889867088,-0.052012693200406024,,,,-0.001279402555271215,-0.034607513047683586,-0.018809345993036884
EGF,0.11565687482333731,-0.029136106987501922,-0.04632823335351795,0.0022027266140651337,0.039560441842452256,-0.018245859052132617,-0.05921574280816163,0.06224957252514806,0.08012751745017374,0.024767527791399468,0.0015735398823239774,0.011264238874364164,-0.06148847589084162,0.12762556463564523,0.13221958370718298,0.021351031281903493
SERPINC1,,,,,,-0.027721538633841514,,,,,,,,,,
UTS2B,0.0947542322336188,-0.03730424984954412,-0.010333561052718886,-0.005863293129726583,0.021834306180602652,0.011058237607322014,-0.021476676063736065,,,,,0.04749839222261818,,0.0694480312605827,,
F10,,,-0.02462245199847751,-0.01478808892714809,-0.000614495050758541,-0.031176017355151665,0.02158495009575882,-0.03230041807519599,,-0.011515864174431139,,0.01019855358351905,,0.06790808879932386,-0.0019165025211890078,
FN1,-0.015473555468684307,0.012552104620952905,0.0018440365051565506,-0.014748805935463665,0.09388371289919709,-0.013605703198445198,0.03980324987685542,0.015866095562443554,0.042205733458160324,0.13638676735235333,0.11441331286085718,-0.07061098493966293,0.1523207089571988,-0.1559939512837315,0.004463675525796819,-0.027280474351340407
FGF2,0.08775264090932045,0.030302513693077144,-0.02736379327020911,0.06043921472426285,0.008110366022717887,0.04986606129098913,0.03673916313552546,0.06311839421406824,0.010463901456445006,0.00393642230003913,-0.0676531525444548,0.0317388921372622,0.14427469157254585,0.09156380403301084,0.09903626656680663,0.09065910226462297
GDF9,-0.043286980009933765,-0.0031253051206981885,0.013504549129755728,0.04225038643381375,0.1285364314688384,-0.00454850551039286,0.05952529981300423,,-0.0012835625927166098,-0.030839372684787474,0.017398150199684513,-0.11654326399784595,0.13060056252408456,0.017887015849602384,-0.017484204582784074,0.1713507777388136
CSF1,0.019241378598237942,0.0014705120579958126,0.0331426920101824,0.04499295096329897,0.067475204235347,0.009063872626183998,0.07819948852444575,0.10967879416673987,0.018113641304501788,0.06524363987648646,-0.04709876151389021,-0.06562162547328039,0.07248535934681563,0.11367996306308939,0.12840653485280754,0.01883406623539167
GZMB,,0.03266496696479678,-0.02378276816571689,-0.03536906621547241,-0.03655900461760827,0.00272571442368549,-0.014417387675663884,0.030779581263958453,,,,,,0.006040329257405645,-0.022205002557940175,
WNT11,,-0.002843585902258081,,,,,0.028229999204097415,,,,,,,0.05300691701151733,0.002880292820114889,
GDNF,,-0.035062632963258,,,0.1001031824936684,,,,-0.027585324487858404,,,-0.06454792486761848,-0.03567981551025665,,,0.04011239407628811
FASLG,,,,,,,,,,,,,,0.03385944183118184,,
SHBG,0.050059983108313284,-0.018409623738718406,-0.0015093802100130827,0.013775927185367154,-0.03065070190750096,0.024666121482751775,0.06749311478013528,0.04374074919225771,0.008151273765125767,0.03468289894645904,0.0800921668152136,-0.07231361703131012,-0.0119595516520158,0.0611909571139274,0.09194232046040014,
EFNA5,0.030850213691768224,-0.022874662190132674,0.054260223337391646,-0.01926388354293285,-0.0009660628913432859,0.0011074647053310167,0.03181047660445399,-0.041097843270911275,0.03405744978883616,0.014173625824586773,-0.002684434818025604,-0.0587223453792995,0.03777596282038302,0.10715429245614316,0.03301653522638564,-0.0017326219757235553
THBS1,0.06914028355367338,0.02620597810784186,-0.01182917526593485,0.009270303154249092,0.09583467766442118,0.035532418680563914,0.0534492006312951,0.03458318226926201,-0.0014876180259790503,0.12109246788337044,-0.094554691552866,-0.03790794935747179,0.13081376097317807,-0.12599863296674316,0.018793316897952717,0.009816745548541282
PODXL,0.06271807377723583,0.06257176688725571,0.03852222790177138,-0.006444138342118877,0.1504836994297385,0.007019057192274624,-0.010306639878587924,-0.029504845088451987,0.034724801304707724,0.05396690446626065,0.08358672282519407,-0.10228331609763584,-0.042147551168033336,-0.030020208079797533,0.08101532487761413,-0.06874955931734895
LCN2,-3.7872080945208306e-05,,,,,,,,,,,,,,,
C5,-0.03194321561100444,-0.04395318087787482,0.017152566812252072,0.03429033358792758,0.15101292074094486,0.0037869124087501803,0.06280174517693025,0.1000141961048699,-0.04356630316215813,-0.07274900914310722,0.08552543133869267,0.09427672267030499,0.16796072169887552,0.13759400807774191,0.09658606571824838,-0.10359040541452684
DLK1,,,,-0.06119977891530543,0.026014080163540308,-0.03558328989169087,,,,0.0011943956430084494,-0.052724330793199714,,,,-0.036483443244316675,
CXCL5,0.06876987271708311,-0.013195847038565063,-0.06090944820429122,-0.08842031698822804,-0.0392216523109239,-0.030907297843993334,0.039363277208014594,-0.03219043474037819,,-0.0530364405430506,0.06392313562484579,,,0.07176667780244098,0.11635527428498674,0.014451360180219112
BCAN,0.07771681728350702,0.02067666318764702,0.042794934422474215,0.10239520273266603,0.19168053264051704,0.1127783915911958,-0.01424428266348006,0.04568032373479647,-0.010077224964716367,-0.041398443164435715,0.10746909016678984,0.13191040777424176,0.24844869407175918,0.059950447020448265,-0.0035248627835209267,0.014761045680034668
RELN,0.023654025321976954,0.016799084531046726,0.025138624394921167,-0.025162387395620205,-0.030251778815980193,0.003808926296620617,-0.0051893961506460345,-0.02223480513409539,-0.005065037556886097,,,0.03219359212608811,,,0.04755801353225721,0.031420010532548066
COL4A3,-0.016524844676523192,0.017914806920674816,0.038960836653724,0.08064041248673814,,0.01820521875925202,0.031031041162032768,,0.0020882675932635836,,,,,0.058462061784438774,0.0034660021298113927,
GNB3,-0.0601790065742703,-0.000415565216954625,0.06391142949946228,-0.004510547468080207,0.08464277746669283,0.08033213062174611,0.00758500315467713,-0.0007303022291736081,0.04069710843491794,0.009723630804929445,-0.0014582921068913102,-0.10721116748389303,0.14690815707305732,0.13797971715903767,0.08515188912214884,
PYY,,,,,,0.007781013391981163,,,-0.030084716261081577,,,,,0.0069786062147324576,0.04195273401411168,
MSTN,0.028176839487918895,0.006708005934064297,0.013927783333685271,0.06812316747601448,0.031846579849774674,0.009152781549471386,0.019245014051815834,,-0.06887014875236015,-0.059531754029854465,0.01464925188194421,0.20500029267028777,0.23291148106020282,0.061618413454968525,-0.01026062118912915,0.0680144470563437
COL18A1,0.055090136601507515,0.01143664584575718,0.061595552659649104,0.012087104435317908,0.13850691417787206,-0.017234475496896277,0.020060345004852924,0.01364349937757998,0.026884045701543673,0.12152035857571711,0.16949142286964158,-0.1427892722472985,0.08730712928063737,-0.09221976392778529,-0.048277704252287265,0.06197342709178552
FABP5,0.16086522745459,0.07028833733968204,0.027878770112819647,0.06557678534732966,0.0903020615172892,-0.05940972539821382,0.04485778656976944,0.02777591504188567,-0.0724656841852312,0.022860430345050007,0.014543866526594073,0.022956605275234066,0.055305497511183035,0.15096527743944665,0.20157441936077136,-0.015973078248706325
TGFB3,0.017100698457622965,-0.060169055196672434,0.02418647747493275,0.006044264775993224,0.12637272934718205,0.02977763906430816,0.013204428496887952,-0.01631572772035972,0.014477144478190403,0.05757549591165917,0.13329553269840588,-0.03183899082787119,0.035576127389125634,-0.053182692282143854,0.07033000426720602,-0.07387418979076313
BSG,-0.02254716762923562,0.03200112708120384,0.050718656184568646,0.008852299223548559,0.08368087626077135,-0.002165390544618701,0.0016354131262996151,-0.01085440796941147,0.015095151164955896,-0.004552265610257898,-0.08277921427141667,-0.007301606815032662,0.22388607555218948,0.13239280365340503,0.12103206319869092,-0.012422400874712372
TDGF1,,,,,-0.0065954306127907125,-0.0579916431202661,0.00670806719684512,-0.01224358584731506,,,,,,,,
BMP8A,,,,,,,,,,,,,,-0.02737111760125388,,
S100A10,-0.022441760861954384,0.01380014989002984,-0.033686172521333775,-0.02287631015804316,0.01187203857046706,-0.029101184636621372,0.022007531390378702,0.06925687890186018,-0.006146349559863221,0.0225765760924946,-0.11756858661132664,-0.09838904484370267,0.3105261554543438,0.01369937071194227,0.1539896711664456,-0.00356334489140287
PLAT,0.10163539642348182,-0.0022455071249222955,0.004229648622953356,0.013590095903809154,0.09954541303238595,0.016570416039711697,0.06989687467116637,0.046107208135981244,-0.02997815892641443,0.13014876479208012,0.13228097194848923,-0.012464626862711846,0.09735882920829475,0.07582204184377615,0.03451601760229522,0.09415610338983689
SFTPD,-0.047172199964810355,0.0034041471109013247,0.00462511059090596,0.006950484178836238,-0.015341264075813517,0.05794573994252902,0.029736242405288372,,0.03886250189260584,-0.030193736411765884,0.08717814465909977,-0.02414185367993187,0.06731377817399975,0.10622258579134652,-0.0008357102021442953,0.07150234697669616
EPO,-0.059385012847867596,0.03297635416258156,,-0.004575026682073746,,0.017252253857728984,,,0.0001456294076080812,,,0.08958251415001683,0.10884024926779527,0.0562976712470807,,
FGF7,0.05136535197440157,,-0.005777419163914737,-0.026637494469505113,0.0424927950207829,-0.0057285470158011005,0.02902382867146669,-0.021482425202787994,-0.01790539863598909,0.004383931265933807,0.042164052924453695,0.0602784793196129,0.11807398153556535,0.19906422107632696,-0.00493935171989945,0.044406770960959005
CGN,-0.01677225596272387,0.04219883379511536,-0.017143646877093004,0.060848911564664765,-0.028740895492722237,0.001095458451853707,-0.05388123027471621,-0.009378159402339322,-0.0002529191805713476,-0.04524072460188048,0.013703382680844941,-0.003719908320973583,0.07506258610593942,0.05908752641293511,0.05857285083324712,-0.011875734127714367
FGF13,-0.04219880863241017,0.012879996597769163,0.028642432439346728,0.016614051080566763,-0.09054867388381534,0.0032971495049292435,-0.017467514947303024,0.02174626645904693,0.0749826623012372,0.10590912561402895,,,,0.043448992743216265,-0.04089137940833243,0.04316842208864561
CXCL13,,,-0.012912564684472206,0.04270705697106552,,,,,,,,,,,0.07658261660377708,
ACTR2,0.04292858544925368,-0.0029562627638955973,0.0043215576901739095,-0.008824107689385012,-0.0003139734347384502,0.0077223644199401675,-0.005059818670868372,0.03144239385535261,0.04491709601198984,0.10884492628220624,-0.07557738522565881,0.02699754545146099,-0.10427195646218618,-0.12539534754723064,-0.12123821843036463,-0.0336788772499213
SLIT2,-0.09662190098399663,0.009409820607666241,0.025544307984450825,-0.061628540582908536,0.006163550598156469,0.048239938402417804,0.04302108801384174,0.01908478224249384,0.05379115585554436,0.07502579801337206,0.013989755522575848,0.02242081560802475,-0.006919271958775067,0.13618933142163295,0.07968571600187281,0.02521455177076268
LAMA5,0.08843933354263697,0.06330837536745546,0.008143448441994605,0.07403315318154799,0.06952709035164575,-0.023574673959086342,-0.003928809983177881,-0.0027676076628418917,-0.06045946534267889,-0.018342842449121526,-0.0687549769314716,-0.022571140638094258,0.13003173349921368,0.06281317122397857,0.1623128515352707,0.03736007196446099
TIMP1,0.028704843488469516,-0.011536283114270466,0.01154638949919418,-0.0021691703926418854,-0.008911291420075658,0.0005832673826965156,0.03806004895187647,-0.0025612708930767654,0.0590424922528065,0.09777835050930818,-0.04921140714170387,-0.029067848064849952,0.05900357672950784,-0.05869950771679808,0.10902716631417052,0.014961861425167361
PLTP,0.05819606842546846,0.07772901365541895,-0.009476084179204074,0.010110511690014918,0.06036127264529273,0.01769119449236686,-0.013247180118309167,-0.01311144839887593,0.03647639779859308,0.03737940044320521,0.04805541246988755,-0.003818223458281279,0.10795222874649625,-0.031621629177952054,-0.012869159022059635,0.018534901371116314
TNFSF15,0.013025579365173458,,,0.003864636731603273,0.016970598812020392,,,,,0.06750413582109381,,-0.007226354980739049,0.12198200945322484,0.0026000999299837075,0.09470812833551576,
PRND,,-0.02810985158881036,,,,,,,,,,0.13325003902172516,-0.00023011912838614016,0.0039904537824998025,,
NPW,-0.024353034336271662,,,-0.023378281984203098,0.0139107677024992,0.01650414333045287,,,0.07238773399672502,0.049910516913784675,-0.05232389543158687,-0.02690459322274885,0.08215184282812575,0.06917081183126197,0.0018472104134060194,0.046901113378269764
SHANK1,,-0.0008005683128759788,0.06308653338569034,,-0.03922166720843855,0.0469720684678835,0.011795728384303315,0.023523957001269656,0.03489451540566044,,,,0.08699433178841183,0.07378279937961332,-0.01779680541278336,
PTHLH,-0.00020383575285003627,0.06532175434918117,-0.0329801699446015,-0.00236143746277952,-0.025542195050974707,0.01110953825780262,0.035450035456739026,0.06049885449218911,-0.007237025640828061,0.05825863912173624,0.046692941951582856,0.025495758105195245,0.17836920252772936,0.21122463200549899,0.10475485159965807,-0.07959328772830002
SYK,-0.0547903489743023,-0.009228193177688257,0.00932560403620627,0.013818790724431674,0.06526440494034451,-0.01901259668593392,-0.035422845616770435,-0.03566888802890292,0.03820434000595954,-0.026186825528045306,0.13413960655326962,-0.1125324595757108,0.09225558089562985,0.1256601727621742,0.04312393816471876,0.07298561456827252
CD160,,,-0.014810208824300059,,,,,,,,,,,,,
FARP2,0.009822682765963918,0.07376837906558438,-0.0513664601555458,-0.03926255384470239,0.10190262085783199,0.015103220007032693,0.08553662269327217,-0.02903847361078054,0.006295386050168964,0.07895148466474683,-0.060351190827490346,0.061666064854405366,0.13347085099260403,0.12206928009163766,0.05437227855944664,0.12770518651292956
P4HB,-0.06657897991820771,0.032639471675852356,0.02214254108936108,0.025040279761574056,0.1023538273736982,0.02534060686786559,0.03387377165932065,-0.009299685595522947,8.236927895278783e-05,0.02991787393821242,0.0149516883194462,-0.02499498460208971,0.046688554385440104,-0.055441957735431445,0.10450836764993199,0.06371304752530632
