,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334
SLIT2,-0.044961742001402266,-0.05307252426126943,0.021868662781899747,-0.014497181450335631,-0.021144328112923758,-0.025686898722361413,-9.430161938743252e-06,-0.03855874576531387
PLTP,-0.05937197244429158,0.0037427231441785626,-0.004496527746677825,-0.00350829607602673,0.11150919351478283,-0.0338064326883281,0.034822898777845994,0.031658333549607766
APOD,0.07403624113176528,-0.027166246588769427,-0.0019791713741175556,0.0655767668915623,0.02347986558991219,0.009113818472028364,0.04330660296554329,-0.007386172843535321
B2M,0.0513450623861759,-0.07293700843672701,0.015075183788792693,-0.011359230039347532,0.15657170597307826,0.05940004914562292,0.019425211803658544,-0.016104782026957178
OMG,0.06135831276216375,0.0951582972631089,0.0023090446477873933,-0.03163641705067477,-0.0860489172979342,0.005598168446422399,0.0860223602691148,-0.08284873847939371
CXCL3,-0.03857964748049649,-0.030708263085017423,0.05023378969979779,0.01012898965461531,-0.02274054871009225,0.021568040310277627,0.01734058056378297,-0.012345280200077576
CXCL10,0.03721372514781667,-0.07385836215365127,-0.04463607535940517,-0.03573983159581053,0.12495932265019932,0.07317771788758444,-0.027654868414939464,-0.019618144236094127
RSPO3,,-0.02123324527507301,-0.013205444765173787,-0.02184835859726898,-0.02844062933808517,-0.023625904003142136,-0.03943178259202109,-0.012900579877112257
CORT,-0.024874588813258994,-0.003637780607576046,-0.02961422386780744,0.0016909181337765695,-0.04922288102543501,-0.012170852520999314,0.019123404173874422,-0.014423068064399107
NCAN,0.1065391662273917,0.003797829452306366,-0.08646326946318296,-0.04822592914145332,0.008492989471533749,-0.009045905493547422,-0.06473620990856974,0.039088136428209935
PRG4,-0.033947973419916,-0.023507732932975683,0.05332664377733142,-0.015643346316008253,0.05588758151568522,0.052465934058930824,,0.029564379168011374
ZG16B,,0.04372001064168824,-0.015126627778299616,,-0.026599937450376303,-0.010686912231123573,,
TGM2,0.032850009841443296,-0.013225490247097323,0.03217458221184458,0.016190143409719204,0.09417450154626493,0.07956981230327174,-0.005041886901690448,0.015481216719754887
VEGFC,0.15032938918815533,-0.02984774364390246,-0.023228660184111915,0.03652478234140659,0.027138921549632423,0.019347962444737767,0.031905345727020466,-0.01539271128724122
WNT6,-0.01225727875444332,-0.025220890571707826,0.04850105596089495,0.012871709690423895,0.10409945735075607,0.04740012660830176,,-0.013433981126895209
NRG4,-0.023022466670314344,-0.0143970523306087,-0.015862006090260915,-0.0222819011070688,0.03243341631790321,0.005911484269991817,-0.023113065274011333,-0.017957393110176835
PMCH,,-0.016593377601742867,-0.02197835477059407,,,-0.01564267955807118,,
COL9A1,-0.020235464307418936,-0.0434831946101095,0.018000726217982047,-0.01682337304082921,0.002397458575274399,0.013908610157857392,-0.01810547284145285,-0.00431046882212285
GDF11,-0.015743534813760736,0.04801186216664355,0.007650458066452691,0.007580681301778169,0.08574406276565788,-0.06569260493901515,-0.06190276011473396,0.009518345476899347
SORBS1,-0.0915843436416192,0.023001066543187197,-0.06968170768305454,0.04042462835606226,-0.02861512785441059,-0.010531515420554296,-0.024322417930565877,0.027398202809787255
DLL1,-0.03281598504222333,-0.03887663387236548,0.019299127993692478,0.01906387814708673,0.04104729837593666,0.008704338380541288,-0.02019201258984678,-0.014791372002919715
TLN1,-0.06513515635099669,0.01642409413013476,-0.025853128012516456,-8.125419695524156e-05,0.08935161774884594,0.013839301956818912,-0.02184984986735284,0.07644418126324586
COL2A1,-0.02356501070896228,-0.01359323733768393,,-0.013971881383900207,0.011866090160856223,,,-0.012532993926341572
SHH,,,-0.013543639344742928,0.010281327545650552,-0.017876840490983256,0.03548717065183466,,-0.011961397867793521
PON2,0.04217589234677196,-0.052682508307244046,-0.04065402319086454,0.029564644524778434,0.091311968007962,-0.09496056137835056,0.05686127137408192,0.0077880039145553775
ICAM5,0.01801603813447247,-0.014327631078971724,0.006485206234851051,-0.03705334998865896,-0.044437269573743825,-0.0347246253809826,0.04447713509644267,0.03390719913467539
HPX,-0.037525755031277114,0.020359835419854633,-0.005714821132379048,0.03320731513534549,0.02480099939168471,-0.02097240290152054,,0.03779049192184013
SFRP2,-0.030680280403680236,0.01238093146406,0.0032856078052806363,,-0.01814907784903683,-0.01747912637589962,0.007903878424220748,-0.023465201533192422
CFC1,,,,,,0.027534773548354048,-0.01885946401796408,
CD70,,-0.027955279611160757,0.030489675367577435,,,-0.0250881773211747,,
HP,-0.004820509930929726,-0.05753900664779137,-0.05528205039115003,0.015694782197869146,0.0862496345235227,0.04805541812207459,-0.04255628766227068,-0.022519585815155795
CXCL2,-0.023525857286831344,0.013001756980750012,0.02675576421961263,-0.01154483339013123,0.05756864244919711,0.057003160280466154,-0.048870510590273926,-0.02367448123644828
NPPB,,0.04950465329780381,0.0781249263870755,,,0.011739363302821547,,0.028029209320890952
CCK,-0.053475289312913274,0.04606102042477485,0.0017976506679277498,0.0003014585553123985,-0.10241479481786389,-0.050873258756950666,-0.06665636990296782,-0.04750146660441549
SEMA6A,0.11475793408521537,-0.05477018393258465,-0.01427409962937618,0.05399137246150582,0.03028725313217035,-0.009969383553402862,0.03550782063547453,0.02942622875661597
IRAK4,0.05939328734647449,-0.05968898689601574,-0.02916240596026304,-0.008697299514865014,0.0728988050869143,0.01124552006593603,0.09725589208253747,0.04998392152305895
GSTP1,0.07174383631017628,-0.0331254393443444,0.02181629200846428,0.026986924382697494,0.12547655444345826,-0.011983606077765859,0.07711050328908645,0.007700010089774784
VCAM1,0.024358000317221268,-0.06361864558308744,0.021682827984277744,0.05675670926045864,0.13186507803235065,0.02971544547384176,0.04773767469946872,0.011322926152896928
NXPH3,0.018127206022386197,0.06726402202848324,0.07153709639586169,0.017126736218252468,0.046531127307625056,-0.003452888747494731,-0.015160155736874861,-0.0037382048848840343
MTMR4,0.036864498028833556,0.0058020243966432315,0.03539769035068677,0.030351789270882078,0.0496090654879244,-0.023056744762584177,-0.03091144407168383,0.04661274501033079
LAMC2,-0.02102404123838685,-0.01582819718961941,0.021247907890806342,,,0.05870057066227005,,
IL10,0.07099188086929734,-0.012336931369069212,-0.006239309218588166,-0.02598538859451919,0.07394222997182127,0.09013036279878599,-0.0048190274213125725,-0.013778665996087089
SEMA4D,0.00922340779671354,0.003622800923477026,-0.04531365716168608,-0.03280997130073039,-0.029604921294882895,0.027315965587155353,0.05011230867878314,-0.02394099920200954
TRH,-0.010427016334253225,-0.06949598120130171,-0.02237092959726782,-0.013749390579838601,0.0819803044516785,0.045984586992781226,-0.02936949551912248,-0.01244534887117417
SEMA6D,0.10731577310493969,-0.03177391829272203,-0.027485334348670707,-0.03573224548337113,0.024830445249630448,-0.03229973030970562,0.09183116800241008,0.060848746902881716
CEL,,,,-0.02712611538607127,,,,
PDCD1LG2,0.03353069924178606,-0.026019331504967484,-0.0013745738119604804,-0.018568155217960826,0.010330291547438336,0.07276371867979448,0.012967943763828454,0.0477665391390463
SPINT1,-0.03255162815520089,-0.004665617749342014,-0.03774118575302771,0.030507460596976187,0.018725743086620693,-0.004766854773826578,-0.02852287434838995,-0.020224115390210247
CTHRC1,-0.061301388418537404,-0.02333192250475606,-0.025133902640181567,0.012367558174719765,0.09787013038783518,-0.01922765304601224,0.033808708553929735,0.005989485120034086
PODXL,0.03404304861672982,-0.11024106826673853,-0.06151811012749955,-0.008567403562451554,0.1330117690381241,0.017432396361898188,-0.02281653297164702,-0.017673305393475287
JAM3,-0.01814110523491319,0.03353598194212162,-0.027000932043058135,-0.01920215886997446,0.06877134126607128,0.005385437954534884,0.055407820705412,0.025548107231823155
TGFB2,-0.09728615917587004,-0.05979778379763982,-0.03670941913984054,0.005107375577192624,0.1222356635532783,0.008851938614361853,-0.0043162436660521015,0.05186925332700482
COL18A1,0.003136396265311742,-0.0731719567779807,-0.01569885439887672,-0.07306509356174581,0.1442741634904543,0.025541504499543316,0.032769354613779215,-0.0639687360453927
NODAL,,-0.0325225127498711,0.030216207476933505,0.023130877450000916,0.0960165738754485,,,-0.02116149552198867
INHBB,-0.039702862527121935,-0.003139898637785352,-0.018380995746045167,-0.02577619928443042,0.06063167157024797,-0.036670700911423236,-0.05230432063993667,0.020881758320292106
LCN1,,-0.015828200751028223,,,0.018634739199273873,,,
ARF4,-0.019200625737785026,-0.05136108600549859,0.04475769388994067,-0.0449027246061464,0.058562610634657467,0.07602166715442087,-0.025292670384655075,-0.00803876452883714
CXCL14,0.0026711325229544928,-0.046822540177144684,0.020518901257103477,-0.03345816379913689,-0.006360797838144201,0.06069716821486791,-0.042070413555526036,-0.007232621217910621
LIF,-0.05974362334575294,-0.05936129248906781,0.0529728897914777,0.0071784866954794505,0.08877713450927288,-0.007866561152741595,0.016920155353747305,-0.025492177822860663
IL17B,0.09097330595700368,,,,-0.0206730083231248,,,
MMP1,,-0.021821788473612064,,-0.013749387580448705,,,,
MATN1,-0.019799451371220862,-0.020781965832321468,,,-0.002725121227274446,-0.011924909808115112,,0.04162008245231276
ADAM28,-0.012332463109373634,-0.05904346733521091,-0.01751883922106472,0.03463483611665869,0.08239935816406786,-0.03786370983154449,0.04828110775770301,-0.00840205899439026
TCN2,-0.002184150516361535,-0.004441388172509688,-0.014737593161070895,-0.05549641245410101,0.1729516895427621,-0.022280565213579517,0.039383601572259126,-0.03070811915478497
THPO,,-0.027079761963599954,-0.027476576121365285,,-0.011115517959592631,-0.024481322764319295,-0.025471358616530545,-0.012532993806366851
CUBN,0.05328095569728611,-0.010615670022299191,0.005037509168619515,0.029440654253926644,0.0114113760003767,0.07066638802504803,-0.0195866598995957,0.00020199894692248901
TIMP3,0.02270280047249492,0.008763339319109054,-0.007083958683789052,-0.04111996121608844,0.061819011948953145,-0.01334608611711652,-0.0625351795358882,-0.020889261949282114
PIGF,0.03637593430295571,-0.018648238325638746,-0.038464560503998296,-0.03723052467810516,0.06240572427859258,-0.009455136529638765,0.03541776396887639,0.022757843863737727
CRH,,-0.018544621661787067,-0.01527636799854184,-0.013971883947515784,-0.03068732226158583,-0.01877259162877078,-0.02185078188515136,-0.017141907461777132
BDNF,0.04564546879881529,-0.03452822997515642,0.0030823929970947082,0.04425739567865276,-0.088073528303931,-0.020549129377114363,-0.025282149776278566,-0.014115369962624922
CCL5,0.0008448747012050662,-0.0171407421917336,0.03820450916024881,0.06008944672694239,0.06760075991140006,0.061970317590751126,0.03049231347141396,-0.01700251326088619
GAD1,0.05147180756712414,0.006473249874894533,-0.009129772269529251,-0.037873361319770094,-0.04711507029206133,-0.038130256269644926,-0.01888732515187496,-0.0035317303068165494
COL14A1,-0.006048412416866418,0.032950427077537946,0.016284769933968,0.06693252197403243,0.009218870632827891,0.016161427199346746,0.04875184189297272,0.016911508427594375
HLA-A,0.09647159848794329,-0.026818966974433738,0.000726031948253704,0.003676785859835056,0.14835221978113597,0.05315160231697659,0.03493088247664599,0.03393151500567452
CD5L,,-0.018544619516315593,,,,,-0.02658219822258153,
FGF18,,-0.01677952883311848,-0.01213696013464796,-0.019063380416389934,,0.03031667109460882,,
ADM,-0.051552696002334315,-0.0041269910066485714,0.03274056513191286,0.024214114170784815,0.1074481175077195,-0.009560987164442696,0.03593703653760929,0.07021563313326307
CCL15,,-0.019091080205325683,,,,,,
GNAI2,0.07543214793623014,-0.009726598335328454,-0.01263422436534602,0.017742283718238997,0.14367582242604654,0.07761450648156479,0.056808313183322724,0.030896875929251316
HDC,,,,,-0.0006834326054703598,,,
COL11A1,,-0.0020276628042928315,-0.03231873770680429,0.014304241688397465,-0.03628197386930794,0.022918386319882418,0.03546972203978542,0.03968242088039362
NUCB2,0.027005286813339198,-0.056492915538610695,-0.0288615409565202,-0.015642416244523037,0.04778297975051272,-0.015032640354235342,0.019304608269040485,-0.00877227149927069
CXCL1,-0.03661311914755758,-0.005189662640841101,-0.01181003609167991,-0.011011846216504589,0.05161737906593355,-0.02698293800430729,-0.03626637355951643,-0.017002516143518057
VCAN,0.009641878907222207,0.03334811879089563,-0.009342452022879023,-0.0014411251886096432,0.07417180175142558,0.02336392630154339,0.042972485771990164,0.0547665836262677
MMP7,-0.04383963999334178,-0.04149240130068934,-0.02412910233825427,,-0.014566349094323151,-0.011776999859681565,-0.015643242562516858,-0.019371018768616504
PTPN6,0.04914585259979639,-0.04959699006144057,-0.037043991890846326,0.026609028896322797,0.08088918794492031,-0.016464272929201787,0.0406044424394027,-0.040111425558167275
PTGS2,-0.027973377900817047,-0.0015613752095637934,0.025197850394674454,0.03477312376953568,-0.10110413660868779,0.03788359062182218,0.0006807057558076673,-0.02892920730406885
XCL1,,0.04773836732025344,0.030013709878757615,-0.014619968241608586,,0.07946108705662276,-0.020519483246914452,
CD58,-0.02542809073854647,-0.07772449970012217,0.02612240217829989,-0.018141873466063045,0.07400804036410083,-0.002503970057188985,-0.014842510564838441,-0.058741425241240326
TNFSF14,-0.053071605712798044,-0.020476092955816275,-0.02164400853813612,0.027474001245031073,-0.01706203290976276,0.0053652217921528475,-0.016991232568934155,
CNTN4,0.004753490526733026,-0.03599943247061135,-0.02373256403131764,-0.01196976832291225,-0.022516520621494594,-0.03262532253640313,-0.0008252294987970456,0.004412798834171172
NTF4,,,-0.016704312141995113,,,,,
INSL3,,-0.018204390610467806,0.011735736010118398,,,0.06666796888721441,,
BTLA,,,-0.01926504043125404,0.10214990621305649,,,,
MFNG,0.022575675731640276,-0.035310345725555185,-0.05541999684955285,0.007999929091136405,0.07885872395046903,-0.0027835094146940968,0.04923571720192918,0.054419010899012854
ICAM1,-0.02193680447576258,-0.03453825083097119,0.058089643518854935,0.032599835513768265,0.07011226075312904,0.058329012766706115,0.02125325961644625,0.07538027751922605
PROS1,-0.030490854148551735,-0.03558305433872559,-0.00419270477874574,0.03938228327081927,0.13326174851968536,-0.0420953681159139,0.0055708379676779165,-0.010264579149130001
CLCF1,-0.0008534291461040314,-0.048181582632880346,-0.005465568566871869,0.02632111638769668,0.044704248486864516,0.06975965880288697,-0.035981677856275096,-0.03732394625652547
PSAP,-0.007254578944235701,-0.0399186677838004,0.03553326397755777,0.010684019829941447,-0.13471946632303072,0.033486937817749175,-0.013544064379086094,-0.03636005472173598
EFEMP1,-0.07718129967614744,-0.05273298830630665,-0.01335820640876148,0.026696776167524187,0.09736527591152086,0.04871773899044722,0.024655699880517457,0.03609528472094253
C1QTNF1,-0.03211499997977866,-0.06931853699734582,-0.06832808538844189,0.01676144168931071,0.08805426894876053,0.01371335222140276,-0.06611951540115317,-0.006129254441476133
ALB,0.03625011466861138,-0.028144462925985478,0.11408917386651377,0.015066022610484332,-0.024433217935973826,0.05842107663481596,0.007813949102758434,0.02586573322401293
EFNA3,-0.055793378328933975,0.10006561194884889,0.015718235902123203,0.03368841631055636,-0.05733214602518541,-0.03943700408411463,-0.008675460747333129,0.007215292086360176
DRAXIN,0.10029246060944921,0.03738107657736536,0.043126663553478016,0.03900273299993546,0.03087015333068908,0.010056267910049528,-0.021415300217513242,-0.005448585983743442
RAET1L,,-0.0141813970845386,,,,,,
NPTX2,0.024568157388778235,-0.005332287039653631,-0.01023739753311744,-0.0456919158673679,-0.14083854351238811,-0.06203129208960369,0.015983881256908288,-0.01393029724937598
FGF11,0.038040974326976375,-0.026094361011607562,0.014352111445702668,0.020493460661851492,0.06563735333989217,-0.010380959111505536,-0.04178995953795336,0.05160658727806667
CD59,-0.0003785366453445565,-0.018958353021201604,-0.05657713314486293,0.003918778691821052,-0.06384086514381924,0.05445357220753509,0.04470777829212528,-0.062338310444966634
COL9A2,0.06632237866164317,-0.05132949399969709,-0.015722778891159594,0.04115023049006346,0.032574490649208386,-0.006239165619350723,0.036161280000627016,0.06769008437265436
DLL3,0.09202414274076107,-0.008997481327467258,-0.006856059007700988,0.0361806635840449,0.06345639233025221,-0.012401020666374144,-0.006666405276894708,0.005896697083015176
FGF5,,,,,-0.019456033896741394,,-0.015044926688399955,
LIN7C,-0.027061007943225312,0.010932343335006348,0.01854830930010416,0.06535889856614668,-0.0057240451536150145,-0.04005959789664141,-0.05833846519005048,0.03956825849437236
GDF7,-0.019799464845402362,-0.022361051337849443,-0.02165587602756286,,0.05560502544949372,-0.03868683109132478,-0.027654915340527254,
PSPN,-0.08312962041934552,0.04610489860059141,0.0830695713161077,-0.021506802501150828,0.03349854467314854,-0.01424072335494101,-0.04230187165922773,-0.01555128570623382
ANGPT1,0.0020374766814311007,-0.07306758320977108,-0.024383667536055916,0.002095732899947867,0.010967034521033913,-0.057416491071912365,0.0021716023522349733,0.04762624067447404
PNOC,-0.004205228850888663,0.02252153426804574,-0.0299713773741381,-0.05998992586316671,-0.07871423031849596,-0.018506484387535486,-0.037296466432387945,-0.024798597061405397
L1CAM,-0.05519100605743385,0.06324378968829751,0.021449686690220356,-0.03433959271525322,-0.07680249270105008,0.008202480757114607,-0.10868568520965237,-0.037785555588511086
APOA1,-0.013009750671283698,0.034684364033777206,-0.0189013064026941,-0.004579269674620259,0.11548639592566559,-0.01768367794733124,-0.04009630754752312,0.013026100420648154
PSEN1,-0.018402084420717578,-0.015168911002829074,0.03151610725907894,-0.017539242954517222,-0.024439462275167714,-0.038805548265365725,0.012275626398252313,0.014301513759536345
CALM2,-0.01152715053630128,-0.004508531960877704,-0.05751751475034074,0.008540200662615901,-0.13691242600189218,-0.036556299647077115,-0.016631902586757227,-0.05427560571634162
CLEC2B,-0.09984264195123042,-0.009639786868028391,0.00208656643457529,-0.0730343024528178,0.0924759684036976,0.008159224075980041,0.01754909942609951,-0.013835881549581307
