,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HLA-C,0.07294608105420108,-0.034281504813142176,-0.0506817069516366,-0.024659658383316074,-0.03600605003037087,-0.02086283309968947
THBS1,0.012659052216307892,-0.019376330625673278,-0.055560911537468914,0.02918763608657435,-0.011178977384446866,-0.03152398624854092
HSPA4,0.047477327308996765,-0.041529342826776436,-0.016996228460483292,-0.046899995399556124,-0.017913434883904556,0.012842663507243605
LMAN1,-0.006873763703306469,-0.009066709200469042,-0.05604586230625859,-0.01097430283542835,0.0014836969342577504,0.020109583355905923
LYPD3,-0.03984133100116717,0.01996145739779172,0.009999966053915706,,0.03280456609679988,0.0038074110011935345
APOE,0.10419598499709339,0.015896913808725724,-0.002357161620960471,0.03530558320601246,-0.0016259623834482741,-0.04355651387548646
SOSTDC1,,0.07642842996749397,0.034255922949383684,,0.032168355391324274,0.09196991903677555
ANXA1,0.026095765969454544,-0.0678795737807191,0.01570708287988366,0.03163401476177338,-0.006367842975589518,-0.008067291028123648
WNT2B,0.012563947880709175,0.024547334809953907,0.0035389000198384982,0.10205505188667466,-0.021294334771676162,-0.006506332897268877
AMH,,0.07351345905866,0.010742138495325284,-0.02040954253033165,-0.03488263946653318,-0.04653779932404006
GDF10,-0.05208547273639376,0.019009732850638575,0.03984109707721895,0.0149953198074618,-0.025587970957384625,-0.03540531335897914
EFNB3,-0.024927670766023452,0.061349345710277045,0.048060828885227724,-0.019718528438305256,0.013328483633296435,0.045643326518381516
LTB,-0.036754991885672154,0.07621846840659746,0.07699317918279576,-0.0011446201657573265,0.030417424561302198,0.008804888079827716
ANGPT2,0.072440479851191,-0.061954028796455514,0.010962257386372907,-0.07305421745168601,-0.013935191671519456,-0.009190238383703631
NRTN,,,,0.012325040401059764,-0.014861012421929533,
ADAM17,0.06917166131643505,-0.01567564893114044,-0.047142062653597216,0.01826997428598899,0.010728451002939314,0.0006753752737120746
LRPAP1,0.16259607570091572,0.007980656001132817,0.0059844989392712185,0.03202100242806557,0.04915318741501042,0.0013284038570634637
NID1,0.07454323791539359,-0.03502786491322451,-0.09591991641828514,-0.019273478965003307,0.011386404333760354,-0.006973553532386659
MST1,0.021365871161272205,0.06076741986551194,0.07887048757772976,-0.039566404760310286,-0.005117138487618193,-0.022388942756911404
IL13,0.038223202783946225,,,,,
DCN,0.09781717019811291,-0.0306379304856365,-0.0058991929407027285,-0.04455569408117778,0.033645217231153386,-0.04047252062086944
IGFL2,,,0.06387840614866758,,,-0.009690066978541212
COL7A1,-0.07243319377127175,0.008240521907488984,-0.01758820244060725,-0.03504477445197847,-0.033173942105576455,0.007726395237360963
CALR,-0.03791573862945511,0.013270949735942627,-0.1399358591467132,0.05313910587829079,-0.03425585666665955,-0.0348533506264931
PIGA,0.05352876200170577,-0.02831079623442069,-0.02923563057672678,0.0051559194366136716,-0.023383194660519822,0.03534137363597467
CD200,-0.015397591257441607,0.05955997485367341,0.0563812456599529,-0.05353471003131097,0.026942801477869604,0.005064776123526971
GRP,,,-0.018049607311511406,-0.028188875480132713,-0.01630010158895265,-0.015900081687987844
CDH1,-0.0445667897622295,-0.06085542291180638,0.012772386039211095,0.07106847961832052,0.012298332689575298,-0.026961772557717617
LPL,-0.1497524285949729,0.05301773917742848,0.11502124124745101,-0.015349696948143745,0.033894814249546185,0.04311623025059967
SEMA5A,-0.0011453855615304414,0.023355860521602143,0.02275277005049929,0.026718981388114967,-0.03638105080460505,0.050350006165748216
SEMA7A,0.09737000051408683,0.019221156873836305,-0.014624384781890383,-0.042627293711230224,0.018973620789728887,0.037408788655014166
SEMA4G,-0.06822964007232983,0.07708538437330006,0.05178538644953494,0.017621496607931237,0.05457570911566792,-0.03401641377208194
SEMA3B,-0.04129134316482421,0.03855441319879527,0.0006473863354592305,0.04931660660183895,0.06597920196810923,-0.004708015287283353
RPH3A,-0.07144685778986878,-0.000979017571718602,0.05638585194441345,0.06365355280263829,-0.016320591498200743,0.03317389685550363
JAG2,0.044046618371048236,0.0056445437935403135,0.035149216338323866,0.0027025919169357568,0.014754215697831525,0.029329371876573723
CGN,0.18351837983057312,0.019350942847507505,-0.012536211036462195,0.025226304693754253,0.017899556101052892,0.012395635534240279
GDF15,-0.10514224586454268,0.02744738566320882,-0.04132120853121304,-0.055214967137164686,0.013438331093692017,0.007880130109086577
SEMA4F,-0.023883727482722363,0.031230021397718598,-0.009234921793502604,-0.03924528914901778,0.06412133275601867,0.0931982421953731
NXPH1,-0.016127095420293707,0.017263817030338937,0.06897740677652481,0.025127294400815882,-0.04270604059965736,0.12925418406662575
ARF1,0.01422447028844891,0.029229598485656625,0.009362186326707475,-0.03786071234770128,-0.010977967471565583,0.01795245465241196
DSC3,,,,,,-0.013400102857731385
EBI3,0.043944583362208745,0.03169387936819216,0.01239720833449099,0.07586563252329667,0.05662518192838675,-0.006298159125551652
TIMP1,0.02188049429298313,-0.04501896705938798,-0.1438145929009036,-0.008453703766898708,-0.00213720823655182,-0.0205706315638828
SEMA3C,0.08135650307647761,0.018473207459611774,-0.036567052198218715,0.05856310738671676,0.0502290183346023,-0.07011913431886284
GNRH2,,,,,,-0.01452083772309597
GAS6,0.07329191169916487,0.03520540514266828,0.023699454097763438,-0.048671169371124,-0.006160206133070954,-0.0222854300874195
MEPE,,-0.03664453703778432,0.002888067222731499,,-0.02515390806140927,-0.01851682307471755
SERPINE1,-0.08274868986978424,-0.03369933396543678,-0.09117023396727983,-0.057491500269838874,0.061673759490791694,-0.019711460129268346
RSPO2,,0.08923039838693912,0.005124715632947426,0.0472670867681547,-0.03388369313800367,-0.035661650818132315
SHBG,-0.03073266390513791,0.00848963821079578,0.021053442299469476,-0.002247743927979645,-0.023652675706899925,-0.028094078419967215
LGALS3BP,-0.03246555948186545,-0.025577956734059073,-0.09144857655167825,-0.001931006050347148,0.030732464885305257,0.02016323852793708
LAMB1,0.05393738001253946,-0.026072240159299015,-0.044097215552425,-0.013081813070704157,-0.0029254870414152606,-0.03817683472244476
SPTBN2,0.0421999070581875,0.06891914542787944,0.07457127661193046,0.05303867027392212,0.01667478756578351,-0.009651876442524559
COL1A2,0.14637111357896157,-0.04968320401406463,-0.08436412133561237,-0.03109542162923052,0.026674416349543408,-0.0252430119360849
DEFB1,,,,,,-0.028696914682165803
CEACAM16,-0.03816532095582586,,,,,
WNT11,,0.03238613591700275,0.025494042639534902,,0.10595539022163214,-0.01778361402518448
LGALS1,-0.022703369645555325,-0.02604453892953749,-0.10369226241177296,-0.012378982558304085,-0.05702033091320701,-0.018205199621023883
BCAN,-0.017632830638051423,0.05571550505009271,0.10905068689400686,0.10292260440225715,-5.4998982167807395e-05,0.053988490451600764
ANOS1,-0.010684195900886234,0.01775883770132055,0.01612507886285309,-0.04877229229052858,0.06127100313647603,0.01949659722233145
EDA,-0.043036225745834385,-0.033280783280464944,-0.029758890714741006,0.03353421669044261,0.024058599219884385,0.14336976530177165
FGF22,,-0.032284192251395706,-0.01823648218368871,-0.02759888625170281,-0.025020681419839878,0.025707539573742492
SHANK1,,0.03147332938074125,-0.005903658876910374,,-0.014389507804049337,-0.02388968158705825
NPVF,,-0.023964756265134182,-0.01648428628309938,,,
RAET1G,,,,,,-0.0167084813686648
TGFB1,0.044394992639285605,0.008775247787849313,-0.01593278461297027,-0.05493344152706687,-0.02551019258343624,-0.02458782830761702
MSTN,0.0447757678443273,0.03506861377209518,-0.021860340076846157,0.08440878997132054,-0.02528653918246454,-0.005845819612743074
WNT4,,0.016120781593783023,0.043391834811064886,-0.01988299122195454,0.01854459287040225,0.01153155921171601
TNFSF4,0.09711379879111014,-0.04395396152583655,0.06773167861107725,0.03949095339134745,-0.017211640255010343,-0.050659032309726515
NTN1,-0.08471975843197424,0.0679722424594147,0.04805213990917189,0.02792881450272337,-0.03999128740730717,0.061156692419640134
CXCL12,0.01907429913911233,0.01912866685985647,-0.07293132684349143,0.03324937960354337,0.0006455832643658309,0.007015702091729537
GNRH1,0.019836365889581122,0.05398098868534662,-0.02610688270818107,-0.02014785407826671,-0.023512058668589082,0.061863412961177436
FGF8,,-0.010818863668656524,0.06612860951474497,,0.02394102863226346,
RIMS1,,0.08474549277128227,0.06632721579411134,0.09783805627140885,0.037537506133641506,0.0010603599555226685
FGF14,0.030924014729002504,0.014902800745699935,0.023646412265199306,-0.018968148246016333,-0.046401488971237345,0.06416098276526072
IGF1,0.06424984785293536,0.03326259146242753,0.04243248880737262,0.006432326520944531,-0.014221313009296743,-0.021848346646177408
TNFSF10,0.06115534580826736,-0.05944146913530753,0.03919704145118345,-0.04339683066442099,0.04996972430530285,0.03719351226885453
GDF5,,-0.03769024205426293,0.08428334385769858,-0.00795151091198804,0.06358550015881315,-0.027366217769082865
CHAD,,0.05954503450128362,-0.03987821392049636,0.023913117365217795,-0.0069253653256589566,
RGMA,-0.03965442970922691,0.030948985624242597,0.08267261106038558,0.0859665497759924,-0.008262200632121233,0.06320318027409198
WNT16,,,,-0.018506052613378635,-0.0148610104604276,-0.03139236897399982
CX3CL1,0.11282736585544961,0.09519818569606982,0.06664912781608757,-0.007214313341228204,0.057076597508583224,0.0810499511672648
FGF1,0.11155487509635971,0.021362217389669425,0.024439564530729884,0.04225584295358023,0.014667077325893634,0.0020290350592368
ALOX5AP,-0.052154692107551213,-0.03085180529583526,-0.10746132130571039,-0.03112044229884845,-0.0417292928093162,0.0009852723923111629
IL1RN,-0.020337244322050682,0.018753821540900554,-0.04113291158767558,,0.06354151884211555,-0.04196575883968786
PCSK9,,-0.02090354656823442,0.029246642102114383,,-0.014424932158017564,
NPW,0.007741061054371765,0.058453021706627986,-0.017123285748529494,0.0030446233717708014,0.008755582124955329,0.06577141156167106
CXCL9,,,,-0.024244104484085496,,-0.026201947019037657
ANGPTL4,0.02558660621856286,-0.01599239948332963,-0.09460531260496423,0.031627206233598194,0.02170711383698643,0.0276349045566156
UCN2,0.12624531016021848,0.014049237587270915,-0.030360661470363943,,0.07535600299105556,
OBP2A,0.12354381568716628,,,,,-0.015051818189499935
COL4A3,,,-0.013830617162176378,-0.034764570500658516,-0.022797540959008277,-0.024347883442260184
NRG3,,5.8319030898941814e-05,0.036537470853899204,0.037900915555234393,-0.02769869426832172,-0.0017044137385702058
IL23A,-0.009185965033387014,-0.02090353927620135,0.051476895357248496,,,-0.021728500694201826
COLQ,-0.027911002453039613,0.05720220069475337,0.04983040200707349,0.009970979907247306,0.0003793646248603752,0.07864109434470735
SCGB1A1,,,0.053220833188339346,,0.05052101447349949,
TNFSF12,0.014195148620584292,-0.04770745247231512,0.016986223429911972,0.03934605822741007,0.06101163598626532,0.04092203377737515
DKK2,,0.12042400492471943,,,-0.019210619533896748,-0.009481269942794976
FYN,-0.11830605060211112,0.060502464833637394,0.10303399625043358,-0.0237319757655253,0.05497858194154798,0.006157970697130576
ACE,0.1333666966535112,-0.006285404630564836,-0.01858770831480107,-0.04638134346609836,-0.0012486332367578998,0.007420477945480758
IL18,0.06463815098206406,0.01285629892316807,0.07921057370641882,0.046487426086995416,-0.043340586206423636,-0.019906893849751646
PPBP,,-0.00878000087977531,-0.020689855707232273,-0.023795498839090212,,
CCL27,-0.024081994990331364,0.02312558039124375,0.021623065191452302,-0.0048326528771963796,-0.0177804383958915,0.04104094870379352
SERPING1,0.03125500437401424,-0.018508877868601465,-0.038090564541981106,0.013791262993653101,0.007383535355672553,-0.017500834747229587
AZGP1,-0.011753425053276402,0.020018421147605877,-0.018786329693624933,0.08745416445551235,0.0009490897906540252,0.051946796340797984
INHA,-0.04858749747429436,0.08134997331082783,0.055825006684076285,-0.020668152067892392,-0.024391647645353353,0.014164289357488813
SEMA3G,0.15049748877162472,,,-0.01906795686620815,0.007274279857461335,-0.012256157052333662
OXT,,,,,-0.013975915604532195,
COL6A1,-0.049970768065293186,-0.03296270279434776,-0.10332987021881107,0.023384550518217077,-0.0011498740986802918,-0.012241217758058684
FGF17,,0.018205226882292275,0.0670375743239869,,-0.016537655719831856,-0.014339766242705445
TNFSF8,-0.040251545846332726,-0.027771821901313772,0.04514507852865358,-0.018506059807973173,-0.014861012421929533,-0.033396417116154334
FGF20,,0.07324592995137075,0.027072244563508225,-0.02557046136371545,0.022593205773755336,-0.024686904540331844
ICAM3,-0.11916700070074124,-0.004687428569521199,0.10887238452725137,0.06417166800899538,0.004595623377079377,-0.0015569933029177905
LAMA4,0.061498220307455054,-0.012515506925004949,-0.012441987950447023,0.033083944226177414,0.03382288497362539,0.009605821702677422
DLL4,0.16456884275266392,-0.015180855195308823,-0.057393791977480915,-0.027886675918523646,-0.06482387170487124,0.03287261830989453
SEMA3A,0.07646240121383219,0.042209786206175146,-0.03025590416213115,-0.06477458760225667,0.058877468169501054,0.04472489860737694
RLN2,0.056038665808854436,0.07088708593389985,,0.0025236067803253394,-0.016300099791522575,0.08415915579590413
C5,0.029994637149959622,0.09749983312748145,0.022835016159867896,0.0038280290030846603,-0.02014172472501891,0.03738346406864651
COMP,,,,0.025202551931839283,,-0.02044428395121341
C1QA,0.057571077871341914,-0.0487955409616305,-0.046032418916518006,-0.02460290758914124,0.01495752865247925,-0.04159053800232699
UTS2B,,,,,,-0.017633671655736125
COL9A3,-0.03835450394543595,0.056235228170706246,0.04813536552138095,-0.022265589747910212,-0.05941271045354435,0.07108114194651402
DLK1,-0.15263893644582135,,,,,
HGF,0.014064999016277837,0.017567417968327108,-0.025235988096960066,0.02549303710157089,-0.0113396960619424,0.04087382230584957
P4HB,0.07936726247735881,-0.04003830092024589,-0.12668506726840217,-0.0020494592893211135,-0.039928324781420846,-0.05317784257385536
ADCYAP1,,0.056605474002198584,0.005455184252744673,-0.03731310460349931,0.09002450993163097,-0.009321430717494838
GREM1,0.12172760758066736,0.04196361588341017,0.0036950681757262713,8.032999498529627e-05,-0.031059726689567274,-0.01017978802839857
EGF,-0.030598888538154102,-0.005437665433457142,0.007926503045634846,-0.014271603808268318,-0.020522544068595525,-0.028738884887242872
VEGFB,-0.09369222556983349,-0.015070544802553428,-0.022186853533938445,0.0300690566774952,-0.034707351088826645,0.0023047348558275648
FARP2,0.028798468293486645,0.02423552698133837,0.04215014275629634,0.019114069011362415,-6.521633499545476e-05,0.0673116284818899
IHH,,-0.0251386056763659,-0.02035589588072278,,-0.016101958576477757,
LAMA2,0.06995397589993307,-0.019843803077813166,0.021889173288346636,-0.06386031680749685,0.04466444022595,0.01836963384765871
SERPINC1,,,0.15663457833688554,,-0.015901494553535983,
NRG1,-0.05503144815782206,0.03831141913547684,0.011066826025415047,,-0.018161354996154056,0.03750660342809972
SPINK1,,-0.053005259724639965,-0.04556763397696565,,-0.0195461367292429,-0.02306960604540076
EFEMP2,-0.026168146657722085,-0.002163290958399732,-0.0040880953416825416,0.07631543887216495,-0.035671178613834065,0.004241610867720122
SELPLG,0.06491686650009315,0.06584879486269697,0.08549751435842165,-0.016602851013193868,-0.021976010399704392,-0.024363935378542763
GDF6,,0.015277385380583982,0.005075108251436953,,0.0149255256414769,
HLA-E,0.11307803431099538,-0.007624144153555476,-0.08820850673272368,-0.05134239873896715,0.03931192053676758,-0.026801835675389466
PTN,-0.10879188509626454,0.04154082604313543,-0.02529392288986598,0.03258472991718402,-0.047818142776395935,0.07857871520227942
CD274,0.04272789338404766,0.00981364915620678,-0.04637416647824412,-0.05043863397148586,-0.030628836637146096,-0.02704885095113353
FGF10,0.031776555185972166,,,,,
CD14,-0.005922539993817612,-0.06724973422352064,-0.07435996323822429,0.017853241510531994,-0.042932968631173844,-0.02056468788485361
SFTPD,-0.03901061672215445,0.11771406062472183,-0.006666817373053235,-0.040176651593256126,-0.012942972742276853,0.01691909563430698
SLIT1,-0.09150322025280563,0.06036611582405852,-0.00034025628042731325,0.018952699758942006,0.0185964949955197,0.013360158785036866
CNTF,,,,-0.01906796439054465,-0.01630010158895265,
BST1,0.036317387197780264,0.06710517243861695,0.009283745666650696,0.09697984643751377,0.010086470866831251,0.06309968374928233
AGTRAP,0.005724014508417813,0.006701752931610355,-0.02332444466009056,0.07508531097630083,-0.038732643740876656,0.002789077777258562
LAMC1,0.03285659194163489,-0.021844568904391005,-0.06955963707432482,0.04275770869421026,-0.000678101537927456,0.013626478053269702
COL6A3,0.07213831853048153,0.007293301444601283,-0.06380539316507165,-0.012612381129880052,0.0038569079105053353,-0.021801889687341085
FN1,0.14470965902010285,-0.08819664728165469,-0.17181525259813463,0.010280673411628053,0.0021298789431115225,-0.0027407825520017514
MIF,-0.12321982670344792,0.05166965196116195,0.021202848329992294,-0.03428878349041123,-0.025678375085235794,0.019772444052961958
JAG1,0.024151560399865466,-0.02203828089511129,-0.04891078417677891,0.001030285149459492,0.03469837020448931,0.024439674489733634
NID2,0.14871292551149923,-0.018812808453023678,-0.005699213532317803,-0.047636523530668676,0.017468221897837338,0.02683117987656353
EFNB1,0.04028759450810903,0.041233301246637655,0.0342502964912214,-0.021907141534816547,0.05278081811199248,-0.004138674634879001
COL4A2,0.12451683628742524,-0.03726545500844075,-0.10082036531172625,-0.01882331758574078,0.00688265966870202,-0.009868899813090226
SPP1,-0.06349051444109942,-0.047041983090957515,-0.09765372192791709,-0.0026578386157913012,-0.04489681132238392,0.041686077861941305
PODXL2,-0.028601005109675066,0.025526041765779512,0.0372852859035837,-0.0016054960056786,0.10810389931731643,-0.005774590060218365
FGF9,,0.02855506430958884,0.038730867658781226,,0.14833932805341865,-0.023424014417808996
ITIH2,,0.0789158020783431,0.042781599115366144,-0.04692528261409954,0.025585044304783266,-0.04391204651668403
ADAM10,0.05336128466458111,-0.004551806204926272,-0.013116117590077562,0.06016740817255978,-0.05075246355201843,-0.018478977644446743
CFH,0.13832722695042535,0.04025492960099511,-0.010744265323162841,-0.040934105605391964,-0.006766952063382169,-0.01308902295044728
COL4A5,0.03728268450997487,0.027433785900831634,0.06684870563926856,0.025722974077928368,0.038540047683723336,0.05119173406814964
LTBP3,-0.05771122201972199,-0.0077001833970945215,0.007067245345258791,-0.013164813572329206,-0.01033776779772075,-0.019267754733092248
GNB3,-0.05207152983381567,0.03966843469927288,0.008730264357342199,0.09309712166597355,0.011943039061298484,0.06310518424894318
COL6A2,0.0023600309116101038,-0.03724488877211337,-0.09505128995220628,-0.03768323847701189,-0.03543170836337577,-0.02117496365935863
GDF9,-0.0317423249652392,-0.017577285577655713,0.05378856563028959,-0.027993396172937127,-0.0363181817132469,0.029672419605316122
NCAM1,-0.05023778691082261,0.02812128588228217,0.03767426287386444,0.033290315599453155,0.06973933911482298,0.039336243903582556
APOC2,0.015871788793609325,0.03986281926616757,0.0323690721220329,-0.009035067901787482,-0.006272881154750028,0.0693069660251672
BST2,-0.09820329776737752,-0.008627201931654086,-0.005287776142354264,-0.014718032633591222,0.037162650791882426,-0.021460199685853075
COL5A1,0.15902524537099139,-0.025546645351377104,-0.10449562597055238,0.004262628868751153,-0.0073883790865779024,-0.022763119165095963
CALM3,0.03032185699717207,0.07892175894724009,0.12188902204658368,-0.022553730765896316,0.05116096735935634,0.011543869300337836
THBS2,0.04451583879243279,0.017232908534748622,-0.02192901024368111,0.013090260489442944,0.010311772524109749,0.005641611183456425
SERPINE2,0.052669937031373716,-0.05736877229309685,-0.03741995707708557,0.04050788211957179,0.0201499825162159,0.063693906542421
EFNB2,-0.00247402046559354,-0.05009462530460077,-0.08037139443787829,0.01055279538500282,0.030524675809506616,-0.008978901856660275
PROK1,,0.027531415720711584,0.004044102254328604,-0.019067945777728492,-0.015285249354301717,
MMP9,0.12929548945743455,0.006264179768460015,-0.045127493059700506,0.012204335709798512,0.01781917280732851,0.030671930660455704
NPPA,-0.06552546128679303,0.03060994982413397,0.07371162873573248,0.0019595621858263792,0.05272455330380395,-0.01793240680430997
APOB,,,,0.026975113631430715,,-0.013592919014925259
C4B,0.06486450447338449,,,-0.021176650435482183,0.02097611607312109,0.04146910138196351
NTNG2,-0.02913875607977063,0.024493268062714128,-0.003507196455103699,0.04479112317715063,-0.04272062684038066,0.04282046075305032
LAMA1,,-0.023647675821002998,0.009772019244437208,0.00417950525848582,-0.0033461344689226487,-0.010408100038724577
UCN,-0.03686817731479332,0.04351796924680989,0.02745873687790125,0.03878434329450567,0.0011254678180888976,-0.0038504063971232525
ARTN,,-0.02285098424116334,-0.02902355309243986,-0.026384830685845618,-0.029491726459722877,0.018390861850080282
PDGFD,0.024411781407684022,0.020814088299209308,0.03646070611014281,-0.0062429406329045905,0.018195411966175887,0.0465965056261696
EDN1,0.09887595632247087,-0.02112377807960163,0.028975354162430793,-0.021367589661480845,-0.053729387380771904,0.01712772283050691
ARPC5,0.07621053834053751,-0.03802049239553641,0.010552036619085861,0.020296802256855907,0.03028946502358749,0.022292828209051416
GSTO1,-0.00022842186375794297,0.0347463219364881,-0.05619575829844626,0.0655214665818647,-0.029567878345276487,-0.003491617272445017
PROK2,,-0.016686906351961243,-0.018786822172575168,,,0.020922569231662323
SYK,-0.044592389010972566,0.040757356636072085,-0.04750034824030639,0.031303222039838034,-0.034884286536074414,-0.00038303201272908965
CD40LG,,,,,,-0.01469982255816153
ST6GAL1,0.05361353856066889,0.008736041314724217,0.08774132510274357,0.03455949603335066,-0.006200688101919573,-0.014862387973109934
WNT3,-0.008382948466168383,0.03204692415308757,0.07107279576005938,-0.00895454389077446,-0.03390237897391273,0.033934810881880315
HSP90B1,-0.013454747230493455,-0.09824418682594753,-0.1444542006814423,0.045116789701419954,-0.045320623890774875,-0.024833444967832796
ZP3,0.1281066981077954,0.1765423549277381,0.04897785189837316,0.03708609155455771,0.046597456987206534,0.06649803559938196
ANGPT4,,,,0.0316865384369434,,
NRG2,0.014440054406643215,0.10131810017523195,0.04332737629123962,0.020665368290323602,0.01409299964784962,0.03971770541965746
MELTF,0.06232997689187154,0.032618392790848154,0.02845793901222277,0.004663222444024401,0.040711796459388674,0.046879985772714995
NLGN1,-0.06799263470638917,0.062122999905562235,0.003539316601558046,0.07545852623074263,-0.034372301713251265,-0.006666459395121093
SLIT3,0.12513802391759418,0.04639565107329822,-0.028492365311840094,-0.02679482252789201,0.045602184008178025,-0.010236126159321698
CCL8,0.02801793398617152,0.00225410824674646,0.007265295889976405,,-0.02061249420216665,-0.0045392705539312374
S100A4,-0.034583607184987104,0.0023779142637408174,-0.013593192748165905,-0.028844579933959544,0.029460422116860684,-0.0528526931217991
TNFSF13B,0.006741408402567724,0.03965628654369778,-0.0028703086414380583,-0.05379764683375531,-0.020349203265877587,0.018092731134227415
HSPG2,0.12100816781123974,-0.026424543959742003,-0.041786558831842194,-0.035078251745799795,0.008906258668203038,-0.011526274786323438
FAM3C,0.023018761753475333,-0.01153598266381381,-0.007739249334681568,0.042883159248007875,0.021091891078566342,0.0020770227544802027
FLT3LG,-0.02364950042179744,0.011317201482827936,-0.0010011751075277506,-0.010191880297336642,-0.021595623869246995,0.08087580696396361
A2M,0.1239512495676457,-0.06145322754464786,-0.03596251765768362,-0.06934034709358292,0.010310723534600667,0.030427644170246754
VCL,0.04450871246858831,-0.0027649761653803537,-0.08951284850014382,0.004528682014723619,0.013745809424092193,0.013654985618799206
FGF2,0.017208702055615886,-0.02022515941581303,0.0374132037378661,-0.04304095873081574,0.021139152502233364,0.04224139930107968
AGRP,-0.046426064921873796,-0.01978588085462908,0.180321383096485,,-0.015698624378671183,
CNTN3,,0.06482353795020489,0.0036730883101484253,0.042703479114301904,0.011582777148375365,
RNASE2,-0.017532318912765774,-0.02268580931555498,-0.004648398982858707,0.043427869259912016,0.006122340365007112,0.024662735499385257
ADM2,,,,,-0.020039762337206498,-0.013971033726559678
GAL,-0.02863869729209009,0.001318921318033244,-0.04198691821932186,,-0.020201851903591916,-0.013783198174358972
CXCL6,,0.07153437049057314,-0.03525029544328807,,-0.03501525984663502,-0.025243578134539212
PDGFC,-0.012743382659527394,0.03638322686700876,-0.0049828003631081225,0.004247778577325055,-0.005347709870043897,0.006942823660124382
COL8A2,-0.06517574139358785,0.004944520023604534,-0.0042598042452547825,0.006742875454104361,-0.022793753501492132,-0.016780959852325302
SPON2,0.13923522508092495,-0.01946113526928459,-0.031702884293187295,0.037754550469983376,-0.008527818475498177,0.013707480565720829
LCN2,,-0.04182500371109098,-0.030121100497296074,,,
SEMA3D,,,,-0.04233524186061983,,
BMP6,,-0.008395300360959685,-0.02260032570240713,-0.02511976287521344,-0.029141182990045544,-0.028796445234251056
TIMP2,-0.024135993934889393,-0.007209145038432015,-0.09814072881471728,0.017143560531564572,0.06604202392483119,0.007276902027315141
EFNA1,-0.08533523035694918,0.028661293735519778,0.0429706269983219,0.04144727138740074,-0.033726527559263475,0.0202232995202796
S100A12,,-0.021174305699315416,,-0.02040953484632069,,-0.015224968144259422
TFPI,0.11014941318469097,-0.04708313247316073,0.003979285903312862,-0.017925983182718746,0.022005238760201593,-0.025791337101787777
GPC3,,0.048588083831708276,0.07695297263491534,0.0018297331457315282,0.0493766154882216,0.003020031601015312
NMU,-0.049810686317545316,0.0015397227803489075,-0.003977355476086418,,-0.03063651309388514,0.055607948029181405
SCGB3A2,,-0.0239647601541632,-0.025913366122593536,,-0.026326830325812844,-0.021977522036376016
LAMB3,0.06627715653632502,-0.01676938259665046,-0.015820857051938392,0.013780757955821756,-0.03979700563030338,0.041642790039446105
LGALS9,-0.021750051914738007,0.013581796037228156,0.02874779777248929,-0.02408943149501425,-0.09610356650629331,0.04975687894784791
VIM,-0.11634155525086591,-0.025594536464195936,-0.0822208125423486,0.024429677775084254,-0.05677161817855031,0.08259594653644323
PLAU,0.029613513182498226,-0.02355085104028371,-0.0625675814560822,0.005456121591199301,0.024815128123909774,0.06055316868892078
TGFB3,0.08865303716706203,-0.01809825034292406,-0.026261482757021965,0.06075605032092762,0.055833644281448214,0.04388214673142687
APLN,0.09200396942231785,-0.005554320858531356,-0.04246086673992069,-0.016306525116927664,-0.021652131680879122,-0.039522727686814335
SHANK2,-0.043422759166500007,-0.026037396307576025,0.09738803453587033,0.00475438045987775,0.0628059626637943,0.016543198860013212
LTF,-0.0765235894116222,-0.026984268356892147,-0.009785219742532908,0.00650027365987292,-0.04057309079792818,0.027895188229205125
PYY,,-0.027981218658561322,-0.020523489894190443,,,-0.023069616551715952
PENK,,,,-0.023339213772669343,0.04887548229571268,-0.01654970090276758
CTF1,-0.05102526731376593,0.04379968003574103,0.04300502144793298,0.04904640175891765,-0.0059208145997109414,0.00511886430829293
COL3A1,0.14639117220325057,-0.06575483523552378,-0.09967486853245525,0.00503974132140015,0.02766097227907299,-0.026261453022406588
S100A10,-0.11563394993481195,-0.016241519927696176,-0.057133069455923356,0.049642536516505215,-0.041648869248975456,0.04064413163582068
FGF13,,0.06852487828260859,0.06560295428101794,-0.01850606035096178,-0.0048247868527534965,-0.022830770585409436
SEMA4A,0.058556188286300444,0.10097589804447508,0.03303524842805535,-0.05425501003883196,0.06703637958316572,-0.037227777799963106
EFNA4,-0.011588603871268477,-0.022785865616603777,-0.00924840639535211,-0.0012019770840863166,0.0603572269368113,0.01652287602579483
HSPA8,0.06997664609637223,-0.006560604913280797,0.04014636589518127,0.03174922481230451,-0.009745345656754285,0.015706558148610005
NPB,0.0608760544724583,0.00022338361277593,0.017464644947459147,0.003065325983600426,0.04497987180296996,0.02931956963362917
ULBP1,-0.002276952944523414,-0.02581955047910928,0.005469878952715886,,-0.013408093597402096,0.027119127842070385
SEMA3E,-0.057038799956088744,-0.0036388757690703705,0.04332618853198974,-0.06495411104594837,-0.016544157413654306,0.07818358221797891
FGF3,,0.010535225209967877,0.01874090563696026,,0.084070389698723,
ADAM9,-0.10390246548119052,0.01625076492753393,-0.035021224417209076,0.09903365404634192,-0.05573850241949298,0.0981716742935721
ASIP,0.03607445785975852,0.011647284046016849,0.04059282798232529,-0.016572221671055817,-0.03802091005501091,0.0002264497369989305
