,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.02409601974163357,,,,,,,,,,0.058604182461160136,,,0.05438160787942016,,
BMP1,-0.043179069305585446,0.10793483183920148,0.03443041097224539,-0.003761031728399938,0.04630174538863962,-0.04118084844797924,0.008622538956972204,-0.11170009982023066,-0.07948659841867649,0.02098088697888808,-0.036806469681603386,0.060122586250608435,-0.024012741743210053,-0.022814302894181526,-0.12204428868870627,-0.020621634531079815,0.021042342486280025,-0.20694140477117529,-0.0884629528996548,0.05507045849023042,0.0632519914351339,-0.04206646554325356,-0.010593065453949517
NDP,0.09771504844215426,0.20809937355370672,0.00555457107881778,0.04085655335973836,0.11834584509532628,0.1378925126208279,0.0021628473557132404,0.019411178301565784,0.05265428592969295,-0.014933244246976929,0.10788423227071219,0.03995776654649205,-0.0440678581494938,-0.010297685912098793,0.03360402327660847,-0.0044653307826284395,0.0245302504617344,-0.11993552411889917,0.10761413535749416,-0.02605385866722246,0.019116259821733598,0.18287377329501056,0.08982778903498523
TNFSF18,0.045463807377434974,0.056030226797170755,0.044538519834341705,0.013213044391196237,,,-0.039562625393306086,-0.04396094641769272,0.004772376831113557,,,,-0.031738749516853966,0.0006002129453928135,,,,-0.03518794813642307,,-0.024299974212807756,-0.013105772295028252,-0.03171281799285633,
IL36G,,,,,,,,,,,,0.05232766429747865,,,,,,,,,,,
RTN4,0.05114189215533576,-0.05251178403060966,-0.04324784177927882,-0.005759945056856891,0.03100956886508957,0.06296920950228825,-0.09810743503674231,0.07999577204202495,-0.0066129293068461666,0.01977350827075074,-0.09082788631045913,0.018650067480093922,0.1417155240803417,-0.0067256157385579985,0.15326089491441708,0.07266745029572563,-0.019835463309856353,0.23591497442481135,-0.06297684071453057,-0.02061025078678156,-0.0020709725571923963,0.08803856422253689,0.07774962292775596
HEBP1,0.029438407594912855,0.03593410159062252,0.04153891303669266,0.04862525292335512,-0.0017847912357430496,0.02351961870477707,0.10495426759579944,-0.08087966813850576,0.005719206318475668,0.0068269334825199115,0.13110902246867778,0.012677513908184892,-0.05611557070295156,-0.006476051467078065,-0.025215453649402204,0.05533673827772292,0.09263454026388271,0.026195444155211075,0.03054710285183395,0.07165969751424373,0.026194093836603417,0.12673588044163697,0.1035895835612346
WNT7B,-0.02014749925672866,-0.014104948060695005,0.028818983002213028,0.009215114901598778,-0.02663687322293507,0.06251208429221783,-0.07087565104040841,-0.1415223242377731,-0.038430833888691604,0.08534213144954882,,0.022093177847949962,-0.06020695580404935,,-0.09241004976038453,-0.04943462353058177,-0.049113709787643546,-0.06099728809496191,-0.004751934621890371,0.014893124319563992,0.034861376278602606,0.12217686368844172,-0.059689537767510674
PTMA,0.03912997359096914,-0.1531233513046662,0.028081627467446947,0.04319248608343649,-0.001546861988060765,-0.08034332383174424,0.1545196741232651,0.2873190516816549,0.03559654903094589,0.09756775171338382,0.17179643127348762,0.11964887404190896,0.126155482263373,-0.011015396933835226,0.1788671558399415,0.020482587173164857,-0.03721375720731767,0.34988974452377125,-0.14744512677625904,0.13899203263736992,-0.08207366070442894,-0.15002613209382998,0.32905490157102163
FASLG,0.06304189170806371,,,,,,,,,,,,,,,,,,,,0.012249510752935433,,
