,MGH258,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.02071446632660697,-0.025281873019674713,-0.03452293183278769,,0.0017591818416900842,0.04053747552770105,,,,,,-0.030603842339149787,-0.03620532463128175,0.002258735014637925,0.06848435304046918,-0.02020353948150301,0.006125253485417089,
PDAP1,0.07379924442636511,0.005754599248278674,-0.027931152915106953,0.014731077065568577,-0.012253674097397164,-0.002587619681345001,-0.040590172700020785,0.011000089239940955,0.043829742883021244,-0.056444723891757406,-0.030266778298691493,0.029341217345353332,0.03970730428145048,-0.05470621267607502,-0.05404094743286121,-0.008317297493824222,-0.004725377678596508,-0.009777252352083042
QDPR,-0.042772570769525516,-0.029704533628118847,0.010442059741420508,-0.009069269741310886,-0.053817636259844294,0.03745913691155736,-0.00648726374997493,-0.20109499060029282,-0.006370670379085863,0.07875677967725045,0.017293150498237396,-0.0701151882178919,-0.08490725984843041,0.03329894934286253,-0.04103163289254273,-0.0016825775056818694,0.025892970096352,0.06359961521793624
POMC,-0.002540134989978531,0.01565778880934229,-0.03214915483968007,0.05649775989664902,-0.041398469682928374,-0.021067069664921768,-0.003787187858237067,-0.030884248451400483,0.055172135296959544,0.03246591140119563,-0.0259467905284185,0.06089718722940448,0.07072517223669528,0.061467426973395196,0.03384214415356193,-0.033050336541015815,0.04454555156337128,-0.021880299901524212
CCL18,,-0.03154938879537679,,,,,,0.03167576734658,-0.017000200311338035,,,,0.28501746303270986,0.03665939897209477,,-0.025528159581451423,,
CCL17,,,-0.02000991828445386,,,0.027320372001003398,0.02896601929852872,,,-0.021242662594333633,,,,-0.020318311956312774,-0.024310984597786158,,-0.022024366484877957,
VEGFD,,-0.03154939881378541,-0.022293258658564418,,0.061603294644371184,0.011598150558416885,-0.01611990216860698,-0.005880935655681363,-0.01699307612641988,-0.022766419458489576,,0.007317688793358434,,,0.13165681870653348,,,
TNFSF13,,0.10757666363681197,-0.013802393797421205,-0.019420687045903655,,,,,,,,,,0.009396196164448296,-0.006359874353786318,-0.02268722074529077,-0.035886866887931974,0.0525557344706266
WNT5A,0.07576897111046971,-0.08473978677534444,0.02606989617167463,0.044189765264776,-0.003291783908466758,0.027975690991998876,-0.030137151374288854,-0.034945988468223964,-0.028310786973737668,-0.05584370854156114,0.006606543710514041,0.03244704170678992,-0.06221589704965907,0.021490214656686636,0.04237863615498707,0.06576788671493633,0.06154440735978252,0.09142691002132983
CXCL8,,-0.05042545603339416,0.033038249531256,-0.014465309520610882,0.00430531811244479,-0.008128484484063394,-0.015011553816055278,-0.04745341548642501,-0.002324319158859002,-0.04845377677298497,,-0.09077384877365921,-0.014471528191306782,-0.0705901758786661,0.014371717963843305,-0.05657499345675476,0.026943716626542654,-0.0030054530614806525
GRN,-0.05195963464491277,0.07042479467571933,0.011916364544113243,0.0035641856432695276,-0.00981282643236484,-0.03101955078242215,0.0453242663869926,-0.127384134201779,0.035862062014342555,0.05872065088158881,0.015296638625707354,0.036172244910376544,0.12039654835259034,0.05312314840986527,0.03636676550215404,0.05848213732749985,0.06012777243080107,0.07503402953688303
MIA,-0.020559446986956994,0.030122483999575726,0.01579163698088196,0.037926053321848056,-0.04305632104815705,-0.013018546863425422,0.04287972243827993,,0.06305660485991392,-0.019903117430247107,-0.0032111560487402195,0.012433185871793737,-0.07149236451049344,0.0414175441815254,-0.024969456003413586,-0.015146699117892933,-0.04410161831320819,-0.002863556279644002
COL4A4,-0.018190919612036612,0.055527243463248555,-0.027622350723897317,-0.01847792571014743,-0.019622933635002268,-0.023641423974561943,0.05195086960577184,,,-0.0190481977687369,,-0.032577732492458815,-0.032455116160111736,0.01819576450176644,0.02051811591652669,0.007347122791482962,-0.015630535151891174,0.058377191107095494
TAC1,0.19016205710447762,0.004300019642347421,0.024811519391486157,0.018409391597038492,-0.0004678582832292176,0.06618986166327553,0.05429537425411786,0.1957895497325964,,0.1527991159630357,,,,,,0.040103547203367895,-0.00010403859718196232,-0.004354995985574237
RARRES2,0.09319067098543847,-0.01987471749158413,0.01707084575848916,-0.006637855396815623,0.01574697492507561,0.002630715401104508,-0.03520177144919705,-0.021916096149089237,0.10889678977570005,-0.09818949076043079,-0.043196361359583685,-0.10390181224434673,0.023250285061663177,-0.06706885684292632,-0.05223369513283143,0.04062981295754478,-0.008141719671797984,-0.06985673275401408
FGF7,0.012968788530046894,,-0.0354694367365337,0.0300924393401654,0.10408124736521952,0.00020452194632047995,0.00284520420655226,0.031659936350079784,-0.037024676202778876,0.00011606249052276638,0.0750130061501695,-0.005239139773349787,0.07198009455998004,0.004967124283390742,-0.031878900928484236,0.040196049398838314,0.04128388408036546,0.05255472371637082
HBEGF,-0.005287267046594702,0.019980069885297873,0.0185659513604357,0.011541269429262545,0.028997689610855148,-0.11641609969599319,-0.04139745438723152,-0.13162912884519193,-0.018571953324847307,-0.01678690342229473,0.05883607276439506,-0.11650161297750111,-0.023500287849979228,0.026828832477589364,0.017937549083406047,0.031184664233620915,0.05594500448052026,0.051887852726301406
CSF3,,,0.037997918207588015,,-0.002656360144226526,,,,0.004283799933782087,,,,,-0.03989270776666648,,-0.02896453362327393,-0.023188260249024543,0.006360584720654341
PI3,,-0.033191287190312,0.0016499403422336077,,-0.023376806550157114,,,,,,,,,-0.057152700369638314,-0.020656146447829392,-0.03408542226661458,-0.023128172903074753,-0.06397141223579315
PCSK1N,0.06813164777477296,0.019906180804308882,-0.037436233408105875,0.008772470599175198,0.01590895472448263,-0.02886108182265082,0.04743734289249651,0.13625626329632057,-0.008831430470167125,0.15086819300227167,0.036614519274925116,0.021017998429681724,-0.06316812282071019,-0.005411837130387117,0.02934287116189141,-0.09129814959743715,-0.06173344514478325,0.031004670880449597
NTS,,,,-0.02255734895626064,-0.025517380537423768,-0.02700757875145602,-0.03656102041207743,-0.0317826836650482,,,,,,0.0011614348482157882,,-0.023268506040039324,-0.03433865144940641,
SFRP1,-0.02285444588478852,-0.05609129657647552,0.050924037050806406,0.04316213433608897,-0.016370991835389464,0.03403754739474846,-0.021976327964364953,0.0166247049824942,-0.04849899809272732,-0.01284819183675528,0.008468188589598863,0.00989738831306743,-0.007086361920281195,0.016675722439086074,-0.06719736312382582,-0.023267629895636792,-0.020652659184938034,0.04957304471179923
CXCL13,,,,,,,,,0.06006431664052284,,,,,-0.005948921655060166,,0.03947996996754241,,-0.026302571530294937
MICA,0.08377143865566339,0.018298697699472746,0.03839701667442165,-0.0012460646643482301,-0.04401769289727852,0.03796284232496541,0.02297273926099727,0.03388825654949586,-0.02094116551250809,-0.052751545507390495,0.11286667673591406,0.011746599927222552,0.06647330872018858,0.07197485276554501,0.022640061162421454,0.04664466684986713,0.09486824783221985,0.027838064178965193
TG,-0.01819091551264284,0.011259681355939452,-0.018841488075019282,-0.026037127112155653,-0.025056290695600125,-0.022813346901968286,-0.01590417295277668,,-0.014603722462591963,0.025216489302742874,-0.005737289151378299,-0.03821313708124393,-0.005464544317396721,0.05490973925968106,,-0.008054927512199609,0.06733249177800749,0.060776696940867556
ADA,-0.034040396208230544,0.06290392502658342,0.02577453043578033,0.04345903695231814,0.024019805871321246,-0.04004585574036098,-0.025829655889749486,-0.06734366781648042,-0.009538380496009208,-0.0769985706149661,-0.0031449336111735696,0.028027017155929486,0.06651707505024666,0.07599151569781039,0.0032187557226931616,0.07805588493067722,0.06353551859029363,0.05217756178009717
LAMC3,-0.032065035659123234,0.10055242199892002,0.016256359884328633,0.09021204388963946,0.017117769288251074,-0.06744720598121003,-0.07113254718708742,-0.0008710228289829052,0.036183152045571744,0.06061710031131697,0.032296892261334295,0.054784588433758524,0.05026408587750466,0.07045270408987149,-0.029305124287036695,0.11707630362226316,0.09063653905302214,0.07005797832858468
CCL7,,-0.020068076495719258,-0.013622365774641277,,,,,,,,,,,-0.03045246623897175,,,-0.007304970116265603,-0.050506645986955506
NGF,,0.027289901123424932,-0.03121231930528092,-0.024846402865737548,,,,0.03942293492097178,-0.020688056167160684,,,-0.02373188330480205,-0.020115031276963742,0.09385831652608205,,0.05313142617973493,0.11782424454766131,0.06072735286895543
TNFSF15,,,0.004440837536452341,0.07043110159392083,,,,,-0.01625746078667379,,-0.04043617567171657,-0.046816221483956325,0.03220313496803619,-0.029687735065962534,,0.0028106226807274024,0.11531262040978567,0.017931239961788113
HMGB1,-0.044485377224752286,0.002836651736816945,0.02690253444074258,0.04823791553935639,-0.01016870218839361,0.03697190317696552,-0.043270122074057865,-0.062495480500905566,0.0631068936792671,-0.004538695513775348,-0.048503682057347154,0.10560164655583468,0.04459387887094075,-0.07136503544358141,0.05480857293017832,0.015583173739925064,-0.0253099501985273,-0.04751725841085915
ITGB3BP,0.02417314858254514,0.04443943458109501,0.07388838550128093,0.004594138926489725,0.025803529365370607,0.00393040279816874,0.01034228621482197,0.06891999590225714,0.055397310486611,-0.07031182856118103,0.024171960820351487,-0.1057044014647744,-0.0772832557718852,0.04908506134513498,-0.021233084673540015,0.03968702339093744,0.05156189493173157,-0.043317636240695505
AANAT,,0.01920560451316817,-0.013802395270524423,,-0.018726700678355284,-0.0063593891019070765,-0.018332994916731755,0.06608965013680525,,-0.02849499998767456,,,-0.026736558555127653,-0.00978761425936541,-0.030071908000556504,,-0.025709407159084582,0.0047599029754769725
RELN,-0.015080751240303805,-0.03944174924893794,-0.02395786721164679,0.035045039625995235,-0.010981250432469978,0.020391772056512197,-0.009955009812154017,0.11919294588678493,,-0.020092563873562817,,-0.047526715070291214,,,-0.03760677520930666,-0.021725716332895665,,0.07987843768898109
IL15,0.001327645369746918,-0.0314907917841596,-0.0404413636007354,-0.021467022960130044,-0.032371420279492566,-0.03125103452124769,0.049921167610375294,-0.025021706379116042,0.06716303806343053,0.013411322217059991,0.046031504579643535,0.10112570188795172,0.03616160390873725,0.055200495076827436,0.03308856743844873,0.013083904286727824,0.04028356138683716,-0.06344521492979854
UTS2,,,,,0.013452273551247193,,,,,,0.013761543604808928,,,-0.02275012302743779,,,,
BSG,0.06396058955115941,0.0475652334313463,-0.017147438614000338,0.034525961874839584,0.026697959421896053,-0.02175404619333951,-0.007979928355853805,0.1702763425733171,0.0366062286796224,-0.11740100043932035,0.0557152464948006,0.08731149836867116,0.06009740018129531,-0.02859789104967883,-0.03594959610192437,0.011098349677307825,0.05500816242347434,0.010612382586372945
ADAMTS3,0.022505732091864124,0.02445670620831778,0.015783891133486907,0.04253517664541378,-0.0005333336285553372,-0.044093505095047114,-0.010621548795387462,-0.04798092773663425,-0.005492224585950657,-0.043914466704334756,0.1383864096393377,,-0.032014306975276845,0.01575917280810577,-0.046594442380766536,0.01714019833278059,0.013484114624723218,-0.0186316948216073
CD34,0.030653181977321323,0.07305687650328856,-0.046567042900328766,0.04924145436211559,-0.005227119928439416,0.007294235660261309,0.02950553029128471,0.06473958866704638,-0.00795860091293517,0.08817384138924748,0.03176517961322932,-0.01584888658593123,0.10943732589074742,0.05209236942979755,0.010372333167137614,0.12847050147208772,0.08873794034719737,0.12461058978806924
CCL23,,,,,0.03199519815139758,,,,,,0.041978621991892964,,,,,,,
PLAT,0.06177152425035622,-6.499538648096009e-05,0.00993066269958922,0.03512123347565132,0.05219983855052394,-0.08140749859648906,0.018389048196951266,0.029542605582209884,0.0018491314205526827,-0.05487128125561195,-0.047081224752611256,0.0068017316678671,0.07518419015228608,0.02513673723116741,-0.004155528527028466,-0.005517082434215518,0.0717055350722935,0.0706548674850085
NTF3,,,,,,,-0.019769050450636934,,-0.03462935569263097,,,,,-0.0047911092838379575,,-0.007790596959022429,,
LTA,,,-0.017459426341593635,,,-0.01975921579144786,,,,0.06191707523494896,,,,,,,-0.03460098753548064,
CKLF,0.02695160440297317,0.09706702012984929,-0.05299650785884061,-0.01019426834582829,0.03241448634517605,-0.04560704318858591,-0.06407665824955962,-0.10115777807557985,0.05658614769045631,-0.09135244253389567,0.056013737824239754,0.013724434207323595,-0.029524159401927017,0.05317166297446622,0.01703019009312034,0.042498323199119954,-0.028560591488490248,0.02530399463606757
APELA,,,,,,,,,0.08707247841759627,,,,,,,,,
CD24,0.04899796466024392,-0.022882775376245022,-0.01710781066912435,0.08528463050525759,-0.013795039693515889,0.038496462948316115,-0.04314886169146906,0.006986244164306662,-0.05307817104340468,0.08677299613996443,0.09552566585243555,0.051609804607975214,-0.06581395694271198,-0.0040207435296295245,-0.004874294667744166,-0.056545443455795104,-0.04839853998403822,0.04353879438548376
HSP90AA1,-0.06540667955237882,-0.06022677970292772,-0.011855120350284333,0.006749952063310406,-0.008704047276095677,-0.0541747681151,-0.050867048282189305,0.18585724118253977,-0.08547822236671075,0.17396418159659227,-0.006839475608508882,0.13572167187655862,0.04693626642373254,-0.11277957127643544,-0.03273815025348924,-0.07896951873666753,-0.002638394473776112,0.015971476590600494
BMP4,-0.018721092935676305,0.11990702517039489,0.034165114989368306,0.03386030713890544,-0.05736052298431922,-0.007221395339952248,0.010732298367087927,0.00980534968986998,0.010208873741564789,-0.007279222759269216,0.0605572670359041,0.0052003470836246455,0.05901023969884524,0.11251520201403255,0.002034690799290776,0.09365209474323362,0.05748738933720816,0.0020486373084362473
SCGB3A1,,-0.02006807448893842,,-0.027403034481106172,,,-0.0154640605215935,-0.05259789497571923,0.01513991134377526,0.01740052959877437,0.15141051977195355,-0.04464149748880065,,0.11249137688809928,,0.005676377909760751,-0.03469574569036819,0.020805993542900088
IGFBP4,-0.012477774341076026,0.10355687998622459,0.03431544018542818,0.08802118659275451,0.006029189486540559,-0.04545849807741831,-0.019095601744891787,-0.00981941226729534,-0.002773716548648676,-0.09599593358475983,-0.01041740478552321,-0.04686313210509256,0.108851468556824,0.12087853169977997,-0.023657706591121774,0.08550853342205735,0.12033589321522363,0.13642700808533678
RSPO4,,,0.07016580525506026,,,0.11014671873639237,-0.015464058259624828,,,-0.017007800388742035,,-0.04081812315242913,,,,-0.025155143699707533,0.010505290843162707,0.03897784481802
LEFTY2,-0.01801105686737908,0.024560174688866915,0.05184670205724993,0.05121833336433521,0.04833675836417215,-0.04482869729399169,-0.016956529011266628,-0.03178270459183665,-0.018382146068231017,-0.03262482240033071,0.12041880948514554,,0.06748567745918889,0.00731776451005914,-0.009669908523985278,0.057344754211483474,0.0397030882005107,0.05026867748386442
PF4,,0.01303575351520409,-0.011885245761766066,,,,,,,,,,,,,,-0.03460097952855548,0.08812136294995157
ANGPTL2,0.034405620230734665,0.025823005801501552,-0.017561058381834114,0.033537048434973966,-0.027495807418923175,0.006475193722493961,-0.02106020896987433,-0.10790187630665342,-0.13411603016033938,-0.11706638655286634,0.047513741224598324,-0.07297827445253853,-0.022946791536200516,0.03792307143986021,0.11261998287993026,0.03455059201885345,0.06299867074862071,0.03170113285815687
LRIG2,0.06680492434143709,0.02362697118879668,0.031840660485679496,-0.013616759332374906,0.10702587858905156,0.01728786598370987,0.019528387814771935,-0.001582714788929258,-0.025475423685997825,-0.0426578439767474,0.007528478737427988,-0.004593299778141692,-0.03499973594120946,0.04579386805587195,-0.004530390825984341,-0.04328041601760347,0.08950556106080758,0.07163095216836383
ICOSLG,-0.006371396539504095,-0.023560906965757723,0.0381014613541139,0.012738164553747478,-0.023262147977113994,-0.008671282607895018,-0.029347894789115554,-0.07757859791602045,-0.024220777267622378,-0.03586015323603937,0.041358347799382154,0.03946347559070811,0.046509629934333996,-0.0007397401525763581,-0.041125063619153086,-0.0005621164066988364,0.017358928011034124,-0.037426429551061305
WIF1,,0.019347004265642537,,0.011106071414135955,-0.038449892233415016,0.07549129136225773,0.02041522202295123,0.1604464852028322,,0.09972081747707158,,,,,,-0.023384142644044537,,-0.0012078259518596881
NPPC,0.020283333658926584,0.021313417366789024,0.04336077115991596,-8.678124905050583e-05,-0.0251482120673497,-0.03459344849202637,0.16716657825411113,0.17151437658967883,,-0.12322209484124573,0.061556122177196554,0.09030496129235421,-0.03201424548988323,0.02540137882618965,-0.028529470563921844,0.007689104202676228,,0.03835284101204927
LYZ,-0.03770673873048252,-0.00023267462644858676,0.022666548283939027,0.048339398151573044,0.01013928602315898,0.030540512183504908,-0.01091222989233052,-0.116177446104368,0.0343589253035388,-0.06032850911785655,0.05571947301059567,0.0323370098293425,0.0010740496023561696,0.0884164534466893,0.013886630474458237,0.019155506573885855,-0.01817903691493267,0.02799170850360145
EREG,,,,,,,,-0.03269511489944965,-0.02149505074763763,,,,,-0.016801504673382293,,-0.03133115559548144,-0.019269925500001103,0.03548138157379292
SPTAN1,0.06259303329810638,0.008835218573454828,0.0035946901057804332,0.09736163962797803,0.03522411232464694,0.008014493017211138,0.004366193614225406,0.16733430215639247,0.06791686374375576,0.14628893786575772,0.0012836967143397666,0.07585374012858752,0.030455404821216274,-0.021557035934962766,0.07161174640796743,0.007983073298530622,0.01624907654233711,0.049965467992633315
PTH2,,,,,,,,,,,,,,,,-0.04000505871594795,,
LIPC,-0.023289817288961165,0.0022637582306753025,-0.021358671815534178,0.026372355284073643,-0.04040271170933412,-0.013684400107568682,,-0.027516841884833346,0.03362739648085388,-0.04151560042431502,0.005011806960036907,0.0410730027282409,0.11328216387583037,,-0.03501848598241983,,-0.03430132378372392,0.009136815415270004
COL8A1,-0.031031434029904516,0.03709959624090396,0.06497220445759003,-0.012063028705258461,-0.01640848395790044,-0.011132944814222381,0.04498845594839343,-0.06577126037921158,-0.0026389088912160564,-0.0795791974553629,0.005990989446096593,0.08751096067571068,0.09205173327719762,0.003337983603424488,-0.06611747862119413,0.045929960984548795,0.049994825734070894,-0.05232961492575012
GSTM2,0.013130013294117173,0.07556639866116503,0.03368230608250933,-0.018153258503488628,0.021655814327114314,-0.031091014145050038,0.027127586934563803,-0.052001983054245686,0.055769685042638587,-0.033267584530647196,0.07253288881844529,0.03735477612255641,0.014952201606483561,0.03321781936724883,-0.050408807011078235,-0.044962426600901065,-0.008513869740915383,-0.024301013252187358
SPX,-0.04663254567369072,0.028677101131819503,0.06657555253608383,-0.005284978192949864,0.0076853686210410985,0.06361906651155998,-0.06473787295451196,0.008171580878596528,,0.1335159665745589,-0.04469185578559043,,0.027119970028104533,0.08257958062401843,-0.022641182278316,0.08483477518380772,-0.03518136447663243,0.04315393027231818
MFGE8,0.056559220648982916,0.0781116485385101,-0.04016981593699481,0.0022554287101091207,0.010959696217462794,-0.023787438626327467,-0.010619433330265481,0.10168760331113175,0.09837584258976184,-0.04393713863328702,-0.0016220883171299343,-0.08533548864514032,0.004292168440327212,0.0845879001392762,0.027260233072418774,0.05385003131987215,0.1053800424846763,0.15725824526072193
TGFA,-0.04149619164350754,-0.052034693491280544,0.03342007777756659,-0.003976396330467508,-0.031139712409788967,-0.03420956722080553,-0.014799066349699777,-0.07872546820023771,-0.02896870044484072,-0.047856837787766913,0.046701916244652614,-0.06097517252681873,0.02884672707183885,0.04196294364561983,-0.012570343967174777,-0.016309743462724093,-0.012781442034928195,0.02270011167624826
SLIT2,-0.01872108994002069,0.008652356570983856,-0.0404512151644883,0.042893343380157774,0.014051599845805693,0.02295675736768895,0.0722777145492122,0.13538563377646332,0.043058949193106245,0.10740363744397526,0.058030353381358854,-0.03399154733037962,0.13741383836135745,0.044966063512123185,0.11165903902570408,0.01945588867765017,0.051523133226690755,0.034632422023842986
PLTP,0.0055851170477695935,0.03672678403650112,0.029620596302549002,-0.00437061729126243,-0.0017044968227278143,0.02433913984235015,-0.03264533939796718,-0.10357437228029695,0.029471857151847265,-0.035310424352868276,-0.01793587857038532,0.07763683269246746,0.08694461984700738,0.029616068877520215,-0.0775699005558073,0.04093548619745289,0.047497660055533186,-0.008224447892154004
APOD,-0.04159583343176703,0.0333153879317207,0.006683212196821617,-0.02881268210153223,-0.02340948790271808,-0.04532059147775228,0.004265291666425034,-0.12359600624582011,0.08756855034980948,0.1293392875980562,-0.049077555865391406,0.04396304938999002,0.035148087212807544,0.07549441582792257,-0.008677349592138266,0.06328807719703282,-0.052797109321379196,0.0879894685705272
B2M,0.0756853383039248,-0.012968305268906287,0.05532531669984777,0.0184762993351503,0.01595363604207056,0.03706703801375209,-0.055148422892468185,-0.20670264369434224,0.10896236085208182,-0.1464421143031055,0.14039905854463228,0.010925194273423635,0.08022044095387179,0.05461697343090948,-0.036110091140240094,0.07687787144094317,0.05541117851011844,0.006299121259480041
OMG,0.0005807870386869437,0.024085322576812472,0.025460416011716832,-0.058040691882921304,-0.010779159885483426,0.04314999752377121,0.021894603944383643,-0.06740063601344971,0.04364520706625728,0.11214646476087002,0.06767330900886837,0.039892797849629284,-0.02105536437069965,0.10750542094424523,-0.061295642270467285,0.008709671460516094,0.030199609325093406,0.06138988323627876
CXCL3,-0.014649201957363033,-0.05140795708909442,0.018092146482761636,,-0.024587262806026678,-0.0012628474449128963,-0.016543273596382482,-0.04602637790006414,0.02920196942950903,-0.01903280080266202,0.048270580601089706,,,-0.022174955631972793,-0.02117665209590861,-0.015505050719271165,0.047448597074187464,-0.0008704379479709833
CXCL10,0.034575229991453627,-0.03642714198377747,0.022573069521324114,0.12340766583624187,0.0510054033760029,0.06496599487727,-0.025130443423235282,-0.03812059768531842,-0.018549016749245507,-0.019039342530471952,0.012946753092874283,-0.0033234385351701497,0.029545655224880917,0.07802830287547698,0.09773425479896683,0.012014964008519724,-0.007441935393580214,-0.054459983598917835
RSPO3,,0.022601496916848835,-0.013802394250683681,0.03336733672254528,0.02268944614396626,0.07533128380596353,0.09612037117497742,0.14126113444028104,,0.08484745519054007,,,,0.04381692197863653,,-0.036367662369434284,0.009297897495652949,-0.05411347649431684
CORT,-0.01819091931922268,0.030127412155947986,-0.03095292892591229,0.020638479336966817,-0.006022122278004163,0.009754119519356608,0.051993016563951264,-0.05192717209502414,,0.07322985015165843,,,,0.04296774778288343,,-0.03286303223289359,,
NCAN,-0.011876219006966277,0.02658040396412028,-0.004489938213556699,-0.027533552994815063,0.033006894528872725,-0.060273732588505886,-0.00826358074635324,0.14918512775991205,,-0.08769601446671395,-0.09516250613578532,-0.03246965527459945,-0.018695954803440024,0.05534366687649609,-0.027399904047524397,-0.020873657222893492,-0.031572495751428786,0.041272170447234614
PRG4,,-0.01841931107779114,-0.013622367897484769,,-0.026638058366030892,0.009262140010122141,,,,-0.023253423568541164,,,,0.019770686747442163,,0.036572452322808154,0.07840684994138185,-0.003408155474932095
ZG16B,,0.045862851769263635,-0.015810423957097745,,-0.028760064722009964,0.020173507760154783,,,0.12397413092343174,,,,-0.029722101945074603,,,,0.027766577267217363,0.043966974448581914
TGM2,-0.05198061143004652,0.04000949160727693,0.007503956836864341,0.09813043240721303,0.059940337423891515,0.028450873489863852,-0.012644231921581,0.054956255588531004,-0.05921812964333258,0.10966429961540636,0.09244771718334079,0.062299133634715446,0.0727631439815379,0.08662608870593415,0.010723704769488456,0.13433506365399364,0.07580982461415006,0.07915988171129158
VEGFC,-0.018190920490478494,0.11899173980597764,-0.02427870711494751,0.012028660704356538,-0.03512060746424377,-0.0021728447110493767,-0.03504343109128205,0.06253858358388131,-0.03478198935310139,-0.023731045629981604,0.07392611609224702,0.0555632841000546,0.09118938348835921,-0.03919057463015625,0.02571040330366253,0.09256877852744368,0.010686699183224475,0.0278184251691722
WNT6,,-0.010406959511647955,-0.01884148885732786,0.11365985704281573,0.004210366842501724,0.04648811827074632,,,-0.027115773891793593,-0.02071125828098343,,,0.10057426789767358,0.027368856603140746,,0.03283784870860094,-0.015098417243577016,0.13602859070342826
NRG4,,-0.018483402993262704,-0.016579044898352237,0.10100657260480052,-0.009941834742227028,0.024819747006839213,-0.021759691067941886,0.136105401103584,,0.022856993545360832,,0.08243372425215337,,,0.07040309793279201,-0.03321801992299187,-0.024658786045540938,-0.0022793194104619397
PMCH,,0.02663088554419131,0.03004886841375488,,,0.026647242306044337,,,,,,,,-0.016534464904913834,,0.0006306006128331874,0.01343896811252671,0.04544940390139458
COL9A1,-0.004885434952356551,0.01735199333736726,-0.017315602362691473,0.05838865250200594,-0.02821048719045854,0.015854579631326877,-0.03275772272723755,0.07165043014834827,,-0.00954706616712012,0.04031808140260955,0.02013829184461134,-0.014807896975622828,0.029862799258680038,-0.018607630786321553,0.003537943344850907,0.016596731799495185,0.006206131745595829
GDF11,-0.012702283925592953,0.013296382579609876,-0.0023885161707529155,0.02680307594714061,0.021695970028183156,-0.0018809569151333125,0.004560641821653546,-0.02725513682073767,-0.042481228529824354,-0.0904192167898425,0.03292331695490867,-0.002106762777401644,0.0972631789527479,0.02055618720415678,-0.060012329611226135,0.01542592210707725,0.012018831957502828,0.0031678092271807297
RAET1E,,,,,,,,,,,,,,,,,-0.02705051308655747,
IL24,,,,,,,,,-0.015291581787227448,,,,,-0.02307768844539101,,,,0.025105141977385156
