,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
XCL1,-0.017892532979640982,,0.10913927587622016,,-0.02453043602925003,0.19922967380221313,,,-0.03362064713866979,,-0.022919412160199472,,,,,-0.037683123189690415
CD58,0.03124447957161009,0.10801867290670661,0.01424894396543331,0.009338752081651226,-0.019351035936213044,-0.004734550348837045,0.051546504788034526,-0.005017262124095449,-0.013131847951876208,0.03574767398309954,-0.0200616232249041,0.07484890998465572,-0.010831026072704527,0.03672371944066513,0.019570908513530164,0.03271866517803051
TNFSF14,-0.029269302682625432,0.07057775143526926,-0.00612002624306818,-0.0023289959943104937,-0.0029222951095328174,-0.021483999215782548,,0.0024754370436663,-0.011277962775137587,-0.02786659644845571,-0.04976898778697062,,-0.03581583096353778,-0.022482813920817597,0.02863755885828399,0.06086573984703396
CNTN4,,-0.00668492291814423,0.03415891564521438,-0.012325970301167683,-0.003506513910540824,0.12151816572265588,0.041621189173068646,0.037668154998882424,-0.02216272716013795,0.010052707047482167,0.12629411513032313,0.03356980740760659,-0.02849318513959215,-0.04527801267115444,0.05263500873886542,0.02288966966056144
NTF4,,,,,0.025262766529009245,,,,,,,,,,,
INSL3,,,-0.019370941261746016,,-0.022545610614571818,,,,-0.01511463932757875,,,,,,-0.02109155837001394,
BTLA,,,,,0.0735846978675081,-0.012343215621597722,,,,-0.028212437572909158,,,,,0.09838660022392205,
MFNG,-0.01837683763794755,-0.03627383141720115,0.004591146549044744,-0.04630244323080923,0.03523253687837579,-0.022031029184627154,0.0434997079306151,-0.034785055337806015,-0.009549795204505657,-0.0027409021174228873,-0.030146490694397114,-0.007694199631442215,0.029952662825636803,-0.012085371258085564,0.05099287429029507,0.006924303655662577
ICAM1,-0.04248612342663692,0.03639299856371751,-0.012600772197618503,-0.005359287466167773,-0.04150847111422547,-0.05915733727066987,-0.006865225791959727,-0.04336014380007182,-0.05699910908188903,0.019745217215003948,0.011923087581864337,-0.018649173773093206,-0.03824274568735131,0.013968671341309772,-0.005924855820262914,-0.020357613662148017
PROS1,-0.006536473127459534,0.002391040307155619,-0.09282005214095916,3.7243771449752e-05,-0.01736525699530512,-0.06414242508107013,0.011848349521497995,-0.03064424675361808,-0.01527250721360057,0.007016182971857984,-0.013725937011576917,-0.055048605153260495,0.015802281615222794,0.021324627999114304,-0.026315019575355605,0.04527775344627932
CLCF1,0.03636755387543012,-0.015256429515610277,-0.020474693914223338,0.013548250208015675,-0.026439295228555513,-0.012112454986264636,0.08286991204802374,-0.057712086395050315,-0.04194758569788611,-0.02308887513723724,-0.04019004256003863,0.009634426747368627,0.05767959608820089,-0.040826438045576216,-0.03003954813344471,-0.022342537990671554
PSAP,-0.026109103693280643,-0.020442882493992977,-0.06307499947183112,0.0210653374922208,-0.04520961785574576,0.012349203891578404,-0.004200918265932033,0.0041282912334921415,0.05155729882140403,0.04207144132060386,-0.04139691430684298,-0.10941234134928682,0.03722583860140549,0.02921574825275476,-0.06013774597644911,0.009561668332083367
EFEMP1,-0.032038289401602554,0.0498497885296644,-0.09626452709805704,0.03923603574485165,0.04384359574960581,-0.08262501512053486,0.06288242510829914,-0.015171366918688903,0.04025186973195134,0.039201360962058104,-0.0899390250744418,0.005172877588843219,-0.00029201751702029994,0.05962950940285528,-0.11071368360443493,-0.06332436218108257
C1QTNF1,0.049281862294688686,0.04642491964535316,-0.049918989846562394,0.09956057363507342,-0.0021882359932774366,-0.034672259556594226,0.09570365356364936,0.003291477071823793,-0.00811110333792805,0.03389891320300941,0.006257650650826768,0.048473953742434246,0.03795471397353325,-0.05995406346994038,-0.051402150001510064,-0.04482150235405967
ALB,-0.02693678981280059,0.03059554629326945,0.03965186792144036,0.005999370486296931,-0.03234780422009614,-0.004174806054580577,0.13999195246706544,-0.030346524869281917,-0.003501399186651806,-0.010358737363137928,-0.019919166455134987,0.09662548905982142,-0.009928549902487534,-0.045515398897535045,0.029759475358281065,0.10658153163919074
EFNA3,0.020133753547792007,-0.09443567826234295,-0.01865305750568324,0.002195067888876355,-0.006032070944508856,0.042850491401412616,0.1286176742061233,-0.021717645275390635,0.04096428574656464,-0.00820378097553014,0.10647910567207691,0.055201095172965474,-0.02564562069400985,-0.01070469455153402,0.06905728594025716,-0.06275438993303371
DRAXIN,0.0692834402320026,0.006104337658725657,0.0224635071815852,0.02552745011341548,0.0356827754260827,0.04547897661020931,0.10978482608384632,0.08881431710925254,-0.020665289656089957,-0.02501441574745939,-0.02392000258064011,0.008133571031698338,0.033884925421732735,-0.004637220987480843,-0.007601193184758777,-0.024888564107208196
RAET1L,,,-0.015090151371292415,,,,,,,0.04354532775473033,,,,,,
NPTX2,0.04118285653323968,0.03597993550072115,0.006933409632076006,-0.04103446469911249,-0.010824546682920088,0.09813326709978883,0.028528554074447387,-0.028533672958757254,0.05152674999938596,0.022331486540089422,-0.023337006166168194,0.05103084312435146,-0.013674757566279786,0.03990116980689501,-0.024278242641479788,0.019061601446467062
FGF11,0.018176734441416553,0.03296016886832476,-0.013489572791197429,0.008953687006506355,-0.016574973681951776,-0.019286733635927797,-0.0027207865808372145,0.022537595799329926,-0.016553138315251324,0.0007499249807149393,-0.04667765241858311,0.11111864771018898,-0.0034558933416972536,-0.04490525333292115,0.042806377747371276,-0.03229399044375172
CD59,-0.027028582886306142,0.053663816270831825,-0.013959961460719412,0.0017969984200962247,-0.005250967769477343,0.11671478559540446,0.03135135972613137,-0.06165881098866676,0.04047263730432347,0.027541452981270857,-0.026434758524000967,-0.05521185534625845,-0.004683127266067537,0.002913729271626153,-0.0013569170531719528,0.013315662703649823
COL9A2,0.007334318731258119,0.12281185073838218,0.027877170880477958,-0.027986219224397053,0.041577698990917004,-0.001732312771535989,-0.01511214827485748,0.01896170466363,0.02218191235126911,-0.0005850878616527125,-0.05616531726895707,0.01839024201372502,0.010909502415062477,0.01610311265639668,0.032206627283908065,-0.021496856625133
DLL3,-0.018790539968472176,0.03525295434772385,0.0704425035172265,-0.09382936253754953,0.04711265044808415,0.04426829958512817,-0.023538207849198918,0.036264845249898765,0.033065431261544306,-0.04708803363089347,0.11661180263247005,0.002896837569368967,0.10204591375006497,-0.00880987448441032,0.11054072101058307,-0.0015874391974781898
FGF5,,,,,,,,-0.008415121274311013,,,0.04628099769201163,,,,-0.023526022973533654,-0.03579054625492174
LIN7C,-0.007603700587952005,-0.033560855838943485,-0.011109035995239635,0.03087952699079445,0.054961110151219725,0.032624349849380306,0.0502478687740772,0.00039966464929397236,0.01970122695555242,0.011194765244421463,0.05999641617541965,0.06279205140181952,0.015130879351109322,-0.051093902141601075,0.001633739959293274,-0.006781287799721222
GDF7,-0.018533168296349937,0.08647727388370258,0.055709833852981,0.0026741287056706105,-0.0017412429572372476,,-0.026648612183766646,0.05737772482966266,0.06247743789830725,0.012749072570140572,0.04003953565036201,,0.08770757602419275,,0.14021226241524862,-0.032367413512424476
PSPN,-0.049677882078732104,0.06440776089515719,0.02377397923761765,0.019651146163630326,0.019996265805386767,-0.038418907704405016,-0.035366050609485854,0.0023803738713700368,-0.013778345377527344,0.0038219515648996592,-0.02173842732373244,0.01548307732404311,0.03331657366009969,0.0036140697188593992,0.046560880826105225,0.05093249068064275
ANGPT1,-0.051741451889524406,-0.006024659960757142,0.050887174399072574,0.013271882295583815,0.027678929028577295,0.02787299642893142,0.042244949034849294,0.07151329110545217,0.03478958010532296,0.015450097185284157,0.013537805673472618,0.008423499366600775,-0.045824595682201257,0.006669477765279158,0.014381874761068692,0.022739119574471726
PNOC,0.06481855566344652,0.06715116522789395,0.00342921606641123,0.011829447796066627,0.015083344867461233,0.1305868354817062,0.07248089954931732,-0.032412988185340406,0.042827362321171285,-0.03429864595071201,-0.003091797779050813,0.011977261766457784,,-0.03974806342178953,-0.02176844624959548,-0.03877959022233366
L1CAM,-0.027830409050097486,-0.06000943063218582,0.018475068148916047,0.025660323649991535,-0.009159241344765454,0.015512937917075352,0.011167629130528791,-0.025516068569666844,-0.006511068487439739,-0.03904404745962109,0.10901692133272306,-0.047031813122579924,-0.03624620313522745,-0.06537727535261838,0.0042704503318063015,0.003721864527375498
APOA1,-0.0002671873468756263,0.055884647766977165,0.04110394667778165,0.0728880238321433,0.00022125906917814465,0.028879610053645026,-0.00946369885982885,0.0005929187430470264,-0.01352409734133159,0.015724502089570883,0.048162556088029516,-0.03433693708266649,-0.0313208790997267,,0.058560287851397046,0.00850254999871978
PSEN1,-0.016963284766947504,0.008880541321468675,0.04215326894248557,0.04493760500151035,0.015907965122287586,0.05013980254167358,-0.027035700289213337,0.018342823867284953,0.036574068347946194,-0.0020717267104223367,-0.029764079844132367,0.027703995963806398,0.07675136725696183,0.04652613054658083,0.013588164724555825,0.052310341807092875
CALM2,-0.0687363602173911,0.025678274332303446,-0.0029526355847542653,-0.0029252593494890236,0.016314553783474718,0.0746145777915829,-0.0033144059098406294,-0.016167822193982568,0.049626191779412014,-0.046716238297064235,0.10140364572421842,-0.03006836824381064,-0.027589180429221906,-0.03223600927532409,0.07306732554427982,0.08932348030080021
CLEC2B,-0.050616958816669555,-0.0526411574242954,-0.07679298267993609,-0.014326221122244067,-0.030827339737581987,0.009453356998311135,0.01211343806930417,0.03143128990755258,0.02145786028914306,-0.016102132342401883,-0.06483292211374882,0.020772594819230425,0.0005521347766057432,-0.014089806811395756,0.07195219679138196,0.014308601334051669
NTNG1,-0.06361628077571212,0.03121732586649404,0.057172151696830556,0.036249584791311705,-0.024296997006743058,-0.018063358373020692,0.013821785011960963,0.005558589953971878,-0.012141208634641886,0.015714213927547165,0.06904854019425381,-0.018337316526944366,0.04823248103256047,-0.034063550502577464,0.057358909977853305,0.018471571834899423
LRIG1,0.03545130509204728,0.11298841311676931,0.08228927080394675,-0.05095527846811817,0.09385166589216842,-0.13677142198112044,-0.026414988231223485,0.004274010616041905,-0.06577511103249431,0.009939555310628838,-0.015394813464107133,0.04244324140769076,0.06062471761910754,0.045752781236768944,0.005277060957430664,0.05291333491073986
CPAMD8,-0.016307597573702332,,-0.018168957544155605,,-0.02666743440972639,0.08035638270609444,0.036134116981982975,0.15414995389670355,0.02956721635397719,-0.01215729569172085,0.02114257060485359,-0.02579945690101662,0.011841229947199931,-0.04400565064553193,0.03468314419909166,-0.022950922106234044
GHRL,-0.026017599563555763,,-0.03067164661043872,-0.0622973623066467,0.02339236936581393,-0.025458389681729362,-0.019832640890300717,0.07251342819855669,0.0627204274213194,-0.06526707120288544,-0.018741888701512555,-0.01782746687406511,-0.03374718791753092,,0.01235854562709607,-0.020231476642000618
NPY,-0.02392388209604506,-0.041455527336219065,0.02822579433724411,0.004337727460039269,-0.02274434197476058,0.04733676335517497,0.031063896163169995,-0.0283137419941702,0.011418001203043116,-0.0294749512796636,0.04512134263032138,-0.037555920348898875,0.05388797666531446,0.03745640307669347,0.004466188127652032,0.08177829838268748
MMP2,-0.06059436284599953,0.17394284739910992,0.05006131879830708,-0.029213962670916298,-0.03213969401226633,0.08919033445497719,0.034923016923936415,0.0033521559523930996,0.009875641661641614,0.05298350636040532,0.01590427205901226,0.01981580177536586,0.006605754672228347,0.011474708421998029,0.01643386513888579,-0.09019798626044145
LHB,,,,,-0.023225321439231075,,,,,,,,,,,
PPY,,,-0.025444977272593317,,-0.02454254778972835,,,,-0.02604523837514346,,,,,,0.06490775745768755,-0.02744887915266475
ALKAL2,-0.02442076155785536,-0.04643511313946642,0.04593089904208269,0.01688042364452106,-0.0228878937440017,,-0.020242242288185802,-0.02478592581724525,-0.052509223149078285,0.019332975271660766,-0.012873071959053649,0.11437117199337712,-0.014699336052099457,,-0.0037508839730102947,0.008893503794636467
CSF1,-0.025936704274434275,0.04602442212227575,-0.04177538418770187,0.006142358873580687,-0.01699673536229613,-0.08991075686686456,0.001063543397816845,-0.03215943918760139,-0.017582933850115317,0.052176094974833234,0.004709901998989615,-0.014413383207229038,0.05355687047983408,-0.1103003764566881,0.035390397500429584,-0.11089896415595624
SEMA4C,-0.02393273010093457,0.01759518217174215,0.002025238161627977,0.02224336006809254,-0.04062081405316139,0.0621431809068971,0.04389364308232239,0.012332296260141932,-0.027270313430143793,0.0860292504503239,0.033910315834515384,0.07235201515198343,0.0089744848098375,0.06039081183631257,0.018832943485285743,0.03381336960519851
BMP8A,,,,,,,,,,,,,,,0.04766987030634847,
ICAM2,-0.07522040804394024,-0.005891074567578102,0.022808608564273435,-0.0333963208118601,0.04959976626840815,0.09392207321244167,0.0861304420666053,0.07758684317929435,0.017129543238980062,0.0154956288741574,-0.04135994684284151,0.0006237687365514554,0.07106364408436236,0.05982636981405897,0.06020540241267068,0.020288973705199904
SYTL3,0.013434597610319976,0.028392608126362105,-0.014858842579417999,0.028822455420213552,-0.0045348346892226535,-0.031733083737376995,0.09036377280141647,-0.01411964847072458,0.04299902968512884,-0.04293440442528034,0.037438952582450974,-0.04361268670533986,0.07457663162841183,0.015930564229140673,0.07936225083595401,0.0550048095145371
IL1A,-0.018949166289556015,0.02904035732876323,-0.038407971295197144,-0.04522684763123015,-0.02230536415648655,0.04132606947330921,-0.02664860868310642,-0.05357064921602248,-0.019237429853808302,0.028058869570050677,0.010879852434788596,-0.02684724169170612,-0.04390336971045326,-0.062458370008127886,0.00880160370742048,-0.03636671502605752
HLA-G,,0.018706777191000837,0.02113521934122041,,-0.024530433813945627,,0.08614239602028682,,,,,,,,,
PGF,0.12104928761319333,-0.024029077740613327,0.03826753397031648,0.03905009250492433,0.0234134424530578,-0.04644734186681301,0.056881877975334554,0.03154713484619214,0.03330604358498485,-0.007639200220516924,-0.0424928908705141,-0.00587735297033662,0.016830946755389483,0.03010736385350649,0.026973350919373605,0.053282968197255615
LGALS8,0.07683158983702225,-0.021452191885862927,0.028220610277862043,-0.013197713236002065,0.038447526413490155,-0.02746965374020022,0.033451730039437584,0.03992409651520595,-0.06919090691987775,0.03386753360820479,0.02090594157632708,0.06495997459527807,0.02510816599350432,0.0692473467842163,0.04704643443554983,-0.06624125111981818
DKK3,-0.007388060566360891,0.057296863795399465,-0.011502238474106249,0.0019836101979087734,-0.026245886263368236,0.13390022419708325,-0.0069968614695914136,-0.000316349825623279,0.04736073100648863,-0.025304241365983846,0.059564065731198476,-0.08805889604272157,0.013126049056156379,-0.021728142681381,0.015352946427377046,0.037856123497623
COL16A1,0.10025353297133138,0.14896621396167214,0.0022957075487138197,0.03553147984022583,0.0380741416289015,-0.07229243122095488,-0.011058693963017986,-0.013144825129292386,-0.05570656239136511,0.03166222744901586,0.03876479395552652,0.05460169273783319,-0.006741280108221842,0.04262027015419147,0.06044423529768011,-0.0024435678369123036
TPH1,-0.030380201160452598,0.11498824791122188,-0.017049479681416933,,0.0008722370500527751,-0.014756199616497462,-0.015251707506011205,0.03330773424135645,0.004756171406244781,,,0.0029440164602342507,0.031209682108837643,,-0.04494131304416044,-0.00040633353648990484
TNC,0.05467740628111673,-0.0025618948992214086,-0.045712663353890605,-0.003038152652486998,-0.03837409056010328,-0.05464474298562747,0.017073204764292957,0.016359019738736425,-0.06878335382021454,0.04948753705276679,-0.07901431607447253,0.014663533976646244,0.034635663047664654,-0.05879705136400996,-0.059691441275347604,-0.03504677880088568
TNFSF9,0.04004763323403077,-0.04924433924675627,0.01700335909130153,0.011705262529847644,-0.025313409003530355,0.09428497908887204,-0.015210438929372808,-0.02415416839187268,-0.0048183126410845985,-0.011680743423504702,0.006382446247693449,0.019252443399204407,0.029440842289344085,-0.07867074508896729,-0.002841378270023909,0.004303050763068463
C4A,,,,-0.0005104742435260884,-0.027534966278541045,,,,0.052075084814233,,-0.020223067942418464,-0.01477694891097161,0.037528999949537956,0.02501974186048118,-0.025493227413565227,
CNTN2,-0.04639379872455363,-0.10979857707297283,0.01757417016691781,0.009040212359356817,0.019629808409676944,0.013801593978463702,-0.030646220056995507,0.04574854023306416,-0.004033284167717864,0.0108395291094915,-0.06567328502558178,-0.04900956109063036,-0.057063810290123716,0.04539861485514273,0.07173115614865186,0.04685272141310828
F7,,,-0.016633052390501765,,,,-0.01324615149078768,-0.0034191759723207565,,,,,,,,-0.028368636697418396
LUM,0.026444307231009274,0.11643016267719752,-0.016392400922676156,0.023335092270045904,0.012973692494221992,0.025690226706176073,0.09093430025668485,0.04046396440384842,-0.052377467658838786,0.022190515718062905,-0.062487568720088905,0.006972712614336846,0.019078979829628123,-0.038621550487689484,-0.03711127707485296,-0.06923309290474126
IZUMO1,-0.015582418689517659,,,,,,,,,,,,,,,
BTC,,,-0.015090145085759381,-0.05029201086243654,-0.0004087880548110531,0.022466055015664763,,,,0.02914953451238361,0.2143966821442182,,0.0490339425150214,,0.007010075426753408,-0.03757235998846542
APOC1,-0.0885314767488059,-0.029548721174825102,0.012778715083822173,0.04081432486366675,-0.00967278883388877,0.12427992842502943,0.017028087038089,0.025593085914968235,0.014293711320398689,0.02285494462210552,-0.05851025927493792,-0.07394754139394319,-0.0372739582093465,0.01845098094881193,0.0038683310061562227,-0.007878600536462678
PKM,0.022879157175561785,-0.053903852544978474,-0.05824317796922617,0.019400957136695395,-0.006829401676142726,-0.02909590715849705,-0.06343840164504008,-0.04177254232415962,-0.08025131210416249,-0.009423322443730666,0.029863684285914953,0.09261994387747001,0.014280613570280985,0.02559084421885953,-0.08430422231132347,-0.05096298540703891
TNF,,0.13025985480719776,0.08245156233500865,-0.021595059121100654,0.0030007418196577986,-0.019843097500320712,-0.021192273784320974,0.032199152709316295,-0.016994175222591727,0.04845169624619165,0.02618592701778522,-0.025540003424118135,,,0.11325140375215592,-0.02207907470816375
GNAS,0.07276803193136507,-0.004847714890057881,0.05351838283215911,-0.00764806501248938,0.04067750994904844,0.07259263952205644,0.06049585423248543,-0.018262179012158153,-0.012666610441043535,-0.038971077352739227,0.07328966257688085,0.11045831355589551,0.06613216283364397,-0.06948626955096927,0.03240125373791943,-0.026616298146114502
BMP8B,-0.03777231338018624,-0.02697504040512373,0.09278485710548914,0.003305365340751213,-0.01827879967650088,-0.038946827780512165,0.02700871164920542,-0.05079515105928508,-0.06091509181170685,-0.018080420358873143,0.05012400827133029,-0.014125729467997743,0.010670245157426544,0.04912299465446108,0.05480907586297549,-0.052871087815780864
LIPH,,0.01450100021493019,-0.01704947548396834,,-0.034883188770874575,,,,0.04210624874093003,,,,,,0.11040871941348401,0.025456326399086886
CCL28,,-0.018364432993674146,-0.02398220810133536,,,,0.011778110378189235,,0.057790800585914334,0.02336334722292599,0.061681480207500416,-0.013331349225440138,-0.02138033025391294,,-0.014699814106590806,-0.033404665826816726
PTPN11,-0.03856809260332418,0.14980852024690386,0.008096498975300986,0.03781432276948761,0.012397079374406868,0.04267256316716462,0.012339610265236419,-0.03202548562069902,-0.019333351779608814,0.015415917230572932,-0.05294346860520388,0.040285970564401516,0.06761341365979315,0.017253486450899542,0.034278145081627034,-0.036554997170407354
ADAM12,-0.052924827838499264,-0.03381492133378272,-0.03276066963237114,-0.02372171340867716,0.02527326957156201,0.08327887021947243,0.048613010312378455,0.022214296774253104,-0.027665390757206466,-0.005133840292614431,0.022598515406338802,0.053229079601457015,0.05236914453376555,0.0728411057919362,-0.020588349878976626,-0.018281474362862996
EPO,,0.08170827272275902,-0.022908951654227253,,0.005387103871653899,-0.015834151136614995,,,-0.026045239512023255,,,-0.016810366883205616,,,-0.01563203063135858,
EDN3,-0.02290208613601392,0.014698591953525398,-0.02969937817137439,-0.0424743957916031,-0.0038607731402169818,0.0061506458976048,-0.018998890776971915,-0.028937162499332685,0.002033515668414557,0.06948413874450123,0.0757871516169911,-0.01698382485181671,0.0014990753822296836,,0.09152746465268086,-0.006596187465965409
CCL22,,,,-0.0499010577013966,,,,,-0.017101451669893433,,,,-0.026539511904371614,-0.04746656032082812,0.06369039729710023,
CCL2,0.03036113251930804,0.049096635258641684,-0.07569912874779947,0.0003346389188204319,-0.05072394592177127,-0.08809978494048888,0.05920372978440227,-0.026504511421425504,-0.01598040856757712,-0.01564260916276813,-0.050547094021362066,0.01927375796072314,0.012338570761857221,0.008793387416213997,-0.08009737621589803,-0.05246004393927564
DSCAM,-0.003955699637384605,-0.025420437285654244,-0.0172762509550486,-0.014805093757308829,0.017526234946262355,-0.020974940717267004,-0.014419045286935977,0.024305685602053574,-0.011123819599620466,0.05913432737335424,0.0782507001460067,0.044408273225006865,0.0029757517265184244,-0.0938900015450403,-0.05283974302189079,-0.003363689805693074
GPHA2,,,-0.019002506755537957,,,,,,,,,,,,,
ANG,-0.041349696774930444,0.004455048412018106,-0.056173733248322755,-0.04551292573601271,-0.0295756023842887,-0.0018855228659631932,0.028959502354350825,0.014151974882531039,0.012804153570285054,0.06725952023857794,-0.054716566128220526,0.018597625408450294,-0.06401109984448797,-0.06400427316951886,0.0083419116880777,0.06430185048327088
FBLN2,0.06577399101628022,0.055404245469435266,-0.0029728562024358895,-0.001966759252161598,-0.00772127152343368,0.05332369679936827,0.056938294054140054,0.04012772053944285,-0.016661787692666033,0.037222722371215974,0.005816399609194221,-0.022901808159563164,-0.012251258068260126,0.012008828089144895,0.030741105855682193,-0.02053414216450063
VTN,,-0.04599021014920315,-0.021543600472170913,,0.05335934133064194,-0.015964193257081982,-0.015251702518689098,-0.00515937608363929,0.025143167553522104,0.06436327581730172,,-0.01396840278697185,,,-0.025493232706264753,0.05136685381938808
VEGFA,-0.012178766768468487,-0.08582402270012204,-0.058044909514797044,0.003520547530537691,-0.03330361038300837,-0.09096848012842801,0.051654813344581635,-0.04160468084095913,-0.07671498783826297,0.016295788277904476,-0.02475348440266145,0.11228320961354613,0.014536542444834185,-0.11455930341291995,-0.08111518000248541,-0.03593506190896279
F10,,,,0.04983618153148295,,0.0828474434506488,0.029061776767869772,0.007965352750983746,0.012177082687539306,-0.012526380933323762,0.010902528860205464,,0.06846584050050589,0.048515511044922494,0.018798251045290933,-0.029068221709164618
SERPINA1,-0.0004089017471664492,-0.015788650097562126,0.01416837454288815,0.03462863900656418,0.07525170125179889,0.0215364958171291,-0.022053645624299678,-0.017537504900121934,-0.013149266052974947,0.028279219031188598,-0.03906294370653502,0.04964089995971205,-0.02060872832423,-0.0697793347025754,-0.06842712914953696,-0.06275451237049484
VWF,0.04458637150912977,0.10099350003327602,0.02781150267607192,0.05990386787521954,0.04224781676824295,0.09765030540289225,-0.011635484286926111,0.0557869125960755,-0.006328149865537315,0.035187527833310195,0.013555616167431967,-0.05467134557291923,0.02093430190039264,0.0009088972437243033,0.04908709644869188,0.045075404551748854
GDNF,,,-0.0016246803229680543,,-0.02892612618412135,,-0.023739866330784128,,,,,0.10244558737603235,,,,
VASP,0.03133884980302077,0.033939549948473126,0.01696191121765582,0.024623818514035983,0.04723906500646463,-0.024063742692176267,0.01443822041768041,0.05536298351424262,-0.011203285789728644,0.02064487193026528,-0.050738847654020494,-0.018083795458400043,0.014321384580375487,-0.035917265794757715,0.019803690828825726,-0.006175445635496433
ADAM15,0.02428346957019606,0.040336399042152804,-0.005550941276258317,-0.03265046987976742,-0.007718141665030414,-0.024782279673166364,-0.0016677665581867726,-0.009048248815163126,-0.02042564231688312,0.04200297572891775,-0.08363562892710448,0.0008945907885480798,0.07626331530090946,-0.021059521686340874,0.053520839360993715,0.11964019095208225
WNT2,,-0.041308687035465974,-0.017950337877094467,,,0.10006982439563125,-0.025098099268580074,0.05031031074112953,,-0.039915069066882046,-0.02845047119622806,-0.015732009833518957,,,0.041801171501114176,0.027929366190150323
CALCB,,-0.04323586280799076,,-0.018943194854391814,,-0.01928309904286293,-0.015459232097781038,-0.024164766656439327,,,-0.019046725784258856,,,,,-0.03401418505300112
OLFM2,-0.04343975174791984,0.09062305564972101,0.0797114231081372,0.006299566527760819,0.06664512968401486,0.01412994354654441,0.0020047108326865953,-0.005427024269645796,-0.03600232755045939,0.036814932353770875,-0.0044348685254110565,0.005238554940593397,0.04946758159941257,0.03742068620125234,0.04020146342707658,0.01591018085313738
MFAP2,-0.05353075841311303,0.03158511272669735,0.017348487056082246,-0.024140019002583533,0.017789634002202365,0.0026710563122208826,0.01932148778744828,-0.006037376688438888,0.039254442267011615,0.022476416936794634,-0.022142157409926973,-0.004679964960328478,0.026350495306370184,,-0.00530213741366209,-0.010404416620845656
HLA-C,0.058199669434857174,0.06858160284353863,-0.004994445724698446,-0.022526545551446966,-0.018474107257295144,-0.014581733701648978,-0.04961546458908983,-0.021026007042595846,0.04980129664560232,0.04286342900014418,-0.04069754060445845,0.014580993880834668,0.05914953011166732,0.10041544378466079,0.05235682513470814,-0.023934201079533687
THBS1,0.018521374509218074,0.06412881924610635,-0.04327882593399146,-0.029185224508619746,-6.903068434334247e-05,0.001360214822387331,0.02363207173179407,-0.012570468007063375,-0.011248601867613003,0.044679354191431826,-0.018746611823050836,0.04682814831107168,-0.008663204199150494,-0.023710691536063797,-0.0934139161135287,-0.10332471107645134
HSPA4,-0.0030248706198486718,0.03737030417248932,-0.03959445980915773,0.049086269216736804,0.02815607066560504,-0.02021593965446238,-0.010434731151331639,-0.004483125998795231,-0.01365740801758012,-0.020905603964564715,-0.004611191982453206,0.009836114694592463,0.00657151989185705,0.08664563402725456,0.013535603206091642,0.014639091947379234
LMAN1,0.010234565152563832,-0.01501353493101782,-0.04797333989569055,0.06181641646483211,0.04147469942134616,-0.09354636941797381,-0.006269286834242572,0.04152415151621471,-0.09178795071245506,0.05521382640967432,0.04264743978656565,0.054364582219415446,-0.058716814009430726,-0.007572415107280099,-0.051630131570871374,-0.12455781610397748
LYPD3,,,0.02883723507839951,-0.022829555886953436,-0.026073895761079664,-0.015964194630666874,-0.019168305005180405,-0.0051371064793901515,-0.028440968109988658,0.051287271821431786,0.00013585842392433402,,,,0.08757973355987801,0.04659007799772368
APOE,0.06892863646029375,0.11339198827643814,-0.014531924846045503,0.043926371583305916,0.015256597357221298,-0.06643580680909904,0.0038045322823333314,-0.002888599928240025,0.07170448104110036,0.0462260582833324,-0.08974520832752794,-0.07688473539228818,0.03221327253258165,0.04467986377203491,0.011356204887509174,-0.02055441782715823
SOSTDC1,-0.016307596219227588,-0.0289372320601652,0.06345378226557272,,,0.12705616004377215,0.019923814688009,-0.002277366239617182,-0.004801990031729555,-0.03368619112030572,0.06454160141016412,-0.02556163782633443,,,0.05422370693300934,0.004663470355496693
ANXA1,-0.12040888192204727,-0.008843600018482941,-0.062427460241814926,0.023812703370222062,0.020991352396403158,-0.006796658210350465,-0.027310828433207365,0.02436634386949356,0.02328436964214538,0.0894577873882131,-0.06974740731966923,0.034186768881342706,-0.036054081155264775,0.04060467619071839,-0.07862274417892048,0.020937531728739082
WNT2B,0.019112756185174162,-0.0171853879552516,0.008158126367265305,0.022881852771188507,-0.012044605464184935,-0.02292825546222822,-0.03994796709392359,0.04674089288961211,-0.06272107123544073,0.02083879070083244,0.02891689247596773,0.0094814376645851,-0.0035679550588947166,-0.03687559138632676,0.016784837729827723,-0.023903802786369395
AMH,,-0.03384681049142075,0.002351714643552466,-0.055243658589157356,-0.002238405930723365,0.08906815085976166,-0.027762938723004015,0.024948858296751475,0.04686175976209159,0.003980344562500517,,-0.004449794251734169,-0.021380327527466363,,0.04918055959481531,-0.041257898425526976
GDF10,,-0.0121648932824358,-0.0022251890568663305,-0.04296153261521836,,0.16215491096145368,0.06112398024507902,0.022556441491052133,-0.026240054088941082,0.0203462625548992,0.11717043379608034,0.009089974588999294,-0.008452014019934631,-0.04400583935820154,-0.0413024524373066,-0.021598285831612128
EFNB3,0.08694721671909686,-0.020979972193432086,-0.009208485020675583,-0.01910004395404023,0.058501747297579086,0.03414339066945149,-0.019526534608380504,-0.008972484672456866,0.025356270836290624,0.0020879951932570363,0.09463331105096699,0.05533333848006394,0.06190347221983682,-0.11691519337186586,0.09413035082750747,0.019191325950614086
