,UKF275
BMP1,-0.03014897355504897
NDP,-0.006371681416580682
TNFSF18,-0.010336035537131066
RTN4,0.004769669987815922
HEBP1,0.0059982113753596945
WNT7B,-0.010306248206454715
PTMA,0.0064122706467889656
CEACAM1,-0.016256121504430242
PDAP1,0.019121746739428302
QDPR,0.035500305475777184
POMC,-0.01199311828284996
CCL17,0.0510600421174731
VEGFD,0.06631791817530752
WNT5A,-0.008055039708078426
CXCL8,0.0434724056446509
GRN,0.003862113367245514
MIA,-0.025337526700405736
COL4A4,-0.013458653652910825
TAC1,0.0665760117941606
RARRES2,0.05679502905334407
FGF7,0.016257593257653368
HBEGF,-0.0044359740771445786
PCSK1N,0.0027423062106596663
NTS,-0.01537494733018913
SFRP1,-0.028548051636023933
MICA,0.02534275381769493
TG,0.0700892778896799
ADA,-0.042053767990194786
LAMC3,-0.02337956130845368
HMGB1,0.013878995347821957
ITGB3BP,-0.041427096237384144
AANAT,0.08105390610360856
RELN,-0.025714498001224658
IL15,-0.006981846433102761
BSG,-0.02581484821029983
ADAMTS3,0.0011857642558467357
CD34,0.022274263047501366
PLAT,-0.023562135479539177
LTA,-0.011248579699613907
CKLF,-0.04960495077186149
CD24,0.05385116256116299
HSP90AA1,0.04643572934986291
BMP4,-0.03226419314009373
IGFBP4,-0.038568303970284885
RSPO4,-0.013082782986752634
LEFTY2,0.007004093814927545
ANGPTL2,0.05175873743522022
LRIG2,0.0053441984719538585
ICOSLG,0.00857018291422156
WIF1,-0.010095673756232014
NPPC,-0.0054594407899099424
LYZ,0.03479810718624436
SPTAN1,0.07477852126324627
LIPC,-0.012114134155705544
COL8A1,-0.0050057032492951785
GSTM2,-0.02207625545312909
SPX,0.04678945291636635
MFGE8,-0.025379386971987425
TGFA,-0.030556506593361326
SLIT2,0.053477083153965085
PLTP,-0.012293048862708825
APOD,0.025547402323444216
B2M,0.018564138929988643
OMG,0.027377194026710808
CXCL3,-0.010738551412604116
CXCL10,0.020518113791525114
RSPO3,-0.01975956605608664
CORT,0.06884866510857544
NCAN,-0.03921984279107715
PRG4,0.049655882528387
ZG16B,-0.00893801770033443
TGM2,-0.00146040059915186
VEGFC,0.07646756074184925
WNT6,0.008446374510741223
NRG4,-0.01717137919626474
PMCH,-0.013082782355367051
COL9A1,-0.023955054798685416
GDF11,-0.018182051437211966
SORBS1,0.046245877972099066
DLL1,-0.004510682799300945
TLN1,-0.022898482657567255
SHH,-0.047452868239088376
PON2,-0.032086349145387806
ICAM5,-0.009014312647121348
HPX,0.06081377877849682
SFRP2,-0.014618697857290074
CFC1,0.08702665940960212
CD70,-0.020982540898271503
HP,-0.029442993556883887
CXCL2,-0.043301591474037934
NPPB,-0.009849714445228589
CCK,0.06819724448493372
SEMA6A,0.012090067484955478
IRAK4,0.03792559426573207
GSTP1,-0.0034540510043835067
VCAM1,0.0419020946902009
NXPH3,0.01074607288677895
MTMR4,-0.00381417486946428
LAMC2,-0.012399691611175922
IL10,0.05086181752637147
SEMA4D,0.008156572065344486
