,UKF243,UKF251,UKF259,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.010051117985566958,
BMP1,0.05782669029567274,0.023791373980299846,0.0446889018451396,-0.0433521356109016,0.0648691060266011,-0.0022965782764484623,0.00951895499485243,0.030721510161766597,0.016706159047566883,0.0920004504751381
NDP,0.07278044458871728,0.057485624548220024,-0.02665725106323288,0.028683060407502837,-0.048555221680486794,-0.01611363886489491,0.021804019431676307,-0.025957778863919048,0.0801584735455792,0.05498594732590814
TNFSF18,-0.023606115499784877,-0.03352436616779003,,-0.010336035559905156,,,,,-0.013983683151412345,-0.023444458745593113
RTN4,-0.027146445859433602,0.005675114551821558,-0.010709512740916617,0.004181727232390225,-0.004528865282920688,0.011863115238561114,-0.04146539521979235,0.07586585655218693,0.030517553492695533,-0.03010188551093269
HEBP1,0.03159180029678532,-0.042881866964391537,0.043393196474667065,-0.009830096000301918,-0.02387418276844123,0.002571547416900438,0.0069030127697090535,-0.046797731178544466,0.04205370675976503,-0.007360045105733217
WNT7B,-0.04388686969269561,-0.020824297049767706,-0.02495040085018759,-0.029627283775064028,0.00898920199439511,-0.0206128642117492,-0.03771680075318857,-0.019769039522968733,0.051614569889826,0.06442369999672082
PTMA,-0.04872238876778627,-0.0025101760433052446,-0.008135882183167175,-0.04712296880533891,0.09559875848953099,0.003916882290200701,-0.023518583134078293,0.024580251066047578,-0.022239620727574475,0.06726676626336368
FASLG,,,,,,,,,-0.01666261622756385,
CEACAM1,,-0.015981395488568226,-0.006800433237744786,-0.016256121540248462,,0.02645048531185356,-0.018272034012226886,-0.013120999046383296,-0.04184022599672778,
PDAP1,0.004996235661098479,0.036039046199668884,0.004261842805153909,0.0013206959562217407,-0.01882935471331142,-0.056100160395184256,0.03473011898107771,-0.003974226553374117,0.03101705464493603,0.08511216596464066
QDPR,-0.04204194241940254,-0.022583370751398928,0.03128094767395126,-0.060267525651717835,0.09233618089089546,-0.0028535574469687945,0.0038876164276495807,-0.028926763038041054,-0.030140330266327037,-0.051189002527397554
POMC,0.05667527323283631,-0.017039681322026216,-0.015211799334383942,-0.011993118309275214,-0.0055217196464693065,0.024434083778144183,0.01148514548891175,-0.021464230791557053,0.03572907170592421,0.008470302844101196
CCL18,-0.03165774187980075,,,,0.046156328461407596,0.00565203315274262,0.03112513496004052,0.006691008752568246,,
CCL17,,,0.05227743587945588,-0.012891048707513385,,-0.013312000374670204,-0.026376828204600862,,0.12633674025967107,
VEGFD,-0.002797557822511961,-0.02289014270012746,0.012544998137503195,-0.013734322057954572,-0.012275584643874595,,-0.018272034012226886,,,
TNFSF13,,,0.08892717042748757,,,-0.025543729225859808,-0.013846885768930933,-0.014734002526467317,0.025088578529098956,-0.008862380962110856
WNT5A,0.008095917025280168,0.025500867834977216,-0.01553034555401219,-0.003904946142200225,0.019659069615163564,-0.024268235679524953,-0.009592827624151711,-0.03352409786716246,0.04533681026130405,0.0199289799651688
CXCL8,-0.00753820124783938,-0.02143297288237255,-0.034260995909526665,-0.020500438338447873,-0.017952979183316318,-0.05636524425899849,-0.04775702095873262,-0.03333082419722958,0.023975708241186718,0.11238903147853777
GRN,-0.042945084286794756,-0.019819238564609452,-0.034619286585110425,0.012961288358035826,-0.007322864844689134,0.0018695417529705062,-0.03694301088760672,0.01049800503258523,0.050231455070573784,-0.07274338941464573
MIA,0.03514510821063658,-0.020356892145184546,-0.01705874417867282,-0.025337526756233634,-0.003937882411788363,0.0865250944194454,0.04842702973739817,-0.012775225380395957,0.013232368135899541,0.013737082869920751
COL4A4,0.11252972682700643,0.06045370621409324,0.05806985578360535,-0.013458653682565193,,0.0659830764110823,-0.029256383448945735,0.004195882606690237,0.009270536135583552,0.021561145416037087
TAC1,0.008941086846680333,-0.05381925181362614,0.05491231941854353,-0.03315681417464369,,,,-0.02263746129792196,-0.011903472826699926,-0.01128924531824538
RARRES2,0.0606921751215122,0.046220117737536676,0.021688108818966476,-0.004922282145216136,-0.07382476916761906,-0.06794155183901686,-0.03359397766108312,-0.040188918303942237,0.04189870679388851,0.11353285184311789
FGF7,-0.08001710000800034,-0.02583575860604675,-0.008549235639335797,-0.002694740393937742,0.021018233250822464,0.01665005167912692,0.00015955857441934872,-0.025331826599811685,0.07419099367158297,-0.022541023049907905
EFNA2,,,,,,,-0.017366345507879265,,,
HBEGF,-0.0027000263638812293,-0.03143550046956896,-0.015563645317512585,0.07927199539312199,0.10087322924946941,-0.020583750217190156,0.00218999949643755,-0.0001657466100050954,0.021353091129652828,0.0897538579087343
CSF3,-0.035907067230737624,,-0.019903700482529502,,-0.021164749851722058,-0.071173239862888,0.008070382901443142,0.06289857570017988,0.0014935098286361073,0.06619077504232102
PI3,0.08626573596201875,,-0.034347777918672544,,,-0.06573892570859438,-0.015615413820285303,-0.014464961347682735,-0.034396418239418906,0.09832799633276945
PCSK1N,0.021712419599022776,-0.03734746708760622,0.03404501129353033,0.01084289400916631,-0.032530530257837906,0.05550832406472401,0.0073745467607612275,0.02494203859762204,0.0408351807617534,-0.10137020141785606
NTS,,,,0.11072964182809723,,0.05150566304053619,-0.02115759650416793,-0.03367385799308233,0.08771474019808068,
SFRP1,-0.032203930661356676,-0.05331011604572754,-0.014570485289733877,-0.018066843749160632,0.09290769514890383,0.04607095883166206,0.04232614569485059,0.04252593855150628,0.04180490030936347,0.02249699438833322
CXCL13,,-0.030373163539575063,,,0.07765605797300557,-0.01558607962099111,-0.044619092234768454,-0.03068423862630998,,-0.004056725307548885
