,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
RELN,,-0.03023513810585362,,0.028330996799494624
IL15,0.09471377081336717,-0.030108371696681815,-0.024028346786051362,0.01759786252797726
BSG,0.07358533222965684,-0.094629486987092,0.0025913071724705896,-0.08101035109824345
ADAMTS3,0.0718898085491621,-0.037461053028526564,0.04432371581519109,0.011907338753078039
CD34,0.030728917390168566,-0.07641215682208642,0.03426757348819704,-0.06024039283499462
PLAT,0.08556191289597778,-0.0912075674779068,0.005836271057386479,-0.15122378217723606
NTF3,0.12440328493191173,,,
LTA,,,0.0015755533286469971,
CKLF,0.10051559469482692,-0.02167961436276806,-0.013728991951595819,-0.0796988510983657
CD24,-0.0031091524402269387,-0.00940116099874389,0.04171588226495262,0.0023713411437155576
HSP90AA1,-0.06333010935895868,-0.04424604059539349,-0.058004685899707,0.10415953273124523
BMP4,-0.030866015178356444,-0.042760963405022806,0.010019102428425556,0.06993874623887313
SCGB3A1,-0.03990043501048545,,-0.029012824302100917,-0.03218488338534797
IGFBP4,0.040787977886059625,-0.026075883152090557,0.033381819610703606,-0.1558207328140818
RSPO4,,,0.03961304385243255,0.08557170093862974
LEFTY2,0.04331046029553427,-0.07358715289376631,0.039755534649447324,-0.11609020610912879
PF4,0.0020657727648756637,,0.02150199402977997,-0.021792909838908865
ANGPTL2,0.07954918915503341,-0.026175882644515924,0.052260009283182494,-0.08853171617112872
LRIG2,-0.0014002370622058099,0.019093367822891845,0.02455123527468994,-0.04743425544566255
ICOSLG,0.037406126535068404,0.0380006025202631,0.0022927947443800198,0.007961824150598524
WIF1,,,,0.054549901808925
NPPC,-0.03614757661984554,-0.022937156344466202,,0.04578176480541355
LYZ,0.03727406667839146,0.0037709816576310695,0.01341165261621433,-0.01991007108195356
EREG,-0.00823583952949467,,0.055398174868475744,-0.0043003117906203914
SPTAN1,-0.012200938922593092,-0.1094088348873217,-0.029822449877964133,-0.025187641502180308
LIPC,,0.010399989652165887,0.04603581240259193,-0.017661409565082022
COL8A1,-0.001111597152051736,0.013330541187659377,0.05818188059388158,-0.04388219499900182
GSTM2,0.007482867953274134,-0.013274477967936649,0.004161636802626172,-0.04285325096545642
SPX,-0.023721060489260662,-0.06418351215567916,0.03138397263587254,0.034232583427299325
MFGE8,0.013548958415606806,-0.03927889398697915,0.00553786889697275,0.001557302857510297
TGFA,0.017002308383602078,0.04171196267947709,0.01703985175596755,-0.012899918616469313
SLIT2,0.025958114884582613,0.029199815981703986,0.06281175430776938,-0.020314969200999424
PLTP,0.062217642675122954,-0.0016358443938452273,0.013649159611361723,-0.05440249406700002
APOD,0.06529509481975389,0.024338166116061002,-0.059393807556789094,-0.11799816430716135
B2M,0.13368132663420507,-0.10162629446322528,0.03409578972885667,-0.15430708504302085
OMG,0.07674093604936398,0.08769394769423129,-0.05436731655587469,-0.008565312904646806
CXCL3,-0.013046581964675695,0.19366923546714673,0.01893186726470434,0.1588716634251281
CXCL10,0.07160887652319688,-0.022937153850428077,0.01909390220462103,0.051735012565149396
RSPO3,0.06449102532009615,,-0.014042011313029762,0.0077324837029177935
CORT,0.12320913450719331,,,
NCAN,0.05488481005791914,-0.09760059037462313,-0.02147388707080118,-0.06019842984018188
PRG4,-0.029499729332763538,,0.052529804515550955,-0.030332761489354376
ZG16B,,,-0.017508876907758906,-0.01859158716931847
TGM2,0.04107351802103546,-0.03848586597017093,0.012383635124540496,-0.028755353002036934
VEGFC,0.021198868748665344,-0.022457085136596704,0.10199662931165923,0.052435440974472405
WNT6,0.0546287279688917,,-0.021145567347869963,-0.019210687424549355
NRG4,,-0.018032714994714323,-0.014042012886804211,0.04300292519419294
PMCH,0.12144997110836925,,-0.030279914206464992,-0.03699770976163031
COL9A1,0.09988441612286593,-0.024447156535964642,0.009809683738344973,-0.034559840156755714
GDF11,0.03256613988686872,-0.03109441099350901,0.05583586562364447,-0.0636990794272986
RAET1E,,,-0.015403988365631376,
IL24,-0.01880019108024895,,,0.11390291635136121
SORBS1,-0.006795930030372776,0.013474786249992588,-0.030741067693589492,-0.06502903605504212
DLL1,0.05254671178446887,-0.00030617490991076505,0.007133276713569257,0.02366361036850925
TLN1,0.009753472437471667,-0.07451010554611649,0.025777205381917922,-0.026017523833271924
COL2A1,0.04373124706271783,,-0.020435872529233436,-0.02602827391009752
SHH,-0.02792259945085234,-0.00142270802398571,0.03508483851048642,-0.031987771183480763
PON2,0.09629644428371656,-0.027513144168544317,-0.07019602977842967,-0.05065576186599959
ICAM5,0.0004781268112148829,,0.015218269787281224,-0.032244295033010316
HPX,0.027831714814880542,-0.02417723705633888,0.0816058212516621,0.010834963483365151
SFRP2,0.0561132852656824,0.0017101378730877527,0.03023722259461638,-0.07216613732129049
CFC1,,,,-0.0058193801221686865
CD70,0.05679877015462105,,-0.021423627857437278,0.15856466883743067
HP,0.1480668724888279,-0.02309526494693147,0.019272614095073592,-0.05810985997737619
CXCL2,0.05370270424565931,0.0050773672381994196,0.053981298800573126,0.13456173360831433
NPPB,0.030525090284503936,,-0.014244058211592641,
CCK,0.07165168210555463,0.05038558431810036,0.0037594439822520916,-0.06035720056813735
SEMA6A,0.006262455531741963,-0.041677345164837495,0.0031602782289125177,-0.02994365237557589
IRAK4,0.025821103567845862,-0.009718109629184941,0.025907299244175903,0.018109499094282777
GSTP1,0.060565756449534304,0.0006911825614802807,0.040608400971205945,0.030613483743598017
VCAM1,0.008137461632916747,-0.011554766361787925,0.0684970041695695,0.09168264631493535
NXPH3,0.038460265560891146,-0.05979869983327445,-0.010160779914368907,-0.02848634100144244
MTMR4,0.07733295666528256,-0.014699680043744322,0.03818437395650571,-0.04797316541401047
LAMC2,-0.024689926120756652,-0.017434847920028126,-0.02713929900896834,-0.027819925512594663
IL10,-0.010673730919489654,-0.016817585170304454,0.03451304081429383,-0.048394915036728874
SEMA4D,0.041015444536434714,0.018648833695423497,0.014365066091484437,-0.05502370439026386
TRH,0.0031466571686675575,-0.038536175074808596,-0.015954300424524188,-0.06927823177019017
SEMA6D,0.021965377400686725,-0.03315275162200627,-0.03580144593027123,-0.07087013023940053
CEL,-0.03069380490506195,-0.03398600551142789,-0.04565538708829456,0.1638595379230309
PDCD1LG2,0.03455533037962499,-0.0437535933384661,0.0055084330337158115,0.057158865548358535
SPINT1,0.052090066329475895,-0.01916069698215672,0.12023289309318447,-0.024333140129073255
CTHRC1,0.012443111921735873,-0.06383372977104322,-0.009242287921445415,-0.09755955776505813
PODXL,0.06546085410244984,-0.025446920354329966,0.019447713539104898,-0.09234225218154413
JAM3,0.046847907320086896,-0.015867483021487966,0.014338656399422292,-0.0775495691296135
TGFB2,0.0643209543624257,0.033308055663905406,-0.025142602578597618,-0.0375716668507256
COL18A1,0.0036239576219732725,-0.0720219375372111,0.02265653906540029,-0.11060498277203278
NODAL,0.012168958596247823,-0.02622760791669269,-0.021834911006863956,-0.048547272258034374
INHBB,-0.014455154125748125,0.015147464490501899,0.011877159790319414,-0.0468766009216529
LCN1,-0.0025722810808376352,,0.10998699631442721,-0.019513304207780927
ARF4,0.025740467775033773,0.022997500301861224,0.0795206223993878,0.06788091863736652
CXCL14,0.040592982656749675,-0.047583799098057454,-0.00846765260026055,-0.05604926019205276
LIF,0.029585895219109478,-0.04608611469467917,0.05104852223705427,0.033091239853188015
IL17B,0.08637706539651363,,0.05535250553979228,0.06747789581421762
MMP1,-0.03614757427634999,,0.047149859500322175,0.07638768258893773
MATN1,0.0504781675271194,-0.017636191235647247,0.002875881613166854,-0.020105753238531497
ADAM28,0.031645057563771076,-0.066195645767059,0.05369335891667033,-0.004356587721266885
TCN2,0.049607680667729234,-0.04886142061001801,0.05781737147217865,0.016950086258719875
THPO,,,-0.0013796229422973903,0.08633684662776872
CUBN,0.0357942908580916,-0.041246177201850025,0.037409903350957036,0.0709614998023762
TIMP3,-0.11429754384148136,-0.047172597888687655,0.011283561934284156,-0.10831460309462572
PIGF,0.03623559113427779,0.07914495956401182,0.02223317070253415,-0.02740237088983498
CRH,0.11765300270394372,-0.02972557920750989,-0.023924444948115197,-0.04403477304041275
BDNF,-0.023685135671971346,-0.007961247105357776,0.02476648472588351,0.06228377659562726
CCL5,0.039682962680340626,-0.04835751884180995,-0.007041012126722029,-0.06587432733146491
GAD1,0.023801539330054612,-0.08027743022551778,-0.019869118876672164,-0.0496740334034199
COL14A1,0.02513789264611086,-0.03513289358442903,0.05586899153276125,-0.04129771295987083
HLA-A,0.009663204284752655,-0.09274740518528722,0.05529224431541229,0.021540121118427125
FGF18,0.05244645924999607,,-0.015954301704525192,0.15608428452256706
ADM,-0.10377435783421625,-0.046511797578448685,0.0403694054610719,0.09349247897503243
CCL15,,,-0.01383716462975045,
GNAI2,-0.020269085276334003,-0.0013801314627675991,0.025028672118719463,-0.012225544356369761
HDC,,,-0.027107855415690416,-0.020105744132826144
COL11A1,0.011991948303121986,-0.03991468942849462,-0.00705059854869736,0.02802287889972824
NUCB2,-0.021346355430228506,-0.014939120169433669,0.04017536179601256,0.12105718006787027
FGF16,,,,-0.01981159711249928
CXCL1,0.011881958297618785,-0.02650977079576996,-0.023044610238527354,0.1281150165163141
VCAN,-0.026782529161511835,-0.005050238496927661,0.047585651516622286,-0.03607495334966578
MMP7,0.11977901143606151,,0.06930233961422867,0.03249006827165477
PTPN6,0.11979950438014314,0.07799436474174477,0.0057692591113974985,-0.030384093279469955
PTGS2,-0.053440555651798505,-0.021802824092493654,0.05809422542173633,0.037529592590369115
XCL1,,,,-0.03578181480027085
CD58,0.05787015197297284,-0.07608229971687674,-0.027981487995185832,-0.0584694416858542
TNFSF14,0.02980343097878025,0.12528976859631732,-0.03318813940231375,-0.020485640640579488
CNTN4,0.04540775208774124,0.001386766698215128,-0.02354479611986903,0.0032992992743368964
INSL3,0.15461061214314545,,-0.01894621700278316,
BTLA,,,0.026394164375173494,
MFNG,0.08495807057038623,-0.04791616483079323,0.0018545634192021205,-0.024119221273735413
ICAM1,0.025893414443601836,-0.0057019416857611764,-0.009934731174731034,0.1157800215300096
PROS1,-0.022994104059829035,-0.04143770351448307,0.06715778974001188,-0.05525971485531448
CLCF1,0.06492571499958576,0.06265975355046095,0.05068104606478615,-0.02934776626098266
PSAP,0.06406672801548734,-0.08699646533498664,0.0866647469264395,-0.00013838124700046755
EFEMP1,0.0724992962948357,0.019457330674343788,0.07816817182036777,-0.02355539892704112
C1QTNF1,0.041980765448257275,-0.08674305070730244,-0.020732579641802376,-0.012264711082926032
ALB,0.12239593814188734,0.024897398460662315,-0.02142363454349073,0.040219333021029445
EFNA3,0.01217570510349307,0.07269825345542921,0.023527971863142882,0.0013883158523365752
DRAXIN,0.005960740499465659,-0.04257381661676699,0.01974319303209549,-0.0011292478936043334
RAET1L,-0.021930855064106212,,,
NPTX2,0.10936319137125114,0.09985731241639648,0.03490978111910527,0.011623011684967845
FGF11,-0.05470045907770471,0.01796202415768906,0.04071011444191926,0.021833604245522248
CD59,0.04902870579277214,-0.056964512567539836,0.03191349131243307,-0.11400203211215926
COL9A2,0.10495019935853366,-0.021306605147141788,-0.017662731899649016,-0.05598072528438477
DLL3,0.044932032870152065,-0.01716922365538116,-0.06099637136214298,-0.0917561698793725
FGF5,,,-0.0025982443157619678,0.08603396824372513
LIN7C,-0.016775688458253977,0.012404611330023437,0.01640914129310242,0.00028190910096568823
GDF7,-0.01880019703653015,-0.028817109308914655,0.047945866961380056,-0.03073431015883032
PSPN,0.03195695953565566,-0.03971235577379941,0.04290558493110496,-0.06342957724245259
ANGPT1,0.04495792728389295,-0.04775128155455434,0.04971400771918069,-0.045861789594453764
PNOC,0.060026991639729216,,-0.019554254798195107,-0.03456987993188676
L1CAM,-0.05468517268576811,-0.028154205566008308,0.010413744503270235,-0.04970569856018395
APOA1,0.03668530547245998,-0.024328464567500287,-0.044328789088305044,-0.07472791177842382
PSEN1,0.019462057245850907,0.02650307153266999,0.03649964792889462,-0.0053852075016057495
CALM2,0.09760001717828215,0.0901265828463457,0.00505845968418511,-0.07036145068494257
CLEC2B,-0.006729721071550676,-0.05227289504444233,-0.0027462251179468985,-0.004058282802440134
NTNG1,0.028725093911629546,-0.05725704880509055,0.00021397816689081454,-0.04964032987490409
LRIG1,0.021732396776161893,-0.09093863307750477,-0.03117154127986165,-0.06903780908359505
CPAMD8,0.017231407781876602,0.03931638382048659,-0.019851995491618233,0.07157537937225844
GHRL,,0.023042898435422725,0.03414601738172295,-0.01921069404719951
NPY,0.04626959156791579,-0.016401441085076764,0.010033533631210416,-0.013819529778506975
MMP2,0.10710662699141428,-0.040854529884395405,-0.008996324289807673,-0.09577878601180877
PPY,-0.023723058616904356,,0.007260563653379808,0.05340906588545157
ALKAL2,0.038702549373641454,-0.03111144682498386,0.05027939425693364,-0.0049181648619933864
CSF1,0.06433041271375209,-0.008408571395968366,-0.014749223951971771,0.026223009055022364
SEMA4C,0.03511855669104133,0.0073232478338886055,-0.002582081364620639,-0.06114112789968003
BMP8A,,,0.03046973788987545,
ICAM2,0.054190583140644816,-0.08743742311396638,0.053929008660969384,-0.08174734464998727
SYTL3,0.0009339663705208405,0.013113908672154784,0.09566795965809406,0.06724161767369527
IL1A,-0.014308687592637431,0.014454949714858858,-0.05670661850142922,0.058384312312388144
HLA-G,-0.053173840746288226,,,
PGF,0.06614181276597625,-0.05222387009292341,0.03296334108571349,-0.07392045549231448
LGALS8,0.005559041166734987,-0.010975180536397587,0.01987782009093674,-0.02607389586530245
DKK3,0.05253431008721996,-0.007863006815247181,0.00866678883547439,-0.10727798845922859
COL16A1,0.00027596727314363603,-0.03153851898536833,0.031151106836911285,-0.08219470391181945
TPH1,0.011515114167961363,-0.03421755096927651,0.0064267112114014206,0.021317983308708127
TNC,0.051999188175932486,0.007378987842096023,0.07756813843448403,0.014197709156869881
TNFSF9,0.03431814782998734,-0.0413481869726542,-0.026912058678158966,-0.02530743199689507
C4A,,-0.002194129155092562,0.015039663023434305,
CNTN2,0.03966216879793345,0.10207587431912264,0.011769731887467782,-0.030178735893092168
F7,,,,-0.007774059155097542
LUM,0.029982706050710562,-0.07261785686820021,0.03023747175845893,-0.06997227396726438
BTC,-0.0053038889494087605,-0.020614541002306492,-0.029922489755829913,-0.017785617571956062
APOC1,0.12842878131623894,-0.026225924569743903,-0.046801407353588245,-0.05033679008393638
PKM,-0.03895514292953784,-0.08215229511279518,0.05048005269281396,0.07533098703336884
TNF,-0.02193086104575187,,-0.001293694340996776,0.003110376624686913
GNAS,-0.08981196577478835,-0.07200036449318796,-0.06981011396052543,-0.05482452193783283
BMP8B,0.006532439432944308,-0.036562330868078315,0.012279555714589855,0.0006419364912592817
LIPH,-0.024451023326153027,,0.016877527887888648,0.026456423173885302
CCL28,,-0.01660715222480183,-0.01320461310056619,0.04796030750614394
PTPN11,-0.07441099883881497,-0.03241775551950563,-0.00027519963632052335,0.03509180737232823
ADAM12,0.10263363637275251,0.050109264797833945,0.04349949006579201,-0.10957253253857659
EPO,0.03866496842689536,,-0.014042008624499632,
EDN3,-0.01948169123514117,-0.011598592067283817,-0.02551422743449316,0.02888887169395646
CCL22,0.04527349882940564,-0.020614541914626236,0.017598868128794527,
CCL2,0.07382315845373774,0.008115319777105674,0.08016162744774337,0.019879728200749323
DSCAM,0.014197839365252504,0.03385572374589568,0.026820907643949198,-0.004757058697474229
ANG,-0.020496738288502507,-0.06355837348059451,0.027728493361620567,0.16159167900258076
FBLN2,0.04360999187013074,-0.040733776753593125,-0.014108159253818552,-0.07675863124965915
VTN,-0.0178567258734919,,-0.022900172214966673,0.024898899884087847
VEGFA,-0.1298883394522705,-0.034283393283152594,-0.015078590510070405,0.09750245508706905
F10,0.023897092291917863,-0.01783546098809055,-0.024791092277265805,-0.027601579639107556
SERPINA1,0.08650400822411576,0.041283399675964,0.05530909940738693,0.09514573216822707
VWF,-0.010364400299940317,-0.06555423053219167,0.018670978625858134,-0.08126513874425136
GDNF,-0.00974636440790545,,,
VASP,0.06307078676114197,-0.05956159383003354,0.09441459197884976,0.026511158093226593
ADAM15,-0.06863935800436002,-0.0584487546399189,0.03689901986368169,-0.06416933387995431
WNT2,0.036594872315493236,,0.02771855709548754,0.04813255335192928
CALCB,0.010413265698213471,,,0.034328403742479245
OLFM2,0.007919368986410892,-0.06089672044618544,-0.02155930543946609,-0.08072493987652919
MFAP2,-0.08780623727375951,-0.04965802994602807,0.05679294447075045,-0.043006756952255386
HLA-C,0.024998710638358384,-0.04624756284305217,0.013358169423405328,-0.0745735409584484
THBS1,-0.008620245923807918,-0.05821092609239205,0.06513675109804745,-0.019055988560289023
HSPA4,0.02271493284416617,-0.0417928500705389,0.03818880994367122,-0.05616456098266905
LMAN1,-0.025112632860373175,0.017464367533760624,0.014525483639794383,0.0820803355778094
LYPD3,0.0731165608911504,,0.11289816153096836,-0.030534106516790893
APOE,-0.03007166048827127,0.014417072995007389,-0.0393894984986364,-0.045576746870961235
SOSTDC1,0.009629117479228335,,-0.023417078730589732,0.05903278020001075
ANXA1,0.006243175745575581,-0.00019896258670180946,-0.0005608387585417631,0.10880676258004308
WNT2B,0.022882656429521458,-0.03292964783527994,-0.01499653155796613,0.010763718860465179
AMH,-0.02540782609101681,-0.01660715010703691,0.001894157827309254,0.09631827229477968
GDF10,0.06076571209717326,0.0035171703466382958,-0.037101347036398426,-0.003755611810156168
EFNB3,-4.4955784912977664e-05,-0.027289053504449975,0.06032242132541651,0.009084499766598735
LTB,-0.03774201553325387,0.020004203646628832,-0.017809224197533145,0.002425260378556642
ANGPT2,0.02008276122840187,-0.008489119555075217,0.021801596302703688,-0.13447773732359883
NRTN,,-0.020960096023509248,,
ADAM17,0.02980863728469665,0.022639826903745164,0.02821296820157044,0.05661528675320659
LRPAP1,0.026077050600962718,-0.06956712829707394,-0.03379211226931502,-0.08338569917388852
NID1,-0.008625829903596394,-0.08101476395917277,0.028485027894317866,-0.07546473490818069
MST1,0.06266160828583271,0.012461328325186625,-0.032912423906469375,-0.01993927739841542
DCN,0.025235069989427126,-0.07109071740605914,-0.019397916184140253,-0.17635973568477492
IGFL2,-0.02516147548568192,,0.05641056297330478,
COL7A1,0.03156277604361278,-0.04385214388583725,0.06174548472757648,-0.04788168791305718
CALR,-0.010671093678454535,-0.05450303982822623,0.06747138137903466,-0.0035712152607223686
PIGA,-0.04635709284150574,0.09568849074859838,0.012988182087506881,0.04805198275300055
CD200,0.10721483705962222,-0.06055603059986595,0.03684368340254848,-0.08626323560702098
GRP,-0.023721062111255166,-0.022937157251389357,0.007941170862387376,-0.03132840075330507
CDH1,0.010572887034191758,-0.031969484686953965,0.00290285829032965,0.0003354697810384283
LPL,0.010248764528554416,-0.022341322351571113,-0.04227500737379204,-0.05683125772531452
SEMA5A,0.015467844936602849,-0.009204193636062539,-0.00916026200494582,-0.0848035921407116
SEMA7A,0.07198174581811623,0.05419855981455585,0.0013600030545792459,-0.057954994672692856
SEMA4G,0.01604229850138661,-0.04203468922870096,-0.03564591448451805,-0.045225910398338086
SEMA3B,-0.032363409798485336,0.07620499326775025,-0.0010091128204960315,-0.0695278136208433
RPH3A,0.00156621579713924,0.03410417068554259,0.019302436471667878,-0.039325576853049944
JAG2,0.0906674159343,-0.06112706773913028,0.02342135210342056,-0.0633004209042121
CGN,0.024791693897428357,0.06256019248323244,-0.039561366212972654,0.015872873747156162
GDF15,-0.03983034482226992,0.005247863477522002,-0.01885194380007907,-0.009462430036064078
SEMA4F,-0.010813945196074011,0.0076278382556579025,0.013184713030819781,-0.03574131995603154
NXPH1,0.0422240873072216,-0.015903571077556154,-0.059873112545635605,-0.07059931460975553
ARF1,0.04371672403604752,-0.02590390285142616,0.044045959686837735,-0.04060291597153292
DSC3,,,-0.014042012886804211,
EBI3,0.04467673669015158,0.018402620748316754,0.005724282242563288,-0.016223898146740585
TIMP1,-0.06033411344933827,-0.10439558014805177,0.043546966602807706,0.026066443524242502
SEMA3C,0.01743332580556602,0.05599474192894228,0.08113841404374264,-0.05547814885177761
GNRH2,,,-0.015216434724399316,
GAS6,0.10600680942421692,-0.022062639341042068,-0.05175288882879902,-0.09599097932978173
MEPE,0.07976543639435373,,0.045547931542937875,-0.02469379767969493
SERPINE1,-0.06905527551929189,0.04621603413634706,0.06183674699953895,0.04193408921009552
RSPO2,-0.009732660078516281,-0.03835693629419089,-0.01231727573646946,0.05444412964244991
SHBG,0.02886796146343977,-0.02775045327700502,-0.015081661858222836,0.015071976912805176
LGALS3BP,0.04230039919771369,-0.03414262437663219,0.06261483050065314,-0.03459529188684904
LAMB1,0.06127528663812252,-0.005205050017831872,-0.021994162468355036,-0.04418280037481453
SPTBN2,0.07058929763631676,0.06877600823813201,0.019728358380478907,0.06543515997603447
COL1A2,0.010518183987816971,-0.05915109487472819,0.02056140427495399,-0.10022652645529875
DEFB1,,,0.08651132937819103,0.01253017690873235
WNT11,-0.03539750145660375,,0.068003804737788,0.01978821540690138
LGALS1,-0.04618697155785456,-0.0709732103542061,0.060381908218553576,0.0911845031651498
BCAN,0.07127831260841681,-0.06395458521550855,-0.053888698710617265,-0.0824057722103254
ANOS1,0.1055284329392468,0.052824506409054166,-0.037814944364312306,-0.041799300621748886
EDA,-0.039109576337221466,0.0056141026107364,0.05135811368794567,-0.01578082945357855
FGF22,0.11255090466450866,-0.02245708575230951,-0.026912055735996726,-0.0324889905459226
SHANK1,0.05114973574748463,,-0.025034077743184866,-0.03525050351275073
NPVF,-0.02166389395805471,,,
RAET1G,,,0.05387363473555292,0.0011978956955912006
TGFB1,0.03469232547198991,-0.10710792225913275,0.03897121866388013,-0.029560714278285168
MSTN,-0.01532236386511061,0.04167884824399336,-0.020162260311014837,-0.0290998223866706
WNT4,0.03166926033040072,-0.016178697749308673,0.034646189514476525,0.01648981743832275
TNFSF4,-0.019461788334883018,-0.02492563186578844,0.028843167104076015,-0.03789122074963545
NTN1,0.024540278688691266,0.017633751638478856,-0.019844401834674695,-0.05759206907688589
CXCL12,0.08539587176544476,-0.035586697922164796,0.03407651475025406,-0.10705793603828502
GNRH1,0.012439824772826978,-0.016394215427180076,0.1429730985392426,0.04018997982396549
FGF8,-0.029902430192914567,,,
RIMS1,0.02602086102997726,0.05325465345524745,-0.0019571479667983916,-0.03342517220763462
FGF14,0.03203091654394388,0.11747231738050833,0.04395183344829594,-0.011750625606546435
IGF1,0.08454838562913712,-0.044245118586654704,0.09740798974271436,-0.061753108537193874
TNFSF10,0.12542190343780465,-0.0681183262212154,0.062061722048013475,0.004249755881340378
GDF5,0.08358664089684628,-0.035969714208030176,-0.020590221204016122,-0.03652508279168714
CHAD,0.08425804178893832,0.009588706917091955,,
RGMA,0.015051473056846055,0.009237128908207477,-0.001130225351070935,-0.06190307002949865
WNT16,,-0.015058289189106466,0.08444588855242807,-0.032679054597923564
CX3CL1,0.047473208742753285,0.0318732147543356,-0.00956602428986287,-0.0036739272719378316
FGF1,0.013048562282188715,-0.027227488829162684,-0.009074755442261634,-0.05379873711601996
ALOX5AP,0.08037918684685968,-0.04296628273546162,0.04351820620292006,0.06193702456803713
IL1RN,-0.004390561599646142,,0.00432606357644403,0.02569425862279345
PCSK9,-0.02296971301376342,,,
NPW,0.021292719098005505,-0.01681757958812202,0.09220946975290184,-0.003414987966804192
CXCL9,,-0.019727315385905022,-0.04433015672274352,-0.05982864566978283
ANGPTL4,-0.059912263787800325,0.11680145246186809,0.1250993906315511,0.08081763343428196
UCN2,-0.009510004316168594,,,
OBP2A,,,0.010237249584380112,
COL4A3,0.07033478378944519,-0.0282877697945992,-0.02551422900947093,-0.025796572250113326
NRG3,-0.007176604699415444,0.055214641293429366,0.05809238960267155,-0.01085949130894433
IL23A,-0.02949972495753789,,0.0853086958209488,-0.02888992657614614
COLQ,0.007835081627388928,-0.038001127147503644,0.00106817243026626,-0.058195355279980245
SCGB1A1,-0.028886408658745737,,,
TNFSF12,0.01511024651934785,0.09648739356963286,0.003235851166804294,-0.02308803280479549
DKK2,,,-0.011532005606125979,-0.03648055087862816
FYN,0.048524009492789726,-0.08375321697289707,-0.022436095618415045,-0.054641275532771864
ACE,0.06946985554009143,-0.052860714892927554,0.03082739758581713,-0.07081251646602656
IL18,0.10689827358109194,0.0012926510778321543,0.027818342066659642,-0.07448344124285278
PPBP,0.07759496334924465,0.08791078598406635,,-0.02411930070147085
CCL27,0.042182390001721005,-0.02078795789508516,-0.040501347181767164,-0.04463315150291888
SERPING1,0.05888520063724263,-0.02468018291478389,0.07752104466156687,-0.048074180612166194
