,UKF269,ZH8812bulk
IGFL3,-0.013609676090504053,-0.02224508031434631
BMP1,0.013325441478472979,-0.03517114031168286
NDP,-0.014973269097850123,0.022673186888994862
TNFSF18,-0.020209960420726127,-0.022940958679459486
RTN4,-0.04126901173189776,0.010191498237497274
HEBP1,0.029577816120858823,-0.03240945039133885
WNT7B,-0.05633002900700493,0.00041418159289293685
PTMA,0.0027901958704748923,0.04117444072369911
CEACAM1,0.002539750945927,-0.03296376255388002
PDAP1,0.003007940007250863,-0.07742405181507046
QDPR,0.03504214874295797,0.035262747301877465
POMC,0.010698562342916306,0.06550591717042618
CCL17,,-0.029328853406976378
VEGFD,0.010445863314105137,-0.014220952384129274
TNFSF13,,0.00022145758783675016
WNT5A,0.014125061234225323,0.004577564026794268
CXCL8,0.0028834725574449463,0.020884418946469953
GRN,0.009369028585751336,0.025991967693879632
MIA,0.002221729073085416,0.06379987039637634
COL4A4,-0.013411325606709327,0.0010711285255039945
TAC1,-0.036448085748450446,
RARRES2,0.0019422256271193002,-0.0306815685643985
FGF7,-0.038220235993327745,-0.016688625824956387
HBEGF,0.037434936116009045,0.08467850131913945
CSF3,0.09533922918986781,
PI3,0.08167468268523652,0.016044627543101236
PCSK1N,-0.057763126694038616,-0.05078004755197646
NTS,0.005120148145379223,
SFRP1,0.041723883320014823,0.0045775539499740905
MICA,0.007902576242984361,-0.039177448312463725
TG,-0.01712476224327891,
ADA,-0.043059292065947094,0.016138775293306977
LAMC3,-0.00011356884639317889,0.03704476693290305
HMGB1,-0.012228477785289982,-0.026709115493963147
ITGB3BP,-0.01306291041737342,0.03273608047940301
AANAT,0.016661231842781624,0.021756140681131544
RELN,-0.014833659036391724,0.0018098673454389487
IL15,0.005261695121068806,0.060615835792651306
UTS2,0.03597833949647216,
BSG,-0.04312307799536129,0.014054973692607619
ADAMTS3,0.007384267329534177,0.0066933031862159015
CD34,0.10484757508879382,0.0188862179962474
CCL23,-0.014562995611119258,
PLAT,-0.0001055930676824859,-0.01710060135889934
CKLF,0.08485037078735251,0.04053530659382732
CD24,-0.02097401174629834,-0.06034111578234
HSP90AA1,-0.06159817761591637,-0.0033875991120067023
BMP4,0.07941818958947688,0.05484755928289795
IGFBP4,0.03497143745357967,0.010304146568072286
LEFTY2,0.03181335435999585,0.03196592106868115
ANGPTL2,0.007177980593605428,0.04265620473725617
LRIG2,-0.06095562339358794,-0.05192185398899488
ICOSLG,0.002075785872988361,-0.015384314983338492
WIF1,-0.04334786052260883,
NPPC,-0.03446024569998216,-0.03441804903385557
