,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.07531526928389608,,,,,,,,,,,0.012446841802162732,,,0.057056719897006856,,
BMP1,0.032750378562941995,-0.06192822143065111,-0.0009421919221077892,-0.013822944793400892,0.0536479619757346,0.03364290464863289,0.07200028269858584,0.0743818475119252,0.24559904281785896,-0.008670993869679242,0.04417175922871988,0.011139506123319832,0.13549275459563806,0.0633602977415429,0.008990981999611628,0.03727094176787661,-0.02097182592356396,-0.0035385488993979982,-0.06520934049373464,0.012133706863789204,-0.0031444963460203696,0.10370818732826587,0.04904423262120087,0.05399839475193901,0.07119063613684141
NDP,-0.06001293932945937,0.02722645107862656,0.06255823119644709,-0.03419382646245787,-0.023596476336149284,0.018288465296993503,0.013476447929023142,-0.0412567470361592,0.1038988882458994,0.056079617258421983,0.05078349123728804,0.03266102682433471,0.041685124949799715,0.04023232736578692,-0.0062954052453900585,0.1337479638559597,0.13290799105944845,0.05765565121110022,0.09698332500749104,0.04545120367407797,0.0713264585754173,0.056019215812662844,0.20625930212807161,0.1554156015611705,0.0908779659453397
TNFSF18,0.006033854846469605,0.004313830790606871,-0.028077018811250763,-0.027352063069061818,,,,-0.03611175357720546,0.039751781652540605,-0.013375023805855259,,,,0.010039350773149148,,0.0009840865132814969,,,,-0.08226298336414907,,-0.009482612928630514,0.044021605756885886,0.053471247819616124,
IL36G,,,,,,,,,,,,,0.018166656801722993,,,,,,,,,,,,
RTN4,0.020618767784425004,-0.09248767431488394,0.02276398197823314,0.005242755702755651,0.024490978881141177,0.04760809792085804,-0.1023883657996315,-0.08916631191366078,-0.2907546305048343,-0.03035546258743044,-0.040752170839019386,0.09571172853098242,-0.13260270424646048,0.06449016792211236,0.07797407318959979,0.0854624529060128,-0.14250753142752942,-0.05821484793966397,-0.08156224271083957,-0.05437562043033459,-0.1343443671007058,-0.0164451371247424,-0.046320321789608904,-0.09862272169892751,0.03741571764030795
HEBP1,-0.014717483924723215,-0.02738751335361069,0.004937483176256746,0.07048106932190766,0.03427604209483332,-0.029472492303138195,0.060666318410862244,0.030047908751969166,0.12001240899946665,0.05573289097838308,0.030169819812071102,0.025155492337283314,0.023052102959998384,0.01007944449984112,-0.003981509669065635,0.02929527326744886,0.03973050771978647,0.09485176045289542,0.12630924709189997,0.045127759420151126,0.0861961969200998,0.12795602833512842,0.15755892074983127,0.06119711069955268,0.07221631016421015
WNT7B,0.008439051597265209,0.005515259595980196,0.1087451539671585,-0.046711908398313455,-0.018771460232003698,-0.06425090710443453,0.047195616631686525,0.03582052205579244,-0.08857833661203013,-0.0017702234291876425,-0.014338850380205099,,-0.015053933519178372,0.025542404987770887,0.11970294996321511,,0.02260092487761979,0.009896557916564866,0.052739328174657644,0.04300770284659042,-0.001169053738062789,-0.03387869768286626,-0.03433711764053459,0.14614734789946018,-0.09409391534081996
PTMA,0.03337068191558239,0.12400370299834503,0.05664682229648732,-0.004051600904863119,0.03085159815991976,-0.027618326838776932,0.06882732665292077,0.09392576579022423,-0.07324087262107097,-0.05429116293348315,0.025200486847446666,-0.04594846353979032,0.1608955471060048,-0.013729501848179573,-0.17952650810912718,-0.13426033577885796,-0.10776964106729135,-0.1179513689651722,-0.06089719321703629,-0.027797661226567915,-0.09182341462923442,0.1229448097721774,-0.16507078267236497,-0.0789859165116868,0.09227210585226413
FASLG,-0.0059421839567392705,,,,,,,,,,,,,,,,,,,,,,0.05835103408815344,,
CEACAM1,0.02412431675068926,,-0.000989943851889574,-0.0025999827437487672,,0.01678767296307426,-0.0627495770011726,,0.06498777799010967,-0.023702483378086208,,,,,0.06278402045441468,-0.02148502196650733,0.09781064188901013,0.08391107394492285,-0.01203902729810382,0.008935300284946199,0.03204029170945953,,0.06872041523612354,,
PDAP1,0.04376811009055913,0.05218249230365508,0.009569563098623815,-0.007313360697751632,0.017414886952651292,0.029777468208440124,-0.038382907209905615,0.03693847427627831,0.1727093544637959,0.007891035300339187,-0.0035508455208839965,-0.00484372325630343,0.05872264125095049,0.05162148318960711,0.0029177656243791397,-0.0417454708625243,0.1391928401678524,-0.018651541366782813,-0.07007319523963035,0.0007708133008660883,-0.037335954738777224,0.02524548596126539,0.0056871047957415405,0.005335662788874001,-0.011533253179777781
