,UKF248,UKF259,UKF260,UKF266,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
POMC,0.012216672469512515,0.05823360747187787,0.012951746442913557,0.01530395370959879,-0.02292964042147587,-0.008729588184308523,0.0004932786106494151,-0.03340631520165203,-0.018855254605274742
CCL18,-0.013739274313991563,,,,0.05727500883272063,0.006111025508158448,0.004749892179309741,,
CCL17,,-0.01805478070353208,,,,-0.017521769108338567,0.059771394664985614,0.0210797499544673,
VEGFD,-0.013259546142404799,-0.020115019488121003,-0.018593965951058115,,-0.015492191963991039,,0.07764309168221395,,
TNFSF13,0.01354525618978951,0.08097404583747465,,-0.014772389728457052,,0.043786111540501015,0.04607251701669012,-0.03284523970342338,0.007874958446986359
WNT5A,0.05089604130545418,0.013324019846875038,0.02053875947392019,0.05115230097865117,0.01799451575197522,0.019246837462625913,0.07604631932420398,0.04069400957498904,0.0633663601387144
CXCL8,-0.07797554033578952,0.024767879503504165,-0.0017335454046518638,-0.021012766264006267,0.010004649058287733,-0.11648453296876686,-0.047276517546619,-0.019725107657839455,0.06231963560418829
GRN,0.04433355704322664,0.011040634289358598,0.0303318456542051,0.002608552870488139,0.07105715944757636,-0.026856024989681416,0.014606051093530713,-0.03369448025211233,-0.029642710897346002
MIA,-0.01689237976419945,0.05334960022148391,0.026969466127759332,0.016313772034602655,-0.02101019552068422,0.10300419900946285,0.09774200472359805,0.048967475181865464,-0.015542017031752597
COL4A4,0.02736995249715138,0.04609210721557309,0.0332131243932911,0.01220226969804614,,-0.00507274776567615,0.09032078651184142,0.06538166880588607,0.002759098728288923
TAC1,-0.0285937082512477,-0.00721750942034338,-0.037369413779627936,-0.0859654425505471,,,,-0.026499306070515437,-0.0972802904270184
RARRES2,-0.024853195906247634,-0.044256363645876415,-0.03898695617592601,-0.0030030764254824188,-0.04835249340170341,-0.035414349961040904,-0.024155880066637728,0.03131257439153365,0.029906551764798266
FGF7,,0.01686826005643645,-0.035602037150846644,0.04648098722638937,-0.03375453548673688,0.05027502772044871,0.05041684034487703,0.10418311992734813,0.004840480537879326
EFNA2,,,,,,,-0.016816278296189837,,
HBEGF,0.01455901661754164,-0.02504551498704402,0.035626209312270035,0.10991410149438047,0.09815553389257195,-0.02442427400239046,0.08734416935054297,-0.042463010200759974,0.061988619749905785
CSF3,,0.005250554607850206,-0.06195019479719697,,-0.023274326490945595,-0.05205408698419426,-0.010304657900692146,-0.021222916131491375,0.01687796601730027
PI3,-0.035999070480170946,-0.0035864607253082155,-0.02839252424967633,,,-0.08566427823536424,-0.046853330950043,-0.046110346131047954,-0.0614254324422054
PCSK1N,0.025946712820004617,0.05367193837227742,-0.0002499576280334189,-0.08377044832982604,0.04484001217546321,-0.011537199613884382,-0.013388837236501387,0.06954318288950986,-0.09158177915422021
NTS,,,0.0006346960044332396,-0.017158298737581092,,0.003466974581753733,-0.020487443989361788,0.06263867715219126,
SFRP1,0.005629243290993688,-0.01575349404593142,-0.021212495106115364,-0.027305451739800923,0.01638920288469218,0.1094991133847611,0.0862281831233168,-0.030697932020348748,-0.023550782173186992
CXCL13,,,0.047584351489483104,,0.04120571071523697,0.004202792992948083,0.06770803327840116,,0.0678509469724789
MICA,0.0021423149901807254,0.018152837860418648,-0.04099811153728245,0.027759784356345626,-0.0332375799243695,0.08819541596317533,0.07137304021244237,0.05824459550934644,0.004625590666501443
TG,0.06911025043559602,0.016857095395272668,-0.04499088808784347,-0.019805199898490087,0.03749854767601755,-0.023282050451639353,0.0066045719212970986,-0.008940658082732266,0.009782971871925571
ADA,0.02455844851998067,0.006043362169265245,0.025042429467476278,0.05092981978223464,0.05580865442169587,0.02395984713036703,0.03051712816485781,-0.006492485560339303,0.04974525830121053
LAMC3,0.015786726248907798,-0.0396507947210269,0.0779848665041572,0.059924676504482965,0.11613239645740674,-0.029773094348547722,0.1132835481543422,0.02930221699191978,0.021437334407218345
CCL7,-0.021765715081448412,-0.012291345882983043,-0.027871096598118535,,,-0.026261093114723928,,-0.022239558869001124,-0.009767735558184505
NGF,-0.03737065192932475,0.013122798034128101,-0.02974949475778424,-0.018899472794931114,0.06691465132923621,0.02657474484912449,0.10778612862941313,0.07171766085753581,0.0036755713860342908
TNFSF15,,-0.013687014802727972,0.10513319207687072,0.06022010107694199,-0.014821548581343878,-0.025601616920430476,,0.030356380509597134,-0.014235886218373161
HMGB1,0.028376337237810172,-0.08560258554633186,-0.0011217711071649188,0.08628683610156931,0.04382658842687061,0.017887252622446254,-0.03369939489212095,-0.046491699227363396,-0.04707095643973316
ITGB3BP,-0.06415715835161719,0.0263304776558111,0.018890343919469765,0.14081494191692037,0.06672038893113111,-0.033755853557169,0.0002011281379323991,0.010147485053236788,0.07850491393538078
AANAT,0.0235344756558724,-0.012453784980541125,0.0608780083051301,,,-0.023038388621040674,-0.02263015597111047,0.04609694110593161,-0.029018039947417695
RELN,0.023209360631394303,-0.008501420837253677,0.020717932430851606,0.0073524286604955726,,,,,0.003818479306438274
IL15,-0.05767469492463171,0.03347748727699583,-0.010277788895614596,-0.016328939791224625,-0.024033558241833442,-0.030458859312431107,0.07210254965470045,0.05835416043367547,0.17517279429899824
UTS2,,,,,,-0.019618874034917636,,,
BSG,0.017817905597352555,0.08778018978570902,0.02043571031067241,0.04656111973963827,0.002877034455705634,-0.001170373890088433,0.01527990538101432,0.024229593293039847,0.061924844992527164
ADAMTS3,0.026267433779531356,-0.036034534388795336,-0.009062259608490825,-0.026301198246987036,-0.029079205694816024,0.035334260771860186,0.09374532201212188,-0.02401147523651888,0.10787293581717676
CD34,0.013040232954347076,-0.01947706206322294,0.041073422609294925,0.0056192107628185725,0.14324496489895638,0.02029295025983606,-0.0001544896593646651,-0.029717798322054782,0.029691648642856172
PLAT,0.03496455489250788,-0.0031866259836661856,0.01648698845178163,0.07911268663295605,0.000544471121509386,0.06639452532022058,0.05243106656374745,0.016635691653712495,-0.03445258602053655
NTF3,,,,,0.035773647987435785,0.020464869975550748,0.07454221053841584,,
LTA,,-0.01575349330895821,,,,,,0.07480132271362891,
CKLF,0.04912344784984375,-0.05476699669465762,0.0501966951779949,0.10452204361120779,0.049416426290443544,0.06580971768215337,0.04051894037871069,0.048522088808456675,0.073076129531632
APELA,,,,,-0.013419754663208251,,,,
CD24,0.013690677059167284,-0.0045555994575483885,-0.023321488193465866,0.10949415202352704,0.12335554281077413,0.01824281233714214,-0.006688255794434385,0.07238900420016856,-0.03727059643315645
HSP90AA1,-0.032688358366839115,-0.019033686988980544,-0.006040956397588604,-0.13373614956931884,0.015916519212889474,-0.09468256245545502,-0.07644388315296737,-0.053548226768427076,-0.0790763659375687
BMP4,-0.028998396962454532,-0.012717318321833834,0.03752480994161699,0.07373475366722422,-0.04609192765505478,0.015614347100621368,-0.01465164103746165,0.013697510079944719,0.04868022047358668
SCGB3A1,0.04308576958435275,,-0.022143121191062154,-0.020844180442248166,0.07182433439734864,-0.005826971422868687,-0.032190678080163994,-0.01893178607646969,-0.015377225326646012
IGFBP4,0.03682722754026436,0.0030086879123548704,-0.015842999781290105,0.08151492841026511,0.11625537692391535,-0.02069022720006312,0.049693224209880926,-0.01679550009257171,0.026155358545764253
RSPO4,,0.0014866796768612097,-0.010656072272337027,,,,,0.11044848970172048,0.005963580281103774
LEFTY2,0.043814207384716655,-0.03519981072418899,-0.03966804415858612,0.024451251243922594,-0.01675857469716142,0.05445031361043445,-0.019335698707746016,0.014674571422844422,-0.0359971683466253
PF4,-0.02257843323085606,-0.010723957128949722,,,,,-0.015413283303641348,-0.017940605416277598,0.05759944927119341
ANGPTL2,0.0670048264328425,0.062133059409042374,0.019129369862149352,0.08975990911769821,-0.032328849262000185,0.04832258407375731,0.07418220044166456,-0.012029616317073858,0.001001242376842926
LRIG2,0.05081395049173551,-0.006089755692538505,0.058313476756477356,0.06375864453507996,0.046995688917653974,-0.007496937651347627,0.029658381924470914,0.08431872789267866,0.05831039745203787
ICOSLG,0.04511860725878643,-0.013977731251652945,-0.02509381728604529,0.10607021299666207,0.019807129701395792,0.018007595192115707,0.062961671434236,0.12058469866668912,-0.053150374463569516
WIF1,-0.005810446828011698,,0.021961298888279076,-0.11054932185468558,,,,,0.047307489059441335
NPPC,-0.0006882637934067411,-0.016635502103735694,-0.04458180098764666,-0.0022889279884159347,,-0.004971437514918769,0.1030127504949474,,0.009996326302751305
LYZ,-0.04314559770218271,-0.00349446913684,-0.06156884250393647,-0.021753518870332975,0.04295732608796639,0.01066859107250529,0.007820602190650101,0.006317688473251573,-0.051723573506687735
EREG,,,-0.03596442703557531,,-0.01959653743564375,-0.0364552983354908,0.06931474224004656,0.007074746279665671,-0.033000164163839725
SPTAN1,0.03478868129865587,0.01581405379586729,-0.015041002921668075,-0.023025868040000078,0.07202845220617263,0.001008774862859356,0.00569180279590532,0.01636234294524465,-0.015680625183355945
LIPC,0.08351607103966767,-0.01927174965266011,-0.024743151372770892,-0.025321998657576592,-0.02450295270415819,,,0.11913914016401587,0.14458550010724938
COL8A1,0.0028229137013516497,0.026723247783494417,-0.010826259524259429,0.11090402127326336,-0.10549576126413698,0.03867569531622559,0.0637732183339176,0.025060968586199623,0.04970891543236132
GSTM2,-0.04363396041200268,0.1381454993154478,0.016699537939293522,-0.013808317327863263,0.007130470502772832,-0.04067981401865872,-0.013906850103892249,0.035139563775820885,-0.03893530126958164
SPX,-0.012204546173896618,-0.03157892837778365,-0.0013237558502680782,-0.02569306221831649,,-0.010334362749889301,0.02491816674807182,0.093032363827019,0.020174533695638035
MFGE8,0.03687310560353527,0.04826963527518646,0.008792310697194288,0.04388970829201572,0.01896827141463401,-0.023952151762256062,0.067376077478945,-0.013813025182594214,0.04453631119762714
TGFA,0.027737482561812705,0.0008975643465974402,0.023987959565029287,0.07572476997263317,0.0018985509871294762,-0.013011517294404848,0.07881661297432348,0.0201718717629988,0.07083783699971519
SLIT2,-0.009841243863342576,-0.02768078211218504,0.010094194596783892,0.01783884851110421,-0.020625230455779735,-0.0095709916127468,0.09589599633690846,0.010945973113316933,0.005647158574099775
PLTP,0.003977774510834677,0.04016211074314978,-0.0018643335570990062,0.0141609525873784,0.048948564158984444,-0.043894451114106545,0.024419726916927176,0.07484392949100675,-0.006940818776763695
APOD,0.01663062936132744,0.005146420470294069,0.012965703457813461,-0.044042315684213365,0.025123605290686312,0.10926509848690062,0.12088368184613661,0.05053852480926364,0.04044462441131525
B2M,-0.00857408499606967,-0.03217618314719164,0.007202838661687943,0.07142732563049488,0.0740503576201258,0.05091314632013494,0.0809703472072543,-0.03032203613443423,0.0008975549109188326
OMG,0.10926976116237205,-0.015008581355173438,0.07682099003178697,-0.008083863245483602,-0.012410594829024898,0.037300546859554744,0.05450198253772947,0.12084494841220828,-0.045415447866630335
CXCL3,-0.05575676110060851,-0.018490048459861557,0.00525828733737885,,0.1048103815047806,-0.058910849648048665,0.038715545516472334,0.03439234194515952,0.023876797950153853
CXCL10,-0.059805698444227666,-0.035295523576540616,-0.012051382675154541,-0.022319810821972815,-0.016910706812865835,-0.02711794761337707,-0.020673681166889536,0.031491728182930875,-0.020941197026619774
RSPO3,0.018154184996593492,-0.012453784060347415,-0.024743136117404294,0.02362501797183458,,0.046715610726520314,0.06925457279847734,0.0686118223433504,-0.019042892968168867
CORT,-0.019376739907737344,0.01736129733884435,-0.030029531525888022,0.021794551389568862,,-0.02994459581438938,0.03342653214455657,,
NCAN,0.08509893225146004,-0.017908882359090036,0.003607146809617061,0.005232139731227018,,0.07442673305813648,0.041655880435873566,0.03193741800943185,-0.06989709857889326
PRG4,-0.03273303610074954,-0.012291347798406845,-0.01771599662764003,,,0.000981596680412135,-0.006471555213148329,0.07517573600500943,-0.039895668339576834
ZG16B,-0.00693257652772563,0.0662588114691282,,,-0.02210760365071165,,,-0.028140869135609446,0.056186108004826076
TGM2,-0.04810872762625151,0.017453537822783034,0.013584133048573647,-0.04027614050907009,0.02172203311499742,-0.0471124467746616,0.04261493163119458,-0.023212102176719124,0.014459562792128434
VEGFC,-0.0003292900256538747,0.005465242423062071,0.030010212221956416,0.026253684906345838,-0.011807177201999511,-0.03379651820334214,0.03127326058336236,-0.02671107950682663,0.02875348292072799
WNT6,0.017135392347530334,-0.01700051667434295,-0.02441093775333489,-0.01674846092243551,-0.02472081989503487,0.016275912911561198,-0.016291474095882455,0.01771539865441374,-0.02526717570156233
NRG4,-0.02004698773062594,-0.014959132549097849,-0.025234120430248697,0.17611005787534684,,,,0.05219760344316096,0.048270379024126064
PMCH,-0.02310523220677342,0.0075183481163400585,,,,0.0867264376509671,-0.022630155168599536,-0.0486669195066424,-0.028036400938008996
COL9A1,-0.009729385468340863,-0.01562372214437502,0.11585249075553357,0.16757669812940232,,0.111678911960835,0.008777199486711013,0.06663885118619141,0.08959229423472337
GDF11,-0.0034119769395195504,-0.054315951788666425,-0.019465190781314423,0.12693935675780282,0.035682321669724154,-0.015571882916085782,0.0072023936102101754,0.0329564671183084,-0.03721850702370806
RAET1E,,,,,,,,0.025775925074765213,
IL24,,,,,-0.01394097917989538,-0.019901354470969294,0.1743597218717776,,0.004058265416258371
SORBS1,0.05647806889673036,0.026461548522425882,0.03726232048745974,-0.03681090031345512,-0.022590164786972403,0.05637394479199906,0.07311923614284523,0.06525116676926512,-0.0009622160895299838
DLL1,0.05950450052039798,-0.008668443983777507,0.03621704971798968,0.08036848586259338,0.06929846383633707,0.11702508666194152,0.04261634547147959,-0.003298345436735343,-0.035569543133425155
TLN1,-0.0014026467857595202,0.06345720203213726,0.017626754944606058,0.05773901814949301,0.07634879535927787,-0.05036710696078249,-0.05520704742985343,0.004059863996311544,0.0027177905957733017
COL2A1,0.03239855725184654,,-0.01582307253695859,0.14248757123836783,,-0.033195848528347706,0.014288186758434884,0.057135921396435925,-0.01859807464376808
SHH,,-0.012772728430584884,0.008542626347693386,0.017125657013760946,,-0.01064438610442591,-0.03204165339053948,0.011907546619284578,-0.0006451354326492245
PON2,0.055522115277701276,-0.0144400035952912,0.0045663431765315165,-0.040174294451774714,0.09772096985699932,0.06715150225094432,0.04819331884224687,0.127928903853189,0.0858236759306564
ICAM5,0.014620516399816017,-0.01990720381853681,-0.004177204182125547,-0.021620477819500925,-0.013196849704104492,0.01785916445931945,0.08347595556263956,0.01591662958546461,-0.011338696977109692
HPX,-0.019899968485886543,0.030218790434029995,-0.027344779772950932,0.07131759751001866,-0.02620380848644018,0.07251308307373583,-0.03429089387334792,0.048333738734705756,0.04400395391390831
SFRP2,-0.004340792816874466,-0.014546753503640375,,-0.021284916819957693,-0.01375851503628538,0.050061121475122414,0.0480010667668867,0.06926026967320445,0.05996144646282345
CFC1,,,,0.035992695893765324,,,,,-0.033622213075728866
CD70,-0.031990723674800804,-0.01258099799150709,,,0.015392862765837907,-0.06344660059669466,0.06429172403923031,-0.010284623776989622,0.04572859918373123
HP,0.04648529483864192,-0.020561849631756557,-0.01895327485815045,,,0.023649443465015286,0.05857616855060498,0.01710433983032501,-0.021221227225750733
CXCL2,0.04961422359879342,0.004089666960620811,-0.06972484629663397,-0.02588547315265528,0.046106784322261764,-0.021561918947110265,0.05846753739032378,0.032937357568320835,-0.007776045934918102
NPPB,0.009695394241013976,0.05095575556229562,,,,0.025202731463373814,-0.016184190099349308,-0.02289354024270984,
CCK,-0.009103350857494707,0.02447563057326493,-0.017380278247685087,-0.12461406443573586,,0.049540994228778834,-0.011066762145137106,0.013271844805683154,-0.07680775303804553
SEMA6A,0.03917375511680463,0.002784481681349654,0.029806067901765262,0.09416075427830695,-0.006262221691469778,0.009501696486098776,-0.008004677787683141,0.03841756283766837,0.08114342431313389
IRAK4,0.035373263077357046,-0.021091301108229998,0.03583246162608267,0.1267992607319811,0.04787141899294759,0.031009547592916232,-0.029613942557734772,0.08754502738964746,0.03872651876860007
GSTP1,0.0484134634324775,0.008472072516087907,-0.02907854696949434,0.1305398468757055,-0.013029595715149259,0.0700598467025134,0.051757991531962255,0.057475478475654665,0.11743713690693124
VCAM1,0.036037607431220274,0.0663277135891208,-0.011953934702165403,0.08295493124859334,-0.008407909307482343,-0.00611470425806301,0.0642009742628724,0.04368181942387885,-0.0008149066902573819
NXPH3,0.02875161065760337,0.01590749073888246,0.01662347311291897,0.12284020395595958,0.07378385176850273,0.06673196665639763,0.043606448912884024,0.05051558526423158,0.03649986502641149
MTMR4,0.006114387860418892,-0.03999365015477712,0.03684683776731617,0.05506045569619694,-0.006306487003207407,0.05746272933987946,-0.008842681101559691,0.08461165720719135,-0.06275569074536227
LAMC2,0.010463398027749574,0.01372498011956404,,-0.006531988788064487,0.07714340379163094,0.062386164533148346,-0.019919218007709634,-0.04361921474844087,-0.036590619085958884
IL10,0.030394539588937692,-0.0027516925627211735,-0.009275740012279802,,0.08955975397417962,-0.024774183221741672,0.12863330917340268,0.11203000456230303,0.10334272122877003
SEMA4D,0.0820222233460026,-0.04067868870379764,0.02346291609242311,0.04733474229575539,-0.03886968751048328,0.062423202757093954,0.05559536422172472,0.08245863377740946,-0.003419620618915667
TRH,0.026363817738842246,0.008625736744051366,-0.015571103025141118,0.07978379049191954,,0.04584420463494525,-0.038899205715533916,-0.009401056957776722,-0.046210693305211235
SEMA6D,-0.011301581876745745,0.06915336504261035,0.0012447708275343092,0.10250850897783093,-0.018785909070933783,0.031685749323594324,0.03394997583877196,0.061240427103083354,0.015161583204041033
CEL,,,0.04424178574835469,,,-0.030137559336955087,-0.024762998009785025,0.0980635329148941,0.07674503694074297
PDCD1LG2,-0.013426311562102614,-0.009549336638226961,-0.03462099794149204,-0.01611531932395012,-0.016537542996618367,0.08142621385806426,-0.006868405088739319,0.0464047678746753,0.13295692477976098
SPINT1,0.054446745442594174,0.00031137320509101426,-0.04153280586017684,-0.0026789816054701944,0.033306616756631637,-0.0028624812597169763,0.028020479081330832,0.030053979491996247,0.02092638303846606
CTHRC1,-0.016779323880552397,0.012582278258213838,-0.02309658055722722,0.12096080829641369,-0.04947501785125013,0.016253278381735733,0.034353284735956315,0.007975439651755761,0.017498011591052458
PODXL,0.06178217825420409,0.0048361107579984524,0.005134411378339212,0.052072574410622366,0.101566149900516,-0.04629284732528024,0.043895834184966974,-0.025360130159060128,0.02039422238015411
JAM3,-0.0008560338916066318,-0.04083543533110802,0.023366057713846946,0.06825645384174701,0.05795130793093942,0.0019985095194197757,0.027913553461141265,-0.006214347960256178,0.015046006126573825
TGFB2,0.01934211762294153,0.02181893933841365,-0.00425187838616951,0.018140447847328357,0.06130777493593471,0.029499798905696956,-0.01641010966292489,0.058377840312197636,-0.04285572589313248
COL18A1,0.010841750270234722,-0.015299012234281338,0.07366578406866704,0.1371070741005129,0.14030989063109725,-0.03952706910510763,0.034794172880928995,-0.04521287296005762,-0.02943798852562734
NODAL,-0.03743222896260604,-0.02515471631805155,-0.02736493307558567,-0.02676611444498734,,0.017073135211765355,-0.01873546792950832,-0.03509381992168482,0.028741114424120324
INHBB,-0.015346369365243674,-0.0243488038418482,-0.003487879003716893,-0.008751067656950095,0.1057766533918588,0.061402232925750644,0.0212488227223209,0.0683148538772534,-0.006811285279365798
LCN1,-0.022039771681536383,,,,,-0.03164450752693966,-0.01769327973163055,-0.025930889791684866,0.05686138024530111
ARF4,-0.005156485239696625,0.030857894052938376,-0.050458368638980185,0.0018437931809402218,0.07875552636073622,0.04747831713958624,0.06678682871876139,-0.04365007046861342,-0.030358737718720174
CXCL14,0.02015517849098527,0.012151600596564506,-0.006006286705752791,-0.09987588973298973,-0.043372902971955354,-0.05139536932100569,-0.020724442884604958,0.03909657222582433,0.016532250239240296
LIF,0.03068538267310171,0.03141479381564276,-0.03423300825676453,0.07166477992586956,0.01992743556753557,-0.009369029653265989,0.023178046346012043,-0.07588167236577714,0.08734724283928715
IL17B,,,,,0.0388512012997656,-0.02753741630761557,0.05832810952125361,-0.043800901168987896,0.07514743754548739
MMP1,-0.01874132938357171,,-0.015571099628349905,,-0.07698866635693963,-0.0031540649164476676,-0.000884009603807013,-0.10947508255953838,0.020044271427384148
MATN1,0.017850618618331683,,,-0.019627139918629737,-0.013940981189324662,-0.01844672023018367,-0.03129450406866085,0.061824540857926796,-0.0072438838033844315
ADAM28,0.0903007869022111,0.07765224487526164,-0.05891527507486223,-0.037782194186434824,-0.03879198389157058,0.026777518486966495,0.055217086653903284,-0.008424186983100527,0.0247350207993811
TCN2,0.011115579121950082,0.0018906261583676051,0.002743208902526412,-0.004079321548517783,-0.03112106050203368,-0.027085656201198693,0.07420272237587483,0.063450648288664,0.0446492633171349
THPO,-0.001641972628135127,-0.02591259528309254,,-0.027910648761064707,,,,0.05245609050049172,0.015929475861978994
CUBN,0.05489867433438561,0.05617268046269009,0.0397435178875793,0.0075715472463940255,0.08036185388034292,0.033265477657461566,0.024279347162458217,0.041238812257820154,-0.01252734852785414
TIMP3,0.013092382330759057,-0.01111436281519792,0.030201470842572832,-0.00663532734004297,-0.009293544963792158,0.04058389287130246,0.03148089271329628,-0.013679455363514413,0.003048765591031401
PIGF,-0.021290640480767065,-0.030595321353269818,-0.007038805885074269,0.06104430063452894,0.06522702315791032,0.021551589712554622,0.05901042881243999,0.05391233774171246,0.01954265760250332
CRH,-0.025822216547241466,-0.014406829278630356,0.007756492191086462,-0.016539953501818444,,0.0767422660904398,0.03784427946212822,0.08299081643665601,0.028662501288872762
BDNF,-0.03618935012133342,-0.03863827578981632,0.04160546968708051,-0.00587310228408543,-0.021503937059691898,0.040767031565217306,-0.05628300610471385,0.03589739926052391,0.05119755920165643
CCL5,-0.026355375666940923,-0.021310491057403437,-0.02513911194610822,-0.02416080128696074,0.013447390277591922,-0.04321234294299033,-0.015502103232669404,0.025170276249201585,0.026647458284570318
GAD1,0.03224280363503897,-0.006554707495477932,-0.025354983467077444,-0.11745230385991685,-0.020885167699629354,-0.027120757273251125,0.04530376477397084,0.041136023718928355,-0.0023393505877740218
COL14A1,-0.002219616912882155,0.00959374215093523,0.06863371026733157,-0.02560508573559908,-0.06009534791389247,-0.009006901774764712,0.045023877412382916,0.01652651360638479,0.04097574566034396
HLA-A,-0.06510702026214683,0.0412374192787923,-0.010998706913964111,0.03242287551350164,-0.05986954446729369,-0.046002141114579495,-0.014181202674012412,-0.11507831137244505,0.0032090297797332805
CD5L,-0.0258222135598077,,,,,,,,
FGF18,-0.023364436060849432,-0.011446118124288833,0.10154492339634903,0.08876520095277361,-0.014475354274863744,-0.018696787080409644,0.0023419286040270494,-0.00888070370892109,-0.036303422981519964
ADM,-0.10209266613942343,0.0072862947510357766,-0.01047273825816984,0.04193023866431026,-0.08412983351338357,0.017180854218095398,-0.021135472047883883,-0.017097446932555768,0.12731752863689477
CCL15,0.09896056892009077,,,,,,,-0.022239566883992222,
GNAI2,0.025903761084595356,0.03879826536124824,-0.02756116656423008,0.03900194230513711,0.0017041906884099878,-0.0175173697627934,0.014911659459622698,-0.04669996919594785,-0.0013099234057686573
HDC,,,,,,,,0.1063670540869287,-0.0264444139029393
COL11A1,0.02979834503169557,-0.03295971456391715,0.04590446974626784,0.17125309277921547,-0.07938629522234573,0.03543088124724629,0.04763672103649274,-0.020949690801344945,0.035857730955834645
NUCB2,0.00773026726834898,-0.042396311017089086,0.01451481770023915,-0.027234250790642192,0.0064833357790343325,0.014966204980543156,-0.05113874682144202,-0.02964738171861403,0.045493289187761986
FGF16,,,,,,,,,0.012591606396502631
CXCL1,-0.01610758633858806,0.014853599097746075,-0.009760218041575529,,0.07224385077429384,-0.03643918884005738,0.005800968576814368,0.057429247258456134,0.04605188773600056
VCAN,-0.0059927930160111565,0.03866077636992818,0.010042606279177566,0.17156806673355413,0.05802003077484498,0.06564155488604433,0.004996006941466488,-0.07524530043533814,-0.031473518887635596
MMP7,-0.041397070514152166,0.07061101102482394,,-0.0016403601904658297,0.024150443801788945,-0.022094035135924794,0.013105152326119278,-0.0831032765111207,-0.07377202513048703
PTPN6,0.031188752104614706,-0.013361404342569013,-0.008937583121635487,0.08497727636845555,0.034319723126866986,-0.00968691990558027,0.05266045110968926,0.07507284803250779,0.03697882325921375
PTGS2,-0.03652855725924099,0.026719143146752097,-0.06726421682729346,0.05045372365154002,-0.02628609584218866,0.004555937023024895,-0.019901890055050598,0.05334098897924225,0.07254957893307397
XCL1,0.032712750262145686,-0.01245378615634449,-0.016557027047307195,,-0.011337076271090927,,,,-0.025680891279390758
CD58,0.03935209669518013,0.02310126047215015,0.03279301193136186,0.03374218968907779,0.12618767799393635,0.050722584067150356,0.06205369810304137,0.062473447885080864,0.022575580358881908
TNFSF14,-0.004290345574930426,0.09152225889442955,0.006048271556861841,,,-0.026042945400007525,0.04107142960341611,-0.019994131762356444,-0.058640749035177034
CNTN4,-0.007158613737669556,0.07218811269702896,-0.03899416487964843,-0.054991990280387766,,-0.008788231844148732,0.038463002823381325,0.07550728410817459,0.011986857178354375
NTF4,,-0.015753494107345858,,,,,,,
INSL3,0.0018241218243923542,-0.011446115879199569,,,,-0.028963003321777918,-0.01747789666070566,-0.030451011569674863,
BTLA,,-0.01816846442593428,-0.017261251878597294,,,,,-0.01504729846074506,
MFNG,0.05146682389446828,-0.05966374789298227,0.10420438241786534,0.04109841390364191,0.022305523116766448,-0.00719024089336444,0.07218924959160308,0.0643489529634801,0.03603885894423167
ICAM1,-0.02238110048510401,0.004329173757560367,-0.03881867044315694,0.008404819615364514,-0.0020262000137739743,-0.05454883846574085,-0.007445469537346044,0.00541803075062691,0.02182846992263891
PROS1,0.0020658618655422303,0.022825142460824756,-0.04557311554394749,-0.011615723222920383,0.03470250783161229,-0.007524920521205639,0.021795037484815653,0.032377330325020034,0.04694912849147627
CLCF1,0.031049015516964772,-0.03690083673473619,0.005447865767991168,0.0005288396875797401,-0.00546023451064291,0.022070353950306067,0.05041847250624799,0.020757299459436516,0.06538018662339502
