,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.022874901149916388,,,,,,,,,0.06780190938385308,,,0.046274586778794286,
BMP1,0.04307462375676437,0.033141461077185706,0.04286033395302149,0.05464601123301808,-0.024540351459691082,-0.025070975931963422,0.06066756128264925,0.1444887838463645,0.03744662109022227,-0.0027141595805460486,0.04711546933173438,0.04083657614386961,-0.07224510688766832,0.07151452612781564,0.01419684319524969,-0.027779168925368938,0.06718014368883334,-0.0633058006462051,0.007555661664665123,0.05514345094879169,0.05286803893691931
NDP,-0.04754158003473132,0.023194672621568154,0.04771252304431123,0.10705498050303282,0.005570462685437971,0.0018070291025373362,-0.008442011446460762,0.012849030585218909,0.02514676731467943,0.006257080039407697,0.11817077531349528,0.09695163592568906,0.014793724711587759,-0.029832013280079214,0.09917025952346124,0.006249093521680613,-0.01288988882996158,-0.013206458264103016,-0.03572144454604147,0.0912885307047766,0.05868142234390757
TNFSF18,-0.0473456829972073,0.05049274613505079,0.02737754690283686,,,,0.04968428269341901,0.09468311551020304,,,-0.030976023222107536,,0.03046682501861652,,,,0.04396291059826556,,-0.04469149705528896,0.08186972425706099,-0.004670394042207381
RTN4,0.028025677069816006,-0.02463688430339035,-0.02002909049897531,-0.050483104429475366,-0.05394150594316196,-0.00951256710875566,-0.008214624027792486,-0.15053505456583224,-0.04180681963526178,-0.06870256303218973,0.0609181630321981,0.00939296234059893,0.017679929471276994,-0.054066704423938586,0.05038642594643693,-0.04186382556752302,0.016759884872790044,0.006004776300518648,-0.05578631692059001,0.056784771503287416,-0.06976013461120369
HEBP1,0.05122266566997775,-0.07446302602549405,-0.008919546218385001,-0.04153127771445931,-0.0010665948377479551,-0.014945568414267557,-0.03951761462430887,0.055367282099573,0.01807511686752343,-0.022905904755220346,0.0346317154639681,-0.004007307588355063,0.0010934293522909973,0.03081564823094302,0.012069543871360194,-0.006495223428438832,-0.02492205833615991,0.025214959816258615,0.13126240230291567,0.10375508123605266,0.06330371754272406
WNT7B,-0.018579018249892748,0.14318107760278825,-0.0013182042477509017,-0.00466487044438619,-0.026480909459780953,0.011073604526149031,-0.07649584585577493,-0.038824518839797977,-0.03111218277016154,,0.07694089734809068,-0.01485382230329012,,0.08600557237551,-0.05623587219570746,-0.02815157230424896,-0.014891795757314726,0.0029816914686818146,0.04713660508563852,0.14688412729096653,0.08670459482778312
PTMA,0.0250250556042642,-0.016019317407013955,0.011992109230850775,0.07526427879558255,-0.022237018182300384,-0.04401662781026539,0.04518797474755073,-0.17882408463789073,0.01816539274020478,0.10069879423992455,0.03126706862427016,0.02163886698682162,0.06704656091306659,-0.09132148016897314,-0.029626660102754884,0.00038102795434505885,0.06575311871068332,-0.04429397410209064,-0.0048450147677443585,-0.04067354490041695,-0.03201729265221556
FASLG,0.01711728246588766,,,,,,,,,,,,,,,,,,,-0.028253349544520197,
CEACAM1,0.008092980229842155,,-0.020589004952562613,,-0.0023640109298491323,0.00963252646478744,,0.05593678970570082,,,,-0.056373312510860064,-0.036999624623798084,-0.0320377354603295,-0.009651809006420566,0.03224517425682735,-0.04774329911496369,0.02710759556624713,,0.01903883571265742,
PDAP1,0.012908554225848268,-0.06012581958729438,0.0120442222493721,-0.026881038992216312,-0.016377446942850874,0.015366739128094765,0.04604836805364223,0.13127335417098682,0.004311264186350246,0.041315463370063595,0.05602800951561718,0.03130306393634838,0.13045259878584478,-0.02681146551599632,0.01191686910161083,-0.019730413171189436,0.04631448970801514,-0.004741893101909887,0.08556688015397602,-0.006729938915337201,-0.04231193963625734
QDPR,0.022377979400635902,0.11953601414186181,-0.05259979784669916,0.06057610989532819,-0.03129907147690396,0.01070377198166471,-0.02022430757664272,-0.158143628361091,-0.015742323195640198,0.01572458330822783,-0.0496031313528598,0.004677993015360182,0.03084741436835417,-0.0665818062003175,0.07930478273041876,0.029166215820660046,-0.04849615666964732,-0.015456080328793297,0.0905018303798037,0.06125998209292136,0.030462425362715227
POMC,-0.03725084450075952,0.024440555131244893,0.00022463880747740678,,0.01508367529620361,-0.05013429420026758,-0.03305016709026079,-0.004525465067247653,-0.025242735801748257,-0.007139323559566053,0.07496521382217373,-0.0061043100188133085,0.022217834487314472,0.022682227535265255,0.07880117248971154,0.07263548780315447,-0.06269382130634132,-0.027821048185959926,,-0.0009374525343157025,-0.018257076877959744
CCL18,,-0.05720462988353212,,,,,,,,-0.005277398579860359,,-0.048337168288539935,,0.0738816409600321,0.036204931061838794,-0.06128381404231388,,0.006446651273975902,,,
CCL17,,,,,-0.02375667331489856,,,,-0.0007597937101306086,,,,,,-0.025097427832301164,-0.04000509739308721,-0.0424786526907978,,,-0.025608487956653447,
VEGFD,,0.0012486562018739105,0.036292551228998805,,0.049235246855935645,-0.013759075168227546,,0.0969867122825103,-0.0282462015358657,0.04947540457281977,,0.005407996734970965,-0.024745111979036765,,,0.04603652615511186,-0.0326776883642797,,,,
TNFSF13,,,,,0.1054238186611022,,-0.020101149098188498,,,,,,,,0.0621400560390119,-0.023732772285529016,0.02242558749579789,0.05727908141504111,,0.013128593667883182,0.045581526503661776
WNT5A,-0.0009001045060588537,0.005892846144042466,-0.026261930183778863,0.06246475272404867,0.0015262782504101063,0.012014563976015311,0.029035016249522063,0.13502700150276317,0.042358844503193105,0.00936346923883674,0.01836160027592471,0.026979513618426362,-0.04459856406159543,0.008461690841731713,0.006916875751809894,0.04118549615106628,0.04264222569995798,-0.0032989565096175084,0.10197562089168109,-0.044841018586761996,0.010275594463960572
CXCL8,,-0.08765376091856006,-0.02761233117214117,-0.09207751631163939,0.02767458353546812,0.01753465572568878,-0.028592580848616166,0.07534829086528448,-0.003087582497486022,0.07195036217247719,,0.1305961049570639,-0.04778390912295162,-0.022530547068392973,-0.10805436346385186,-0.0517833318343396,-0.00853798523904063,-0.056941175224183134,-0.08067970954651882,-0.041087381549079816,-0.03984863829664171
GRN,-0.024985295835511838,-0.01989961714813618,-0.008518493457203919,0.01723467238129379,0.0008561822845849155,-0.09457326905985447,0.04234539902315474,0.09297907677776915,-0.019709411502804895,0.09979795776594749,0.07434659633034806,-0.1595626889262997,-0.006768467290518013,-0.008484719527505824,0.07641268103161034,-0.05478178678982133,0.017014479978100332,-0.050547577280089635,0.0619981649967402,-0.012775945077679995,-0.1383626292798833
MIA,-0.018902338126485157,0.0017857585166939527,0.012087982673172688,-0.04584126935746331,0.051438136675665214,-0.014762272996542095,-0.004975525157691487,0.09920057337208812,0.02058246547148016,,0.04641422974925641,-0.08502332328103059,-0.1222368779966929,0.038711571213499045,0.049636765133892445,0.08830202692951501,0.07783448305088438,-0.03803315142576342,,0.07455585626473339,0.05508897896977084
COL4A4,-0.018189130331890194,-0.047212465811962465,0.0036963079595958566,-0.034882672833740636,-0.017955746321018613,-0.023214933620669516,-0.00014453467379926956,-0.005265214651291089,-0.03728281695502689,,,,-0.059183196327200406,-0.028719212890955192,-0.008431612838559706,0.0010751425715657026,-0.030701071083207496,0.02067290819111718,,-0.024278605086478045,0.031857690078637146
TAC1,-0.030025465376014603,0.06494094543816582,0.037383113285932176,0.17315558526101976,-0.08040978963086669,0.10888693930388814,-0.02940122464897491,-0.11061416175786505,0.0018148876427791795,-0.04800419786870395,,,,,,,,0.06628308599020105,-0.003212326600448795,-0.008473940480879379,0.032229294319898266
RARRES2,0.021032909494685784,0.040671185658523394,0.015377703259031754,-0.048106505523982164,-0.018313653444574245,-0.013720899821692901,0.042649057491493086,0.1420103435846396,-0.014667812048042113,0.06046495128144452,-0.004339807625262767,-0.0002578199321335769,-0.005406189889077175,0.03378954013673448,-0.02187992957244902,0.025328574227676152,0.014328521623401189,-0.04807691961218882,-0.04789644511702303,-0.03284829075426965,0.06382172548691059
FGF7,0.004173629266180175,-0.03805209024663593,-0.03328448772033765,-0.027853992826048658,-0.027861565380662662,0.03191137922090788,-0.020519542575388083,0.049476932345069974,-0.013063021419392862,0.023773764187998727,0.010275507882162126,0.05904996468561217,-0.024204232020073345,0.0005549595820528184,-0.0011465500500739123,0.0570486595625087,0.034314797045303234,-0.042993480146955636,0.201335873921313,0.022029659606243472,0.11321596623279374
EFNA2,,,,,,,,,,,,,,,,-0.02633911621274956,,,,,
HBEGF,-0.05224090247277606,-0.02023279819804709,-0.0007918793774010608,0.0007793826121909757,0.046929351515648476,0.007245197127903787,0.003210325165235687,0.10154833022310561,-0.038636434716212906,0.02142050418505787,0.09920007161147179,-0.05064210349768989,0.05892824679525312,0.08227197342927622,-0.04069301958680431,-0.00042165816070338695,-0.013184631674374891,0.028531805854593605,-0.024439304767099507,-0.004311456197583039,0.06111206874686674
CSF3,,-0.044310007719672084,,-0.024416545003660788,0.04510299552783694,0.06909268491279545,,0.0269227961335449,,,,,,,-0.0793501702680376,-0.010337831219941722,,-0.02438170893107018,-0.04016745523453799,0.004148344856732375,0.026484789547288497
PI3,,-0.07686363474755371,,-0.05784620996240955,0.07823437167711766,0.018657164423060067,,-0.011945248469761367,,,,-0.01971983727677333,,,-0.08565084663048483,-0.05410640145041554,-0.03609254357256698,-0.06363546065875654,,-0.05857900650291762,0.007569229789839697
PCSK1N,0.014636590485900339,0.07771498255173134,-0.006160262445139508,0.1273491451170188,-0.059827116977982576,-0.04044077734499401,0.03924178445141399,-0.04594821780344318,-0.05467474476268909,-0.08288513491697962,0.02568152819865468,-0.0906543394042392,-0.08247886309891707,0.06406019870321235,-0.007547940375815483,-0.010985509043313661,0.027643551740523645,0.010234922084644616,0.01029479567664884,0.06357041839365513,-0.10764012269143625
NTS,,,,,,0.011649819677613178,-0.02334771337172143,-0.029312664595628,-0.032521042113293354,-0.025056215638033393,,,,,-0.04183617287996809,-0.03208921490436221,,0.07140146104888861,,0.0051070348414109824,
SFRP1,0.026278696367246366,0.057104357712546114,0.008184125996470714,,0.006944213138618411,0.029471343054483783,-0.0393448809134658,-0.006168659653908545,-0.038508161042603656,0.02548471856069951,0.03835174902556742,-0.010825851414366395,0.011500382919542227,0.020649821692779756,0.08860219051524461,-0.016280812571820694,0.00014011154934997849,0.0011151100688453625,-0.01577236632205328,-0.018115298302219553,0.055379284885235754
CXCL13,,,0.030759117467106675,-0.017729300706439473,,-0.030826754634507847,,,,,,,,,-0.00880215224593846,-0.06115376665463939,,0.0004630949570513398,,,0.1564667942080239
MICA,-0.008488215060417106,-0.031693532123889825,-0.0017369149914189658,0.04633787487478973,0.018517892446537818,0.024428843980985753,-0.04145142680241575,0.16804124542270418,0.013157472739695185,0.05138920378573243,0.030853848240107874,-0.11588896429937243,0.01705732449052092,0.018620222731053866,0.002838202238261621,0.039676712684385884,0.055053916262726744,-0.040871070902425866,-0.004133700594563225,0.06085044358269765,0.02564391767173624
TG,0.03184540806204947,-0.051722137931138355,0.06750428072503642,,-0.00963188245516206,-0.04259934909607683,-0.026949415998149304,-0.028782995342861037,-0.016859412340243265,,-0.020279192065573767,-0.06249365235675915,0.02878103357655085,0.0019059900682998454,0.006903130515523879,0.0015995461573281766,,0.01686564403278085,,0.04417366784145931,0.04924523849517586
ADA,-0.01676257116244587,0.010061275074541454,-0.02943219902698392,-0.022634068995812787,0.044565251712001236,-0.06846883130227803,0.028737742634672596,0.11015843780832488,-0.011745010365043806,-0.012448241861038989,-0.0067355568086979725,0.005133053472256102,0.01976650344019407,0.04077686015802079,0.010220346430005888,0.05426712528338806,0.00912666588331523,0.05051354749230655,0.040722506205305306,0.05436238557036029,0.07949813336876964
