,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,0.06646942130508812,,,,,,,,,,,,,,
INSL3,0.010539851052673252,,-0.010197150380386981,,,,-0.025108962532337777,,,,-0.007957529803884492,0.15957376375406387,0.021167411901541394,,0.13624934575006362,,
BTLA,,,-0.016185976613135495,0.0561341230551451,,,,-0.026862906269953402,,,,,,,0.02653203830074506,,
MFNG,-0.029605270791911074,0.10369374122386237,0.019998376352184502,-0.027037401391844677,-0.0653341573049408,-0.09481338601434403,0.04396181235518425,-0.002587107661557419,-0.0987485874007834,0.012908758559825003,0.04619940838599797,0.06932715191436213,-0.020280121066779146,-0.029198041687067272,-0.0006836174628983147,0.014211471543049917,-0.011104782636311717
ICAM1,-0.05909486942650814,-0.09630575719910175,-0.04552394683555927,-0.013043355956591125,-0.009522550353878622,-0.09103370670186119,0.0030347533111212324,0.01534750193674194,-0.026430439019064587,0.03493918711043058,-0.05641837529141107,-0.06470482173650995,0.005147976613153012,-0.021342471772953387,0.0033419531078405285,-0.16670106645808214,-0.05309830674058035
PROS1,-0.058535958971254166,0.03147277410399503,-0.03163710764291709,-0.05967008033737616,-0.09543321915865383,-0.13915410276544257,-0.0656067795503323,-0.05389270419736255,-0.01873914385529758,-0.0296205026139557,-0.04132264327982032,-0.024668801389011084,0.06034979774488694,0.0007390621406222456,0.01667778658752028,-0.08235327199821958,-0.03677806775645312
CLCF1,0.004707131176260621,-0.05011509322662626,-0.005718724036778291,0.0013283919318947185,-0.02765090669223415,0.011599031418564349,-0.004003648461899529,0.04064723836649347,-0.08191245039143806,-0.01493042604719537,0.00757231281320933,0.02135907045529484,-0.00898308996780438,0.011952627152249087,0.03026172609033943,-0.09952416468650702,
PSAP,0.019201319317513215,-0.012209587814800783,0.030438596918432644,0.03509808916667346,0.09151137343341559,0.09324810723450244,0.09131147416312738,-0.0010935877694638867,-0.13903446510502462,0.12099255180291649,-0.1135661819187018,-0.09882627854602133,0.02920078617609732,0.08200963594246098,0.05790748680538774,0.0729112488543856,-0.15325692534416566
EFEMP1,0.012737271859391395,-0.0074603017115201465,-0.03206450881090187,-0.1662590521514319,-0.06020895458113311,-0.17860570532664866,0.00730629413646678,-0.03682170718687685,-0.1894654100618597,-0.03701267608235508,0.010757003457033948,0.045638827883564805,0.08636341737128973,0.017546542395659493,0.013891980158970888,-0.10564037452035474,-0.08440259130016996
C1QTNF1,-0.020947725425572626,-0.031271735779749045,-0.0141676353289953,0.04691195645549291,0.012948160493132752,-0.12529820883655068,-0.001277693623517553,-0.031031790323155277,0.1492457814019249,-0.05631248736768603,-0.09137123423038702,-0.1067955359307062,-6.328816911638772e-05,0.04867594570662803,-0.04382064754192048,-0.15372441596253644,0.012581732322742572
ALB,0.020741591409489994,,-0.01810358467604179,-0.046329716816167814,0.015605369260506593,-0.012524197353036764,-0.027412401398873118,0.050405696568098735,-0.05001754200022047,0.0011418189872662576,0.10182147531052001,0.03529617259771028,0.009667406067581232,0.02893693375398385,0.05534184846700731,-0.05549159312620929,-0.0032937164853529513
CCL13,,,,,,,,,,,-0.04465611929777767,,-0.037331577224915424,,,,
EFNA3,-0.038675042778740114,0.03973034330909504,-0.032858405853037266,0.062020029053182074,0.06333219396124329,0.21524688687604826,0.06913720120912,0.018759040785374596,0.16461014239579788,0.021739149569625187,0.10901834729652385,0.08494034439392374,0.107161687854168,0.09365234644234613,0.0014519617025046132,0.10293194675552632,0.10499087026075438
DRAXIN,-0.03294668857179436,-0.09377238458838309,0.05978850627777819,0.09756433818019729,-0.04136110221167199,-0.11124305570536974,-0.10183901874911988,-0.001953903650890092,0.037074982333855575,-0.024759295245845536,-0.10541506693330394,-0.11838045091520254,0.03900636982800136,-0.00011019918061683767,0.049797304994620616,0.06409226794288332,-0.041660583280383655
RAET1L,0.06514425511876173,,,,,,,0.02798723017332602,,,,0.030020307119518058,-0.0021444015017729203,,,,
NPTX2,-0.024889722342713805,0.06343339726678013,0.05880797050252575,0.17980599757536517,0.08735482624127235,0.21277814275623647,0.12541055974900422,0.008564748391829333,-0.08335287738166194,-0.07419997656653536,0.006298385159066474,0.08057559870998747,-0.033445694960226535,0.06539928545249635,0.039876787729982655,0.05078204625831463,0.06150881620054802
FGF11,0.03616702213796402,-0.024153790309780432,-0.06337641876322682,-0.041853641049386936,-0.07926551626324767,-0.0681433463200044,0.00868040801686229,-0.014346964281925379,0.04632805350095512,-0.04801233125236441,-0.04986125453466606,-0.0058946466653073855,0.03734913612043676,-0.07408555180318994,0.012106902021022126,0.0030572453123264795,-0.06540899900978187
CD59,0.018354914837728217,0.04672314585159659,0.012352070954423307,0.08413783487902461,0.09592491379282737,0.15068943196228549,0.07584922624882703,0.016750085753869975,-0.08915336356701711,0.09336241097013998,0.03854387617636327,0.016499347129305543,0.011074252095560465,0.01881651390397512,0.02158998723318929,0.10079255689714703,0.0002735356857462654
COL9A2,0.04078835643219067,0.06282005991540043,0.043161822596418306,-0.05973407510835238,-0.06667266453815271,-0.05679777797370765,0.021680922426602422,0.015051937896189341,-0.007104537737077966,-0.011470305998297056,0.12635087659435987,0.22360275199653193,-0.07336858284023358,-0.08049411278184973,0.09960323370097693,0.02608964688381224,-0.0686116904193229
DLL3,-0.022927168806373,0.07007484539475585,0.033251052625477374,0.06559158759917784,-0.12693991749377306,-0.023742979047281346,0.09511776627941974,0.003597488596156425,0.13425036703113843,-0.0015932256576382281,0.14768526548734293,0.1859044391743174,-0.0007905015563388549,0.05484037338096411,0.03961499841039737,-0.027621144464941273,-0.08763240079426896
FGF5,,,,,,0.17948383889761768,,,-0.03424984282080839,,,,,,0.033218855722283114,0.044487678264229114,
LIN7C,0.036634695512663906,0.011272792053149839,-0.00345937079391101,-3.499303596776648e-05,-0.003051485091051982,-0.06413684452108002,0.0008437896075633575,0.016323171842755935,0.11336922937614621,-0.09095454375102328,0.059224849301912914,0.0738749988910456,0.06455596383181425,0.015448734754447873,0.006371618873772492,0.030406242592477324,-0.06046879461815373
GDF7,-0.039007553343747454,,-0.0021582536283954643,,-0.03639430395621663,-0.0386118836589349,-0.0036984300669404327,-0.01763132931436401,0.036968841837008104,,,-0.009789992544321913,-0.02737496621668947,,0.004913680265246945,-0.0034397110380411508,
PSPN,-0.04536667559403679,0.06392170457840132,0.011203546133134188,0.008028116208536324,0.03824257650890863,-0.00897257389926686,-0.027049370630363428,0.06183418857269059,0.06499942361184281,0.015520514993731364,0.04408732203602103,0.0931452183265444,0.016450283083903568,0.053993472719304894,0.030742133386964993,0.03204979808849053,0.04885281620235651
ANGPT1,-0.00015424615567190568,-0.027149301134449712,-0.03063208743483431,-0.020968168551241426,-0.035673226101951075,-0.10965506119336123,0.05208485021471093,-0.024676534553767678,-0.08363287883301805,0.05673179127329024,0.05247387800841333,0.04340529161763229,0.057492237475752266,0.02786980238070938,0.048297504591853994,0.029942462188788696,-0.06421780266691221
PNOC,-0.0003532289418030349,0.1477206510741849,0.13298849503931098,0.2560343593025713,0.1720404496685482,0.1934839552919175,0.17382740268435276,0.00968372825174595,0.20629278962312453,0.023733102379601523,,0.027606717155367888,-0.004250360537622675,-0.0566803105411811,0.06507631675638671,0.25413520313855564,0.17574487543549402
L1CAM,0.04167472933539769,-0.05622046188005043,0.047444321721382625,0.11958412804543454,0.06521412708422758,0.17829525793439877,0.105683680721937,0.06574004322255711,0.15564683248476505,0.10635906171356102,0.00962402251758863,-0.07120364594983344,0.10400126200909972,0.028763355662568175,-0.024150784403619174,0.1281577202239462,0.16166432829084507
APOA1,0.0004104107043528238,0.033863592611997555,0.05669585459726285,0.10178660869624041,-0.0157116798319749,-0.00920632010580197,0.042713031132574325,-0.011435370021754581,-0.026914304360844982,-0.00675505498370865,0.0396754148562494,0.015562087490268224,-0.024435366653303432,,0.01909463221348955,-0.05407451768086463,-0.026775129215698246
PSEN1,0.01681739555189675,-0.012749993889912036,0.005145333288351811,0.08487985908642788,-0.02008700196005657,-0.14107407591731136,0.04895100402409663,-0.029634645672206254,-0.15220627294587363,-0.05303829677340621,-0.01362030191548429,-0.05046215677858095,-0.02535213438740982,-0.034222174564016807,0.0311852374458668,-0.05962849248204585,-0.10601908501543525
CALM2,0.005567336198463466,0.06797755582131489,0.05474039070996596,0.13901264406713898,0.18497590428785093,0.1688704763001907,0.14878708094072363,0.10177982108942596,0.25588192770848656,0.11353608232497896,0.14819410510259862,0.1324612828909246,0.1041650879257153,0.03715109425130718,-0.009931257854229419,0.17746753673741889,0.05857307562708169
CLEC2B,-0.06048673731967768,-0.07675929826248201,-0.0350588316376694,0.048836160094983073,-0.057010899818350336,-0.12259093540342023,-0.04426182073395577,-0.0044316071336705795,-0.11995975396329518,-0.014418763267358086,-0.0269527339183271,-0.08464993686485844,0.05044275643040954,0.10596204176297609,0.004972150045157713,-0.007579251880726522,-0.05014867386045514
NTNG1,-0.01698098521757675,,-0.03331248430831892,0.11534582105192213,-0.024048998391534328,-0.027054623735270785,0.0082426101080718,0.006309805124003491,0.0557759878785352,0.05242753078591769,0.06119823768408584,0.1604155667495595,0.005153001772783282,0.07944405287253949,0.032858065641290325,0.0017888788778679212,0.02053261136850754
LRIG1,-0.018367552456433837,0.05604494980669646,0.005761348624186219,-0.21949581555008826,-0.10257915536817427,-0.10553848740969633,-0.04447126496145453,-0.010275796929115151,-0.09274318000167348,-0.07448377520276557,0.15526572019751725,0.20148777540117943,0.003493841315907897,-0.05454334240478711,0.042638740933248286,0.007440825609232111,-0.08694560574826524
CPAMD8,-0.010776926347300618,,-0.012061409361844013,0.08238097799745006,0.1188711743957734,-0.019526459456761357,-0.027851636752184265,-0.009575628749967272,0.04301380400305279,0.010013016118095483,,0.08999735977046813,,0.010190483280968287,-0.02014589297485332,0.05002964647065635,-0.03137768403932811
GHRL,0.04054471553882815,,0.033299925154346814,0.024129356789916758,0.13822563255685624,-0.04152576994119231,0.000768445802448514,0.023842634125802824,-0.038198367822356076,0.07416463962774857,,,0.013040768420661207,,0.08340155951587434,-0.03446276390479921,
NPY,0.015052143189611029,0.19824343562902763,0.022052070218523054,0.07651316543184052,0.1257217936171868,0.20678540673768445,0.045934229391079745,-0.01860959989967634,-0.01698400863945239,0.021223229680339267,-0.0635089678064244,0.00796218281805226,0.0836507114668874,-0.08959185750020286,-0.024278625938053928,0.13610196363515484,0.007936733906864247
MMP2,-0.018621210087102737,0.12053758193929091,-0.00025163130179325785,-0.00632816425280156,-0.12202610891953924,-0.12634117635113473,-0.039626343911572416,0.0028624178726657365,0.01280105053066165,-0.09353322109248009,0.050166933526153805,-0.01591458364870618,-0.07430250069706287,0.018245374723387022,0.03316513020305628,-0.024563932612502774,-0.03978198903322037
LHB,,,0.09907551484088936,,,,,,,,,,,,,,
PPY,-0.003707129813193858,,-0.018285404295087467,,,,-0.020355015319219565,,,,-0.050335355544924076,-0.0637699281835685,0.07435785282223169,,0.03864020121261722,-0.021952629525611052,
ALKAL2,0.014824486609122457,,-0.0103519615586307,,-0.019161930998278225,-0.02213975730752669,-0.0058833717260662974,0.01650051207934432,-0.07781289164500148,-0.02918042903036027,-0.012529531964320332,0.009057698592527004,0.09551306891968792,,-0.03957749776927985,0.0643300251067567,-0.04874860668669636
CSF1,-0.05196367868027319,0.018231969969789753,-0.014213991901306195,-0.07082584008015261,-0.05251294958985433,-0.12196738365632584,-0.020842349332323963,-0.0005453205956083589,-0.0941817218573666,-0.0702943900512852,-0.03687689584097435,-0.05953456152878331,-0.04262735346429347,0.0008461455939714392,0.018321123333813444,-0.0803073659427536,-0.12891523570940788
SEMA4C,-0.004057723235270037,-0.04118124606049195,0.010190712302659817,0.011701097248024279,-0.04438934563768977,0.02216878103651473,-0.03609631382802185,0.050223760476478474,-0.08125934769556087,0.002338547673803569,0.007714984648213532,0.07121797831712312,-0.007547032085443098,0.08861584498830176,-0.018192368641018954,0.05462300903746159,-0.019649868305740528
BMP8A,,,,,,,,,,,,,,,-0.017257002652259094,,
ICAM2,-0.0016758735187152455,-0.021673538647693943,0.019483079633473482,0.008475244399420382,0.015387779236614083,-0.03535877523940289,-0.008784349797748335,0.0036565802307014753,-0.0007342485740780422,0.023859233034578126,0.1056158217501733,0.05364219667048032,-0.04429595306323256,-0.02253517324715283,-0.010612481907555421,0.0696137137524765,-0.06421783370557112
SYTL3,-0.005990201306999041,-0.03886757387764703,-0.013649382425852627,-0.04114722818943953,0.04826003276304003,-0.08678517331342839,-0.005889525402960061,-0.041136034286009614,0.02862628918196298,0.036624285866088034,-0.044266262230180486,0.06379466379565311,0.013116868413486431,0.14166670960712377,0.04298770007403719,-0.053692694399600796,
IL1A,-0.024694471728206734,-0.06196376194624049,0.0022818538310488113,-0.011080621679813727,0.00316696114018818,-0.037276391766593156,-0.0804082052956815,-0.045632539733028825,-0.05501114553036937,-0.022279505887092252,-0.011357123894276172,0.029146722988870895,-0.06194462252688145,-0.01184478183498228,0.14084714079747407,-0.029020338980185068,0.03862679753353134
HLA-G,0.06908531736921751,,0.09114894140425664,,-0.026556625546926414,,,,,,0.06076217851559545,0.03123373070003034,0.05576954878523784,,,,
PGF,-0.012966714541948586,-0.029975261037122225,0.03646031957491161,-0.05574912948996603,0.013516934574522107,-0.11042900028184874,-0.02604200414265657,-0.033571749912527205,-0.04531027830887733,-0.03090900468710943,0.04578616857777066,0.09416772893889375,0.04253380780765893,-0.018370340895546896,-0.031126584039268004,0.017395709237550808,0.00357070337870391
LGALS8,0.031902157018792024,-0.030179821641574244,0.03280807458749939,0.0531766658075069,0.042615449404495,0.0030597546956341753,0.08813255945793219,0.014517033488142756,0.09619508302049232,0.0212410288356449,-0.04597761036951724,0.04532705010075288,0.08013710549548701,0.007894804402143572,0.004931811241989296,0.055036574854227964,0.05796649764975258
DKK3,0.04745429885392369,0.03023292939892643,0.0270610649711995,0.15061183396584182,0.14022084033722318,0.20092902229205267,0.06468511124501057,0.03976378170744348,0.2796608958914184,0.10637929283599439,0.13229506843169941,0.0946963006971741,0.04347367143771884,0.11248265656749387,0.04589190854303115,0.21472835266979715,0.1009285263384039
COL16A1,0.041273298196931055,0.13687302100433105,-0.016878748393372695,-0.14308579866124077,-0.01617940576211198,-0.07084944285943887,-0.006462623566042659,0.019549162381531107,-0.09860532341370262,-0.08505482629004225,-0.0032077947922226615,0.006590012696289706,-0.04026335716432194,-0.010423642513597335,0.023206908132056316,0.04014261578188019,-0.022904153330528705
TPH1,-0.018688602114401074,-0.03172938449058958,0.036184178391335114,-0.023448227450676828,0.02407023916434346,-0.02321203390886489,-0.04707687915700812,,,-0.013950282760472952,0.02520698880567771,0.016032018024866517,-0.04169199406756611,,-0.025937302669016612,-0.03649135502464034,0.16199574721405133
TNC,-0.026909979594899245,-0.11692101278875443,-0.047419424377753365,-0.08346710298383672,-0.13675741798899402,-0.19275480963544617,-0.12523294393948625,0.02558449648740795,-0.1958496570679173,-0.10494740781864273,-0.025328546534937515,-0.09531286202281548,0.06658200853380015,0.09620953033212463,-0.0011389411443502911,-0.06721554816960891,-0.15090959185173486
TNFSF9,0.010189561887320708,-0.02037018983639944,0.014555444177305418,0.12492241125463212,-0.00541608565225618,0.126729623667749,-0.016470716901389935,0.03356885371892211,-0.01698689207224674,0.0664816542400295,0.03618748449203612,-0.025815323815270953,-0.02564415603092525,0.04779152877533942,0.0805290355785123,0.10722482810553796,0.029925173104778328
C4A,,,-0.01245378520285865,,,,-0.02412984967970947,,-0.041217200681522285,-0.01226282848852066,-0.0048157606046087854,,-0.03903221611855317,-0.037260442494781235,0.049845976853004015,,
CNTN2,0.02421333109845615,0.03932355014374455,-0.03980890270104189,0.004324577292205273,-0.04490660476142275,-0.08429034385342618,0.004223795370032885,-0.009239433372868002,-0.2106385432772572,0.04162298809474832,0.15342636011661018,0.14855583173878734,0.06923137890642625,-0.03957689260565099,0.03368335973213583,0.19445202232250328,-0.1858607833192186
F7,0.07655982428124189,,,,-0.020968280628470386,0.0002564256863612463,,,,,0.03493711250103372,,-0.02671753947346192,,,0.03200350547736463,
LUM,-0.038993063420882275,-0.015074122175844432,0.06051647739442345,-0.027462319170366345,0.0017848751677346912,-0.09728038253708843,-0.04188388544981912,0.0051492148389128715,-0.039435437943262146,0.03236312059051505,0.019894887214380506,0.04010677280754547,0.049758868600403586,-0.015909278304881203,5.522411196773049e-06,-0.007793822551102233,
BTC,0.023920498977212476,,0.033660736305958325,-0.01959317383469008,,,,-0.011512154361514718,-0.0007103481639472669,,-0.0048545854244837336,0.06912987333375961,0.053338997077089584,,0.02457169532364685,-0.06601036461725998,
APOC1,-0.02425048661895506,0.17761798711765972,0.12167793236710599,0.15914586095855673,-0.14678624853812264,-0.18133668885502446,-0.016217673333964736,-0.06495641078630275,-0.2574815398744752,-0.05358383712373414,0.1526777627295653,0.11869022286094119,-0.007159881978172116,0.0428360393556481,0.071270087891752,-0.12330624707294259,-0.12516840439103297
PKM,0.02402177136022332,-0.027739436179730268,-0.0353984158829025,-0.004137831775752278,0.059302826665239464,0.0037381391496048187,-0.033484905437726836,0.059818092517815995,0.22158679837921175,-0.06384773441944518,-0.09034459097321856,-0.20289246364067742,-0.0034310677548420993,0.07584738711434626,-0.010148469490982527,-0.12737677249085533,0.13756169014843656
TNF,0.006603942654141906,,-0.027493658367891118,-0.05065813685211949,-0.009177278986851415,0.02832405896197423,-0.04462977379161079,-0.005491208962318401,-0.07465819239510578,-0.029129758153186892,0.01023024764608608,-0.048628716125464655,,,0.017560911088064155,-0.02133365767633882,-0.03289009231669066
GNAS,-0.020792990895504296,-0.03912080891921152,0.09280315380495009,0.1501994639308279,0.11834605412974424,0.21522620170220624,0.039600924015232374,0.010559809850153819,0.28790841413597007,-0.10322612766489654,-0.03847391183297311,-0.0043077371697058785,0.0400077893912702,0.051523715040407495,-0.01323594145273626,0.18162394739460586,0.11386767460490978
BMP8B,-0.023127137146830203,-0.0426606989226094,0.01903448825904812,-0.05670587507399821,-0.0711976698981885,0.0029687583105092513,-0.028680536682186123,-1.7208463789912083e-05,-0.09560279369093683,-0.020301158740944583,0.013391581129098966,-0.0187132045116015,0.02878868153191043,0.018545693243527932,0.019373775760244526,0.03881396970497508,-0.0677595088815828
LIPH,-0.018688597513413355,-0.02276899889152174,-0.015777311500897218,,,,-0.01945525513435239,,,,0.005135516995829085,0.0026956959238397787,0.0544335747885025,,0.07023748399809703,-0.07471624344104767,
CCL28,-0.02628783713083815,,,,0.049426368193726304,,0.06289337332613901,0.0754991195397996,-0.006835851137229256,-0.011063180231391627,,,,,-0.013400099874628167,0.05303289795141434,
PTPN11,0.0020333899489012,0.11932547966350014,0.0001378500597555798,0.07051174460635899,-0.021098995384017796,-0.05342200429041582,0.0039061487069473977,0.00280481216546345,-0.07991186502916776,-0.030486950097197957,-0.05731112323203886,-0.05326094364867997,-0.05489873989976856,0.008297499122369973,-0.02796672714469,0.07833332489538286,-0.0768997731923586
ADAM12,0.024417226994489966,0.032829115396430054,-0.04424931452244745,0.09710618532939246,0.017217355521901012,-0.028003494648685658,-0.05394760510971995,0.10090525892262273,-0.0035950367726005775,0.0069266233436467125,0.005586928822015899,-0.03143237531681124,-0.04293021617758537,-0.05723165533118729,-0.03228890913324485,-0.02888060561115414,
EPO,-0.0251113987244168,,-0.01608469785898485,-0.025161138164913846,,,0.007807829329322732,,,0.010183818881056994,-0.005159068076072958,-0.009262904095745152,-0.04737214542205027,,0.10268274649267252,,
EDN3,-0.01183986763790388,0.0688745392007597,0.11331264588919016,0.0739032156347014,-0.01169140521434838,-0.011098351331175108,0.0030673751842534027,-0.044800242457062586,0.10610406692652771,-0.014094230987173998,-0.011850199309546934,-0.01247807950315286,0.05937679979053116,,0.07087980726310607,-0.03680690836963871,0.04014386116786782
CCL22,,,,,,,0.03962610666813104,,,,-0.0548889552104187,0.0276788304068708,0.039529466766228594,-0.0017350836471198578,-0.022019818205029896,,
CCL2,-0.030742877162871957,-0.09589787400027674,0.04349619061807764,-0.11434948703161465,-0.015624446277263029,-0.04332281250696433,-0.07769665036312773,0.005921467164030981,-0.13147843154997543,-0.038728152969155265,-0.024918153871378943,-0.03070081653289533,-0.02147246637029223,-0.016358881805319647,0.042065572784367775,-0.14578542459188454,-0.1700973789118581
DSCAM,-0.07587454655386511,0.10449902888989962,-0.0177321890095837,-0.07426014911325103,-0.012354731020771089,0.010819072336472498,-0.015270631585967986,-0.0013551413125595336,0.08929689511497019,-0.07280758818557326,0.04158027923539019,0.1519047311564735,0.011200405731216848,0.012844536375721673,0.05611783828292444,0.030708894098219783,-0.02364753420051889
GPHA2,-0.020829391545452346,,,,,,,,,,,,,,,,
ANG,-0.059200991578914314,-0.10030519188049056,-0.02233116650870765,-0.042098766434928984,0.03103858716643416,-0.08987247973517665,-0.00889614371669569,0.05073272543838933,-0.042156336746840654,-0.03272499773683014,-0.01706548858394762,-0.029767170404597025,-0.037728870950420115,0.03937612440240576,0.0038954366083758843,-0.039076826034008916,
FBLN2,0.021348301965431103,0.039298757664599664,-0.024389034348764795,0.11214406248559788,0.034609098828791936,0.00358187147736084,0.02427869176761502,0.03539825132867311,-0.04234282002231452,0.10085587813236353,0.06084101749347911,0.0787219277851029,0.05447221831906301,0.04460545713230705,0.0531823589763456,-0.006343621208239071,-0.02619638368911736
VTN,-0.004692112853964641,0.05009731832434712,0.07603148675418689,0.04868760127967611,0.054239703182595723,0.05264365386045077,0.00021450093697579243,0.02787847075777081,,-0.0115918467788725,-0.028156023748568782,-0.039594872796865486,0.03249158743155275,,0.046625396443580325,-0.032359668060251694,
VEGFA,-0.010315051207294267,-0.12859393292474666,-0.0660222153424988,-0.08506717636167485,-0.04921561512316482,-0.04914649613069532,-0.09357594488848578,0.01641687805859461,0.04767226868543725,-0.10690413753114496,-0.15141801522895956,-0.20952517095788778,-0.0446598270830856,0.020493602886707,-0.06171943380148793,-0.19594635967661747,-0.010241860493372812
F10,,,,0.022715905495104938,0.0350092582153651,0.04682092901730757,-0.022318835329442094,-0.010708781373585611,0.001981557622857393,,,0.06567779893989277,0.034056824487105064,0.005335679820880622,0.04184083542805151,-0.04529833304921003,
SERPINA1,-0.046686680152024096,0.13706727465413998,-0.015288491312839306,-0.07562894244898974,-0.06722912809740719,-0.1478612467280801,0.017128210819474042,-0.04019326041802262,-0.19011304309531493,-0.017177599696354694,-0.12118700089040924,-0.08316780297546428,-0.025486121611531822,0.044425037147655874,0.027610347327607445,-0.09479622315351986,0.049142011222880436
VWF,-0.012123787808094614,0.05781656633959472,0.015794176336623455,0.07515809971344868,0.05475386960787403,-0.130585882127528,-0.05396164998881224,-0.04531726726723876,-0.055607170938928745,0.035246198370991424,0.1253216372110564,0.10900358889714555,-0.02113265027086717,0.0472513148500116,-0.03849997824041251,0.15218986458732855,-0.06828722687453821
GDNF,-0.017510501890476458,0.010882992366426314,0.07536229369426367,,-0.0514522098407652,,,,,-0.013950283722715786,0.008887024296595682,0.04888042436468145,-0.035074940984659575,,,,-0.036232866135038684
VASP,-0.03628605773486008,-0.08121077710991399,-0.020114481935218965,-0.05517032278677417,-0.010642056033219324,0.0022164680838013236,-0.05217654564633236,-0.01713858869603489,-0.07733894213213621,-0.0373600799723717,0.051814957631805846,0.0030830000168385577,-0.0002547807305631664,0.06435692219274775,-0.04972858537867172,-0.09000409652917743,-0.030294724074471237
ADAM15,0.06923292653836241,-0.0424033504352547,-0.02561388607123103,-0.03823991245153281,0.005445953511257519,-0.06547383650911433,-0.061551887279960055,0.03535684246234689,-0.09975323752158785,-0.05901660780108386,0.014286212759414425,-0.03324669799664879,0.03985425611319304,0.018332107680412244,0.03479814168425003,-0.11329062187971485,-0.10566211719472436
WNT2,-0.00034767734325638443,0.06574834587555747,,0.06954060753523393,0.02450403112083024,0.15561254901198043,,-0.014589934192605616,0.014411585057287825,-0.0130553972630253,0.022382125570608213,-0.03664968822083707,0.0466744354861663,,0.052168767859369976,-0.009377692428957978,
CALCB,,0.04738028947255071,,0.03027909773018628,0.005144321409430002,0.12137002605012354,,,0.04551292874542136,,0.10266831288073462,-0.01102875964447655,-0.02705214930627458,,,-0.03321712147777775,
OLFM2,0.04404262743353499,0.03702268941610689,-0.024479154126633332,0.05304964300623641,-0.028593112587922583,0.10702259599939627,0.05726533738189735,-0.012925823065293291,0.09462545017238808,0.026216017922036615,0.145161312246297,0.09063939097820004,0.027841843242091487,0.021133509611540573,0.007477367604767063,0.07090667493077511,0.012653251467332134
MFAP2,-0.007378473095813545,,-0.021111253616978895,-0.012408421995638205,-0.0030204480944204513,-0.06518534445901425,-0.005739298539333517,-0.017478904959285488,-0.045128550627698376,0.03049363532386893,-0.010159938993324805,0.047309502990876905,0.02001599729668954,,0.015703251804817183,-0.10436587546754306,
HLA-C,0.01835497697775692,0.01159930850224261,0.04982021196959884,-0.016649958539233078,-0.03313093194542298,-0.1873500060412353,0.022316775245624348,-0.049678373903790034,-0.22724925968190812,-0.09327185151090582,-0.11329097325195026,-0.07693479416883972,0.030476076186318306,0.0898527084602353,0.016661742723260334,0.01713505500523453,-0.09206094446583174
THBS1,0.02508646501106295,-0.08223102571299647,-0.02932175042979338,-0.008057008666612832,-0.013369040278110249,0.0009483966578366929,-0.1011447962523604,0.029716997156611476,-0.02022555229770402,-0.03129279902673819,-0.0492259845770322,-0.031876035821299185,-0.0011136906289884226,0.030679647188972394,-0.022029242104315016,-0.0692499174197842,-0.007188027406402509
HSPA4,-0.044896101529012154,-0.02669063100340261,0.012942384615432156,-0.007341339595352267,-0.005329029558717902,-0.002081426613640872,-0.010717510959753146,0.02126280940805855,0.11842104900674401,-0.0009692929889195368,0.03744720783391809,0.00565445329024044,0.014358826748460582,-0.05175700667544274,-0.04472766029454978,0.05425230371401764,-0.07834331440773554
LMAN1,-0.007033818499237839,-0.09643544025896317,-0.06296061938076537,-0.018248880728103857,-0.04873716528284442,-0.17396706842422485,-0.05922268951277239,0.02832244380887025,-0.053829809624517846,-0.03468110599288373,-0.13122779395299722,-0.065341144543791,0.058127583595831527,-0.03184862904500102,-0.02901864548566691,-0.009803645897541735,0.005821059090176015
LYPD3,-0.02851018551579837,0.10114271453912113,-0.011792957867657801,-0.02536778279606942,-0.05787437037711671,-0.03348432120461839,-0.018510062389187176,-0.008240784477739606,-0.04671267590150284,,-0.0003041089992481809,0.16566362106529062,-0.05806652613082764,,-0.02955114188837352,-0.03878666462834573,
APOE,-0.036765425763652125,0.07126661079383145,0.03159541138026034,-0.09315267042061973,-0.08160705339372692,-0.11089318103495337,0.030662618829624705,-0.06375225869582954,-0.25362446352144324,0.047284891103046164,0.08001474063772236,0.04844272646370767,-0.008692346518239415,0.10915603797726031,0.05565078539694875,0.096926944007252,-0.09270917404566259
SOSTDC1,-0.042100482164106175,,,0.2636820710254155,-0.017362258415760175,-0.031414824799990144,-0.013157494071835118,-0.025509317394484393,0.1878873220490395,0.0596848014035319,0.08447396641837594,0.12907876918135897,0.1325302351281954,,-0.0065180585801388165,0.016719195589618867,0.15003834669303281
ANXA1,-0.012327671589128762,-0.09844648966033273,0.001795568635324399,-0.0478336352713214,-0.07847275575320298,-0.17400895185696905,0.003325349374445572,-0.10314840632964514,-0.18465279296721143,-0.0602282438339541,0.03545506508267279,-0.027829909766698212,-0.02323936462548544,-0.010946045907578288,0.06823232400830435,-0.11828094390636253,-0.022547535153585395
WNT2B,0.023090661842312267,0.001250186159665487,0.051375662700417775,0.02429210224601563,0.07132271941239653,-0.0679383104248621,-0.05948854593238319,0.008004697285223203,0.12274747774156303,0.04031220907659933,-0.028931814926545864,-0.025444276385218567,0.061271531630319835,0.027460675880173018,0.051462410465306745,-0.041816704419482445,-0.01677069857889909
