,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.041532407781456705,,,,,,,,,,,0.05722995435492083,,,0.0013511337970584314,,
BMP1,0.04207469399748783,-0.009806828560515884,0.019684978294673652,0.029417416724503594,-0.008367348861077137,-0.02575057029870798,0.009278896166675727,-0.025955485701053986,-0.0016062291982166205,0.04180674750164821,-0.058505526991935154,0.013239002418945546,0.02026921733254415,-0.013614907173480559,0.009393682376725434,0.05692022990429939,-0.06994664250896991,-0.0004526640501915617,-0.018807018932370457,-0.0021656434205892705,0.002300610134382864,0.03585672959620719,0.033157981823583316,-0.02550876923993064
NDP,-0.001968517452249168,-0.02403176674953851,0.06822844021107353,0.054051086667501184,0.04214730403107406,0.12601603011042414,0.028749974754218702,0.01501455329736329,0.016691412337084988,-0.01662445192520482,0.04682143763276002,0.005351511728974136,0.009397913028584922,-0.11734617433081748,-0.008946660375242773,-0.059530556510547235,-0.006173323491248318,-0.00707806645264272,0.01309554606077159,-0.023017767364401046,0.1164884971221455,-0.007515647278280617,-0.02057711862189396,0.066765564499953
TNFSF18,0.019250771015480096,-0.034571954402588104,0.003523149781965066,,,,0.01652990625632876,0.03295508869761048,-0.01915732259700825,,,,-0.029602531010240445,,0.028608797772835447,,,,-0.03111834602261951,,-0.05524858085451734,-0.006882821515425697,-0.03602615920416576,
IL36G,,,,,,,,,,,,-0.014714572857431388,,,,,,,,,,,,
RTN4,0.004901145151489946,0.0762386583194543,-0.035738481228828854,0.066008240821062,0.030380954068596457,0.091575746539085,0.07468082050999486,0.021595269540479512,0.015939533440710092,0.11888413073393965,0.087547019845404,0.05638071198033725,0.04462960918598501,0.011074032288819346,-0.020728824337807927,-0.015009864312839731,0.0042155386889046725,-0.010983382382873224,0.04648319231184893,-0.07543607988735641,0.11993941698298055,-0.05293207145730888,0.08885635128521487,0.08251446730698762
HEBP1,-0.017068477757674214,-0.011848351642439789,-0.012636612489769085,0.013421435327834201,0.018086601309669662,-0.07543748796841733,0.030899944229492816,-0.04245696089002788,0.009702775405325825,-0.03915100314884058,0.02697119777738383,0.0358697721949705,-0.04220986504015969,-0.014032710928366896,-0.15956963029046684,0.05380228484110333,0.005514065058237619,-0.02723641988715464,-0.03125526870594248,-0.023238800483181447,0.025265155435067445,0.05429076690921672,0.00792101340963165,0.04481541095533439
WNT7B,-0.026608840150813443,0.18405091400178106,-0.01947087450616856,-0.020785804434368768,-0.030648735647842963,-0.009111780979437161,-0.019088484266962753,0.10391903628120541,-0.015500832775110954,0.03501832320885653,,0.13068703252033997,-0.05115276330975317,-0.030094765919028897,,-0.0372426764150349,-0.03317961606045225,0.004091248669275205,0.015584668971448584,-0.03480783409756058,-0.05524852356588925,-0.018217581193039845,0.1450891387200385,-0.031628602862203516
PTMA,0.04932137545801222,0.03989560511299309,0.0395126905435969,-0.05466498062629852,0.005016922634844672,-0.05174051617332592,-0.047279007163338646,0.014441896100016914,0.007836815574109424,0.012373777638088833,-0.08254251506270496,-0.06867362697814784,0.0003365196451214267,-0.04704859203935043,-0.016948435943887383,0.04151346268805136,0.10192417990440074,0.006418578271728722,0.0671903695086835,0.060676069841441284,0.03460430205751719,-0.00569141635140458,0.11288917719931531,0.07650044581853661
FASLG,-0.026608847673064387,,,,,,,,,,,,,,,,,,,,,-0.027549142542260402,,
CEACAM1,0.14120049613401822,,-0.028900849246156046,,0.027240443392693655,0.01678993854111591,,0.005738665582160468,0.006718709934221545,,,,,0.08580682605458588,0.024291550369199763,0.01838882002058269,-0.04201894840075888,0.035854344840245085,0.006435045661356581,0.026450924234664795,,0.007107468741823593,,
PDAP1,0.05483358751460096,0.006013787172075933,0.05024542305303787,0.01781418085852736,-0.017408444569595446,-0.04782253076244664,-0.04719024256838733,-0.014864809785314598,-0.029883515611304264,-0.040085302824378555,-0.033828782118028734,0.0212937099085334,-0.012464261080655965,-0.09977993128103127,0.06485032885938816,-0.03840447102640563,-0.00033699070427201826,0.03793868378463417,0.026013928606183227,-0.0451033132598722,-0.02227440456324562,-0.01832616318671767,0.06641626705476734,0.014406962078179375
QDPR,-0.035245381237802305,0.056999459241066856,0.04854388291364218,0.005757608588360612,-0.03914648877186192,0.03681907822560413,-0.05193245347378628,-0.07708169525607708,-0.02322380305662231,0.07391736647139525,0.021048049860086758,-0.004756653838996524,0.013470604462990553,-0.07578896276501479,-0.04273119097787611,0.03789648675341536,-0.01310471686226658,-0.020054098560105364,-0.021059230244590398,-0.018557409182981634,-0.01005345743250357,0.01624555894038366,0.015270482948977104,0.01640984172787789
POMC,-0.017038207918664217,0.0972527967885815,-0.030434947685476915,,-0.014378050291727097,0.09954547470739278,-0.03066448095408446,0.0006985412136331956,-0.02222864221618251,-0.023164590558741573,-0.011359011380139021,0.06032871128181377,0.021375291612053267,-0.03292433325357628,0.06756721100676923,0.014417304700745747,-0.0012567138261317889,-0.038381143715132834,-0.009087703894106142,0.008542828820642244,,0.008154516231258332,0.0035623131492696406,0.06407933804652219
CCL18,,-0.003803160499869714,-0.036065529190577386,,,,,,,,-0.0871395551976476,,,0.023736509918253774,,-0.050216609721764394,-0.004536592332283284,-0.04971442655511953,,0.048518411404607394,,,,
CCL17,,,,,0.0805477408710735,,,,-0.02389291109461375,-0.027127802347803594,,-0.013442180051845356,,,,,-0.02981041011606787,0.006164135794314023,-0.027838173335288346,,,-0.0398960553412385,,
VEGFD,,0.04156419438224574,0.03476842935807828,,0.02846909607368517,-0.002481760656303405,,-0.029643240169522436,0.04166243911728384,-0.014880996752312343,0.060910072024010276,-0.014406400710732207,,-0.0051266093146571535,-0.08784366324188701,,,0.005017033259814669,-0.010603899412112847,,,,,
TNFSF13,,,-0.014883892608165217,,-0.01414925183403284,,-0.017507881085281483,,,,,,,,,,-0.0419235425108899,0.012523904910711646,-0.012130721642754683,-0.0007372449974364523,,-0.03769775827403159,-0.07543117446029675,
WNT5A,0.01940228728797654,0.10841560433153413,-0.021652419273918515,0.12053023427445153,-0.0032623905141244912,-0.1047711731558136,0.0018987096341095688,-0.061806502468168836,0.008019365217362948,-0.004765930691635557,0.1308835949537639,-0.027271562757401297,0.0034628339562354144,0.052473179966056466,0.011252099272928097,-0.023741374349582768,-0.06514908046096711,-0.00023486608467175216,0.011084362408953519,0.02812647502784354,-0.0017454269855762042,0.1510147190061688,0.094330282489766,-0.00093790141578676
CXCL8,,0.04196211128593339,-0.06583894147224444,-0.0389651120861106,-0.004158445201966037,-0.08835016384351187,-0.03384171661543273,-0.027576397508902402,-0.04403092534129222,-0.001303629971236438,-0.0811263131761062,0.02849755049869404,,0.048255365249701226,-0.04787046654624481,-0.07045726751121865,-0.06269747645138957,-0.0284906028576523,0.01124359260385547,0.09841218650954064,-0.05990577556271225,-0.059353291893444474,0.008118686507026013,-0.03219080093674681
GRN,-0.06591961723838724,-0.007675916014329231,-0.051787518483040876,0.057625977666554785,-0.02246244403451616,-0.060380647712534374,-0.017056940467686937,-0.002126038363926173,0.03157273349357101,-0.028136265055914753,-0.048455085267088804,0.1116104559082637,-0.0011409681487440158,0.1502757683191135,0.05082812136302474,-0.022113404262706225,-0.03490881261243314,0.006877759299357588,-0.06005904520203563,0.016031867620821205,0.048035091990851174,-0.028849480388021938,0.023035719410869352,0.019837316780482773
MIA,-0.034828686533630686,0.034159334674613885,-0.06724610218825024,-0.019500631945069666,-0.014168837244728517,-0.03534745080172881,0.03705840677651518,-0.04244179615338343,0.008079964407289935,-0.02973502445999974,,0.0152618714284855,-0.058697125106247194,0.0629805549037098,0.06192542318483329,-0.005824854588812832,-0.025918182343970576,0.009649458101738666,-0.0188158211928667,0.050283274188863,,0.023728275910494572,0.00411845469679348,
COL4A4,0.014664800299076674,-0.05258715580909894,-0.017852425746711566,0.06529483235445695,-0.0034051764662730317,-0.06304896339134637,0.023617136896732446,-0.023109220534560427,-0.0018868853398371615,0.010482736559383591,,-0.01913905117763337,,,-0.004366764292794608,0.061437317337558084,-0.05383392160603873,-0.004462801134493604,-0.029579793960802934,0.03783445632734917,,0.01966155234740881,0.01206450649187947,
TAC1,0.11709755702597391,0.1276885779363938,-0.06595869170254748,0.015335123693036773,0.05119657659551131,0.19132300357396378,-0.0002930734826782627,0.12714991226733227,0.003567317303257827,-0.028610548265993272,-0.010489192745834859,0.01727397538555315,,,,,,,,0.0184876653968325,0.03433677069906986,-0.0017292468152531881,0.011230099407814777,0.002057262588024201
RARRES2,0.024148225302377896,0.06506741745598961,-0.025257682666451634,0.014166807861959771,0.035038113143968146,-0.11982635059735108,0.011763666562782564,-0.05550312753052471,0.02467706951958911,0.07204365271335919,-0.09090342145568428,0.0447322030064403,-0.016175609844667187,0.054200736345219935,-0.055810224045843536,-0.07373244420289318,-0.060454762528310606,-0.024403126388730625,0.08327457459401985,0.036586005699886244,-0.02052106767054466,-0.01923908368731153,0.052800318954587803,-0.09977991961754697
FGF7,0.05189587039693304,-0.02202131587623363,,0.0384446974692481,0.06679692739570013,0.026436859506726685,0.010946378092938988,0.03671712272461501,0.018736009979065573,-0.02376567397598672,0.0015074486969312627,0.035986952677701606,-0.011206102193881079,-0.05902460752929573,-0.07981434369251057,0.09144793449117301,-0.01212644757096731,0.08406509656277646,-0.01198888951005995,0.010564573128246314,0.07312303025101245,0.02570207741339059,0.0058501339152020595,0.09339173895570586
EFNA2,,,,,,,,,,,,,,,,,,0.1753758222351908,,,,,,
HBEGF,-0.003798105711695454,-0.030447265473854613,-0.04573166867366142,-0.012739005527612663,0.016036262933120302,-0.06710438634020584,-0.06267147904399127,-0.039008174380038375,-0.05522816816224257,0.00713852205534141,-0.1043100290801105,0.08423010048243115,0.011382405534487614,-0.06111689783218386,0.045901514284009695,-0.03687162687539556,-0.03051804516303953,0.010599773750085712,-0.04953220692630661,0.11725586740236674,0.0411593888801115,-0.044772272586188995,0.07698799530447162,0.03734517394251873
CSF3,,0.12672486215916895,,-0.03669167007835218,-0.024449437031722268,-0.022222198698317378,,-0.024449110528303324,,,,,,,,,-0.024338660106197986,0.048971698445433094,,-0.02321373797388363,-0.04965586396669946,-0.02787941163250371,0.11061429366881316,
PI3,,0.009881810412861614,-0.03794245729446431,0.026481382276276173,-0.042192346802007306,-0.04925953295079004,,-0.0275300211482,,,,,,0.06444187875530256,,,-0.0221236336019422,-0.05235318265429119,0.030986794021643456,0.05949505971504595,,0.056067815216646104,0.11722596375830946,
PCSK1N,0.0049078827981322735,0.06543423454389807,0.03743729773317312,0.03585515072412132,0.07733735514953181,0.007372114475057376,-0.0020607985407702627,0.07916426732951888,0.04518734540533564,-0.04472896879570842,0.0653480898115462,0.04967951895136727,-0.051850980133536145,0.02573093330514312,0.05984780116283509,-0.01576743330293659,-0.013612142883726997,-0.004606057246561104,0.0349993429298807,-0.044077302534820756,-0.006104339100470388,0.01005097976214344,-0.04421940587148177,0.00925352149894022
NTS,,,,,,-0.059549114109780754,-0.02285169878895552,-0.03005089785615828,0.04943959186742877,0.021759644277528578,-0.0197008871538492,,,,,,0.015748466115348088,-0.003016756310681063,,-0.02042105517745495,,-0.007367132654723129,,
SFRP1,-0.014962521455267988,0.07111889761339257,-0.02168636672845595,,-0.017898187471504318,0.02354021073277203,-0.03615155241544245,0.060221099095590876,0.05462062095798065,0.04857215980021529,-0.020904806749183023,0.05841044522152142,-0.0012551600248988915,-0.011482774386819808,0.04126827023292788,0.020263261248459404,-0.03394598672758269,-0.016181197694847105,0.08612114407237541,-0.030569046573385467,-0.06064325679938474,-0.056358506589084145,0.02957233549989741,-0.05041995028632285
CXCL13,,,,0.04898677003401527,,0.036864559848895126,,,,,,,,,,,-0.03838679240629148,0.06487430482052549,,0.08446902074409354,,,0.01331436862819748,
MICA,0.07729557969324195,-0.04096318225839051,-0.039581345861254766,-0.009448276721369917,-0.046163257352306815,0.02846250312494166,-0.01806346613985687,-0.013980396700643485,-0.004479191145301034,-0.00927353645582587,0.055683273669712235,0.009624313638040768,-0.05551786832910803,0.11151272146424016,0.003821171169344629,-0.0010386853727239228,-0.06405613314699701,-0.02465445393378314,0.043730226440836885,-0.020196074586501717,0.04332023096914426,-0.0574948493927451,-0.014083414223896732,0.16357610992763857
TG,0.014805080688776404,0.00038664653119253954,0.021578590788988175,,0.1159456551337846,0.02405157525434478,-8.009207204928027e-05,-0.003822843016606424,-0.02407120373660149,0.01799100804444824,,0.013006151185436235,0.069623493052964,0.07316499223341386,0.06226750830215983,-0.046789524800624066,-0.03961058201457847,-0.02642885608702927,,0.02534868040036485,,-0.028547216062155767,0.07751990966432179,
ADA,0.012723236583731192,0.05648182608078414,-0.02708233162321943,0.017881878857012302,0.01861245329705994,-0.020040102434131284,0.013443108714456134,-0.0329217364501797,-0.0043742064207072644,-0.041894163822342165,-0.010922184116089842,-0.048008439586392095,-0.037018395793201216,-0.03696735440185585,0.030203296818508498,0.013165050719010765,-0.05802168231063652,-0.05627115021688237,-0.059646033136073716,-0.025115812214966247,0.04665976289040404,0.0011507265949788905,-0.0291331841702073,-0.03847524251436368
LAMC3,0.12519163945333547,-0.01567644066521002,-0.03785443540507194,-0.002767916876849716,0.0057527424014182345,-0.007762657127994981,0.011668728110902324,0.017748407299654916,-0.000850586802860205,-0.05738931452039805,-0.041151194712211035,-0.019185280426511336,-0.04130804818848457,-0.02086134282095768,0.01033795362257432,0.02115306158158322,-0.06009405100368099,-0.014662630148493406,0.025161866244834782,0.058080791248967444,-0.09760610327863307,0.0027858984559816203,0.03913339808822143,0.07284095482938606
CCL7,,,-0.022940723300514863,,-0.013964699656426365,-0.026613903691467766,,,,,,,,,,,-0.024311222486069314,,,,,0.060530055361964964,0.05799527054132439,
NGF,,-0.03029693134413608,0.03628674447693594,,0.007045955438052548,-0.023979674080608575,-0.028685493916496954,,,,-0.03512436055791676,,,,-0.006446662641683719,-0.0895402349867251,-0.008861321798600679,-0.008190561686964689,,0.07669857054048165,,0.0017521494559203882,0.01266358854393452,
TNFSF15,,0.008717497467948549,,,-0.015550376072141778,-0.03245502160796554,-0.005966929405186492,,,,,,0.005284653154065659,,-0.020994323081757756,0.03384407473047732,0.010696884533593336,,,0.02994482536553106,,0.01763958467269236,0.024593874513124666,
HMGB1,0.03536548120741882,0.05311641592452826,0.07856290735444917,0.07342046757088383,0.019016826144649873,0.02207294714304741,0.03251403793937968,0.011721182916427387,0.08215346222631612,0.025158274561002825,-0.07560387611835048,-0.02618533577687154,0.13386749716691415,-0.051380041512630044,0.017239732098045562,0.09266898259809803,0.00866190420845325,0.033191707579694044,-0.003440700215403769,0.062130282283858966,0.05284909736663563,0.10946837097070647,0.027194802746688163,0.05887561732849832
ITGB3BP,-0.010378978453300547,-0.02642261341748633,-0.05610594487560756,0.01730937650149352,0.05154982185627341,-0.08124595667220479,-0.004111764090211719,0.0010141103115491104,-0.017564718887194478,-0.017106210746387567,0.03430131354070998,-0.04108719714229742,-0.06504928691801203,-0.004039596922074107,-0.016413506642032925,-0.035245653210736645,0.021927642335866974,0.03292333064208577,0.025861001140952588,-0.04206544702702416,-0.03373479422795897,0.014596937742962245,0.05182456387913194,0.044568263630015835
AANAT,,-0.05430245889463343,0.019122652326263378,,-0.014149253344155557,-0.003975968632247521,,-0.022053759336416602,-0.02164737419287822,0.019708295998159514,0.034765996972818305,-0.018031398781140795,,-0.005091242343758323,,-0.014311066866053743,-0.039196031460073,0.002382783133427822,-0.006019353021519186,,,-0.0586695773891226,0.0004556234031415083,
