,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,,,,0.062137560380149566,
BMP1,0.09731896017811262,-0.04612522563611204,-0.009743664209822424,0.06491970095859496,0.021349874825181386,0.007919172919026564,0.046465437019472866
NDP,-0.030243444094731228,-0.044372883190447035,0.0038414335119193303,0.0314048576346565,0.010457908218435069,0.074590874474804,0.014397545682812029
TNFSF18,-0.014339159142729778,,,,,0.025959083322456736,-0.02430873417830757
IL36G,,,-0.013349800102014286,,,,
RTN4,-0.015013595690201612,0.06487429704152503,0.02062706051497904,0.05548519621413756,-0.013639279494938598,0.0066253369316402804,0.014293177210127654
HEBP1,-0.004412997532499431,0.05315130426251085,-0.001705664431168514,0.1133596355437458,0.013432037649234469,0.06279869343315,-0.06704443076197678
WNT7B,0.02145436807018426,0.08305197415364018,-0.014672968761760304,-0.017902688706723006,0.10041209575068216,-0.014692302523090887,0.007352528265027825
PTMA,0.021954214914336183,-0.07393513790890506,0.049229478105287564,-0.10644731157494795,-0.06161972980438854,0.0036061998572197718,0.05782662038543441
FASLG,,,,,,-0.006306134325364928,
CEACAM1,-0.022552081255738165,,,0.08931690310031322,-0.020776404808202604,-0.009015408684685816,
PDAP1,-0.004733233885894936,-0.05590123204392979,0.0036353368335678253,0.0001838342095104999,-0.008283636438712211,0.003689906195379554,0.019805164523435143
QDPR,-0.12290042451913645,-0.04133076987074964,-0.01866911738384572,0.0441124836238492,0.03930795314566703,0.02337636682073279,-0.04913294501907582
POMC,-0.016638026355228753,-0.005611566520224559,0.030949016544207474,0.0004400292756953412,-0.03975468299081277,0.07200085006394187,0.010608947144536744
CCL18,,-0.05492630613978902,,-0.02003858230187845,0.049207087199867425,,
CCL17,-0.017883723199517667,,-0.012195421393886444,0.26150610124467827,-0.002789889762325443,-0.021911683550089166,
VEGFD,-0.019053594442966653,-0.015266416333053274,-0.013070210840721873,,0.017661308248572684,,
TNFSF13,,,,-0.024191812935092937,0.06719176201104886,-0.035703259450956044,-0.026444435395783682
WNT5A,-0.05185533041246845,-0.049588321892723934,-0.020731672575976915,0.06071058757874615,0.006556797523181373,0.042496102520497125,0.07761385543489419
CXCL8,0.12524588459171032,0.033990102459896865,0.08434843525125604,0.07370920909118674,-0.011091650129571006,0.011751244365436541,-0.017917035143499176
GRN,-0.04068535302606158,-0.01008175577411481,0.009450046542874633,0.02378375304462269,0.002629036618812805,-0.039987730729587515,-0.0014766982247483701
MIA,0.07580332746275391,-0.02070400320388141,0.059641922297680054,0.012436343866084058,0.029530918301449865,0.06326022856262203,0.029171520956271214
COL4A4,-0.0036739199352103583,,-0.017363909223813364,-0.015666410028878933,0.018152958793394864,-0.02726680077777532,0.04182425838673818
TAC1,-0.06609677004496094,,-0.008660107806260591,,,0.047578323392513014,-0.02294287778859193
RARRES2,-0.09321912232257754,-0.019511868380576985,0.010088067115383861,0.06663542960539821,0.028916868804630486,0.05204280982859285,0.0017669184408169306
FGF7,0.03200078549284985,-0.033262613390480734,0.016474539449152174,-0.04593106860352515,0.002455136601437714,0.06194160825477492,0.0417997848508524
EFNA2,,,,,-0.019746582349254128,,
HBEGF,0.07621497952083912,-0.0679437208307436,0.017249674343340144,0.09198570542598315,-0.013709911411166361,-0.03617739569789891,0.05047634958436363
CSF3,,-0.022935137836405387,,0.11523686845488824,0.05574948830612962,-0.023069622502086377,-0.03108917343431642
PI3,,,,0.06058739439931972,-0.020572490046201503,-0.03281762826705388,0.0532104919875076
PCSK1N,0.017884317724950846,0.029343905681730495,-0.038732955937344056,0.048637115473626806,-0.012933271766518921,0.026638318671040107,-0.021240685971507783
NTS,-0.008505465585128472,,,-0.00017546741816607558,-0.02405746341349066,0.028821380712097843,
SFRP1,-0.01755557378777239,-0.008534468699870762,0.003936368044182183,0.06633409604781995,-0.017993217263286197,-0.033369104364188495,0.001215364086498426
CXCL13,,-0.04316980846845728,,0.05238981876180866,0.0717060716876176,,-0.02521754277505676
MICA,0.021450389527067466,-0.0428229978252491,0.07718795838231415,-0.004002500814598219,0.04363410493520764,0.0052570347844433886,0.016580566161551985
TG,0.043635705085131,-0.03258515101769326,0.054865944778835,-0.007443304384367411,-0.016144743196195657,-0.0154465136580624,-0.0277898626373589
ADA,0.016774337858640603,-0.0490453907802123,-0.023533110880205703,0.008337615211050415,0.021091278514979644,0.05160474670810917,-0.02936295534138881
LAMC3,-0.018425292479183054,-0.03468424145513387,-0.0027767874661429686,-0.018988673084744848,0.042462331966612636,0.03058900066755843,-0.0003648918334009519
CCL7,,,,0.003073276319148566,,-0.024174728135474634,0.08237622648533664
NGF,,-0.04788553321188092,,-0.032586761858022444,0.14802473462027363,-0.04004430667153904,-0.020821013010797917
TNFSF15,,-0.014605546579160739,,-0.027507043930022054,,0.00982161424632533,0.06878654820657887
HMGB1,-0.09490294531503346,-0.08005142416156574,-0.0019336125234109352,-0.026268707098105016,-0.07872274499824373,0.04321037816040089,0.019126396773342148
ITGB3BP,0.004213085898180935,-0.046155981417997864,0.024400820970622426,0.013087391891560336,-0.018657689933718784,0.07809652845466064,0.021584910554182615
AANAT,-0.01620295017751476,,-0.016358991295242636,0.009692585280301053,0.035087146704604485,0.007316156548072942,0.08622480847189598
RELN,-0.027458082023486263,,-0.018110815366282593,,,,-0.004458626475847133
IL15,-0.020838063879333072,-0.034343262152647304,-0.01517220832605945,0.023794022242389398,-0.012665494853899494,0.031534162997724,-0.06161588575617747
UTS2,,,,-0.021079029172778294,,,
BSG,0.13292386238762247,0.0342302984015786,0.03575333898497434,0.10701994703311508,0.07716537719284143,0.06416414707167101,0.14556330980389795
ADAMTS3,-0.002703395456562272,-0.013985033469730401,0.0302855361978437,0.028575479339158476,0.048376321561501096,0.030236627937365573,0.03203379276858267
CD34,-0.032572952152861295,-0.03480273477485707,-0.01333724654375486,-0.06803748644362856,-0.029096454793440283,0.017075927716848485,0.026415339032611954
PLAT,0.04887057065671258,-0.0161302105891511,-0.009256728263766743,-0.012113315866010277,0.00044876874025576884,0.009983700424185876,0.05677170398196685
NTF3,,0.0094079209608279,,0.004568471401837677,0.015455927412613748,,
LTA,0.019987415151651717,,-0.015172210198923928,,,-0.0344239590236837,
CKLF,-0.07103161081165497,-0.030785322716845136,0.022593883259302647,-0.0408035116137887,-0.0031938004491710035,0.04561820501860332,-0.008369749507881306
APELA,,0.0325678697301341,,,,,
CD24,-0.10053747676802256,-0.036226833290856894,-0.01643139922411425,-0.05524689383924965,0.018872659231020175,0.024713059257485934,0.014703687674823739
HSP90AA1,-0.09547104204389172,0.006546278893775513,-0.02711488821905031,0.047074680661775316,-0.08451531353690866,0.028126360291180735,-0.022550499162156908
BMP4,-0.01927235747294672,-0.0034434652849437107,-0.012928290142496697,0.05562790620606239,-0.025783250026309747,0.01168120165282812,-0.05264411792704452
SCGB3A1,,-0.01711101454699105,-0.010586967632720712,-0.0429453395531506,-0.037800033062744466,-0.03294150053510069,-0.03814647067451114
IGFBP4,0.009969529378433296,-0.051824750693110884,-0.03861919606479322,-0.0060682607312781125,0.005223739027611954,0.002569317653536334,0.03463986222612904
RSPO4,0.07353461935974215,,-0.021046244134709253,,,0.0015405493788555975,0.12209458422488478
LEFTY2,-0.04469640978516129,-0.016514343423455043,-0.018729924052876004,-0.023951851211049046,-0.02270502188937865,0.062485498497081106,0.08809774472322138
PF4,,,,,-0.018099109842675366,-0.022033553452250252,-0.018751069438741823
ANGPTL2,-0.025728038654061168,0.12109498470832766,0.05333156908727515,0.018818028442273007,0.04125118407677864,0.02870980448527382,0.09353764181475484
