,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1
DRAXIN,0.018896221150027374,-0.050633519113339076,0.01898068548423415,0.01306725311801647,0.06797389043530436,-0.03917150228359538,-0.06298598880825594,0.054755291804440845,0.05414991894852864
RAET1L,,,,,,,-0.019560862717469252,,0.021640443586149496
NPTX2,-0.027528155869514334,0.03911962607008636,-0.013610523256209487,0.0037179482025190775,0.059527886730013156,,0.03224026275755457,0.02335600447821538,-0.0019218898540765948
FGF11,0.04334751241754653,-0.04011671369929982,0.08294835174379456,0.024699350470422633,0.015296470437107556,0.036403943528887206,0.04212774332358629,0.045879270979409345,-0.009907107148518956
CD59,0.01993733661589492,0.026704846535652676,0.013009273642662139,-0.07081820281988713,-0.11025374005353156,-0.08282339165937573,0.004171354819314436,0.04477936787976235,-0.05231704982529777
COL9A2,0.006105175764230589,-0.009409525172487405,0.017084662461609706,-0.01927640672948858,0.020576436444268938,0.08115036207378805,0.01808473062602155,-0.03199787489384458,0.024314449299243136
DLL3,-0.0154266908328555,-0.08346005209144944,0.006597431987388511,-0.009602619007461734,-0.026889437275501422,-0.0015849716805949425,0.039131688956525454,0.020162253157326587,0.05409782466842509
FGF5,,,-0.017588091425502394,,,,,,
LIN7C,0.01031136118844214,0.037900352682978714,0.05126683292872895,0.028790734234142162,0.06316910143637094,0.03223369575185053,0.07113625324877426,0.05843699587610388,0.05599880279727842
GDF7,-0.01697639114889812,,-0.031462221377877464,-0.03235580021484038,,,-0.01676852417372565,-0.035415107386385376,-0.020255506567974497
PSPN,-0.039886463316341166,0.002930777475896193,-0.038718507754508344,0.04810040943889138,0.09705471542517935,0.016169761024248965,0.05978794489462333,-0.005872599375603769,0.08144843383582626
ANGPT1,0.0154918518280953,0.02368354437572837,0.06870042294182947,-0.003882067406221811,-0.02147869936435989,0.019975431033002106,-0.07963985659175833,0.0624772646208537,-0.05011880321570543
PNOC,0.0007067099541829686,0.04670599343107152,0.033323059568056555,0.008834108702996602,-0.026816427078400044,,-0.01783172236592636,,-0.024013730336260083
L1CAM,0.003918061243743874,0.03457683332487766,0.02120233165309632,0.016010163301300725,-0.05949720648106827,0.08576534077618135,-0.0008193819017537324,-0.03460042444958566,0.007582134418621476
APOA1,-0.014817039509688159,-0.014113795838137173,0.01716039543983241,-0.014789775605470382,-0.008543579037616088,0.13669907416253413,0.028630674110300017,-0.029898737446831886,0.060430798160543295
PSEN1,-0.008270084618350795,0.021025297444930337,-0.04421190233046724,-0.012953687398274584,0.054874723825372757,-0.07021487266713387,-0.04098962042001167,-0.014254563062274603,-0.008297492077104
CALM2,-0.0104433513901497,0.08438034444029545,-0.05724614432494421,0.011430123267047086,-0.039707303000884375,-0.020978102050081285,0.023937449248784364,-0.01576290057482131,0.07524116430208791
CLEC2B,0.01999359162594308,-0.024088776175126773,0.06899143202789702,-0.032121557697610735,0.007905263216795754,-0.010767473957541332,-0.025910009987844245,0.026981612623497978,-0.01443801921814845
NTNG1,-0.04042192670009822,-0.034508226571856766,0.06282447120914925,-0.03472913078164012,0.02560987322911653,-0.03573192046996014,0.08457757902694323,-0.005082201061737479,0.0211213191047857
LRIG1,-0.009785944208194737,-0.023731566628607172,0.06976541422532732,0.04458455650479464,-0.0017706111389523224,-0.05265995806286759,0.02973507612218761,-0.01556634146893789,0.08739640437276845
CPAMD8,-0.011253786983652014,-0.021899812924954208,-0.01591079563953398,-0.012598375045950724,-0.02503181606653176,-0.03625411152061892,-0.018838082674477008,0.057403038717133655,
GHRL,0.023864813154730446,0.05511674410847137,-0.0002539450601220085,-0.02208942080640156,0.022718217489136987,0.03169531317533553,,0.006662355910662422,-0.021910262985988246
NPY,-0.00285143937626555,0.03213788224556057,-0.01618809921619359,0.04650401422937536,-0.059651245406580074,,-0.05707074707078323,-0.006921398830990406,0.009144699078371264
MMP2,0.005499615689177279,0.03079043836678246,0.06597158062306795,-0.004141807719996194,-0.005408617711307518,-0.03904893976878851,0.0016798463103696848,-0.027299833825474136,-0.021534894148914255
LHB,-0.009801198573816403,,,,,,,,
PPY,-0.01706102816623158,,,-0.009207362545308552,,,-0.0006470650268654955,,0.025152121230343404
ALKAL2,-0.009658802445784263,,-0.018040195910014812,0.003489258190817657,0.038378702457327635,,0.04643910022167384,-0.03823475902601279,0.0070687808723837895
CSF1,0.0659543022751209,-0.030788814898440757,0.052044536578391705,0.06147184445488237,0.04246783060786199,0.030075454205554162,-0.01256094791118571,-0.009637766702993404,-0.04508836897248537
SEMA4C,-0.014996810725470322,-0.0015376593946712842,0.01842869887379075,0.04937880198478943,-0.010664195814709974,0.07539787602898575,0.0553665323261023,0.03112382525948673,-0.06215314906225975
ICAM2,-0.02238215687843312,0.057316703257540944,0.052027032865933825,0.013142056249166971,-0.0442877999638124,0.0005947408703831827,0.06318329496951888,0.038287236116931744,0.04636610203497012
SYTL3,0.09397532838662195,-0.0467916945595407,0.040744323125187734,-0.013916627168959422,0.007755310895797618,-0.021766871885761648,0.0459769978372795,0.01275576079516203,-0.036023979373236766
IL1A,-0.03952330905766802,-0.017564583635498805,0.011959195510553213,0.04906842607760161,-0.026048424914480638,0.03590915248635269,-0.0016403919596368248,0.058944413082983725,0.002414779274939263
HLA-G,-0.010351962341680355,,,,,0.026469305824906492,0.022930631967087053,,-0.026260027678126473
PGF,-0.011436091787019091,-0.030402347283949364,0.11435893944323507,0.003544120701093083,0.01192857014038579,-0.0037282422008205326,0.06970508595201412,-0.016896186938930798,0.0034124970137082585
LGALS8,-0.020220369433056606,0.009317616639094521,-0.00826465836412102,-0.005931518969738172,0.04597163076348406,0.03415368463358116,0.006866407339215351,0.0047780174550052,0.031874444019469456
DKK3,-0.039172892461977186,0.11686889898210853,0.004526567315375089,0.012782012262580873,-0.09091581428650677,-0.034566808826147336,0.06535839382305378,-0.06337574811941295,-0.04119095745827874
COL16A1,-0.03601539974175541,-0.04936040728941897,0.034582664463433214,0.026344335858255175,0.06931040658704243,-0.04028052143240328,0.031503435865893534,0.0158483183901549,0.08510431686775999
TPH1,-0.018837898089186688,-0.021497505332289772,0.06288592435945682,-0.021294697503419637,-0.01631018635976488,0.07604831610432973,-0.013388594930612518,0.03674557104196402,-0.006490996795320182
TNC,0.02209211319609305,-0.016763134100512098,0.05704296079062336,-0.006364903887880368,-0.003412345165369512,-0.0051775730181401166,-0.039788894474766474,0.09043180458449045,-0.05444130797295339
TNFSF9,0.052462020219604596,-0.04085776397061826,-0.007260337675398517,-0.008868835185372074,-0.015163119806724502,-0.04241147842852395,0.03553069015530298,0.06252595772145784,0.01797284622862351
C4A,-0.011619889650416566,,,-0.010914866468074014,-0.014337273400100242,,,0.03739123656471845,-0.020469134229116837
CNTN2,-0.015972694806420013,0.0023975451439774364,-0.036433206668004293,0.02585936404610246,-0.03396450492197545,0.10182987958111188,0.09769015820797516,-0.06537673903622053,0.04101529208875839
F7,,,-0.015910786391647315,,,,,,-0.02025550852663249
LUM,-0.028217067879959527,-0.014718060241830859,0.07657302958033443,-0.021725547670312005,-0.021536964901187682,-0.04844464545213523,0.0186480165843439,0.08924101047707579,-0.044689526324414725
BTC,-0.014570044127750982,-0.03522471588262845,,,,-0.07111085826047571,0.027746363081799088,-0.025334469723924766,0.05735533212469636
APOC1,0.021511801307788233,0.07314010924483753,0.10866482479827909,-0.004996451974089863,-0.03988869836034726,0.05126118331519967,0.033801572351822975,0.049625055990284765,0.054706066223133905
PKM,-0.037491948969487286,-0.062461986877268394,0.03762974334909586,0.049848470354083387,0.09061801876814443,-0.008858269028761533,-0.05445567511029205,0.08103952558001397,-0.04027412555483699
TNF,-0.025652704869826622,-0.030524014151613543,-0.02335105330076679,0.02077628775811476,0.040773536891292456,-0.04363027168530084,-0.019560868052698962,,
GNAS,-0.01085864040245956,0.01658990932281123,-0.006486591068536198,0.07099231244806889,0.08396323901503826,-0.021917907077055755,-0.042387736933132227,0.04531201566114721,-0.013293481964227624
BMP8B,-0.015007678862594293,0.015539654460242518,-0.04292462851513023,0.051740543781082005,0.08709817418462817,-0.028688866292027167,0.014751543979411483,0.012087710148794943,-0.07378582460556712
LIPH,0.024466679311313095,,,-0.008800366132091232,,,-0.021808685032409618,,0.036741439956938036
CCL28,,,,-0.013551116092811656,0.012858048922506042,,,0.031041063308892048,
PTPN11,0.0023926595654867036,0.0007628785516707096,-0.03568958466217877,-0.014074861278447896,0.02624251923158014,-0.0015310784356927392,0.008330526169609541,-0.008625595660181925,0.049480479492419634
ADAM12,-0.016699055484758578,-0.005611839691455799,0.08464927269866278,0.07752152041364639,0.07108014284940475,0.14535702205889353,-0.041380477903590215,0.08373303992850303,-0.010852517752634494
EPO,-0.015007679282825105,-0.02306791432335335,,-0.009207362947211745,0.024978160788016793,-0.04716455386042202,0.014068727909322407,,0.019560861042429982
EDN3,-0.01868247470172059,0.053423784543224925,-0.02819166831853771,-0.01427095846253588,-0.01647848562967675,,0.08276643044568996,-0.040339634807549436,-0.007199213073005775
CCL22,,,,-0.018539224692089025,,,-0.020713061696385437,-0.025334470845130276,0.07212433179989634
CCL2,0.04674871920114603,-0.018647798067293483,0.04588748923385958,0.06398990934400016,0.06523027390338326,-0.06328446411816625,-0.07651155002526698,0.01479697847739263,-0.0010316021600293868
DSCAM,-0.008027095404641988,0.002689049348867867,0.023768117727472837,-0.008564021321613588,0.024318253762765946,0.006153546585926761,0.026963551381039855,0.06020612170404424,0.051799137794524955
ANG,0.01636230720369995,-0.02579887153719068,0.13072870586341764,-0.01248686610714167,0.05192415128446169,0.041862860405805315,0.0232788883411329,0.0062069386293803885,0.03814473840176167
FBLN2,0.029825066439989837,0.043366066426633376,0.08473372276412591,0.0048625117199491055,-0.04121456383501406,,0.004492158784370183,0.035710780409744784,0.010527693856992131
VTN,0.01232304295623352,0.03920133921891824,-0.012840538535138049,-0.015126663316258194,0.15876119426607188,-0.04802339650577497,-0.015927010705867873,,-0.025093311965879817
VEGFA,-0.009293578150363541,-0.09011726581017256,0.08328426494598382,0.05863098793252108,0.12766521048403004,0.0556311308859768,-0.025906512431039648,0.01816204461337808,-0.07390139162989146
F10,,0.046064602710924295,0.09665684717030325,-0.010095674468649498,,-0.019840604372717913,-0.027201879304742015,-0.021919088393210655,0.02306125830690519
SERPINA1,0.08431733393041255,-0.06751779852704025,0.14028425268862038,-0.007184919956493614,0.01204006405374466,-0.003967905529494265,-0.03655851698708995,0.04044951500732646,-0.013130097213223803
VWF,0.024247106990627907,0.06514719049760868,0.07080879170891176,0.04771375753717664,-0.06767739265460626,-0.05630840386458771,0.006513441768502868,0.03315219226585079,0.004482888681720722
GDNF,0.03426408484551806,,,,-0.0163101874847858,0.054891281997052045,-0.023963779379652408,,0.0009260185322827752
VASP,0.01860936020695162,-0.001961536967899815,0.10104464044125895,0.028584351466558165,0.05021054559014732,-0.024351771256677524,0.03422479012876976,0.08796171076982828,-0.06682824512974309
ADAM15,-0.010453734441774427,-0.027882136991021524,0.07110922159177158,0.04380119099609676,0.03970910946033545,0.026585231500856562,0.015481488758459538,-0.010807773652563172,0.037626107823345994
WNT2,,0.05909854320929059,0.021201378520395206,,-0.015263917299514857,,-0.02326266603872715,,-0.023268935534324804
CALCB,,-0.028092499103465826,-0.01758809123436688,,,,-0.027550813149438257,,-0.00559381103761734
OLFM2,0.02655442332110892,0.09734001423129288,0.01585917834022413,8.838092792343785e-05,0.0028733256604567964,0.04909299799025664,0.043585168832356455,-0.024901596792402177,0.02887711710526949
MFAP2,-0.028542183308456707,0.003738041891695014,-0.01671586448898311,-0.012455237201630167,0.033346126801564464,0.05348906095242247,0.0054272838192546795,0.0872981215377429,-0.011849994056865366
HLA-C,0.04624997640740161,-0.0703674411536177,0.09717643482153877,-0.04243029072114128,0.039598804316758655,-0.06328515918974623,-0.062026061202102196,0.030033170348469695,0.004183413412932949
THBS1,-0.03266834920528169,-0.016489533226418412,0.021179862041335373,0.012824947508893476,-0.016638197507575496,-0.005831983250533713,-0.003749606173366391,-0.024355579452215132,-0.017596646143600424
HSPA4,-0.022962621895284512,0.021453138883926876,0.05133708838592141,0.023716383782348673,0.02051184230425784,-0.10502707788638628,0.0009235942476650956,0.048349310323665184,-0.04099174566702102
LMAN1,0.06773313872087984,-0.05167915644325147,0.04180903091643529,0.014503573915202302,0.009575324630356983,0.07401673361432735,-0.03183024245326735,0.0826751255111472,-0.04478660827439516
LYPD3,0.09320182450488473,0.039067779568323836,-0.02728411635478135,0.18234571548599499,,0.18062534354265064,0.09862065428202128,,-0.030864754886618852
APOE,-0.01650610355033601,-0.05880719565348523,0.05524768128467161,-0.02475855787843549,-0.04930169964115254,0.08128095272132753,0.03204575756549482,0.08254655208907327,-0.02265191962271433
SOSTDC1,,0.021055151347012316,-0.02454141265394626,-0.022269559124688424,-0.024801073095569354,,-0.04285950807938661,,-0.00040161373343580665
ANXA1,0.04612850833569437,0.0013813384476349339,0.07523679909884975,-0.031758980499177275,0.06212581061966216,0.00807428416085975,-0.009030794332246598,0.009550036008236751,0.045864282321505
WNT2B,-0.007974709104905794,0.014215333273008944,-0.012073556773349346,0.0010741101376920512,-0.013936215489677729,-0.0937813177499674,0.021664045061492856,-0.040469257404715554,0.025671456418794515
AMH,-0.015289571887617752,-0.028879872271221685,-0.036083931850467404,-0.013271947579156035,0.0413596783544884,0.075598571804084,0.02463072722084653,-0.020409542057731295,0.04575519091780876
GDF10,,0.01823906031843018,-0.02834048636777946,0.09937702990459457,0.011322775655857455,-0.06939565520442142,0.11125419026929874,-0.02575913417429099,-0.01353144374190697
EFNB3,-0.04023382977537149,0.015566740822852067,0.06953429819290126,0.010597785789104168,-0.013568002451400423,0.07833206277243311,-0.0036038278408033766,0.08098204652576073,0.0005615846100849569
LTB,-0.002935901829142964,0.06842821603475495,0.027684422328652623,-0.016020100129645935,-0.008013841229057333,-0.039028360542394294,0.04201433706978959,0.05911119145355902,0.015787628687654747
ANGPT2,-0.005616537226448436,0.008080626429673738,0.06405563320616224,-0.001760575904856172,-0.011183410233717557,-0.04815001985087872,0.01665908721210872,0.05784234686572517,0.00348332241138651
NRTN,,,,,,,,0.01481406810123692,-0.017255693264496465
ADAM17,-0.07055644292843209,-0.08341560867128811,0.037850399438336214,0.00999435023775654,0.006017618311453437,-0.18390080734196665,-0.047504887492878005,-0.030148364963959083,-0.031035885690035285
LRPAP1,0.026970827986194268,-0.04800157525488663,0.00346249270398786,0.014120526757247882,0.00181476504080656,0.01460008662170429,0.04955563892377424,0.0057481553262679055,0.016024489957257592
NID1,0.023243402900260075,-0.033919763253734664,0.06385864450138383,0.05725231206484512,-0.023538813112662982,-0.0787100433940759,0.021274112547510084,0.02120724657446359,-0.031563113073844705
MST1,0.0033801647747273944,-0.021033607333707526,0.08215584856188804,0.005557686645347444,0.14808232740897756,0.026091271585196297,0.055666972169962754,0.016159484758138692,-0.005866409954246348
IL13,,,-0.017815500403757487,,-0.0015265712530512319,,,,
DCN,0.01961692421586148,-0.0026206421178472383,0.05802557051735,0.05456662828795706,-0.05251818526082704,-0.1481756676567538,0.013431548428527833,0.041399203848717425,0.01474634272988156
IGFL2,,,,-0.010914867622999666,,,-0.02244236106187822,,
COL7A1,-0.04271403108943345,-0.009730683568807841,0.08257745130671085,0.027944922098073085,0.008178333670932795,0.01086291768671392,-0.01596144668660001,0.1351270825731631,-0.007569846109195299
CALR,0.005785719538220243,-0.08310578330849124,0.04085110815109086,-0.0036962665001260314,0.04381191767606136,0.021387816790347788,-0.07952960404979191,0.03436355079466671,-0.07439585724847476
PIGA,-0.019379651810178162,0.013725432710997354,-0.0263957584222735,-0.026906904422630468,0.08711072443673942,0.03829548698415824,0.017882494737100817,0.08112681999163718,-0.013438584010106846
CD200,-0.04827531119029918,0.011211972583391126,-0.00012195405827912034,0.07281979036773605,-0.0220182076235113,0.003971143078876565,0.10583411406889898,0.05758940390499935,0.06833952823188798
GRP,,,,-0.016946652728107667,0.00395218467341964,,0.11641663407063292,-0.028188874827395273,0.05853546472997587
CDH1,-0.019220676041723575,,0.04487256538578709,0.014933843121768549,0.061371260310115305,-0.00046018502150463374,-0.052322011698336716,-0.026635042611468422,-0.0008440164673741159
LPL,-0.00648306054111983,-0.02264516557575958,0.060440603805985184,0.015212256106758049,-0.006374541530061267,-0.01225160254091968,0.09682285344303536,0.027010478534711373,-0.02702943629446725
SEMA5A,0.023004271948118476,-0.00034343254622869185,0.05121018285834951,0.0192164759793943,-0.0268992775201183,-0.07202416285058247,0.042299723166019716,0.005143308721804699,-0.04345850695264487
SEMA7A,-0.052807603362292774,0.04163811466116615,0.06684662561967022,-0.01947244148284021,-0.024165548138686925,0.0045323582284143606,0.04607838903963463,-0.06395973359358749,-0.002097844455456104
SEMA4G,-0.03323450112787532,0.009596901579319809,0.01946456395573843,-0.03371146367154442,0.015878056468462805,0.08969062638259939,0.03938904572068321,-0.013149016949524606,0.025273767787017166
SEMA3B,-0.012192862753214125,-0.002179713570131381,-0.024475436241927554,0.004956732402478958,0.035560910141896565,-0.080360188457064,0.034079120218053115,-0.04634260445717305,-0.0305030011829986
RPH3A,0.07112527888759904,0.055800628124440005,0.023453525427886104,0.07311664789010394,-0.011894860343191123,,0.031039126050144954,-0.055054778726662965,0.006984082897812453
JAG2,-0.0007624314651088274,-0.0084563424246999,0.05503824517756932,0.02258284781105571,0.009425389168094343,-0.04028187588360292,0.05581361862488464,0.00425583035290116,0.0378859808408518
CGN,0.07515580542958067,-0.05840709503825984,-0.030068887989907023,0.052921905816130606,-0.014338032304007339,0.05429196020061227,0.02864215176119828,0.06036796062517478,-0.00977546489268839
GDF15,0.015482489149135838,-0.07214459973121706,0.027957747142524497,0.016131934265866357,-0.008727942750764803,0.06469051476784983,0.03880789743642341,0.05191216152750564,-0.008446404116580571
SEMA4F,-0.013573783663631985,-0.03173259662461778,-0.002837618772910728,0.03826400852884338,0.007223779257281017,0.08359573730188302,0.063895235639211,0.016438093429559947,-0.0018897689168160942
NXPH1,-0.02091263361036808,0.05460770106829191,0.0498864335511611,0.007913000351133265,-0.0027948585812074787,0.01843508588866325,0.05023525966811973,0.08111917986110752,-0.0005380890296179073
ARF1,-0.046457083269613675,-0.05893143814369663,-0.008299513990814265,0.003269540113875007,-0.01500596380808537,-0.03566791868138506,-0.028199061314817635,-0.002358361327234128,0.04328130395401419
EBI3,0.01397813811954971,0.04508784661509087,-0.03211839016449063,-0.003142522418794088,-0.008825876662357502,0.01617130168436518,0.03651431888944448,0.027303462869446453,-0.012297147919365176
TIMP1,-0.01011575327794579,-0.11039699183766985,0.09826261518707156,0.016562614548904148,-0.03172494272022815,0.06586383741833989,-0.04400268038941849,0.05581670089654141,-0.05561207929283246
SEMA3C,0.03199111689124799,-0.061647318370055354,-0.03844082107593119,-0.03180368095734829,-0.036262219033201384,-0.03151885958377687,0.0018020445044963215,0.006056814457734362,0.028052174263374974
GAS6,-0.02908617975158917,-0.029511563351907372,0.0888950346837747,0.006911552159881628,0.03134212740034113,-0.038520352552939605,-0.0030812471782535335,-0.003604915817386462,0.029178463421366343
MEPE,-0.03162708560137975,0.12625181535873664,-0.028042157923987274,-0.00605107102900812,-0.030216763681983148,,-0.019825549534972696,,-0.02920717038568137
SERPINE1,-0.026798416141447148,-0.051245310650157035,-0.03621998003432793,0.012543367132564558,0.024577441477758605,0.006374840069702191,-0.017229199745454046,0.054190960078324774,-0.026128189855658405
RSPO2,-0.012434480776210989,0.02860086638114398,-0.0322628199318624,-0.02178653384540401,-0.035729242962643,,-0.030375450712204932,-0.008891306245947524,0.03741975766458014
SHBG,-0.019896527196904597,0.007716744422952898,-0.017776480619928606,-0.018539224762436267,0.03738778879140674,0.03254860916411196,0.04251227957536785,0.063027932005288,-0.014121309305136423
LGALS3BP,0.01553764946588635,-0.04132752483841685,0.05270799533589917,-0.027938421077314143,0.0025728742288928723,0.047460768338123765,-0.028420250036061533,-0.010721664861645103,-0.040747737972914026
LAMB1,-0.010006696011338499,-0.038742013494358976,0.06211162849073844,0.06287743470027649,-0.023339219022074503,0.02024701461845928,0.01861950533713191,0.043960662705394726,-0.05909529049977894
SPTBN2,0.04189035512684002,0.02118162302581959,-0.01187606031207649,0.02718707346092233,-0.027958429638838173,0.10185091727916397,0.011687033839259418,0.10036026853699458,0.07339803638016998
COL1A2,-0.015793197454377364,0.002778822594335947,0.07684763486682009,0.0305659153014124,-0.010036860674128375,-0.04174455555514703,0.014959672321093057,0.05137761358476078,-0.025128076118282053
DEFB1,,-0.018918424279238618,,-0.00972450423481368,,,,,
CEACAM16,,,,,0.003932773362242776,,,,
SCT,,,,-0.008938017759415664,,,,,
WNT11,-0.01680599020147054,,0.07262149221970281,,,,0.013992173602897982,,0.023411069020363127
LGALS1,-0.01389280697972881,-0.00017857039199069708,0.05181592262169942,-0.01489507526213856,0.025556970783239503,-0.04345416879624945,-0.062253704795305134,-0.006000094716154162,-0.0752830714469824
BCAN,-0.01681419558947344,0.009412104743069392,-0.001014055242002372,-0.014145082071082818,0.03914956817766347,-0.014462840509383686,0.06238325890882636,0.039111123631869096,0.02722805571480576
ANOS1,0.0025816100039078,0.049750993149345966,0.04292997855084826,-0.014370274470661531,0.061394661416685946,-0.0064322299164937275,0.06285636765012029,-0.09770510260637025,0.08464861415193026
EDA,-0.0230846459376109,0.007529328866375969,-0.020754197500053227,-0.014004993890141551,-0.02871206456612383,0.06818285681193643,-0.012106602926742208,-0.037467912682031965,0.02995102032805597
FGF22,,0.026041676342881622,-0.01591079353774014,,-0.00522105715185477,,-0.021376661484834733,-0.027598885612627074,-0.004085512187247431
SHANK1,-0.020263143046063834,,-0.015138109518320068,-0.01308278215089641,0.0007070475218571884,,-0.027201876448631267,,0.05401524663613486
NPVF,,,,,,,-0.01932275118323528,,
TGFB1,0.022257061133009782,0.01597020045356916,-0.023544263960578626,-0.021294696303901916,-0.042775347876630655,-0.008908676572621625,-0.01335919862910616,0.012404592655962434,-0.0543623432380202
MSTN,-0.04109169134976261,-0.03102734332029044,0.003347475663752715,-0.023614094747678012,0.10001670169742877,-0.09781599234826693,0.1278181976724521,0.03542288816557523,-0.015990315240609183
WNT4,,-0.005769428184909205,-0.018040200202398052,-0.013734321783868738,-0.018234104278526897,,0.00029592507587295765,-0.01988299076154693,-0.036602231174183875
TNFSF4,-0.023344912027652265,0.027631354282891474,-0.028636145664181743,0.07506069485456146,-0.027247120654629184,0.024538831496530064,0.024987037767462042,-0.013451250340839322,-0.02252284884061041
NTN1,0.10169565523052185,-0.026515808583549266,0.08516460783492859,0.03513355256394552,0.004260428583033069,0.0955971407303827,0.025057765586408695,0.06214155034152272,0.016159557287578064
CXCL12,-0.02759341615881182,0.09332597429959391,0.022772072890332385,-0.031029198393296837,-0.038669483575888126,-0.007151113058781412,-0.030027260213010522,0.03982088289264577,-0.0026653484532171015
GNRH1,-0.027584760234031173,0.029017462718037675,-0.00042359711146778406,0.03451515080491707,0.01812017757954035,0.01640161867130147,0.017421189126996337,0.08012097837959552,-0.02730075588950625
FGF8,,,,,,,-0.026670977041822322,,-0.013457652758676955
RIMS1,-0.02798185042495655,0.07270026745140563,0.00018064224816163527,-0.0006736837410502844,-0.04801145900326103,-0.08129331073780531,0.023162371418231822,0.09050289609188027,0.05016471627142347
FGF14,0.07248028047462042,0.1067377458161888,0.00486938434111341,-0.065503497437118,-0.031035974810705243,0.039271504728837905,0.00479720099844906,-0.03290296425728963,0.004238873917797359
IGF1,0.05086574183748114,0.19130054681237382,0.02329190998141949,0.0011953906696149429,-0.029119462696384577,-0.03471045354522314,-0.02654683326818235,0.07174193127816933,0.04303594781735256
TNFSF10,0.030257837692706284,0.05183336784598472,0.05282028748331024,0.042236661854860726,0.010455304260312385,-0.09411914768155366,0.03565166025964249,-0.042421207801951535,0.025581009999208853
GDF5,,0.018420930840954836,-0.014331575806047414,,0.0118383615790013,,0.032904880718153326,0.06665777936399699,0.043671609345534594
CHAD,,-0.02679078621388722,,,,,0.046965754198518526,-0.022401533482366436,-0.02697159342831712
RGMA,0.01740018366922704,-0.007785615695010287,0.07986708689581243,0.004431655357744267,-0.003983600021979309,-0.014389562036194382,0.05262365694935232,0.0669884279303222,0.04566806731491368
WNT16,-0.019221707592014255,0.027643659556040312,0.03348062955386137,-0.015374947603338312,,,,0.11561610021674568,-0.0172556909869211
CX3CL1,0.002427495278310699,-0.0240141907366011,0.01954701417498927,0.04424007807677654,-0.044157520187235184,0.014564669578689474,0.027751596995253505,0.0037289316594067362,0.0004670711783674864
FGF1,0.00790986756995406,0.05252289586091145,-0.0058514485744715055,-0.010811997052548983,-0.02402038948693402,-0.07182870538492966,0.033184516675805555,-0.04285542917083014,0.030456041466444077
ALOX5AP,0.012034385451819014,-0.007801584065305171,0.06793152968817193,0.0021572870207771885,0.019728487396895346,-0.02724542793453511,-0.04205440961691944,0.023169617900115968,-0.019856267415078777
IL1RN,-0.02473732810681924,-0.06164961842946047,-0.016160518114382013,-0.02418029358201908,-0.014337270244097741,-0.12305249798625754,-0.013899188595134605,,-0.04807937615366471
PCSK9,,,,,,,-0.02048745484882008,,0.07472822053412163
NPW,-0.013929745914766787,0.06986500353488674,,-0.012399692689873135,-0.015968597485125777,0.009953713497413074,0.08315640451480588,-0.02066815171180874,-0.0003400172824822441
CXCL9,0.045799544338711716,0.016245799271493642,-0.019545215590826153,-0.02412413777612375,,-0.0407339410404815,,0.016646848533804617,
ANGPTL4,-0.025444576054835702,-0.08428576758214049,-0.004848579718370059,-0.012758512560216604,0.05269423455363232,-0.03132964481835787,-0.019313119263085644,-0.04228202720743813,-0.05799824667671096
UCN2,-0.00965880317242767,,-0.017124763456828028,0.025008763565156095,,,-0.023906092356547823,,-0.018926675061790896
COL4A3,-0.04251663024031976,0.02400345968350354,,-0.018116946194918517,-0.01808104459250465,,-0.016212141038178456,-0.03476456969565525,-0.02647110188757681
NRG3,0.03372969670461901,0.05024100109264907,-0.03210665071343319,-0.03231002109916012,-0.0485095499823876,-0.06939569914889164,0.05785393004317987,0.03950301484794794,0.006152135699173243
IL23A,-0.015196138096154976,-0.037729647528021514,0.05103648923978776,,0.024184176278680206,-0.10588906451787722,0.0050994756418617825,,
COLQ,0.010664871842611797,0.047571383412142565,0.025769169513041246,-0.03312815060122613,0.1407630759819115,-0.057512031934811365,0.06822142892258654,0.08503183929584394,0.002821531602474747
SCGB1A1,,,,,,,-0.025764753472801664,,-0.0001760827286372404
TNFSF12,-0.011809862425551553,0.033427022160521395,0.033837159310668156,-0.019986685506529978,0.01654661156714506,-0.011657263737691539,-0.03380384753320642,0.061188482014713975,0.031477427190028155
DKK2,-0.009801199379868893,-0.01822048496940714,0.007056885123692147,-0.014358611700841599,,,,,-0.022306189422781314
FYN,-0.004721299939281725,-0.0035575981558532382,0.03647105439174188,0.048171836246026924,-0.035568161464590145,-0.010224188398903045,0.07763809203259266,0.08848082090312692,0.10194163457729805
ACE,-0.002854286133167912,0.032506527355562656,0.027622583367594107,0.08106373387502887,-0.04886360055163989,-0.06277769048281973,0.017805536210736102,-0.01321584314131199,0.051675965616601836
IL18,-0.029929342256605384,0.05659274957994428,0.042732373130007176,0.05365319779522864,-0.01318098302054653,-0.0435431914069273,0.055907855693518076,0.051363671861638364,-0.03201155915547356
PPBP,,-0.01724852362216353,,,,,-0.02425248670048709,-0.02379549828808515,
CCL27,-0.02275596739032071,0.009465307271560483,-0.025710100236223072,0.09177328999339265,0.053008601629862886,0.03797777102847903,-0.04261605992165683,-0.02554759234543871,0.05787952687273729
SERPING1,-0.008953332410600172,0.002622985075620894,0.09373411327081865,-0.03787015617636982,-0.02899705606467896,-0.0358857348798206,0.03692183336071933,0.016414694706621647,-0.019008511569079137
