,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.015025864236921694,-0.00558558530282547,0.04792829751071032,0.041601426009908585,0.01678377184307263,0.016399167190858283,0.051961515580489136,-0.04159435444826081,-0.006290997835550483,0.026695291992120174,-0.016730223312814554,-0.0690196337248893,-0.014539285606934705,0.05194358079380653,-0.043865591928854086
POMC,-0.010134256312397465,-0.018083176278815116,-0.02138027583192495,-0.03134482658029089,0.004133438076261736,-0.013898291028494249,-0.035629505836060525,0.011467585593267786,0.03455231891992464,0.009992823227754695,-0.04013039807381202,0.028528206472691525,0.0379265030561878,0.011455722924487741,-0.039531769703922914
CCL18,0.03764162297068657,,,,,,0.015245956118694275,,-0.02137969126621572,0.019827925300840127,0.03615717059202324,,0.058583913103658326,,
CCL17,,,,,-0.01574220298520926,0.012337281439657422,,,,-0.012920607992601658,0.02902794801592079,-0.02544159822196806,,-0.012541835310744277,
VEGFD,0.05858822544659506,-0.01778645553598232,,0.18558700844340337,0.049458724056419316,-0.010845526313963648,-0.024072734410497152,0.04379686039568752,,,0.10456079531842803,0.10185015874686694,,,
TNFSF13,,,-0.018955178295431672,,,,,,,0.09619835400049022,0.030727578768230394,0.04470183525082629,0.016246517760776968,-0.020435873814399017,-0.0479816927183829
WNT5A,0.026301504386506126,-0.04311974512431732,-0.042304228142981466,-0.05639519596541591,-0.016406126749539177,0.0027904452783038694,-0.009914756282752879,0.058182180592023736,-0.0037520739246499164,-0.0010509306603124439,0.04368893506637696,0.04875878204843564,-0.011478274771756199,0.030685154643710324,0.009539563324486388
CXCL8,0.029291370607212912,-0.060439645041434564,0.027451029361602493,0.048951056876450294,-0.004211629614251142,0.05398566364592791,0.02704517888277909,0.10002770020774943,0.0200210244094833,-0.024895719661110618,0.08011557904350237,-0.036121523598139166,0.060039987423178225,0.025151220272888068,-0.03902337387617762
GRN,0.06453232675966461,0.038020560601967554,-0.04625876279129883,-0.05775001419239502,-0.010113507770007142,0.04811705203396088,0.03459541976217043,-0.019510082684107474,0.06519698040497963,-0.04413532354339738,0.0048614027305314035,0.03150267079926199,-0.00039496295359334665,0.0025127680905276807,-0.03769013598176789
MIA,-0.001003421497895908,-0.0015325274301697502,-0.01303555230240434,-0.035545757111731524,-0.021171843066819837,-0.03535397480935525,-0.03264695259764604,-0.037222102396323065,-0.025731312432426667,0.09111424766017284,-0.03365922808382052,0.06359803616327661,-0.03083493172909536,-0.04079969272657075,-0.04799256363229442
COL4A4,0.12145091708667095,-0.046668210339608246,-0.018035014700443518,0.05084220185943061,-0.016435346959405277,-0.006783179276349539,,-0.03490645455519695,0.07753027143366033,0.003973352893856977,-0.03737099710279907,0.015789425513336064,-0.0248332003505422,0.02462754973618224,-0.04331947039787997
TAC1,-0.033838498527534476,0.06370682838179817,0.10450263835450191,0.06624057184687691,0.061751372242408155,-0.04199856786131295,,,,,,,-0.030934496649770316,0.007995682382741705,0.02566425427456276
RARRES2,0.025320204987749555,-0.013822747371105787,-0.022719511977204735,-0.023804675404806044,0.009481854542823527,0.023206142547938388,-0.0021654201866630226,0.09301274993886843,-0.037436043640017846,0.06048008164587868,0.07707563677671701,0.0444684363597864,0.040514484701509194,0.052071171006498614,0.01167571770205512
FGF7,-0.02071485692934872,0.046350402190158964,-0.051691385083198184,0.04655074133050586,0.030282792562782764,0.02649155072087167,0.03299813596628079,0.04176457931645774,0.004464916860285731,0.014430034791185485,-0.004473852934653162,0.01929595944043155,-0.012637672228688689,0.005729213049780348,0.015167642431300896
EFNA2,,,,,,,,,,,-0.02218311257759204,,,,
HBEGF,0.010864283987848684,-0.016921011619990108,-0.07249676992050419,-0.03931997189531681,-0.06933801179961413,-0.03299327608565782,0.002264918889748631,-0.027273170110389766,0.06955301968359984,0.03147893809089619,0.0005316053048120199,0.051297723573639466,-0.007019773140802737,0.003147444347886173,-0.00037160274204839036
CSF3,-0.006505174692781776,-0.03978545603166516,,-0.012973023148838716,,,0.007908047804192056,,,0.02057807861605531,0.05609199732260938,,0.048428061714115504,-0.013204617775754171,0.029222825802837835
PI3,0.12019048928480998,-0.054561678725190715,,-0.014607795290964424,,,,,,-0.009254849301369703,0.071529777084365,0.07266915436283014,0.03601243588838074,0.01920045722120778,0.04557211116156662
PCSK1N,-0.10719006826341225,-0.008224216300620415,0.038797771158282826,0.04051663337904572,0.028178323264490733,0.017968299057690432,0.02407603429109719,-0.04787031263305658,-0.02294849214782942,0.05464774449816419,-4.7968600625226494e-05,0.06353879007081087,-0.023334752351285504,-0.008182871528289538,0.01598488043198545
NTS,,-0.015549071985003118,-0.022016655246415592,-0.015945405992582887,-0.018775473414429384,-0.015389262584717348,,,,-0.030142433461015975,-0.027025913132402015,,-0.05308543136815598,0.022415950167865472,
SFRP1,0.07979094391805963,0.015596436441794159,0.022926802312789717,-0.00851636702953642,-0.018664733171532277,-0.027511324424539827,0.02646715116092104,-0.06659426293192267,0.018736213686200907,0.04373618591867115,0.004974919172940343,-0.010342788532035919,0.03588255511173706,0.06828876492538624,-0.032145846539509776
CXCL13,,0.14342239368092524,,,,,0.024288697026830765,,,-0.029022334647194236,0.0649235903964428,,-0.03175743799909606,,0.009430410246840302
MICA,0.009274059133972013,-0.011779384560912074,-0.012696095020768123,0.002581272383036735,-0.05099313392795976,-0.019758924090511734,0.009447289480564947,-0.016684824704155856,0.027065940562331567,0.04472392577577286,0.040754728034405954,0.0009384315878618059,-0.033206436825581456,-0.006489181090344791,-0.04264821415483487
TG,0.09992183538093338,-0.024945047831542756,-0.02541302403695491,-0.015657278270532773,-0.01585967376764452,0.006944760862000909,0.009735313406855607,0.02893367052170867,0.05184521814090872,0.0837392666521516,-0.021068167754370464,,0.10073601593483762,-0.025751523342935522,0.002545110256491353
ADA,0.09592756046858636,0.00414927444493075,-0.04233405841426577,0.00540736633156411,-0.0117810810092442,-0.0252989771703772,-0.01922077458969689,-0.07740089431015328,0.0025113151514668,0.03876240584984818,0.005440308815670904,0.027299283231524477,-0.005999087680359887,-0.012355137518191022,0.021624589880323435
LAMC3,-0.022181376801404022,0.02289237106878405,-0.03924740268604634,-0.04692534938597289,0.009521000029385796,-0.01136880620532058,-0.0015650887861889996,0.014924149768842584,0.021138330803635346,-0.05845754129567296,0.014088514486943662,0.07540951553295872,-0.025935493631115702,0.010495383573688621,0.033891433338996246
CCL7,,-0.02666069313487655,,,,,,,,-0.019365013172732766,,,,-0.013837159443456143,0.003151103781257274
NGF,-0.0219540541829999,0.037375964824656584,-0.02425084113692669,,,,-0.044359354758252194,0.01838881362372461,-0.031771571031804856,0.017506687498361498,-0.021884934224002655,,-0.00475220897088946,0.03241259248369898,-0.029578338551755606
TNFSF15,-0.027159904965115403,-0.0012103900853489005,-0.029445837726280552,,,,-0.023030646882008808,0.030968173667958027,-0.03208660050379378,-0.01887871333997995,,,-0.015962499988746055,0.046868193135340935,0.08085294884098589
HMGB1,-0.0004054613076415391,0.010388774737531949,-0.03500697007590787,-0.03257612137766883,0.010541588293164709,0.028680281872464925,0.010783471666438265,-0.012054699757828366,0.01999328510468539,-0.08622366607666773,-0.015683991677061405,-0.010105054130597802,-0.02717142400451476,-0.027163156924885766,0.07504603155131942
ITGB3BP,-0.0013084364034150642,-0.01692861464368254,-0.001816848017660244,-0.03767980391578986,-0.04428108572783885,-0.044983251824748396,0.03337832181885208,0.007042086632659497,0.014007316260625517,0.018682667735751994,-0.02716530250407177,-0.0008753944716163407,-0.039465610891173106,0.001603719704741006,-0.021238565312469246
AANAT,-0.039349170755989704,-0.017786458075099085,,-0.011702017955174464,-0.014262697303464704,-0.035353976775833594,,,-0.022267844650662408,-0.016988580680019395,0.026490394592670316,-0.031470440781235,,-0.014640291730865439,-0.019643811901002915
RELN,-0.02142868149868663,0.013166430176783405,0.0786273796629585,-0.010860273398140056,0.015282145165228366,-0.007844546884753228,,0.041150218773625756,,,,0.039526063027852734,-0.019280970093121318,,-0.010073731557257914
IL15,-0.005863878984871282,0.05908423149808492,-0.002906214038814565,0.06499186901932537,-0.017010935050916068,0.02101404492914314,-0.016748289700395637,-0.05092120773343899,-7.385017977119993e-05,0.00024798726844719164,-0.03822892387605011,0.026126526897111858,-0.02848058251890698,0.05570796384226413,0.04818838452834027
UTS2,,,,-0.03860079465027549,,,,,,-0.014467019802285132,,,,,
BSG,-0.0384630625780081,-0.0014797318087736205,0.005997962292879598,0.044243008057080674,-0.02818960596613094,-0.03124956213963681,-0.022655075410361197,-0.08855336687963612,0.08649587837205439,0.008035066895899338,0.028649542944364222,0.014289713275917134,-0.01332078257734557,0.025602073702279963,-0.009004043711863034
ADAMTS3,0.07458936860340136,-0.03503566871261481,-0.02302659594529793,-0.01656284655760899,-0.0043117708526209325,0.0029347164008440645,0.024139634608609923,,-0.026663477008613053,-0.023165992372826218,-0.06726353262984223,-0.02678759544413774,-0.005729954179803938,-0.015782296391820223,-0.0437244776033038
CD34,-0.007363214046256334,0.04756997434046606,0.08522838252080832,-0.0169186733947079,-0.006423330189570201,0.02113537721883569,0.012322692336636345,-0.002056504489724691,0.03494057165432459,-0.07734306607408434,0.043487174549547675,0.030121173085155366,0.005819374867509261,-0.0071173064691227445,0.03783474180744587
CCL23,,,,0.015236840665112153,,,,,,,,,,,
PLAT,0.002489357487377624,0.07667512249629288,-0.0396718387592128,0.023097612306527134,-0.0484083065178024,-0.02614492530301103,0.0569074970277565,0.0396527349441921,0.1074385611324152,0.02377578054271979,-0.09539690155045492,0.043114602763005584,0.0007000261997812959,0.009022013845908656,0.03941231344813193
NTF3,,,,,,-0.0075868285217126135,0.09268409190634967,,,0.012870644614818797,0.0030767317698829903,,-0.0003249427116146162,,
LTA,,,,,-0.013736463908757535,,,,,,,,,-0.019703626324828583,
CKLF,-0.0921633016418428,0.039061690914046036,-0.027481548267876275,-0.031811947104918505,0.01761216955422127,0.03266249381790352,0.02303323200044211,0.0470745474740493,0.06499979202213609,-0.0633363788703147,0.00451802693606941,-0.04444179694045814,-0.01018021435940137,-0.04807732229688076,0.043257207342114995
APELA,,,,,,,-0.033188674473847886,,,,,,,,
CD24,-0.03800579492563051,0.04068148467453151,-0.016026913533214688,-0.03731047207657357,0.06438964291091494,0.029883671887201594,0.0429229603226606,0.02206249592731862,0.06968210416570769,0.03164921887773283,-0.01612897491830161,0.055627206213698537,-0.025616092112166353,-0.031853929993384385,0.05866684228079691
HSP90AA1,0.0009635500339820628,0.0374640192857418,0.06396495753326312,0.03006340520654187,0.013284392739122715,0.023262205846310207,0.0388514165269012,0.017207379680157776,-0.0581695104894763,0.01904362945137192,0.0030256778132643223,0.003939225722550436,0.023793339142056804,0.0777212744371095,0.015216000397134867
BMP4,0.01437695225514887,-0.034517495091479666,-0.04687837889927263,-0.03584368017675037,-0.03220961419159313,0.013083949105457682,0.03115944415691775,0.030319119954382228,0.028635571063169833,-0.006910619722962708,0.01809928696891332,0.043158312652054304,0.052123638658468724,-0.006778183620891017,-0.005580650355262321
SCGB3A1,,0.04933138724526311,-0.012791956487310942,,,-0.019830064479231656,-0.04821659270477703,0.09408436314147962,,-0.029474368702598088,-0.013370515587403493,,-0.010508828468258301,0.03299358837220519,-0.00025702581620983445
IGFBP4,0.012667853183309935,0.017442785336437533,-0.06115283057479488,-0.004603023982529223,-0.034226780701388015,-0.039718642749201366,0.008539236616311448,-0.025465436573121832,0.006222146270196407,-0.10045375232300356,0.04267034379119785,0.04786256724980088,-0.03946800139358482,0.054680911653785524,0.028890859226370788
RSPO4,-0.02681912799704558,-0.009150339201830905,,,0.019313062902419187,-0.02982142083462584,,-0.043735884969235354,,,,,-0.022324491672932833,0.006942982096411641,-0.04343179811059658
LEFTY2,-0.01977012935598495,-0.018328768612306735,0.01545294819467949,-0.0138460854435356,-0.009543380723186945,0.09214460311758182,-0.026040518909198694,,0.14059547372620268,-0.01643870326908239,0.008301311227758498,0.04598886758770176,0.0737199033786442,0.020490784293653433,0.012060727318915405
PF4,,,,,,,,,,,0.05856854114830506,,,-0.0197036217652633,-0.034022585034816845
ANGPTL2,0.006170321256654881,0.07922788179879531,-0.08928093143548042,0.04271071192614142,-0.033371927274749594,0.0014717369973712639,0.01947034451454972,-0.03515413382592543,0.07964782740427528,-0.028604721847989636,-0.04274888694743204,-0.08972028641715059,-0.06377140246574856,-0.03279992599302027,0.04801041602796674
LRIG2,0.03657233411847979,-0.049782057785696235,-0.06567757959905897,-0.025415470670642145,-0.010694010584560919,-0.007553338733249558,-0.007089020804172731,0.054115944524306764,0.08412083380277183,0.05964972940366284,0.010857192128398354,0.024242556257454834,-0.003246988725086069,0.07853769468655886,0.03915976373319931
ICOSLG,-0.0045710016701837695,-0.02518728073889454,-0.02947138710766837,-0.02620206488233538,-0.009346210050253575,0.00031909285465373487,-0.013478444034747716,0.026977283109800406,-0.044312510019923444,-0.025154283408635306,-0.018099902394319592,0.043944826637958075,0.10198521333798254,-0.03296647059203913,0.028439493663264953
WIF1,-0.013414336384847642,-0.044537667942275885,0.02181645240046989,0.021001234019305808,-0.012328566084821505,-0.001043591119133859,,,,,,,0.05394025328839008,,0.026784203810380755
NPPC,0.05274336383168434,-0.04264567457356595,-0.018799876618269144,-0.03150722027731008,0.00012653776066034423,-0.01164743329538167,,0.06153000931898772,-0.026663425799808804,0.06700547439516102,-0.015251643310873747,-0.029856270306668747,-0.05519303011529681,,-0.010228270725426673
LYZ,0.040640904198749384,-0.0357663102424025,-0.05305017935306888,-0.0301538660488623,0.06381949305204786,0.009145257999404535,-4.220975660909878e-05,-0.006309781832673324,0.10667586710882936,0.08868561489992396,-0.041782899022121275,0.05172831500428467,-0.04763374080167405,0.04477162465338588,-0.005149389555558885
EREG,,0.045810962316249246,,,,,-0.01734888021863752,,,0.005129525321644062,0.022768244267551755,,0.2068369752962184,0.0007362933827025839,0.02842553008194713
SPTAN1,-0.026188814286388466,-0.03082750540954089,0.06566419407185992,0.023130564888862396,-0.009523794640829706,0.038647277603867033,0.0034302734008554354,-0.061291225564400774,-0.03323014225834223,0.044878046725016864,0.0175200824141575,0.010780989946754919,-0.017179840250141354,-0.02400137906945033,0.07310339010049102
PTH2,,,,,,,,,,,,,-0.02495570399677448,,
LIPC,-0.03571684965015112,-0.023668590276558252,-0.021297178711858874,0.010346423336592738,0.020148900136528623,,-0.017465478195175438,-0.037572645579782835,0.07493918435479333,,,0.06259132616138442,,0.04371852763475415,-0.042567582090276626
COL8A1,0.006786244066942219,0.014619048546011558,-0.0428416735076253,0.008554400885569233,-0.03204487337836378,0.007122365463924653,-0.019733567102726668,-0.06929734174185614,0.11194278735693941,0.06709418190842753,0.0532518939902613,0.04644060829717428,-0.007746455733556757,-0.03623239794833152,0.04627160505446615
GSTM2,0.017805155265352274,0.08187324627741593,0.02442493066694311,-0.04286784603939271,-0.020858188605850488,-0.05744126732634068,-0.027533469933022844,-0.04247473520949435,0.010494937789172817,-0.024961627872545557,0.000529175745949855,0.00851893823021722,-0.03844047611316095,-0.04340831299238702,0.025620266975597602
SPX,-0.03644923788077615,0.0037334210072613736,-0.008705309961669822,-0.030081794307066482,0.08641532113479863,-0.012692245506494872,,,-0.040345178934942216,-0.01952469831854594,-0.008358358853553552,-0.024364580351158602,-0.033769664439083386,0.03534111348327969,0.008447946204056046
MFGE8,0.04900571497506036,-0.028036992601737722,-0.0955952533872123,-0.006606300545572015,-0.0347345252472329,-0.04455001504722754,0.010955386724145444,-0.09563117396893095,0.1200003802373357,-0.03572510218758588,0.02745286272968256,0.03138049955284152,-0.017398336294099873,0.019247101304742904,-0.02462216411412465
TGFA,0.024217826290709062,0.06778380778293074,-0.0244471486241193,-0.08150209437007151,-0.06118718790337557,0.03807376886123735,-0.021894329421902385,0.0007248286678225809,-0.06452641005590945,0.014033577355773735,-0.019631914734795444,0.0010231398553911771,-0.026904914932018884,-0.009338686539579607,0.04186225936437947
SLIT2,-0.01265675638655687,-0.05066994305402217,0.08970283343754394,-0.02763357425143201,-0.010448879701539498,0.04241220192288246,-0.01839178872342085,-0.036421331730911055,0.08642353338452637,0.04446274699618037,0.049494032126577735,0.019484613012131054,-0.08873182760713638,0.04967890951680898,-0.01703554662404968
PLTP,-0.07383823070743216,0.02347450111542851,-0.05581641179397061,-0.019898470841435135,0.01973957399587127,0.05803121532200885,0.06815611821223314,-0.050668227262389766,0.09064563076475791,-0.09492933508423512,0.07312523418867434,0.030671324627221698,-0.029816259585409483,-0.01449734285605057,0.04293574911413975
APOD,-0.012131894904314862,0.004752354079032312,-0.04563227727157235,-0.03571003749992002,0.02992430638378813,-0.02608917125411597,-0.01883534316519681,-0.0033118811406882046,-0.06254855466652434,-0.044715906589867106,-0.09790251667174912,-0.0573247330659195,0.0001374523312866733,0.08329337233180968,-0.05444592612773026
B2M,0.07595912942289108,0.02413127208627947,-0.07387424447830526,-0.046162094725699834,-0.004107357434091844,0.05879618076361437,-0.02566024325319792,-0.040881452837989204,0.07716051651956635,-0.027483357870639963,0.045254329894243085,0.009601636604376332,-0.052795493418991826,-0.008695050844338413,-0.013816318108340634
OMG,-0.0006223860233011477,0.05836451782078303,-0.006976245663368297,0.015571113827218347,0.021066798014258124,-0.01821719775604984,-0.019284356525520432,0.03972346524441766,-0.02143550460109744,0.004070685775603495,-0.07309337181701966,0.05233262389843878,0.002713695733340107,0.0396066416637284,0.07453259270729762
CXCL3,-0.023977948405197538,-0.02408693629400085,,-0.01536419018846555,-0.02865941365879613,-0.021605062560908203,-0.04108889887680579,,,0.007532407828746766,0.119060004460115,-0.022161499553562582,0.0016124470782514946,0.04118330613055962,-0.06071305801670217
CXCL10,0.020474198727324373,-0.01442184694669904,-0.0023502586827438333,0.02186063652632376,-0.05462292401624368,-0.035292408332719946,-0.02627691128189661,0.08761148148603398,0.0027367841032816054,-0.019996860391774465,-0.027271587008777336,-0.029856267060290893,-0.03050436351380446,-0.0012590731083346014,-0.05770771454639424
RSPO3,,-0.023668575683711286,0.047744465479280636,0.021467957705685672,-0.0007202507380587969,-0.015082733200488826,,,,0.04072112479651279,0.0023649208540095336,,-0.052570343479659734,-0.014042011110603913,0.013781416700248137
CORT,-0.030068967705024,0.01043594366777868,0.05944217695576305,-0.033256440525701265,0.05335529217802039,-0.030216409621689772,,,,-0.0021012157457824068,-0.02127677974081671,,0.0261764817699081,,
NCAN,0.013015964914975465,0.02364712420903476,-0.16376151877427986,-0.04241781059088142,-0.026939855022038252,-0.007075323836329751,,-0.050166159173624936,-0.07856073742958757,-0.029690487544228393,-0.06775654337321546,-0.016867359977129844,0.009719805369581249,-0.014104773024247444,0.019964141001349092
PRG4,-0.04103708101781191,0.026559081247723194,,0.030923510174223904,0.032563978694889875,,,,,0.02016625464400503,0.033980774694885744,,-0.04468086628564324,0.024369287050454436,0.050724899110779535
ZG16B,,,,-0.01797170785977974,-0.01091486755085125,,-0.023292309588755257,,-0.024754388170019005,,,,,-0.017508876655355658,-0.029024754384613067
TGM2,0.09308045899921447,-0.03362498023960088,0.04331778849830118,-0.008079634942500824,-0.036580642526705204,0.03480876469979702,0.0179646645633731,-0.05086121623008746,0.07021257921427933,0.05713592969427721,0.07190448600466295,0.008408100114753063,0.09608409602681993,0.033044726000535596,-0.01350891269887755
VEGFC,-0.029444924962928356,-0.026086456381319578,-0.008533619172894179,-0.02194631004158872,0.0003672889790837177,-0.029362690489781493,0.05205704202419781,-0.05636365143759627,0.012351173701819325,-0.024921659480856815,-0.02164250821315201,-0.02923138309164749,-0.03810158313715012,-0.007774520542686838,-0.0170445814805394
WNT6,-0.03734400923546057,-0.023350804238544676,0.09974750377953821,-0.01636886606980391,-0.012196279999244245,,0.0010353242689377857,,-0.023541426055944635,0.03422837900717431,-0.02914790661416725,,0.04973790119787631,-0.0014437978942040742,-0.029991279333982764
NRG4,-0.006743392664149022,-0.02413823722188221,-0.012480352295367305,-0.020733275045487984,-0.020969227839597978,-0.045996725791478475,,-0.03490641605029065,,,,-0.023472378404710177,-0.016773640437914124,-0.014042012684378342,0.061056255152143434
PMCH,,,,,-0.015976343009491033,,,,,0.0025534878391173257,-0.02985246027161447,,-0.016973407418997773,-0.030279913769957915,0.006870033780642437
COL9A1,-0.017076727134226383,-0.011381503023137106,-0.057592897069300916,0.011937811440983796,0.009414172867230336,-0.019846087833051432,,-0.11265946963520179,-0.017719751584156798,-0.019642489685197204,-0.027384222608263283,0.05333034224445983,0.045259335147431703,0.022033387551900555,-0.048457106973662054
GDF11,0.00033783961862236903,-0.007826238975460668,-0.04868078609580403,-0.013808277913308704,-0.03376773975821007,-0.037945752267444365,0.005291829133691743,0.02643964482905611,0.006677314923516255,0.04857028479456939,-0.0013758386854122006,0.045392612973169,-0.014284784396069715,0.03203085525777816,0.10618669527165771
RAET1E,,,,,,,,,,,,,,0.012205154192943072,
IL24,,,,,,,-0.021662363208507302,,,-0.014675321769811098,0.12558409505602933,,,,-0.0019052309571714018
SORBS1,0.017406290673775842,0.016272035065782085,0.01763301200067881,-0.02290156675866612,-0.005553448951572478,-0.03339516742672567,0.05812137396075685,-0.035538447612208736,0.015202169786928838,0.05607521158564201,0.02319805380312171,-0.017910113546031135,-0.028341701290184616,-0.0332103755523109,0.10949257921443085
DLL1,0.030714543372985043,0.02975935522850643,-0.04234130441913385,-0.002474694983957861,0.03732432140624505,-0.017496647405442056,0.11376082075991,0.055406358043087384,0.010396696621343899,0.00011576432751055344,-0.06181050023673687,0.016381809174465373,0.0101664494924121,0.007092484525677723,-0.012890280382227493
TLN1,0.0038631427863641283,-0.022936697467003973,-0.08081766071917434,0.008826837478577088,-0.009647685282743883,0.011893486575959785,0.021908873338348435,-0.03961078624441345,0.10527140823682615,-0.039193072119208715,0.08603317583308889,0.030410000853240197,-0.05455257094350702,-0.0015092499576158987,-0.0204382349225746
COL2A1,-0.028485919960157764,-0.015135898218917702,-0.023282577126481845,-0.015364195417069751,,,,,,-0.032082177212568674,0.044485488856195646,,-0.035757217200549515,-0.02043587223463541,0.08616556387642069
SHH,,-0.03837052605101402,-0.011097093045744522,-0.012078124445186897,-0.03890382718049197,0.009653020385205853,,,,0.028433231361045922,-0.024946276871206225,0.132273678695125,-0.00999374093647778,-0.005777573423233749,0.03951792551913585
PON2,-0.03705409987307248,-0.011595939189511179,-0.01683208116833107,-0.058378805448289654,0.0013680276089497064,0.01575411762781233,0.018188964012183936,-0.06881543771837378,-0.007217977470572132,0.016289797471767686,-0.007756857152520031,-0.026557777569900614,0.006117633412668053,0.0178538758490196,0.11192093538044684
ICAM5,-0.06637779257219015,0.006716127390914365,0.10016905527062643,-0.01620575253163198,-0.004576784092557984,0.004614959958707628,-0.0014261068450765336,,,-0.02878150698062683,-0.02254493028774793,,-0.02607575103387397,-0.03027991249597561,-0.020247329198453554
HPX,0.031685407653008923,-0.03380266854881862,-0.021490773680501223,-0.022373469482260114,-0.021419751088300885,-0.029821422156461403,0.027373736606109787,-0.045409972081008,0.07739579237690837,0.028745329840133962,-0.06827674161096847,-0.03147042789358729,-0.030030380350577826,0.01966112704135226,-0.022565864140034426
SFRP2,-0.037087019510754896,,-0.02750365192172739,-0.01226205609076255,-0.017851961836265313,0.0156149115370445,0.05256617761847746,,0.09386904253155513,0.04794649472617848,-0.011193422328414821,0.009498389677367556,-0.032562645572268664,0.091209808957152,0.05400458225170524
CFC1,,,0.006290581166516996,,-0.013736464738923006,,,,,,,,,,-0.03990842491028872
CD70,,,,,-0.013987335548255158,,0.011389934189169074,0.14082755442174003,,0.08571236727717023,0.09480205645609138,,0.03495509921234358,0.09776331728991797,-0.0010709609282936517
HP,-0.017818189487205358,-0.04819741513706917,,-0.0659563059152686,-0.05309286982329057,0.023144346915257026,,-0.040196426988811845,0.05852768085368746,0.008610831073415166,0.08082023874333269,0.03740847809765384,0.022882127761180135,0.08099727166665956,-0.0006644311160163077
CXCL2,0.05193331269203348,-0.04321590160237554,0.0006844753529099493,0.05957891982047862,0.016565999682964763,0.03948139904757686,0.014061038757288077,0.2443394078974556,,0.04304106094681589,0.0940777118241494,0.05903902460777028,0.04313723729668444,-0.05984662150001921,-0.03057630674563736
NPPB,,,,,-0.012028207169398841,,,,,0.07396823110654098,0.105317870886951,,0.004070484526889929,-0.01424405800625414,
CCK,0.04669519884712635,0.0691207166330019,0.0449742569209051,0.049356563196131624,0.05081099363250134,0.00438480811255229,,,0.059242934693996316,0.026107784970030558,-0.0876414798580947,-0.04002925419998919,-0.006973800145500697,0.0701166415725996,0.03425056779731618
SEMA6A,-0.0612575637467323,0.01298157331494302,-0.039603011775517845,-0.039078599283763366,-0.0021859863151850074,-0.007047275003913003,0.011910763991787268,-0.07173018679376658,-0.0667616970978095,-0.0272310357279993,0.0010675132947260643,0.0352041237691784,-0.0028427449464762246,0.03157145902842129,0.048116577220959154
