,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,,0.047653713541379435,,,0.02238191181508046,,,,0.04630329271420806,,,0.008666284414067726,,-0.024130258381845657,,0.02466361340973393,0.03811139432316475,0.040527635331923856,0.022501030081594667,-0.04421373249150359
MMP1,,,0.012344666816402958,,-0.024945664001301986,,-0.03417173959086731,,,,,-0.13742998674804568,,,,0.014993440748859842,0.03797498843128075,0.06304597284603863,0.015792735019416738,-0.02120446687867124
MATN1,,0.023085257363547728,0.048736326211438655,,-0.04297618476724558,,,0.08424380121106961,0.02614899039260073,-0.03289693919565863,,-0.043252110351452364,0.0174037522219638,0.06774115919359988,,0.04314223823622789,0.009126947591760928,0.0760895492460213,0.04004079398600059,-0.01341129406426214
ADAM28,-0.010197997893502038,-0.007312360890198463,0.08232765282393663,0.049308903157366954,0.02668785385074034,-0.008586857234140637,-0.048404995364327845,0.028000963841646274,0.11063715808418972,-0.004124311884882791,0.02214986069721183,0.07232043227508726,0.0515757234169228,0.13192025183068645,0.06325962349775406,0.05523328598495189,0.11149621650351563,-0.036278079504641944,0.06523792236991359,-0.013122531023808797
TCN2,0.05018091686329606,0.030254849560502273,0.021473315066276824,0.02789164428843851,0.018870386174184673,-0.09164089727874755,0.00716459904453805,0.09322870953125564,0.21297392769781096,0.011224801299899303,0.026578259492168913,0.07489252898572829,-0.04812386312778994,0.05029016919302549,0.11904050430493424,0.05301720763906382,0.10749390392939781,0.02599280947527494,0.07566196699006873,0.0646612256435404
THPO,,,0.049226682975231924,,,-0.021832936044628194,,-0.05694998439906693,0.006046204700362504,-0.003659555578789202,0.016262342942483427,,0.013688104499144907,0.06099846752831457,0.0022495346555577605,,,-0.0308154354540864,0.0472558614577547,0.010174249087530073
CUBN,-0.00018619880032826383,0.14690667543752117,0.0003166521460531284,-0.007974844058463557,-0.06323941681167729,0.07221071212331545,-0.034887113016604375,0.10481426827254937,0.04701212832963526,0.010687680229016677,0.012299419633589685,0.04198813363125471,0.02339994789338604,-0.07254325241641878,0.05668963482109105,0.006197281871487161,0.06445676913815648,-0.023816233621368903,0.13179832098546318,0.11284664278592078
TIMP3,0.11233535181527987,0.11314254179278009,0.04346236264709132,0.04553542195680177,0.007348791843956162,0.11215907070726416,0.014101726902179697,0.011737038291794073,0.13026886503742177,-0.01157241038795393,-0.01025179951373804,-0.08358555160664874,0.03578829897002895,0.13152357532836984,0.05119562643918132,0.007541076803695257,0.05345506456749594,-0.06759415077364103,-0.06737164998795614,0.048826034587671825
PIGF,0.03675548486235049,0.013861073372046185,0.04944141127563641,0.011897537254527248,0.07088369447626183,-0.008116974223850505,0.046099758870464996,0.11445775333054684,0.12072510910758438,-0.026389399210162073,-0.0315977993206019,0.05946032476835866,0.1146881841121855,-0.02563432693852407,0.1349584319615181,0.12510632512730255,0.11811123903492364,0.026445147204217912,0.1878536357433082,0.09476182172015182
CRH,,,0.03007937605482845,-0.028072080162630048,,-0.00461789325184859,-0.03472471606860814,-0.0230476822781249,-0.06244813984187243,-0.0175618622220589,0.02264130252911455,,-0.01824872078180413,,,0.028198517138845938,0.02047774144688739,-0.02273634747705275,0.020275334469996957,0.006665389813274883
BDNF,,-0.05551499206485666,0.07313965859462955,-0.022585493109202513,0.04157608652997314,0.04823759370466174,-0.043228386876486884,-0.06455854928471298,-0.17519972238718218,0.04920147887304879,0.016079543218197496,0.11285026680073068,-0.044508192537063396,,,0.10188397976323942,0.014608927066416082,-0.02600777193390967,0.07292455791485399,0.12049964619721704
CCL5,0.02588884949900298,-0.05502859607568028,0.04087119275472722,0.042477703922499305,,-0.047191827740290605,-0.033837293511662606,-0.011495281185032322,0.0471973585633318,-0.00864262853817246,0.07150453627611032,0.05742609811248603,-0.0502276553401916,-0.056547976402863874,-0.05793713630245804,0.0925905801972097,0.040272672037266956,0.0007261440308005534,0.061374765752505014,-0.0019680795177776512
GAD1,0.08743063300055978,-0.08247093380853708,0.14402947295508,0.008787993950523494,0.09319168402568487,0.06070184705679441,-0.03949297766786102,-0.15074655406059403,-0.1422333532595307,-0.05429835527348722,0.008174260240707503,0.035661598344313684,-0.1732082152948164,0.010644645553628696,0.09580999340233312,0.10361491453969585,0.16405844766738475,0.04638552837707987,0.08805141049735205,-0.004981718195557275
COL14A1,-0.007312174114092712,0.0450663118009888,-0.00557579547139442,-0.017977415431679217,0.13835951653233253,0.08136923794266969,0.01118814188636849,0.05527114246116688,0.05309812668925844,-0.028856825082583346,0.01216082871392563,0.07245261338871996,0.03968631397352219,0.05379737348420661,-0.022574465231881016,0.08425663928495514,0.05716107387021375,-0.04745087872089677,0.08188915378563193,0.014105094501225319
HLA-A,0.024765648396398277,0.15668603928938954,0.0402602097881029,-0.08178859226043587,0.043379528761092266,-0.08523666717652942,0.05847136928582614,0.13439210176988073,0.3076316303171219,-0.0002457737754358205,0.08449112721596182,-0.045093902580906065,0.12360785267577942,0.09911601259964692,0.02719680298253724,0.002431369097174562,-0.08967324957358402,-0.09978297601396083,-0.041653732956198466,0.08822028122665741
CD5L,0.021579410130475533,,0.03407587549347263,0.05414933304892161,,,,,,,,,,,0.04086600328962862,,,,,
FGF18,,,-0.08957648115763542,,-0.05693743181703495,0.017950531860152576,-0.004749460833507955,-0.013604600886796126,,-0.002215563692031211,,-0.05397681029897815,,,,0.038222656219674314,0.04829309038968911,0.006979482525762664,0.07440716822405671,0.051831554755921695
ADM,-0.0028582579389978464,0.09292471481540958,-0.06983566255162729,-0.003787014115341989,-0.1544207233698169,0.018704836320950848,0.00574574519711932,0.16656149111535062,0.17213666908665462,0.1068479525087798,0.004705095114980997,-0.13196866329449944,0.12274541873489903,0.003389780244612639,0.18594815850339516,-0.04833451974393338,-0.10360359256085624,-0.03259138760963171,0.02750580345640745,0.06617373728894103
CCL15,,,0.006010471736390406,,,,,,,,0.0539438176554567,,,,,,,,-0.04243225858377892,
GNAI2,-0.06539685615422663,-0.009804804118078114,0.02837377059793896,-0.003975126781213822,0.02939603437631555,-0.04633821475955633,0.046866088235862566,0.14111925432092773,0.2939419010894322,0.03621755674145312,0.0005351824449020584,-0.059385584545381426,0.13649489021316813,0.006638535142421233,0.07584321717673786,-0.09053759561398593,-0.014515188704866717,-0.03971811352265822,0.016878289063020732,0.11667549629486991
HDC,,,,,,,,,0.02998467175490887,,-0.0508183761721444,,,-0.06285651664657839,,,,,0.11634629662720153,0.06296343652869948
COL11A1,0.06542138404929577,,-0.05442566684476182,0.014871895828289943,0.03562733439374909,0.026296604588792287,0.04722261419493638,0.274733639414206,-0.04526683895665925,0.07010536549271412,0.004048692442334212,-0.04580069693214057,0.05544125779947887,,0.0008316845656908052,0.06142810297020914,0.08790964975136231,0.037928059451024086,0.0248589591118801,0.17086037783224609
NUCB2,0.04777172260595962,-0.06738849847157356,-0.031268658382517245,-0.0027708607441361125,-0.06036085755975245,0.03279709200516116,0.013204214385189017,0.02108290942626149,0.12308356707735138,-0.013139637425402882,0.010743101404284574,-0.014233128967414597,-0.02685872338255612,0.09495331980204573,0.08050379309601967,-0.03383365982726426,-0.07881279738058228,0.050126174746301336,0.059301049279604244,-0.061503352601926436
FGF16,,,,,,,,,,,,,,,,,,,,0.016422939282921642
CXCL1,,0.03351195580687656,0.03638077066490778,-0.0038066506379202773,-0.015497458448286433,0.0005529081711599676,-0.026513281709843704,,0.0592777052358089,0.026708985817028724,0.03753146869399619,0.11699843142411291,-0.039737049420506605,0.061364194275669554,,0.038487942061256344,0.006617676440280562,-0.08974646318794118,0.04155317812227966,-0.09183816272486484
VCAN,0.03739478783945051,0.0581664851898463,0.0753335281928599,0.07384628796028068,0.08957309868583958,-0.03591637734365907,-0.018774412818132434,0.2760656137711332,0.2060745207842619,0.03171281588532661,-0.0035774988388263327,0.12413420322529366,0.2001726184192822,-0.07002798082039911,-0.08350974537575609,0.005110953867926995,0.03313363040742635,0.020000522111567654,-0.16391111253941695,0.08414318832458695
MMP7,,0.017789041511445395,0.03189728687842257,,,0.009957502740938415,,0.061708552177735104,-0.029642254135888113,-0.012998006824821665,-0.0348049683912319,0.051698119145247884,0.04606915344902735,,,0.046239009340421716,-0.016437722549076522,-0.027825396504240332,-0.06112537016032492,0.08033088432305815
PTPN6,0.028756675637030465,-0.003908451699532935,0.07426577400694982,-0.008073706474890127,0.06518621004389982,0.051756839007222145,0.051632494737014714,0.09088080246092924,0.15472904597836473,0.006847977701056096,0.0517165095337285,0.08523902455244727,0.02391784454027515,0.06864742905268241,0.02695807343247246,0.06546419873646211,0.12358448379237266,-0.02918310617692795,0.06354153826115279,0.004530174644473422
PTGS2,0.0691682966033261,0.004291022458770592,-0.012887562419472628,-0.02596759166366001,-0.11821651617959551,0.01497371223263504,-0.015803072608812037,0.05429802499627421,-0.136976705051186,0.08519422833385361,0.01891770283334379,-0.04120168259215268,-0.012114115170665065,0.011966588645440542,0.07088463859712373,-0.032121510556365786,-0.08472289992963744,-0.03082649870422278,0.09596294854890569,-0.03299527614381404
XCL1,-0.017119110576238838,,-0.004067271912526663,,,0.02543964101033006,-0.013096696755589976,,,-0.030233886670642234,,0.03712440396957994,,,,,,,,0.018767697950463774
CD58,0.018347166851168353,0.054834555908803664,0.056765509133858784,0.04697650508219394,0.1318741444399983,0.0313546657254899,-0.001858373178270016,0.10073715048635073,0.1716033774029053,0.04368045979621398,0.0013692323548239228,0.09432889606725818,0.10415104013494543,0.06799003555039514,0.16207949209597325,0.10248433407308413,0.05904027637013915,0.004787885592784576,0.04559016172074289,0.1117869209066526
TNFSF14,-0.011438656112602408,0.034889203770138016,-0.03059137163733838,-0.029676941406455794,0.07083807695429101,-0.023507119639168877,-0.008327123524280215,,0.12700440725709575,0.030453148784601532,-0.011657015927857362,,,,0.05010409342355622,0.027352792250842483,-0.002097594443449811,-0.012625673318969056,0.058632185060919745,0.0002372051004790868
CNTN4,,-0.07505566603020986,0.01381645781974705,0.03659657392154064,0.04276567226460396,0.0435107504610114,0.0034300515370227626,-0.052050028947239965,-0.09810586297630731,0.04094667713444157,0.025243526529086822,,-0.013846346043531596,,0.07634697854241881,-0.005522068814566342,0.08276350660947576,-0.013798199752875303,0.006151752840785851,-0.010320465363353539
NTF4,,,,,,0.019709709764553388,,,,,,,,,,,,,,
INSL3,,,0.0049659156131108455,,,0.03332840203064607,,,,-0.029984067165481073,,,,,,0.022348006559222575,-0.0435329239890536,-0.035411401468434765,-0.05358301258099721,
BTLA,,,,,,0.0060765138213880665,0.0020925266209408373,,,,0.11054197484543107,,,,0.1016924618494861,,,,-0.013510278884361756,
MFNG,0.06780156038489697,-0.049598407818821175,0.053584369938324605,0.11245047296099443,0.1197415543895229,0.04747234937349681,0.021255682778447867,0.1520812750375016,0.12258734423731608,0.024552034385753853,-0.018024685172503732,0.039330227661049336,0.0008452492460664651,0.020696536468828478,0.05617726544709689,0.13457060759533188,0.03244319172634331,-0.02365768364935851,0.08133442717362589,-0.06206754614440632
ICAM1,0.017170474402760955,0.03863959847668105,0.05345905969998383,0.0200054489179501,0.02677284257659072,0.005367870613651148,0.01877449216820365,0.049110070114659565,0.24951401623431105,0.015431337606453191,0.023853111657809897,0.028000176733244866,-0.02037294561478313,0.08881456902885047,0.0837431691470073,0.044031818283958274,-0.04168942381096766,0.0782093175715462,0.11125837001887855,0.13405845017467768
PROS1,0.004631676555401261,0.07149064719812677,0.030516378142294097,0.07402297451770397,0.05217662507640144,0.013854017162379634,0.0028441190806897886,0.13043750977332408,0.3111305912766219,0.07512624510717168,0.0009619215300439583,0.0818387644892969,-0.01503661501892201,-0.016623563185508915,0.11561658777882525,0.08306269389138772,0.03153138761071517,-0.04864813097273436,0.037482004163340944,0.0825333473055609
CLCF1,0.0461850372759957,0.009420946683789247,0.05241891074824402,0.05262782613168074,0.0427563897180565,0.06740809888560563,-0.02276686451472189,0.048217738284969724,0.10446354510913859,0.05705013769727675,0.039653225660501536,0.11488644467553079,-0.0015897371671507573,0.03461388541401518,0.07430009088432875,0.04774547610670918,0.10561205235847433,-0.03968474805562691,0.07206010915013512,0.13962437177275341
PSAP,-0.03390009111074039,-0.07166742786222358,0.053430049210652135,-0.10596729785686647,0.07649207758233939,-0.02569931830112648,0.02523430944179294,-0.2168709704778807,-0.08525010004398642,-0.04673811969185708,-0.027910364738440684,-0.05028731514794702,-0.14523976587856408,0.10896563565660687,0.056660054649964445,0.1358412710069177,0.01548834957762061,-0.06238294775515567,0.023667293365187022,-0.021824394439933305
EFEMP1,-0.017675479438140438,0.10691277296451641,0.049761102590187435,0.09157595910377889,0.01659235906195419,0.06476219077988156,0.08345323935525432,0.12443100654711255,0.2380566270939608,-0.0827694871010783,0.037973067102308015,0.04820520023913972,0.10731712637518591,0.1574997349169532,0.15443738265796894,0.07979924552797643,0.07189041569921495,-0.05015471928338973,-0.07614857329997068,0.16562802473292412
C1QTNF1,-0.01050607341094945,0.16129203723630592,0.03948046656961584,0.005062762676375676,0.007889479453198147,0.0189462269271614,0.042188335226804465,-0.011831838297457742,0.20157084358257024,0.03267020389586767,-0.0022593670634376384,0.0057061187602931605,0.050206432264798616,0.027938100684572035,0.029755743629911,0.053566247661094545,-0.05337896187776074,0.026173733612612167,0.022597410702812827,0.13118968240733894
ALB,0.01022193471507316,-0.009226207944266495,0.07818130164085618,0.026385104111603604,,0.022098621591017227,0.039308089167697825,0.0014847381397766536,-0.049721151863505404,-0.034008052170260164,-0.019741312307405622,0.0014014566242087955,0.01688863507994012,0.05081637964509262,0.10237320984181134,0.027320678110878512,0.07509700004474104,-0.014866439010231828,0.012394079446615242,0.0095449304578611
CCL13,,,,,,,,,,,,0.028002937781289424,,,,-0.020292486013356308,,-9.665542720572415e-05,,
EFNA3,0.004862564408344579,-0.01016740335403305,0.008086567270915994,0.05326784126594261,0.03553302550400255,0.00928109266564051,0.03069057403566643,-0.10374964894354649,-0.17537952682845437,-0.022010252345985453,-0.032986209880061595,0.002554389139518282,-0.01309267000358327,0.07092582648243358,0.18373825068106817,0.16973960280685121,0.17864965260947935,-0.0490398592233483,0.13073078375449024,-0.08014093234116977
DRAXIN,-0.010374138085867622,-0.01753078335903549,0.04764228677701367,0.1031748321729601,0.020358084002768104,-0.029569286746446065,-0.02778658757032608,0.15976462659087232,0.19306886749556687,0.03704707005942165,-0.03383811020694766,0.0647519354912701,0.09250733839769441,0.016353367786836992,0.1024290700517459,0.004834091022969885,-0.02829338079722361,0.015361046794320453,0.09189304729342336,0.10804330264110457
RAET1L,,,-0.04418067221686859,,,,,,,,-0.01812079379119344,,,,,,0.015761253786985535,0.03021400653972747,,
NPTX2,-0.023468674121973686,-0.043899991756798803,0.011533003996751955,-0.06582033528191031,0.1739970685775108,0.035546684112414906,-0.0386161624231483,-0.20775720047789495,-0.18528387518803302,-0.005961944188590467,0.011410853903526865,0.03309675904417759,0.04335087792251405,,-0.024967032717901252,0.05896382577614879,0.10438999144695318,-0.05914130213509402,-0.015361746096022796,-0.04308331623828829
FGF11,0.0773967103109043,0.16471987212666936,-0.014465655669777411,0.07268678356832729,0.02904525919917353,0.04410190452615914,0.03232524027649848,0.13591919937681,0.12645121613005217,0.07877411080585234,-0.01587446315500678,-0.05661943399669178,0.16246902993170864,0.04418500774939616,0.11972297971867937,0.07871013073662117,0.047919873324284476,0.033735463228396954,0.11656038017385387,0.07226009820063506
CD59,-0.009789011921619665,0.00934864897809887,0.1057535320802795,-0.007850067482193478,0.16029591426088555,-0.06035804380529023,-0.038138597820415523,-0.1346502501919643,-0.08868924520466276,-0.06935670695951128,0.02503263975520402,0.05672908581577882,-0.06313175462193842,0.05555400814273065,-0.08008260241362979,0.16785918541882763,0.0385084572713858,-0.08000093068707427,-0.07874595396830372,0.053559651088187187
COL9A2,-0.03957387917121904,0.13253427608195273,0.05140186309667398,0.00946908856086541,0.06434368155295152,0.020746862955282407,0.026571185744603494,0.08266444816200429,0.06882546683496918,0.014523020041529165,0.006747188563708444,0.07467299874593472,0.07836226416674791,-0.012447886506310147,-0.01169914896823339,0.11334899750450828,0.1306884500070708,-0.0006627606382944766,0.16606458767022347,0.08356784825555298
DLL3,0.056211288097722766,-0.06992357333650577,0.05940094842276159,-0.011589507675262654,0.10334492538079781,0.009739193736150622,0.018788792756873444,0.21207909949409345,0.08966913573567831,-0.009332852033108551,-0.00646703574207929,0.05957012751663473,0.05641549494270964,0.0019075704794874666,-0.021684287512978396,0.01307322018285435,0.13400894538798416,0.09787905589750251,0.1958824748793779,0.09115839894154001
FGF5,,,,,,,,,-0.039592673325975936,,,-0.027581862974640155,,,,,,,0.04177603774448189,-0.02152406903323513
LIN7C,-0.015244951251644063,0.00784667982187637,0.0024898272778119627,-0.032598420211958884,0.04540802584313841,0.08751662599537223,-0.027197056008658575,0.05926225151520964,0.06994597194874766,0.03172918701882593,-0.004001635027650976,0.05040726473629362,0.03349648551247056,-0.09879087549643893,0.08841315051515505,0.05525266297919702,0.010868565793717722,0.026999844040491626,0.1361267843047408,0.005236281198831569
GDF7,0.05944274782578967,-0.03043337420185674,0.019252111018063994,0.06065951411523211,,0.01090978007745825,,0.08642915669544496,0.08304150976069094,-0.022023863594858317,-0.01996285319776637,,,,0.004066081353800265,,0.023380185872768182,0.008864510161962573,0.04229016312575105,-0.028431483823494023
PSPN,-0.039734170699017565,-0.013166507084011172,0.002831837169657838,0.05291572923901418,0.019763827376127006,0.06655752178571975,-0.01628431692454033,-0.0034154006377654215,0.0539552392595316,-0.009029314781135448,0.027130987344420626,0.006764446291851733,0.029983227283219737,-0.05906224640258243,0.05791890860275612,0.00039826674326198157,0.13281945797844427,-0.01941186976228791,0.16563163851392187,-0.021564500936114644
ANGPT1,0.0008821479663028559,-0.020357340810218304,0.021922300649781817,-0.019186476970462222,0.09012943799525841,0.0716060933697534,0.06539083605510632,0.027813417417762606,0.10466156998722284,-0.010961001572708061,-0.0032276487046898512,0.06866055655408403,0.028124570916642548,0.04402873514556937,-0.01853239123932903,0.09798075130310663,0.057906345913993344,-0.0030567360890662552,0.14213237827100098,-0.043925290766770625
PNOC,0.014039889883257318,-0.08922030218202628,0.06717987254197462,-0.06298641001559602,0.05197492156421684,0.03876588276833215,-0.08166992786984172,-0.09915712133303609,-0.13225555171339262,-0.035800773379908314,0.035214138392852,-0.02912204106040132,-0.03528367604138139,,,,-0.0015858240153297299,0.022097136961397684,-0.030236787282494678,-0.07143226065523392
L1CAM,-0.02662741214185185,-0.13051683266923114,0.02865119550475778,0.07000003045419145,0.07202160856739229,0.038738678013812845,-0.016205477326985414,-0.05662460394336688,-0.10993624562099646,-0.027545964115282595,-0.04056639020693719,0.010790596377216986,-0.1487639011756777,0.015813212420839804,0.06129667283271193,0.08391838249102501,-0.0232302970476804,0.048315704997502484,0.012807178434211385,-0.06087311877411348
APOA1,0.06245468578012348,0.08256836782781805,0.04389123926377003,-0.022098497689939697,-0.002416737019551329,-0.0018173401947067026,0.05403715585246493,0.05053649739025335,0.00994784285009761,-0.03642971678075169,-0.025206092890942815,-0.033010105797401317,-0.013900970999632533,0.021077327882307293,0.013808129440527785,0.09131376916253346,0.11195888547021023,0.07465753721550658,0.17116562824597856,0.16555612803304698
PSEN1,-0.0068039418662846725,0.0524063907078598,0.06317447205163298,0.09832822687064305,0.025799606731344033,0.06175699645691281,-0.01934402051849327,0.0031678725241358835,-0.007328872990676618,0.007433521450991339,0.013061202757058894,-0.025948221187528982,0.0449373106534902,0.002198267477420349,-0.11136330406409244,0.027934685235714685,0.08316071153472696,-0.019650939318803375,-0.009677581355624812,0.053513219767863746
CALM2,0.09772972832747413,-0.06239983685636122,0.07647342537164742,-0.03866909533145866,0.057017981707795214,-0.004179731949965715,-0.03243915743560125,-0.20656339243135236,-0.3134923864301588,-0.026517793776323927,-0.03590778270561255,0.1109899401562641,-0.12412197940645202,0.016750969024713947,-0.15845343445939802,0.13863940986983092,0.1645917079556442,0.07926406913213775,0.16522783913516764,-0.027874528882262065
CLEC2B,-0.01436354207413741,-0.035121093890307695,0.02042202666050547,-0.03266233242611851,-0.018526896233773155,-0.0305510564149622,-0.02166687989226564,0.026516423015084365,0.2028592288624429,0.06592448884989494,-0.009416752504608404,-0.015544388715067076,-0.030732533950947088,-0.10580567246615753,0.07155813291372883,0.0033042230340476287,-0.008855806231068408,0.02914167382049469,0.0644641057465154,0.064251790496304
NTNG1,0.011927403830298408,-0.09332276892910955,0.05806297035775544,-0.03684657426263734,,0.011495102089112223,0.01578852519555508,-0.0003167503036383008,0.09549843079625857,-0.010998066815882748,-0.024927791205974343,0.09326359591150145,-0.0364054364012774,-0.05753900633322535,-0.016332700561219007,-0.0027855552898217954,0.11601853264188661,0.04153509202621964,0.12426588343101143,0.08729737803861341
LRIG1,0.04020282343940973,0.16142720552777573,0.08496689305144964,0.017148066911096094,0.11019826491963199,0.009228902846797614,0.11001653457245604,0.028188468359367627,0.16950147522551698,0.0505953377936633,0.018095298245885533,-0.05648699306884698,0.15358358490522012,0.012601397214320851,0.21585017261723954,0.09046218419545164,0.15637372399267888,-0.007082413262326539,0.13338614633517937,0.024187538312255376
CPAMD8,-0.01560268556803387,,0.011888072664935408,,,-0.02312614590634129,-0.036733931912199425,-0.00442749040922759,0.01483641863371128,0.014293352055528208,0.02585158160319444,,-0.06653251839732985,-0.03689657952483906,0.15234400644632784,,0.07036910594007871,,0.012864078743099226,-0.017676472395178305
GHRL,-0.02489296313515871,,0.09356535957403429,-0.009747287576454905,,0.053888460920708564,-0.04297547172908213,-0.023899216806815428,0.026175611234595192,0.05974705495228318,-0.014376440707642964,,-0.038824191950058415,-0.004751229166099273,0.07606756129069649,,,0.010137297398335795,-0.028794717622869934,0.057478614204127594
NPY,-0.022889748672315358,-0.0911333748795526,0.03297384084219263,0.03418098438767973,0.03707526743178176,0.037348733092407424,0.03623313584382794,-0.13838558935553863,-0.16208001217021342,0.017826002141042668,-0.010903731079793097,,0.025308286083437218,,0.03387295720372001,0.0730119018768699,0.01771943014653659,0.010034803644624167,0.018238823745838916,-0.02661631089824299
MMP2,-0.011320321635283466,0.05763829594259821,0.08290452619126652,0.02602459014349004,0.11774086036002887,-0.04835949611962642,0.037176737654269626,0.21072265796549863,0.2373884579047693,0.02605264997869048,-0.007290457622831319,-0.11542306488542235,0.10225679728107659,0.057088841839893545,0.061007957461994056,0.12800607895131505,0.08008353670796463,-0.03844695586544497,-0.006843134672587537,0.21865095031583665
LHB,,,,,,0.02713570246770415,,,,,,,,,,,,,,
PPY,,,-0.017517506295786623,,,0.023157286565486605,,,,0.022027374170970566,,-0.011467195959181558,,,,0.07452941300465034,0.11404257553529638,0.0025241723568182623,0.04238099180724981,0.059876384074004675
ALKAL2,-0.023365150028818168,0.11022987808994553,-0.024118374852285195,-0.050016032701206435,,0.022931220321924878,,0.022859949323083807,0.03186494262848754,0.0251785907507987,-0.0036620223415663217,-0.07358768030443222,0.09358277669147441,,-0.0017171705548249972,0.07393324476471458,0.010188598282074786,0.04959100346078039,0.04998650797432678,0.02680532762822129
CSF1,-0.029097369033770613,0.09900948454885161,0.09020736498172588,0.016830579834963284,0.07012372409199781,-0.018246396966758407,0.004294962401973777,0.14875729067768034,0.19542136344571218,0.04555950125337561,-0.03232839798311959,0.0713869786123072,0.09611510021943477,0.15674071461218173,0.020161522381218055,0.09281178984883376,-0.03804856172157993,0.0033513814325766157,0.12009712435646984,0.13453484736411053
SEMA4C,0.02143972062395966,-0.033704835583876575,0.06461605695509612,0.0619574922712603,-0.028877801082269273,-0.04976569169316833,0.0008389791847988254,0.09138899874341803,0.035775431922293474,0.01264437944763657,0.02186797960246199,0.048861893043002994,0.059131403656954046,-0.06885235984099206,0.10453334566906376,0.03935926144981616,0.09340873573426733,-0.02176343818755321,0.08798243510601621,0.021917162303686732
BMP8A,,,,,,,,,,,,,,,,,,,0.013285890499422894,
ICAM2,0.030683907990531768,-0.02370701576696259,-0.030603567587631608,0.07498633087194843,0.050146910555160996,0.007690140939838737,-0.04493372499223026,0.09157901296566029,0.11220586715383063,0.02691572140634869,0.06214703703515386,0.10396462824691227,-0.010438433636588508,7.187160521504036e-05,-0.0264480725014358,0.09195456487406467,0.09034242704258881,-0.06902073259328219,0.021071702652593723,-0.077280605483102
SYTL3,0.007346356911832623,-0.01796224091089472,0.049417265703131395,0.08413866329159836,-0.02305518304800233,-0.06232610768887118,0.002813611656900378,0.06899825536134495,0.24615121095720272,0.0008210011658019808,0.01718221589634575,-0.019000960397428712,0.07038648647722356,0.030418177724989795,0.2117635267881449,-0.041159810576012174,0.06702448047754057,-0.02565498983540487,0.0693954155366459,0.04849367958703834
IL1A,-0.018130069868115217,0.013404174709985322,0.03099135918246975,0.020661210199355257,-0.03691124489058684,0.045428256419316373,-0.03267950676792805,-0.003163702292424521,0.14585379425092568,0.01636786244275321,0.13599810551709413,,0.08654830867719686,0.07342161004249889,0.11765106498599308,-0.009151273757932874,-0.018533788275873358,0.0383904522765597,0.08243031670077475,0.03803091690253953
HLA-G,,0.0004594574746515885,0.009540553065090513,,,0.021561753194771237,,-0.030615049846565812,,,,,,0.10495335758317771,,0.05031425037501065,0.05221707485900589,-0.030317584264046325,,
PGF,0.03882398103316131,0.02035786755406309,0.0027741776394799708,-0.030643626201437187,-0.04549751092974838,-0.011518741452262884,0.014555316891835913,0.17611662038793557,0.18836315407461823,0.061381519788629345,0.035691533001426495,0.12611140548244773,0.03021502408150918,0.09294941288667491,0.1891472837042122,0.0697225378093052,0.13514934454579094,0.00543473118845605,0.03154399320963165,0.023445646922992683
LGALS8,0.0622953527573266,0.01255406145336937,0.05253983990951347,0.022569323023544738,0.06626496682372447,0.009947989688960488,-0.010373921227500462,0.009431562089420085,0.08570119885516833,0.022677114986272583,-0.001992726559888041,0.014441492869647384,0.010695839077118921,-0.004035195124343717,0.07142465924514585,0.021044085605773182,-0.023643870140195863,-0.02308536787275934,0.014786759747951033,-0.03600986236499965
DKK3,0.011991266734880983,-0.07626270431207412,0.0625108065778319,-0.1440253266811858,0.1009675468238738,-0.042722096585758984,-0.0330370563516077,-0.28210738226656284,-0.19010451573904275,-0.0175920324148469,-0.04718536366358291,0.04207452964887678,-0.11151003801737713,0.07094787493094147,-0.02084492022109346,0.1460684072075068,0.11761438553913933,-0.0704597445223027,0.11031039680512536,-0.1017978307735863
COL16A1,0.02060161542353241,0.1376290907899984,0.10268003894227033,0.032624068974629855,0.09220537904581445,0.05013801937155111,0.08214631815501745,0.08131883988828013,0.06979548321942354,0.059716874665858594,0.03864283873926095,0.13243796318266374,0.15832999759082825,-0.02768057771553487,0.060677163857425824,0.07197647079687593,0.20462539623315132,-0.0020561141397807663,0.07435534806113359,0.1364734243082594
TPH1,0.01777593853310189,0.06888339136117151,0.01947404744145328,,0.06436521157739121,-0.018981669057516748,0.07028646992727307,-0.01974230999322186,0.07816770752550689,-0.0055901216366113565,,,-0.011770734021901865,0.09398097766619574,,-0.02232914367849686,0.004825449897956969,-0.011819982485330713,0.016359733224988973,0.16716088968624654
TNC,0.03872708594040236,0.1595920229591527,0.06349482097185155,0.02728018005767129,0.018655101008803143,0.07001343965047205,-0.017630802377964855,0.2103301622432143,0.2952607302124526,0.07408331271469547,0.00768513052454605,-0.11030133764225586,0.16239359293572808,0.0343324566124745,0.26341918044334095,0.013872565012636284,-0.09992255326904599,0.007828877352700322,-0.03351596402043505,0.08645628640811875
