,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,-0.013421984518122753,,,,,,,,,,,,0.07489560700298577,,,-0.06456539923725471,,
BMP1,-0.0785175856368874,-0.057094722816851885,0.013811814906687073,-0.08689968445885653,-0.04614367423454941,0.01665353035293286,-0.016398796212030914,0.009355223105345287,-0.11839718408650664,0.03387869564507003,-0.08635199548236087,-0.020490510751955494,-0.11991063465947759,-0.11126775211019602,-0.2710987009412364,0.15391012413780883,0.07024586809981263,-0.2006504000683131,-0.00843162990939446,-0.11714464688769358,-0.18812282843961065,0.009387316553898009,-0.16033300171105802
NDP,-0.04462574151514294,0.0017346788063306497,0.005962397618610033,0.14202360131296576,0.011401631378971575,0.03285113866134868,0.02883609591213951,0.04445582036573537,-0.04517487312562084,0.019436440280357875,0.01485586531080634,0.08805275966544443,0.0323396613045376,0.06647078719700099,-0.1457589130867988,-0.04740166400658091,-0.02845754880889777,-0.016617422219767444,0.06458231415465986,-0.14857074997042868,-0.12015253399500966,-0.023637296313136567,-0.21412859253026248
TNFSF18,0.015028392368591877,-0.02962341856378823,-0.02378581150064096,,-0.0322284674425603,-0.0199312440703953,-0.01619555114301634,,,,,-0.016391037590750075,,-0.12825398995852313,,,,-0.058852446489240505,,-0.05920906699923478,-0.07076890106402607,-0.09823142444020809,
IL36G,,,,,,,,,,,-0.02373895689664974,,,,,,,,,,,,
RTN4,0.13599035737314089,0.07650381137641299,0.01606279221060861,0.14475270706325102,0.07481951121001973,0.0020547232844710483,0.043457920787397984,0.09044112884475798,0.2137359899486892,-0.014201310161019727,0.09992988312129751,0.09745640188614477,-0.12423373052137607,0.043711950198467256,0.18804838463078508,-0.0660291910400237,0.07117665315581874,0.14316767604510913,-0.24830833779437203,0.11527703498101304,0.0650651743574287,0.18048386046503737,-0.1753575051623992
HEBP1,-0.007594651801120095,0.0009816459001051685,0.019711924678572905,-0.0751139880135795,0.005659119686796475,-0.02769432425834803,0.04963360699444026,-0.03464733289926986,-0.049777656604296,0.010146060573252147,0.019803174819784098,0.010384407756060626,0.02354335768236047,0.010318600095709488,0.001231440567615239,-0.06195926558141961,0.05458502922017956,0.018160004691689227,-0.06019314728809432,-0.08961487523826508,-0.05343976161011194,0.036167222633950724,-0.20351252989661398
WNT7B,0.06083910702730561,0.040102316927050984,-0.014775008773619437,0.07524476460228831,0.03952007942265008,0.057941091894772194,-0.019505073073787273,0.04860179703228836,,-0.016885977535297268,0.040657129221221396,-0.050741073433242384,0.16696839259175897,,-0.06628333235903676,0.06620327128468431,0.019811769047744066,-0.05868912115785164,-0.05704880477059507,0.06155620929190114,0.023730198110010474,0.0002104014208497034,0.0831393384047201
PTMA,0.05192691232091862,0.046738093011795344,-0.020245230762103668,-0.12522001942453348,-0.03488361203784451,-0.0013920635779581091,-0.013730856610943252,-0.039552817199938195,-0.29661920551049453,0.04514216553449353,-0.09881230458747549,0.06939758709512879,0.021684225499479962,-0.030512486820393942,0.4188041091307382,-0.009494776881046512,-0.027735773827760254,0.1083993849042896,-0.04340060449368294,0.044063480802715306,0.09803832511981304,-0.026551683945795435,-0.39504878617274053
FASLG,-0.07520712861735968,,,,,,,,,,,,,,,,,,,,-0.07440799392638485,,
CEACAM1,-0.002340089136335573,,-0.011338930576814432,0.006815130915008478,,-0.026228381997859845,0.10692444753190522,,,,,,0.032193678583739845,-0.09495156840808568,-0.15909541599402066,0.04286279789335525,0.019926332762476788,-0.044535760982859524,0.0011713149187092518,,-0.041130995507223836,,
PDAP1,-0.09944833491997421,-0.027283350220392785,0.025342893523173492,-0.13125169224327313,-0.005197800046399895,0.02089964651799976,-0.018116419258786313,-0.03767486704443632,0.035238767854044374,0.042365961964557226,-0.08753200908954718,-0.08813359554442862,-0.14280004991720405,0.0625715107824019,-0.08186554105185909,-0.09805254013182982,0.02205551589652613,-0.027434800187661684,-0.10674272324414301,-0.1822475125475844,-0.019321572665293257,-0.08287010973234778,-0.01653144434228443
QDPR,0.0889276683812358,0.008832204642052468,-0.09055686163698928,0.2579059585414642,-0.05848368983398135,-0.062031989413773234,0.04152661151570931,0.04028420949978737,-0.15908503345940697,0.011412551524749815,0.07243298437289557,-0.03335553665037397,-0.1628870061747593,-0.09501928712130325,0.3686941136632954,-0.0752851150608604,0.027148773317238684,0.13791041121507233,0.043747504412818064,-0.1166373387955434,-0.06900836171435305,0.1834441033716296,-0.2751731170938474
POMC,0.038649794759920135,0.024143616420250924,-0.0201474705925613,0.06463700704419435,0.050043569632748995,0.02900029333687635,-0.018792036832339865,-0.03203218545198496,-0.03687946404292096,0.013964894455741722,0.047885292671379295,-0.006474942400781988,0.006288711723382513,-0.08400508392208442,0.035314604189359194,-0.09903084578803317,-0.041830296809799106,0.06794311283218063,-0.00972775015689406,,-0.07649199209582566,-0.0032371983317878153,-0.10593712461571732
CCL18,,-0.0397274400567197,,,,,,,-0.1830042731699638,0.05691854677032727,,,-0.08863801622275276,,0.09167183517548222,0.09720503284407912,0.023226589186356603,,0.16830426629082004,,,,
CCL17,,,,,,,0.10425857411319042,0.02115345797174084,,,0.05568419265567191,,,,,0.11222233378750435,0.016584718625915203,-0.12308042146408438,,,-0.07373012412225562,,
VEGFD,,-0.04476121321888377,-0.016240743128832617,-0.023286846004815273,,-0.022485424431511917,0.054522416322316185,-0.020344786464876342,0.09657119640517303,0.04678401699339643,0.005730026822409637,,-0.08832275507369479,-0.1748151926176782,,,-0.03147987380316538,-0.061278051551568055,,,,,
