,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HLA-A,-0.23635017949536452,-0.09912601884229079,0.060461986742930615,-0.07749971839318255,0.006826243595210154,-0.268413853107128,-0.2782675320554511,-0.4450929417331679,-0.14432931425689735,-0.05153675718752858,-0.3951806398529268,-0.11642767356846345,-0.060131237838876785,0.13823733790791737,0.06294165707340725,-0.01570697220498122,-0.021917751865394842,-0.09033442518169009
CD5L,,0.04926649355811457,0.030389940738731757,,,,,,,,-0.03421068584738296,,,,,,,
FGF18,,0.0010493393651034584,,0.004882735366296809,-0.02114901726535513,0.009204835315300305,0.048627693140881056,,-0.004652053820866101,,,,,,,0.07506950692723191,0.035098829673652625,
ADM,-0.2775209154444527,-0.09585022966113309,-0.004279736222151747,-0.159420654025143,0.04151364771407409,-0.19634147273086103,-0.015751640990448935,-0.10989817217548145,-0.1650950307901791,-0.05108198581349172,-0.018226169468131666,-0.12581368688106032,0.1586598915895124,-0.20410495946126442,0.05625333418103494,0.014782144108046954,0.18966792625147372,0.047710148666015736
CCL15,,0.09800153420574637,,,,,,,,-0.04418783450068979,,,0.11170110954762977,,,0.0007933667221258304,,
GNAI2,-0.0019702781297118908,0.01695169574463779,-0.032271342981938865,0.0021517378601699218,-0.046651830945982894,-0.08514896875674804,-0.25886774182009353,-0.45337698606138527,-0.08508243107200407,-0.0725685760544887,-0.30606412025938123,-0.044044804767883125,0.06336868226710142,0.05662160149809878,0.013512525776369381,-0.019736159011849705,0.041196095136123156,-0.1824841236936844
HDC,,,,,,,,-0.1943507493563549,,-0.020244860602539813,,,,,,0.10333710824362624,0.03857232275304407,
COL11A1,,-0.0168000029993239,0.010376239678576768,-0.06547828560782,-0.009267006693465956,-0.19560190328089777,-0.3271933974860757,0.05035473708947925,-0.022028385652196773,0.016786964023666043,0.13121507078048247,0.030834933254854705,0.19817384166929303,0.043013669205550505,0.0800625199107867,0.08827564773297497,0.17576543246709445,0.12487837266338102
NUCB2,0.003623824662054277,-0.03474605425054111,0.03715679629001608,-0.03375279714422054,0.04596741628377803,-0.03803970859094925,0.08688628350582833,-0.07411253248913484,0.0069172594805096055,-0.019455484395235492,0.1017740519727586,0.05600064065129899,0.016067258546247052,-0.09585346936376572,0.006209980837415829,-0.010832297281740892,-0.06327071432091472,0.0536992837792292
FGF16,,,,,,,,,,,,,,,,,0.0038031353490237487,
CXCL1,-0.01697717935294433,0.10158333450077195,0.014169589119925255,0.006098705358999117,0.03186220195300139,0.039030582397347656,,-0.019595784282906016,-0.057583870918924036,0.006879577411468117,-0.08032083255565393,0.042190286613502874,0.012164983983257225,-0.03735681027358783,-0.03634031425725263,0.008251046195220166,0.07030472199463969,-0.05496262799384131
VCAN,-0.06905569401390906,-0.006064030601847161,0.004401646728487267,0.1812899647429846,-0.08111971109479514,-0.1937809146092732,-0.3561827699916476,-0.3589691532309159,-0.0486259216829209,0.03410013758034771,-0.07818528793014144,-0.11325504547589811,-0.08973094692133997,0.12018257452036221,-0.00011195828643262935,-0.1946306111382825,0.0810569766038873,-0.21579891345801364
MMP7,-0.03719238024359656,0.04663686346912459,,,-0.027954528279676923,,-0.08206862178749404,-0.016716302409256523,0.06467133318271015,0.02481742700745592,-0.04864811630729476,0.05643337931875344,0.20356118077883173,0.051553536201868436,,-0.007998165740610028,0.019240858403337502,
PTPN6,-0.004731687907166453,0.039189865101983364,0.011522910662232147,0.17005709462366572,0.009534128638583928,0.008476686811438922,-0.12472864048627862,-0.21124984736958444,-0.05120776505909289,-0.0390081763239071,-0.08884799551193881,0.028124564000657964,0.049075607993411804,0.059141530957991635,0.004777649203662728,0.06701563814860964,-0.016414592714755007,0.026034605289326856
PTGS2,-0.06091679329636388,-0.03190399224777567,0.08380496133154046,-0.12486746079123855,0.03979449930022683,-0.11164872596261087,0.030715894900884107,0.5237027015935548,0.019307273199862557,0.007209986808214742,-0.055087820912326745,0.049859140454458675,-0.023743132465995184,-0.11834683022198553,-0.02988790379671051,0.08610087406086302,0.11305032543114943,0.18198669461977843
XCL1,,-0.000557958732668262,,,-0.010217223170786178,-0.037441262172810075,,,-0.041205358467777384,,-0.011849415315010327,,,,,,-0.02013264618464243,
CD58,-0.09833100393775114,0.03171721247139816,0.061970839436259174,0.08128690800096497,0.03325031494113285,-0.008714349721849588,-0.07990225117476207,-0.29615290694771207,-0.042604476268805196,-0.025755017044349147,-0.006479342453399401,-0.034496976870994144,0.05693182188784689,0.1243197659977632,0.050397469430677126,0.12846452239305275,0.11279469029049406,0.06932583759369998
TNFSF14,0.04925601362025894,0.015840018401811307,-0.0127156939955591,0.11669536840097179,-0.02465373078335273,-0.03809356395381327,,-0.09706970977561097,-0.03440065888133403,-0.030525178517106524,-0.10202745554300169,,0.09733562723356974,0.050221162596144876,-0.0024991681611826392,0.06971264489668848,0.038784284505245986,0.10470524607845785
CNTN4,0.17433271627748326,0.0504201047384312,-0.02017160436269107,0.008857212111456778,0.01815926241235704,0.3402421545771127,0.19813108497504245,0.3442105308806717,0.05251759905143269,0.0639354657223941,0.3620624926453713,0.06050587615055826,-0.019926874922943507,,0.004194811484059934,0.042244605174737285,-0.04504404887694333,0.12524607905843116
NTF4,,,,,0.010641323511754418,,,,,,,,,,,,,
INSL3,,0.026153013520578614,,,-0.006426501663929106,,,,-0.02944409636703743,,,,,,,-0.025125880462194803,,
BTLA,,,,,0.01973298441613119,0.0009051420054347919,,,,0.009311339037309478,,,,,,-0.011586123413935216,,
MFNG,0.09938226107444556,0.035187089571722174,-0.01825161507749054,0.18041832475386796,0.053275630586151354,0.0018755871039159572,-0.20601711797566546,-0.17753060164834072,0.014055330601923021,0.01370047070203114,-0.10020641457846531,0.03801615638936758,0.0008596526582605144,0.014898256607109216,-0.050594474308314076,0.07331293731060257,0.0176574078127137,0.010947552026823465
ICAM1,-0.07316839245041795,-0.03857643726843913,0.0014407422435343924,-0.07166057076038007,-0.07124053168051163,-0.15586333383418097,-0.12000231172935599,-0.28084065955413584,-0.10768302420087951,-0.027749546045985493,-0.11582496021220552,0.01501786579414205,0.17638151479322794,0.0665187538668277,-0.023939854121657507,0.15816524688368183,0.02320572905250728,-0.03754698336953396
PROS1,-0.10661155913408939,-0.0018629017371281705,-0.0706001485922312,0.004104019328588494,-0.04268894328698347,-0.10994296938682734,-0.18967024850390463,-0.31148338170030376,-0.12227640176164767,-0.030315113696983857,-0.09959299027627196,0.02460895180800524,0.22726965595150608,0.08856299850502213,0.09822730944656777,0.13474670485526954,0.11798318694318438,0.13416242234642806
CLCF1,-0.04016534468003147,0.01862501861802017,-0.05127362108488474,-0.057961430876394895,-0.00932634778926587,-0.12184637799225974,-0.0409597713723552,-0.02244027762281369,-0.10145142147781713,-0.045328418589524945,-0.06845753871113007,-0.04020088022494467,0.1306149286517802,-0.02393314300308122,0.01831610489791497,0.20897172218700613,0.19493223993235667,
PSAP,0.18694175828165158,0.022365215984699077,0.03368171476278533,0.048639960054490554,-0.05799010585702423,0.016058706006417917,0.27032859238053353,0.21382707299278436,0.16721036437084044,-0.06014771819210145,-0.11247251411277487,0.15793739019530842,0.21804577420373586,0.1418718578932161,0.06254457475563684,-0.005389662078540803,-0.09952499004361119,-0.14129287224768114
EFEMP1,-0.13885824988505482,0.013471321090127294,-0.05976488469821871,-0.07634523642752526,-0.06893072596870965,-0.2506528231680642,-0.2513996938221153,-0.3572422717322554,0.015350362995239493,-0.08700153212798378,-0.35786639372195056,-0.02904560882076572,0.16294963515059432,0.00754861385895038,0.0042980889823513125,0.014737787548149858,0.23151571931254036,-0.12319752986963421
C1QTNF1,-0.23232815694946995,-0.028656222248017983,-0.0034272762555999556,0.023035644660765874,0.0760230712249829,-0.005273430067572198,-0.01466438006499565,-0.20321132709012013,-0.031209093688093485,-0.007890814140262891,-0.012697617494599543,-0.1034579576496081,0.2111059057990284,0.050307816240474416,0.09047451979269915,0.21369629950149008,0.22743477586834956,0.003059454311383127
ALB,-0.030092034929669685,0.02022755825385326,0.04311071521556003,,0.023174335527295843,0.012015530210278581,-0.020783209825542857,-0.025380178502966068,-0.03859865775009744,0.04479794524005318,-0.10707060098768653,-0.05391743717224543,-0.010563642720897676,-0.0825711982177103,0.03974013714593985,0.05278880727146598,0.07692700840908637,0.02808858289721815
EFNA3,0.0493715053739217,0.012198107486738122,0.04546450783238783,0.05315994505409758,0.038100563925273334,0.04537985908354231,0.28991318259781973,0.41326063893658177,0.10653305496397696,0.09724347473916659,0.33428639574120056,-0.009224608061671887,0.015910649314383206,-0.07508462857623613,-0.027731091895121518,0.12335491870871274,0.010248551206510421,0.25727720454588765
DRAXIN,0.05346736225185001,-0.009209797828383565,-0.023739914178623884,-0.04078786548555383,-0.007777929823803944,0.03185454943165053,-0.09422373848504795,-0.2463549996024065,-0.12745369107625223,0.013249650932838234,-0.010775060406189182,-0.0058030518442028466,0.10564724610202064,-0.0008335257502864807,0.08640592137134925,0.1275840715621267,0.04604665416673428,0.11001081173902938
RAET1L,,0.05334304038557285,,,,,,,,-0.008046716508423563,,,,,,,,
NPTX2,0.2824551856384288,0.1981658010299261,-0.01294464663918289,0.15502971647203773,0.05255027138963103,0.31789368528635,0.3694521935523046,0.5007389465256581,0.20846414084188214,0.12731188338858415,-0.08949067533612269,-0.03167476327854284,0.029791201618310025,-0.01808228987111556,0.03700420813009994,-0.03480016568371479,-0.03939302051726529,0.11554966304382475
FGF11,-0.17214342261411716,-0.006128419122668535,-0.04160954718026009,-0.07154165016888396,-0.004128527674282399,-0.12085375467599144,-0.17801129015544842,-0.25516727831220054,-0.010562169435800626,-0.03433318764544965,0.0792973900522344,-0.09196541529366341,0.0427906551110665,0.09881397582478446,-0.03233993327247562,0.21735761239435336,0.1891185981610583,-0.06178723855393482
CD59,0.14312574704075498,0.06533826840534998,-0.03909070282638665,0.008901251029484025,-0.041661530540576336,0.22257891472214336,0.23826802389645557,0.2693279427118668,0.014061930305994605,0.017517480341486636,-0.07460772381865019,0.1566206078895342,0.18531629967953284,0.16551279254552625,0.009244076433811348,-0.15989802910901263,-0.038921273470177264,0.03059870672277076
COL9A2,-0.06687273130287417,0.0038768131811592926,0.012798899023422058,0.11860634848348474,0.011480510825884723,0.02566650492135233,-0.15344047109004028,-0.2259317770620574,0.0054038641544312364,0.011282471107121845,-0.13542931736169903,-0.02964586293779958,0.037146099774831264,0.07310274812343869,0.0755544567551401,0.03985924576306695,0.07136740864686321,-0.08752832319526029
DLL3,0.207973126977474,-0.012551078499524724,0.00759624656110701,0.20173084141466746,-0.028108640075289484,0.053196172092589436,-0.1526643648573817,-0.0996390540907416,0.09473242178621376,0.06491422511553468,0.18968954709908933,0.019952647522634107,-0.10453835007833794,0.08733257264954397,-0.009371090483809925,0.19548688116690113,0.07256238985503814,-0.00725923245745072
FGF5,,,,,,,,0.07072784372731136,,,0.07121020773855087,,,,,-0.07135016589947224,0.06685184018004972,
LIN7C,0.01995210703962199,0.0846340019638575,0.02783322088167809,0.09267435686414514,0.014224700771240769,0.03982915895110052,-0.021009643434610228,-0.08285233659271789,-0.04073295532090537,0.025485552759008073,0.11107565621625129,0.07853452673715496,0.05578156252196672,0.032110147374233004,0.005837602970918984,0.14759868016818106,0.06955743949226866,0.06731546589495734
GDF7,0.0023157826308640743,0.05000683924209752,-0.021645566868867188,,-0.00707935545518596,,-0.0576179986146113,-0.08522962885126034,0.05900481834872194,0.04659043969819877,0.23672236189545523,,,,0.0003402258709374183,0.032023191975184696,0.008285007455353278,
PSPN,-0.01169891671868052,0.03032921913563269,-0.02963971740414048,0.06359846538032567,0.07936370269491054,0.04200955529630644,0.034336295697963364,-0.07032454462175733,-0.046487679996794706,-0.0321455795354081,0.013820184277627021,-0.008269875265497531,0.10088480026847794,-0.02531757938131741,0.08438851688332169,0.16358470092939395,0.009220154988277475,0.14157813267038838
ANGPT1,0.039428519262401936,0.04114116699546706,0.016817673932200794,0.020872219007229274,-0.07327822207554767,0.039332468427203296,0.037740323775347265,-0.23374415107327348,0.10902586439906686,-0.056769352887256985,-0.15630958610654758,0.003226734559253778,0.06143349120735267,-0.08809359993397844,0.011956961657699773,0.07513622717918697,0.06328859088640668,-0.11957865050672181
PNOC,0.3086884500196984,0.03913246892420888,0.09077754749387422,0.2811239707719955,0.05415337005486606,0.3249472614554204,0.2888395541867299,0.4443575761604486,0.27163354816330143,0.055336750872767466,0.24839654036848727,0.1374776383672936,,,,-0.026839365793212326,-0.010528957086764969,0.21843433863355333
L1CAM,0.429247170634036,0.07896020178532547,0.04568876096052882,0.004118200354246096,-0.037044911206068266,0.11877740173870309,0.09584939074264878,0.32209987763666126,0.11425907065418553,0.1131686287778044,0.2766284659040061,0.18050760592421555,-0.07843160817156507,-0.10045761865814604,-0.01278190987686039,0.0634759593448834,-0.08839361449868009,0.2721080997546408
APOA1,-0.04172890597943164,0.02770245090763981,-0.029976204252920448,0.05450975120948115,0.004647077609059431,0.001419099936437368,-0.04409160253002528,-0.08120789203144026,-0.008642228950253147,-0.0009514732766065709,0.10354747530026268,0.016150841815347552,0.007604147081341861,-0.022905543881103413,-0.03335012039864443,0.1671221940514229,0.1040758551816759,0.02504811508637443
PSEN1,0.003372305306866593,0.04136908075179628,0.047999386376439995,0.060303278646901555,-0.023795684993031425,0.08987109733510475,-0.08966164250278597,-0.16507798887558459,-0.0016261301809156344,-0.05744955649246627,-0.21240489451727024,0.0010143968813924266,0.051401626996162006,0.03223258154367372,0.01523288492056816,-0.018572870596802668,-0.009330196005050676,-0.06866878984414829
CALM2,0.32860980799134754,0.15697699372532553,0.0777726855263659,0.1095855624816469,0.03135536758933426,0.24985648656818313,0.3248968119095608,0.4421794342128107,0.23040925103470594,0.11609752937244028,0.36736360614762387,0.17149838569760634,0.0065476125297214945,0.09683337175166486,-0.023861389287441605,0.2904714776822249,-0.03759649198624007,0.03553025147809184
CLEC2B,-0.0914750276920589,-0.009055955954871518,0.06059439145886609,-0.11135843333944108,-0.025372662301625357,-0.04449761046772563,0.010176533977163444,-0.2499404497618858,-0.05691470300005463,0.006055201768801352,-0.07581145344891403,0.016578558833155607,0.11167673818282346,-0.13534346065896932,-0.0027769320225071235,-0.010489266791831436,0.0216752984174529,0.07481483139593798
NTNG1,0.116420430074746,0.022079166723278764,0.012098179062736048,,-0.004375302146784114,0.04886958355684348,0.0017030484637807434,-0.039260890228773875,-0.04156259118620918,0.016153302745774638,0.20597981897111042,0.053760381641263844,0.12465814954633868,-0.15957976004477653,-0.012918064880706237,0.13497226731628273,-0.019238749698773126,0.05593991846640255
LRIG1,-0.06229946504592798,0.12322162436086162,-0.0024819837964119135,0.10337198338478938,-0.021625063352895102,-0.19152082729269707,-0.09448781654976217,-0.33428551368421744,-0.025823341891394153,-0.035511601878721336,-0.12160899169140145,-0.059311027408790476,-0.06865637498341771,0.1776603746194524,0.0676263440167436,0.2538693403336901,-0.03798056233777261,-0.03440460607998154
CPAMD8,,-0.02788454480788872,,,-0.025015508773408638,0.047978610812891856,0.03187545393634065,-0.03981133055606297,0.013970958738919827,0.07085167267640512,-0.04514717269439545,0.058665585177282736,0.05084597855719014,,-0.037187016981169906,0.03388424104721164,-0.03945510976474299,-0.08484355396212098
GHRL,,0.034142592944486995,0.008306096452814356,,-0.028600566966685424,0.03792099377498248,0.022437646593974257,0.08486074740293152,0.05904139966996423,-0.027838433662180254,-0.04185277956057064,0.07053412435268913,-0.024288145149312493,0.009802174463963184,-0.018017473647680086,-0.002620473827715646,-0.046314272467394765,
NPY,0.34421650951700405,0.057248062817549905,-0.0656580840773963,-0.009491801115951505,-0.0347675227183214,0.14013440515152037,0.12943267113134374,0.40804029146804066,0.05539685633924812,0.03726281394336623,-0.016930018717216718,0.06289705079180179,-0.08198110182691361,-0.04130178904266815,0.038633519524381606,0.037128341377378124,-0.005317787673363068,-0.043290427645823054
MMP2,0.05098457285265598,0.03285938349355911,-0.001778343010895669,0.16559389493799181,0.02197655595884237,0.0781739013543197,-0.18274934803439716,-0.3459154389236825,0.022712780206092728,-0.030310750892405817,-0.12892571708573652,-0.032154748991842536,0.20585027165677935,0.21195661484295095,0.04918186579997607,-0.06361193938361596,0.1169931123180638,-0.07113018662584394
LHB,,,,,-0.02178661896385561,,,,,,,,,,,,,
PPY,,-0.0018288492336249078,,,-0.0061957804816129385,,,,-0.04282764017958433,,,,,,,0.1395340898981067,0.08332254334572244,
ALKAL2,0.046814930791397334,0.08309879283875961,0.021006643861481468,,0.005152030879425105,,0.1211638985538512,-0.023978116837756486,0.048838952452528554,0.009439127635121093,-0.1034596902508291,-0.0021194705995697715,-0.03132016193347424,-0.028795678719796332,0.00561037479880456,0.10404229960648621,0.10020559237937968,-0.0754342998641147
CSF1,-0.16927608019403584,-0.05109673838178736,-0.008853850093050229,0.014189398523766862,-0.04437788202802549,-0.22877490286316857,-0.1771128045072782,-0.2639335885672389,-0.09760009744753465,-0.06403092592798075,-0.13192074522988767,-0.06560465898966877,0.08237052246341177,0.0014414527803066294,0.06538592301862793,0.17190831551073169,0.12311263869339223,-0.08822636013571253
SEMA4C,0.08148239109697965,-0.020738204726676653,0.004687977086201326,0.04086125305637995,-0.03959040280382636,0.06588282156459019,-0.1161408195766007,0.011751209171157422,-0.026393491753229397,-0.03692579421092625,0.017147944378312324,0.002641423278684054,0.052552727631560284,0.1959272070276017,-0.005493415097283333,0.12171950449237967,0.024582629882179373,0.04557665875107301
BMP8A,,,,,,,,,,,,,,,,0.002506330398895166,,
ICAM2,0.11307456834837575,0.0441829127673692,-0.023163545820770997,0.10970708959460343,0.08261533119387453,0.1788154917807282,-0.04078740933461526,-0.10231172973038094,-0.046955369104400256,0.009405779362557156,0.031819695564179275,0.058477691459680035,0.01079286016531237,0.08617624689413954,0.03129401585514706,-0.09488559133440423,-0.07978745950266725,0.03261607980223011
SYTL3,-0.08033633260805198,-0.0233154142655271,-0.010448743853990078,0.009516682792872848,0.04690876265593398,-0.06698508711147338,-0.06339229290345312,-0.18257404418188714,-0.09709380322027987,-0.009716744992308148,-0.037942753176724034,-0.013266643742295692,0.14385120688212366,-0.05140484134812431,-0.0034125252636682535,-0.037189627339175024,0.0410024310350157,
IL1A,0.006785242402278315,0.0015157588097191195,-0.0346676865215273,-0.06796848464874965,0.0385304234715129,-0.06526627948427878,-0.025575024429433865,-0.0721097185339933,-0.117362186390361,-0.018121885023964016,-0.08909944536956252,-0.058544358739887496,0.05506504918270171,0.008150617163958833,-0.035588273365006445,0.025222683689607516,0.08922857091458239,-0.015529304038377155
HLA-G,0.022041461411010228,-0.018982383558835338,,,0.002131652100394149,,-0.008318678454133123,,,,,,,-0.005975272687914654,,,,
PGF,-0.12303159787002695,0.05590948482478768,0.04447249923737694,-0.003350806486821849,0.03535173577003887,0.02763038656047804,-0.0413752578698846,-0.24891308628849518,-0.029744912455555574,0.004710179800906893,-0.022904407075561507,-0.05889026639612524,0.1260398212404186,0.01890439462126566,0.06823330852769686,-0.021911845480122705,-0.06399962972182512,0.14399206102300813
LGALS8,0.052762997208607304,0.04059499349286579,0.03636768517834919,0.05781709739938539,-0.013468346695886592,0.039126781350429456,0.051042974379229195,-0.026083377465100088,0.06939706794669614,0.0021981598784459335,0.15776110014720698,0.06596163155995569,0.08308780113478062,0.08165451351140254,0.043140162041997235,0.12120457601194635,0.03882661249985211,0.09100017911278742
DKK3,0.33601664658186975,0.16562678451785592,0.03407217701194331,0.1075536369946697,-0.019270598097764522,0.3147854930606688,0.3804736500861811,0.47299454038880484,0.11254908874640168,0.115248850874185,0.3196228201968376,0.17701568203322995,-0.018019760754517535,0.15864781059168073,0.08899259196342707,0.031203234434669182,-0.20060489981901264,0.18817466409170536
COL16A1,-0.016552016632412084,0.04346799312905705,0.0006663042261418444,0.1546701398646697,0.028211073421589718,-0.10571033199773164,-0.07727700964851911,-0.16999679824325026,-0.0030171815938185758,0.020228829090044406,0.05294410683350189,-0.0909957168150763,0.07039883040544896,0.19402860959809928,0.08974071749425071,0.023833378145821607,0.04666728024104202,-0.028707990378155128
TPH1,-0.056203626543973456,-0.02930514931491157,,0.018528014686383498,0.0028093504452689423,0.005335337974234802,0.016576454836950364,-0.06691539868329495,-0.05555953061088757,,,-0.025329256197781695,,-0.09504547978046314,0.021605907835227475,0.022942758356718416,0.051766561048305744,-0.022158080337386473
TNC,-0.2033187422166787,0.02757160133238536,0.009699330546476504,-0.08414263871147311,0.026562472413695536,-0.18395339876070865,-0.31057899762859875,-0.44962246681679985,-0.2280820603683261,-0.052042659958487406,-0.3313411472134076,-0.13447689241893618,0.20225161843203263,-0.07141537402214566,0.06099936097381988,0.12425687020935788,0.14010870881077755,-0.17344527418783773
TNFSF9,0.28215107125182554,0.004745095102485457,-0.02905347918213745,0.1586812183857331,0.05475656220414215,0.11566419817275164,0.09071444258646202,0.2670553956016488,-0.0049557508023106555,0.04058869782575567,0.07593151059591999,0.10885688379197075,,,-0.0145027439307962,0.04910405703059454,-0.020086140515128605,0.11865492849606053
C4A,,,-0.017121410408659946,,-0.0030575963294347907,,,,0.002274221412683597,,-0.026165640833704235,0.05778620119769561,,0.03867178940627835,-0.03293441737318759,0.10672119743776015,,
CNTN2,0.16127438942147562,0.03489052176277605,-0.004913818682332368,0.08504282193083249,-0.04680935319532941,0.06123419453274843,-0.20429465626442772,-0.20646840399492997,0.0025359586001571038,-0.04052968553712217,-0.38710137757181134,-0.045184154076431844,-0.06394235896785058,0.014895846447626555,-0.06804294184427333,0.16699873193861106,-0.17682171614705458,-0.22228274675627846
F7,,-0.01871571278963598,,,,,-0.009363101284318656,0.028933442264510393,,,,,,,,,-0.02718655559246575,
LUM,-0.015719894682369503,0.07509233987291786,-0.025242917787964534,0.0022440675605424776,0.04437075219689407,0.019939549748068358,0.04640959692490929,-0.24692962098245944,-0.04435608374953317,-0.01437050202890247,-0.10258378137012772,0.08494588369283695,0.14408013659157246,0.11166505381368225,0.02593664553080362,-0.20202919089553298,0.10609554791306358,
BTC,,-0.045464409864868396,0.010807316509062788,,-0.048701249616517665,-0.022118786584508023,,,,-0.07123817204927639,0.032928444313560956,,,,-0.010333294161531503,0.04277173905509874,0.08619598479171665,
APOC1,0.07422901144732429,0.06126018984232323,-0.013474595278776196,0.2118301704298238,0.03624062532576674,0.2980435611576864,-0.28761864806299225,-0.4593136869367159,-0.036651394272775584,-0.07488932094430253,-0.4216103951098962,-0.1378454039614884,0.34833467908038634,0.0016202581194035,-0.02394195012457755,-0.021331969050389615,0.03624925864414761,-0.20517011233703533
PKM,-0.18688299291338678,-0.05421580817656405,0.025425204266409658,-0.12162722935319528,0.006181139177238084,-0.12666258011662965,0.11302835639104507,-0.0035100710135225767,-0.05066958402704973,0.07572119418678978,0.3642208474036593,-0.11490425428835488,0.036815892337190154,-0.1208250010470385,0.088563047800615,0.17032129241922442,0.18206800292139244,0.10460482741619441
TNF,0.005051429850993817,-0.01793292128201701,-0.03801665125112114,,0.008523876074018936,0.07420610415313798,-0.08487337389938567,-0.06112689913912126,-0.06096448258913643,-0.025884530379774697,-0.07625823015892869,-0.03562365832620641,0.08066500273394137,0.10131861495774935,,0.14345933695359706,-0.01566705893904552,-0.06783747367332962
GNAS,0.21878051155324424,0.017932261371405578,0.03689295108490145,-0.08379165017596096,0.006127627865552559,0.3069762871577008,0.36933033634822854,0.4890375633886398,0.11854408755841772,0.06790625952911543,0.439547887465305,-0.13310309764198588,0.13955437731518022,-0.10027176785192558,0.08408744941763961,0.17256001536087331,-0.08788231704614519,0.28241330716061586
BMP8B,-0.019480287351577256,0.04157908352003408,-0.010146909922026489,0.011072882249598301,0.10157743734661971,0.0005799178388403521,-0.2219495643763377,-0.024883425817178704,0.010653360953143471,-0.027023833712311356,-0.13700697799211822,0.007774038807157948,0.023044543716445154,0.018572258325107845,-0.01751630236787364,-0.03878259915920792,0.04671803279236273,-0.03877322878393187
LIPH,0.0013074585442651057,-0.0056979631272759445,,-0.011786688735469782,0.06607344743139124,,,,0.023984529184490833,,,,,0.027109824534637228,,0.14645898611613387,0.05505094111068166,
CCL28,0.12123233340153859,-0.0029378238805274778,,,,,0.05255251626274241,,0.06531348631324846,0.022094296868055818,0.0017628818780228543,0.00426853680862435,,-0.04177695239239237,-0.022765535598807583,0.008523689570690147,0.04422530081036587,
PTPN11,-0.03862508092900713,0.09115557842221703,0.0020380879511324424,0.10472924995471422,-0.0033179373779796783,0.1014277752171411,-0.050153652239425625,-0.10808159786194262,0.016381630173082525,0.013650452393989895,-0.06513137126194758,-0.08922223474227402,0.032332636658265475,-0.0711990160536938,0.08042647024168752,0.06816868964654668,-0.1068878640504288,0.04422284069622505
ADAM12,-0.03328444696155872,0.06022404444442722,-0.020388290850849016,0.11503830793723838,-0.017639740905422866,0.06023509256668866,-0.07827440415068135,-0.1843556948774406,-0.08353230270652375,-0.03089072509082198,0.018702681011932207,0.03588971012783566,0.009961501187715124,0.034161107079207643,0.09185623823206471,-0.07895678834740096,0.10974080631272609,
EPO,-0.004785135363778303,0.003778288981404277,,,0.02109089412222896,-0.05007337711215993,,,-0.014374836136999794,,,0.017832597891832606,,,,0.017899371041409363,,
EDN3,-0.017782787237556264,0.020438885509979996,-0.01009679481486411,0.07090047952450328,-0.03376062021479708,0.13646567550292707,0.03484495295399941,-0.01898183097108741,0.023737963802087467,-0.04523440067573341,0.03815584233020573,0.02344050904971608,,,0.04007431828169507,0.048561514379474854,0.01579191050003479,0.0859251136236852
CCL22,,,0.0373058885749722,,,,,,0.017500591987787046,,,,,,-0.02825897429359745,0.004825672700503565,,
CCL2,-0.11691483584802898,0.10210964507143021,-0.0654595652402365,-0.07650423003447449,0.0396248160686743,-0.24753803370985855,-0.06728726148622971,-0.06354875886917798,-0.15764086682289485,-0.036513702235045735,-0.28811011658502406,-0.05623222732140691,0.12547335804815846,-0.008377993975450549,-0.0046852975386007046,0.07406877313591809,0.13694239137997466,-0.2275683908969213
DSCAM,-0.036788867659795076,-0.04059609989739785,-0.0008101373275796881,0.09525089256974519,0.00456634282587279,-0.056896192041781604,-0.10688312729512826,-0.041128185674437726,-0.041956636690645185,0.048050811341470615,0.16949367619196296,-0.038819610428229304,0.01213149484851155,0.051704491919369315,0.023555975975617413,0.2778496449128804,0.12621707534914764,0.11576183708075499
GPHA2,,0.041052837120962846,,,,,,,,,,,,,,,,
ANG,-0.20929385438653325,-0.0148099441206103,-0.019948601364068414,-0.08592119946265213,0.008668672514808153,-0.03123540749704703,0.019497815520735713,-0.2099830760633224,0.0056653676104968,0.031001982666653664,-0.09899611244390649,-0.07007613223141844,0.010689323453651246,-0.07595950945293366,-0.01058382257961719,0.11927462917750799,0.027228408518439443,
FBLN2,0.01833887753026387,0.06024000932007766,-0.030119605089711385,0.08300902496152844,0.05956778621630137,0.161987013343093,0.1475660479337694,0.014740412208283015,0.08975863590832055,-0.022831637620377387,-0.017995932063926932,0.0220422514849418,-0.0363160383784328,-0.08497839181222101,0.01363244394154803,-0.05055037785914823,0.10136767478135887,0.1032325713975629
VTN,-0.008770793905759895,-0.019997506149411932,,-0.03543924912221177,-0.007744625161515899,-0.04344799029008456,0.012968522617569894,-0.026762687431238,-0.019772845214302726,0.00917039804083495,,-0.02477086310780505,-0.05290633267359373,0.055952952094861216,,0.002726334042603318,-0.021209152124393435,
VEGFA,-0.3062347075878567,-0.07676482983489952,-0.061106289823946065,-0.1842149493726731,0.018755188441262404,-0.23727710679314276,-0.18064207814144842,-0.1096070583547067,-0.18330189339779504,-0.00705971894778407,0.016985279200808636,-0.16996532291236927,0.08070235116755436,-0.18965838009814728,0.01874554023307148,0.028352642700673086,0.1756645803298287,0.017953777297403384
