,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HMGB1,0.032726198310541056,-0.037379336945056775,0.034558807060975284,0.04151982494322733,0.02789479960458461,0.024767708167022066,0.06194185055526949,0.01907842687990722,-0.0030442048694156597,0.060545712750162003,0.027703999358721698,-0.09277485146351108,0.011941949345274955,-0.046438961316396174,-0.016361404809905958,0.018792829261858768,0.044569927654704036,0.06892737133300024,-0.07356338626877891,-0.014565862583306782,0.1256193789237144
ITGB3BP,-0.041819825041164264,-0.022522819530938088,-0.0017499097194801218,-0.022539115996613335,0.009102681936422611,0.0004665030539049068,0.017469188499369983,0.06131648634066886,-0.016611952902235803,0.031113191333934496,0.036604357082259016,0.09585035242412102,0.05439025666320477,0.07588371113407019,0.0427869330448594,0.059663757021805174,-0.06407192066157086,-0.004803475159361531,0.044321414781167995,-0.002552979220352714,0.02458857589047085
AANAT,-0.03121403339843856,0.019978369087149478,,-0.012193530475823104,-0.01081589294998018,,0.008076182237545627,-0.01709555884234585,-0.017094164020400263,-0.037868272638824745,0.03093085662684374,,0.04288251221728397,-0.003171564744669568,-0.021606663352366703,0.01849041068541886,,,0.0006296478660294834,0.02355985828773681,
RELN,-0.030027610621679142,-0.01084229118120869,-0.014238932368364309,0.03624669554527861,0.04439258832586037,0.012536906364925588,0.005484132853980594,-0.03763890210615079,-0.010530386357699728,-0.061704418387523156,-0.03593671697182587,,,,,0.0734447454665788,-0.018457094601741653,0.21219401414135314,,-0.036687607100004634,-0.0031942528396084395
IL15,0.10655013121762756,0.062432516573944635,-0.017502180429665667,-0.042323381479692154,0.02971702541211315,-0.015493820187149801,-0.0125846890294743,-0.04849043178983141,-0.028294470227506786,-0.03175688067511179,0.02553522807144063,0.08954550483241235,0.05574859046069617,0.001757494817565912,-0.03917267969214998,-0.06052822992281923,0.04129596787767228,-0.04998584257154143,0.08930316286448771,0.06332948109606626,
UTS2,,,,,,,-0.052598219513906114,,,,,0.0017509094957256018,,-0.01893760711808009,,,,,,,
BSG,-0.11348498497981094,-0.0748005050318466,-0.009737256566969612,-0.05277006918964703,0.010660504667647352,0.03850375765923896,-0.03264545350380815,0.019710888856542548,0.023725061028548048,-0.021324725168049882,0.05915340078424455,0.041844463107666756,-0.03059089773890795,0.09541259475051202,0.018140652560291397,-0.02218491646553954,-0.028300922059383685,0.01188100160372063,0.005009444498425167,0.08275693366055764,-0.06131259717900134
ADAMTS3,-0.031049229644374208,0.0009505591007173609,0.012423571435477936,-0.05979876855085601,-0.03325596098925472,-0.024956062154408553,-0.023733860899091144,-0.0030001987719948087,-0.011368321279599697,-0.06229915409809499,0.000872617909641017,0.08622790506309447,0.04060238193678869,0.0445400665944554,0.017218202130929304,-0.0412295158749692,0.01735492637117672,0.11019412209804104,0.06691402826412572,0.062213042225619034,
CD34,-3.921780819542777e-05,-0.00571412459775882,0.033297428276127826,-0.040758790762334594,-0.04152299604925693,-0.034218799706276455,-0.08116465207553503,-0.026558816088622667,0.013051497529191873,-0.05450377841585093,-0.012106581042183645,0.0266199685645905,0.032365762823275364,0.07929668875058972,0.03792414244818029,-0.08202383037194431,0.05275779553964516,0.005635981538835184,0.11838121286124469,0.013564904362382151,-0.026512589331720373
CCL23,,,,,,,-0.01814333987511106,,,,,0.12656987205915757,,,,,,,,,
PLAT,-0.1141095513654733,-0.004146079889342988,0.0036627946534383503,0.04859967826210325,-0.04744102392046375,0.05041589108456892,-0.022036369843253193,-0.011983201065179291,-0.04573943057930829,-0.012448600732311719,-0.028044863151133213,0.0407825726564627,-0.027256969657322584,0.06306059422923986,-0.040196630737969766,-0.07680473083998275,0.004426388490223162,0.002125091388196149,0.08560916110951315,0.12124385023928572,0.017312807318648798
NTF3,,,,,,,,,-0.007240406876581342,,,,,0.07064924152620733,0.024395166281467536,,0.011909316249071917,,,,
LTA,,,-0.016636634459140466,-0.015424282743246047,,,,-0.016464804801044106,,,-0.030105735867136413,,,,,,,,0.031823816624522196,,
CKLF,-0.06648183488289384,-0.09564145379624962,0.051459065218175185,0.024993085388824648,0.0389941241916978,0.05203359597262515,0.0005847370728638105,-0.03108244894083008,0.04276139184188127,0.017089914215774646,0.04406342716499837,0.02109486805293695,-0.0096342479698103,0.036007974718292514,0.0445071960323516,0.0016349449298138068,0.019001336092279896,-0.07168531873042816,0.014131594754515597,0.052817817774898315,0.03876280077549292
CD24,-0.0966078893934182,0.016577288990073494,-0.007139116033320772,-0.01375250974523452,0.011704006779689686,-0.021725781845639676,0.003264850893474571,0.0049200286140019915,0.04981623979670326,-0.0030802524643225326,0.019268136162511287,0.014632472129055739,0.011005464196293628,0.02639347821591856,-0.007402660763435236,0.028776882168792983,-0.015630003685042238,0.07958993462591368,-0.007829067347572865,-0.023322785578515394,0.030014964604370878
HSP90AA1,0.05713188115292235,0.008921903006863687,-0.05020941053799362,0.04543911274150217,-0.017169006424660526,-0.0767714837981508,0.020530105033207548,-0.05164183910321276,-0.017687423633558266,-0.08658191768010495,-0.01870455173763634,-0.04030695847132903,0.030920618647721217,-0.05284712520945998,-0.053563421080951086,0.03193247930348096,-0.058797928999430614,-0.04173013368702967,-0.11092966550861488,-0.06578228658000651,-0.05247036140077927
BMP4,0.027749048797958042,0.03459552997459292,-0.017635807766295603,0.020378497146526443,-0.04048041216230221,0.04758478989758914,-0.03245131971214008,-0.02286040482899688,-0.010878857270742835,0.04920124362518132,0.028423462836624353,0.02154536962513441,-0.005290611933525658,0.05390015431176496,0.0334296334543846,0.0014119945273466182,0.032457257612986484,,0.07743526968477372,0.006164249432361509,
SCGB3A1,,-0.016633047867250277,,,-0.030108845380441642,-0.01977813549745944,,,-0.01441909454391759,0.006298128214537572,-0.021007384356381886,-0.015289829968477045,,0.01816435028175052,-0.003147288960847235,,0.030525765448394672,,0.05607977995731421,0.033842626188157955,
IGFBP4,-0.03424757122859248,0.03659651522849445,-0.038164553948523056,-0.01753765167379868,-0.02505812273112127,0.051811172456714454,-0.0922224100431196,0.020603964662009106,-0.03466739658847473,0.05956437319971672,0.056572534804808824,-0.04988451785940823,0.04172024044995151,0.031021618438358534,0.004898567210425982,-0.08927564420741008,0.03858001568434406,0.1790381287448631,0.17780539622116695,0.09991568999273612,0.039885245434372295
RSPO4,-0.021274480273243152,,0.009781642527794445,0.002095356648054485,0.03025389859136138,,,-0.019149570335417233,-0.014419092434798829,,0.03216569082297236,,,,,,-0.021370566561384606,,0.029834442731194243,0.01365816746933181,
LEFTY2,-0.0032839479853637114,0.004762195521978696,-0.016840957642494703,-0.03446421834640941,-0.05393815071551394,-0.035489445987923904,-0.059172246090397514,0.028495582187954116,0.055208980234576946,0.10668166748544879,0.039174724679511955,0.09231108895728814,-0.04484755740335279,0.05773848797518023,-0.018461204297239298,0.0010174050123836949,0.022006708834832068,-0.003140766497861511,0.028842106296782983,0.06412107061636858,
PF4,,-0.017254117167542653,0.026791868559574973,-0.010499851914705786,,,,,,,,,,,-0.014716187724095976,,,,0.017370603807345116,-0.03450486812216328,
ANGPTL2,-0.027042637588691524,-0.008294864487277861,-0.039949409576508985,0.002478992997090461,0.030058099031513193,0.038589020670672526,-0.05839872953208437,0.005185688976865051,0.018138393467894646,0.008322126038150156,0.052888918319599645,0.010551369193290439,-0.02996778770616989,0.0868139767832172,0.0011639091218118378,0.047302819396863136,-0.04113278570838385,0.0926300707851021,0.1448171455667273,0.05918504397857604,0.013818408016056218
LRIG2,-0.06798077173065115,0.020922487225504233,0.03084758409133746,0.06532166199165244,-0.008067778431944466,-0.022988451532850396,-0.04947371554233334,0.007850609532931957,0.0002573179872946836,0.03978821535186739,0.039801138430888665,-0.023493371204731654,0.02467095618617117,0.006294272787459412,0.01905527405800264,0.03553874996368648,0.04970550983145693,0.05469296649249691,0.03445021368848598,0.012459288775265349,0.04785721854379545
ICOSLG,0.08702184426769291,-0.057186980766182095,0.01213191683293214,0.007486444675618408,-0.01235718861551444,0.03491539955197766,-0.01242926988682612,0.043125224999702595,-0.02736474479250149,0.033020969904127485,0.05748465197992309,0.02645710538617517,0.0650238829588188,0.028512389922962105,0.017372327600208036,0.07407357368754387,-0.030383475211162764,0.03776551958389505,0.07800894451665069,0.0584155130082008,0.18139970355625354
WIF1,0.10790221693188255,-0.0310459832701061,,,-0.010386338388046605,-0.07335390459431124,-0.017873385173434477,0.021669567170881567,0.017169925484982057,-0.0018611196424744168,0.009099922558139177,,,,,,-0.019866011612618067,0.09575973140692617,,-0.030828715007426042,-0.07658083771924508
NPPC,-0.012902418897135583,0.007006351044392581,,0.019479723470852688,-0.0030286941088706154,0.0021600980365903775,0.027061243379131437,-0.019371029338165802,-0.020039009826212116,-0.06250882342462125,0.07194616895097009,-0.04486930365731343,-0.04191991973590119,0.06863408030359831,-0.02784401374729661,0.03834734710388893,0.0016640823030268299,0.11715162955002144,,-0.007739236662840596,-0.029134216205785855
LYZ,0.046809764439798306,0.018681898494406,0.03517640607098401,-0.03611257820945123,0.0038768842812465457,0.031302668227613045,0.001455736615801442,-0.026532440253655018,0.00709117664784413,0.03423105098817652,0.010679090316758746,0.021661031043029976,0.05235768846685726,0.05967775381448447,0.02364178569830673,-0.03547651893854973,0.007367765970407032,0.09606105835814789,0.07950983399100423,0.022287287741096277,0.08812805313085968
EREG,,,,,0.04644033315261105,,,,,-0.0038157472785873853,,,,-0.0032242018407965963,0.05199551593064033,,-0.026617400961462954,,-0.03277699933068616,-0.039725324681962416,
SPTAN1,0.015185157282967354,0.0105978261482765,0.023148999345984526,0.02695853382152397,0.042689614239422385,-0.03409340856332991,0.03550039409302994,0.031338527621163396,-0.02862261475939184,-0.05498073467206931,-0.025368625154661237,0.01359441687784596,-0.08874317331677192,0.03439602304272287,-0.004796107178226371,-0.030552002861753375,0.028360793548438727,-0.08126407102521406,0.047448868460646144,-0.007553119250192252,-0.01170790172610055
PTH2,,,,,,,,,,,,,,,,,0.011771903727972119,,,,
LIPC,-0.0446196791285831,-0.02112357456790765,-0.0227763954862436,0.01255873892856668,-0.022432142709603562,-0.024026942287495346,-0.04170498376547045,0.012146256366581119,,0.0566293634813894,-0.015377578098744162,0.08827153177509124,-0.06432444218944654,,,0.004403685573789964,,,0.07988542210527079,0.04165705247845634,
COL8A1,-0.04556909196722246,0.013411901159744881,-0.014399017734312207,-0.06997959021761972,-0.011702432671758084,0.029844663724506646,0.011149307461723369,0.036907177650255196,-0.0453739237994032,0.020673823957673556,0.009228697546398788,0.024950001261507062,0.06166079959822252,0.03552125114301012,0.019619161692928887,-0.066649365514492,0.02052418196931041,0.039151665146640355,0.03158683884040515,-0.05096961709892808,
GSTM2,0.1307095442774235,0.06120838138795742,0.028327504846344116,-0.024355158793585126,-0.020236696965517047,-0.013102111251582556,-0.019405653581083305,0.015738075910234964,-0.004978998753220155,0.07667391412071173,-0.048983172516784655,0.025560167180604186,-0.028259633268636366,-0.008927737317436665,0.003117590845754613,0.061588704581567,0.005408214295946628,0.062320634223545064,0.012523371443350913,-0.005789825504188472,
SPX,-0.01219631686155156,0.06004999000899219,-0.04632010144965038,0.04845269432904762,-0.02655066016320753,-0.02070876478894556,0.08375299773131904,0.012935770984493727,-0.024377257626281554,-0.07815937638236743,-0.004943024948379545,-0.031529123109576083,0.003920654079249925,0.04568156869552952,-0.018272028061787415,0.0064877939074320925,-0.023526131347541116,-0.045306222703853434,0.03205342120292025,-0.025907693758200775,0.16003773970061094
MFGE8,-0.01081925607054344,0.000589133398642153,-0.008250187522690347,-0.002859182311944633,-0.009988470048008024,0.025713703963433684,0.018488278960988133,-0.04123026948443957,0.08974583503319171,0.014050854080695358,0.05709299116955153,0.02403891092308992,0.03894113893277206,0.04517569700403527,0.0245455530186819,-0.08619995628916334,0.029692254052156523,-0.046838799570708266,0.10045364765906584,0.11127242093460443,0.013550779959422573
TGFA,-0.04369476579720971,-0.016576453664225183,-0.019523278823176227,-0.02803025143350201,0.06844408266903575,0.046798727138747005,0.06457251793932242,0.009170440368163007,-0.018261943419176894,0.06387036581899606,0.025151648781682596,-0.06956620390816211,0.030501008968999713,0.02902095373643679,-0.04056292315487559,0.08515205851831995,-0.013621149675876798,0.137232848829748,0.03456959799557444,0.11223058469143168,0.22845099924004447
SLIT2,0.05965051934013719,-0.0007797350201150352,0.012270577416878262,0.042754666191853065,-0.008423977929252893,-0.0525560510814696,-0.0017970545131436452,-0.020466470383408646,0.000521535435921578,-0.02835808958236043,-0.01840688445957402,0.1386246614636341,-0.06198113335345283,0.052228394152184186,-0.007471581611475319,-0.04968839910228783,0.01785960444545061,0.01694880499543299,0.08047227970972962,-0.011780984063294003,-0.03387628230185594
PLTP,0.06767968367958405,-0.009258878750612178,-0.019312545890706106,-0.02425916547157635,0.02937633039081613,0.01351269910681279,-0.056308130752555016,0.03048512882219652,0.011559295360115799,0.07658748593768785,0.047081621560511704,-0.035398519960938,-0.003955157592376629,0.030089123254903212,0.026179717823078305,-0.07644232126349852,0.03334554051138166,-0.030737741859953146,0.08591224258821818,0.1507889196780971,-0.010483055573953794
APOD,0.09789913894625,-0.04606946702395796,0.04661523904685528,0.03436803466700679,0.03337621846694737,0.06437033812060089,0.07393730761120933,0.004688800972186979,0.029407620863017684,0.006206665562384259,-0.009304342237966683,-0.16261814985261827,0.11770244067082986,0.11632622079082837,0.02566326229331316,0.06026550681305862,0.043841535031488896,0.1879541303443052,0.0038725105029235765,0.09006706922514947,0.12184279242300004
B2M,0.033688197770212265,0.05346878129569983,0.012359536530108147,-0.010837578318926743,-0.02137350838066944,0.09015473368119689,-0.04583522418286481,0.006976193942838863,0.025162465238256507,0.10836479667966196,0.030742143837935366,0.056509696783999294,0.016777814836671404,0.04969677322832513,0.03163889183053846,-0.032733678684223576,0.0344222695550668,0.005647683236435907,0.11832651815119957,0.06334298593958639,0.07907148083856164
OMG,0.04204898442158954,-0.04485146001461828,0.0050721435917826605,0.03847126497869531,-0.004044568542765233,-0.036317820793929055,0.044328106599576096,0.007835355034576934,0.027235639292895266,0.020150341834286354,-0.03429319748072577,-0.041071980504226724,0.0720838557870494,0.0523842373601217,0.002158074606001113,0.05344343199477712,0.017172395408057338,-0.03679333575514167,0.07388640492456672,-0.004312078359356618,0.05445866260995165
CXCL3,0.01007717639385117,0.07129629296660489,0.044097411048384785,-0.048148498106580485,0.040049931264343114,,-0.002639960757497979,0.00029679691073984004,-0.015425381045233664,0.030549004077470715,0.010160561876640429,0.0057714815687108815,,0.01270679280253385,-0.0009906520038539832,-0.006115216256140682,-0.011863467471402869,-0.037487592253609814,-0.026991648697898617,0.01072018651525585,
