,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.04061267870571048,0.04111254671324966,0.02555774381825276,0.020902436921273058,0.025681487978626374,-0.062125280239724384,0.032383647938310944,-0.03877020435299654,-0.046120582647971746,-0.03980687870279297,0.023743466425353205,-0.016098201235689183,0.04965931464362249,-0.014104965156728561,-0.02013621837392587,0.014422686325083195,-0.01073250265259308,0.0030580875539169784,0.06790751438297636
POMC,-0.03848492721393203,0.007133422853345879,0.01413074669251197,0.001185922590431652,,0.10011377474569266,0.012170583042869831,-0.010229185428785991,-0.01588711697374911,0.030513738017939915,-0.03940596885395834,-0.03132848303663642,-0.01522790562763158,0.012422713731174305,0.0018201100831925288,0.07902407126705331,-0.004589864461624483,0.004862149385529639,-0.03717159355634232
CCL18,,0.02890371370543409,-0.03080342144929795,,,,,,,,,0.0522943139077381,0.046186078848414455,,-0.004152397524431415,0.03177872598758997,0.10225433150324383,,
CCL17,,,,,,0.03343260834173404,,,,-0.019141753193758663,-0.01813410338098704,,,,0.15669408558584597,0.008486137129899922,,-0.002157068193044865,
VEGFD,,-0.009706943446479682,-0.007600992788627984,-0.020476583479816207,,0.0013095573080667419,-0.015877456141959644,,-0.024895887376975366,-0.02039391899618955,0.07356000634418638,-0.021584116628977898,0.06084238449478503,0.0616698013607718,,-0.016893064019515125,,,
TNFSF13,,,-0.023245257683092033,,,-0.017734983569543363,,0.1182690109776396,,,,,,,-0.006686745942438624,-0.026506963976643858,-0.015179423569579693,-0.009000537323731659,-0.026444429044639093
WNT5A,-0.0650351371381081,-0.06181140079187506,-0.03060295720601614,0.053932852572890176,-0.031101147286589418,0.04252680751998331,-0.05403210832190291,0.15459304079637776,0.0051342169804541975,0.0020750450192869234,0.013554301685642636,0.030954687658086535,-0.06086080950010392,-0.004029387452328469,0.03559975718019394,0.06767497104358527,-0.0017561890121152615,0.023291395704177847,-0.0027298074474866457
CXCL8,,-0.03353743927016867,-0.04237114119365506,-0.00218523985455578,-0.08093946660017617,0.0692592427021419,0.01140456246232222,0.04246332308973817,0.018094487966773296,-0.011976668098640422,-0.012387013517112527,-0.025405658571674893,0.017563236439687716,0.06926816575147984,0.01816077189241644,-0.10355313207383676,0.027807265513655848,-0.0380729501200563,-0.012264791539259988
GRN,0.05402008097435178,-0.0794150635975851,0.04920815832151364,-0.005566549814236062,-0.005586943939022379,-0.015425731928674202,-0.023453500968702988,0.08589714546078482,0.002253295541128214,-0.005537912015132728,0.013934676835650825,0.008360299472279809,0.005572870400622142,-0.0119541874471716,0.033116864834470995,0.09206730900408776,0.019649352721269355,-0.003757477727622518,0.0468482072715781
MIA,0.06001179979662776,-0.030577710901148327,0.048902164352062204,0.017254025408703726,-0.030738991207380134,0.009142610492871963,-0.01734145976945047,0.021113511913043944,-0.0004980933732504164,-0.022541395466506572,-0.015127750664188243,,0.030451432403396556,0.05746420258573126,-0.03309351900059428,-0.05255945113060767,0.01923076671133627,0.07542664557698188,-0.0378740042860493
COL4A4,-0.01967077003465175,0.0542731430821588,0.01398530145284049,0.013403340099875283,0.09099221305241365,0.022252587261511525,0.019255142157954087,0.07815270102422114,0.011629269320311416,0.10585729905832181,0.07647274611144367,,,0.05394480604841526,-0.033611564455877756,-0.02704843687636554,-0.027242752328947763,0.06768726419905151,0.044834718399899644
TAC1,-0.016985051567431544,0.1025170586956579,0.04137843307737533,-0.016224966223607612,0.00496471869153357,0.014321900412080353,0.06140094695036707,-0.10174438547019862,-0.016890021536087783,-0.07464224172368024,0.041584710765287566,0.08198291954464816,,,,,-0.02332181041532054,-0.02805454748601914,0.007664104635819981
RARRES2,-0.10426905083715135,-0.040293940269038105,0.030875799484604977,0.036696405371160354,-0.05143586506247349,0.044961155831356944,-0.043613492672270375,0.11591713647055175,0.03451540449286857,0.03536051346522953,0.03194872257865392,-0.04814949809460499,-0.11053846618191958,0.018724307605356125,0.06213564258589486,-0.010075162469743118,0.027504439235691035,0.013927038263720066,-0.08292917324618
FGF7,0.03088163772537402,-0.04157106075059843,,-0.023111610739680988,-0.020858701974931382,0.043320056086777324,-0.030400710903464787,0.024685122055619874,0.06780382257750343,-0.0014328145311819076,-0.016407340193512757,0.04245849180694879,0.06484102947382876,0.06093359832979908,0.06995343185582684,-0.013554881114951099,-0.016056274553752258,0.10181641683977515,-0.0008454470755899518
EFNA2,,,,,,,,,,,,,,,,0.0859859372456474,,,
HBEGF,0.01174411764862256,0.03613097555580048,-0.004966937077584661,0.004079071791978149,0.06272070316456094,0.02991278437349719,-0.013896312176591763,0.08214483220908468,-0.013704509909915437,0.05057712184722256,-0.01761322796276662,-0.0447462736866027,0.06640386721262358,0.07719968076828365,0.043171102491838746,0.020923032567218044,0.017673761666965587,-0.019181114171434546,-0.030004445224397547
CSF3,,0.019421091825130618,,,-0.02743758585728532,-0.03064546232750111,0.009970695277481428,,-0.01549333597825587,,,,-0.02928531243407097,,0.011819512844759659,-0.06386642480125895,0.0570448491377759,-0.022468486790497504,-0.03108916596764781
PI3,,0.007737664317599485,0.022726955419843906,,-0.04785804653383537,0.0720632869182311,0.012880626997277017,,-0.017445700801416917,,,,,,0.04034419059060166,-0.06808403622313217,0.04709031262972399,-0.0024394849373800785,-0.06704193475673201
PCSK1N,-0.05122517886072348,0.03260685940852879,0.02789612822596267,0.0007036306835611004,0.062240958035006864,-0.08461296679006845,-0.007517597550927609,-0.08044155907005054,0.01736920388891434,0.05219288695751453,0.025528538771510137,0.04560121871237838,0.10644051079384713,0.01742358665823457,-0.014188559852533903,0.04416012913746754,0.014442311037966738,0.025198098688758726,0.08100362255915194
NTS,,,,,,,-0.022357718432397745,-0.018956199323416308,-0.01904317363180653,-0.022830062509844266,-0.019775310753447874,-0.01943263836920721,,,0.017270035257889043,-0.01956085633404633,0.03018415718027806,0.05681086189479602,
SFRP1,-0.006175050268351521,0.007707653957956999,-0.007652014314851852,0.05098449115025895,,-0.022433981983997472,-0.01811342785048577,0.07424275511225553,-0.014488780833542787,-0.027716640544763464,0.013171333239264144,0.01881929675661324,-0.01743014989621512,0.06328045576465922,0.007893460805325579,0.05843878739793731,0.0162077485064429,-0.03249959034005414,0.029653259210134276
CXCL13,,,,0.06574916330339547,-0.019922933824160157,,-0.01795063831887186,,,,,,0.014798427173500097,,0.14179064859197618,-0.030378659129589754,0.007326015605285823,,-0.02521753671857425
MICA,0.05032636443007573,-0.04088988730543503,0.06566553526872339,-0.012447881797987417,-0.03657242097225669,0.03683307483145571,-0.05084161337604682,0.08915127025926828,0.058625899288397794,-0.01902132832595686,-0.015426951183160443,0.00027578833364737005,0.04356046097109581,-0.029449389185102356,0.021607903737466336,0.10806114753515124,0.030438624527630267,0.035872161852478254,-0.052599728006855404
TG,-0.019670765601767986,0.01130569798788041,-0.018400374779628904,-0.0021819011398843246,,0.047168218117335015,-0.03841788536575752,-0.004989314821668934,-0.018699070368353134,-0.01928459195190236,-0.013123571867279828,,-0.04160717651104794,0.051525780971331356,-0.01690256815135876,0.04704923553864757,-0.01594955120152648,-0.043817834934104245,-0.027789855963083834
ADA,-0.019106489040946816,0.07567803615292912,-0.004986427285735115,0.02061979364786393,0.140279010558031,0.007498045333259122,-0.028474933550033527,0.08153931395371422,-0.008234157340892357,0.06348015464143085,0.005173641307067181,0.04151125337364037,0.06952633001903816,0.035840547513161264,0.017727810289553225,0.07025278777284354,-0.013851214877318793,0.03222022159148396,-0.02252888937018503
LAMC3,-0.023322560193859903,-0.08106047605321585,-0.014192932770560624,-0.013468163443974081,-0.03997690250658921,-0.06599484539432453,0.021728088175474558,0.15567959669374892,0.0359944267287209,-0.010838339702391536,-0.0010317324537427988,-0.0475598179234209,0.031776214167744614,-0.03970071453066606,0.02918647382381317,0.05842662903231223,0.01291001306113899,-0.01483093312347791,0.03979919700675678
CCL7,,,0.0505690651681465,,,-0.017503661809497948,0.007537694611958585,,,,,,,,0.00339372016753897,,,-0.0060599306679785855,-0.042919919846321625
NGF,,0.017031786507344493,-0.022968566434727455,,,0.041506002323868106,-0.02540320335669422,0.03135288269606779,,,,-0.019432651164310238,0.1280193842507321,0.0922808294434997,0.05587487510149152,-0.01583991083441042,0.010976607915223644,-0.027393009991344915,-0.03523356705557184
TNFSF15,,0.017938322863348576,,,,-0.01949118351800866,-0.017620870786978333,-0.01109226563189242,,,,,-0.018649462579734658,-0.0575088455920919,-0.01858655343443283,,-0.012034280134144542,0.02657575428774882,0.024964278547168657
HMGB1,0.058040719066114445,0.045107294923562476,0.012583256317241382,0.07132760097027878,0.04356775840103024,-0.06973068968003676,0.04032939281797849,0.07170282125134834,0.04125367061818506,0.013665980784042554,-0.011838974147641212,-0.041923353153039494,0.05097471040522202,0.05739262830318059,0.00021056303203986442,0.06175004128426795,0.00958753286787595,-0.0014897566975773926,0.035540411802233454
ITGB3BP,-0.09157771136096302,-0.05558616988639898,-0.003853830524705116,-0.02474751961005628,0.014739239333817631,0.03974842244953448,0.00010746666660679841,0.05864467386876122,0.05071111217960912,0.005254586678644075,-0.007830324987650348,-0.01456341110502213,-0.011091751025073308,-0.04379758163814743,0.0023997837188849385,-0.0193551344751355,0.016304178519477963,0.01154071026426362,-0.008262920289533153
AANAT,,-0.03552184628243493,-0.028427301080079865,,,-0.017734985462364402,0.03101916001391585,,-0.013975408331814328,-0.01734274624185195,-0.01512775150563236,0.1306559119401786,,,0.03517071695947584,-0.0024663033981755806,,-0.008294668765097409,0.008020493723846752
RELN,-0.01630758619819952,-0.021527815948300458,0.017624403899429684,0.005921719745929203,0.004839428750073034,0.0066468571776407,-0.04779862368583144,-0.030046071145823455,-0.011854326154770323,0.05144975789613457,0.0340368207227664,-0.046066815874857274,,-0.05096380765055496,,,-0.014536106219093087,,-0.0019795980330676497
IL15,0.07819206358703917,0.028608297451649223,0.003243373106345483,-0.024766376488169612,,-0.004731606732549565,-0.019878308127733113,0.022314329810374952,0.006487056064044688,-0.020380070079779773,-0.0044448233991666655,-0.021629389683057478,-0.035098125266114895,-0.058378388094570785,-0.030642115944103238,0.04550357885855919,-0.016944333952956258,0.08487429115071383,-0.015506488700876456
UTS2,,,,,,,,,0.01614609428021582,,,,,,-0.014243133615611964,,,,
BSG,-0.021719341795264725,-0.00702276867985673,0.06930743678453674,0.034593544427029645,0.07653343304463213,0.000909345494173963,-0.021316300223199216,0.10195240226353566,0.03161604345047787,0.025255672278486917,0.03221444138772348,0.020336959338192954,-0.035496629615423055,0.04653597822963155,0.049489971884886436,-0.008117958862021692,-0.02524972678951266,0.016006297412534922,-0.02838856492116886
ADAMTS3,-0.06398920583593076,-0.020092113375975405,0.08691938669159845,-0.02366572364457779,,0.021178466247703157,0.0327888522729768,-0.016362357176128217,0.008312074807322215,-0.00247609058031574,0.008835765553180183,0.04592427243162682,0.029957132102955995,,0.08331981033981517,0.015610607556171895,-0.01654203252654949,0.05120071053236487,-0.015711548388401317
CD34,0.004958113524156021,-0.010538463916624647,0.04859440669260611,0.0453933115737856,-0.04549453661716804,0.0057323705259639144,-0.011011535924247778,0.06520811926562414,-0.029737569056689544,0.07021343250966958,-0.00844431868998481,0.06616801616575133,0.050686856385623924,0.04169014333155116,0.021651555446857082,0.12261167252098308,-0.032779975729022436,0.01328981142905759,0.002293204529634663
CCL23,,,,,,,,,0.031626133433662613,,,,,,,,,,
PLAT,-0.05907925287052741,0.002991777904318437,0.028117748022753016,0.050876387155302745,0.07761077268557671,-0.0832936700588102,0.03381982555732471,0.13993204649695715,0.036618419054958426,0.035762909564558694,-0.030612821339909616,-0.02886330228751545,0.0214123332175015,-0.017252188967792122,-0.02010511922907129,0.02950868089233352,-0.02808506947627946,0.016779899197858036,0.07098556342096175
NTF3,,,,,,,,,,,0.0118412819341895,,0.04745321365323887,,0.048342149075911625,0.027847330526651823,-0.019041421471065887,,
LTA,,,,-0.014296302854631742,,0.08068993459474141,,,,0.10037088555859547,,,,,,,,0.004259757640382073,
CKLF,-0.06051124970375396,-0.03809520411015369,0.017352513207199338,-0.06146845741319327,-0.03636549035888104,-0.016827611975467054,-0.07082417791245565,0.12493020128021631,-0.0024584079242958084,0.05131271274482449,-0.036451317032385536,0.0710449550586686,-0.0062864109810576736,-0.07603223003852784,0.010071423601343195,0.08247451198372299,-0.0268215218529405,-0.003609350519016569,-0.05511809495063884
APELA,,,,,,,,,,,,,-0.03437928476091532,,,,,,
CD24,0.10982002584896691,0.05634237460017353,0.057824058980422824,0.02501658703332563,0.04213572769084697,0.02964892295385185,-0.06349579061828994,0.09737105425616653,0.04054124212103777,0.021460781612781074,-0.0971303899790416,-0.0052519860608219344,0.18085098050280363,-0.029495987183023896,-0.01877255577533427,0.019048031324632172,-0.026828701137467954,0.003492782686730146,0.007972388930277971
HSP90AA1,0.06074974850319059,0.006712171148629511,-0.005132827647259323,0.022246423566614448,0.03260954575057142,-0.038175331502664264,0.020824783259954897,-0.162310293586631,0.0001465947240690447,-0.0679992549322657,-0.017266243835494532,0.07288722433020065,-0.004405220173953903,0.02784833890666569,-0.02765046287643973,-0.05600043205748176,0.023187335583962698,-0.031166796081969504,0.04531602580582647
BMP4,-0.020244073515192817,0.0689870550915597,0.0004012757125377036,-0.015154919075264376,0.08325810591172347,0.0003648170472398176,-0.030812772861718324,0.18849237182028186,-0.002349096042784471,-0.027972999435374592,-0.021004434045201182,-0.029140328647664023,-0.05799594255034595,-0.07899219417084077,0.08201020546045554,0.036918067891151776,-0.03293204632977303,0.05439563121205642,-0.03052833622369076
SCGB3A1,,,-0.019593576286627147,,-0.010299814691063894,,-0.018908092898663156,0.03988561335066519,,,-0.012760406354840695,-0.03215952066277919,-0.02947753309832658,0.04135010686212568,-0.013829308265792586,-0.03073478709928801,-0.02499140249341454,0.021072928130772817,0.044845354575610855
IGFBP4,-0.00221858448803021,-0.0021365581791294294,0.025929939314321197,-0.027705861667016118,0.04538134806124438,-0.029220666537071397,-0.0027067943603722162,0.1275538050667151,-0.03134600971608079,-0.03875138447867675,0.04735094672308223,-0.004227292504121887,0.13790954537510935,0.08919765572323309,-0.0002257613143646562,0.051193185485558235,-0.01936369725320924,-0.018888336562531895,0.08035078326982341
RSPO4,,-0.03299712396486527,,-0.023111606351943155,,0.008554363083843,-0.021823012813179967,,,0.07957841682193513,-0.012760404488342605,,,-0.05014080733825307,,,-0.016830646003687517,0.09742842285848145,-0.02393681919805912
LEFTY2,0.07554303999590883,-0.0221725200807821,-0.006031562136084652,-0.014471883205130445,-0.012759246876881748,0.08771647022741293,-0.010721936657220934,0.18443219217507398,0.1132804535813771,0.04249196220440327,0.006521119010916381,-0.019432651164310238,-0.02108675824183426,,-0.016184304046639546,0.024660079403020594,-0.022888566634103626,0.021445418281683146,0.03064846972313536
PF4,,,-0.02032519016832113,-0.013004430517072568,,-0.015271600086087127,,,,,,,,,,0.09503403825610729,,-0.03352695041053489,-0.018751064935308436
ANGPTL2,0.035273728485340626,-0.03871112812347861,0.04676504725164386,0.04779396571358304,0.029410390780553495,-0.001337594312021153,-0.026424737736602696,0.20211847635744587,-0.013069630334739497,0.013294946693810355,0.04261095808797613,-0.06325234912720655,-0.011478529613046002,0.046672148889418,0.0376291973071131,0.024415334291606087,-0.03176672939188569,0.049736717982558035,0.049887147575602385
LRIG2,-0.01838117441466266,-0.02091114457906857,0.07991746826229237,0.03529742308614292,0.025349853088719565,-0.02641935903345625,-0.022616066740935758,0.04847667215425869,0.01222679326472301,0.022252085273813275,-0.014882564409753989,-0.026523720970508147,0.029950639219072924,-0.07956978989309936,0.06721149621558423,0.05600953363096825,0.014630118455007541,0.07981616328754315,0.04134761212677083
ICOSLG,0.057474530899891914,0.005988485220021308,0.009303590322895322,-0.04125225770329476,-0.04114350220850727,0.10680284270455404,-0.03769378939102068,0.13000522583673277,0.06150460783300214,-0.0061907399910624905,0.023410722930640976,-0.018503687661635106,0.006626209924579545,-0.08998043915016923,0.04823390150592776,0.02141274507986454,0.05228045047356407,0.016605815461263624,0.0064137197262376065
WIF1,,0.09793498978116051,0.03042491114835212,,-0.0011396494932144592,,-0.05648891327748616,-0.12824373879012121,0.05912665312665789,-0.014990936748199965,0.00022356845393134043,0.10023723397432813,,,,,-0.015645715708879966,,-0.002900501740331032
NPPC,0.005278880160662199,-0.004901244853102442,0.010441685867884116,,-0.008680238754703237,-0.023690017808229873,-0.027640797912683767,-0.027657827538756632,-0.027007966054506085,-0.029242554424152595,-0.0016127740041806174,-0.03557780734988263,,0.015038637246880796,-0.02846109579702608,0.03052963230779891,0.0346210299423608,,0.08132320227009167
LYZ,0.11958586516844008,0.0008158572604548048,0.009831229353731057,-0.07366078896281222,-0.024316075052101375,-0.011198301669208459,-0.0061334091278486295,0.0892896654117641,-0.023788014324565898,0.007891592925534862,0.012245684522402744,0.06076604483180063,-0.018839962254487145,0.05495227335137407,-0.014663774824168347,0.07533108202643961,0.051324146672050555,0.008825482838433634,-0.02663493124171925
EREG,,,,,-0.036983845201708034,,-0.006551550786848987,,,,,-0.019990519081917183,0.007621875154403305,,0.04749754409647793,-0.02958650347307394,0.08695316555067689,0.018944210023686864,-0.021588030420821303
SPTAN1,-0.07499588703688394,0.008574741515105146,0.060061303542856534,0.01723833224295095,0.0116895581735058,-0.05674160861416948,0.015852932578579358,-0.07161395345933899,0.04738498688988329,-0.004426762817130948,-0.048905257635283354,0.04610221156145931,0.0354097990057358,-0.021721610433308346,-0.0004333536895734,0.0013680278632056428,-0.037391622048143315,0.07217625677179604,0.1219915266337466
PTH2,,,,,,,,,,,,,,,,,-0.012821911038003824,,
LIPC,0.1110086280720391,0.05460532641014734,-0.024883375136404148,-0.01957236294443588,,0.04681586235823462,-0.004052448827593057,-0.027975317434528583,0.00957814829362552,-0.02110856133046204,,-0.02009293010417427,-0.006578627221474274,-0.005576431681365536,,,,0.03139886589257736,0.07942851849018591
COL8A1,0.051204352144325775,-0.0473486137757382,-0.02023075532024674,0.011859141459196792,0.07961198601356051,0.04846861348987962,-0.04866676559244019,0.05925970080050124,-0.032139443420348995,0.0009549039638782265,0.029689024308298066,-0.026749512072476042,-0.07579395126173319,-0.12519439880561622,0.018165153192027404,0.03746752446633746,0.05961455632841951,-0.008303792234948286,-0.0615270369217868
GSTM2,-0.008463759575821546,0.06278149685858576,0.00873223252714592,-0.016658075220313456,-0.008129756374508938,-0.01548606048336053,-0.03390887179165283,-0.015255196310031154,0.012460057182347939,0.02294156260763943,-0.030213530900445103,-0.031795166884730254,-0.028432324813044578,-0.08015292739202,0.002640019612013117,-0.025772849606126115,-0.03573212963512709,0.0034250909372059457,-0.044947884841912644
SPX,0.028914805827078546,0.04268021734098413,-0.003621202899176081,-0.0022934418958179825,,0.06319189129110019,0.03751867616940139,-0.05667092647555773,0.043992313336477566,-0.00907907547450638,-0.039797934895076985,0.0016799160339361432,,,-0.019222541391118994,0.025996350361877474,-0.00014448979206465717,0.07426531371253,0.058969538216961326
MFGE8,-0.05708939448741514,0.020929629096379413,-0.0023742965955495213,0.04368326327074378,0.07089269687534472,0.008609891928085518,0.060450487979968284,0.12377972446424072,0.019759688540784675,0.031169929822278872,-0.022356497476533385,0.07081388128496588,0.01311740821995952,0.05123965419496096,0.047365525116299184,-0.00520133938474333,-0.01531435534936888,-0.005289872982616586,-0.01019576877417084
TGFA,0.06579682899838943,0.014477276318090164,0.020211001187750106,0.014600738447354402,-0.00838542641258823,0.00035760549046203523,-0.10422958537128457,0.16988127961961655,-0.028395501932498502,-0.003446180788693764,0.027502802447823348,-0.04315901774703168,0.013414244917000533,-0.0450377456559595,0.018869776523780954,0.044911650447620174,-0.018943695929364828,0.077985780488707,0.007209004740833935
SLIT2,0.0021324711212804158,0.13193124216243746,-0.00010588991585803179,0.006938339871951945,-0.021798676986229427,-0.03338792697596235,0.02595062782497449,0.04958198008626653,0.003487319076829278,-0.04999141073365353,-0.06905813295833396,0.02827163591743168,-0.040839579373677846,0.10355089293989152,0.059280204048691,-0.00019739669848199852,-0.03467275838665439,-0.015821539471391786,0.04802121037847944
PLTP,-0.0705724540854583,-0.07243540670906456,-0.014011872111047919,0.010541782529417502,-0.03863300630645635,0.005803342096009679,-0.057791734363292255,0.09053820478647547,-0.002430070839468595,-0.019956255919857613,-0.031080214055762837,0.023463406941534957,0.028644288680036933,-0.0729300466881274,0.13569693061271143,0.08649552725453045,0.05404815269909431,0.01103668304045335,-0.07339306019508846
APOD,0.11739970799912909,-0.008413664769660288,0.05491060640267485,-0.01620047443504585,-0.04726046599150148,-0.0034368222796610118,-0.0429474622982616,-0.025619155705708715,0.005127061242589016,-0.05068837592618716,0.006171417880617832,-0.05206442067013118,-0.025178387887134644,0.03158686886714924,0.034624324990696724,0.020348350445052964,-0.01267667794673856,-0.0668194799792705,0.04516267929848306
B2M,-0.06009996487821967,-0.06824677812941807,0.00031757862850348266,-0.04472968287819356,0.08380093561050218,0.023866102980462475,0.022010512061468965,0.12498902817251652,-0.0010958195656125909,-0.01733374205912219,-0.04427931941052668,-0.017687175338741385,0.0417332458341538,-0.01535614612402168,0.08974315005503973,0.12150280012293155,0.07157107680792779,-0.03323831268225396,-0.012467691685335517
OMG,0.03511936573556196,-0.034988798078094414,0.07378032039914015,-0.0110500527688761,-0.0008661670704485175,0.003489500793807966,0.03663785160714866,-0.060753697583259186,-0.0015357998066966164,0.009051064000036383,0.03295431343417731,-0.04351311426460187,0.11031197600714517,-0.034649161007902725,0.012182351514366687,0.010551295322071916,-0.05809427187987322,0.08258805311855054,0.03881539811939014
CXCL3,-0.015840929927686962,-0.009251758455395644,-0.022964848620247724,-0.026735871534687667,0.03695880399024452,0.002025888924456491,-0.006334102704994501,,-0.018349043079062693,0.008136712447985656,0.13054037376451177,0.0464777519705781,0.03979164596570015,,0.04196084648412045,-0.06494875092098569,-0.010514650387306989,-0.041091307483631705,-0.06268996141341482
CXCL10,-0.03933354719746146,-0.07013670885821231,-0.007394089494332915,-0.03496533151601377,,0.05109173753269262,-0.0349236457172015,0.006764061078592337,0.04623029703393481,-0.00877562342011245,0.0067027611158176565,0.055301257036853395,0.015653495931681055,-0.03801174492837876,-0.019687396460727452,0.0013197312322633591,0.04049955314013963,0.08312891178133909,-0.01907839738911021
RSPO3,,,-0.026615383824517568,,-0.02743758671309422,-0.01773498415194977,-0.02112825523896736,-0.04755257371813225,-0.02294836151814483,-0.019605119154670173,0.030484954484568345,-0.0429336651595511,,,-0.030799326022172984,-0.03174329687657341,0.0248385517652485,-0.023893364163098892,0.016101125338657606
CORT,-0.019670769718017095,0.04310435353384324,0.05259909175363706,-0.02322508940322562,0.05375466643543843,0.017738418410605986,0.05936056034120687,-0.023772988477273976,-0.0284150065386978,-0.03253883178866556,-0.011333330463274581,0.0019068492336207269,,,-0.02173951871502667,-0.015399739861602695,-0.027991621575878072,,
NCAN,-0.019232945146052966,-0.08978552043270167,0.08889734968276211,0.03299062936673339,-0.006935192027022887,-0.04106417749019934,0.048479914232780204,0.13929088011336163,0.009554119782205063,0.04024821768503072,0.015037204135661867,0.018178239009808545,,0.030395687880453506,0.014665063703487233,0.0035193138398716775,-0.00016513914029330588,0.059149820906354234,0.10969586935011816
PRG4,,-0.02686482949647832,-0.029466401708734963,,0.0046461164714084865,-0.017503664537183813,0.1500573256441941,,-0.019879515843507393,-0.002623059220066136,,,,,0.12673908385429075,0.12192221268119888,0.0015744156090694717,0.06023879176774932,-0.026098927796169163
ZG16B,,,0.02201893988729449,-0.015648718535027268,,0.03710975955876278,,,-0.021463131976262147,-0.013271948087396764,,,0.04375329869437152,,,,,-0.002536192421885213,-0.01599658149550681
TGM2,-0.026970979202304533,0.021577688337844056,-0.005045323790549704,-0.01456732251234221,0.12209704529520725,-0.0020607364208000203,0.006779574257648909,0.017438837115034207,0.030082178480501577,-0.05169497901109426,0.02313888402413276,0.005026651585237737,0.05399702797052319,0.009489943296725289,-0.019096288196938874,0.0101424387958538,0.009782276492148252,0.0024861591290921037,0.004924081959980539
