,MGH258,UKF243,UKF251,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,0.07693673813407491,0.04912042811771527,-0.019971944708224717,,0.0774105916116215,-0.020126938847675652,,-0.01736019659594648,,,0.09570590554970992,0.025791484351023183,,,,,
TNFSF13,,,,,0.20566226433215287,,,,,,-0.02509762274911334,-0.0042241182383526005,0.0673687676571455,0.05362038319832802,,0.06920624449727913,0.04864766802860056,
WNT5A,-0.048031218461384716,0.05093118253451147,-0.012968718862520809,0.01927877589475795,-0.013608416578313638,-0.015885595901595335,0.08326596178140282,0.1018842157971627,-0.005910236062036551,-0.018903557984176318,-0.041009302004472364,-0.014985769762643581,0.038478058842145536,0.029270331855190308,0.0053817706361243564,0.11057104734523568,0.07421429008941231,0.09804308462325619
CXCL8,,0.009590943954747673,-0.01773118382126436,-0.03729760813558545,-0.01658744487437792,-0.062485454752141976,0.05023815168054759,,-0.04719188132582637,0.14246726353120384,-0.03321073757574251,-0.04722451249689941,-0.0027503921353892397,-0.030815583059835908,-0.06801933069977802,0.023054679319558534,0.05866209838562327,-0.09556872051561492
GRN,0.03457657529170823,0.04380961782297431,0.019367523857770942,-0.03322025885991761,0.0028931730172747005,-0.024713749044491157,0.027651871018037903,-0.04883690857826112,-0.04736699523042075,-0.05613806858331165,0.10666223885888797,-0.01389554880857453,0.0669729801173474,0.059497897350004124,0.09198142703610443,0.142303272993293,0.023820432427554435,-0.00904562640017011
MIA,0.058298118150366444,-0.029312602447188692,-0.01684095802466968,0.01790918432166358,-0.021085881912199442,-0.010545738531365995,,-0.008289047897583337,-0.0782565388489524,-0.013953635217085673,0.0007351596341789322,0.039655377239605,0.07245092753845489,0.0020715224939139576,,0.08555885886441418,0.03763694807593886,
COL4A4,-0.01995433959631935,-0.035907092389572355,-0.016521066796582315,0.01668705100897126,-0.011095213064259075,0.04365687494039526,,,,0.07831763507100693,-0.04163687855451013,-0.03881070627038833,0.010121233610995702,0.02912059658368897,,0.11103502498868342,0.06348687089063922,
TAC1,-0.017229904393192486,-0.007251749485210287,-0.02625635141727465,0.038212144761957334,0.05540893019340193,-0.005440580086080653,-0.013021454243496182,,,,,,,-0.05092174948621308,-0.04417519940474778,0.053433629759133384,-0.003104351168516798,0.033772199728079384
RARRES2,-0.02184213592197803,0.027246025977246735,0.010111058442704188,-0.02119947559874002,-0.038716750786461154,0.07462286717608496,0.07052409085801058,0.08206634054697856,-0.09330844967121374,-0.09500697591654353,0.00247488902618324,0.006013361608349269,0.029256091474317833,-0.010303386983356538,0.0189422474599173,0.0034780744360357733,0.032095012919267835,0.09465219902966862
FGF7,0.07403422419902593,-0.028354868031305578,-0.0213735438158646,0.05051600269936931,0.03731108863109232,-0.037531091605872216,-0.022531163449314957,0.10789925889112754,-0.035056224975604476,0.0973902009989155,0.015642140594569774,0.025483019903476022,0.06808615905066552,0.038469533129236046,0.08459861916866335,0.08106110350065727,-0.09363814093200554,0.001055620401707867
EFNA2,,,,,,,,,,,,0.013333881571830178,,,,,,
HBEGF,0.036900844122053765,0.026724993905242626,0.0143741516179169,-0.00013436875951919263,-0.0017648618490965914,-0.0094221003501982,0.02617649627590578,0.007279641522801685,-0.09211405889408181,0.013501397217097328,-0.041076099763648975,-0.015516725171278077,-0.04070671030193225,0.028987228910603093,-0.023362862611407957,-0.008511820216297554,0.11926358333103178,0.09212612731291073
CSF3,,-0.03590706396182005,,0.0375255162174009,,,,,,,-0.053732676611644103,-0.0351848477151628,,-0.017387863899235634,-0.03432959947276514,0.060819746710263085,0.0478258226514927,
PI3,,-0.01393649607274189,,-0.009417276675009653,,,,,-0.06285626211607104,,0.04238166055722989,-0.035600008186797545,0.022907135978121624,0.013395811865774222,,-0.10291896019094181,0.08387516781403664,
PCSK1N,-0.07093534992980682,0.08219792685958091,-0.04536333366232326,0.009063675725090755,0.022991821381226563,-0.015084880265034979,-0.09618798065407194,0.1186792810798682,0.016825190787398036,-0.0270010832906401,-0.033853821217244146,-0.019925283463069026,0.06569256978430331,-0.02446342734987575,0.012582370617670865,0.030939865227634655,-0.041701961499175724,-0.057968436657469584
NTS,,,,0.002879797229155152,-0.013544734228318152,-0.0024649190839100897,-0.018120710281046618,,,,-0.04456956580798499,-0.013669448634765265,,0.04476173969899253,,-0.006331115485332854,,
SFRP1,-0.02506994611580913,-0.02351402481857829,0.0015114281143859718,-0.005792005375047597,0.022694064833183595,-0.02133623504015324,0.026789556357203134,0.03843297699105287,0.019639595312398204,0.028050469472675338,-0.0074052373114956395,-0.013357968903368019,-0.09819971415578954,0.008689117348230614,0.02884032406464236,0.041318476581041576,0.05720703087244512,0.02236884112602931
CXCL13,,,-0.031969932715876136,-0.02257976043368874,,,,,,,-0.020192741651630593,0.0327940692299471,,-0.01803414975613313,,,0.09100140036283823,
MICA,-0.012116019181432878,-0.011835196007103279,-0.019198461144233597,0.007824288978146741,0.07660679923617883,-0.0016925478540474092,0.006025832723199947,0.0030353654592492384,0.04684507114386268,-0.01333056148930399,-0.010903815948976193,0.07970491630047875,0.013215528918315992,0.03928232820718717,0.024762540821295417,0.09955162912286147,-0.0236612872765448,0.02571348487808429
TG,0.075712867270695,0.050395583395976516,-0.01797813261046811,-0.048325114267147626,-0.015634193871226394,0.032549083474829724,,0.13312460802612325,0.01732331417491577,-0.0348111089997122,-0.025385534704460744,-0.010576053681668883,,0.0058965758278678474,,0.029153699576966133,0.002401145617070761,
ADA,0.049250774634572475,0.047600633689908786,-0.027514679186714033,-0.007511786207943496,0.07467985498331749,-0.027790501875718517,0.003986851554253633,0.02765036082327836,0.01069202576779374,-0.09032986028481275,-0.05237124339470447,0.022897105256121434,0.04056008962506358,-0.016998383218848185,-0.057160442229015174,0.21012361349716857,0.010028980117999733,0.10260150655786979
LAMC3,0.02747256569226389,0.03396198358999718,0.08293346957396068,-0.02647469537918277,0.03928938454732938,-0.023280393122471193,0.008308991735001317,-0.019401955945142543,0.058525002586724474,-0.04739404372881631,-0.033622320456983774,0.024088891336953338,0.02485584816277945,0.02789517414971517,0.10579978467963654,0.17687804417280475,0.02830662808583651,0.010046318925646313
CCL7,,,,-0.0057331210311899325,,,,,,,0.07855407204369337,,,,,-0.04410716453767424,0.05046792162762243,
NGF,,-0.02068708026050335,,-0.03195419772005534,-0.01491921431009887,,-0.018120722212332047,,,-0.0317715464735997,-0.03306966307673055,-0.02272804633973543,,-0.001883014837915422,,0.09251308721130284,0.007571960425542813,
TNFSF15,,-0.0020979505586981094,,-0.022164952239311808,0.1256460504543237,,,-0.029835965513127276,,-0.03208657570208293,-0.012623543568716467,,,0.03590646349991364,,0.07790051757224598,-0.020448798275712707,
HMGB1,-0.05075082793084141,-0.06567569848067567,-0.029317624419587983,-0.00860010603303686,0.023651281751401257,-0.029359625326077304,-0.035366428886408584,0.02770846862854759,0.1662128743362312,0.011342661003640859,0.055917739846153704,-0.08976292009270788,-0.1067702504612831,0.043979552991631816,0.035783944144907154,-0.1182158858125114,0.004946243557646344,0.03803329451008819
ITGB3BP,-0.03205089329964886,-0.0272173012106062,0.028099265217370478,0.034879460578814706,0.07324177837937543,-0.001727009306336647,-0.048700567693176315,0.029574167076527113,0.011314151176205073,-0.017479293428021726,0.03355739977868668,0.05767435669216787,0.004837173853115769,0.07503805446026401,0.04318811428753932,-0.0303595577063796,0.06665526027749077,-0.012723743687511887
AANAT,,0.011454553534714352,,0.03457268085752676,,-0.01876271535187764,0.044230461589035076,,-0.03281318030718929,-0.022267827438473036,-0.0251198585403418,-0.0044779803788541255,0.01629220933389478,,,-0.003001412234915697,0.024866346178479822,
RELN,0.038632831260078465,-0.03566900026229831,-0.010278030382694365,0.0024600463460224395,-0.009821909829433813,0.009730695066676376,-0.047584320250702625,,,,,,0.039507338423438315,0.021348771212024633,0.09187698310245673,,0.026425626580752353,0.03933012539637894
IL15,-0.014639380638672844,-0.0042025109458073825,0.05213388438925574,-0.006743257103500305,0.043282608350207884,0.003128521298243844,0.06006970859621636,0.027476285867149418,-0.06163700323934118,-0.037642381847276724,0.0012054963900725892,0.0240759106069211,-0.0129957307885033,0.02841004561934264,0.019812331675603825,0.1335688654381804,0.07527957316245348,
UTS2,,,,,,,,0.047298647757681576,0.0746105463707635,,-0.021391398008966066,,,,,,,
BSG,-0.047580198974026724,0.019286124311747154,0.026507348133729014,0.023207770178635262,0.0337348020005133,-0.0425345843625338,-0.0155319176066001,0.00862386061458838,-0.16773105351729578,0.0008121057301276527,0.06215241745215696,0.007572219824897545,0.13661010143143565,0.03372329542151029,0.047228330922169645,0.09174627128365734,0.05044942957031913,0.022378756199448624
ADAMTS3,-0.008458020780719552,0.015707352377660355,0.05133695428060994,0.012762751788894841,0.014649228663584868,-0.045520355960954294,-0.02735604392927732,0.07881821240332317,0.03262870446741147,-0.02666345639876855,-0.016170002742144817,-0.01290500444090274,0.07455292371015809,-0.00046639765745004277,0.07652273840048802,0.12366555055687922,0.0872098350489367,
CD34,0.04941755328747265,0.07841012364948555,-0.03589515134130631,-0.014899715364997743,0.010922811276852646,0.0787679541235066,-0.04110370127473358,-0.011891602718756982,0.05471302163133262,-0.07587253406352919,0.03359871085150838,0.05629197779514934,0.0034302923648291185,0.12425380846077103,0.14008109117390485,0.13540223655934466,-0.034130922953042514,0.022799038092496723
CCL23,,,,,,,,-0.028153500912461056,,,,,,,,,,
PLAT,-0.010822774620099188,9.569469408496167e-05,-0.016231915294956403,-0.02635342547047785,-0.03481644211317657,-0.007562872265258898,-0.011105259201548711,0.06113020447643499,0.15270960475554077,-0.059172328808827716,-0.031027709196643088,0.005256827370559138,0.058964250669828064,0.042493436800544813,0.09176900105454451,0.0669578454783257,0.03453962063569564,0.07161208754091589
NTF3,,,,,,,,,,,-0.046473453172699075,-0.03537305149420312,,0.024333308827382917,,,,
LTA,,,-0.013221175231361631,,,-0.018070450264603837,,,,,,,,,,0.013107694328147582,,
CKLF,-0.06185654508622743,0.009976988016518279,0.007161143285312187,0.011285463637032277,0.03500811501149149,-0.024305736850741003,0.059251745497509174,0.10028491365144504,0.084980672585258,-0.0416077727950874,0.06975492757942317,0.03185583523006235,0.026665431153057747,0.03429376699479267,0.056498900393059805,0.08836387683511591,-0.04094144086424996,-0.0015404922590003347
CD24,0.01480118370433627,-0.0004017959736173769,0.024132087519650132,0.013062971162580605,0.013804526525051234,0.06766457748082313,0.003183172059889411,-0.013587796537387389,0.08419212827750364,-0.02283698496669049,0.00601045704158725,-0.011408007575100389,-0.05533064119478121,0.0013169056037885976,-0.026680634513513747,0.06620073822186293,0.028284658182351253,-0.05821229939540593
HSP90AA1,0.015305710825198762,0.01066875904993942,0.053345660971245434,0.004827381609110232,-0.005359776982022125,0.0642204470213099,-0.0909105866693136,-0.08162746517332312,0.03847666903345012,0.05460878045767071,0.023348703300248526,-0.10827108668234321,-0.021217276443841186,-0.019728484393114344,0.028818442149800273,-0.1769551327403751,0.06022072700375679,0.04557983082182448
BMP4,0.16083116023882732,-0.018389985999732014,-0.014015220770610662,-0.02824106067458923,0.058094718644157925,-0.017342180684105972,-0.0271730190664967,0.05558279788783013,0.018761372913602983,0.0059246166519501195,-0.0009615710542444099,-0.017097290396618933,0.06486487763044874,0.015227130295411057,,0.1499305571973268,-0.021519780239149536,
SCGB3A1,,,,0.008219709929931618,0.05020394708496575,,0.0064017871446688124,0.011013983504878304,-0.017953575231262873,,-0.033833158052886995,0.05062375436935166,,-0.0028694051905726447,,0.06652283095109812,0.0628105521030549,
IGFBP4,0.022271900670086386,0.028805630051901985,-0.032727686299420224,-0.02878732213818138,0.063615817924486,-0.01546721863108872,0.08347177640564214,0.024293334932701763,0.11028562865889933,0.022223357250096207,0.05296328176751735,0.010135611022694295,0.05521231844067021,0.02115525961183566,0.045286640096037785,0.19304743341303338,0.0727782289920961,-0.051282959632814026
RSPO4,,-0.025271389455766693,-0.021373539758098664,0.07920251503786518,,-0.007502932321550414,,,,,,,,0.12601706254033565,,0.050425154550678024,0.026890753059167983,
LEFTY2,0.02626859170778268,0.030009816423649697,-0.013383551378868546,-0.007586934257158154,-0.03694844963060839,-0.006340363960287769,0.10131936930996298,-0.060797792079809225,-0.010005208770484227,0.04914828900973387,-0.024306792220239355,-0.02648922961844774,0.13495966328298967,-0.03295189580960017,0.055475004673330455,0.062144339756275674,0.15900082989984635,
PF4,,,-0.012026455818581071,,,,,,,,,-0.021115657974168797,,,,0.008436104778517764,0.020297743265584704,
ANGPTL2,0.03787443940427989,0.01920622658223525,0.0006498926264035022,0.0133284992302279,0.0487078046733773,-0.0039153346525636285,0.04185795740317106,-0.06339526489387841,-0.01392101683399896,0.021884583053482547,0.011639677000510367,-0.0015724719282943702,0.0497069883442371,-0.012907919394759552,0.12264792077188486,0.14974531083905943,0.11405860080255237,0.11324430921606238
LRIG2,-0.032906117544496134,0.04264611281750366,0.003401822502445343,-0.010450976219037423,-0.02179898871880483,0.024192812822472258,-0.043605659219634565,-0.0006735083151168939,-0.022809734061389763,-0.05408043530182728,0.027310565420970087,0.08012118839739121,-0.007643253257255221,0.04058975303929058,0.020654892009007813,0.08422716253362802,0.034661365508136234,0.0837714876326214
ICOSLG,0.09513400059420068,-0.07042750288273605,-0.0058038714066405055,0.02845202661857152,-0.04310795073980979,-0.03132175050647732,0.02332704241260276,-0.001863463372614611,-0.0871594306011848,-0.05567210673445853,0.0005845034200865894,0.05336494775269308,0.009375717918185106,0.052753988649760525,0.07403182274531221,0.15009597598018815,0.05835005378768732,0.004440367862804752
WIF1,,0.03514913512980133,,0.05293669077250426,-0.037425370238503605,-0.01621834714883325,-0.04150943483603926,,,,,,,-0.02640230399482145,-0.03694731812177177,,0.02899353458428295,-0.016353119893543225
NPPC,-0.00887758789095667,-0.040396808421803224,,-0.0004160266326614243,0.0438474641884963,-0.0226994425398033,0.003723292369741984,0.03698498410694299,-0.05526652914378283,0.08247475572103359,-0.020890523896787055,0.04660222368007232,0.013191101206997232,0.023675979354610462,0.03378774528578948,,0.0005522738653668553,0.053661938931092244
LYZ,0.08283419148758268,0.008851517354943899,0.031505133965321994,0.008248478895122719,0.005809191791885048,-0.0069191550420736915,0.0688543646250779,0.009002073671310248,-0.04472305601015018,-0.0434831281002709,0.13878162186110765,0.050305648758015804,0.07271509946312477,0.062176732175257335,0.01209105911436803,0.08596250345779698,-0.009605072215243532,0.011371332243647798
EREG,,,,0.02145448281091475,,,-0.018640927586300454,,,,-0.02801912763056817,0.1047635462459039,,0.038710304860852675,,-0.024133182299214843,0.028169993667938802,
SPTAN1,0.007507095272765391,0.05963594753439654,-0.012309109282099119,0.08215987097662691,-0.01478912098699638,0.03512049724787675,-0.03800222984696153,-0.11479768602608781,-0.023386235546267373,-0.04514326787531379,-0.00033162462835147907,0.0022695864933248377,0.047205128608489084,0.020888961913209467,0.06588804492200225,0.013226723393584284,-0.07702293762502661,-0.020970247165096358
PTH2,,,,,,,,,,,,,,-0.00010854945440548934,,,,
LIPC,0.012199741932167411,0.03993136083720256,-0.0181004587557656,-0.026576839627701552,-0.01998914619638193,-0.0012829927701731372,-0.03338556155445788,-0.0263769503841602,0.017201985594338207,-0.042160163855846526,,,0.014345577838335698,,,0.15619601789256718,0.02578665229355902,
COL8A1,0.12388507709970473,0.0016448511015157317,0.017537965909358577,-0.024039895898138635,0.036631905135578464,-0.0017745850544153624,0.04799445435613743,-0.05937497487185975,-0.005554946629212895,-0.02358901303734872,0.019437027430612562,0.05776633468777886,0.06884688240087579,0.023246140168365775,0.036469981053731816,0.05172348858143504,-0.02176795199628854,
GSTM2,-0.03840478832835994,-0.03138149693083209,-0.02635307089648797,-0.030082553203805353,-0.01090026413496021,-0.037776401695531106,0.11692121039615086,-0.051789437996641825,0.01167458243661658,-0.0011163558542236864,0.03229259950853573,0.001663539755010514,-0.045850444236262576,-0.03528639731930398,-0.06509803913493531,-0.012236210835979887,0.03524403706895084,
IL4,,,,,,,,,-0.03808821502533966,,,,,,,,,
SPX,0.013028250744837645,0.06292278914615214,-0.012160474507872979,-0.009263276800620623,-0.0368313415179629,0.0008059859424763352,0.0040094791700658544,-0.03297603311356689,,-0.03579653114669856,-0.02886984316362346,-0.010989881580169874,-0.07369753294196939,-0.061343421890091475,0.023209319697763055,0.06866217266489895,0.011792914702612923,-0.012356588686698994
MFGE8,-0.002484348423665487,0.117790898224216,-0.04461177871908471,0.006874021333130482,-0.017061180177089397,0.025305510901617707,0.01274003839648665,0.14207927635270862,0.06905892869027004,-0.035576736116340844,-0.013175804681851857,0.03230350920818188,0.07305027446780263,0.034824419056762264,0.08151642301405614,0.10598602551790501,0.1298180846030247,-0.039267196686929684
TGFA,0.1333983439828045,-0.04617666801542443,-0.04816053942718016,0.036792784457079675,0.02386172400293422,-0.0075444638345619885,0.003192593207714174,0.06243024224678486,-0.007398274838995334,-0.004556315855678693,-0.04856871240753998,0.03870896426663772,-0.06112036577221661,0.052485903179033636,0.019372812197027068,0.09292709773409406,0.002200686149030362,0.01402255434103788
SLIT2,0.023601267093188046,0.034698076558586276,-0.0313586089696652,-0.01412198471222609,0.08100170883305194,-0.03260554000018443,-0.03625460701111498,0.04175558796209979,0.02729943630265764,-0.006118600870742999,0.035066246850690146,0.04664857693194783,0.04963579300745301,0.04665162524118857,-0.003701887881088514,0.062405525280435095,0.01703180807906292,-0.056509355953582724
PLTP,0.011179259671735992,0.06042752171602604,0.03523627514157296,-0.0011895434900985108,-0.009262641222595076,0.024274702075114944,0.09849753587312143,-0.10390212517000653,0.04116938001371456,-0.08189447272623326,0.07668489632096698,0.029148973070211644,0.05987899798481492,0.07021727687671696,0.018174477358642055,0.10659696026770762,0.038861157455871716,0.03769734390507536
APOD,0.04274836147790905,-0.004655447133512755,0.005155704299614601,-0.006830158423800529,-0.008012811169051547,0.026032123501933634,0.04223298304664094,-0.06881846976975432,-0.03544347885453038,0.037433581092879205,0.00712909409122975,-0.0013117943478108448,-0.04816096013203338,0.042689488166813096,-0.03865120477335578,-0.0014785988640717914,-0.03670885222480018,0.012205741398772419
B2M,0.018793972247416954,0.08332717335214766,0.09350792505345193,-0.04383642700568045,-0.00693290667375899,0.03790205935655424,0.10445286257187812,-0.030174132388386316,-0.022450846688788155,-0.021463227738214734,0.13019254189291948,0.08280270483322934,0.13199681620354323,0.08494802017264386,0.09623878332716863,0.1118611568827188,0.025607600821807804,0.004041527217189108
OMG,0.034663858281856696,0.00011160807603782382,-0.006795042885374759,0.015338601596766914,-0.003461094471054239,0.025650277219851438,-0.01624680563427141,-0.018491645017090726,-0.015163430447060706,0.035725821087016434,0.03615810333301035,0.05817795771400694,-0.06853573264627613,-0.034007832083213035,0.054018243572173365,0.12751545928500221,-0.010124189214732899,0.10212235178478986
CXCL3,-0.016069289343616705,-0.029336416254324864,0.041448240411257296,0.029294015224409872,,0.05812551254837366,-0.026241668828306742,-0.025635753610066956,-0.02799137987762927,,0.020569809681210284,0.008391855111701629,0.046576164612113086,0.012710597968124774,0.032598649468120154,0.0741155634386492,0.07017195299868072,
CXCL10,0.0024330906969497203,0.02461664694481936,0.08823464213372831,-0.025662062537252464,-0.017619223807300397,0.0848930871405476,-0.052072043335094825,0.03748028250395816,-0.06757207137761981,-0.03596572852345855,0.045600542690786866,-0.028322218698460133,-0.020488577710880366,0.025418342531066635,,0.207478238904747,-0.02348973487621086,
RSPO3,,,,0.0554687207965431,0.013563711186953077,-0.013738715845325242,0.016955833845828137,,,,-0.031004226267555664,-0.005190376941952602,,0.07362404503470801,0.04033426083148772,0.11677493402562032,-0.03376664719967176,0.026134176138411947
CORT,-0.01995433927512016,-0.028333680106610568,-0.02147848852156928,-0.00860651503523402,-0.0027461313338426286,0.06009793880463185,-0.018755243728853413,,,,-0.032650027017002134,-0.022096462843340527,,-0.021521724604630785,-0.03863226759210352,,,-0.01608632448260442
NCAN,0.05912259201052411,-0.009467764452956128,-0.04429901331371366,0.00802016520369702,-0.023613374005668167,-0.0032827864615114946,0.010951322065800606,-0.0731435908817161,0.0912575183694374,-0.016368802300586703,0.0018309137869012265,0.00729619589719474,0.0027349156265384644,-0.0523851315789751,-0.04599209003696946,0.012110655457671303,-0.0006015219246734772,0.0854973075373875
PRG4,,0.0559617668157397,,-0.01902891002541539,,0.025079367522048885,,,,,0.0973576289310358,0.0167728395072726,,0.001695243444341666,,0.11095152207177007,0.11154901188366685,
ZG16B,,,0.07630205824464889,,,-0.014358613143274065,,,,-0.024754369035826913,,,,,,-0.005309187724816613,0.018424216384046815,
TGM2,0.06883890140727938,0.027209448376176264,-0.012717716444961684,-0.013344786984812576,0.044509385181376426,-0.025011180662387864,-0.023852458139587564,0.031259672042632,-0.07429799975658706,-0.011462956744653368,-0.0077029387629124904,0.04052684911627012,0.05312845872117276,0.08467222899959692,0.057495549841921754,0.09282915031460261,0.02699990835893373,0.01495234611656403
VEGFC,0.05090214425930336,-0.027745651026236263,-0.01858245756102564,0.008193533351838775,0.07102504369790501,0.03262358286809948,0.0037091936087303894,-0.042430678508625794,0.012048465507942693,-0.032086578563456127,-0.024982126223806796,0.08226238721240721,0.046264474070955595,0.04513212020724686,,0.11973280032766583,0.04634219624177867,
WNT6,,0.07856405769996898,-0.013383551730113205,-0.026220006015326494,-0.01322120889706238,0.020280796202349252,,,-0.04829844640626829,-0.02354140785932571,-0.03208790638030449,-0.020141622766225966,,0.039722996896535176,,0.0695940956033111,-0.024720627255829325,
NRG4,,0.12352652686272043,,0.11216065085020978,-0.016185203783346053,-0.007830222598598583,-0.023466728462585983,,,,,,0.024089218856262105,-0.036723237457915454,,-0.05472197938705253,0.0030522220683654546,
PMCH,,,,,,-0.021017032744446076,,,,,0.030242132552661366,0.04921812286406287,,0.03363494327440738,,0.03871669757595498,0.059059781406486725,
COL9A1,0.02962817487920782,-0.010949126420411074,-0.03324145101845153,-0.03665506809078702,0.028937096380537982,0.01628296528553632,-0.018382512653344858,0.1075970883090696,-0.012161949698264016,-0.015140250822100727,-0.04666978334659398,0.025118323446612124,0.09700086148270157,0.0037285432367747066,,0.1841923187813529,0.02777832452463793,0.026819276994209246
GDF11,0.006722140629464956,-0.010260903564176508,-0.0131158943171658,0.05324800043989025,0.03222872122437775,-0.023056665905149373,0.017131022695726843,0.03463785710630083,-0.028561559152229913,-0.15786676906490657,-0.06710822178375891,-0.01749765780804272,0.005793311899274119,-0.0032536889713253945,0.04038708209685522,0.19734263437708566,0.008229789891624801,-0.03679874610980477
RAET1E,,,,,,,,,,,,,,,,-0.022446448671538062,,
IL24,,,,,,,,,,,-0.021699399957832884,-0.0006193004834900514,,,,,-0.0055110124187526,
SORBS1,0.0015833464132677744,0.06009495273447032,-0.006704265747504279,0.012841970291884674,-0.04469337508794549,0.0023331224780167503,0.06669739262336158,-0.07065878834445148,0.024569434635576197,-0.06290019313331824,-0.015300536496803258,0.06639861611738454,0.0186079741750901,0.05758641592637505,-0.022495773946095744,0.00921100601594263,-0.03913507038037857,0.07279624680681665
DLL1,0.09942989104512061,0.0008599222794384262,-0.02556138298278071,0.04291783077930071,-0.05310521249929612,-0.01907126814948465,-0.01936550342153691,0.06836560731864742,0.001091131869932031,-0.007513354480045909,0.036168123332083316,0.007579992257481635,-0.01515413152756058,-0.01587974374436509,0.003138687321536978,0.16524929936610422,0.09418734501464246,-0.061688846875487945
