,UKF251,ZH881T1,ZH916inf
ICAM5,-0.01501379498797857,0.044971825176047864,0.06627285783283615
HPX,,-0.0327942359756536,
SFRP2,,-0.013178305991227834,-0.022196844664977303
CD70,,0.042424275360456704,
HP,,0.021268196030484507,
CXCL2,-0.029607551148519113,-0.002703063988020608,0.0509799123328766
NPPB,,-0.0058505711942313824,
CCK,-0.0415129278872079,0.03821116412719245,0.14062399438780318
SEMA6A,-0.02359453275541757,-0.03213406392401334,-0.17203741881748105
IRAK4,-0.010704445120029915,0.007622015499396485,-0.06648232854902235
GSTP1,0.002260677539555963,0.010672279632639167,-0.07080467199832827
VCAM1,-0.007259462211154898,0.006325497987038278,-0.014750855453372163
NXPH3,0.006519550842594459,-0.041801706374296886,0.017769119296253636
MTMR4,0.010530928289648179,0.011369980014099725,0.08944587605390356
LAMC2,,-0.014733999065294764,
IL10,0.09963788676976247,-0.02581236027586334,
SEMA4D,0.035560473982284076,-0.015313941661775283,-0.03589226619104019
TRH,,0.07983737264652913,
SEMA6D,0.017613148147857104,0.008699421135821683,0.031126487101091817
CEL,,0.002115191100088671,
PDCD1LG2,-0.030110876152815224,-0.015621507160009922,
SPINT1,0.02920161135392071,0.011028970111516097,
CTHRC1,0.03819382447289884,-0.03116085860812382,-0.004797476996242079
PODXL,0.009974116522058766,0.022416137858349196,0.12425637003875177
JAM3,-0.0036857055192415027,0.052129202245702264,-0.12547833087265664
TGFB2,0.022235301488483534,-0.011557672841651837,-0.001461290385332152
COL18A1,0.022133171851818987,0.030085609907826275,0.03998474136143913
NODAL,0.01696952134336036,0.004635288000054802,
INHBB,-0.004862664760047104,-0.0003729239837720306,0.10353844428825956
ARF4,-0.004344912917123376,0.007722342554801998,-0.09374455683960796
CXCL14,-0.028641291207094535,0.03382318835143192,-0.006247316221093319
LIF,-0.014216101334910294,0.060509280234482085,
IL17B,,0.014851783608907867,
MMP1,,-0.015179423230490385,
MATN1,,-0.02160385968216821,
ADAM28,-0.0032684791817256024,-0.008876514423999109,0.0830772005298303
TCN2,-0.02263889522605599,0.0025548134733484533,0.03940607583830689
THPO,,-0.01874034763054417,
CUBN,-0.027059570218453073,0.046548217530135064,
TIMP3,-0.03135949521935716,0.026583156510551636,-0.03266991841873785
PIGF,0.006001904612507921,-0.0046111961446628005,-0.022338796941509996
CRH,-0.014098758170601706,0.035763052784928244,0.06543698797875462
BDNF,-0.012612169303126985,0.03576288010605116,0.08926667220938836
CCL5,0.051456261771001134,0.03271281104277369,
GAD1,-0.013412031292302168,0.07667992707862063,0.11094541694533777
COL14A1,-0.017593471043488098,0.04141189689620444,
HLA-A,-0.036313779847441705,0.04431066743850964,0.0034253419124004015
CD5L,0.05122156136890864,,
FGF18,,-0.026231123476646037,
ADM,0.010580244999214967,0.007324017190070408,0.025709106780224093
GNAI2,-0.04246539162828844,-0.012332854426642337,-0.08573192912610639
COL11A1,-0.04125811987040636,0.0316232542277704,0.13211439485668192
NUCB2,-0.012661661376330423,-0.026566362592522295,0.04908099263570155
CXCL1,-0.015124595822424805,0.0217747592949069,-0.03086461500155269
VCAN,0.025600187015438848,-0.0008194014965925149,-0.08353321728308442
MMP7,,0.0352979797090613,
PTPN6,0.006560636502041718,0.01519777701486448,-0.04123757938281198
PTGS2,-0.013497908393030108,-0.0042666807194360655,0.10951248845699875
CD58,0.055679139587075176,0.03960687572929057,-0.07683477641286354
TNFSF14,-0.015774454817666334,-0.021918290511351222,-0.0335156813854122
CNTN4,-0.012348192910436987,0.09639761854322529,0.15964954074513305
INSL3,,-0.021918288393691438,
MFNG,0.056645566746460055,0.03454383340691271,-0.06746269579345575
ICAM1,0.04590798518280269,-0.03830896786423569,-0.042617237636862024
PROS1,0.028535090495273238,0.040436319237875384,0.07572023624341484
CLCF1,0.03393016677616936,0.02338487400219305,
PSAP,-0.045765988592848174,0.07365803031574808,-0.017761163471985843
EFEMP1,0.021099784104593462,0.05322631603199768,-0.10538025043489302
C1QTNF1,-0.005275406558047939,-0.018484791801957584,0.049469242528249004
ALB,0.08907457135477731,-0.03669067100496878,0.009885889061327133
CCL13,,0.08437776045981829,
EFNA3,-0.007957650838450767,0.028738586056994555,0.10928369703370536
DRAXIN,0.0648457857964784,-0.0035717348319318065,-0.04356291440435126
RAET1L,,-0.026628676735532614,
NPTX2,-0.029093461115017424,0.053248745465773656,-0.0066102275736936306
FGF11,0.0325496582939292,-0.016550888107120576,-0.04763113896934699
CD59,-0.01737169325448233,0.03728355251186453,0.009187623216671967
COL9A2,0.05420207291038733,-0.0869267706388996,-0.018051599113982023
DLL3,-0.05803908117988694,-0.007390627221135276,0.024158877621860652
LIN7C,0.03074930691491381,0.04020894826788786,-0.015879937049782345
GDF7,-0.013250489675818605,-0.017818289104928314,
PSPN,0.016725945275865642,-0.010983666009020367,0.03473558434393478
ANGPT1,-0.007404164841532087,0.00976187469345516,-0.0671501553875617
PNOC,-0.003465668725883537,0.048272637586317564,0.23018285347025688
L1CAM,0.11086798335232789,0.09055628498806051,0.052107931032276567
APOA1,-0.018350149357596355,0.0314809098000276,0.01526266319852753
PSEN1,0.01784700861153418,-0.0005075795539973673,-0.0047624674242296655
CALM2,0.053092985452781634,0.04153436842825805,0.11349325551130263
CLEC2B,-0.009032493576073055,0.08513778844798546,-0.025990753562812927
NTNG1,-0.03469636688400883,0.045710243516173234,-0.003940964596851942
LRIG1,-0.016500289636510082,-0.0026765088698041946,0.030389000846816845
CPAMD8,,,-0.04361489818865295
GHRL,0.002289492998361802,-0.019273939110790058,
NPY,-0.0010038240685178727,0.052570331461833666,-0.07432985110135416
MMP2,-0.004427122086398122,0.03449331672878536,-0.043442316901743404
PPY,,0.049028376421846404,
ALKAL2,-0.010635688928401266,0.11119390809344265,0.025663577653178008
CSF1,0.07020776117081257,-0.03798451359607412,-0.014950546492539412
SEMA4C,0.05182145157211234,0.061503216735099356,-0.02466604642871028
ICAM2,0.0061407166691505475,-0.0036801390386606643,0.06729059659370495
SYTL3,0.004302525970101366,-0.011190809241622536,
IL1A,-0.021222074021942854,0.024302689375668405,0.10264543234374575
HLA-G,,-0.009882261714612754,
PGF,0.0053646439784887714,0.03168260023368229,0.024956069721972333
LGALS8,-0.0010473266909722851,-0.04484206009844113,-0.032180435450954725
DKK3,-0.08203641020394631,0.01735785411894251,0.05410724385293739
COL16A1,-0.00978674354474667,0.03853838256766322,-0.025296229729764995
TPH1,,-0.05046455385591592,-0.026775065360108735
TNC,0.010388553190609839,0.05621491469659725,-0.10995845609870668
TNFSF9,-0.017785296558956342,0.04333629353911258,0.09895949287076831
C4A,-0.010480994710362825,-0.018006212295803344,
CNTN2,0.03742284353796799,0.03215062821356148,0.019655015605850246
F7,,-0.017818290827913332,
LUM,-0.015452633953331376,-0.010426944013355702,
BTC,-0.016400895199203683,0.004307714328101326,
APOC1,0.0160971696900273,0.04256204623605165,-0.0638797914548003
PKM,-0.05797951312104176,-0.010610016339815712,0.06531950590366603
TNF,0.03391148826146298,,-0.017014059340599463
GNAS,-0.04286797708487068,0.009828419406830985,0.09064009361566083
BMP8B,0.016267112695673214,-0.02711003068033087,-0.07085358516521681
LIPH,,-0.02829623393758022,
PTPN11,0.0038274196558870837,-0.02283263562706601,-0.125623903469797
ADAM12,-0.012480839104995924,-0.01547411781978754,
EPO,,0.06864265919316384,
EDN3,-0.0025400296790290375,-0.0068303432043298,0.062008844273746956
CCL22,0.08355261308065653,-0.014958290225319465,
CCL2,0.007067855287614679,0.06371374426112102,0.03021119985454847
DSCAM,0.03562141098827354,0.008530548370477519,-0.006145256583215368
ANG,0.021802246819837154,-0.055748897622210636,
FBLN2,0.0788975541403467,0.03977871285263513,-0.02739257903981161
VTN,,-0.004856461338034412,
VEGFA,-0.009810482453589649,-0.013998900378397879,0.05369152652016148
F10,-0.015124595516612311,-0.003985847519153154,
SERPINA1,-0.004344915031696747,0.08380172181831656,-0.03274675432759766
VWF,0.007753067273165322,-0.009856226338014305,0.10693753795179986
GDNF,,-0.023871436232224603,-0.037887353507319206
VASP,-0.028893946987445577,0.027217308362313057,0.10315518252029583
ADAM15,-0.003879525711127024,0.055589570550502614,-0.018077413639148405
WNT2,,-0.02046913115320815,
CALCB,0.03222215974358487,0.003487922200594427,
OLFM2,-0.0019321937007787174,0.013993078432161823,0.02325161093840563
MFAP2,-0.01765059074952809,0.042472996937990296,
HLA-C,-0.07794713370549032,0.03131414108463604,0.028517508680430473
THBS1,0.05410943394964284,0.10369265435014084,0.08244076776554803
HSPA4,0.038287007176760306,0.027035707628301913,-0.026902559532091398
LMAN1,0.007347815803326722,0.04858054441087191,-0.02162135392129589
LYPD3,-0.012214193631498697,-0.02715099342872264,
APOE,0.0059765229682409255,0.0042470709867864845,-0.02898799353933452
SOSTDC1,,0.009315176363663488,-0.028591394941388282
ANXA1,0.013217856214778506,0.05461393788608154,-0.030572166243905373
WNT2B,-0.017204147302716712,0.059544925237938126,0.030222152700493842
AMH,0.00362546359783047,-0.03537590802037593,
GDF10,-0.013741167624112108,0.025169156826825884,0.008514189947612386
EFNB3,0.015307777176581988,-0.014225852529204705,-0.0002532604150754326
LTB,-0.02004678523725672,0.016873252542606878,0.039101820205503575
ANGPT2,-0.009195966866941293,-0.012661669869310853,0.09464567168067343
NRTN,,-0.01517942443260792,-0.03970186547553284
ADAM17,0.02278047513307733,-0.026939175195571236,-0.03623360230057674
LRPAP1,-0.009128669328602464,-0.05095410989777099,0.05110703189071771
NID1,-0.0010150523281586268,0.01917537330205353,0.009909646317641583
MST1,0.02772587411587145,0.029032787597860907,-0.04397565723032109
DCN,0.02064765636876063,0.036002394344916935,0.0018816841311665754
IGFL2,,,-0.03300024908192888
COL7A1,-0.01642210008594335,-0.005535573892526961,0.025781921884207845
CALR,0.05130121288231214,-0.01644934934452793,-0.09009886382420079
PIGA,-0.016206877094858123,-0.005563128473112188,-0.08291712259712669
CD200,-0.033732587560621356,0.051534102749541136,0.06500890833369972
GRP,-0.01166369628837803,-0.01664934752010749,
CDH1,-0.016560646095540733,0.11737863874599595,0.0005642977277252631
LPL,0.0065561314231449615,0.018885565082889598,0.03321595796224264
SEMA5A,0.0011667216025617072,-0.007856324774335312,-0.01888044974031024
SEMA7A,-0.0320037081115843,0.036032415116292994,0.045527330803172485
SEMA4G,-0.002212752182935428,0.015621228819371192,-0.034024616504050004
SEMA3B,-0.030847661824732493,0.03338090638251341,-0.09019786723880058
RPH3A,-0.03520682807812132,0.006805250801737827,0.02213693989742767
JAG2,0.06923889673303475,0.05335560531668773,-0.013635037568280325
CGN,-0.015880410740016615,0.015816268715239168,-0.03031049016748979
GDF15,-0.018257075492288066,-0.012602348602634834,
SEMA4F,0.014243831891567594,0.06648010616159693,0.0058104337596257384
NXPH1,0.06079992300841886,0.0566442523934714,0.05445632373935162
ARF1,-0.012719364205216122,0.016271073147488234,-0.006643870881844434
EBI3,0.007093216313814773,0.001166804159452732,0.054419367374788565
TIMP1,0.038816821595367444,0.05608397481778519,0.006066229525996544
SEMA3C,0.01000680330346733,0.06339862647643735,-0.050074629798104626
GAS6,0.01584949511351345,0.06427151791517037,0.14214318970377215
MEPE,,-0.0256928556253339,0.20269276202680356
SERPINE1,-0.0031096971519141885,0.061521920463670506,0.020024011156511638
RSPO2,-0.01825707316691148,-0.03460968505261647,0.0424990574326434
SHBG,-0.017593472435342292,0.03800046984138491,
LGALS3BP,0.01537631480587973,0.010450174126799945,-0.012319398587371092
LAMB1,0.0001333639210183361,0.04638687761202935,0.06008340433030089
SPTBN2,0.003759629084683108,0.012140882648996758,0.08230836981763301
COL1A2,-0.017610913865815814,0.022009679292457052,-0.0207203203201201
DEFB1,-0.010324080444376705,,
WNT11,,0.05062180564216015,
LGALS1,-0.00746851402408601,-0.0038046259147508235,-0.01762660001856781
BCAN,0.005407637384985465,-0.054453156585784424,-0.04450856261901229
ANOS1,0.020927564904591644,0.018240536788300895,-0.06677137642250013
EDA,-0.02130392550595625,-0.023328008577343524,-0.010119889986933613
FGF22,-0.014216098814585673,-0.02555677447011405,-0.04756829569546476
SHANK1,0.09861154380884361,0.0058156660222219055,
TGFB1,-0.021466845832478838,0.04575805956486339,0.025017432987113473
MSTN,0.037114927218110806,-0.02582832850041876,0.03854303967296683
WNT4,0.0821293725621657,0.08562672787080434,0.12077469855718578
TNFSF4,-0.01690692788809353,0.025846292057008415,0.19916966504927094
NTN1,0.01608903349007638,0.008876027442542178,-0.06589278470574039
CXCL12,0.042186646934234566,0.028382797241511493,0.015370156711579215
GNRH1,-0.018626929213095555,0.03846368332075226,
FGF8,,-0.030712783034907862,
RIMS1,0.018104819355218252,0.004150082167544212,0.017852573800762536
FGF14,-0.007310638293932753,0.005708043179822178,0.09707951602545933
IGF1,-0.031828709552994314,-0.016212488558887437,-0.00926173869885962
TNFSF10,-0.01595986468191726,0.06773933588866027,0.0029220045223818103
GDF5,,-0.022779091659030627,
CHAD,,0.08463888077508278,0.01922581264611905
RGMA,0.016308369348905116,-0.01837866608927198,-0.09926233847748918
WNT16,-0.010480992152957577,-0.015179422429078852,
CX3CL1,-0.017331020960491595,0.00875995167744598,0.029459622060116562
FGF1,-0.05344255467142623,-0.04582718437934902,-0.0396564243550938
ALOX5AP,0.06429988991393788,0.033666193390842626,-0.0075132476174900814
IL1RN,-0.022579846978437484,-0.00292450089653565,
PCSK9,,-0.014734000714178378,
FGF23,,,-0.035514045359460206
NPW,,0.05048835297252795,-0.026775066967974086
CXCL9,-0.01660496803414099,,
ANGPTL4,-0.016534845355042817,0.01612116773849686,-0.03799500551464027
UCN2,,-0.01664934752010749,
COL4A3,0.028705130140781385,-0.023286001007972977,
NRG3,0.016854477712983616,0.015246916042885453,0.012410803508671648
IL23A,-0.013980504164686491,,
COLQ,0.027686363457275185,0.034679270661410674,-0.038347546886762375
SCGB1A1,-0.010635688503037253,-0.017047330200999466,
TNFSF12,0.06606791040433485,0.013173481280567896,-0.04779297261145993
DKK2,-0.01248083568526494,-0.0011338823885589495,
FYN,-0.024580692975986067,0.006078625020526995,0.07784317650856751
ACE,0.02894021451990061,0.044781191328452825,-0.03551411452672146
IL18,-0.0025869188160451764,0.0076001154381651415,-0.0866045997278071
CCL27,,-0.029710877674151294,
SERPING1,0.0056427061888168735,0.020034657159461396,0.07136795123000403
AZGP1,0.03698109632552731,0.0307751335680796,-0.03187920848988467
INHA,0.0034125003296923617,0.04697048402245878,-0.024163573449050152
SEMA3G,-0.0015320273980469865,0.00597683272897974,
OXT,,-0.014275363533271142,
COL6A1,-0.034772371230524894,0.015831100921892216,-0.019213003126290328
FGF17,-0.01166369628837803,0.03810221022927716,-0.026144507555444542
TNFSF8,-0.010324081507239465,-0.01517942443260792,
FGF20,0.0698951069321093,0.016989904845980588,
ICAM3,0.141364488844426,0.05878712901210014,0.01840452952082313
LAMA4,0.03322739883383442,0.060676043506869365,0.05306432761710488
DLL4,0.06739373799527652,0.017203358444903283,0.27444286738584706
SEMA3A,-0.0022529980936177177,0.01557360807146023,0.031760541657288976
RLN2,-0.01108737872127815,0.1149914037548065,
C5,-0.019437928530338502,0.0007825468654676139,0.09994098490671603
C1QA,-0.041692471278838995,0.1091633544808738,-0.09998269708251262
UTS2B,-0.01261217116427861,,
COL9A3,0.0028189451536097974,0.05815831323363401,0.02773833449647365
HGF,0.018132372628748554,-0.008190129571028626,0.15070636431406467
P4HB,-0.03073632033932815,0.00878536620570938,0.004736930914039287
ADCYAP1,-0.015667847950079763,0.03452131193728409,0.021113406927682963
GREM1,-0.006042786109507279,0.004297484153529547,-0.043503268849122714
EGF,-0.031405263646033736,0.04836316018340543,-0.035023538571035503
VEGFB,0.0010476945455152869,0.04443150467462156,0.08282083456781132
FARP2,0.05993115260506292,0.013781034184125329,0.029594575021277412
IHH,,-0.01644695909600028,
LAMA2,-0.023730275930115632,0.02140892016424612,-0.021450581543945378
SERPINC1,,0.028432142700034534,
NRG1,-0.0269460862762193,0.036160262192599,
SPINK1,,-0.019964932200254613,
EFEMP2,-0.0511420362156751,-0.004245447508934396,0.05677443266406827
SELPLG,0.017985838915494802,0.05327727967225457,-0.019116092695142497
GDF6,,0.025500575916102844,
HLA-E,-0.012609343161514576,-0.008159160404254066,-0.12790668725428309
PTN,0.024411799794953375,0.029810102869855748,-0.03886239950372197
CD274,-0.007884468242614073,-0.03245379126694167,
CD14,-0.0054494319556066114,0.06548131568589272,0.016625058404749784
SFTPD,-0.017593473655598296,0.01127923234518088,-0.03402460998601202
SLIT1,-0.027066162750299418,0.011427139333822244,0.04296989964635111
CNTF,,-0.01664934752010749,-0.03402475599096073
BST1,0.007065826105939109,0.1383303027922352,-0.035023546204670526
AGTRAP,0.02638132312172032,0.07510952560309254,0.011877476927295624
LAMC1,-0.034270222008584726,0.048827973449178254,-0.02190333270156918
COL6A3,-0.01619451140961034,0.03190256173477337,-0.030187385853606558
FN1,-0.002909924916190844,0.020244948955510288,-0.036713458182181684
MIF,0.014384273143591038,-0.013588307470190533,0.0038381115162982515
JAG1,0.059177125302371444,0.06648612666166061,-0.005140741087040761
NID2,-0.019348099617858983,0.05024936778066883,-0.002674879842746834
EFNB1,0.016534779206309805,0.028665350680586222,0.027830628207413815
COL4A2,0.03478297789545238,0.011320835333813693,-0.012342123664153026
SPP1,-0.048033590808053,0.0586321843009292,-0.03704715264011645
PODXL2,0.07470814724527836,0.030489034930289597,0.13540600329385158
FGF9,0.0595987798161359,0.0009418065880470682,0.31634992633810005
ITIH2,,-0.0221974091294367,
ADAM10,-2.125823632306293e-05,-0.002146849963903479,-0.04103030490240999
CFH,-0.030061823018193892,0.03584768593012636,-0.010953338689810374
COL4A5,0.017813041511109233,0.02231713610032435,0.048551464288808306
LTBP3,-0.021809568874147263,-0.03166243599433522,0.0013378693237228211
GNB3,-0.011522792926739174,0.010708447234654223,
COL6A2,0.02378866969097533,0.0010105381824878832,-0.07975284960946104
GDF9,-0.02772914733127928,0.11531280175374088,-0.03599904323675718
NCAM1,0.030616556992866452,0.07627019218651314,-0.004649196403988823
APOC2,-0.025953931005356694,0.01539505593255294,0.051644064439143704
BST2,0.04696026728964851,0.03871365034284206,-0.0004764787143953002
COL5A1,-0.025185605537992095,0.032480664656175044,-0.027997624933492775
CALM3,-0.033293739805172445,0.06226503602478785,0.11323155083425629
THBS2,0.013740713212104964,0.05727153937236847,0.037771531184551926
SERPINE2,0.0007110053670358592,0.0141992120683793,0.026559237686964398
EFNB2,0.02991010286351128,0.008864038064823812,-0.008203565816915425
PROK1,-0.013497908393030108,-0.015612751064309153,
MMP9,-0.010480994155744659,0.11742216122849454,
NPPA,0.03570968574497982,-0.006203229819274006,
APOB,-0.01063568956644739,,
C4B,0.014130788304794651,0.05640383474661848,
NTNG2,0.02156396807833267,0.013208505078734348,0.005578851626603137
LAMA1,0.030754317563827207,0.04201234490147702,-0.0487223441676363
UCN,-0.033194585397299144,0.061470504713282886,0.10593126169290448
ARTN,,0.03490070853990214,
PDGFD,-0.021709312858724746,0.01611963727921527,0.13207881649708644
EDN1,-0.030670202227362088,-0.00512077040377157,0.06419708078906793
ARPC5,0.03221171792237866,0.08100536206770508,0.03863292270406046
GSTO1,-0.03696683074086491,0.07197473690849306,0.03768055925526353
SYK,-0.024527242950987075,0.03225458749052695,-0.03136015930780753
ST6GAL1,0.050795011286779414,-0.0217599667674099,-0.09788836111207325
WNT3,0.039144119364210216,-0.00860710275860374,-0.04910273426578813
HSP90B1,0.014610558630393553,0.04035117339258962,-0.016278460178251637
ZP3,-0.023119775068157336,-0.02728024691293748,0.040723597194934624
ANGPT4,-0.014902242343836749,,
NRG2,0.052257562071139026,0.032179425207978056,0.1904192896222262
MELTF,-0.03360307994576174,-0.05541215662216228,-0.03140613066072367
NLGN1,0.0012851926737164846,0.047768917033406244,-0.07088499467384113
SLIT3,-0.021547919583732977,-0.0033842453569606673,0.1649985192552591
CCL8,0.2537068973731537,0.06023884529485419,0.07486300681150009
S100A4,0.015190051316118934,-0.0038692733102605324,0.012289652608875587
TNFSF13B,-0.04499185506604359,0.004348374318175038,0.01430400219514998
HSPG2,-0.028500053277611903,0.0428209251355398,0.010303873101174171
FAM3C,-0.0443910839112924,0.06786464670410271,0.09323327647602048
FLT3LG,-0.023303755611784896,-0.024919874126514793,
A2M,0.010672265218277792,0.0511587074819297,-0.037891737103828496
VCL,0.043581858813495286,0.0043307541450384466,-0.03585303816359276
FGF2,-0.02033740438520972,0.009742883318710758,-0.021844334267217536
AGRP,,-0.01603498306079712,
CNTN3,-0.010938794648442864,0.02748398296755284,0.05172623781460532
RNASE2,0.05232619033727872,0.03931274301770833,-0.04356295287957749
ADM2,-0.018163583560207537,-0.020469134229116837,
GAL,-0.0395693775999982,-0.002071451117965561,
CXCL6,,-0.014040385424189955,
PDGFC,-0.0022643790089617744,-0.001554676550759693,0.05648470712304769
COL8A2,-0.006070244507508909,0.026156893703623993,-0.03247768490704386
SPON2,0.03389794307322594,0.0688766014557961,
SEMA3D,-0.0022078301073086342,,-0.025308227157621793
BMP6,-0.010480994802799192,-0.02976556189546351,
TIMP2,-0.010432450760434702,-0.02222285092445116,-0.07076321770986321
EFNA1,-0.02063386733298747,0.027224877684927387,-0.07414189316792688
S100A12,,,-0.010345064072582962
TFPI,-0.02546987762194337,-0.008256411739607904,0.0434944072403033
GPC3,-0.016503209115614686,0.0012985121815014045,
NMU,,-0.03129293093793484,
SCGB3A2,,0.07434590280924827,
LAMB3,0.0317150465540677,0.032915689426823,0.12625831428457052
LGALS9,0.02793880667074058,0.057861371054637824,-0.030955748344822544
VIM,-0.06023263644057013,0.016543666572421307,-0.018976645027608978
PLAU,-0.029971015645467548,0.03864565631990624,-0.04014527971788301
TGFB3,0.0461961955048128,0.009766601951294647,-0.04576110765252912
APLN,0.05013219005979809,0.04942760925152991,0.006297012146968091
SHANK2,-0.009833113394130838,-0.003992505753634623,0.11414794057168554
LTF,,0.06435844117112481,-0.06362312168068024
PENK,-0.019612611811248737,-0.021603859723425035,-0.02614450098392179
CTF1,0.05578482418266134,0.024850781767826076,-0.0012069375789217215
COL3A1,-0.034525183311066986,0.02636402490628861,0.20893796640647117
S100A10,-0.07317118383114443,0.020993684220882422,-0.013042614001480528
FGF13,-0.0038971882428104677,0.010322516797169041,0.033827041510022166
SEMA4A,-0.030069374097495626,0.01493900198055339,0.029510245564819675
EFNA4,-0.006081412418584409,0.025383345988618376,-0.04058480271733234
HSPA8,-0.019714378456588025,0.017170463362421215,0.050033642295904644
