,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,,-0.014513724260411373,,,,,-0.017760866018110378,
BMP1,0.05554515050439632,0.0678270230810974,0.018378976552903558,0.05770555280699817,0.07323514845583755,0.0926426470536397,-0.0341329590465055,-0.07128144199861927,-0.003280533647291844,0.03400025583782095
NDP,0.019362191623653633,0.014751941289380396,-0.04784031102724338,-0.04366325699230397,-0.028937722987121554,0.04975544009143118,0.07506924780951257,0.059716290552720465,-0.0027271713419874883,0.04265099642906754
TNFSF18,-0.028831491352267966,,,0.06812940655158561,-0.012358479138511052,,,,0.02584825736712959,0.12271942812747949
IL36G,,,,,,0.08317165104910247,,,,
RTN4,-0.011396123590380535,0.024067578726009408,-0.01801823888846508,-0.03332882617100085,0.02601293575456856,-0.02167472095964431,0.02207699995421262,-0.10486011660247983,0.04999663112201617,-0.029509952454011723
HEBP1,-0.02240390330208978,-0.018721538417448908,-0.04700236334791299,-0.0037322905315388577,0.04844834785573965,0.03889412735876533,-0.016804285983298375,-0.016894342914577202,-0.001443463240621348,0.012556870831267416
WNT7B,0.02435356212840417,0.0230040278224011,0.016222408388858092,0.011015302042736024,-0.03542443002858976,-0.01511603358944984,0.019289468137610847,-0.030253083611817277,0.011735485542915617,-0.052081428434863686
PTMA,0.004059745363714764,0.020624064138343657,0.009912547236472969,-0.004577544863537844,-0.009907383795244347,0.02699418744970708,-0.027145167900156565,0.011702142469738306,-0.03139987059507669,-0.04243751275404163
FASLG,,,,,,,,,-0.01540399303830013,
CEACAM1,-0.018350454098601025,-0.028810557833521995,-0.028734908499084336,0.042075027668184425,-0.01943694347449635,,0.004520284127103475,0.05200604103450753,-0.02143239387803041,
PDAP1,0.03211768777193363,-0.034684866918524064,-0.005349101401821751,0.05517095080682315,-0.0034574533265609277,-0.00026107485949956454,-0.02653369065342717,-0.013947472474461096,-0.0160357828065118,-0.08623557519348367
QDPR,0.012790484011548659,0.018280116360326493,0.025271931084979157,-0.05518251725371247,0.007490294450461682,-0.0567914352708819,0.03298405597203841,0.0859314430072344,-0.0048776142043255874,0.015278570458365394
POMC,-0.02750178095481119,0.05004637110548542,-0.017926047063964532,-0.013488744037198408,-0.014339801906818586,0.04956774456977505,-0.0015083270606017745,0.046457107748547756,-0.02322542046977052,0.03356922015184695
CCL18,-0.02289963289025048,,,,,,0.005896067085561878,-0.04169926250418043,,
CCL17,,0.054955119459503404,,,-0.01541342960770502,-0.01256367422439512,-0.013311998947282532,-0.033250256316590864,-0.013961989518591131,
VEGFD,-0.02289964016195648,-0.0032227014246427143,-0.027491933534318856,0.04325234341368273,-0.016421705561196938,-0.013464878805196949,,-0.0052776126756370265,,
TNFSF13,-0.017280803311354686,-0.01151856588159125,,,,,0.07502828114604441,-0.036141891826037914,-0.022749896560630072,0.12673306259333195
WNT5A,-0.026836260825947995,-0.023470714609164386,0.1364422552404276,0.04467093997521206,-0.002755340753813775,0.08304057056314923,-0.031215753088070657,0.03299858348617456,0.04649696956576665,0.058233295473444274
CXCL8,-0.052348045829328914,-0.04862483212326113,-0.022304484272227934,0.01932285732529442,-0.026406628364052557,-0.014853487803566923,-0.061628768482574536,-0.11132318397620444,-0.004578413642206337,0.03904899554006751
GRN,0.04526409670378753,0.0004673956519746333,0.020855953671926348,-0.0035713459122366197,0.004680202521251398,0.010412014145960435,0.0026259165410362417,-0.10965601008567158,-0.0025871777556745602,0.009336282694492163
MIA,0.036998001433314595,0.0015918391343175103,0.001989314192098175,0.0013046652295796667,-0.0003864661035679084,0.0551198465657782,0.0735315481847108,0.09870992623579934,-0.00859211903521091,-0.004871652743504383
COL4A4,0.022993239849907664,0.01602933197013692,0.09438369417637545,-0.014302197975026484,0.00146329396152021,0.020128970765666457,0.09493434340478403,0.007645125097872291,0.00992463083341838,0.09668794355881898
TAC1,0.013976684793876815,0.051207292535400885,0.023217619013601896,-0.0345826498589969,-0.016264845370238052,-0.03170168665463845,,,-0.01835445493703821,-0.022235871629892618
RARRES2,0.03995486046263494,0.011465529726655325,-0.02219765570254905,0.09529638692661872,-0.003532312199667379,0.0639809983297665,-0.01106915522986403,-0.05028581116305123,0.020365157270934207,-0.06490507030753936
