,UKF243,UKF255,UKF259,UKF260,UKF296,UKF313,ZH8811Abulk,ZH916T1
MIA,0.06283272645453304,0.09249249380931286,0.003458354673873899,0.07180080945603337,-0.012423087570242327,0.044154751838430005,0.06642290833756778,0.0400711398656233
COL4A4,-0.017554786826371824,0.030773362962809192,0.07755009771227764,-0.015711742295126674,-0.020869799142626662,,-0.02543684403022641,-0.01469626409737256
TAC1,-0.04594043499886648,-0.0784144053921953,0.034030968340052536,-0.04581030345574548,-0.020977364453749682,,,0.0107866608270848
RARRES2,-0.04615828155225094,-0.04470757894262248,-0.05198866200527434,0.10229110484227444,0.0395778028017471,-0.04705267274378189,-0.04989608506564612,0.06470763345303748
FGF7,0.011937458832777413,-0.006736077545127487,-0.05137654578733215,-0.012978241133359837,0.02874364563868111,0.030654983465491992,0.0022347491083213617,0.08758381030804614
HBEGF,-0.03830764762675558,0.059991336891183814,0.0320996186644718,0.03841308894796355,0.01435812480298123,0.02122166702924191,-0.008085209318909692,-0.0115265098216328
CSF3,0.0995252065597107,-0.026166604795755815,-0.0416513276271593,0.035644445805189696,,-0.050609346443999816,-0.05640287575642768,0.1319841840578729
PI3,0.17983164441690005,-0.062239516887486294,0.0434828801477894,0.01921025480066644,,,-0.09077225936536695,-0.042668541330782836
PCSK1N,-0.10199280016240611,-0.022774810967906556,-0.06663111077216252,-0.007990170342152339,-0.011808607340401874,0.07645322093382895,-0.020100769788837434,0.044097106774494105
NTS,,,,0.008936414199040519,-0.019974180337320263,,0.0218654475464134,0.07341731395070478
SFRP1,-0.03161859091788579,,-0.03049081536481623,-0.008301221523173606,-0.014891940089408414,-0.04983413543815093,0.02877166256859525,-0.02840655278225828
CXCL13,,-0.0352497462176737,,-0.02404598275481929,,-0.007050386504065991,-0.01813980337839529,
MICA,0.06836751641931746,0.0004199395892166821,-0.014796890922447577,-0.023619414615590403,-0.01896758374479931,-0.004962526811816565,0.04947989793222881,0.005183872342954225
TG,0.028232320075958207,,0.019104006260238438,-0.05146311749874795,-0.01077723226411561,-0.0035316605200193278,0.12249499004497134,-0.038299364017701634
ADA,-0.01750564695734326,0.12209384923520772,-0.001062113835257858,0.05758426343898446,0.05000337858466195,0.05499663046779534,0.04510044299691009,0.024583054848249516
LAMC3,-0.00936607499121925,0.05262444256291625,0.0025030818649389368,-0.0329620297314695,-0.014878589055249327,-0.057934973677844434,-0.03529056114501855,-0.0014435103413947474
CCL7,,,-0.023789843498237845,0.024455303962096716,,,0.00015053680051220974,0.10273407848069045
NGF,-0.026137948026903144,,0.03298433613877812,-0.012564739383545782,,0.10529102569704173,-0.024344143982913565,-0.026064345653386417
TNFSF15,-0.032335903814227115,,-0.026491154281628498,-0.02360423888787978,,0.003738092992247311,-0.02054930897688841,0.08011354295433996
HMGB1,-0.08949647411839329,-0.061985456939783766,-0.04749659311819228,0.01662073623996652,0.04369962064525382,-0.009344573938323587,-0.038882422167900624,0.004987070984839944
ITGB3BP,0.039432298277044184,0.014528798643016635,-0.004060531830055417,-0.025473040674845873,0.024336730589248304,0.051738477995789296,0.03618962864562623,0.05640629464503292
AANAT,-0.04684813891541814,,0.00018711956031212007,0.10110740268988064,-0.012423088261246178,,0.07280390071186138,0.09479600573107688
RELN,-0.01793905755627372,0.00427337589867444,-0.020540983155425605,0.04297336607544387,-0.0102433066255583,,,
IL15,-0.005494305072944761,,0.03460545501865759,0.08333205171700528,0.059267654465179266,-0.038548697135351445,-0.03387794894100714,-0.007737412715182321
UTS2,,,,,,,0.038866487614999966,
BSG,0.06544536805665527,-0.023850271920958704,-0.009303013287932932,0.03196165930295905,0.018369884973447742,-0.04259713114735441,-0.03573768409651327,0.03738560163613982
ADAMTS3,0.013950606487062818,,0.040596193310087486,0.01146595669383976,0.0708755345439258,0.029989436065142934,0.07124413736424329,0.060450657730458504
CD34,-0.00953758244881646,0.030504252535801853,0.04151125088730932,0.07751638439543812,-0.010296619829585593,-0.009979608982969975,-0.009270087745922919,0.033431581371792876
PLAT,0.06259640274294641,0.09560701882204535,-0.023376308709586298,0.05390407576068158,0.050821877466662724,-0.03322087498991543,0.023250702155644183,0.03580891228961608
NTF3,,,,,-0.020053828037541802,0.03345979665186319,-0.024160872636757497,
LTA,,,-0.03049081393840796,,,,,0.1333901624214148
CKLF,0.03723716312467417,-0.02667087597188289,-0.00891770055834968,-0.0034130342959717733,-0.03878442103947037,-0.009595122860298401,0.033904375119563464,0.02765466397336948
APELA,,,,,,0.04503093335943407,,
CD24,0.001498714500537393,0.06372883649435751,-0.005578098734681325,-0.032753523764283754,-0.007283058648546189,0.09066732414189994,-0.03927154871466856,0.005068702402691007
HSP90AA1,-0.06243451022543254,-0.020804039857287543,-0.03470550183114161,-0.06282285936786786,0.06932198047873055,-0.008331309797264645,-0.07432515471009964,-0.05998241810843341
BMP4,-0.035082145342861436,-0.004948310925560735,-0.03277848522462812,0.0363869191538923,0.03434871888388906,0.001345943743070142,0.05725724906250297,0.02378555115856395
SCGB3A1,,0.023437272459702684,,0.031157594107632046,-0.010478996454729642,-0.048354024106389455,0.09667951809270182,0.027155737537484414
IGFBP4,-0.025314559044178352,0.05616263202170535,0.0008746491558811564,0.05164288898582176,0.035414949572749516,-0.019454196879675777,-0.08598867898497042,0.009066007340604372
RSPO4,0.08251111973092114,,0.022212028592187957,-0.015653670022948252,0.04294921622142503,,,-0.016247288669422346
LEFTY2,-0.030633096941556904,0.028565805365964016,0.014257918151511449,-0.037113485731205605,-0.011490346092830313,0.021049752519130008,0.07681970615652887,0.11690435318482133
PF4,,,-0.020756169764348808,,,,,0.07238525875930954
ANGPTL2,0.05120014523551622,0.01572440979199901,-0.06283367857014341,0.06291260860818361,0.02333930044715838,-0.030719082304504,0.0882380224173923,0.04540617919540495
LRIG2,0.007679596266569532,0.0356541513003902,0.03715656314840799,-0.04246181176326052,-0.042934432131061434,-0.033163989979213694,-0.03160871353133589,0.0365952106054106
ICOSLG,0.07405094625140136,-0.05511941204066409,0.03245128166168235,0.0020525672499752665,-0.01988717549439792,-0.05365621208472824,0.023314144269637557,0.0728707493585211
WIF1,-0.07430663968101085,0.10217869073358851,,-0.02167875756406127,-0.019719298816833868,,,
NPPC,0.03671898438022283,-0.031683319093476776,-0.01438993097440588,-0.025647442855449884,0.10245348176769674,,0.05382332280303273,
LYZ,-0.012570787556925941,-0.0437285482557149,-0.017527061083594992,0.07120679145741719,-0.01677560256142935,-0.03707013228528755,-0.0058898671594371736,0.007234908695861446
EREG,,-0.011992977777294333,,-0.02286706117687597,,0.025795988145155893,-0.021889900663959055,-0.04425662208654544
SPTAN1,-0.13320122330742468,-0.025711406893614227,-0.022803513027181428,0.03187948611909222,0.02514297333113436,-0.010789195115770289,0.02616233108080834,0.0016876854392426839
LIPC,0.02348610858171787,,0.050190350559623065,0.024278778098479857,,0.004231197356741525,,0.05663022973227502
COL8A1,0.011913833465020725,0.06623949307271625,0.02329104224563577,0.038946190475711594,-0.011681111914186531,-0.0567696542093667,0.06545603121456528,-0.010197656680868106
GSTM2,-0.03473355992179367,-0.04130193864877817,-0.05188169666306515,0.013597889192192356,-0.030972510080255203,0.02451029786375113,0.035152201628201714,0.14721594506045343
SPX,-0.09828661324209773,,0.02054908766914859,-0.04955848978025123,0.009703537256797398,,0.05973651676624238,0.035126877946742865
MFGE8,0.11705235586450222,0.07364354661111895,-0.01736252039839533,-0.040517439312265306,-0.012713192881846077,0.03692258171011291,0.014182420914640172,0.05287892167116417
TGFA,0.12122942914124912,0.05286071030453809,0.007782564222744772,-0.02065130213534435,0.05067237522749769,0.018116884660900466,-0.010952423277203064,0.06081717284401412
SLIT2,-0.06470867331089004,-0.03856850795307116,0.04439677803942339,0.005066947202495563,0.06697834437521055,-0.023876827623622074,0.04497307583272418,0.060502904303149606
PLTP,-0.10069552748582267,-0.05558740052333863,-0.04954513898019688,0.05204342891892859,0.031943856940350575,-0.03455648126472962,-0.09491284297732443,-0.04045460509122828
APOD,-0.12725989192893428,-0.007043939892235705,0.0005025929620316207,-0.04208971136416493,0.010028031074261569,-0.02142825577310994,0.06294216863741225,-0.08437392860740767
B2M,-0.044847576861461416,-0.03371303184886383,-0.027939667828563265,0.09630120863558035,0.06926542448354865,-0.018291899704679804,-0.08587813278405523,-0.03592743698108645
OMG,-0.05949562031938499,-0.02288735812534818,-0.006679096224435113,-0.0006912662176083577,-0.011706423305071177,0.0773768119992872,0.04278158147670582,0.055917892037404576
CXCL3,0.08424006318436664,0.11735398471231429,-0.009390539765277,-0.05088838692530122,-0.011210309551236218,-0.0006738706023911367,-0.08476628640988554,-0.03391646807891373
CXCL10,0.006605518090898883,,0.011529455753487293,-0.009979714702938017,-0.01702928070994967,0.06030158621990188,-0.021766401944779554,0.04736493144467022
RSPO3,,-0.048545459067334804,-0.024104241844393526,-0.028302595823654186,0.015905543296058137,,0.040972158917210386,0.06065706145165387
CORT,-0.03579936118155066,-0.06442643810156788,-0.03140856136233529,-0.034349473305166904,-0.005791742797437899,,0.012787134436564613,
NCAN,-0.16343032560991988,-0.02020844718234199,-0.06319646924160732,-0.06004245426842982,0.06927522934201098,,0.10202737975366669,0.03187850789322537
PRG4,-0.011751829163381347,-0.032868568688526986,-0.02378984720553181,0.051625202587766955,,,0.013717859668813843,-0.038272410676591574
ZG16B,,,-0.027611027174173075,,,0.013777687806285528,,0.023362002499625847
TGM2,0.049623303495285126,0.07741846372307203,-0.012274478814518734,0.022426588998116812,0.016250058486389926,0.010756651039829928,-0.05226836146856287,-0.0016520783509250602
VEGFC,-0.03505639149479036,0.023631466170436734,-0.03480126830122775,-0.03119386824531146,0.022996606808085854,0.029164509524216606,-0.02712700127738001,0.1177364528378572
WNT6,-0.01747595662614132,-0.011044750658869281,-0.032904421934113394,0.02647055663447609,,-0.04665341916528292,0.029700046210423246,-0.005490441286058148
NRG4,-0.0331337979416759,0.005848405409967894,0.01118175132342223,0.023702648358336405,-0.006120727663327699,,,0.020799229360440947
PMCH,,,0.04457369931798473,,,,-0.02142498858644048,-0.0052687984118310275
COL9A1,-0.05161832288129998,0.16418404826433436,0.04790980824172585,-0.04738534686369921,0.030726192128133257,,0.028172576838579735,0.003942623269346327
GDF11,-0.13835331154770528,0.07213055075513994,-0.00010570747051319311,0.016353595001016758,0.04018244095755924,-0.024574066448679977,0.011991126544370375,0.0784660063967179
RAET1E,,,,,,,,-0.022909827173267252
IL24,,,,,,-0.01634778025749037,-0.01597395521359325,
SORBS1,-0.01724276127291728,0.015818635614246873,-0.02639479723433103,0.09314763976592004,0.02409350360946996,0.0034266411635016985,-0.012196171437449355,-5.9866192753033836e-05
DLL1,-0.027659640378055277,0.04764607232945894,-0.02533417994493672,-0.015598816691655915,0.020247141140802245,-0.0281129985158061,0.0774284882426355,0.07378684513886355
TLN1,0.1570060148611775,-0.010343690855808808,-0.05140840267315513,0.06454145336933712,-0.01832673454686575,-0.012505103844822587,-0.059142552478605635,-0.020978031596253242
COL2A1,0.034221075061520945,,,-0.018099323569048125,,,-0.0349211601617053,-0.030393577083208088
SHH,,,-0.013062458535406404,-0.04588300981331203,0.05857588779411141,,0.046709014278003176,0.059906299655061945
PON2,-0.15156492092179527,0.005709111674340278,-0.03711781732418817,0.0426219107702226,-0.0030786903886657955,0.009182128460398451,-0.014980206745168404,-0.007295017348195966
ICAM5,-0.07902774029481731,-0.031067200824209967,-0.014042593131796696,-0.01748915995188864,-0.03740514721656355,-0.028696166091175503,-0.03434594229466709,0.023924936018374716
HPX,-0.05400684481903896,-0.04854547182977335,0.08652265342450732,-0.0008068094538753227,-0.010478995386421192,0.01946333881834083,-0.04045492625355911,0.049381674066868476
SFRP2,-0.044154878199922254,,-0.028155174588176134,,-0.030718608097245248,-0.02991749103018009,-0.02325814734718358,0.035508174674511714
CD70,,,0.014649642778104764,,,-0.02464132809580937,-0.0612873331453868,0.02184118478438609
HP,-0.06603457177606795,-0.07904783179132373,-0.004482322807360962,0.02116932801072434,0.030613832381712554,,-0.09525426640175981,0.03666410896395701
CXCL2,0.00545158033976397,0.05331246774445565,0.02740317946999779,0.027895244268301245,-0.01456323736911648,0.014898030102829227,0.0011442502477777292,0.0260303332324322
NPPB,,0.02832153264723093,0.07527458003903113,,,,0.01770057871380643,-0.021184702567137392
CCK,-0.07617384948830189,-0.07854403375672815,0.03348326957713943,-0.10517919399333236,-0.04346937418107054,,0.01945945637440826,0.018720144542384957
SEMA6A,-0.12784949089253433,0.018503850909268545,0.02841336320365706,-0.07833999860091075,0.0024282342262092254,0.07934824598663864,0.08221415874186004,-0.014887039087483046
IRAK4,0.07553705127745762,-0.0033313016389514847,-0.028503325843589722,0.016724913072801068,-0.015414168206923776,-0.03040717013899867,-0.010212395124246355,0.07501472389431708
GSTP1,-0.06277985095902311,0.019023782255422263,-0.0005851069548281974,0.009093265770229281,0.029881478327395353,-0.11006256018184311,0.027568166591550147,0.03248181214652311
VCAM1,0.06878377099797459,0.11402946793933733,-0.033511756178070624,0.07383254835540547,0.03314852519112967,0.040512682138216204,-0.0005242933481309779,0.007108212177021279
NXPH3,0.157446872412436,0.024381126275032857,0.03868375385899931,0.04262015870022889,0.07062673270436769,-0.01420596911111414,-0.017178182170160726,0.04421896380756147
MTMR4,0.03891659199854798,0.0005328331623074265,-0.018852896777076904,-0.016270880976052993,0.01481577444609731,0.048317525804579944,-0.016478178589327024,0.05677113079329846
LAMC2,-0.030257675873123984,,-0.010786994233752505,,,0.040935135306341845,-0.019638520750601934,0.0020449580319013426
IL10,-0.008765014538313267,0.02183546073519784,0.01823645731546143,-0.020334823273627876,,0.014114023360829897,-0.03737957137891707,-0.007220557632379494
SEMA4D,-0.058748314387579444,0.005253838721056916,0.005038313540843267,-0.012322474802403468,-0.03341993603232001,-0.013805369130797577,0.018012715827699245,0.06910626407256819
TRH,-0.009786019652057254,-0.007702285859695599,-0.021794693323608418,-0.017811106617930225,,,0.06877341502619264,-0.023728287552575795
SEMA6D,-0.11730557442058645,0.008948055331830313,-0.026695666295452794,-0.023178482356530458,0.00400044799939307,-0.002591932301292055,0.008562710814145814,0.01877756575003315
CEL,,0.009624661794006645,,-0.03513945803387485,,,-0.02419011348186304,0.09972878581867295
PDCD1LG2,-0.020388464628144108,-0.029771163333533756,0.006821640534456907,0.01802376036570818,0.020060841110349923,0.016928971176352527,0.014597137041254113,0.06034769357251845
SPINT1,0.03015973000479207,-0.038722329646665964,0.035120744531089085,0.0035147496810330288,-0.017124983895324002,0.03307974645093392,0.0786583803739851,0.04181699925586792
CTHRC1,-0.05100404286015812,0.007365967155010548,-0.024872007082129853,0.02109793316477876,-0.005920112875974702,0.03893879252901436,0.007331554758319021,0.0017240072945398984
PODXL,0.004032517042062306,-0.028646856264141516,-0.0050878008415549125,0.08673178310665731,0.028861002757745672,0.028905909783612058,-0.04985245726722261,0.014902273092505596
JAM3,0.03180170994096112,0.022849732952424876,0.04336723186622319,0.05240154487847635,-0.04053836326937701,0.0012912527036022363,-0.025211708510433965,-0.012098516584201389
TGFB2,-0.07059078119946804,0.013548698665408036,0.03856725376873963,0.09021912301910484,-0.03497961342267303,0.026794942381583725,0.039660270843854026,-0.041148128130821554
COL18A1,-0.05700345927902277,0.021265823962922904,-0.05117978395342003,0.08462712183204468,-0.003466666812840571,-0.006805415815431623,-0.06886827789142727,-0.01080353389300024
NODAL,,,0.0017182744277117715,-0.02374090172215826,,,-0.023879469397570064,0.0850482027982747
INHBB,0.09607724150682756,-0.03979173094391991,-0.02126001469444447,0.14120075598364432,0.0009935654133737836,0.024213171878671273,-0.10910042863738958,0.04332402058130005
LCN1,,,,,,,-0.025399675521026427,-0.023995335877027273
ARF4,0.020921652724895608,-0.0014507728670491776,0.017318669507136196,-0.0169983765147778,0.0020956821787658877,-0.02728752297226018,0.06755110324691942,0.043898131269078
CXCL14,-0.004253431329452946,-0.0022444501933796095,0.02323598405407269,-0.02536876909193634,-0.006015428567464987,0.043200632372066824,-0.027170433685488344,-0.033624642500898694
LIF,0.12539976952475354,0.01808350203232099,0.025373163900252984,0.0380133066068272,-0.012423088261246178,-0.0032223778025007614,-0.03159063640704303,0.0055483078243996845
IL17B,-0.036165766498545054,0.02124082865357202,,,,-0.043932827788584726,-0.022103091296504063,-0.01830711404277088
MMP1,,-0.06801883586809059,,-0.017811102732488687,,-0.016469250897563476,-0.0349211634769242,0.033368388613758314
MATN1,-0.028495253375085572,-0.041997298192797884,,,,-0.01637989791033977,-0.031960128616876526,-0.014656440461032191
ADAM28,-0.05567888925793533,0.0625796361397614,-0.006297801062595799,0.0008038311869089143,0.00878357119587642,0.009003297015301006,0.012848629352450121,0.0413806927017453
TCN2,-0.020677244179819643,0.01317901612371748,-0.025353159886712825,-0.0011863033900585372,-0.01388481631957201,-0.06545599591705979,0.0009166298856938004,-0.003384227518535079
THPO,,,-0.013829954171007684,,-0.012927403065636592,,,-0.01761585396759716
CUBN,0.06586950105131469,-0.058807990165541356,0.046963403432072004,-0.04473290954247191,0.013301819464791363,0.040641343820231726,0.045224621960740494,0.08562123059191412
TIMP3,0.01857686231297553,0.05363608769338473,0.026636386569511065,-0.026657851779448332,-0.017153737393372236,-0.02668196270003394,0.0428936158000105,-0.01736505611720944
PIGF,-0.0379127223842303,-0.0053694932467379785,-0.006458635240609532,-0.01676211253307849,-0.017788930820041064,0.0016884097499929441,0.04561330039180389,0.08288603901399542
CRH,,,-0.027884351893388153,-0.01809932688998297,-0.023389443267104258,,-0.04318286237198389,0.025650698719346117
BDNF,-0.051618285820452914,-0.018100152396018362,0.02087509302658309,0.008615473721203378,-0.02102972255176298,-0.013922253541581539,-0.051366190052424314,0.014324994246424628
CCL5,0.008566935293691914,,0.0010110514447582333,0.018457756128413366,-0.03230363706588346,0.010131867507686382,-0.04127547594108896,0.026807185775973737
GAD1,-0.0940172797017001,0.01679229666285262,0.06101477762885939,-0.02565254763888458,-0.05373748163970755,-0.026904838517443096,0.018120925447087245,0.03862815972512472
COL14A1,-0.0033148876925174673,0.004919328174608587,0.024929144567806413,0.031138819409097483,-0.01693308890277096,-0.04756288876537721,-0.0927118472564463,-0.003933003705549038
HLA-A,-0.10509294719261601,-0.00202234988029923,0.057766213731455206,0.08789264453051515,0.009601183715921564,-0.040216985164176426,-0.11378402526343814,-0.016304643264159945
FGF18,,-0.022107589392042593,0.028810226357753273,-0.024694905503111392,,0.08269329590713884,-0.026131148319121292,0.0669638168884699
ADM,0.17890764217651856,0.03742412286879454,0.04909857003971173,0.05603140946405198,-0.020648415657943727,-0.013347931720747757,-0.024237336662693943,0.023842809804604553
CCL15,,,,,0.015465942511238926,,,-0.02057954360332547
GNAI2,-0.09994319791286754,-0.017113589594337182,-0.08795163871538351,0.03163454299595194,0.0012756434079476341,-0.07069862400831282,-0.01500688112198431,0.024154037810433005
HDC,,,,,-0.015737450480720998,,,-0.0006527840642566862
COL11A1,,0.040084532793444844,0.01112129638642043,0.05497115128546771,-0.02553087823458603,-0.04430226343738298,-0.018377308576386604,-0.06135414088707621
NUCB2,-0.0014786690856350552,-0.004574167187415324,0.03232072865878603,0.010795165232172478,0.009359855984325996,-0.044490249099414354,-0.02378002531176664,0.04909837772943022
CXCL1,0.020439534516709074,-0.021774738864538946,-0.03151307982397161,-0.013481071715694879,-0.011764013967156343,-0.00866065289725296,-0.05077710760324605,0.08944244203025045
VCAN,-0.03879987168394513,-0.01710655407323817,-0.03182805039934147,0.0017923639636976854,-0.021218977314788317,-0.0311464300018619,0.0605743110960466,-0.05659640830380527
MMP7,0.13410108492335002,,0.037490061367881855,,0.04052263324492284,0.006101583168988726,-0.045803908946860955,0.03391813873003067
PTPN6,0.035496353832242776,-0.05544716817170658,0.047715419528982256,-0.019355128112828135,0.02013544170680409,0.06736677796950509,0.004322655883295554,0.05894721787143123
PTGS2,0.06875509855433973,0.04600631456011782,0.05469791887713883,0.08413628911289016,-0.025089054780534192,-0.018926820905675722,-0.05626091094834789,0.01707766473411986
XCL1,,,0.0014451762300326406,0.11365032037502934,,0.10919673935426494,,
CD58,0.017656698560724465,0.0526718517716584,0.04792637854245653,0.058042841821209674,-0.04131219127229287,-0.0038588700205519242,-0.004926673424249848,0.03276612045536478
TNFSF14,0.030173169685403983,-0.052770400882366154,-0.05428108529126327,0.022134058583757443,-0.011490346092830313,,-0.02090354423145516,0.04783900773454134
CNTN4,-0.04713944567866097,-0.0304676989771596,0.00531001534885358,-0.04460372698242256,0.020583682535716914,,-0.03194597828495125,-0.011974188631727391
NTF4,,,-0.03049081548368359,,,,,
INSL3,,,-0.022153904708339934,,,,-0.023247348243966005,0.033627219364629625
BTLA,,,0.01897412635202412,-0.019744394284223064,-0.01467356495957072,,,0.03381760301195645
MFNG,-0.027499118414373976,-0.0028042373182174604,0.00014913295782408774,0.03381673138314346,0.011371371578151372,-0.03704189969202855,0.025374205093072113,0.005340254827144122
ICAM1,0.0806681521027375,0.01982574170196245,0.0019298846935520315,0.07092266905930092,0.1119517474394566,-0.04456606928163321,-0.021510355368951108,0.009369702485050946
PROS1,0.05432365767947675,-0.047054213754903616,-0.01798711585726606,0.12420313221070516,0.05127300490760849,-0.00535419096665651,-0.02992116657125702,0.009772783753283018
CLCF1,0.09452396533771949,0.05105641600071327,0.05853927181169115,0.07137846547138432,-0.021843235453673573,0.05859102092029391,-0.002906364952684068,0.03557051987078204
PSAP,-0.04334012509301636,-0.10350786968705393,0.019102010046250954,0.09680289752855901,0.0330654514539052,0.023046761295411073,-0.07126003298628486,0.007399148193005527
EFEMP1,0.09831878284692636,0.02750878020069052,-0.08874103989548554,0.14584177398402418,0.00677489399573072,-0.006715516156613052,0.041136502654553736,-0.02914427065026535
C1QTNF1,0.026852026148507284,0.01685366364702872,-0.006856588283833427,0.0059976315667616235,0.0079072674622101,-0.017916357270273617,-0.04788862125096717,0.011110332576288276
ALB,0.004434756923829045,,0.04568893700825326,0.017579386343521793,-0.013050606316258024,0.02755455552254385,-0.034460442113613945,0.022129475444901656
CCL13,,,,,,0.015304232035186365,-0.015517348754593055,
EFNA3,0.13915015511528078,0.020175372184529833,0.02692262059247295,0.007812041472243684,-0.014597541844361411,0.05161392207461059,0.03703441635875617,0.10489724204391047
DRAXIN,-0.061507956427278035,0.03085699425435951,0.020760103675849358,0.043382724691906266,-0.010478996454729642,0.059019028525103046,-0.04901402687175213,0.015029492476709061
RAET1L,,,,,-0.012550956566571247,,,
NPTX2,-0.09190551157836331,-0.0067402714253890295,-0.009203840485655075,-0.08257876581006927,0.004014990027180468,-0.017937237435754594,-0.020632940824216375,-0.045680493465156895
FGF11,0.0723070939048891,0.06172814151504178,0.009171454751893222,0.06464828637412265,0.06729047911585428,0.048380548775021986,0.011122465633508313,0.07701915547202078
CD59,-0.12877932571908932,0.01590013738714367,0.011319281152312663,-0.0026784813010154724,-0.027275235538692398,0.021869704051323775,-0.07849802745533814,-0.04572229056986859
COL9A2,-0.011873840284320756,-0.0415883730175651,0.008933352454124485,0.049182052630724865,0.02899211661871839,0.013877881519997843,0.014822098390856105,0.021050312134863143
DLL3,-0.10417318541226103,0.0035695023401557478,-0.022798176615337035,0.04130753192911304,0.010279916783153644,-0.036771842797323186,0.10482604537643617,0.0630632325340474
FGF5,,,,,,0.014670843357306724,,-0.032394857496919324
LIN7C,-0.012563602771232193,0.03413368729654929,-3.9495921520964084e-05,-0.0335615482477497,0.009215496322443855,0.03313563080739285,0.02485028465705363,0.02743055663275
GDF7,-0.028495272767047938,,-0.001364457164922468,,-0.011490345646315445,,,0.07028335888179725
PSPN,0.004725507168929163,-0.03847595900219408,0.0007363493853172661,0.027921770400296118,0.08574237516945744,-0.04764500458465105,0.017053389549507383,0.07056403721621006
ANGPT1,0.016332472525359527,0.032091684597016466,-0.04839359057749513,-0.014950703028452495,0.003901817181014827,-0.055624443386118765,-0.07618034129783478,0.035364146850739825
PNOC,-0.05426716834754747,-0.04345012265068202,0.0128251332237124,-0.046216021228406436,0.023395581900001235,0.0277206634152297,,-0.029082377063345682
L1CAM,-0.013947496074975375,0.12040510205614685,0.034050502619497665,-0.024853845848442198,-0.030402316750445604,0.013571713030653836,-0.08589156253875556,0.06098216691273466
APOA1,0.0017203196955752624,-0.008890403089143871,-0.0345010462583633,0.020021026639545796,-0.01859602123757979,-0.024511525612052727,-0.03149041628535431,0.09024275543900916
PSEN1,0.008104582933026665,0.03908011629429813,-0.06883970543741802,-0.010573218740197163,-0.002161317686469678,0.027746770088923626,-0.027161786776596634,-0.0077907554440781865
CALM2,-0.14687541121595404,0.0034519521964308554,-0.060804545212951124,-0.055918075157436326,0.0014288129908160375,0.0011020628680414172,0.005133643920295376,-0.02391632760556204
CLEC2B,0.09821694144940588,-0.037263338407698965,0.018733811813827366,0.036449908535834616,-0.04794561029623316,-0.01358371645423577,0.005323040387882215,0.05068565149399181
NTNG1,-0.05756948938234917,,-0.0036848951840342823,-0.008590142123550066,0.007043354795025236,0.03196138084425511,-0.010103210038715688,0.039062671340303494
LRIG1,-0.07664645763644977,0.015365782891917442,-0.013099660509137852,0.047006683002505566,-0.02377885314445914,-0.012233691823511632,0.08150829709774096,0.0003677153700883487
