,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.06166531018928615,,,,,,,,,,,,-0.029550474587037214,,-0.02323416493207479,
BMP1,0.014119709895290461,-0.030818260511402983,0.03876758709833421,-0.025265299775755843,0.06816570851615901,-0.030519184298742775,0.08124930689978803,0.1310476342966715,0.16707754196878966,0.012198662612836114,-0.037469900485171605,-0.02031641766735592,-0.007650783213288644,0.050398209359477204,-0.0061528840974721275,-0.07680263872999082,-0.011894299619654177,0.030244838366992367,0.053391142920582044,0.0393054962843344,0.11481220970168639,-0.025978271544148175,0.07891469131769156,0.04147727044193831
NDP,-0.04027511483647733,-0.010513223108405733,0.044369904150274864,-0.0031237159493049923,0.14509604078339297,0.01583681018606051,-0.053620740831544854,-0.005517363137778267,-0.013416904142251097,0.02589695432310694,0.025207111890872932,-0.07972835530719945,-0.02575579189665477,0.05167889863161244,0.07306363890762184,-0.1112595648293962,0.005487639131437573,-0.0016668728757901058,0.03526489833575118,0.12127359494949091,0.0971809578042616,0.0006764917689517601,0.07460699776951218,0.017677856599524117
TNFSF18,0.04041633598887852,0.01904486849305848,-0.016288670458843784,-0.031051789316729965,,,,-0.02324618473396244,-0.02280975115697148,-0.024982164743787758,,,,,0.03038236408118138,,0.1386269567642845,,,,-0.030474882845104245,,-0.016924055646202547,0.030024655003597932
IL36G,,,,,,,,,,,,,,-0.027990621103124648,,,,,,,,,,
RTN4,-0.02337961353130738,-0.08616278925698347,0.0284812812006625,0.011710485077100813,0.012376966902685454,0.013814081536683407,0.05960342559094852,-0.14843603592219456,-0.21492161574942095,-0.06972787818473647,0.030179099632284906,-0.03765646661598456,-0.07996415298246094,-0.0720424044150038,0.028116212464601574,-0.10754540160677793,0.08916956447970606,-0.023175690687788048,-0.04178337390294652,-0.04406165157425966,-0.19414177906307378,-0.004957809790628511,-0.03142533603698978,-0.05664107118838511
HEBP1,0.021258837979050055,0.045048350384579106,0.011229346935752157,0.03976577836070614,-0.05994087637844186,0.013092297032569991,0.0633266163936998,0.028911543334423213,0.03817116254319425,0.08571512877547502,0.02331694473741123,0.05389892527961075,-0.03854881670253647,0.031148396183460072,0.08663647112211391,-0.10040089622169793,0.08491991582492263,0.02942867071253636,0.06919721195584948,0.05355321136933162,0.05035621899732078,-0.015057600712005273,0.07932307947528158,0.015771054187198912
WNT7B,-0.02543526642189655,-0.07778312932631849,0.015934147158551723,-0.024526050307968922,0.09068585465937468,-0.03699674064154532,0.052295131609528735,0.010065681402642798,-0.06327666866253912,-0.02952521906324767,0.07253706919545337,,0.0230268973832852,-0.040585168001876226,-0.0379970064044884,0.06155957673776179,,0.00042625744149148224,0.029849792245489403,0.092145509768791,0.026961564791718053,0.013730387008705523,0.03312912045237618,-0.0015228154589408533
PTMA,0.01809192491277062,0.03197804108253365,0.06379415960044645,-0.018319619935196027,0.08939268501292752,-0.0004849215969577296,0.03163274657752022,0.20146729148388556,-0.09395703837113682,-0.05322417471796069,0.09904774728414167,0.028275111955886247,0.07966335517911154,0.10334833678535064,0.02126671078086561,-0.03474916019471412,-0.048287146851809105,-0.01594337149666084,-0.06495207385026872,-0.08182343314994678,-0.1480851274783583,-0.04051731884839883,-0.023074313294182896,-0.040212686811278
FASLG,-0.02543527361238121,,,,,,,,,,,,,,,,,,,,,,0.00791200257282652,
CEACAM1,-0.03531710001235001,,-0.009274293069582948,0.05040641690709627,,0.0380666848591449,-0.02527061239266435,,0.06892241364014122,0.017924098710247357,,,,,,0.04630582189873523,0.04848322205061642,0.028553578167825312,-0.034751557570614745,-0.021715412239950237,0.06037410815886116,-0.02966703796438494,0.011730369428510976,
PDAP1,0.03790258310595453,0.02872681103834899,0.0318343723531636,0.010890391072750184,-0.013855693296719596,0.07951390558478719,0.08686009277752782,0.09703278433814513,0.11862024013442915,0.040540509424184454,0.05927711483912451,0.04025873682706244,0.015864600236303796,-0.011279285177911895,-0.023474608375475856,-0.06927302615146913,0.0383808845661164,0.1016674785725747,-0.059933867248193294,0.022604569567898122,0.006768430020522183,0.0047302528000112256,0.013919082209700123,0.0950589796325504
QDPR,0.03153020376134946,0.009640809462343776,0.01702618324845529,0.05625306629124771,0.0500947849912688,0.0032158775327479224,0.05387588874038477,-0.08449470474587036,-0.1551530817996894,-0.0007484937103221602,0.07576511354037947,-0.01247921522926047,0.04601143993233495,-0.011853522590466667,-0.06217299635766495,0.024524043491228907,0.038775675251150325,-0.02011694577384357,0.060302590842678125,0.029807760829086514,-0.07579313094500532,0.030297399187529158,0.008849782288938058,-0.022680501734973255
POMC,0.02085174426257375,0.0002063047115552633,0.030046430325295147,-0.014310350493118039,,0.002119992980341395,-0.02238271943959346,-0.04133357563539771,0.05806038216136867,-0.028987328425638653,0.056730587244082545,0.003501210345757432,0.006925763063555929,-0.03689642004535257,-0.0345769920919161,0.10854592503402342,-0.07013160382699543,0.002316969432053417,0.0792601386137351,0.026467068464931284,0.08696251953875044,0.029124790004316684,0.0016416485100363665,-0.00541618957254551
CCL18,,0.11509471513842573,-0.04221491443832036,,,,,,,,,0.016893200654352482,0.1176681049603627,,,-0.022932884498516302,,0.07044040396515362,-0.021425606064072032,-0.005448620196275779,,-0.010907169660013045,,
CCL17,,,,,,-0.015740000209550742,,,,0.02330204713884751,-0.016672879987766107,,,0.011118257260954632,,,,,0.07025879061565551,0.1578795929996547,0.11570466286100707,,0.0037767853762463,
VEGFD,,-0.03850239360744917,0.01246483662481579,-0.026959123281723268,,0.009404289875230022,-0.00933041123477566,,0.05044306665026244,0.05015280197302958,0.15259585406042092,-0.024001519088123605,0.12061776861472384,0.012593652198229987,,-0.032253919384554255,0.015834430564725582,,,0.04046393235402445,0.04697176490736167,,,
TNFSF13,,,0.010638805284540732,,,0.03812519666646438,,-0.022543949764251794,,,,,,,,,,,0.020216846105243064,0.03458580689112244,0.05673311532627396,-0.03331409527390651,0.022548787537619245,-0.041974288151843966
WNT5A,-0.06576689404983474,0.09849181309459629,-0.022171051006791145,0.02801618799854113,0.06925869239351008,0.011467351593312814,0.032405722237712854,0.10774847079002839,0.13955608101118006,0.03541052424246075,-0.026208107571092716,-0.0414176129549232,0.026001760413731926,-0.06669864500625158,0.015218834830126295,-0.040347802358993025,-0.028074380766101786,0.02448994662564528,0.030205107124212847,0.03639043131198908,0.05490112576168192,0.05085359777931282,0.07558403899245734,-0.0038857085880894225
CXCL8,,0.04730002161830785,-0.0848607366973142,-0.02524292512280825,-0.11910932266193688,0.038082030179082786,0.040565766812693645,0.041261362241894146,0.10784939715378461,0.05561957931608437,-0.011388883444559498,0.03232898372712542,0.03584470301272383,-0.010582697230534139,,0.13305917329272302,0.06337064175034887,-0.052891739831881855,-0.011920402405321823,-0.08332332591462482,-0.0368692238561485,-0.005460816565783424,-0.00546884117287796,0.009207670768316646
