,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
MATN1,-0.015428250183834844,0.07675781601686697,,-0.014364866397730061,0.061271845417694,,-0.015291583991330316,-0.03735501531522688,-0.02723788297766754,0.0012406408649005473,0.04099547768246148,-0.025749488424894662
ADAM28,-0.04489780424118991,0.024704922897733364,0.04077383263719758,0.02606958421570835,-0.016208630783820337,-0.003174971098916066,0.003944677625078313,0.09940536897855956,0.013409549207150265,0.06770460422162551,0.03571729981681719,0.055947862399286265
TCN2,-0.031419921442702704,-0.05406931567343943,-0.03797572355918822,0.04437729593094972,0.05255865447719324,0.043396203216458575,-0.05172158644685509,-0.04709185910544759,-0.001775064167565454,0.014026633618668861,0.008321512098066116,0.07864604240039838
THPO,-0.02010364880127631,,0.00018245312856746829,-0.00022334523126128718,0.06416176082283066,-0.01627580289565766,,0.1273157745431131,,,0.05704725152723257,0.15977323870197213
CUBN,-0.05021823362923518,-0.01141602332121672,0.036779286367108324,0.08421190451178313,0.05620845921480728,0.012577951026967025,0.0138575987480992,0.09641388468715957,0.024431268669250734,-0.0506899458464403,0.15205465890974146,0.1617441748258324
TIMP3,0.0014791295912083386,0.06630272660844429,-0.01995890309258452,0.08432411524874349,0.061602007002517646,0.004529481374499703,-0.05554908097894846,-0.0599776045591873,0.005276241697755831,0.012863946235840345,-0.022695009568360975,0.1383761975357231
PIGF,-0.05223496441336058,0.001276778619054559,0.003389603213988304,0.03090496961921189,0.0402146803280114,0.021291693200518075,0.0799285983697828,0.028169844872040124,0.00945051014066896,-0.027666038487492606,0.0716591410472723,0.04701008906612354
CRH,-0.013767276150441713,,-0.02364253157051372,-0.02106897420518039,-0.017734026028506437,-0.02944767533910028,,,0.07074017518457136,-0.0365315794699918,0.08292812519160524,-0.01818762047767264
BDNF,0.06360129857472421,-0.02383512204951904,0.048444874684911245,-0.0490944539556251,-0.05091482726263097,-0.02647675000655719,0.008868585022266975,,0.036280465485564274,0.021468387597916583,0.0637558057915664,0.1513179060876206
CCL5,-0.014725703291245455,,-0.051164608995049814,0.08847537415438855,0.023046180969571076,0.011926523765161887,0.006675033083774025,-0.045603247097320686,-0.022270013178956462,-0.059429507839325706,0.0063413550804549,-0.010620201724415754
GAD1,-0.05055273829273699,-0.041688529965857986,0.04585988661144504,-0.0001980304944660721,0.017507079377488986,-0.01963429241260875,-0.02290852356191811,-0.015886885791488198,0.04740364171177193,-0.025351518097480156,0.03622172250310593,-0.07378623730849226
COL14A1,-0.027844174253346784,0.03686779476890169,0.017105848840212757,-0.008257336296624987,-0.024470413095930274,-0.021319024091446682,-0.08834527938366973,0.024521468030010856,0.03967874319408782,-0.031821282901045155,0.006651676463055786,0.0016612403873579285
HLA-A,-0.07504600778970197,-0.07842151353800847,0.0320420304427527,0.0473108816435604,-0.0014354136724200521,-0.028732860753939368,-0.01842035246499179,0.018037711065229816,-0.04066842071075105,0.028525436763442984,-0.033040424275714436,-0.05662372760089961
CD5L,-0.013767274557672727,,,,,,,,,,,
FGF18,-0.012456895122096537,-0.019102467011869514,0.08687472596603607,,-0.012071086304508753,,-0.015877727162263256,,-0.02403906289070684,,-0.027584981125658638,-0.006480577170540613
ADM,0.06120388755223969,0.01184795531736948,0.03611264507676469,0.08660378263404514,0.0031034748698321062,0.014590553213768764,-0.053787647147571324,-0.058705061267788815,-0.007238776909376662,0.038171917359440595,0.03656131991519075,0.10443522043232849
CCL15,-0.02296947810987954,,,,,0.015580865301787084,,,,,-0.02392445198877207,
GNAI2,-0.05840397129451824,-0.04966698180606158,-0.03921410951471284,0.026535197304269002,-0.029573345551009583,0.027751670431892552,0.010100315669144795,0.09904684277613647,-0.0358430623280191,0.051932859574348754,-0.04038529775675451,0.05417124398963168
HDC,,,,-0.03613424665934713,,0.050938959286909245,,-0.042632214149687896,,,0.11963812580174134,0.11324964456117888
COL11A1,-0.0012805692870608175,0.053454403143472,-0.003976390783290767,0.06721340414228345,0.08642277455236973,-0.004445555425070671,0.021612795227874137,,0.04431167845255037,0.02359384033448425,0.03200369104096659,0.14955655990465874
NUCB2,0.025194808621836692,-0.022204859377232416,-0.006446976485929708,0.017750196146604003,0.04123339443074056,0.028129134960696904,0.04344711418449668,-0.050391499606898024,-0.05690128693160358,-0.01235885928352066,-0.023185295627647953,-0.04293188699484944
FGF16,,,,,,,,,,,,-0.02537276193907156
CXCL1,0.039795739805890316,0.09112373402694889,0.010870456925003151,-0.0350484116820593,-0.025490147250664612,-0.014811077802637677,0.0724971597496584,0.040097361799081105,0.012386394419010625,-0.032579476140611914,0.0016241012983355767,0.010247563907692067
VCAN,-0.05371684027952183,-0.10354910555019668,-0.04761346286776671,0.08386538270074535,-0.0029564494014933692,0.0008161491791605669,0.0562526351524214,-0.022132882272379667,0.022587550546900075,-0.013687621393243471,-0.0930888101062062,-0.010224754242729516
MMP7,-0.0018303017414899097,,0.06404523230898489,-0.010000808500522703,-0.011125454928088967,0.0237086007035724,-0.019557222118649114,,-0.01539060860636954,,-0.10155755987816423,-0.07975595103064696
PTPN6,-0.010833088891353098,-0.05785273003247516,-0.008426120041417066,0.040010497552613926,-0.02313430037868762,-0.012884578472980718,0.008668742419034014,-0.011380750504351531,-0.015648314287100375,0.0650525246448288,0.10185040284932365,-0.014191501297095128
PTGS2,-0.019647967893883726,-0.055800446533938064,0.0837930532068568,-0.046944508989744754,-0.04624133287857299,-0.03158751284948998,-0.0013905046627995439,-0.06955280820554048,-0.03978338469635409,-0.00804678363327655,-0.035719676530597315,0.08437401556030964
XCL1,-0.015086470498560323,,-0.020437462447794992,,-0.018273143444103617,,-0.028514720585192485,,,,,0.007979120854288457
CD58,-0.039895060597807695,0.033733830475370895,0.04033881121269801,0.07647253238656691,-0.0018517453097789188,0.038102396750160014,0.02298340738395818,0.042888346798476945,-0.02528830741812364,0.01774254186481699,0.09384475155553422,0.06280406567611042
TNFSF14,0.07421823827280577,-0.0029734148096850874,0.01580074669977059,-0.020838154243541837,-0.029466270175280675,-0.014466525663372823,,,-0.026207567655513343,-0.04509819317158435,-0.003387062764154945,0.08598673390623396
CNTN4,0.057321707495659305,-0.021960355997430316,0.013782363833481094,-0.035510805435033,-0.021513034683465892,-0.030832577827082305,,,0.0307999850540261,-0.007833846865138614,-7.775541137943437e-05,-0.018171392068398483
NTF4,,,0.0634721881914006,,,,,,,,,
INSL3,-0.013514693222415776,,-0.018783810844148586,,-0.012828819659370643,,,,0.19845043602449675,,0.007288584357465002,
BTLA,,,-0.029815616293520995,,,-0.0184742480640555,,,,,0.02344870190685988,
MFNG,-0.0045336585989964396,-0.047101662603047045,-0.04215188858840831,0.07485624855062499,0.08205202257227673,-0.003887496817208967,0.0020471367271667072,0.026287448095276552,0.025741232126086682,-0.032093297605174965,0.06571489907846056,-0.02644191499400518
ICAM1,-0.03556727984248744,0.017987922244621552,0.07038305275817314,-0.02176646224087393,0.01340335939964073,-0.01648346304782298,-0.04112693930978797,0.07222086513227811,0.002544022992692156,-0.07866837628187667,0.0632641829263875,0.024870494321962262
PROS1,0.0018494613328487405,0.061655437717073824,0.02930617267551867,0.08266061044384831,-0.02323576872909533,0.02857883884522089,0.036622997647087596,0.033374059536602135,0.04559348249205493,0.09955856126389251,-0.013604003007290094,-0.001875262768002583
CLCF1,-0.02301047062391831,0.0221969644288435,0.03652734828521672,-0.026601789077188104,-0.012902032136448463,-0.01781135259751618,-0.0009296983645060721,-0.032925206005647904,0.057812855697602375,0.08844351286579819,0.0689377512402681,0.07731690640210988
PSAP,-0.03349319119451404,-0.043114205255429146,-0.009320247452212603,-0.06937931119860678,0.06837472660702547,0.018483142482269625,-0.047338951689579675,0.044138970067178616,0.02899855589332787,0.045451247772723254,-0.010389624064233698,-0.10730948466335363
EFEMP1,-0.054812199758831254,0.006650506106150311,0.00046892587266742517,0.04511959243481649,0.04726540640082675,0.05511551783533182,-0.007876802385640896,-0.015494800191004493,0.11154559227940841,-0.004590217004347523,-0.04742157380555076,0.045187042035095666
C1QTNF1,0.006617628518764386,0.003979951751788049,-0.01062149595550991,0.06723529254838528,-0.013380240531298436,0.03333585181907386,-0.0001446338526724842,-0.004716235824380523,0.020817354348559736,-0.021798081472712963,0.021507258872450436,0.059339130686692394
ALB,-0.020894068386756823,,0.050889683712549504,-0.016775098004786975,-0.014005706270161877,-0.01643091771748518,-0.014475365777701149,0.17718455607983444,0.056663847264282696,-0.023118272802941327,0.021551902905255826,-0.0364566364168993
CCL13,,,,,,,0.029458831060001568,,,,,
EFNA3,-0.0054491706465103285,0.0711427550101912,-0.027444711072764635,-0.061029667668238745,0.016560662192491332,0.01855759844791668,0.019206882263804854,-0.021069764189512317,0.03434009081434047,0.021943285782998697,0.025641569753990356,-0.00972996006666255
DRAXIN,0.04283722017529248,0.0027082519327181055,-0.0076199671855131865,0.047163406518777526,-0.0287046533538724,-0.01319322063182505,-0.00029915635965439786,0.016788222147894744,-0.013839010547759958,-0.001939078854189718,0.05597910974470714,-0.020810008007466792
RAET1L,-0.010528077273435061,,,,,-0.01580185085838928,,,0.010552013137970445,,,
NPTX2,-0.02785636587715609,0.005352381210794918,-0.020499432268400244,-0.05781953621988954,0.026914863711264433,-0.008881865050054456,0.0405824735788284,,0.011381206255702478,-0.0076800393408753415,-0.035145413971745816,-0.0028122162462132848
FGF11,-0.008689640904655689,0.07627902475646849,0.0015628139076910605,0.09473018610607101,0.061374346876280746,0.02986709413260012,-0.002925135230798248,-0.0029534949008553192,0.005531881128510325,0.013297424488318511,0.05165837930538585,0.09813145001673165
CD59,-0.05163060076284368,-0.11458313957323153,-0.04340096442537922,-0.06652867624311894,0.02541947234834629,-0.05456736246179459,-0.028835712454344728,0.019972060793719666,0.05569145382817247,0.09184802050133498,-0.02952989811041496,-0.03740407333422163
COL9A2,-0.0014273437227521602,0.022425000841276528,0.0012272913869412036,0.01233720436434019,0.04175812551123842,0.004744838674576204,0.07678743237317211,0.06608212409169366,0.04857516135621368,-0.002192278276773996,0.13304963597278324,0.04570510428938798
DLL3,-0.00891739624633691,-0.07158885520855111,-0.014989202616978321,0.08143379738261122,0.03347662001495977,-0.0015147352359423973,-0.018549017946344625,-0.020327836752757903,0.003425574221002909,0.004956095591663582,0.11988467089604807,0.03660207274373962
FGF5,,,,-0.013357916106570594,,,0.12448671416579643,,,,-0.026116001318878288,0.050600999456247464
LIN7C,-0.031856053948312556,-0.0002093855229060737,0.014484876778249039,0.04649877489925991,0.003407367278406523,0.03381667802997438,0.04792500316032137,0.028870641602743972,0.020979258296864096,0.03556602443003485,0.0024756671274710155,0.01380623996147699
GDF7,-0.024827814419196473,,0.028899819911257146,-0.008005269811726352,-0.03654653992912269,-0.01446652510120361,,,-0.013201405506561414,0.021240070648892953,0.05708328224312178,0.014720627128487884
PSPN,-0.040917617060744094,-0.042709659323364596,-0.0430351853137944,-0.01951068005306519,0.006570896875897338,-0.0343945776650859,0.023163867478800847,0.05593792082017817,-0.04511559361479291,0.02226919828553964,0.09809219990780386,-0.0010038057713161362
ANGPT1,-0.048168007406720406,-0.022444008388189458,-0.025655938972052667,0.09282065101676884,0.0270473609374471,-0.0324314069582295,0.02738516894668117,0.05953982716318381,0.0006243659132105487,0.00147497767065606,0.016549604157231473,-0.048266683255797346
PNOC,0.022899730168804307,-0.026447783817769296,0.01735247629657227,-0.08021343562106956,-0.009686016507850915,0.0164230142891004,-0.014475365777701149,,-0.014038432684604724,,0.014559794125412534,-0.06072625623921499
L1CAM,0.02274214741652696,0.0509200754985437,0.04790722346031887,-0.057564879037003365,0.04105415059382701,-0.0436365907676988,0.08479264902929265,-0.020158982448415744,0.0013241737911172985,0.02974219821028347,0.021236089564168302,-0.11421212313847227
APOA1,-0.01977220055842121,-0.04508836708073239,0.08159693188452825,-0.02858796082263976,-0.01670535487050554,-0.02341268194157665,-0.03422907897378001,0.06324392816211337,0.07635625694039644,0.07662831331213016,0.14210313488192997,0.08235324408640854
PSEN1,-0.08691768438792787,-0.029771175844279005,0.044175051621321716,0.0544472179614118,-0.036835828067790774,-0.01280237784727468,-0.0366095854143545,-0.045271789220852655,0.019604850471735373,0.06928094535163604,0.022863145271010982,0.03826078870622634
CALM2,0.02397779822845915,-0.03292610357844681,-0.05165036557479459,-0.09271897247133581,0.0043190452185001334,0.00914330324392675,0.015484771835136638,0.038181283641264545,0.07170918061530358,-0.019385583026631095,0.13433120584996433,-0.09752294937461198
CLEC2B,-0.01063329990214787,-0.014282862102483633,-0.053533779039055714,0.06232756518869252,0.0019193833020001749,-0.0440365093618838,0.007345518870260987,-0.02175833264436173,-0.03610006305037419,0.030803724427347027,-0.0010238894880566082,0.004559168179985641
NTNG1,-0.03328662225681761,,-0.0333974186091425,-0.01816679876252997,-0.0392272654790589,0.04250626666668268,-0.02372094502553871,-0.033070058340448495,0.08421732180802009,0.12756458769273268,0.0491587506617615,-0.023676687007308957
LRIG1,-0.0008904955266809947,-0.05197357539089291,-0.022339223934941355,0.052228173311346986,-0.019705103283349863,0.022991696704901816,-0.00949576966409446,0.009609955225930616,0.03429599425580542,0.023116068087298228,0.11377943638515879,0.04124595236263403
CPAMD8,-0.02115199585086861,,-0.00913319662987321,-0.012084032781039127,-0.01423012299500232,-0.004657019079632811,,-0.04263217273043652,-0.014830712934270466,0.007374735164554722,0.00233299855972647,-0.027910259187713372
GHRL,-0.02805025622987079,,0.05088353297750786,0.09616751112474617,-0.013872104783491272,-0.01319322063182505,,-0.03515042040746658,,-0.0435935495369398,-0.00046849313928678984,-0.024603183881445386
NPY,-0.020968591157319895,-0.017663194934380375,0.028911160922049126,-0.05726251014211177,-0.035480083343360606,-0.020390816854577505,,,0.026827211489724886,-0.023734411778228038,-0.01948227719370112,-0.016362854416725324
MMP2,-0.057473282206662236,-0.09064599091702859,-0.024970671772822584,0.09124042404030425,0.022713131826055347,0.12525711375967274,-0.05651061442119501,0.006251305521300783,-0.007581608119380545,0.04437934084609826,0.023028276821689463,0.06542611619266137
LHB,,,-0.019350109968948856,,,,,,,,,
PPY,-0.017752418803186454,,-0.024458838501503002,,-0.010399904829109718,,-0.013389067854234254,,0.059315275593882194,,-0.04419594543253502,0.043661872134250254
ALKAL2,-0.019743755167694357,,0.040162718950379955,-0.013701283310516585,-0.025086247007410644,-0.035079238655307966,-0.011583111966698832,,-0.010541739459217242,-0.012459140640916983,0.001877814437977413,0.04983573362386504
CSF1,-0.08702024182318943,-0.04743875868527209,-0.0034928489111450997,-0.0032138442672325733,-0.028627500150558455,0.030724644388354747,0.05970414747969798,-0.0014576095928013643,0.017071732262518374,0.03728615272967761,0.07790402251391562,0.095028967988213
SEMA4C,-0.06392178157971623,-0.05526221006728407,0.0038208887656933296,0.03126399999118932,-0.001156697721959185,0.00904704216183832,0.03810161348312408,0.005980605574380272,-0.001792368030675854,-0.05223423377109235,0.029069853118439765,0.0518353495575988
BMP8A,,,,,,,,,,,-0.0294020696416131,
ICAM2,-0.0447234520779373,-0.03817617482695955,-0.0029185176374796587,0.05554436523255743,-0.01595929082151431,0.0068710079598688625,0.0807291943765016,-0.01764369345543103,0.04293977368830735,-0.03078865347819752,0.0191731540562215,0.015683409638280712
SYTL3,-0.04221406171622112,-0.05671432411711691,0.06307879101956482,0.04528788804544108,-0.003498949512530284,0.010448078961073033,-0.04498049340381121,-0.03227830876765814,0.007988895245756111,-0.02878697878215075,0.009649175613015447,0.04627289394361128
IL1A,-0.026796423691346914,-0.051224714256843974,0.05330808659025334,-0.021036663642234953,-0.040902784010872016,0.033884630119950396,,0.042761537125243644,-0.034782674328650884,0.007888803953690942,0.015599954963884948,0.06038216511153529
HLA-G,-0.016200197008760634,,0.07840712251058196,,,,,-0.03735498470446789,0.02845846979671417,,,
PGF,-0.02018268979813782,0.04660520229956296,-0.0407972135828627,0.052362834995531765,-0.004342268971590662,0.07421948912747468,0.1158354453967781,0.018887783165261997,0.030405989546521347,0.032600819682899025,0.016210299822984983,0.05042499240927293
LGALS8,-0.0025749057544084838,0.020758880001903693,0.012427796835181172,0.07888748321766821,0.003592427019893383,-0.0018149744546353942,0.009630479478841186,-0.031801149882927704,-0.0055906871177472395,0.10812687018643251,-0.01686793730309271,-0.06401330332994434
DKK3,-0.004254338423693439,0.0107335389676722,-0.02634234620275799,-0.06858508515688277,-0.009848836462882564,-0.0068838885346868784,-0.07316249691797247,0.005631685653841919,0.05520944655249785,-0.01713777923986148,0.09704873159849761,-0.1338868364081094
COL16A1,-0.0021596309561667817,-0.06736679378443801,0.00979523571805414,0.013024645131142222,0.09096203015687808,-0.04448455866887145,0.04539968089559871,-0.04844824914298914,0.08347386681035468,0.0430560656769345,0.05864379979962989,0.0934918289931417
TPH1,0.01614493538870292,-0.005659087177301637,-0.0067076678037923795,0.09136767379335461,-0.02405279756395462,,,-0.03580116320841096,-0.02010642678709464,-0.0420520378686789,-0.000798576117888424,0.004048361510995692
TNC,-0.013564633869235235,-0.03999265585746649,0.006022570182853929,0.10266203629168066,-0.07426334799244577,0.013382175069678403,-0.019823761875632045,-0.04456609633121384,0.004784236112693749,0.027733677750958835,-0.025973179074993785,0.020990477816089297
TNFSF9,-0.021151993654944707,0.04490450356704247,0.020005702662237022,-0.03242731752496349,0.029687777522185103,-0.022036662791473823,0.041104355114195266,0.06832475970944557,-0.03316474158150142,-0.04106474663035654,0.00988550065275571,-0.002555861001761684
C4A,,,0.01662491833438951,,-0.012328565529142708,,0.008678355504612736,,,0.003860703690066546,0.04843485453356828,
CNTN2,0.02052014611953426,-0.05687528538861729,-0.021129917757089865,-0.002518597583080262,-0.041569103225522215,-0.014592043606582604,-0.01681198909472626,-0.07832693426695865,0.043041218102053115,-0.046576301877450814,0.016816779693665317,-0.06533729147045157
F7,0.1926887909434816,,,-0.012084025757395046,,,0.09037626915389449,,,,,-0.01950194374818512
LUM,-0.04572458938670492,-0.019788251249863147,-0.029333962905661926,0.08163053072359439,-0.02453945166378365,0.05075768866728771,-0.08624672327388841,0.08323065281436111,0.019221700145326957,0.03502097176368118,-0.049965296384078546,0.022786800442363586
BTC,-0.010528072888152511,,-0.02788070829884965,,,-0.03363160476423854,,0.05009481245475955,-0.022496516243958396,-0.025334468257321795,0.04545320229984109,0.037824771874753194
APOC1,0.004948186603475731,-0.08101629984240215,0.01744883134666977,0.0561045613069142,0.019807726084536546,-0.023716451174555776,0.01773188439614641,-0.044528398547586445,0.031075547213557188,-0.08176963812175231,0.10975758946398664,0.013838587909411327
PKM,0.016999165255427003,0.1313556437899517,0.019260517375281814,0.04552765448565744,-0.03212590467691022,0.03183440339005991,-0.0326303065263747,-0.019485736940357424,-0.04195369435202611,0.05378948973650862,0.012278054860938964,-0.005609777939856228
TNF,-0.027078763190662027,,0.008830464695644363,-0.017734807230955208,-0.02812674093409277,-0.019288196986518905,0.05399493555513167,0.04359962502575638,-0.015399742311767639,,0.16729013054951516,-0.02685001913549927
GNAS,0.06740575359580248,0.05626829672645153,-0.0012972424077690248,-0.026415783697323034,-0.028736739500790892,-0.02056423551003046,-0.06513358425053947,0.054273395333001705,-0.011929541715908204,0.07160854879223946,0.06006740339194557,-0.06072033300638216
BMP8B,-0.04561850433003548,0.020684607886375155,0.0671514967766017,0.016501805997251217,-0.03202056814782401,-0.012807164541324006,0.02430876091352804,-0.035238744036184814,0.013548213117596,0.006430417622853931,-0.011786659119681193,-0.018002093951163377
LIPH,0.016256692173311056,-0.018822863969177768,0.043045321795322014,,-0.009940194033274287,,,,-0.01716938781820945,,0.09156548750573705,0.027019948413461167
CCL28,0.06548428133955937,,,,-0.015306263547237737,-0.015148171323559462,,,,-0.02040954347888117,-0.022830770653373654,-0.027058019613871664
PTPN11,0.04011537708617872,-0.00437609321680212,-0.020527520778358715,0.06112134045453839,-0.018036872802506848,-0.05744002364595447,-0.017831386865012074,-0.062384076596194424,-0.06891097929121916,-0.01607612769226964,0.019091542001741842,-0.09346890614150709
ADAM12,-0.028974596105493237,-0.07928785779901454,-0.07077860236191703,0.05571700482150395,-0.03053155269716809,-0.014639765891496275,0.07710832045848079,-0.07849741702597787,0.008301785767996051,0.03497090406636718,-0.08665321601413654,0.05617057529356522
EPO,-0.015983087732832708,,-0.010243120392420231,,-0.010399905283067617,,0.187898231571626,-0.051056263485327026,-0.01783171813333079,,-0.007692854159789963,
EDN3,0.04696722662807225,-0.022203376290315005,0.018404098368023977,-0.021411188467968398,0.052369412537919345,0.047711207226723486,,,0.03211129408970186,0.025464756457728468,0.07338890244082273,0.0032176269125361394
CCL22,,,,,-0.02094043451144951,,,,-0.016306833201508605,0.01583717907970914,0.019242155952238542,
CCL2,-0.07833689515403343,-0.013620416868121269,0.020753422986176908,-0.060457692022515476,-0.05364179261082575,-0.03307507892110692,-0.06702963433438462,-0.006629661450867335,-0.013497579129630127,-0.030233893785934527,-0.0016069835774409345,0.042318131205154576
DSCAM,-0.0038948731443390963,-0.046372740694108516,0.009173803492365972,0.01050061196612489,0.03486763212617013,-0.027354508468277094,0.12368739171621997,0.016006361407457776,0.007907744000321137,-0.05524725844070438,0.08167744618497305,0.044541930146159904
GPHA2,-0.013257644313089553,,,,,,,,,,,
ANG,0.05591194494445213,0.09097452092310974,0.011927486216114199,-0.01768766244477244,-0.04444827792911798,-0.022051560717100415,0.011959950638659322,0.04641587850278575,0.00727342195918351,0.001986389325201935,0.05244111153331347,0.025662143278090126
FBLN2,-0.019101398617256314,-0.02581052089281297,-0.03811244259768711,0.011248410762032746,0.05512699770777284,0.03069980419026455,0.07169045187467388,,0.10447003811679752,-0.01647288658303246,0.04346028408983973,0.06617041051313519
VTN,0.08906885169948965,0.07355629840301829,-0.007646258953512725,0.017956403195623603,-0.017085876449084533,0.07658281902485344,,0.02716051366999266,-0.012538904715595564,,-0.029142083175970074,0.054374756322643096
VEGFA,0.03775765228260705,0.05324212114369715,0.05106895287785538,0.05134465608119945,-0.03621633184087991,-0.04966625257098273,-0.08996887972117568,-0.04770269862505352,-0.028307892123319398,0.03017078445821807,-0.07598480296851308,0.04000805369573286
F10,,,,0.019706672953318797,0.08527786610728207,0.006959934422667884,-0.04246482928870232,-0.03363206466182452,-0.0020879921192467586,-0.02191908712432283,0.05798297900070858,0.0495125564707462
SERPINA1,-0.0487695293499484,-0.011470347122650628,0.02302551053323453,0.029981391738446994,0.030817672043947177,0.00377555127318524,-0.003054676675143743,0.007673699863220338,-0.029304223242024363,-0.003492096499000975,-0.04599910763136988,-0.0014487749649238697
VWF,-0.05730073968474371,-0.05091854909192815,-0.06750625036114317,0.060761639782900986,0.024975991808316864,-0.007751805186772649,0.11935690507941153,-0.047357485691446426,0.0027627218948989185,-0.012599817825201483,-0.011458629335157077,-0.009069746489889056
GDNF,0.056015635504944004,-0.0335093423745136,0.047140718275307164,,,,0.019381238706652596,0.029725082427760376,0.1111096554046441,,,
VASP,-0.05516248902618996,-0.015185184226057979,-0.006099164479332379,0.07655249179218312,0.015514495649084298,-0.060324421705494465,0.008240003191919166,-0.007246054096143915,-0.002700936427491799,0.026696023685571724,-8.817623371890734e-05,-0.01892819722836961
ADAM15,0.010651230721234575,-0.07157285615880082,-0.02062454752700536,0.004761573707458336,-0.023157180067331147,0.011336907307626825,0.05409316620539409,-0.01752749376081421,0.003784599198714649,-0.03740116381559556,0.03678463718542096,0.06422924492250043
WNT2,0.047318647269824037,-0.0408657647335744,,-0.018650123031392317,,-0.01718673645086894,,,-0.01831406773543864,,-0.0006917551648153727,0.034253854428842136
CALCB,,-0.03350935831418952,,-0.013357915961405774,,,,,-0.021690009964689068,,,0.03424327583579616
OLFM2,-0.004019811587899407,-0.042747826553821644,-0.005071187357155841,-0.044937569155520975,-0.00899989893705424,0.02437257162652064,0.06271974651642612,-0.06605058653157284,0.010918408645753927,-0.005259558401582645,0.12490730799281913,0.048624386159498774
MFAP2,-0.05444385531299791,,-0.020645354219692123,0.051031686753959325,0.01542054244303157,0.03105438888502363,0.0979074965943825,-0.05037644921302455,0.004106019735839516,-0.00039242203068258713,-0.0325104832004827,0.06698754733712832
HLA-C,-0.06736749451581839,-0.07396070086571375,0.03236116037012499,0.04853713112006839,0.02096945154233011,0.004608299853732575,0.04981725825104107,-0.021154217071351067,-0.004365729124627166,-0.010597222661158567,0.07983233220635755,-0.055112814226126516
THBS1,-0.05859767606103039,-0.011716117014450177,0.0020595356654634187,-0.004717106469901071,-0.06663498643246375,-0.006328225415556986,-0.021790743878174985,-0.016150994677513894,0.05011792252408511,0.05507095566122527,-0.1480487716967089,0.06154645930421454
HSPA4,0.024608362951799342,0.001347325172747138,0.04769653227625163,0.024681697848321874,-0.004869746519812093,-0.042989033509101535,-0.007606982382007606,0.005185320058162345,0.014262152781450245,0.023962194016371348,-0.002390079445944952,-0.0391658842147874
LMAN1,0.03225901708296549,0.015233159897641414,0.021794726816742886,0.03078063451434313,0.013928833137355873,0.0026641983166766064,-0.00506760320224768,0.008412097283929538,-0.03917693114440573,0.03125813029137383,-0.09430742836140145,-0.035284325012169035
LYPD3,-0.018146372544961632,-0.02581054445791438,0.005441252701269686,0.057795399194944024,-0.014560703911159878,0.008374570496202483,0.08432855176543172,-0.06668279983498276,0.12305413108347338,,-0.05034853092969804,0.012427123294034116
APOE,-0.07630382086472284,-0.08131976371455338,0.015719441008125216,0.040032855458092334,0.014816850038175487,0.03219758603111364,-0.0038148925602720578,-0.02152841409257725,-0.03058400593267497,0.0640578301200267,0.07509749460853163,-0.04839382761420535
SOSTDC1,-0.00024749194770493516,,,-0.03702479195513331,-0.013924246598165544,-0.03097576480386748,,,0.002797526811777571,,0.0024007505454711206,0.01687517717317166
ANXA1,-0.05081655420558192,0.04539418498356023,0.006101173728824831,0.045616098875352284,0.05037852846384635,0.022967816090913796,-0.03343871539996937,0.044048117610518356,0.022375802697454945,0.052797168822185374,-0.022295927742841285,0.10469198645126988
WNT2B,-0.01846015140218389,-0.025810549234631996,0.015629184951616006,-0.024427938686543672,0.03500855884308068,0.06747537496228267,-0.022632070657097023,-0.003247190580486701,-0.020705373208441933,-0.04046925506196539,0.006709698903337311,0.05234996410502717
AMH,0.010859353951583455,0.0009286940348234157,-0.03018558344424524,0.014268763497670879,0.0036539643678404144,-0.01703809160568147,0.016327388812427696,-0.03397148784805538,0.0415821894189409,-0.02040954087623054,0.0013147099637127915,0.012218783229251183
GDF10,0.036515792554064584,,,0.014135507366816362,-0.01400570587906044,0.013213116880730054,,0.05594462353126199,-0.02746255292349377,-0.02575913268310435,-0.0021839931930921186,0.10915837542259935
EFNB3,0.010051403163090757,0.08250451154200152,0.05535850246695565,0.0002822004483243474,-0.01050127219671814,0.003514034874154917,0.03540367649961451,0.05648850542471951,0.009072347003729374,0.019706710552015227,0.05829079661624397,-0.02880154226348272
LTB,-0.023445061129052078,,0.0061882666543082495,-0.02186029374249914,0.08999330692904901,-0.034191540979446246,-0.026026002565061667,-0.0045976800874037846,0.01762697119666628,-0.04917036820066179,0.01649662655176797,0.0776962446177599
ANGPT2,-0.023340939855785777,-0.03169220391390337,-0.04350204782522157,0.08552083065369058,-0.03450967177524053,-0.029961508551136783,0.08132325441116149,0.012434573606131198,0.01908498015749411,-0.022025643925634702,-0.012728288222532145,-0.0008890837902773435
NRTN,,,,,,,,,,-0.006209641699206905,,
ADAM17,0.030136282342435733,-0.011971582681623101,0.028279523004136466,0.07574522718779368,0.07159071426835767,-0.009401048440037982,0.014413951746294751,-0.025068219269010202,0.007214821638350863,0.011522375571054674,0.0116022991318035,0.008072854758917553
LRPAP1,-0.03670047830308977,0.025999883181302287,-0.01105275026597229,0.028398479320107032,-0.008678607850459602,0.03421761356134083,0.045686988000798665,0.051213439746999705,-0.012160275838330558,-0.03617675790715332,0.06984134810918617,0.04455062506195458
