,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,0.047094974302196134,-0.02140010039802137,-0.02245071704774165,-0.003652330110781221,0.00228178430504266,-0.02630248439336578,0.04011979510061445,0.005453151213636108,0.0019005175236440177,0.01663943547281707,-0.030461136483428554,0.10582261234687178,-0.001923577197261711,0.1453973067541167,0.09169402915168902,0.07295523141681796,0.0571301554953094,0.02883206708003848,0.14114583212711007,0.04663965413900021
RBP4,-0.01774652353942651,0.016716748114940363,0.04348368773905551,0.11197939727365837,0.03506095419789829,-0.020563536624903414,0.06006081910021427,0.012375753284016563,0.05669907931209675,0.0175426457132691,0.052191278316922975,-0.034692940850136376,-0.04853299930742405,0.23555050990664475,0.21280417113070524,-0.02366460625506978,0.1862005176418193,-0.03631805987571599,-0.0988015105122615,-0.05743432439569325
DKK3,0.16048609853133386,0.057171731036652546,-0.042859986831364716,-0.014781990405815897,0.07510184259201116,-0.09721646322543258,0.05547666091861475,-0.03268535908894549,0.05509523913834026,0.027426729998316187,0.06530532625906421,-0.04428532287711332,0.1127398225940925,0.16337336412884645,0.10277797948564173,0.06645039410570601,0.06262541170412074,0.08701545692556081,-0.11795868319311426,-0.05789834088432081
COL11A1,,0.0770501165371608,-0.0016128196652976654,0.06891597054603531,0.006074208903799865,0.07413914235067663,-0.013690407864507008,-0.021789770669789047,-0.0071745199378689326,0.017883569057552937,-0.010747346133866877,0.02849893408630559,0.17584583824454972,0.11542282846271318,0.016926558357984425,0.05007747745801061,0.15839292923060339,0.1629241166285536,0.1617275894804239,-0.05070726861705573
COL5A1,-0.04166845446309299,0.14053936615588092,-0.033443976774023804,0.0056122266705445675,-0.03444801697644858,0.06268139954092573,0.01903546634731255,-0.01919894081016977,0.08035874999547107,-0.028321649878790687,-0.05755531813367849,0.033416296131037956,0.036611060969556214,-0.0285575310961965,-0.08982716167762696,0.12384473910417992,0.2783225656974478,0.22163184094896818,0.15391746173076565,0.0854031720619774
KISS1,,,0.0024993021064268106,,,,,,,,0.03743256499645753,,,0.013504346481642154,0.020345476384270707,,-0.000983128651181856,,,
MEGF10,0.11624374402273174,0.001914099115369233,0.04736496559223226,0.01161457959704149,0.001603073499586691,0.03193149744633715,0.051272804297893854,0.03324095310050046,0.03541556930078759,0.008156108658682566,-0.016796222007505655,0.004577233491533438,0.04484292563265318,0.11796641556844405,0.11305091729774976,0.05672063247123205,-0.1050641309831025,0.023019617484562088,-0.08052022788467451,0.06146643622100512
CEACAM1,,-0.014119036021368495,-0.015300312701244684,,-0.025917953868533666,,-0.014554581088723895,0.06620579330871587,,,,,-0.031668945235004804,0.041445913636903045,0.008512419236418737,0.01262101025122024,-0.055625775991997556,-0.02508129476152447,,
EFEMP2,-0.02142816307231671,0.03809204095001922,-0.005947458073315345,-0.022458381588710497,-0.06096153892273538,0.009297815883360337,0.001287907164468405,-0.03586093327450776,-0.015988323943230714,-0.010396585196291254,-0.014869537248460678,-0.07307869448810603,0.045977334713429754,0.0482960753090951,-0.04179915589450027,0.07760695463250084,0.0716797366048949,0.19978402269565546,0.16903922581861647,0.180314171836857
IGF1,0.1428978647458056,-0.03510358043221461,0.015026429192272277,0.03971357460254116,0.06882860824266235,0.00457292142381374,0.027001028289257593,0.053386743687896136,0.02364812714633098,0.024968662011531834,0.06496915663462263,-0.04720433328452116,0.0175964412824791,0.12762976685049185,0.08179872560725512,0.0984980059294729,0.06742313880247038,0.25714625097681204,0.0844227198210209,-0.06153497951962099
COL6A3,0.2016443503575145,0.1556166967792406,-0.021504698889715523,0.0739949845815864,0.17342672309117876,0.06452963143054383,0.11487204187129085,-0.029333687789331767,0.003194003633214898,0.031094723349700926,0.04976302180868342,0.11055779576276958,0.03439961828532083,0.03034303049241564,-0.03552032743900063,0.14510092410748418,0.27918408968214736,0.2696677478909681,0.2816205297375256,-0.022532594631524246
RLN2,,,-0.014722935125775601,0.09030519768813987,0.05251097381783367,0.10101298338532068,-0.017872086014235716,0.09230524445154496,0.004768541079407518,0.023336233085485936,-0.015375177109697017,,,-0.0430004159643418,,0.10976873554220021,-0.021980481128185337,-0.006869675184319332,0.004429385918038903,
WIF1,0.03095334409167064,-0.02091871902631108,,0.024689438821429613,0.00037151601593291136,-0.04874837942880216,0.13615491368877242,0.056018135544940895,0.02204106858532959,-0.044940564562287386,0.06019702103263021,,,,,,-0.058832408933064316,,-0.04058886899414044,0.043317225430975374
IL13,,,,,,,-0.015341484374392526,,,,-0.021385143013603024,,,,,,,,,
PLAU,0.0340412528460938,0.0881205241084697,-0.004232977659815635,-0.0422957483427236,0.045820624915677566,0.04145262699515255,-0.023119090143162213,-0.025327110989219605,0.026678413887350382,0.012149187731596407,-0.01417733378209301,-0.07817130816176758,-0.01842568803299329,0.04684081646899736,0.05734472213986239,0.06097625794656636,0.2144184332580811,0.029243146359104435,0.08510179970861347,-0.01703554767768066
CXCL12,0.11900131843406114,0.12766194124280117,0.02186965072566622,0.02427104306021465,0.10645844435438934,0.05965966083933225,0.020091329206778943,-0.014308976443871949,0.02827990709551945,-0.012038958805300213,0.07990738694508605,-0.003751320589938751,0.11395131080472436,0.042695922452263654,0.07575405351188741,0.019839547222890577,0.2221096871692088,0.24828474650856738,0.17610893600734875,0.11192622581521992
MMP9,-0.027947461850315176,0.165032721067028,0.009151589766666713,0.027532028526895413,-0.05091768246447909,0.049897015638944706,0.00981228116392131,-0.023625421046181334,,0.07235249945791765,-0.024025698703698528,0.045767022844618296,-0.016097924759237752,-0.061303061850889407,-0.05877807598458019,0.15070349378783335,0.016763084140515073,-0.026771947957848912,0.17037773000184106,
TNFSF14,-0.012610176854646651,-0.014680851383767462,-0.02094690555480606,-0.0427464735692773,-0.04892955550734425,,0.03988765484859383,0.003921531746110479,-0.021375287584539174,-0.03825248285876612,,0.01889303526403879,-0.03656004911818762,-0.015472928112895861,0.03210562878009914,0.09084655095834016,0.05309423406332545,0.030580932396751265,-0.059261920954109135,-0.002763254661198788
HBEGF,0.03835744049795442,0.1032526441518177,0.03504269407047432,0.046153643070727654,0.0015869402634187343,0.11229242720165127,-0.02231574062345654,-0.08661184848435835,0.01415257443567284,0.03805682935718639,0.003958612230381453,0.029092972929966723,0.0065375912073957505,0.044167523832624796,0.04537086917467608,0.0110373431417666,0.05277220616990873,0.006947435908764185,0.14094653810878854,-0.04701259223608841
NUCB2,0.019487944973065007,-0.009786948852605906,0.03828449360711501,0.06918031470048396,-0.052646192293799216,0.014427951257450783,0.06539793442782943,-0.033913912355960106,0.03568518484739458,-0.06142778190133233,0.013367144630162545,0.04513772192003215,-0.007970576695330661,0.004352777256556384,-0.04633706789022905,0.02874387186673844,0.017463274409831694,0.11234881999432145,-0.10376259601746567,0.01994610299020976
VCAN,0.062362547185114754,-0.045112316194643634,0.032349736603965396,-0.0127710854799549,0.027452958906921537,0.06967797935971647,-0.08283736897372855,-0.012571409152519565,0.008893338028079541,0.014378019320193475,-0.040998970383870875,0.05208924323579359,0.032042634798362696,0.001400205341073186,0.10990755194057525,-0.11513194732738666,0.08409843280219197,0.13875397513268684,0.00831055430411481,0.011258529701745163
VEGFC,-0.02888835120119154,0.02737474839460764,0.05537987110654504,-0.0186112275600171,-0.036368204145729215,0.03963107163789998,-0.02528637255890906,0.01907725423862745,0.023210712802219223,-0.03205636467264268,-0.018608630514977225,-0.050458846981223875,-0.033698628170358146,0.0009611214654607773,0.013460667442278897,0.08919933514436251,0.10678481276516627,0.1549750964971344,0.017885676956139802,
LMAN1,-0.0659952246266058,-0.042528038440827316,-0.04926123530516337,0.01669170975275047,-0.050233538887603006,0.06756268706095031,-0.07290829834827126,-0.03553710969076829,0.0159033752200192,-0.04046273333117939,-0.05344375189195204,-0.03288366053039217,-0.022866956308567978,-0.10334140876228858,-0.07510282443735672,0.007898355533872218,0.08897268453215255,0.037956856841202063,-0.07146580381588416,0.020249191196987693
IRAK4,0.0035443321838793435,0.06305077209333036,0.03194081422005021,0.039845200172908164,0.0375358405667068,0.013198822412150982,-0.034703748123284556,0.009354962214378669,-0.016799775149467722,-0.04940051319051434,-0.05699945311781449,0.08509063858882826,0.04423042177590523,0.05836459703572676,0.0367067282999409,0.02801072421393971,0.07777937128941215,0.01320715846648619,0.040572798721509595,0.028247211848858696
MICB,-0.03427352967852921,0.06342615198136926,-0.03561746515508846,0.07370168383503298,0.05868384412024244,0.04590010835339298,0.015776888461963633,0.007335011113107021,0.0360752844394259,0.09141536727186855,-0.01036461910453805,0.05205823715465719,-0.016763764122576214,0.12180955366674695,0.04156726268578684,0.02287660514367042,0.08629055134929424,0.05395215649140498,0.10792142320192455,0.25956099858062126
COL1A2,0.16638341228023412,0.14108786184153813,-0.01283371169271834,-0.016163859572638672,0.09565795893038005,0.07730386546819275,-0.007456433578116907,-0.006868336121616292,0.04024336530970063,0.023406397391797912,-0.00897785734020016,0.06525491324427143,0.12449881747089774,-0.056281506742246565,-0.015793408467451146,0.14350154239284701,0.3584644864786382,0.28938361427892156,0.271504856637234,-0.07333499252956557
ICOSLG,-0.030534810293998273,0.08989180162166138,-0.018244907919054573,0.028256064568483442,0.00048735181122860883,0.008705198792438914,-0.028614205370794593,-0.04254330167140514,0.037673809134499726,0.03471125477461319,-0.019779502143550093,-0.023850171569174575,0.09126631746173383,0.1218013656422063,0.12419848522024994,0.022651837435511912,0.042847849692428566,0.08932065264769398,0.035787105051889825,-0.01208741269530369
GNAS,0.07940802540665295,-0.12054937050054572,0.0356577128364381,-0.01652622701321461,0.021049831029414996,-0.08430007922570405,0.08676497463912738,0.07611992771884955,0.009319847432613708,0.015987987928163926,-0.0378822863468957,-0.03507492145737211,-0.030104435432033255,-0.09453123483705317,0.022357298266452413,0.06849627885083172,-0.01886758430833388,-0.1415890308171777,-0.08901905303088743,0.051654862186366626
C4B,-0.030692423697710934,,-0.01621923480796194,,,,,0.04113023215225812,,,-0.02667335362437456,-0.03180018966574823,,,,-0.020123228095355064,0.060640267703374745,0.06906575841732406,,
COL2A1,0.07336338042885318,-0.03323362210848017,,,-0.0039666971756066195,-0.0142929853084699,-0.017702509836400024,,,,-0.01515144725770683,,,-0.012224678048191306,0.06640737213919239,,0.047685572585993256,0.047328855921515915,-0.037148932892963574,
GSTM2,0.07620486096373079,0.005046373809245269,0.05587903963873428,-0.013577910522017882,0.021910136896748214,-0.02116719514263425,0.01256002274570936,0.013063432662793997,0.021412396400552206,-0.019329490674020563,-0.015481104416878057,-0.017942508298958344,-0.07045265581208876,0.06954718612930356,0.05990938825827743,0.10260325539375065,-0.01600383714271602,-0.060899514121643725,0.027508601721187426,
NLGN1,0.06510000926165783,-0.04424348575768905,0.02567520198994934,0.09657224138222721,0.011601427548583461,-0.001519966433201538,-0.06520785809301148,0.021054621321702226,-0.01721517542051989,0.0359748100376644,-0.007542984715196839,-0.027426102521390452,-0.0016907228784321209,0.06519386088206262,0.12478508341723257,0.04520909096737438,-0.04497341080441574,-0.055205948991238596,-0.06707176857907529,-0.009359272770642035
SCGB3A2,,-0.01799087658097171,,,,,,,,,-0.024879743361274288,-0.025672974104592995,,0.07535731036195106,0.027495682259782384,,0.033921071704751726,-0.013323070552024429,0.10732855856971359,
LEFTY2,0.15066389800516708,0.02860859177062717,0.026934050824810304,0.025166778232717898,0.015674516015087483,0.024079732316653765,0.017273091983180472,0.01919355022733462,0.02803684451310877,-0.027576902479170762,-0.02558265974161279,0.022734554941272144,-0.02988606326886439,-0.002619274936595504,0.025586748747459247,0.13322281017389515,-0.07131401724988298,0.05706448806723991,-0.0634715673870704,
ACE,0.07535196446263742,0.13547497651588128,0.007921911043611153,-0.0025046470717670177,0.0983980717963654,0.013184377289159142,0.012680059391744542,0.005768768273173902,0.013704282870882413,0.02618248050852239,-0.01470596250702139,-0.014516825680446736,-0.019769510129118387,0.08253595004672021,0.13704480009590947,0.173067766718303,0.16054435080794943,0.0670081646227151,0.09638826769843974,-0.03915079132590834
RPH3A,0.06428654060113524,-0.04688197617021973,-0.007771339296741478,-0.017538777801626725,-0.021937192047972672,-0.027201883974586682,0.012791331610280699,0.0011502254778438098,0.0419704058980212,0.025280167842862623,0.024265319817600394,0.01183512451113471,0.06512414729049326,0.20241516999843437,0.15643495713957545,0.032747397560661286,-0.004278626006489216,-0.11592273206309198,-0.05416922589367886,0.03345683634555066
NCAM1,-0.017659842458476377,-0.11410835554000531,0.02051420993373586,0.017966833281885027,0.01910208235120309,-0.08670532212290272,-0.003657127119835877,0.025732418168243672,-0.002410205621616818,0.011853191026848361,-0.01731752587912778,-0.03959194951759626,0.00138625598116101,0.14145345008569013,0.0627011579530156,-0.08563611679258486,0.012631628974667674,-0.13736188600031296,-0.19622726066536372,0.0040132525544984395
EFNB2,-0.030612046213249183,0.04174532383566884,-0.0325148036373932,-0.008995458069044547,0.050063484303584545,0.02320591513870005,0.007756300272684783,-0.03599221176525486,0.04667348064360231,0.013526280459207384,0.028292562261899332,-0.0304541788977091,0.007267823586688128,0.055707049728204415,0.05194887972786299,0.006007094177763797,0.09586783035232435,0.10550394815944891,0.09274861972884234,0.10329160331467074
ICAM5,0.028716074542006264,-0.007305587630533719,-0.0038226526204742516,-0.020949451090999632,0.006746909425360992,-0.05389358784582423,0.09161322715516963,0.05434673974831908,-0.00891433893283246,0.04218058353491565,-0.0036192783593520426,,,0.04161670861516659,0.0713109618597818,,0.12243198905177462,-0.0031928386168629777,-0.046881889194242674,0.08610800330119578
CCL5,0.0413802244954437,0.11613320526134131,0.03416134356540552,,-0.06466715258102018,0.007092942352601596,0.04439855695126925,0.0002765481443505299,0.05112795167262724,0.027058845506177476,-0.02055476005452563,0.08195405885325158,0.10760768599412852,0.10399781990321876,-0.0024091720163601344,0.027202932556183244,0.06558498041127599,0.25123644051169486,0.16217166590012203,
PSPN,-0.09264763579313956,0.01137058424919158,-0.03170213057064041,0.054652330334898844,0.037452921431951613,7.920863826649953e-05,-0.027578332951916154,-0.018913268287162603,0.01064945351669731,-0.0047959973304119,0.03923926765250137,0.060510188765617846,0.1390726143606397,-0.021528119198930603,0.1275984708384665,0.012510141565730885,0.05180951791308326,0.009679586753220719,0.012537212649468702,0.06575977753193173
PENK,0.096927890854715,0.06219223827906637,0.013472559007831784,,0.07726058981911982,-0.04126989997807797,0.17559989330485767,0.04470044153167426,-0.013033349522292249,0.006753281355476576,-0.02667334620886127,0.04728081741258153,,,,0.13801442449647222,-0.02319086725060485,-0.012158877501613197,-0.08082055487454685,0.052871220598939214
EGF,0.08950099105174304,0.005209535460791736,0.011169570733682452,,0.004446985709004193,0.003413843414087486,-0.012002707799410758,-0.004867884122780888,0.013529667325266677,-0.025257270911450868,-0.0034867169071051748,-0.029581020793719003,-0.036560016308608626,0.0015788573360594968,-0.0030948325821140185,0.013911660549993087,-0.026444715619647285,-0.009913138172501041,0.042387168656290046,-0.038609979957624975
SERPINC1,,,,,,,,-0.016597719580977107,,,,,,,0.07914429416548073,,-0.011106240099171149,,,
UTS2B,-0.022723254283746632,-0.01229334839426229,-0.016747707687705428,,0.00646913491608871,-0.006713311367224589,,-0.01551319719039294,-0.009983382541190688,,,,,,,,,0.09831934872930945,,
F10,,,0.04681896883644739,,0.05220882756761202,0.0019313331725361348,0.011358872633366076,-0.015513197567299701,0.024664906666787466,-0.009076874103414463,,-0.03003668244224553,,,0.0256598593679069,-0.02082873431453671,0.17845739237772526,0.09867756343426369,0.04061660561178767,
FN1,-0.0011052043043318187,0.1492903673863165,0.03820990846502894,-0.005643698505109602,0.02844464878327475,0.07417869034786236,0.002560467952107876,-0.00667505492463814,0.011407748032534363,-0.00014822710435946144,0.014093614797785155,0.05083669100700533,0.0844180217597781,-0.16988169055896532,-0.20483760107140872,0.09213074767725166,0.22506651570335917,0.10444669606902614,0.12510303287871039,0.04909612806239332
FGF2,0.04631082472490037,0.023619226351680567,-0.005665279892140834,-0.017000534949637526,-0.032009332858004676,0.005973835654405113,-0.05690481442156569,0.008109830182372438,-0.009068773152617782,0.014548546650014925,-0.00567898490568936,0.016041866273464437,0.024162040728401838,0.08124719824525038,0.010077198895252978,-0.05228914510154929,-0.0685908005850439,-0.025700189907065348,-0.04162941769555224,0.10690049161366819
GDF9,-0.05237567459806535,0.034540585573389494,-0.016988964188262807,0.010474396073835934,0.0017621965168123492,0.05238265055432313,-0.017654514194315723,-0.04156546449144971,-0.004645095049518069,,-0.03950758519842985,0.02351400602503678,-0.03625161315270875,0.0769462341891718,-0.011496741840148778,0.05198298299165688,0.014078365526103271,-0.08742706303393082,0.03535371588293223,-0.008639479736779119
CSF1,-0.05947906259820912,0.031157566978411908,-0.025673781345959712,0.041226975387659466,-0.06393711385387055,0.034200897672930074,-0.03583771591018463,-0.010961666011988601,0.01279035905449449,0.014193332161202391,0.04002603003810518,0.02331762253461657,-0.03347652609305127,0.08368648916175303,-0.022427473811882735,0.029817347260448355,0.16797664352503686,0.05457602680450575,0.1919042845356185,-0.02838871966301364
GZMB,,0.14307872995563134,-0.01412313689656682,-0.01417307218826988,-0.00016767360972168633,-0.014198856980960775,,-0.027165442303129176,-0.009858766395307203,0.017646746432106005,,,,0.03774239878348274,-0.048023154585353854,,0.0049396167064041365,0.156499696538968,0.04670401388809877,
WNT11,,0.08339679537526286,,,,,-0.01494742494318931,,0.01937003151554077,,,,,0.11617517216765591,0.09410177366904925,,0.04806065233292583,0.03733228760701984,-0.002488584529142881,
GDNF,,-0.017990881368059503,,0.07418698426581127,,-0.02821711777463436,,,,,-0.018234104562529597,,-0.029886085299671978,0.0851189403800682,0.10413124477914994,,0.06382137987846061,,,-0.01378402783777578
FASLG,,,,,,,,,,,,,,,,,,0.09693464072775139,,
SHBG,-0.022868804654611948,-0.012551023049779191,-0.009724841551852091,,-0.0027789328332875037,-0.02721932826234023,0.0028106770228097074,-0.028487710987250302,-0.009805534275003273,0.05201776418993047,-0.01469422958485896,-0.030486209839792174,-0.005832955163541687,0.029163656434007007,0.04995366550055661,-0.03240773080105193,0.03769956433827603,0.01665841881094756,0.09969212482896689,
EFNA5,0.09418901756874148,-0.03212728043305127,0.05438599193377265,0.04413041533873017,0.007269601609017866,-0.02071161305496364,-0.017991990363491403,0.027813584202292282,-0.018437774475658843,-0.049621183717470395,-0.00279126571434625,0.04088979262659018,-0.026410133869572826,0.06569703542802036,-0.01152655550945265,0.04287979135837212,0.030542350289566526,0.05209790714597674,0.12683395251053745,-0.034187589909203925
THBS1,0.06786599569365326,0.10891166105078776,0.017012767175019122,0.04353939521831234,0.007525807861188798,0.041503102689859676,0.01614330552076933,-0.03377151913321304,0.03946552251580586,-0.014201817391730358,-0.04090211932956209,0.02741968882447715,0.06015553239417755,-0.02521809213516365,0.05867872411214781,-0.0014262902427198399,0.14877628197126974,0.22405637648582272,0.18489650548633232,-0.02091292328905664
PODXL,0.11975592736890915,0.11503175147817699,-0.008195259122251875,0.00507082271327924,0.013890053540023636,0.05353300009592973,-0.03260460928011388,0.0118146964492963,0.03215412247543494,0.07860560590674769,0.06526607787799715,0.02816441940238915,0.06808841929644611,0.03213612534349318,0.07076654864347579,0.10143493593849451,0.20263957481777228,0.004661163829975318,0.09376663643643753,-0.05692382741082257
LCN2,-0.023852371932349844,,,,,,,,,,,,,-0.018282537266661483,-0.01412300655928938,,,,,
C5,-0.02303094040127004,-0.0035628938773252907,0.007699105315591274,0.015443395454863371,-0.011106734765100264,0.04022098136675998,-0.06295573739890079,0.00945677468489253,-0.019208019474121835,-0.008584091548000479,0.012681381500580765,-0.04705951935313849,-0.06799978384331544,0.1502826012669174,0.07959050910365156,0.07061575286252855,0.07622073348265196,0.04321044601982663,0.11945630617376547,0.014678469259421052
DLK1,,,,,0.05344265771712003,-0.030115648805020195,,0.0010657865215073178,,,,-0.05933614090836245,,,,,,,-0.09337120104087734,
CXCL5,-0.027947455926974275,-0.017048483127233578,0.059746603992136244,,-0.015566879608485178,0.09662679570433162,0.006660623558003549,-0.003934970444017971,-0.0023718279698543656,-0.043539231277339004,,0.041631207807783614,,0.017572460190198133,-0.03271530856866547,-0.04049713878739491,-0.011735207276005393,0.03101246489558028,-0.03317670596303812,-0.0036027261790495695
BCAN,0.09833094245807047,-0.059456662935486786,0.0073295400213548145,0.007646554943576239,0.08476559622814592,0.10527660281675752,-0.05746400461914084,0.05283714169237307,0.019059357385823362,-0.036467149684866536,0.0011596490207037022,0.021457593617102106,-0.03142217248029104,0.14505770421925784,0.20024509624818876,0.06703321351251501,-0.2275652722245091,-0.08206307547332735,0.09669423471263877,0.04100802022020993
RELN,-0.003154353754133808,-0.03510357274289925,-0.009233024944579867,0.04152670365286864,0.01223441202386235,-0.009010510411159026,0.17414568063057892,-0.032145010150391916,0.005270812610287137,-0.006167079812694035,-0.024737037152461713,,,,,-0.019482448800605248,0.0310106427537181,,-0.01241474812588015,0.06522516586090267
COL4A3,-0.042089124233569794,-0.018803674539913655,0.08886478877288512,-0.02349687955956942,-0.029550077547653167,,,-0.027838830036633098,0.005363475502102777,,-0.02021384843105131,,,,-0.02145164161576565,-0.03303522358047906,-0.018795644947539974,0.06752381793686694,0.20598411254807,
GNB3,-0.01684719686121061,0.026576283122600776,-0.0333490908785625,-0.0362184542703325,0.055808754308595665,0.0450497808582675,0.025587630974248463,-0.003435950022704935,-0.04731322808466543,0.08245097253502486,-0.03037068823852638,0.011117056956802642,-0.04291661774625497,0.11570054442599642,0.06872186501681297,-0.014899516712928896,0.036247979603659594,0.04818876064547014,0.06491232003503256,
PYY,,,,,,,,-0.019053593223086373,,,-0.014924515575598511,,,0.07735867191914499,-0.004253447475121117,,,-0.018880539854281245,0.04003935970919955,
MSTN,-0.025133076611001035,0.010111749614070806,0.0019245426934321151,,-0.030937905038178875,-0.03445931749796506,-0.05273794967783718,0.029861995095475793,0.003481602016263636,,-0.04587216104207387,0.1451084402061065,0.031770498297036626,0.08813226035133373,0.0742366472933676,0.04803976292107479,-0.11554401835326071,0.006231894754572451,-0.01912608310308966,-0.038062676703603145
COL18A1,0.14330712690500697,0.14224937371091712,0.01317781730220801,-0.029029512708218838,0.12958617183832036,0.11477470642907434,-0.034623848584631814,-0.05990651975967158,0.034429570364475234,0.05115872172013428,0.02616394414147015,0.03849788022365673,0.14176928979364917,0.012175338234812955,-0.06319040819256615,0.1300394738402449,0.30747208065563253,0.20869887181701322,0.23220435923273902,-0.011954425824464382
FABP5,0.006892774538184989,-0.01704765636545192,-0.06509637678431476,0.103673800789548,0.009195990258676706,0.07061361083658159,0.01566659792688539,0.02097172919988178,0.0016424589802283456,-0.07406674516758878,-0.08923885877801739,-0.10192716033836796,-0.037663781969331685,0.07193988698666332,0.1321937018481084,0.01871043430064069,0.10866013243366181,-0.114557134384751,-0.02093195423961534,-0.03237147528564665
TGFB3,0.05012776504243642,0.13729771419513637,0.0407050465577675,-0.027666549199741566,-0.01108075045706909,0.007276136034615085,0.03257390051836822,0.0671137891781352,0.022880686428687885,-0.03323816239493222,-0.05583716357895368,0.029814463312362285,-0.021517238561570222,0.052127050274497315,-0.004377191989742198,-0.018964195479596352,0.008345008846973473,0.07817818274482453,0.14122882425748756,0.022179210067599778
BSG,-0.08237501852730662,0.017325654227195217,0.04693321576404168,0.07406320797382585,-0.03937699112078453,-0.03332736911777403,0.033180525898975015,-0.04624213283669357,0.04790082259191809,0.012895813116886739,0.008530577946348507,-0.026886867783099,0.049340273048897106,0.10162063371496066,0.014129671944737241,0.10538988334215725,0.03832918514101223,-0.015303556409487995,0.1919422534877504,0.026925962313288615
TDGF1,,,,,,0.0030471034373517874,,0.020675389893496664,0.008380332400435972,0.02335894234057263,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,0.04214170960486304,,
