,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916bulk
COL18A1,0.02034232620110705,0.0015948497134984578,0.06292962561985352,0.05030378376975906,-0.00586798790244687,0.013980705380163019,-0.03425746625732485,-0.060650793341397426,-0.015290690292998246,0.034374302845137206,0.10220529322086414,0.006957643745916497,0.0771538289429594
NODAL,0.06021447029556566,0.033521383313089397,-0.010366654742624139,,,,-0.06449843219083554,0.049235184974580605,0.058704162063526626,0.003320030346295201,0.014874892367492704,-0.016849433001518345,0.09992079892321593
INHBB,0.01785494627532301,0.03900827208165192,-0.022084855539480443,-0.0038034744572389124,0.013426875829466623,0.014928090764958176,0.09690661962887855,0.004824971575138838,0.03522324476689811,0.017289906270599134,-0.06688592241066665,0.020149698238050424,0.011951339426045766
LCN1,,,,,,,,,,0.04187566882586112,,,-0.016789649701855185
ARF4,-0.03751600037271403,0.0037208504879631316,0.04433031695031042,0.019209492962439033,-0.03226698607371559,0.047874954952830964,-0.0869693989228882,0.08717559237872974,-0.05061378903224532,0.04622901970996614,0.05026738465378384,-0.046213219244453214,-0.06777371757037365
CXCL14,-0.03772474605396651,0.009462957337658633,0.059989358825746346,-0.004886666469582525,-0.01297184252609447,0.006908145233597415,-0.09806379646100073,-0.06425437849846799,0.029878476223449295,-0.020215273316046178,0.07707568070125805,0.03746167610793656,0.025390726860826916
LIF,0.0096228418931019,-0.051015402948994135,0.05493515834274102,-0.004951669314675018,-0.012579168131650628,0.03728522069445468,0.06288751235107362,0.054578631081482934,-0.024065920328624774,-0.00142482775139853,0.027546995429828754,0.09070561751039795,-0.06208937195721732
IL17B,,,,,,,0.026408485561566712,0.09712828350377532,,0.005798982342210453,,-0.02096226033730688,0.08986519940304621
MMP1,,,0.08865941839657045,,,,-0.03352819912448039,,,0.020907973673165575,,-0.015179423230490385,-0.042482514723727424
MATN1,,,,-0.012794194941961256,,,,-0.0319319999940841,,-0.026588450979767777,-0.03356862592995992,-0.02160385968216821,-0.017299405076269907
ADAM28,0.05334974446311202,0.019096574756627134,-0.032487006054923835,-0.011678887000769606,0.014037024313191357,0.08733064142083288,0.1351594032074472,-0.06971606342805635,0.01833135428249113,0.07951002880906516,-0.0283125248271122,0.013999926399491987,0.021819241049014292
TCN2,-0.0265083163698678,-0.01970580547738706,0.04909051442283712,0.035328859986065525,0.03968220280695034,0.05163175363005695,0.03856337705969416,0.03265279164974194,0.003373296034787545,0.029555285364339764,0.0819764006751608,-0.04126070758635298,0.019279453697174095
THPO,,-0.021856880207978505,,-0.0039640989762459115,-0.013089818992555902,-0.031167259684199786,0.08064746190988878,-0.030603787851903857,-0.022409551355951206,,,-0.01874034763054417,0.01365409103711737
CUBN,-0.005667354003558987,0.09556931088950549,-0.035271509638474606,-0.011089766201160612,-0.02848042687982792,0.020352959153389808,0.058269685434703455,0.08553017202541421,0.0177675145521318,-0.01036461980767664,-0.018601255538216576,0.02162464343529768,-0.06391064884942343
TIMP3,-0.01874201511008888,0.01182413488735863,0.02713919010922829,0.013262560693809641,0.012989921545417428,0.0018029364461247777,-0.05473889259212004,0.017361582509548817,-0.029904225200527407,-0.004850658018598268,0.018803420743582454,-0.0026791856059496743,0.022778927943224978
PIGF,0.02086509558884985,0.0675347914420874,-0.004062890545398746,0.016779329906729163,0.04613449052397775,-0.0055650517209092885,0.037750270648024324,0.10835894389793639,-0.001782305479650081,0.049662993354066,-0.06667788417326542,-0.01570860575739017,0.0137051824605386
CRH,-0.005528802410460442,-0.012151941489445466,-0.014271161643170417,0.03424599591858555,0.025760219845746474,-0.026737050173497343,,,,0.0027507511681666647,0.07873821552788783,-0.002403155309515601,-0.009787762236428863
BDNF,-0.01876603898457341,0.015660203117131916,-0.01891144311977922,0.03311867556128093,-0.02129393353549719,-0.030935739993889575,-0.06635703552913212,,,0.038252940833844847,0.05110822786345185,0.027564230719624067,0.01776402955192767
CCL5,0.04094168041555451,-0.024336462391963683,0.0009686764101594734,-0.005328537723656275,-0.03270949005354707,0.013129197161956806,0.03693390017923036,0.015520936286810665,0.015483537706781979,0.06842815202091887,0.040991941386444734,0.014614976410282214,-0.04035710373694559
GAD1,0.027707501196907715,0.09696115638163132,-0.006799156458598712,-0.042920861153667035,-0.034411459804127915,-0.06163516228824922,0.01848002074933166,-0.004492635315966915,-0.05944761318097166,0.00497221680722058,-0.04973935490694956,0.003720720069185679,0.0031352729997121895
COL14A1,0.024881501091235655,-0.027230643809745422,0.02672360120588759,-0.027791760135764697,0.017084369633210472,-0.033907990661575495,0.07148972769191883,-0.012085648037334263,0.003428897782664745,0.08752022764739867,0.02866309944631021,0.026098548933649234,0.10508993009779237
HLA-A,-0.02018391586757024,-0.06465514823888922,0.01917314685162773,-0.042867643168487235,0.04425922597843749,0.050424583736174304,0.00787300843575585,-0.009428720691279691,0.0337822619431985,-0.010439240131049287,0.07451550361607244,0.03388948462295396,0.004682763684710441
CD5L,0.017716231374731845,,,,,-0.03252650506213641,,,0.061438839543601624,,,,
FGF18,,-0.009654626638350958,-0.019471717945089444,-0.01370948393220282,,,,,,0.010688286986376113,,-0.026231123476646037,0.1252703062471961
ADM,-0.014351951332750737,-0.032456794506747925,-0.0882797600018104,0.02620858798723103,-0.030762761104799835,-0.03286598040468176,0.0671321403289714,-0.036602293781526275,0.059630914222689714,-0.01253989299659721,0.01892633532905516,-0.025056717563484834,-0.034137794515473156
CCL15,,,,,0.055601616793766566,,,,,,,,
GNAI2,-0.00515290275828482,0.005931433142797676,0.02448568625814459,0.007825799674642708,0.009820114866793893,0.0026752464940866874,0.0260211194227322,-0.011976449823463086,-0.010313663635807997,-0.05117386426335573,-0.0010748596217972587,0.042757369445033416,0.009424629732390449
HDC,,,,,-0.01593517098144302,,,0.01627568762612304,,,,,-0.017299397241533076
COL11A1,0.01718355898913184,0.010583640513701436,-0.04217510449894273,-0.02618360064015395,0.0471608634641503,-0.03948181763138885,-0.0026148657663239163,,-0.005934740409430162,0.025238177115745643,-0.0031082378243689705,0.026791550928531076,-0.07910030900729365
NUCB2,-0.04275298196606354,0.0428108759035409,-0.021412841385910965,0.02882939068046458,-0.056224521660542794,0.080909553377757,0.03465173508180147,0.033268909794442886,0.0694284131830316,-0.027342254083121898,-0.033310094223808595,-0.04172250031254458,-0.01516578898179663
FGF16,,,,,,,,,,,,,0.07210920184665218
CXCL1,-0.022504356547066742,-0.002931032240517609,0.02464505843316366,0.009660066177122971,-0.011911813430286433,0.008454823329163688,0.07442733218390826,-0.04732032672546929,,-0.014824014323747555,0.06615050044222791,-0.01353943497540997,0.022284151137929614
VCAN,0.08029243903539524,0.014082328277953658,0.006207468295650383,0.006769862682609496,-0.027500661454019804,-0.010874568058036407,-0.0071268542436249225,-0.11465101558111034,-0.00357841980321986,-0.04122500784443535,-0.01747770763493114,0.03810392461029113,-0.014850003229442358
MMP7,,-0.019194054492225873,,-0.01263550286423783,-0.023011043014145197,0.03577851713403477,0.06337946690020847,,,0.05589774308252733,,0.018658009396116455,-0.0017994308242421668
PTPN6,-0.01929151799279477,-0.027381106889704167,0.02934362307273498,0.00424868640594931,0.04618583952671432,0.011919971108010506,-0.020352019023975577,0.027109775688133463,0.040956784957781836,-0.0028780028406779124,-0.04583508943928128,-0.03073495014289721,-0.0211363386740757
PTGS2,-0.020083957725734097,0.027647474988030805,-0.04860203737539174,-0.028063742295946714,-0.001984590211730462,-0.007321157650208628,-0.040054646980936075,0.0502694284488147,0.03363393178308608,-0.033761245895347604,0.009042143442742763,-0.01913113515976662,-0.014406859215570124
XCL1,,-0.010504579305207935,-0.01493312790012912,-0.020753340678560488,,-0.004412898495002099,,,,,,,0.050550770136660955
CD58,0.06231959742934815,0.09184728727749121,-0.01106240608971839,0.03553301627124786,-0.024304596527544086,0.006477643340547165,-0.046720708824084564,0.01609350951135115,0.053136485076456415,0.017473773203794035,0.030884235315391736,-0.0354533952721244,-0.07931935689885301
TNFSF14,-0.009670056814028011,-0.005800543257667526,0.0478722071906064,0.0006514013035812528,0.03713355982974622,0.010480882871239725,-0.028426429991706782,,-0.008251712129752661,-0.025138604941447713,0.1036212417570189,0.044967672254105535,0.06846924389143066
CNTN4,-0.018373260299387243,0.058825336558725676,-0.035169650314802015,0.030783446174297176,0.0735135734762854,-0.08288805959684535,,,0.02945894157607773,-0.01253610875805769,-0.01695895037839,-0.015177632559780219,0.024247371103114767
NTF4,,0.02990671245393906,,,,,,,,,,,
INSL3,,-0.009654624744652293,,-0.014570063750068352,,,,,,0.002228569861889247,,0.01234074260337047,
BTLA,,-0.015324823553265171,-0.015568282958223453,,-0.014857919128928556,,,,-0.02870681749457802,,,,
MFNG,-0.02979642645492041,0.0173285615145569,0.001595217117143215,0.025390276584719193,-0.04090560704654044,0.10212176389521119,0.01753920309666712,0.0044938240433757895,0.08691552203289628,0.017062168251939652,0.0038496454720211358,-0.007084645519962283,-0.06308049599113295
ICAM1,-0.004705232436217373,-0.0012786094488836316,-0.012985250031306551,-0.014674214703292544,-0.03744141854406254,0.038886488781728165,0.029351495844704714,0.07386342355774224,0.07267087626053588,0.04831117311535384,-0.01805691957840075,0.0675755034449763,-0.03331028854215267
PROS1,0.027180644292891427,0.04816136063282749,-0.0006206841921074035,-0.05458136344683152,0.0066902491116015966,0.013594957489452341,-0.12302010433153167,-0.03246719261219145,-0.0037619350111649085,0.040724263785912485,0.01367607949463965,0.06695348127197762,-0.014356848476075974
CLCF1,0.017611745027569733,0.026190091687354485,-0.0010128067870532006,-0.030343957183070314,-0.01225591200949315,-0.0315790152478973,0.023882425662139814,0.026023779430167357,0.05104705158292216,0.04497202037987605,0.028446832924693997,0.021709100395255188,-0.04910266414074021
PSAP,-0.03035477968669858,-0.041463865416378476,-0.0478399651474951,-0.07210990498335461,-0.03910043577173283,0.04838710407123549,0.03496378611618123,-0.12392530952047336,-0.03264101359000092,0.06344974009578469,-0.022565763390134184,0.02194242386810619,0.06389834140601064
EFEMP1,0.05679189000579126,0.05691291176748783,-0.004425127821227626,-0.06351178973872429,-0.009042132909687984,0.0925832029050761,0.027087826534922598,-0.10812392415606815,-0.009824313884666393,0.1151650046164145,-0.04571678310523053,0.032116150437762954,-0.01631104589707164
C1QTNF1,0.0751854309525939,0.0002875994617800308,0.021667704266808106,0.02910224885301809,-0.0258199998075945,-0.036694513919762445,-0.07510023135302554,0.022031658505628625,-0.0077177520022435825,0.05330468489285099,0.041410382334656236,0.02921206292531362,-0.021066664263394253
ALB,-0.020257713172032267,-0.017140407864965526,0.11633218292114043,-0.015906688116231697,-0.013214570131028246,-0.0070597243801409785,-0.03666826630908543,0.07803822028184342,0.028592165992512384,0.021528204149404158,0.004616949716490918,0.007640540776809307,-0.02449284081638271
CCL13,,,,,,,,,,-0.01866116557848551,,-0.02458591496828914,
EFNA3,0.017411565215880134,-0.03172729541920346,-0.00873550796322991,-0.042821895156526034,-0.018183758354348028,-0.08066313132739476,0.016165975159073937,-0.08953908961279869,0.0209950133355361,0.05555287524446811,-0.043521044751520785,0.04104699611363569,0.09948198442614457
DRAXIN,-0.017506203200329383,0.012127432191198839,-0.016653963077497336,0.02689364931702945,0.04245034388679373,-0.02620418616622852,0.0359428318688581,0.025575872324572296,0.07271309220119893,-0.0001791124506475339,0.0259776893049161,-0.011010497106855187,-0.07502777962826701
RAET1L,,,,,-0.012708642935143002,,,,,,,-0.026628676735532614,
NPTX2,0.04832932337594741,-0.028454125580680025,0.005307601882596703,0.021435168240944297,-0.028509383144526414,0.005398469719405806,0.026733025126260537,,-0.000581735025072118,0.05221193276318022,0.03407732667733657,0.02792382790889261,0.09277748591959711
FGF11,0.059433476663872074,-0.008046385783825778,-0.10079029849872528,0.04955713731878417,0.038588405534307535,0.029172808796957723,0.04857552514730617,0.056284891189139076,0.05876755976066934,-0.015677825705859478,0.01418859207560518,-0.004569217365972882,-0.00985061862771061
CD59,-0.011380470115588242,0.0008858063296068573,0.024869369598046916,-0.01742835857893412,0.013875520064329603,0.06194855588957877,-0.07545504872257754,-0.0904858581827489,0.012422085448191157,0.0702849263114672,0.011627913554152668,-0.007449717629754238,-0.0006516311688142977
COL9A2,-0.010316585905217338,0.0027342631744251876,0.02785154207087954,-0.047439598647672485,0.06419319740124872,0.05308945655561516,-0.1307658076200765,0.08612450736779795,-0.01665370176345383,0.02797913486374111,-0.023417979014590883,0.028640596718535062,0.010364906219891607
DLL3,-0.06322919340336083,-0.037625637748136785,-0.0465786960942508,-0.03571023854316922,0.03205047605505946,-0.05752443183667924,-0.10887878893415863,0.11320083036084382,0.05213591975070084,-0.04334970996079766,-0.03296955331863216,-0.05441233579020151,0.01753434199189255
FGF5,,,,,,-0.018409270745487212,,,,,,,0.04042459559933793
LIN7C,0.020290685966740794,-0.006834508901298218,-0.019435175767554005,-0.03652866939108743,-0.02058144940481431,-0.00139876378426727,0.009730755043772745,0.018545605358879547,0.033961116258245834,-0.043848709984571896,0.035570810809261486,0.02370017515103072,0.0002710579955381328
GDF7,-0.01971581572088858,0.01662457204311046,,-0.028116443767093508,-0.011634706824604244,0.08535204136128866,,,-0.032552377116797336,,0.057291754599218564,-0.017818289104928314,0.06738801404241969
PSPN,0.11759959388417496,0.039774817263486334,-0.03929931327020036,-0.006450604710493949,0.10168139950788244,0.10841008959143024,0.049956738147401425,-0.009815101098999699,0.07070189763830766,-0.03510035474169764,0.020427890665504746,0.011579869718554589,0.030389217381039276
ANGPT1,-0.032484094508788475,0.025378562507441853,0.017391137928913197,-0.04157708676654665,0.017683064424217295,0.12172092466257639,0.06484136912815285,-0.05300802752704812,0.08713977141437945,0.03803408319937868,0.0984729141448621,0.04329413443623001,0.05029802396321209
PNOC,-0.041259057727248895,0.026292743820853,-0.016297529991128004,-0.014534353998539827,0.013238291754804682,-0.01495203178299139,,,,,,-0.021124309490032026,0.06505549923697172
L1CAM,0.0028547562063500603,-0.024805316776518524,0.06413697355716011,-0.005087725265632533,-0.03800951464334224,-0.027534314688697593,-0.04437446033080525,-0.09871383656683433,0.007210036095917413,0.05929857726282226,0.040279547541559116,0.04101619150654419,0.07679141439309863
APOA1,0.07019598335113547,0.02337550685978449,-0.04354028831463092,0.040177624609458756,0.012906885796850056,0.030907714586396517,0.05983801537509682,-0.060826716843783275,0.09840894452805098,0.029503962367101833,0.0660368707192094,0.012317970861085478,0.01860136384401109
PSEN1,0.07090586254142142,0.05972158170654371,-0.026836165516839105,-0.009195627420288854,-0.052673413667214716,-0.0302057558888606,-0.012659171976289327,-0.035236659601743825,-0.01520968837503607,0.02252540866313199,-0.010490278289086401,0.005022620845275336,0.013120912652227727
CALM2,0.02129084400085943,0.050790330246243756,0.05596302498940264,0.010078443360388718,-0.004267393977498054,-0.07104945697930404,-0.08907634892007577,0.05363390706323947,-0.047722685767599866,0.12000639834607592,-0.019078234376457264,-0.02190958110499381,0.08519035145083168
CLEC2B,-0.01884676087868539,0.028688547038755244,0.01426066200969073,-0.026154921296791825,-0.00767591778098707,0.0669291178769171,0.05139225972189729,0.08140235591138713,0.03299563097435641,-0.0007184214583769703,0.06899120581280489,-0.0015286193133859061,-0.006964524849586322
NTNG1,-0.0245180141174773,-0.016566482232193536,-0.0280433858341776,0.013729957834094982,-0.0060339247855665315,-0.048904528865431396,-0.028071735689001932,-0.0282691117597029,-0.02497477120381923,0.026448903393040284,-0.004513856111320806,-0.06637882877948874,0.040303161909811897
LRIG1,-0.028816737159614535,0.008714287514560907,0.00806973496889309,0.03410549429510365,0.02384443211435183,0.058682716737673314,-0.05935010090396803,0.05883364660963556,-0.03260441317924373,0.03958197600240405,0.063770049127182,-0.05389044844408933,0.03655966850547248
CPAMD8,,-0.011419698340843812,-0.01896004055541429,0.0011416648724610302,-0.021534880298096103,-0.041528919970923936,,0.09726382873480682,0.016494948097465538,,-0.04150116854163521,,-0.01875108629362654
GHRL,-0.02500738299734928,0.09666077409816118,0.05241727943001314,-0.007462531231655251,-0.010610651351984543,-0.020531600654535853,0.023075363354542897,-0.058110635902828466,-0.04355767261339606,,0.05188771970362229,-0.019273939110790058,-0.016529277673710503
NPY,0.03343477244139735,-0.016375276506103216,0.032248072096623226,-0.0003319450457339708,-0.010731794671278107,-0.0004286124210308788,0.029883694562046714,,-0.003839047263792631,-0.0021805499135425124,-0.018722770944028307,-0.006957286273746595,0.0031485618601942546
MMP2,0.04441514846436391,0.04879795752644647,0.036787751875618176,-0.02295425071433011,-0.045948753995242175,0.009231230916518406,-0.12780497919729736,0.04618373041349573,0.051988425969711996,0.0379799590374519,0.007615635893609473,-0.0590521297854491,-0.010428535381576794
LHB,,-0.009945694836261251,,,,,,,,,,,
PPY,,0.04844759367930168,,-0.011811474506471154,,,,,,-0.02473496257874332,,-0.00871474664973295,0.012689727240700912
ALKAL2,-0.015825172360213153,0.04852829149743966,,0.011531182726556665,0.038923119902896604,-0.01148146009145544,-0.029603328683523458,,-0.04014513105532591,0.009583882189707467,-0.008495907941768844,-0.011702729742038929,-0.026878693768174384
CSF1,0.012785481177965042,-0.007869916566590404,-0.0046518326936252,-0.02577113561692205,-0.011979512501987746,0.10465653002100285,-0.0377274107816602,0.0028921508170416687,0.02047979782489417,0.024274647096003164,-0.0012576028932232035,0.005866557632069803,-0.04136233254928568
SEMA4C,-0.01652701964118772,0.011225005484903159,0.004833535625751068,0.0537935672302787,-0.009229083522212196,0.026615651764887862,-0.10594606986413349,-0.0010743604819309163,-0.008671410328199236,0.021392036304142346,0.03423964124123923,0.0027325404337076734,0.007843283794352406
ICAM2,-0.00995364265463073,-0.011655869395074113,0.1058721795184419,-0.033295488142183326,-0.03199833595577017,-0.030666539330266786,-0.07431059402343729,-0.0190309479168998,-0.0005483634097761561,0.00040470095661273523,0.06408041398507462,-0.017353944005677607,0.028246534666608637
SYTL3,-0.016978519289533825,-0.030901860427037988,0.009358850455446021,-0.0381057931324398,0.11808969907793955,-0.05238287481473867,0.07594213691626707,-0.005490054785880705,0.04487052683668949,-0.027034118886898374,-0.04925804948376589,0.007951621413258718,-0.059396171316975395
IL1A,0.020647161236460404,0.06536424031473986,-0.03535650158346895,0.028772808882750075,0.03024238576018043,0.0037393027544199656,-0.07401485515338904,0.05359889179476515,0.10356875672015453,0.009327800071321373,0.007451629815936802,-0.02842108399201883,0.03878427479348344
HLA-G,,-0.010504578356556197,,,,,0.05032757621619432,0.05875799277027554,,0.1222279401809238,,-0.007537871748418592,
PGF,0.00027280362653993556,-0.02523721688551256,-0.02139373690781,-0.02128877540740596,0.07229619359323636,0.019616935000901104,-0.05872254361179417,-0.08328688312106951,0.0036411851760670966,0.07207195898320473,0.039398836377502834,0.0015921219826836015,0.10710419509643815
LGALS8,-0.05238085545598483,0.04317137102916143,-0.04206213077825067,0.06245871945395957,-0.009014432670199158,-0.011224359873301372,0.009806002444780854,0.021937029609617218,0.047071090380193234,-0.0012863193313938646,-0.029571876912043972,-0.036766650732626555,0.018923009335788454
DKK3,-0.04647648196783294,-0.0009530744187581525,0.014109921525789713,0.018331793972486462,0.023596855455957317,-0.05338802901303866,-0.09895863591830427,0.015167738518976858,-0.01907439969811452,0.061545103594030044,0.030992442958280388,-0.05045842884893975,0.11869262093777184
COL16A1,0.030186314656412864,0.0033032465979105996,-0.009888477691443241,-0.015300864151167966,-0.0016168870292276266,-0.04549206781767238,-0.09181456751690205,0.01706415411138016,-0.03204045954050961,0.024184497200990255,0.023866495897937313,-0.03222300724447451,0.0031133121891786662
TPH1,,-0.019115619823493364,-0.01861173765900109,0.015910096699221464,,,-0.05997881623547665,0.1916182816827863,,0.022257336526673856,0.023518485741653734,0.039292340257064254,0.015144710292770742
TNC,-0.04582124764154795,0.025468399020015985,-0.003615891072625009,-0.02768647986018702,-0.040788672108534124,0.026630962675453927,0.059697715508154316,-0.12198251508155526,-0.03699926253042115,0.011900467482202824,0.0747900217802451,0.07691849604149005,-0.038632094179376415
TNFSF9,-0.026463295929180373,-0.017226670378488455,-0.013967247280319795,0.004332882505528652,-0.01772299216140933,-0.05757818972115296,,-0.0310519644647235,0.026949402704487077,0.06920087126332683,-0.057549465371393105,0.026245384087193523,-0.024820230128684496
C4A,-0.015594998021713134,0.08403256074146061,,0.005820834742086689,,0.025420671743198568,0.0359272091038501,,,0.10428772803199979,0.020574842963585655,0.002453385919319969,
CNTN2,0.0072981553957455515,-0.017588066745420027,-0.021351043205260482,0.018336747050573216,-0.01840076324365603,0.07740133905802188,-0.06570147778753083,0.012639085059111098,-0.07169323235278305,0.010395285353432645,-0.048105340704562155,-0.029229129410792982,0.09726076021236628
F7,,,,,,,,,,-0.02617627227906678,,-0.017818290827913332,-0.023177402297110496
LUM,0.004598762605052664,0.033074309460966345,0.02570567138572425,0.04328476112005672,-0.016999648770059363,-0.040456779801745585,-0.08423337730795118,0.09432010602605484,-0.025064252145348874,0.04069748801915548,0.04516926705964406,0.0058844157062058694,-0.05309286717949259
BTC,0.017322004922145157,-0.0035141419589298146,0.007797045411779662,,0.0022741915911224492,-0.026999937925893672,,-0.03085122926273258,,0.09289464496352554,0.07260228130070666,-0.01724310394336486,0.015931126395164
APOC1,0.010805147278814464,0.08906083780768691,0.026604501610731714,-0.005410560096025399,0.027276116035082305,0.10257933596375739,0.0166435846294883,0.07749052123297337,-0.0003341517908091434,0.006050637285411321,0.044542953103220484,0.04158392436060974,-0.04562044450172778
PKM,-0.027811001311325897,0.007142726549642367,-0.0462477276967266,0.011874617793490496,0.009952228539130113,-0.03387790974207992,0.01964337318809124,-0.04568285263049569,0.06614851553212185,0.020708433765910195,0.0018431465327837834,0.025943536386089497,-0.10530767452312897
TNF,-0.015582856715581603,0.05355887096338412,0.007993007662915233,0.015060392993659997,-0.015512537775549945,0.09571552845039769,0.020325381529168688,0.05894653998526899,0.04092356082143527,0.07429847688471912,,,0.03830281346246108
GNAS,-0.043294128904559886,-0.021392376389013496,-0.028827879743956116,0.008970916301619995,0.024234266418057652,-0.06613805637565671,-0.010256456970671991,-0.032831329578956694,-0.05474407448047721,-0.08465491571538764,0.07851011211453175,-0.00321422518508298,0.06703870128554297
BMP8B,-0.00433330630162971,-0.015228932772234551,-0.01900838795139476,-0.01957906254076123,-0.010300165634135215,0.06488267700731781,0.048155495597730184,0.11616106392048442,0.013321422443568856,0.04001227971814368,0.0218358114228688,0.04295930351815978,0.06001515521593931
LIPH,,0.06203879875455158,,-0.01128936758005377,,,0.05938215995766905,,,-0.018661172441608257,,0.09031585296095909,-0.028764127689278
CCL28,,,,0.014071638468738623,-0.012182920987972991,0.012756646190537489,-0.04194798763565074,,,,0.08800518464291245,,0.009392475010385046
PTPN11,0.012117280163838466,-0.0016110179209169277,0.038310122727356094,0.009078576357717841,-0.011688151890628936,0.04591898788121957,-0.03158350295818528,0.03197471613798879,0.005564638810387001,0.0005975624834695563,-0.0038616608340942002,-0.05383323440334312,0.013205865278281458
ADAM12,0.050361338411114814,0.008769802567762799,0.07775032012891518,0.08003670109516654,-0.011774035778241506,0.023828201688612174,-0.08072720838155067,-0.11961844073665663,0.09784265362667438,0.022552663288555114,0.0790663052984812,-0.023189159110014245,-0.0029452559415696702
EPO,,0.004261750660385716,-0.01997133914332358,-0.011811475022044347,,,,-0.02148586001657095,0.01864858550340138,-0.0202665098542059,,-0.017047330303609925,
EDN3,-0.04360675998047019,-0.01895790507355601,0.05197262226382624,-0.0029446730050293915,-0.03246627329611739,0.08410736204783235,,,0.10041177515545778,0.08171626418522032,-0.007298758627151155,-0.024858553389921115,-0.028764119594501383
CCL22,-0.019715815243462245,,,-0.023782660750328026,,,,,,-0.022937324105157357,-0.02625076653181042,-0.014958290225319465,
CCL2,0.012800098355772456,0.007610210160132853,-0.00675130716528382,-0.03202532787978245,0.025563623897948206,0.006048136826839151,-0.013828164879793563,0.03386905164351926,-0.01101633127816874,0.05556946777299099,0.03324215993401148,0.04861859733340015,-0.04651183078535154
DSCAM,0.012891226762063428,-0.0394106058640863,-0.009529509567443249,-0.0057312507607817946,-0.017671694375004356,-0.03469407419671279,-0.001697361269875652,0.0069839912337116405,-0.0323104968337589,0.004803565103530171,-0.026660074821883886,0.06192637470066709,-0.015225489478239528
ANG,0.020113729029778295,-0.012934496253263036,0.034622702492713014,-0.0004918374119792031,0.0237383994520509,0.06125669798846172,0.11480597254564094,-0.1334613502273368,-0.020320212618820076,0.06198682435512476,0.03762625918507987,0.017093656764875762,0.019354143980443137
FBLN2,-0.01724032976405672,-0.010396928711906556,0.04444733997676146,-0.002762086671710103,-0.013836683919713872,0.0162959392747035,0.03632653900583442,,-0.04035157712730695,0.04815450260215158,0.017283108239650565,-0.024477889823974194,-0.006983677936724497
VTN,,0.010165221663989227,0.05278764510313562,0.009388692453884122,0.01903239835007334,,0.06858401001464416,-0.003406451879583751,,0.014302101071392593,,0.01201511382769432,0.09859559564830364
VEGFA,0.049917874951456914,-0.030142690154082077,-0.06036431163935703,-0.015040097500151601,-0.023368233536688293,0.01628966087049629,0.07704202050622211,-0.11507301095698982,0.08414518239769812,-0.021351652922325357,-0.011359489216347678,0.03892696877574506,-0.057733163210222815
F10,0.03747749697984235,,0.020181230812273236,-0.012951027074832012,-0.031182839025160863,0.04151582169355688,,-0.028749528798738065,,,-0.03394791484158186,-0.029524877003555956,0.04108655049056973
SERPINA1,0.021394869926185615,0.03843075045830007,-0.00553672206235297,0.03436836557448203,0.0031403741615243876,0.03287130748654332,0.06758594140570837,-0.03945397430223659,-0.003861538431339,0.02600799087992257,0.07508232353606704,0.06516446671231581,-0.06140915800522511
VWF,-0.0767516704749381,-0.047542800531786056,0.03838149424240475,0.013655726616890603,0.005186235852829837,-0.012480427870911488,-0.048863089137362606,0.010003652693025654,0.01939682160874835,0.014666539985599738,0.040105864527937164,-0.06422014402744275,0.08353171631683229
GDNF,,-0.012386929695470412,,,,,,0.048944469270785246,0.08735775581355588,-0.051094374924785226,,0.008156414587183646,
VASP,0.028997768873418556,-0.014390526157145658,0.02139486389967081,0.020211965718443275,-0.0005516524157335792,-0.0006532096168543992,0.09180522745974518,-0.08924047668158137,0.004155950511583758,0.010908042704809594,0.11242276845596014,0.06286780183164742,-0.05274814434830075
ADAM15,0.007953576072546032,0.02060676772889173,0.0480634160591493,-0.025848332007942922,-0.011656196699366643,0.05626866655006442,0.04563060055535837,0.04436504925626116,-0.06509591542480599,-0.042805698537313586,0.02517652633695214,-0.034124564121554776,-0.03163755870545899
WNT2,,,-0.016179812696609872,,-0.013822437556961246,-0.03116728107488907,-0.028598999611850567,,,0.060369579849100526,,-0.002367379509637232,0.04299778901125613
CALCB,-0.016558157731686785,,-0.024321437088520945,,,-0.020865547427314186,,,,0.09553265171859755,,0.029522957034728212,-0.02778986030208184
OLFM2,-0.055778187286990966,-0.01244380420935986,0.017942439346117455,0.041040437332511365,0.024891579799031158,0.038434826569745804,-0.01709578784377597,-0.048177424940411315,-0.021974715082334208,-0.006327359737120146,0.044266911839829795,0.01377065158824777,0.005600857073490106
MFAP2,0.013991846169077294,-0.0072841358602979715,0.014305801243527653,0.0046114912147464234,-0.018753799366603294,-0.02425656991196427,-0.019842772246650046,0.03804136002668023,0.047411109114569555,-0.022578707285118405,0.0878356401336456,0.001426191628204962,0.07382106718696455
HLA-C,-0.028267131739486476,-0.07006918700798541,0.0387249148223532,-0.04057370918319298,0.032681750026855576,0.012962015384785941,0.07719434522005372,0.0007008663039130534,0.04610405187306627,0.049573832900767084,0.07736454323264663,0.007229835546663085,0.053267554291337726
THBS1,-0.03230196647408439,-0.04623473916380909,-0.010517962509981047,0.04641054241217966,-0.04040114225360133,0.017110675191369256,-0.1103548781328234,-0.01231437592497312,-0.02132639222773963,-0.0009525363613211044,0.12023126428577341,0.028436550218422084,0.007847566680990388
