,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.024259565911151408,-0.009203238672373356,0.03122729350661409,-0.08367025097363225,-0.029252022208451772,0.046130550867750475,0.0390748487443771,0.0953224405293797,-0.027726276926964596,-0.024142910736362714,0.021292520940632165,0.01590225083493616,0.04883123153428372,0.040593613627813906
CSF3,,-0.03752680065953653,-0.021568758609927276,,,,,,-0.04442450109959931,-0.03619037855544172,,-0.022988338574946296,0.010619997833580641,-0.006391357532480709
PI3,,0.06173904733663551,-0.02428670687157818,,,,,,-0.10075320664635971,-0.09450266010728214,0.01604884950343677,-0.02885959228913308,-0.09683401974422817,-0.08394862100843001
PCSK1N,-0.022455608665252088,0.022164179332351392,-0.036426603089756086,0.016700683559552714,0.013964534425630289,-0.054182443483119264,-0.05289665714019124,-0.009722061437894,-0.0012800077295702394,0.0234562717295547,-0.02073260542070064,-0.01574643459847626,0.0390703003703555,-0.009417665249254546
NTS,,,0.12292104808339636,-0.001458176596005076,0.014159417941224514,0.07732959079141756,,,-0.019640554971133727,0.050115218321916746,,-0.030420020296290432,-0.037257810128848504,
SFRP1,0.048199814099098716,0.03471982711492069,0.06503786217103438,-0.013134259229237638,-0.02312671312902879,0.05976208336947838,0.0371356509640359,-0.016676540948768255,0.03342899540268613,0.04220002544653099,-0.03756295116196017,-0.00017107906562695757,0.02077197194258557,0.05757783557881854
CXCL13,0.11647275405495504,,,,,,,,0.032782512252672646,0.12401370347558671,,-0.037498763994038946,,0.07397651548728362
MICA,0.007861995154586535,-0.04353916696272369,0.01132537292193101,0.007633720015947359,-0.036685733735736414,0.09562355440371867,-0.017207131271183233,0.04617151073051959,-0.013217318464727847,0.01998931960368594,0.05389593593411656,-0.028731051534187296,0.1144769018358847,-0.007890935663678876
TG,-0.03656851593063882,-0.019196519734514226,0.03661632601739386,-0.03586275726593756,-0.016736701692372735,,0.05019136666540572,0.008407428107542313,0.08386902466237706,-0.037801818571337194,,-0.018919755899343405,0.006219437577044081,-0.07404307360067008
ADA,0.02939217864771191,0.0017419034233776126,-0.029072802464903014,-0.013527650639019624,-0.027181749514859275,-0.017880953646307388,0.015042820566155015,-0.04082559659715825,-0.012910377071877454,0.13784399568936823,0.02422122026219929,-0.049846889840710736,0.15547804021791833,0.01328847902487065
LAMC3,0.035126506222287114,-0.005976606063709791,0.040614969053203824,-0.044444072676597314,0.06914376358211859,0.024547652424037978,-0.11731045628337537,0.10561271449094496,0.06342981322036519,0.036329398548562764,0.09711957834954346,0.008953904925905804,0.162013406902811,0.05963849436580793
CCL7,,0.018996859803565656,,,,,,,-0.026926710457932657,,,,0.04361734511902078,0.027195487045058753
NGF,,0.003118805332285476,,,,-0.021609081515159938,-0.02905734405674748,0.08719709498629048,0.10886793822302691,0.05793680765127926,,-0.002166885426950689,0.13676267943789733,-0.07133822644617811
TNFSF15,,-0.01156845933744494,,,,,-0.033732610658382726,0.014549176206938314,-0.026250519087677667,,,-0.01427536359396378,0.09840518034014192,0.034942381878856475
HMGB1,0.02709254933934934,0.04433048027510419,0.07534333848140079,0.055409943234731876,-0.021109419818862017,0.07987361578915726,-0.03778267462008374,-0.09890800705011353,-0.026891836988510304,-0.06406384966990292,-0.033287058835919106,-0.030719947809466637,-0.11954054544263301,-0.0065696511407160015
ITGB3BP,0.029242602997551326,-0.04497326705799487,0.028091247201744468,-0.025477697417939787,-0.008279129467655822,-0.026083266000998775,0.055876599014642446,0.030061529993038422,0.02221550578189265,0.0011103056177533019,0.05892421071661396,0.010189042100275457,0.06551007668098684,-0.06257841990399551
AANAT,,-0.02171731844125832,-0.019455603958186594,-0.015241763811249222,0.09954793406021159,0.00542515775417293,,-0.021394671134675376,0.0483440673558288,0.0160613165291255,-0.0019658120432989095,,0.04295100753924156,-0.010389280545380632
RELN,-0.007121273923175134,-0.029959991292043107,0.016531118695999436,0.06054333437573372,-0.028276007645460326,0.00525269286298002,0.017946231496512262,,,,0.02204887648856538,0.07192289002854416,,0.06073369322817536
IL15,-0.0031379841238250946,0.01547642999055532,0.056802421084525,0.05122022923511763,0.010207023093513836,-0.041631437028673786,-0.021481721022565556,-0.016401138232246835,-0.04327706329821012,-0.001589692584756883,0.01050677191168224,-0.013425901587581947,0.12287776187330329,0.03860456580617001
UTS2,,,0.020886175012621373,,,,,,0.086262395821471,,,,,
BSG,0.0031549762610299783,0.03855884483263113,0.0032639302064249157,-0.011811322896724702,-0.0052867771587981885,0.045393985837854194,0.027732396174294897,-0.021588139948056997,-0.05263817339408672,-0.014992121138913631,0.18624206811740615,-0.04189187038619073,0.06483673442482539,-0.04719877331593949
ADAMTS3,0.023647247408198003,-0.015335538626413504,0.07754496577683317,-0.009707315507433457,0.006882332921446319,-0.015244707725017409,,-0.02561794061596728,0.05257211413449323,0.030707638551498852,0.08189124230201769,0.08635330811178256,0.040736155189105464,-0.06579945761900813
CD34,0.0032169669251383127,0.002120723127533858,0.0743642883966501,0.0005569157128122783,-0.03609605075170823,-0.004293782238802557,0.09146618146285743,-0.035077630817630615,0.06892047885903076,0.003902789560933246,0.04805088247085736,0.013752870440060566,0.1255525852211592,0.030474113311055265
CCL23,,,0.04650152660028701,,,,,,,,,,,
PLAT,0.05332596029561842,0.03083915511225155,0.002330962364194728,-0.09658023718594694,-0.0026045347847740014,0.05486553986539095,0.05083111672915353,0.016617902812864734,0.05831751458132933,0.07360564048504076,0.10360181155092175,-1.153651273192462e-05,0.09591043032015135,-0.0604886172008483
NTF3,,,,,-0.031142962258688987,,,,0.07835381446290239,0.12203822955801073,,-0.024061023166006727,,
LTA,0.02237817849052005,0.035546070787769266,,-0.031061639606805632,,,,,,,,,0.08396789549441648,
CKLF,0.017074597209605875,0.045473640761357945,0.06996646085692902,0.02206188538680692,0.05543057758866343,-0.03317452946109064,-0.008311877821403281,-0.01749489871763275,0.017315257595229394,0.030748101935038446,0.021777045813388855,-0.03481340155386274,-0.009310895351164427,0.04848833118076329
CD24,0.0410524088000441,-0.014987558093124098,0.03242441836867196,0.044962730069798465,0.0013778504852592476,0.017517819716271893,0.11833589348205396,0.03935081338437539,0.09821366564948639,-0.008639001591432348,-0.059338993664755216,0.03745225723081907,0.09755754094149759,0.04215112953052907
HSP90AA1,-0.017216427516749327,0.03958250461241058,-0.096590278653517,-0.054442809987173324,0.012136164721566117,-0.08669003721284818,0.04167945137688286,-0.04763425353828974,-0.13793239108815547,-0.14066777673072106,-0.051208051633404195,-0.0371481286436919,-0.16049873809669138,-0.0488058179870925
BMP4,0.030009772339169582,-0.04859870561112489,-0.02642890244406591,-0.023483607557090343,0.0383566992489574,0.038930192289344384,0.08354197097881219,0.07163306433174634,0.03497895160498972,0.048066136198170024,0.07330854670359045,0.05584173372375154,0.10539355732180686,-0.03653600202152613
SCGB3A1,,,,,0.018669783305244336,0.023138402817679305,-0.05259943287417948,,0.012931917438025749,0.10806010616610637,,-0.029645425678961557,0.030250418027874124,0.033511439278639546
IGFBP4,0.056692866790921004,-0.03433214000029471,0.04526151260392058,-0.04036060892844627,0.018211407956198883,0.05021322014485728,0.10935973063818925,0.05277293957269542,0.00843617437529405,-0.031386007271566145,0.10125272994570461,-0.008444918181278762,0.18037885489655409,0.046415461587889784
RSPO4,-0.035552000051819514,0.016433117660685753,,0.019090692856408388,-0.016273548509143126,,0.04101796892900536,,,,,0.05644507462435826,0.09012515813032088,-0.05566524549444409
LEFTY2,-0.014822570700836058,-0.04552998516948629,0.03852183150028329,-0.017602771415600873,-0.017844144970146723,-0.021609081515159938,,0.07765792703726732,0.05172232963843038,-0.028967553577649043,0.0772466595126076,-0.027150989274334646,0.08500806898768719,-0.033878530635343025
PF4,-0.024462476204832856,-0.01870078793585241,,,,,,,,0.06819680915137298,,,-0.01690446645014073,0.03654924658866177
ANGPTL2,0.05720313181832199,-0.03278183999672679,0.014861583721582996,0.023463407465704612,0.03186349285225037,0.03422280617145745,0.072846739079182,-0.03171674402451814,0.05907219627977941,0.09508367358001585,-0.013722335958335642,0.021772016897690937,0.11656643365816745,-0.022507648231814736
LRIG2,0.03970236952098851,0.0536066645072697,0.012697053808561629,0.024459766108038197,-0.020817405274251646,0.0018647464397741774,-0.02438338444620322,0.051233565424035454,-0.04357859358076222,0.0719708104897981,0.028453316922392006,0.027924960657566923,0.10925021397257911,-0.04378737439551565
ICOSLG,-0.021260281792441424,0.012986619896180511,0.012997575483894068,-0.021393241057243273,-0.012275325899021786,0.12824739661530019,0.0736544084250668,0.03023614142614403,0.06769107824047986,0.06975792343725284,0.030085698112780182,0.030623352998411534,0.17093017955231493,0.07431616843692164
WIF1,,,-0.003137559074014488,0.05435543554116153,0.005784693418063135,-0.04950027656236308,,,,,,-0.018559338651121485,,-0.04061917006776124
NPPC,,-0.01883547255021903,-0.04516590225330106,0.07724603618029212,0.04232291633831899,0.07189304405604255,0.024864672123727255,-0.02561789141517828,0.0032261382807275267,-0.014394985792499489,-0.007562614923491378,-0.0034144872102275605,,-0.010924383218485567
LYZ,0.017046344086964267,0.05759528615854655,0.05300789322094285,0.03926448468373803,0.0019237423902592038,0.09489350269546437,0.18301051865678214,0.03643974588314441,0.07446422044482519,0.021844463843907192,0.07222937561072096,0.011577697979511633,0.20240075346525824,0.03340372398471046
EREG,,,,,,0.027417826220223106,,,-0.023007705509853,0.0004188913417337416,,-0.024866660107190738,0.005165071767097982,0.012157038941006743
SPTAN1,0.020226271810171257,0.011499330795691931,-0.001932030280740497,0.06098876340870195,0.04150377276339809,-0.021480157224067313,0.05124910125364121,0.07443459898659123,0.024239137855189927,0.05908369843236906,0.008015310355087363,0.06651039772152241,-0.04726607849018721,0.03913768639274919
PTH2,,,,,,,,,,,,-0.03175089391854905,,
LIPC,-0.01895667943073029,0.012538680515361748,-0.05088585962199237,0.028527268000040743,,-0.011437101221005183,-0.0173468034759524,0.03501345583950196,,,0.08287263023328925,,0.12152244487491463,-0.024473001372522094
COL8A1,0.010682435152812673,0.04945687141338227,0.10920671142256867,0.014975695326591827,0.03253863737801975,-0.0404101043498669,0.14067438182618308,0.08053841417714065,-0.025291258458201172,0.07119512233265399,0.05185957336060886,-0.03252136688312696,0.19933644641791878,-0.05230380760085915
GSTM2,0.02125275801762005,-0.010178235624385521,0.06294980954846556,0.025021263783635776,-0.02255569820661876,0.04104387617604747,0.08719189103800135,-0.06445198919671795,0.08332199992328744,0.020462349321434502,-0.006758817847561765,-0.004291370828336972,-0.007240243787326607,-0.027039900081728442
SPX,0.04800486499773746,0.02422107854657077,-0.039975557668898494,0.07841965554640354,0.04299412698029245,-0.025536183301460708,,0.006569750109715401,0.004272305629896855,0.027107496415268176,-0.11997321320335587,0.06007428342914108,-0.009493422446682899,0.016372015376438953
MFGE8,-0.01931504545188118,-0.007074259744002139,-0.03562026582454958,-0.03424712123426304,0.04404905759914984,0.040300489731352515,0.0974503968715809,0.002106523897451108,-0.03480553985392799,0.0796234442757776,0.08419223155365511,-0.031994318134053026,0.09722733091748076,0.03310636241378091
TGFA,0.02349433801397329,-0.00554128542817596,0.03768630997563577,-0.03139103217656584,-0.00691087409596033,-0.03557699916738684,-0.018706955536563243,-0.05573878461438347,-0.0008150240854280363,0.03763274928000094,-0.043852777263098754,-0.008715784908364813,0.10500067134349199,-0.06438132904862921
SLIT2,-0.018329137474350953,0.0064316942208724375,0.0215617516311591,0.0018684017568112194,0.008157530557847566,0.012692761844096786,-0.05093590162969956,0.019710103973095448,-0.0028487912685182157,0.04443725566605779,-0.023619746632004814,0.0009983967371585088,0.15019118136440446,-0.034775531110305534
PLTP,-0.025831236840128974,0.01996325921966696,-0.012438229073659742,0.04397152318752571,0.01964914244921125,0.046709984258398285,0.07363911244225732,0.10689441799730266,0.046885018439731946,-0.045840110619198265,0.10251968376428655,-0.06527690706187346,0.1012571648506709,-0.006538814282858653
APOD,0.06228535770085896,-0.01492677145373928,0.02596251176375559,-0.005773278449438476,0.01569137696732272,0.09405779993761654,0.11708853914075672,-0.01778986690311276,0.10524823568010071,0.13869586446300836,-0.09031946946722481,0.04139076726691274,0.09184619064988556,0.06353657498912077
B2M,-0.044544881616368465,-0.037900144238958974,0.04225624981034143,0.029157399191110118,0.024950847642437907,0.05581964220815783,0.03779750764227142,0.015599607860662876,-0.006236303770567465,-0.0006578737300072185,0.10557569075487587,-0.0408118152761495,0.13649121336433234,0.07087868313932046
OMG,0.008417342368283197,0.005686040993964902,-0.07761613280954217,0.09847842312262213,-0.030963806866622114,0.0294146625283674,0.0694190168191812,-0.07028968902020195,0.09500816831152312,0.17749873198333965,-0.08481942081588996,0.13420898279313864,0.08201793733098178,0.03271453528391327
CXCL3,-0.043969171995685286,-0.04546307436918484,-0.025544277968986027,-0.08249135049444625,-0.01740925705599925,-0.01419546234133504,,,-0.0949751628659824,-0.00040213660157688324,-0.01750757474211815,-0.05600558252600655,0.03982711117708883,0.034550344613447546
CXCL10,0.05124644182026098,0.024761421926033637,0.039075749542505055,0.01730988875619495,0.18157774812749813,0.004614443908536948,0.07008954998878943,-0.03455545611732899,-0.012078809979013108,-0.03097203653722617,-0.031850232389660386,-0.013747939388366978,0.06841146981255493,-0.047097755631756055
RSPO3,,-0.008716718271013738,-0.03194713332060137,0.0061283216657932165,-0.03533795363871751,-0.04774217693369749,,,-0.03966135417477937,0.06807146817553544,,-0.027394036603423454,0.026461065141375164,0.03401694746398895
CORT,0.010861792285407582,-0.017696983814725543,0.011896081761395281,-0.02247909705952625,0.0060027492287752365,0.05535003786707788,,,-0.0025544080841154748,0.09517188128693597,,-0.021138133049692327,,
NCAN,0.10033594895338363,0.05194413363724117,7.356042346078459e-05,0.006626093572838687,-0.02404828957140236,-0.04623770897778348,-0.020176035646678706,0.06556665364886065,0.11287124223916857,0.1328895132881315,0.06101102501482647,0.08681935855598723,-0.11261148331223451,-0.030581763302111677
PRG4,,-0.021434055158921037,0.0703216635488253,-0.02103695485664695,,,,,0.08794829704804255,0.024584525840507396,,0.021731495552472477,0.13604164423705878,-0.018225612122262234
ZG16B,-0.006292065353447384,0.011046932329319326,-0.029879498725046263,-0.00024742413207764607,,,,-0.023783711551171635,,,,,0.018408345093185178,0.0374643867599238
TGM2,0.01977577379322681,-0.014800396693341883,-0.010383094673709195,-0.017679636460417102,0.028750339878851252,0.068929362961894,0.06351263327856438,0.03238816516705956,-0.04745328180686983,0.017005097642826254,0.06623741062658738,0.006644325138992943,0.1273963364243708,0.028632218711619417
VEGFC,-0.02882079756761893,-0.022369733464834844,0.0058822644767712005,-0.044953587362954385,-0.024689613898545095,0.14643789299207652,0.020796722911171416,-0.030828413687812473,-0.009721174938308423,0.0431874051573508,-0.03116968529183207,-0.011002184020728462,0.00675889879405103,-0.030399373596104156
WNT6,-0.027222884337064077,-0.029646058195119538,-0.027214637400029114,-0.017378857185296942,,,,0.10441096106206073,-0.040196728345108866,-0.006785087758201654,,-0.02649672375752612,0.10088291432942524,0.17676821933005846
NRG4,,-0.026086225647974408,0.04683400276068207,-0.017165562983343315,-0.0562380691636083,-0.008284135689140895,-0.06205118728159843,,,,-0.03450658383135662,-0.026364211442557108,-0.005795008914222476,0.01692385698724785
PMCH,,0.015495130992258544,,0.004609143010066513,,,,,0.004635283752217838,-0.03390310545407414,,-0.01517942443260792,0.04296714146613949,-0.02764315767833392
COL9A1,0.03664296051385794,-0.005030112410039641,0.02963550802012992,-0.021462076571101066,0.05184007576045217,-0.021921268353711307,0.0859102198274065,0.010707149544932043,0.04595172786430352,0.1251871609057872,-0.03115782953148032,0.03532689053580886,0.055085846539725286,-0.04351094304813673
GDF11,0.053031620725984586,-0.0010069572280952854,0.02967732566478161,0.04755640986330715,-0.0360302171248829,0.13594837536155588,0.10357430150668251,0.00401549932500719,0.012455088788322957,0.014733870643335787,0.019472341229274208,0.04193446999068903,0.11895349413166559,0.041215484012456456
RAET1E,,,,,,,,,,,,,-0.02732518401477585,
IL24,,,,,,,,,-0.020405776988011992,0.014584957248353004,,,,-0.049513813488754256
SORBS1,0.002244804674258289,0.0051954308496363335,-0.006459349467988327,0.05179777018060978,-0.04627718618170789,-0.007298572034178093,-0.015396130004755424,0.08821269697591369,8.03705905114863e-05,-0.012459857066118187,-0.0163661469240385,-0.01927530013570941,0.049141671419927334,0.015173953396189946
DLL1,0.013661210652575657,0.05933712008074194,0.010894982331794641,-0.012425706862118597,0.0036697819703683074,-0.0030687320743135833,0.008939177827860625,0.045701399466359156,0.12420215260790757,0.1492644085319566,-0.03244468228376531,0.015392011857969005,0.09886290880032782,-0.0419295481797922
TLN1,0.01763608314750253,-0.010489729045409497,0.014697861796756266,-0.012492058736121584,0.009582160499722972,0.05889163654734847,0.17093239174075744,-0.004917572051236175,-0.07940681177583617,-0.06026736474329582,0.025523387945449356,-0.0518872258661484,0.11739809008388365,0.020233269811021942
COL2A1,,,-0.025544286661986923,,,,,,-0.0032030409942165492,-0.05922323068058191,,-0.03197790302308896,0.04409194079873777,0.012214121038574804
SHH,,0.003352037976955996,-0.02008091310946421,-0.0961139198357977,0.042554450838314724,,,,-0.021899317999984208,0.07958364041915812,-0.02094904370633542,0.011001673602310455,-0.0383037217024041,0.046617286789581894
PON2,0.0005607714957713617,0.013060565633166866,0.06509486840987115,0.03560503750069035,-0.008985158710694429,-0.05090730514170447,0.07149475036264667,0.038759851537007284,0.06683591878363523,0.04909174336293283,0.032995241559917864,0.025572672669271126,0.030695781888566566,-0.02663632100660475
ICAM5,0.00395658365483856,0.034744998583290956,-0.049916032398581146,0.055395396451511085,-0.0018906536843691381,0.03259312028256902,,,0.009196568742588018,0.0270638289918956,,0.038136550652347286,0.035125138007479365,0.10636558903062296
HPX,,-0.008936038071748168,0.025052977048290712,-0.01919550639530511,-0.016273549230468757,,-0.05204330598399418,-0.038977898413210275,0.09396473289685606,0.03604916520493092,0.09154522009470564,-0.04201733851282195,0.07443289217565899,-0.03130467105746863
SFRP2,,-0.013537397090950401,0.057011518981545,-0.04036782744931894,-0.03427415477886192,0.06591408310492489,,0.021151148976109858,-0.02871448654641575,0.009722700238124073,-0.01771371786363937,-0.008292621610777024,0.17258043711106194,0.0025153296228642794
CFC1,,,,0.043005154796692154,,0.07373093439697698,,,,,,,,0.030804506070688104
CD70,,-0.0160376637522214,,-0.012306302344096454,,,-0.06978042535254018,,-0.04788071597727243,-0.026893382134728534,,-0.03839295391270492,0.06928360847766533,0.05952150519891908
HP,,0.00269270525308739,0.05002216553921538,-0.025302470853898314,0.013428673676445154,0.0758504296654828,0.07357517442690696,0.11047623161291407,-0.026153605282644998,-0.011720149299404684,0.0024780720779177426,0.014013861821226676,0.04255113170070355,0.00550034091899807
CXCL2,-0.01881105651972383,-0.009153683966823265,-0.005876715023383196,-0.06722396498913637,0.02783282093514033,0.04308185828458094,0.022243533511656706,,-0.053735197700694834,-0.058212191609204635,-0.05003573940394609,-0.09313410528172565,0.02368507460633986,-0.010524539318478836
NPPB,,-0.024064415613643617,,0.0500275251769081,,,,,-0.01769791974913188,-0.0003193316639951,,0.09039685760348126,-0.060762004446134256,
CCK,-0.04506766100282,-0.04339391990739328,-0.06022738524538089,0.10765196471771174,-0.00600733157278795,-0.03326130262488184,,0.09424862769909452,0.061627212384613696,0.07866579178162716,0.05949671627620882,0.054957089744296576,0.09185492194961031,0.09470325491179706
SEMA6A,0.036423605238488616,0.05335490737597765,-0.006049500707442773,0.003182318997600396,-0.00942720191536637,0.04965077274969077,-0.06789475491651999,0.012509711371536574,0.06114824631725107,0.06383952569777096,0.06772931716027518,0.040273274825965606,0.012432983238094735,-0.045379744335561994
IRAK4,-0.023508867749168896,0.003543100656007856,0.023639693284451008,0.03755335629555233,0.0305125520755303,0.030885696451914996,0.03621042421943141,0.020303922001653728,0.02914545161100116,-0.003775963172325183,0.003664857526536847,-0.0381320461831086,0.12741456024483777,0.018160793500558933
GSTP1,0.05214055145269165,0.02708532546355988,0.06444308622565503,0.004010151735033686,0.04123577320949914,0.08185654725423229,0.018525586873122467,-0.08443819158089519,0.02796513389128271,0.08744797415129879,-0.08330674841420299,-0.004840058186890263,0.032621718542772814,-0.04719435460907406
VCAM1,-0.010751453789990782,-0.001253771127798568,0.07702040070811873,0.07777662746105943,0.058416780753994285,0.08451232087382284,-0.013043955953777721,0.07008319375371554,-0.02801297590609588,0.008632194094909677,0.03244467960842173,-0.015452142906853747,0.17470623743833455,0.04284247577935156
NXPH3,-0.028754274535827136,0.024719044979754305,0.07074466200454532,-0.05279261557324685,-0.0023010915890830344,-0.03443520966853143,0.09205531959286475,0.04567439195165507,0.014631402303661643,0.01528053840446424,-5.226160671164492e-05,-0.026858362570317235,0.027762876892836828,-0.011770925735924602
MTMR4,-0.056067006482172374,-0.0029214081985492867,0.016094359673768596,-0.0036496386998709643,-0.0399994716614352,0.0221941505043711,0.01298910862751116,-0.002193715842552175,-0.023066861887637156,0.03745641692418219,-0.014451821517480761,0.044010777135768425,0.031762159960212075,0.03264207745714706
LAMC2,,-0.024897040217986922,,-0.025905863352070128,,,0.03957497133814821,,-0.008164899170539978,-0.016213258412193968,0.012115719620763448,-0.014733999065294764,0.027686360344500418,0.031034161985960155
IL10,0.013340900405437419,0.02248554443095221,-0.021810578450733056,-0.042245421105298296,,0.08253929802435542,0.003787129964000232,-0.040925662415306104,0.02202111902806221,-0.01125154945296072,-0.016681252213697335,0.004000008754666648,0.14089795969975136,0.03568945045430208
SEMA4D,0.02969053313606423,0.0433107907222756,-0.04632475909372512,0.08807623858248767,-0.007906767400592261,0.004230221633745158,-0.055632818443755186,0.03780486135079805,0.03462524998705621,0.1335762484432346,-0.029906606199362883,0.08065796266089545,0.15623007275914114,0.06336582929465041
