,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PROS1,-0.06402174271288892,0.024018631658416303,0.06529680938841875,0.0017806045697374988,0.11269557162361264,-0.013880121203250322,0.18530437918008688,0.05040967640224708,0.005825794563945422,-0.0009585723178227331,0.09455006854058966,0.05767770049317756,-0.004439149113930759,0.05138502732934994,0.0358431602700734,0.045181734964456134,0.01933760524100086,0.015406137695567762,0.05054088569873555
CLCF1,0.05568256977218136,0.028101152840885147,-0.0142320231650529,0.004386685619894259,-7.364325040380774e-05,-0.018325219454085134,0.06634035856088334,0.015495960641884923,0.011447413896436564,-0.03382299139252021,0.04712489017737562,0.10787091887008791,0.11330486967616954,-0.06565171925565556,0.03480639752315797,0.05755432964756537,0.06661550606163019,-0.060520768500633954,0.04692594319832019
PSAP,0.00536392446056709,0.02837932707773207,-0.03070126123973773,-0.08906063628607346,0.09487016496715164,0.12050830958439265,-0.0390605081319627,-0.0046375342747240365,0.03364934396804118,0.07907197520719732,-0.014165554890872524,0.027316891059091963,0.0501524030821697,0.018063289723831324,-0.017200924668368003,0.058920433163897994,0.041151680193546356,0.029471985416801447,0.14375962108715032
EFEMP1,-0.045356524162023105,0.00770920212450697,0.04673984156537783,-0.10007365534502202,0.09399380436142553,-0.059224505713841906,0.16052713823740716,0.05737443855272725,0.07031296741421963,0.05787167701631018,0.0711330475509492,0.11375911053231985,0.09049158728521023,0.13866518930144967,0.08188653010941327,0.08639217305343999,-0.012027864695571228,-0.00164320547603317,0.08219606953577116
C1QTNF1,0.02039395525571885,0.018553139646165562,-0.0266183005611091,-0.008270027022938045,0.08229609454969461,-0.00023734396855698878,0.07051701415830557,-0.030903221085905503,0.0024908996849260408,-0.024544283514490114,-0.04329484810196021,-0.0032140473082211984,0.023388979170861027,-0.016300689171679185,-0.011375377879622681,0.05824811699483962,0.03344731756719363,-0.0928568618317505,0.1066038724169476
ALB,-0.011016242958660905,-0.01853954485082059,-0.02387710608916919,0.0009072411387847036,0.05635957951607327,-0.018856672360627207,0.008454890561842746,-0.01905359275357108,-0.012022031006410612,-0.0037304936326825267,0.06204661526303913,-0.049009161808658955,0.01888631480295242,-0.021228023434550852,0.061133592746206514,0.05782819016504438,-0.04216561227635486,-0.031862639806470826,0.06640938393516974
CCL13,,,,,,,,,,,,,,,-0.03170770285567073,,0.03483186228511467,,
EFNA3,0.06164043750770843,-0.03511822192348762,-0.013620567067803386,-0.019629881212079058,0.0029465375578603668,0.07898872556219107,-0.09940984970313252,-0.024969320717112824,-0.029828740581181956,-0.0313494086706234,-0.05734952323890159,0.010364138850086684,-0.0006690071966169652,0.018062727242265594,0.011132466470161681,0.024454718990278883,-0.0057185545058741055,0.07716085738499164,0.06310356919460251
DRAXIN,-0.00891583240830014,-0.016342900051428414,-0.008187399186614173,0.021089373035011624,-0.03363293478328427,-0.029824211021257145,0.14580595822663112,-0.046327127298421686,-0.00965310095500209,-0.031955281652841484,0.015340044341159733,0.05128522897845206,0.043743244728668695,0.04891739324090942,-0.03599890050882483,0.017117993425258923,0.020286280215770582,0.04254906254398357,0.049684525228903154
RAET1L,,0.02534591416700538,,,,,,,-0.011561760836771316,,,,,,,-0.01021023106473731,0.008363447576675167,,
NPTX2,-0.008346384821697517,-0.010458925943721262,0.005356815315550784,-0.004105436515632257,-0.08000898523391657,0.0915717059727843,-0.1434130476721662,-0.004173504939872223,-0.054211732113257964,0.05164116371433778,-0.037102706015172536,-0.01629640683071304,0.0026606198664451053,0.017475563150946654,0.10206228255988109,0.14393086710274794,0.016262925495204923,-0.031136086318116325,0.08385890535512984
FGF11,0.04322556898296998,0.03972308639290686,0.03246151783039303,0.03166412524736251,0.03734036143364477,-0.0578879312936119,0.1529650685175226,-0.00850831011652759,0.029320514363001725,0.05104112742728006,-0.01097143182797112,0.027706854766812287,-0.037206894942996366,0.05040128875071594,-0.003938614528298472,0.02161225293197852,-0.031180725109370054,0.024816196260874814,0.04848397856936449
CD59,-0.08885807513333588,0.07477272531552982,-0.014139916532743126,-0.03765318452639913,-0.01657962997516835,0.05970021437643032,-0.06885297397822737,0.05361212507538605,0.049898388494785395,0.03940761143992149,0.03556025132590572,0.008404421580140192,0.043575050243825346,0.06678764164657486,0.06430714269662852,0.14454867435560226,0.014546381681966584,0.08421066639891857,0.0027653609339679088
COL9A2,-0.02403358839579802,-0.039884024254331116,-0.006358433417947379,-0.008004739479118448,-0.07186279790065296,-0.0807483344317313,0.03084807571645801,-0.018827860207588986,0.04602865070182868,0.007132527068329566,0.07460061417188463,0.06759520427544675,0.08261678798422875,-0.036126782293152894,0.026560461528254135,0.05945782656141262,0.002530515540254579,0.10394217604146055,-0.014306432353612626
DLL3,-0.009439176680528554,-0.03650454666382813,0.024875981804321372,-0.027680560765598914,-0.030517032910968248,0.0041672952214692,0.10016989195726632,0.06408437832293293,-0.02029670336210415,-0.03704231028948115,0.06283449068723936,-0.053685862893181995,0.05195554280785229,-0.03712163677212768,0.029707687730812737,0.05608764084005872,-0.0028143987819768007,0.028506903825388914,0.04633884976082134
FGF5,,,,,,,-0.027974522626977208,,,-0.022449597478956057,,,,,,,,-0.010850182771288264,0.061939069404732455
LIN7C,0.003830807636735374,0.004604380724680826,-0.011005910383686765,-0.05354322797689589,-0.041519078625942785,-0.02811671618404071,0.01894565045261195,-0.03858373034394203,-0.0018613414995526454,0.03234614643738365,0.022058857516662957,0.0004504173185467796,0.027758794516344377,0.04483249293575325,-0.014730022586244495,-0.015539579378498763,-0.09530153502589528,0.009253069328780221,-0.026507424716427128
GDF7,0.01331143369018258,0.004546232739516343,0.06862336062913187,-0.005913542194147554,,-0.026935492669207996,0.09315353528518239,-0.02542707802697644,0.04337763405935145,-0.04126585197574473,,,,-0.02115821320413257,,0.01532866274467586,0.14624666256393457,0.07910324827666082,-0.03358351594527056
PSPN,0.0066055361437421965,7.648824603749993e-05,-0.015508988095555823,0.05215196599959117,-0.04729438191195366,0.010072689827263556,-0.011004820989776466,-0.010894005811230121,0.03276266886812458,0.028648405546108847,-0.003952027271236328,0.06311748163767131,-0.019134113066674834,0.009018450767259718,0.08221997450199192,0.058464604987404675,-2.0597880251550073e-05,0.06462395647461879,0.030779346760656034
ANGPT1,0.004875105672085201,0.012711503220149736,0.05916552221630009,0.029532156055406787,0.00539317422618539,-0.008624083643903657,0.11424674918870603,0.04421781134551213,0.017635196192315475,-0.018984612484855022,-0.021478699698898315,0.16515850314144598,-0.02847833626975866,-0.04143032496062013,-0.002393482365618223,0.07835203274101417,0.020508572563683554,0.03504279422738204,-0.024931488428082158
PNOC,-0.05691752349393328,-0.0072192312783820435,0.044308823820423844,-0.009060232587776,0.0007916569567316848,0.1103916208829713,-0.10090900688416383,0.05023893872335212,-0.038872047225309646,0.007715760309690087,-0.026816427496075487,,,,,-0.031082541232031427,-0.028677491923208395,0.029710751887756175,0.053256955670072
L1CAM,-0.011453171628459786,-0.036000572863588244,0.044383281021576,-0.014065870428211301,0.021330273485367816,0.0671779488560327,-0.08583825893585524,0.0687831902756402,-0.04462093072785463,-0.008998199188363677,-0.06460917920492174,-0.042413700902775,-0.004372540185422913,-0.0012431725398614518,-0.016700628480938198,-0.0453421480670966,-0.04032827755675576,-0.023839314198613997,0.05618939236277613
APOA1,-0.05002818091241966,-0.008379896140045568,-0.005787785429508985,-0.029134930026181952,0.073820491424865,-0.0435506506444131,0.1478700838204969,-0.022726239031915587,-0.017130387546481135,0.02913960697752603,-0.008482275085832993,-0.005379513616234052,0.08760142438417798,0.04889844970132029,0.036980254087019236,0.05430377346073759,0.051613576442804475,0.04129060824620275,-0.04830026642742805
PSEN1,0.04587441113843945,0.030131464101156545,0.011170802345216044,0.06887012922161224,0.04950801772501176,0.032778146140078554,-0.0009253534488836447,0.024633611163655315,-0.035488631176265745,0.046708892080080736,0.0805038504475918,-0.04478093472413221,0.08834483683901675,-0.08461264945769768,0.01716444957883223,0.0390538451456969,0.03791671791262484,0.010283274300966972,0.033416054597309446
CALM2,-0.10019362275988113,-0.012930116082372517,0.0016944636961801257,-0.05702481036333142,-0.105396552484243,0.09217049681031236,-0.17555588955267917,0.058614513754139536,0.003986274742763826,-0.06410959700619606,0.01814575385127962,0.046872717513367086,-0.02573258491582379,-0.07472953661871404,0.060531068060318285,0.054038825776074155,-0.07567658263379169,-0.02987542969845078,-0.0361797805470464
CLEC2B,0.015562684568635498,0.022031788523005618,-0.011464357375913479,0.04195507071185952,0.07423057195863474,-0.04641040686177732,0.251947841587157,-0.07917223969987075,-0.028035022452591367,0.044093767821632664,-0.014542288898685807,0.10720815383683882,-0.030427230399163858,0.0630159601415164,0.026284963572563907,0.09366664237127283,0.02566799642238793,0.10909437177525712,0.02046448327284691
NTNG1,-0.02427396630896453,0.006546696453870773,0.011283849524090004,0.029661862826655457,0.07901289179011822,-0.03815718258419163,-0.0019845501729208077,0.054433015095310025,8.913234564201458e-05,0.04749633782535242,-0.005708126689534717,0.05242718230880894,-0.08306817902456107,-0.030234117208477358,-0.016607738077423856,0.046817883837675406,0.04649387463592999,0.0230512300168898,0.050346257346983926
LRIG1,-0.07120486731838045,0.03745144724366719,0.03278944033086351,-0.03591601479943738,-0.07004231823038047,-0.05811193026997563,0.05710825707100744,0.0047116582195963624,-0.001836496662952593,0.024722848333844177,0.12807709441939316,0.01712236380027813,0.057868107554439864,0.11103059323904697,0.026734751873210224,0.09121220125939712,-0.023053471714331808,-0.023223155282492695,-0.05196613484905671
CPAMD8,,0.008114511644406354,,0.0036265582743259914,0.0041296362146836536,0.09072513129031938,-0.02530672043164227,0.06839895183349395,-0.019591480925676356,-0.02830515887265289,0.002103759884800324,-0.038728039833423586,,0.005602273696279526,,0.03328353439795585,,0.027256561164913946,0.06202923977753826
GHRL,,-0.006788243291812559,0.04767080929766634,0.0009298780713635746,-0.0648563438283253,0.14876458411608617,-0.009359603652300558,-0.0003118823389338734,-0.00965310095500209,0.08799223474486609,0.021278070694072334,0.061163156504578216,-0.0029411479442586503,0.09951915601806804,,,-0.011910698121836597,0.09336031596112566,0.13618703689760514
NPY,0.012224882247710778,0.08500420577110923,-0.021564872127512878,0.0722777973196574,-0.03813033622667619,0.08561450709556817,-0.0856613638124888,0.03219522652903833,-0.010401960719219876,0.021486065576442857,-0.020498349197268936,-0.045225963920496035,0.008168841123735305,-0.035078508372825196,0.023370221902190767,0.19494573171958104,-0.021908946574379133,0.0495764847519556,0.0407171221458572
MMP2,-0.05500888215825824,0.03935419720204599,-0.060229694673210016,0.007203368515351687,-0.0020304673626657596,-0.06950474269383676,0.1205438727404593,-0.010901639444252409,0.0063601335728750655,0.03868929130087275,0.07383293432193216,0.06613650676054915,-0.003175203835774357,0.08692137458178684,0.034257017073946884,0.027271556140189158,0.024198223027069442,0.05932233923555181,0.09460604913744894
LHB,,,,0.04182683767668208,,,,,,,,,,,,,,,
PPY,,0.0856883416157374,,0.03519474936960741,,,,0.06289781056011114,,,,,,,0.07225266856682094,0.11388763272430084,0.00541253749517693,0.06765652157399948,0.008134539964584435
ALKAL2,-0.05645948646530059,-0.009254842897191784,-0.012203963390808785,0.04252411642253798,,-0.027941540048709395,-0.0286936118576263,0.00984144119304457,0.02143083371203904,0.08654851913224333,-0.003043717721766719,0.10957746063702556,0.08050115782841413,-0.0057272007748696155,0.0003078182696610282,0.04920388426631227,0.04303573466236686,0.07369215083744783,-0.007484620531830908
CSF1,0.011400788411879718,-0.014523633595424608,0.024796486398110426,-0.02884879072524987,-0.02724487263493445,-0.07168296686832848,0.11409722004461406,-0.06103418362026537,0.02687918679861857,0.0351176232105192,-0.0013548703696092566,0.08815938979047085,0.024911525808519377,0.05652582510028854,0.027076003579956348,0.0667907563309293,0.02427010685856561,0.01582820218818921,0.08402219998935874
SEMA4C,-0.01831709709156517,0.015577687014425572,-0.011235833983100204,0.002553228306441547,-0.0012886546412369945,0.02512556419847249,0.07386327139427533,-0.03441947854009291,0.059328572562573,-0.02340725943725804,0.04428154304338304,0.07793459410654795,-0.05030783777873849,0.07159120785633638,0.02273190599943629,0.07169934229785734,0.056961315600194205,0.0748602859889178,-0.031009346317989867
BMP8A,,,,,,,,,,,,,,,,,,0.024824946887676974,
ICAM2,0.03130710439933708,0.08057085101344538,0.042919329656984126,-0.007910942318235794,0.010552304842119886,-0.02050647984008311,0.1169546374275479,0.03810791295001917,-0.007687102601693978,-0.01999508131626847,0.027606199090125433,0.07119827951321105,0.03491644356919913,0.12754419665497083,0.14950940233879462,0.06079453481153427,-0.010336967598671275,0.10466770504724744,0.032743647748014144
SYTL3,-0.006767705795963826,0.028249587387424547,0.05587002834624912,0.05621607168823025,0.12475280266091299,0.033758744389647745,0.11936109209634675,0.005881208668490473,0.030687638013683644,0.028739221274733134,-0.024202317753828213,-0.06652330176076811,-0.018098931188989077,0.008821785188520009,-0.0072451352273637335,0.1388088994607371,0.04839131092443667,0.08576178852872594,0.0077474407492776915
IL1A,0.08817117419276359,0.04337345969793918,0.05734261324285118,0.10438604027080414,-0.05511159319635203,-0.02693548913086209,0.10588000155622705,0.021613834834527706,-0.01649675274518638,-0.035135987004401036,0.026628455139832898,0.04202714632535462,0.05446357367583398,-0.005036701605730186,-0.06797877233400801,0.03146203983926622,0.041439824733620303,-0.012415891063315952,-0.013008487853025177
HLA-G,0.024045405475460215,-0.018716944957423983,,-0.02035519296964306,,-0.014548247338029749,,,,,,,-0.028272361563156632,,0.03070175427201308,0.12347186757928244,-0.025292651962505724,,
PGF,0.11001258522787423,0.059245560839527284,0.04785775743799372,-0.00963703605306292,-0.0009898576766380557,-0.021891740906051258,0.1973825572080961,0.007152102622161053,0.04839803215352811,0.03475582333417839,-0.0032468106326495228,0.09199639334239541,0.09931768749301303,0.09471659462977783,0.07724162272672631,0.06580517664647424,0.08209173716696334,0.07440995623670499,-0.030028397418253097
LGALS8,-0.06474484565568954,0.04866867925306763,0.03220005142531611,-0.021936649200321817,0.04465591884858602,0.0061634517416517725,0.09224037869182565,-0.0065491668652459395,0.038741436151615904,-0.004936168373605544,0.010850980232375955,0.0615237445815781,0.024222958934658242,0.03313461316718045,0.0034561036299148302,0.03565088335261544,-0.06274591196104935,0.058316725343585375,0.0380800329029268
DKK3,-0.1095183066511193,0.028105693418966557,0.004544132697304795,0.04162992024928885,-0.05874148190541462,0.09022299792382968,-0.15089922159037794,0.02449894653381989,0.028003538964900435,-0.09634075101873125,-0.03867006062159539,0.052570539818215516,-0.03560449172461745,0.03832494686747224,0.036362488693483686,0.10311772168471647,0.009314347231645818,0.06099760634418718,-0.013568597506806123
COL16A1,-0.08486276890729602,0.03275093759006512,0.0008408718405972854,-0.031892082361191,0.01907569891737103,0.012723130160025168,0.061458807476766415,0.008781618311771159,0.0580918370239828,-0.05821755504035137,0.08793450918698925,0.012746284299732215,0.11751553525599744,0.027339230047675758,0.04162710505561969,0.04750047430625287,-0.008933376888682986,0.06953920769025651,-0.018167762636549373
TPH1,-0.003943202452899556,0.0027863161885966943,,0.01002970188207252,-0.018137102920022557,0.08093345828528495,0.03738678089287206,0.028634335222326505,,,-0.016310186613801868,,-0.0850285289548186,,-0.003391240181018079,-0.033244264421147224,-0.007998534937095143,0.05610714070755835,0.08570674676886636
TNC,0.026982702106472488,0.023369535263417986,-0.014945548888763071,-0.07637218700655055,0.058409613187166406,-0.08750715353856531,0.17745843796068314,-0.036868237740369514,0.02618324149482303,0.03203163039276858,0.07495499776163488,0.06607379231703463,0.10681902235099432,0.13168827335698413,-0.048364525260381465,0.015973447699572107,0.032180633643673566,0.02088584199212884,0.014930839923284983
TNFSF9,-0.04166150451510066,-0.043168175781303074,0.04272117829380461,-0.03338089239533493,-0.03170929343896543,-0.014985672514326663,-0.044418366235442555,-0.00509587740537069,-0.016123593819412134,0.007257677549419937,-0.02767219970013189,,,0.01800511070258177,-0.028888611228574113,-0.04897483868492354,-0.006423975853446792,0.05620854320455067,0.03887719655801452
C4A,,,-0.012026458897548399,0.004110785604086408,,,,-0.01677198295443652,,-0.00692128705752606,0.03220111616170459,,0.07048457286186038,,-0.035300687897046094,,-0.024444491685001027,0.0424431568194784,
CNTN2,-0.09550204227386122,0.01137596535857222,0.055419368882959626,0.032257320859590086,-0.016958247786283378,0.0261206231397235,-0.01648172631610514,0.0687544412212464,-0.0027525238016728837,0.04964903873796475,0.03565997525337437,-0.060376927444656364,0.038882359042140144,-0.1236308081442909,0.06767584140724407,-0.018282340251429264,-0.035336330135221784,0.007773218906426602,-0.02218723744430954
F7,,0.017579668619523328,,,,0.014464183530695647,-0.025306705722529802,,,,,,,,-0.04447682862053786,,-0.008296609052472046,,0.06088469542511169
LUM,0.13089603326749352,0.03216361931779876,-0.017731186040467653,0.047646846875899894,-0.06979588777157973,0.010812659561016416,0.1722417851300977,0.06075256620655268,-0.024901431980166085,0.1297448919898437,0.029540179227196827,0.14059684891365518,0.0705270167017067,0.0904123623626711,0.12749644924783451,0.1469704885346971,0.05492688690144197,0.06772779418907296,0.04332033360228349
BTC,,-0.014938401901901464,0.08334795193684619,0.008552961425594783,-0.03701008994010032,,,,-0.03315575079315251,-5.346176342295173e-05,,,,,-0.03217742186644529,-0.023523530880624994,0.008273804547257995,-0.01732444127520974,0.011267854683004529
APOC1,0.0007988007105591384,0.03703280835989851,0.005723663729652147,0.04675378868253908,-0.04160714894577045,-0.07519550563192583,0.22266334287036652,0.07744887304223029,0.006076808745627528,0.05266216968943523,0.06279574681038518,0.03710689630932497,-0.07053503069271833,0.042018100501805905,-0.020795516778976637,-0.01339136626675098,-0.07053563871063219,0.004122204777061734,0.08235645615589064
PKM,0.008314069181743244,-0.04741417217469048,-0.026586369718546953,-0.009374249008918823,0.0846349052811278,0.05598313825885914,0.028041514822382034,-0.006343421793555486,-0.004509151340268946,0.017023585806879786,-0.03632480415898728,0.08093774739684252,-0.015410348761820214,0.05143895512197612,-0.043118012032546275,0.008567259217937866,-0.023891531325970883,-0.05537690432649573,0.03540154636925101
TNF,0.06595155209205741,0.011343594311393292,-0.014199061415984444,-0.006640773910232222,-0.012709361649702645,-0.032892406458243116,-0.004509074390143236,-0.0008558464097377083,-0.014112620257535848,0.007543160080602364,0.007878072783985016,0.0605731238152585,-0.05114096938849416,0.00586555195662155,-0.031231363764570457,0.04288671440398984,,0.15009126918938367,-0.03602297704405119
GNAS,-0.04796260906159683,-0.08734587661807869,0.01613255676736281,0.017261194934221583,-0.08444903929203043,0.10691214356080236,-0.17992455307021651,-0.034683127510822524,0.027237514913137518,-0.06411094030832853,0.02763874965439538,0.15214069807147318,-0.03851479623768637,-0.006062977688709383,-0.08778932328856232,-0.048450763538818484,-0.051480950410513156,0.021992957950364142,-0.008831451130507146
BMP8B,-0.009504444528501807,0.015152892604809608,-0.0031684238558476424,-0.02950978656911856,0.01784830650641816,-0.027129116700230865,-0.03633280738158846,-0.022755615411068374,-0.009370634791515784,0.0651394482733507,-0.012237726361706471,0.009965627464628918,-0.058373307303588966,0.022508872574772625,-0.011816459150023481,0.04620963708606593,0.012594716606630911,0.01850664644974483,0.05385292766973262
LIPH,0.06808175768086037,0.012219108404842693,,-0.02894584108104806,,,,-0.013522803159522239,,,,,-0.010002539075282259,,-0.01756814131585272,-0.03801479957043079,-0.028177023352669014,0.08256391622401164,-0.021811198030404235
CCL28,0.026392532855443393,-0.03642700740674554,,,,0.02618026791184293,,0.03336435341951095,-0.01108348227856167,-0.03355863999343821,-0.01293468650165222,,0.17302321582422264,,,,,-0.019638769983358423,0.10291439872353457
PTPN11,0.00167106674291893,-0.008021307391514904,0.05571093289115485,0.022039118253895935,0.0033849730405571647,0.0010624138409499825,-0.007912795254472868,-0.04646727501173376,0.03923368772107296,0.06073770292814883,-0.02322473042871296,-0.021613762279415086,0.01291321703628246,-0.10136299554560042,-0.0027222688929372002,-0.06983872874134055,0.00177507292328193,0.013362193297307964,-0.003557849301136653
ADAM12,-0.002559226736786125,0.09442672939217657,-0.014321188269920628,-0.006993837982005375,0.0346907936639738,-0.0348759223974037,0.14290661891283174,-0.034880252649475224,-0.010711496612685749,-0.02703420118490784,0.0076349528654607824,0.10927840638302216,-0.004786757236251258,0.0687723975204675,0.02458057828432866,0.07746461812224664,0.006496732460506374,0.027888897442068822,-0.023006035317563206
EPO,0.04137601264794815,-0.016603758422234587,,0.0002924312524113076,0.01966635101755068,,,-0.014148201891213337,,,0.0658878432317142,,,0.026680426187641576,-0.00938166088574943,-0.02892428471518935,0.05842320293608026,-0.020884199739942332,
EDN3,-0.010344927430657708,0.04825417671483728,0.044513822510345184,-0.02829572193613528,0.002824602612432688,-0.01920341966468131,0.08973397911069486,-0.021929015144365606,0.026801962351144626,-0.026953657677088946,-0.01647848588633506,,,-0.027128637504108124,0.03474918737927375,0.031215142890731847,0.058753948965590025,0.06471139796360374,-0.018064179978185147
CCL22,,,-0.015204326497959367,,,,,-0.028487710906375637,,,,,,,-0.038973442144955656,0.063934323840774,0.05316515646747771,0.13777613557465818,
CCL2,0.03926360284111344,0.06128319790813083,-0.004837617359199587,0.03900403448698176,0.0008192198567531589,-0.04562962103963445,0.05184251495410631,0.009086917562021854,0.027191706486499843,0.0902739341403504,0.024877277728153444,0.11007109970986702,0.115298464924697,0.06368790371600802,0.05046727374779269,0.11694965600900913,0.02081880810572632,-0.07394875753773596,0.016714722462516884
DSCAM,-0.003956691626888428,0.023174230955495822,0.0049390991724704,-0.029437338157163716,-0.013696524905083428,-0.05767929541952626,0.02327770103471371,-0.03205180934682155,-0.00371045205870317,-0.0015246118430299648,0.05137988877022896,0.03637354599424742,-0.028307431076423376,-0.008198384844060984,-0.026005909765062344,-0.0008654996441492773,-0.022156419915731244,-0.012199854136141022,0.10315944455986151
GPHA2,,0.044657097945672776,,,,,,,,,,,,,,,,,
ANG,0.07661974234068375,0.039873514516031876,-0.010573720106941391,0.007968941848358772,0.024520044799792584,0.033618186974204,0.10937685152443881,0.003200193808155094,-0.0032270899129387682,0.04161292297851495,0.028552503255772257,-0.028498126476319743,0.03499153601192089,0.08116868744194648,-0.03741868823552432,0.060412668180924146,-0.008934902278431068,-0.009785258999859572,0.06559084186387494
FBLN2,-0.08955428544020035,-0.013731306773550419,-0.027649516995366146,0.02576055606522024,0.018144451742576728,0.03008644043867367,0.041925332704114505,0.04062481473698137,0.008893978509933034,0.001653135697910568,-0.011421656011365714,-0.01831849953846036,-0.005252433144801523,0.022428760622017648,0.07393840659747059,0.1156013216264892,0.05778692067092577,0.09359334372898816,0.022253406596432945
VTN,-0.014595090156560252,0.13407436486870236,,0.0010859409343023324,-0.022342545145369735,-0.015415891775232593,0.013309329987827011,-0.023243906834762233,0.0239127849319674,,0.010950616286836077,0.08500221714274306,0.017541402982724837,,0.042515386790729054,-0.02776243129009855,-0.029966741574567884,0.017661515827366733,0.06763628836639017
VEGFA,0.04130993371583096,-0.0743967246187463,-0.0028185238049408972,-0.0031279831126950083,0.11973950089669907,-0.07433483906971214,0.07881040944734945,-0.06359312394810165,0.029545672269138828,-0.04829338312684293,-0.009975067158043,0.02110682926575195,0.0256486544577219,0.03751737334870966,-0.11139647775639114,-0.07053722197183382,0.0472929573107698,-0.12185215671629644,0.06313881539713109
F10,,,-0.01735477703683394,,0.0009843985662119279,-0.026807885562278047,0.03682839040139157,0.019354509282523462,0.06968586833858148,-0.036867213382603584,,0.19683087811347594,,,,0.03711303740920683,0.15250544354287118,0.06912865376282941,0.005768089268786913
SERPINA1,0.030613639677276528,0.03738243056115905,0.0002701378677308664,0.06781464743182214,-0.035460726969178166,-0.036561889621849405,0.1377730157884768,0.03877879612160528,-0.03327368013150119,0.07978208603324419,-0.01868177916018597,0.06365857454673998,-0.06260098176632566,0.06494440523000669,0.0025030534404003506,0.06848987306256153,0.05013511168150149,0.0251824076420773,0.0844676944424729
VWF,0.052144458757894314,0.07161325112562573,-0.012699986688100861,-0.014192442285742108,-0.04510275499807546,-0.05055479415163138,0.16816462846254293,-0.017210158372055126,0.010488627478203068,0.05994736072256649,0.046183695120384394,0.07862718454644023,0.08655672339079346,0.09775404747896824,0.18547956142348282,0.14661535816324195,0.04632426915662737,0.03073980283822369,-0.06250591141690418
GDNF,,-0.00787687867421812,,0.04800287101584341,,-0.023995433274770685,,,,,-0.016310187738822802,,,0.01559154936686677,-0.06357030247159516,0.0765941217974356,0.0023623915871591513,,
VASP,0.019536153316122934,0.11070476640216091,-0.005645680189396061,0.01924066041163063,-0.004728885708659462,-0.01438872373711782,0.12552825067735687,0.021006461528577103,0.027320219739024206,0.07110451698388438,0.02294000276148861,0.04654381548945144,0.0030580428177413715,0.08997064627407879,0.05776863859875492,0.07858571354628009,-0.00572646796346326,0.018000046650605582,-0.027409278955350922
ADAM15,0.09795614150495371,0.01740060040000792,0.031458266691334946,0.0003426022095349964,0.027927952930133653,0.026258647248235952,0.0012670784035764826,-0.02098613984641634,0.0513651071838612,0.008476802083481288,0.03394081198680905,0.01585175269315747,0.06942313129766359,0.07045672883217512,0.08124109031839652,0.06843667207143207,0.021890545904241485,0.05101785090542952,0.0034231592000005433
WNT2,-0.05022637178837784,-0.014196154961880264,,,-0.03268004317311664,0.12325676952560233,-0.0649584474897264,,-0.012575041885303647,0.05247460656746128,-0.01526391753725583,,-0.0018937362496494348,,-0.019901764435142796,0.03303864101783754,0.02686774377283611,0.01746063302745823,0.058983992333229596
CALCB,0.13961413071959342,,-0.021996708821647455,,-0.025443156797013287,-0.015625655473909553,-0.02797452232296897,,,0.09986323796389858,,,,,0.10843515166668453,-0.0031539273667506892,0.030235825777505002,,-0.03625368517773708
OLFM2,-0.0486523032767688,-0.014304559894567614,-0.02392404715337965,-0.06111363634645521,-0.02175487882443684,-0.013950151717023835,-0.05068616843461354,-0.04862472672610094,-0.0024953363949478165,0.00852023612515474,0.04250066309758939,0.08719676285040961,-0.019111785863544863,-0.008223559701155573,-0.03073006411458685,-0.05554011256958602,-0.002034566102410638,-0.018388835170835057,0.0368998456734949
MFAP2,0.017207439584795134,0.06010210811083092,-0.033019651950626415,-0.024222246375596477,0.009770268103118356,-0.03867862359388914,0.16737352754447873,-0.029390740264166652,0.027959434009946785,-0.029580217395479603,0.015428688239786936,0.09029803594927906,0.009255188485400188,0.1428462005890933,0.0883473898790415,0.0783089892882568,0.0423700159338133,0.09816860908709354,0.02801903859745459
HLA-C,-0.033959674189465903,0.02039687227931214,-0.04388901261937764,0.05757923709184568,0.08321855842903592,-0.06703450191542394,0.21516002584153357,0.05399048910748999,0.05646564805734271,0.12355378455859022,0.07662390139260793,0.07496984229711696,0.09604014531033671,0.0959515157800837,-0.02430794634509719,0.04055983207308705,0.03320891829438398,0.06999397336527109,0.12129642926894797
THBS1,0.012883195009222366,0.018499731729957846,0.05315365446564043,-0.032455939227763395,0.07285324716979288,-0.0609120813673025,0.13957120515984248,-0.01164811503654287,0.008681817195351311,0.05757222214261207,-0.006573041843920952,-0.02059663648872666,0.044818703216931474,0.04231030374518283,0.01148804916455515,-0.003671699247495114,0.059689364406353966,-0.003436358891990139,0.10371994138543628
HSPA4,0.006650181979892306,0.01861833760299445,-0.03698512417689308,0.01019615313424004,0.011089230387641988,-0.00813487947491913,-0.001980629470334196,0.015140914802377437,0.05391512058471385,-0.03045924431834748,0.0035931752477414967,-0.01649886423053475,0.05911647432952739,-0.0016388007179844494,0.00866472765931256,0.026294260509366008,-0.030654781663331705,-0.0051992093292750645,0.032146022328901826
