,UKF260,UKF266,UKF334
BMP1,-0.05143387023046802,-0.027809453638153063,-0.05464670635224363
NDP,0.11334551872895819,0.05238541160850835,0.03484340196539246
TNFSF18,,-0.021296568046445103,
IL36G,,,-0.012934684285729869
RTN4,0.09165074637113357,0.09490299987149817,0.040462756592118426
HEBP1,0.004844107021997632,-0.002077423464792573,-0.01870785806349606
WNT7B,0.0963697606653885,0.026181312802787418,0.03311854522892365
PTMA,-0.09038792423308419,-0.08071433926735537,-0.12024159720796881
CEACAM1,-0.014562082490623823,,
PDAP1,-0.049975064133754604,0.009122425689985296,0.04129770264937881
QDPR,0.0780924091847469,0.015546410987974041,0.06141612419429315
POMC,0.0337318083530971,0.013644577307979334,0.025964180013773895
CCL17,,,0.016399755106572413
VEGFD,0.038018000546335154,,-0.012663788931727366
TNFSF13,,-0.003155573903218317,
WNT5A,-0.08189095189242535,-0.047669266928245975,0.009967238429778442
CXCL8,-0.02266255138360162,-0.004376467329255128,-0.03807516769570784
GRN,-0.0005582844652538972,-0.03226013618236329,0.012686673448225555
MIA,-0.04227503610943583,-0.01784996227313871,-0.017343639292550905
COL4A4,-0.029528408652963908,-0.01965063425004737,-0.01682397354715524
TAC1,0.09876385547987336,0.1555773134585666,0.01968193739336858
RARRES2,-0.07704556233933596,-0.04163674325618486,0.010840578054898888
FGF7,0.013485330410378084,-0.0413566214087014,0.026569455541343066
HBEGF,-0.08849304435637516,-0.053002592347356305,-0.028472429932256686
CSF3,-0.038154573408752966,,
PI3,-0.04273830229839691,,
PCSK1N,0.0740062813064306,0.08897888581112941,0.07358615184537311
NTS,-0.04667108923457991,-0.023988959634508082,
SFRP1,0.09818717034775552,-0.027370152940035444,-0.033740487988864455
CXCL13,-0.015751355318485018,,
MICA,-0.04543862916746366,-0.006278139831745254,0.0030440724095728163
TG,-0.021031533536706535,4.051636936411067e-05,0.061348328112060375
ADA,0.018997544734993668,-0.046545689428854765,0.004291718202684514
LAMC3,0.07001494721333695,-0.024926189150554546,-0.032999980373581206
CCL7,-0.020883389025145256,,
NGF,0.0424083771668526,0.0009642070438516301,
TNFSF15,0.007608749385488064,0.001890625359744968,
HMGB1,-0.04964116015866449,-0.0037719806552728935,0.05835035704671509
ITGB3BP,0.0026103321627243127,-0.04025204588740735,-0.03047804661426896
AANAT,-0.01393217803763039,,0.026247047853271206
RELN,0.1140629443290417,0.08945996486130754,-0.017547654431519503
IL15,-0.024620300537192313,-0.022829435686886904,0.008430350801287198
BSG,0.034753589034691675,0.014395875593309189,-0.07036162504957226
ADAMTS3,-0.03617815702156049,-0.026140448838011553,-0.024427360587248006
CD34,0.04474139177020247,-0.012608900945277352,0.012856689611025674
PLAT,0.021902058073256077,-0.006460033844883543,0.02276229351233634
LTA,,,-0.014700426024371773
CKLF,-0.0667834673487029,-0.05208046820875574,-0.054334668751494265
CD24,0.0031304740287932133,-0.01571939449359228,0.029828480998200967
HSP90AA1,0.09840614604611536,0.04313516129277821,0.05713910035467703
BMP4,-0.02703764206437424,-0.015871334631724604,0.04197350312293219
SCGB3A1,0.005161880812673304,0.03340205194051533,-0.010257762874802992
IGFBP4,-0.014812278135172741,-0.06984262360678473,-0.05131182597070442
RSPO4,-0.019149292790266195,,-0.003779926133312689
LEFTY2,-0.029722662512185367,-0.03322087844619319,-0.018147511758104518
ANGPTL2,-0.06799295372196221,-0.08631389235369975,-0.06198010583408318
LRIG2,-0.013451816060390939,-0.028286370634341494,0.005207113587994644
ICOSLG,0.08961139295812019,-0.04286199548159684,-0.020209967028553464
WIF1,0.062377979765550116,0.08955983744734515,0.06162678957779527
NPPC,0.05554667491578245,0.028895010441184067,-0.03982738735244667
LYZ,-0.040148233030200105,0.0039323242283184475,-0.03355764868636096
EREG,-0.026947598498907707,,
SPTAN1,0.045286370147659016,0.053973908234526774,0.0731496491292462
LIPC,-0.01853966721426071,0.028968469081699585,-0.023092994579409224
COL8A1,-0.06799384154359786,-0.071956292029716,-0.00336548615308159
GSTM2,0.040422694954627726,0.05738284894810878,-0.04085045331783436
SPX,0.18293463683512023,0.027012432442890227,0.030228958239937275
MFGE8,0.06453804949731007,-0.04201918607575869,-0.02913931941618475
TGFA,-0.06855878086348402,-0.024352352253395496,-0.01397613832905737
SLIT2,0.06348889528622338,0.10837347412135537,0.08326014707506572
PLTP,-0.036721992183061644,-0.03959744386116837,0.011466141985876071
APOD,-0.017186310762724442,-0.05623204470096971,0.035249572249494446
B2M,-0.09519628594545564,-0.08710019363378056,-0.03865061182339158
OMG,0.029983120397737206,-0.042942927167327956,0.012870478943908099
CXCL3,-0.013696582923706048,,-0.010586968784616858
CXCL10,0.04168066302013594,-0.03120525228328348,-0.016823974610016102
RSPO3,0.15933399547642063,0.0446454481665851,-0.011063178336088766
CORT,0.12127100663526987,0.06338948273406832,0.0979486899995484
NCAN,0.1254113251771099,-0.0820238739158123,-0.02004494964689998
PRG4,0.06788820352792645,,-0.012934684285729869
TGM2,0.05365731653974191,0.0034602540575598495,0.07204714577647753
VEGFC,0.11117945431224863,-0.014966393801819022,0.08683407055447676
WNT6,0.14637631446804844,0.07260491704533201,-0.01152060840568672
NRG4,-0.018907542866032155,-0.002497283882734844,-0.01539976065584492
COL9A1,-0.03848996714035417,-0.013946579844234527,0.0023931673238691983
GDF11,-0.03135840598557121,0.003521224557896517,-0.01380809076313338
SORBS1,0.040674146981915904,0.008884788731389854,0.040204783570423924
DLL1,0.023970259770895033,-0.04015515694617885,-0.034096965506614146
TLN1,-0.0901487346074344,-0.10228917756980342,-0.014228695598363744
COL2A1,-0.011855987732635714,-0.025368285810144775,-0.010747946853011654
SHH,0.018590796690206954,-0.014205965583761726,-0.010257761978210659
PON2,-0.06053351243544966,-0.03671633910929139,0.01480883821009508
ICAM5,0.16346693786613112,0.05492955817912749,-0.020032855050190028
