,UKF251,UKF275,UKF296,ZH1019T1,ZH916T1,ZH916bulk
IGFL3,,,,,-0.010455416323140334,
BMP1,-0.02239851677455135,0.002648381784670818,0.003154115600934249,-0.07091580268413887,-0.039359002471227915,-0.015500672315633564
NDP,0.028241113095713023,-0.0506287163584845,0.002403430727959622,-0.09052766687671558,0.16416966848829695,0.0008358558248629092
TNFSF18,0.0024747254488356215,0.06877203190702329,,-0.046026264100862614,0.05006398168386346,0.008867620518647862
RTN4,0.01033708217284559,0.02093445266955305,-0.035858756679129924,0.03962025736126463,-0.06178426119528325,-0.07203510391433547
HEBP1,-0.030053314670003724,0.03190402065834376,0.016525206535888008,0.04929706024461338,0.13746804779858907,0.05593301444180133
WNT7B,-0.015013795967871158,0.008126085548563285,-0.04118962080256134,,-0.02480824076104587,0.03918654723967394
PTMA,0.020317720918945487,-0.0352516437023623,-0.00025777442796162475,0.06966831156036073,-0.1318126030131113,-0.043066643137805255
FASLG,,,,,-0.02303032889100628,
CEACAM1,-0.011522185386319992,-0.021433944266577867,,0.08918451387294693,0.037165770998495336,
PDAP1,0.018558106540377293,0.04571657363764631,-0.015701495584760618,-0.01804839944802915,0.014812514545159708,0.02656674079416463
QDPR,-0.03403842771207853,0.03649588136058724,0.0221106266734427,-0.02143412476399334,0.06545068332985492,-0.04132642056985712
POMC,0.01165846024248802,-0.015813109466918426,0.01331268874998454,-0.014843834434855289,0.007964436709809359,-0.05061004626343421
CCL17,,-0.01699704439650489,-0.013312179255123976,,-0.020874406381932505,
VEGFD,0.06062517855027728,0.012904599589757152,-0.053333673979707806,-0.043998522612093624,,
TNFSF13,,,,,-0.020881252923515052,-0.029715422526631147
WNT5A,0.039418013075517906,0.025139542587614756,0.11914522445360046,-0.06538759512767657,-0.03925935972736256,0.002204313740540987
CXCL8,-0.015452635979587435,0.016091904731982628,0.06372489214622568,-0.07570524654068271,-0.06055537919260004,0.03707660981302197
GRN,-0.07153318507488826,-0.032123135140515256,0.07014443559446219,0.07996136271037019,-0.12785172837545322,0.010963846941172785
MIA,-0.014676808752647381,-0.025000670493712844,0.012986302189405855,-0.06296226846843382,0.10558483138554788,0.03313319048359341
COL4A4,0.09653927495450443,-0.017745440215924117,-0.011021038580835193,-0.03445170972235596,-0.054285770305781425,-0.001510035252233333
TAC1,0.031168146658832715,-0.06264659539336295,-0.030738305758422443,,0.002820629245700382,-0.05873116833205256
RARRES2,0.021616396262040285,0.027141585095880858,0.004446873385562213,-0.018862045597040113,0.08088955341105063,0.03409551244522829
FGF7,-0.01862693407894334,0.03533015303622186,-0.009344637719540617,0.03732783871085521,0.10239714055426771,-0.03424233289413245
HBEGF,-0.016239208062035576,-0.026975715487570533,0.049376079816948665,-0.06318209957279085,-0.09002086281919848,0.007924831318432229
CSF3,,,,,0.05404963045909645,0.03795932557001525
PI3,,,,,-0.047749870639045996,0.039483764900810334
PCSK1N,-0.032674123419598904,0.011209345600260512,-0.08452661244090126,0.0035651533027894534,0.11777710601744364,-0.051981718606714536
NTS,,0.007736732338323107,0.08630353469246095,,0.07303148279357123,
SFRP1,0.03641001549872475,0.011680524573025309,0.0217630840197106,-0.0005000445710163685,-0.031789444362268264,0.003660263500614291
CXCL13,-0.005125758002408449,,,,,-0.028336772081875607
MICA,-0.04124179760328596,-0.03629996434997639,0.019496446459320346,0.012344091052475158,0.043948957155835605,0.048891283589636556
TG,-0.015667850585878364,-0.017123879001942274,-0.04658771120661547,-0.03685583027162797,-0.01070141481357153,-0.031227269475294746
ADA,-0.03236769325061616,0.02008473040107819,0.022524709169110823,-0.0543847709235541,-0.010095937395502385,-0.08226372760256205
LAMC3,-0.016493695457970747,0.06163419024927778,-0.04158843289450341,-0.11473266348828526,-0.05193815544833346,0.03095933812426192
CCL7,,,,,-0.02303032070169622,0.03176063948470803
NGF,,,,0.04086066618362349,-0.05607402859301376,-0.03959171628963401
TNFSF15,,,,0.031009975824270765,-0.029948778963574667,-0.03866381468107858
HMGB1,0.07803566473878393,0.040779673925329565,0.014116321713853073,0.036236635770527256,0.09636112951608312,0.00536019619410742
ITGB3BP,0.03241751703606646,0.02334754974202363,-0.0009818548317176304,-0.0004495581846887042,0.06410747701761162,0.0236233992560473
AANAT,,-0.015399604458707061,0.002910189173838529,,0.009890579287858994,-0.02133107341826543
RELN,0.016570900715336307,0.01054415346849208,0.047761286357594,0.020274360434734455,,0.042603815259905295
IL15,-0.019960601942268404,0.004328505969425267,0.02327415223601801,-0.030676612195129144,0.03373897184842862,-0.007870804389152816
BSG,-0.021365812822611713,0.03327497039256381,-0.029974728746096985,-0.05976056254998425,-0.004739166956953137,0.03145312665864964
ADAMTS3,-0.015170516382387419,0.029668989141248617,0.044120142122695986,,0.12475447620804819,0.021784253895439358
CD34,-0.03925171930295526,0.03247334276393575,0.009810341760498302,-0.002876038609103722,-0.05558051537597235,-0.06902337969296374
PLAT,-0.024813620837268704,-0.027921514048053597,0.0209077997004987,0.021545657935409405,-0.03093557221912866,0.05553429539602773
NTF3,,,-0.004016723144556716,,,
LTA,-0.011522186568702597,-0.014831423983511498,,,-0.032794363257972574,
CKLF,0.024281903162413743,0.00602912732177067,-0.014945648117452122,0.04425957419839651,0.1139656701260436,0.08519558930609183
CD24,0.056868396440239576,-0.0007675736778499146,0.04878631228896507,-0.02551615725864932,0.03880501313524267,0.024057509085673077
HSP90AA1,0.047299947748892346,-0.023812843909571165,-0.021388988304618946,0.0023675550407265666,-0.05731426431516985,-0.06999499839667178
BMP4,-0.012214193193467006,0.07508032542976743,-0.002359680216460033,0.16644577224456555,-0.012311069125158695,0.015387158049528218
SCGB3A1,,,-0.03889084893896838,-0.047209421754919795,-0.0043158289941796725,-0.042864915700698794
IGFBP4,0.06608837835260557,-0.01457979900890339,-0.03619854010087653,-0.07771057030362781,-0.10550105110746409,-0.041907168743983335
RSPO4,0.0333167951685599,-0.01724984900693367,-0.04307443816898753,0.042490775856373876,0.13387764324334117,0.030201290424228023
LEFTY2,-0.01166369655046608,0.006803419661215253,0.022374899133079214,,-0.011493398904112384,-0.055528536650028104
PF4,-0.010480994713181695,,,,0.034762568867550754,-0.021070442339156663
ANGPTL2,0.018329167390781977,0.03686056434810204,0.009838410622962037,-0.0011065624144501402,-0.03954550894928219,0.043606629790620154
LRIG2,0.046596054475884274,0.04548053617700456,0.009709067051184928,-0.060461098899739246,0.09144690877761623,0.013716250294015011
ICOSLG,0.011577271176988533,0.029586289863578093,-0.013833187200342658,-0.03265307612017836,0.04897493764971026,-0.010198051800375469
WIF1,,-0.013311299904202704,-0.003064402383674712,,,-0.010864412048942387
NPPC,,0.01798397400270178,-0.016832256629887705,-0.022693393478016702,,-0.05063713994299986
LYZ,-0.006232484660993678,0.0034596753599261394,-0.02541334337747743,0.014398319715499557,-0.046908769822393885,-0.01360913383417941
EREG,,,,,-0.03276614751206179,-0.02425832088829002
SPTAN1,0.0026433262702581072,0.0681715509360509,0.020659447888464008,-0.11349035671658782,0.15753471586231022,-0.006717321787584526
LIPC,-0.015774457195630007,0.02616037906848091,,-0.03670945865010526,-0.041464478154711916,-0.03285809357303041
COL8A1,-0.03183233337910803,-0.00871179906899257,0.0746361303325425,0.014251884120969135,-0.14124208682782077,0.07801308343163352
GSTM2,-0.008835226176855825,0.05019894103702218,-0.009270975176913936,0.11822636145809773,0.09547984030953868,-0.050507628185171974
SPX,0.008310495138246879,0.02376294880729501,0.009229734822487602,,0.27822353994539656,0.01406209820309611
MFGE8,-0.033770612863741,-0.0031347945886051483,-0.02745570563408909,0.03245315174480107,-0.026891436238022984,-0.012107377273810626
TGFA,0.023129036057693484,0.005689991603113723,0.003936459017118528,-0.014470134749766606,0.040234081474717104,0.0003821545462971674
SLIT2,-0.027328867272433943,0.047868353294848745,0.023734444355628777,-0.03594685179243351,-0.12133287522740406,-0.03737865472351913
PLTP,0.006337446287509035,0.04941818931510867,0.027087933518502975,0.01365695483665938,0.051996456749687454,0.02534018501349702
APOD,-0.04793903202873234,0.04590051105089267,-0.04624973214286215,-0.011611145058510266,-0.057755494501546004,0.04183337183737565
B2M,-0.035271447867524876,-0.02225695806608443,0.07147131349601929,-0.029702017804464974,-0.16435936180203023,0.03242854974622233
OMG,-0.0017300788341062731,-0.012553926163269665,-0.03316216891756488,-0.06701231007127609,0.22056286671614228,-0.0134789884415252
CXCL3,0.008016605905786891,-0.0022376409772194043,0.018312990356226598,,-0.014119609632527305,0.020321032051475403
CXCL10,0.02990774712056572,-0.035957567166121744,0.050630210295610115,0.025612445693970736,0.04331074063523976,-0.015367996100527956
RSPO3,,-0.02605328936933097,-0.015385488569069307,,0.04678691493820264,-0.012544363517480648
CORT,-0.0014775847323518867,-0.0034566060710000015,0.02842054290362565,,,
NCAN,0.06282300054935126,-0.026958450335543817,0.022195166277148955,0.02670055043042051,0.21738160228139133,-0.011615322473307804
PRG4,,-0.02204462223790732,,,-0.052942230066764455,0.10894606229906627
ZG16B,-0.012612173675607482,-0.011784912729056846,,,-0.02914146116094519,-0.017975248295899113
TGM2,-0.04376507416240178,-0.04305117543550496,-0.02305281166737071,-0.057485463298480616,-0.10286330724292843,-0.03088163696221035
VEGFC,-0.016194516688293276,-0.014105110609767966,0.051904946999511224,-0.020088425119050866,-0.04142615334088925,0.0065634461737439
WNT6,-0.011663696856574004,-0.026226902938605388,,,-0.03519430360042304,-0.01857382445330191
NRG4,,-0.022640725499788447,-0.02870322307684134,-0.03445167171907343,0.14007386072508218,-0.027932183144465515
PMCH,,-0.017249848174442143,,,-0.03320005598970636,-0.022107932270956872
COL9A1,-0.006047596516904329,-0.03158510529820488,0.04045127363997877,-0.045972664450830515,0.1343025080558431,0.09023733227116715
GDF11,0.04854555744842362,0.010751383225032883,0.04111764117648934,0.08872238611120627,0.0560508771953813,-0.024782266050655213
RAET1E,,,,,0.07204293356263623,
IL24,,,,,,-0.031227251543724945
SORBS1,-0.021234843952136644,-0.013048524564378553,0.02297595964323204,0.058188649408144284,0.1061375804464493,0.01551632254769637
DLL1,0.012353446673777392,-0.008676387461841989,-4.776011749020782e-06,-0.043873789776416795,0.062112164587176735,-0.02352572513919689
