,MGH258,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
PLAT,0.026415640125469726,0.031077084327091345,0.05966474887508822,0.002225844171647995,0.02981020281499353,0.11059059751831356,-0.006836972238522924,-0.04327170200590605,-0.08642367607757291,0.07857914890005618,-0.017848138038639053,0.028341003749522965,0.05195692104727316
NTF3,,,,,,,,0.025761728199936967,,,,,
LTA,,,-0.019022156098090142,,,,0.03803571594110371,,,,,0.026139201648356487,
CKLF,-0.03528645291637407,0.06269180713555117,-0.019008424548159857,0.017862531763897068,0.0406380338329954,0.1127277230587906,0.05166089816403677,0.05024475038208325,-0.0070833151229182,0.06206773592535811,-0.024578022128804188,0.057938136992155026,0.1484459754337327
CD24,0.0285119656380288,0.06389360797528201,-0.03389943036597779,0.0005302081497450961,0.017934081749070654,0.0404436236818573,0.0025693343483471753,0.008598289053798598,-0.0475863107501363,0.010716941014821008,0.0161504463387244,0.07089767663573536,-0.028102668058540458
HSP90AA1,-0.01786238543045209,0.022393796396373233,-0.008944100069094593,0.051575116261903545,-0.05297100576857535,-0.0892858405949995,0.03992765710158353,-0.04603791548637505,0.10289117896404797,-0.010892469099093421,0.03591351165708962,-0.043730423834001574,-0.1622450002100812
BMP4,-0.025254489278530173,-0.019696445433018666,-0.014033389692388461,-0.026221013155285716,0.017039432443292413,-0.04120723908333582,-0.008905545892245204,-0.02294054253600535,0.07399608133294203,0.033347740061107835,-0.07030722583095524,0.04038781237527372,0.02987119354825053
SCGB3A1,,,,-0.01609038416835175,-0.016192298552657008,,,-0.012313395320285686,0.05228321685301456,,,-0.028254437232141577,0.006748398245482164
IGFBP4,-0.05479204593571752,0.008408380407940261,0.018208999353594678,0.012990318717757568,0.04735173946994065,0.09988753122324211,0.028385421273498964,-0.03496274279120714,0.07180210353664468,-0.012220423310092064,-0.022047273251903192,-0.03749258964184509,-0.02940783580960876
RSPO4,,-0.02527139175643069,0.011441425927455505,-0.018570918905298727,,,-0.018149714807233146,-0.012313393519173073,0.014884152431046809,,,0.03575662524935346,0.09234486581878959
LEFTY2,-0.024296660676546667,0.1879255920688871,0.056555540659586435,0.02100402034883752,-0.015732896916832828,0.11506362055811287,-0.032350344291033374,0.15435153109706132,,0.04489833447597035,-0.038419022004828704,0.12797862021093426,-0.060775987660401196
PF4,,,-0.012949050886390253,,,,,,,,,0.09697352948058263,0.050435245941417496
ANGPTL2,-0.03287548130768616,0.0374010181101637,0.06874301308957168,0.00024090467748603007,0.03337268795570729,0.08826872135096328,0.0023128994989339885,0.060030909285212396,0.007686149631461665,0.005652385318255577,-0.020148899048894855,-0.005683051300112233,0.0004455670478174482
LRIG2,0.015560242245831689,0.07471361398760806,-0.03300227140466444,-0.007525422147598139,0.05381962902996566,0.0473994961085526,0.0016248088438336546,0.010667209500590153,-0.09395272397695582,0.07126653486068918,0.030344752849206316,0.06279449744414382,-0.057464321981827986
ICOSLG,0.08027237823620187,-0.028015940783268502,-0.008596154267895761,-0.037213811694328365,-0.023066519152090206,0.06114469196839514,0.03670403510540369,0.03940168020494935,-0.020369537057183227,0.01669533394415085,0.10554123064243551,0.07004972256180586,-0.029038207157492554
WIF1,,-0.01934366615633019,,0.029213835391605786,-0.007155808232801304,-0.05864511794685856,-0.014005705028358106,-0.023171257173288336,,,,,-0.005498036675384321
NPPC,0.01525009245106264,-0.004632994877145652,0.037877207296270046,0.000510818894732205,0.07160531329753128,-0.009615849342851727,0.015674974412895587,-0.01711260364273879,-0.002235769644076587,-0.03259335718224116,-0.037713084613076965,,-0.06235291794578543
LYZ,0.011709673121457976,-0.11178316864100693,0.053608886072969555,-0.014491872418917463,-0.025872601855118898,0.026261391988836875,0.015128045246600502,-0.015697532784614117,0.038004798565787326,-0.036397707333966106,0.012720762023335858,-0.01155054297537515,-0.05983020282676201
EREG,,,,-0.0111806617309383,,,,,,,,-0.022136592575343863,-0.013195687107675
SPTAN1,-0.0034369983744319626,0.0564031870955531,0.040686607315337124,-0.01720614195404963,-0.011838595894036434,-0.004625657320917047,0.016013513071679288,-0.0343381856775306,-0.04374968145762114,0.10715757097293492,0.056092233177746254,0.04817459156568661,-0.07570346901128826
LIPC,-0.031417633737725395,0.040199875921087154,-0.02327040885387332,-0.01797970609871672,-0.019670783571917542,0.03439849747866178,0.008765360494329614,,0.12978235847098418,0.03334155553301323,0.042334330472833505,0.15151305601501802,0.1090117926534897
COL8A1,-0.04186096509954263,0.029451140638012695,-0.020375060850727156,0.02891172076984461,-0.020929017644205763,0.017466505985457483,-0.043463636811418516,0.003973636018927147,0.028983386750821315,0.06878063534221064,0.032237464634973366,0.023110268529285112,0.060610490474482644
GSTM2,-0.02248009943162242,0.03543357684265417,0.0263779693794735,-0.024368050193260778,-0.010726658085793931,-0.011684244747910286,-0.04315172601640472,0.006385737478874775,0.056375691209697466,0.06845625891380487,-0.038576917601092775,0.010696877056316896,0.025606751120593303
SPX,0.0045335022091729975,0.013461828272132539,-0.012908415399284964,-0.03605999406135056,-0.02030211731798847,-0.02153719696372974,0.011337130784108336,0.07278826491157088,,0.01810119966459568,0.010306457211445989,0.036912400712581735,0.01887904428338374
MFGE8,0.039282806746973084,-0.011296058085366163,-0.036889121680399435,-0.020834656926284403,-0.0024020326004877304,0.043430793858404024,0.001819865935589103,0.007396420927845817,-0.03368619139174802,0.016793738444980222,0.036249986608225,-0.00514533347653975,-0.0031333680580175904
TGFA,0.027087185937768814,0.01288002707390964,-0.06035075063056497,-0.014803092982063063,-0.00853062211032969,0.0004667022840787388,0.0012318586804220808,-0.008633103574439997,-0.030623500916845955,0.019522644971799744,0.005064814341927705,0.070645665795661,0.009655100262791082
SLIT2,-0.025254485237433164,-0.051214182491378143,0.019203041719483713,-0.035607644392784805,-0.01271682060268773,-0.011195372430635293,0.04371825762631156,-0.037034733611516324,0.06580965762205053,0.0403994658340453,-0.017037707923064544,0.042800811669364974,0.01548160570810642
PLTP,0.0679266770575039,0.06599410148964564,0.05282783353156295,-0.009844174803573073,0.0391493603713636,0.05615362220494458,0.048710211743398395,-0.007345940737908981,-0.10198988308751418,-0.011665612618948638,0.08271316823183653,-0.050578477780552494,-0.028856805714647972
APOD,-0.009046737284005582,-0.04899326935030385,0.008235119349423786,0.003415903583688693,-0.035228892740490195,0.024760137974446494,0.034763159716536936,-0.028227306560526376,0.09106606805623842,-0.05338716652079342,0.005042286111766812,-0.024310846842216755,-0.022978953846963558
B2M,0.04816236924011078,-0.06153424413709481,0.006850122697188334,-0.008879094060435494,0.03315617214555443,0.1157476688795893,0.09432831713711676,-0.03300729734120333,0.031067895385355447,-0.053231889301225944,-0.05690470231583427,-0.07908887169394481,0.005675227252333593
OMG,0.011906011357898042,0.0725193660854828,0.06831187291134608,0.040283319183651696,-0.006123071417792568,-0.02928649118619157,0.03163172409856012,0.026960149999704437,0.07175136552759799,0.008532728196770206,0.02092940896065573,0.10917743124262236,-0.12164607672216778
CXCL3,-0.019761566006983932,-0.0605983835026299,-0.010017888792189901,0.09114416359389244,,0.009114069800015867,-0.016256546479275033,-0.013172728301176558,,,0.09631142953050208,-0.02328394586309914,0.018184771066546805
CXCL10,0.07426431800097029,-0.05492651542805647,-0.02032243141617931,0.0031396920319755233,0.003531192117129037,0.13292089533581544,0.042791761313800206,0.03575448835119198,-0.05990851993417792,0.005492692985443488,-0.0377130805123999,0.026722650594462476,-0.04310801688507702
RSPO3,,,-0.015037796364386286,-0.01797969501334592,0.01853482376171044,-0.030136059812147176,-0.02741240063339729,-0.031987383422395314,,,,0.04321072376970406,-0.07912820489704542
CORT,-0.024539292577221563,-0.028333682686060256,-0.033723413026412775,-0.021821074566588286,-0.029183731813261258,0.009380892223934097,0.002559653990468879,-0.003546152519695623,,,,,
NCAN,0.009272551634554062,0.1063411696752558,-0.02635778116691848,0.0017567080272393465,-0.025943666622805995,0.044352537905926984,-0.03742046312591913,0.0008448161606514675,0.05951797403367685,0.10972652045153493,-0.020388857537216868,0.00014314573177599103,-0.04475626474897292
PRG4,,0.008852266763139145,-0.014841656507021014,-0.012873397079135014,,0.031347328999237964,-0.0231946150073768,,,,,0.01802830180957562,0.06163082392557279
ZG16B,,,0.08667530958339652,,,-0.028185638808296665,0.03222426868517256,,,0.014773354714188693,,-0.03198190263648954,-0.022134132838287583
TGM2,-0.02356469466710824,-0.04902869941459253,-0.019779595926969224,0.006179171753858324,0.015747894894479572,0.05474087821931621,0.0020165132403973628,0.02200280121927215,0.06375681866860382,0.026363839403999216,0.002001797469275897,-0.01800303890091438,-0.020640741311699386
VEGFC,0.07315438412106409,-0.02774565355215279,-0.026451805893537093,-0.019816423936226187,0.04602030500685514,0.06717239528982384,0.002006932172713762,0.009377632690731599,0.18545039364317778,-0.020396595674222837,-0.03692375546473847,-0.0014519484603894943,-0.028059138866562458
WNT6,,-0.018603517550246723,0.036091381211569476,-0.017738301794573662,0.09829302141163737,0.05089065749690984,-0.016879693435293403,,,-0.028777026394943766,,0.027512877781412884,-0.022871199940988345
NRG4,,-0.003796846673650877,0.014657083697767893,0.042075055274774696,0.07857826463067893,-0.009112093305576304,-0.023821814943704077,0.0348053189910105,-0.06273447324498657,,-0.029649242311732157,-0.008657146399927956,-0.0036633953045431657
PMCH,,,0.02082208153106052,,,,-0.018149713931313375,,,,,0.016185029521150487,-0.044047461635108705
COL9A1,0.017410756490835042,0.08743043920668277,-0.018865458957886418,0.034096731552719854,0.031023460627275377,0.05323146873836968,6.938987255767447e-06,0.09893530536000258,-0.08039487104688788,0.06457983774221988,-0.03445560009708828,0.1145965915789607,0.05895570562067152
GDF11,-0.0326062424772791,0.010279185908779307,-0.005457321985288106,-0.02604083869801607,0.056057106293524096,0.06084558027873749,-0.04736733916148053,-0.023359161620425176,-0.020113546430587017,-0.004943595252451043,-0.027310959599945134,0.056441679181873886,0.008946473458367164
RAET1E,,,,,,,,,,,,0.03236961716884302,
IL24,,,,,,,,,,,,,-0.02504488603803589
SORBS1,-0.034481654192983296,0.04600169238765873,0.03734110670508521,0.001677167939510432,0.018533092408296266,-0.009942815438111279,0.01249691228211585,-0.02821223638711159,0.01918064566848193,0.08575216254972266,0.0007029753434944465,0.06087828277013762,-0.026676286342687254
DLL1,0.04434202639425386,-0.027289830888594855,0.042813481527703125,0.050146593679288046,0.05094276716658124,0.03221253527067679,0.013876509041773144,-0.004273763531229848,-0.03858812963155788,0.11308702250042962,0.014628396539927152,0.0064640319947427164,-0.020467765161129078
TLN1,0.029756128320583632,0.06102985583366701,0.05057682307775189,0.004549621426485503,0.006830486997632505,0.07622127812821447,-0.046811106511372304,0.011245295062094087,0.009471587037945706,-0.042896112103749086,-0.030300583631469154,-0.043686574165172125,-0.04760474543247264
COL2A1,-0.023048671431683647,0.016205238611101645,,-0.011497896509103074,0.17279554938950126,0.008879937477102392,,,,,,-0.014364707796137643,0.0014055294406461545
SHH,,,-0.015422917903988817,0.024920903687713082,-0.015385193235255628,0.12038011422512666,0.014402596579786901,-0.014137973828358226,,,0.02180657107075696,0.015938177249851488,0.0776130343295468
PON2,0.035721562400565184,0.10678491879225277,0.08304112437303945,0.024632315083320117,0.014526521774086362,0.055420469094122966,-0.005557664454925869,0.00799931017564532,0.06148631882899045,0.10806676423775236,-0.05923659187419972,0.08539946656332882,0.14800411833549257
ICAM5,,-0.06254711936210987,0.024094729129660746,0.01938729945681838,-0.02189038391223969,-0.012726985241844421,0.003664176943063138,0.015372603528865908,,,,0.05009840805903267,-0.02499299516990962
HPX,0.028946754731289808,0.04717802163111196,0.036031305038800074,-0.03261866548330653,0.044601594831370696,0.009770458926947424,-0.02433362594316159,-0.01231339406496469,0.018079555306583256,0.008612691015375918,-0.011999008145639773,-0.028621006495912888,0.0734947300236925
SFRP2,,-0.0029436297657385074,-0.01756503211318443,,0.06106712602176801,-0.019230998340162384,0.006593626734324592,0.02639834185149981,,-0.016948602159613642,0.0021508775420131933,0.06233901892749374,0.039378485735197095
CFC1,,,,,-0.005450653270176976,,-0.015605129740323992,,,,,,-0.030433965663442128
CD70,,,-0.029855556850393115,,,,0.000923893500249539,,-0.01185529919009723,,,0.12224363213868776,0.03503637503355624
HP,-0.0033782770777817323,0.12595566773097924,-0.009357273279062129,-0.036612884365175485,,0.04168492426299775,0.054805201186626365,-0.007703328201541429,0.09437165210363312,0.03044908415188833,-0.0379730454823879,-0.016152760051395255,-0.027425269381956833
CXCL2,-0.04708775511110193,-0.03625977928165241,0.07838522984508825,0.05927840395965478,-0.020108505135324698,0.07412722143271033,-0.0334372511747459,-0.017112602303453593,0.0008599759486519738,,0.0025722187701220584,0.00887217062654755,0.041513500673559314
NPPB,,,-0.054940031844596116,,,,0.026785403382150807,,,,,0.12538994235534442,
CCK,0.05597538128035968,-0.04437745885446505,-0.0012486215803642097,0.014022345444005723,0.04717053956516808,-0.07250446700628681,-0.004645225046265817,0.024162981080369805,,-0.03766199978162805,-0.010186084773912314,-0.03375282340186314,-0.1574966949853345
SEMA6A,-0.057370709491325986,0.10951086844868785,0.014980277969838808,0.03135188089431796,0.02429392257446106,0.05549543636509169,-0.015408326188985702,-0.021135327549433907,-0.020414611724469008,-0.0035853896129535456,-0.03974450102869317,0.029156178042426404,0.06735612790133336
IRAK4,0.002899883212783817,0.048058331697517276,0.030482879366759974,0.021701517725927065,-0.009546093718652759,0.07954561207940175,0.012340448543421822,-0.02488544058178589,0.015827524684106104,0.011589365742587,0.029581043727531602,0.04141089684348419,-0.007420898950628897
GSTP1,-0.0034766475525626057,0.06733016133063409,0.022173138331955604,-0.03849515845814741,0.026043468160306327,0.06582534389974193,0.019259245008815953,0.029170110359670345,0.08946353216735328,-0.0185667011947611,-0.07335044551777131,0.0790347511919243,0.13682774952076993
VCAM1,0.011890571918877442,0.03138471396882038,-0.014447013900190552,-0.015871800710593152,-0.04472941505388041,0.058296087754495775,0.026463240175938183,-0.019488724303672274,0.007345962189086438,0.05617753340877601,0.06300311684477215,0.029230241151901662,0.009319584604622464
NXPH3,0.042098187649313674,0.09788650330951387,0.0036291829140817065,4.649436150734648e-05,0.012930232080056444,0.016278331486635413,0.012797544115543694,-0.024020368405424847,0.017958766104851327,0.03760346642129227,-0.012106535035478308,0.08850297610815959,0.00334221515649669
MTMR4,0.05604054536358018,0.015009547287294048,-0.04084528819429697,0.023324512168275316,-0.04371623938152373,-0.004317620230467394,0.03061401517938415,-0.02801689199417554,0.03846608803466145,0.03844672757538752,-0.03155044254414092,0.06911791046945476,-0.014427950679602494
LAMC2,,-0.023947672771562612,-0.034472929257699396,,-0.01782667854790278,,-0.017202063709867103,,0.07114870405528018,,-0.010755195910572592,0.05458388040254485,-0.03312089071465806
IL10,-0.02548885461399408,-0.007066568181492561,-0.007367222108367097,-0.015744205644361145,,-0.031619579579637486,0.004223940834703093,,0.016286366449968986,0.005194341023604248,0.06369730670738283,0.05267289047955542,-0.0117045319651728
SEMA4D,0.0069968275277539835,0.05552659263371958,-0.026381765138676135,0.02825358010243478,-0.038578119070507545,-0.052441265805909555,0.008038630927922634,0.06072774814814982,-0.0430160846438708,-0.07172133614005591,-0.011661236065189444,0.044301143464364645,-0.05443934202573472
TRH,-0.02253178099309731,0.04234527177528831,-0.02810589162520573,-0.011314801894352394,0.05268247657239803,-0.04136261694266743,0.04276019437034928,,,,-0.024719737125353535,-0.029142296533270155,0.022282982563300757
SEMA6D,-0.0184048203389555,0.1024294293698947,-0.007424649454843998,0.033121004830058726,0.019905420701975762,0.0499611677359897,-0.022318459435705314,-0.0014799218076331647,0.07497475083983322,0.040926380279481804,-0.016600272195362677,0.019330849801087343,0.05890050770067861
CEL,,,,0.029669693911746006,,,,,-0.003535328363241853,0.1629209305270411,-0.05587951192660402,0.06605178540876627,-0.03538515306383853
PDCD1LG2,0.008798102958760538,0.04042139517394718,0.01434109204561325,-0.02515748129469552,-0.01251879691253808,0.029945721930629898,0.03472276328706326,0.010211885095772857,-0.01939420395974858,0.052704702425172306,0.001974032682439136,0.06035399561343262,0.08168373099332783
SPINT1,-0.003812030372703526,-0.02151504073105215,-0.035705454022101416,0.0951650045128824,-0.01619230350021865,0.014923598725657412,0.018879237223686597,0.03728663796963433,-0.012704958790842753,0.0578757537396021,0.05766486155171832,-0.010592030203917703,0.10900482870699835
CTHRC1,0.030087453568201604,0.0013890440175669213,-0.043055232399319576,-0.02715077462181496,-0.01256384308175386,0.011600155683549307,0.01191903587462481,-0.013916184310429743,-0.05412694360427052,0.04669136607040846,0.01073259382929432,-0.02993547753127837,0.002905018154609277
PODXL,-0.03682447323081117,0.03607795811068556,0.0511037794042605,0.005964768212679672,-0.009888180607966727,0.08429637498988334,-0.025774938582167145,0.02055719119259421,0.040267281017655365,0.03243789607571798,-0.015394853436117708,-0.029059154134816283,0.07641366237118233
JAM3,0.04944919331136248,0.008897221429236693,0.0020214437308816798,0.09177327017156571,0.04411908061228912,0.0207522644054024,-0.03270343009592568,0.04619970210859545,0.037989982429653193,-0.0769763514038722,0.0926830772053962,-0.0038232169025698157,0.0008161488043033756
TGFB2,-0.044358863228358594,0.056124256454371406,-0.004416401357068433,-0.04773125615547887,-0.008153345169727017,0.09459478930942096,-0.03159992174411763,-0.026573974663233288,0.09832397599311289,-0.0214962176084804,-0.028177596937809874,0.03411002987759065,0.04018561593815273
