,UKF248,UKF269,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
TG,-0.019114382695858967,-0.015138117544833185,0.006130818715566094,,0.015995334086370182,-0.01478484196014133
ADA,-0.014795272256906434,-0.006752638258479607,-0.021499739936658567,-0.045000085704770446,-0.04148716104373217,0.0312939346887581
LAMC3,-0.013553764963513716,0.050519369309304125,0.07522653131929934,-0.0021579657350811856,-0.04603410615842735,-0.043931883342576535
CCL7,-0.012362177029157215,,,,0.08508639139707697,-0.042246052025637686
NGF,0.01146456531554069,,,,-0.031406654507627245,-0.03235132555619278
TNFSF15,,,,,0.02990758218622925,-0.009920002159882804
HMGB1,0.015704962995005428,0.07147402242420475,0.0014524911829440783,0.03202647901824197,-0.02546769330515052,0.07028495149180389
ITGB3BP,-0.056412232458719416,0.06910227582552968,0.0785718937565756,-0.057864192016972654,0.09953919969989157,0.025552930409992625
AANAT,0.09643034231125898,-0.011314004915565166,0.018596253460544474,-0.031126210844967975,0.076809657497362,-0.01065333718633498
RELN,-0.029784656036632922,0.0027699838289806824,-0.0028740773547017073,0.04748330846815489,,0.042728827229912954
IL15,0.02162604266407725,-0.016401019939746096,0.031029223330381057,0.012428564326561786,0.08366940646515614,0.005662866316330156
UTS2,,0.031315741500592784,,,,
BSG,0.01735426181621721,0.034887990763418766,0.032953284779161734,0.03319055016208802,0.011174047919498166,0.06479605279921491
ADAMTS3,0.01383959205762803,0.021694784560545067,0.017742039490540287,-0.014882390535699917,0.039902623296945924,0.03323870361060978
CD34,0.009205510621467855,0.005310103866178652,0.04261885826001565,0.0657860455515276,-0.026500503637998205,0.010840464942502709
CCL23,,-0.012873541613842687,,,,
PLAT,-0.04146783684771281,0.053355950084949234,0.02673575579445554,0.007387074841691973,-0.001616832349842717,0.06700991826101922
NTF3,,,0.014089110696211065,,,
LTA,,,,,-0.007569540651665334,
CKLF,-0.02445718987648818,0.0037980229258254504,0.04529348740274606,-0.05270367162860399,0.0987448988448627,0.05549201960000806
CD24,-0.05228911646196518,0.02847751439361753,0.11493392573167595,-0.016322274675523392,0.03561963520188329,-0.010821643976329866
HSP90AA1,0.01792371111523086,-0.0029162986001802357,0.016463492873844954,0.09083075226935676,-0.09914686211479597,-0.07632903154814187
BMP4,0.022682428363281434,-0.022331092040849997,0.09062694490338666,0.025351039412598995,0.009997035650092927,-0.04182239774844148
SCGB3A1,-0.012362175792956029,,-0.01562298508753771,,-0.03113708824245252,-0.036693635675168146
IGFBP4,0.02929648438081115,0.012537947609825401,0.014614344024648724,0.06404141434160623,-0.06508847347458346,-0.09544873330588416
RSPO4,,,0.0427373069244037,,0.19123652716104295,0.020606502690047254
LEFTY2,0.04405104824230835,0.04516329172269463,-0.019645652274547506,0.014015434355827493,0.08950441729629745,0.03117316039497314
PF4,-0.012823772965711104,,,,0.04400155898247818,-0.02791022924038586
ANGPTL2,0.033652021486678986,-0.007529313217938993,0.013195101978959518,0.0012670585872317113,-0.027334486046299115,0.0025053666441596915
LRIG2,0.04047804140694867,0.0747964163037446,0.026467416551849365,0.06914184280168584,0.06931156472901324,0.0341743595794188
ICOSLG,-0.008820962727849197,0.008345316186323337,0.030383656021754784,0.010861293518777208,0.08170391133645201,0.033649912269339693
WIF1,-0.023074297982746766,-0.05311431627116881,0.007771071641417738,,,0.05839061566767454
NPPC,0.03524572004543528,-0.03046251052243973,-0.0010559348200774286,0.0053912431271341,,-0.041882432966257786
LYZ,-0.053944405220433984,-0.015358296247656748,0.06951785718961824,0.08896096157259165,-0.018866294017038012,-0.046996789959547564
EREG,,,,,-0.015768249657265986,-0.03213294178076159
SPTAN1,0.041181304747795335,0.009045870424036515,0.04148438757094664,0.035072202355498516,0.03976841729388187,-0.04505771363104999
LIPC,0.0283413910973336,0.06424693452555462,,-0.036246212848888196,0.05796210458925873,0.09910201882563453
COL8A1,0.018525214078940765,0.030597487313597217,0.02204852814748308,0.06581332415840704,-0.005310173118255043,0.1292214296738782
GSTM2,-0.04137582631597054,-0.021945671816815487,0.0032024279270923754,-0.052176109192708514,0.048333618070696596,0.009985993681340637
SPX,-0.025391733866933924,-0.02894384654836468,0.004936434652066393,0.07621697410796066,0.15402814301864717,0.0027370979299659367
MFGE8,-0.05550388345872508,0.022485076624878364,0.016666482332365166,0.03627395545059267,-0.011112786166241234,-0.017997494260694673
TGFA,0.0012378970548419161,-0.015617937565742548,0.016419424754025816,-0.02050534167697669,0.0625159392500735,-0.05121992761847238
SLIT2,0.003527948935483579,0.01287571725555508,0.06283371857938116,-0.031777449812434494,0.028973510568959884,0.04095419419282824
PLTP,0.02480172087858362,0.007031870772753412,0.09759657593395167,0.023659343021856113,0.024961998029856197,0.03419541041788829
APOD,-0.06369500817884034,0.011908868947350612,-0.004283335317991008,-0.018560167156726474,-0.015758099401651706,-0.13277293822878147
B2M,0.0320479831808473,0.009812802300788506,0.11526306572163977,0.033919022827070766,-0.13067491338309523,-0.020204032814765734
OMG,-0.05312707927141107,-0.0558783348103814,-0.07344046588078254,-0.05178186170466527,0.14117794354391788,-0.057587581490731315
CXCL3,-0.02083233500599115,-0.014854747615483872,0.011070358190489996,-0.021919092666670383,0.042145418416202694,-0.06863202204141189
CXCL10,-0.010233590151750791,0.001657312910526236,0.03758008958113095,-0.029529693277013498,-0.04233203480668766,-0.01203312632455782
RSPO3,0.023166021722263862,-0.018578195989408363,-0.03809280996379416,,0.04455671185744973,-0.04703657558237496
CORT,0.032171574805981804,0.009486527793315339,0.015394299837180877,,,
NCAN,-0.019627953591645507,0.00036940125882968885,-0.0019784652813557265,0.08089594946971977,0.062098936319026604,-0.005131131491887638
PRG4,-1.57664582084145e-06,-0.016093765178974123,,,-0.029134149367846463,0.013438026186848365
ZG16B,0.02311141766524815,0.07033907414505895,,,-0.015150566715564417,0.017717084172333076
TGM2,-0.027598828745684218,0.02084614584303369,0.05969171883365175,0.03851418073991074,-0.04047976861512044,-0.08489083652565249
VEGFC,0.005264610193980829,-0.02121861892881962,0.017425745526812964,-0.011510725735227382,-0.006106652555150996,0.025212139338114573
WNT6,-0.01994609934593992,0.008722816516972168,,,-0.01221611462824801,0.05920110522097663
NRG4,-0.011385999049421025,-0.02004580549089735,0.008048771680268322,-0.023215632864396464,0.012111233191180964,0.020158498347457594
PMCH,0.037599174176047814,,,,-0.05124370411059828,-0.005501734428306066
COL9A1,-0.012969837210769431,-0.03210971967227868,0.08188940799898724,-0.03970728689345019,0.06972676516623634,0.11858972982767685
GDF11,-0.04086718605254484,0.03169322031331756,-0.01993917970725466,0.0553417559595422,0.04977974655344409,0.00598739126219987
RAET1E,,,,,-0.00973494717594537,
IL24,,,,,,-0.0013113266452788202
SORBS1,-0.04144070099820947,-0.05846269108156926,-0.010369464036738336,0.03456733373023309,0.06504460229630639,0.08817746690092028
DLL1,-0.00907736040562061,0.05343825414776553,0.06418349075430531,0.01676031920472165,-0.01460389393453419,-0.030458107335601347
TLN1,0.012790928242399401,0.03304475716482254,0.018452840033910612,-0.007397564937159841,-0.07003974080185853,0.014693421063020424
COL2A1,-0.04216142651973088,-0.014854752670719121,,,0.035835428445051346,0.04631418837935422
SHH,,0.05285114453419686,0.059466445721973876,0.021622672885955232,0.07623435887753748,-0.025807438071645865
PON2,0.02621669743774594,0.02281644518101153,-0.0075967972106540434,0.006985426471377815,0.14737973341050997,0.09888729089581463
ICAM5,-0.03331863706341525,-0.00056006762208572,0.027712613855658614,,0.10400285220748623,-0.05793968562984575
HPX,-0.03089105709558266,0.016060398563615384,-0.025859365689308564,0.0032344089842934044,0.11459077390615022,0.06711459702404558
SFRP2,-0.016435545661192194,-0.011855473424946982,-0.032064044247016664,0.008889453712228148,0.046496134529918805,0.010848646708715529
CFC1,,,,,,-0.03273864366064563
CD70,-0.03002733509503112,,,,0.02245993483574263,-0.034154664948839245
HP,0.03310723497335296,-0.002216982790611117,-0.01724454419169514,-0.029733248269663573,0.04900628839710256,-0.026251787643280903
CXCL2,-0.04672278264137247,0.02850531221104511,-0.012835345688186933,-0.03593780779351746,-0.008148374831469752,-0.0048877597321527605
NPPB,-0.01594840324129362,,,,-0.02410569261696085,
CCK,0.026923562253366028,-0.015181472791902023,-0.03960862533190283,-0.032744870162156325,-0.03127159078626393,-0.12860936883948554
SEMA6A,-0.011711418597889068,0.03985656915567929,0.007358752803482262,0.060983430020860645,0.06326414406910612,0.06203953754208095
IRAK4,0.01882520091153511,-0.006095322105301054,-0.007133589314774735,0.06879742620826367,0.09956255430525021,0.00871436264106372
GSTP1,-0.011683510263065152,0.04786536511048252,0.039003651882864795,-0.024624194081548707,0.12583293236493046,0.10109067482822105
VCAM1,-0.01555543721249055,0.03245988476445168,0.1166918696094876,0.01221230164018368,0.0532192367705136,0.03238718303455988
NXPH3,0.016705889527914963,0.01300947328650695,0.03166085128771594,0.028353768037303346,0.13647881277924812,0.012859323822656482
MTMR4,0.05592403213558847,0.023850653412944785,0.026015478256873587,0.07409510857455683,0.0475348021121713,0.024983541491646687
LAMC2,-0.012517828928905165,,,-0.022445928329516734,-0.0459287367428438,-0.03562904193366095
IL10,-0.013736815216558299,-0.019492752210971447,,-0.021651253463161164,0.004328289984375237,0.016026277434241797
SEMA4D,-0.017603482477739168,-0.0009208234737507578,0.065759087728448,-0.07718620187213408,0.09383094239004779,-0.006135714049205418
TRH,-0.006407236673034337,0.1441445226844792,,-0.007619866316196475,-0.011550888545619127,-0.014969699003786006
SEMA6D,0.025076916185138378,0.08718100759171611,0.0017065926945496886,0.07779649381728898,0.10024909517540107,0.09535381352075954
CEL,,,,0.012787864978389291,0.01222801135017371,-0.024574186309557974
PDCD1LG2,0.01647620976292168,0.03185243456976769,0.01721454288529139,0.07970073343114048,0.06647578701479342,0.08098731400723375
SPINT1,0.024705058689172398,0.06599750803410803,-0.031799287331152254,-0.018843787106833095,0.07376321356028391,-0.06834820856110581
CTHRC1,0.06251050407843378,0.004360188248628434,0.013634292836664175,0.015673351703343184,-0.05544520914566905,-0.02417812674103637
PODXL,0.01454398433844443,0.009365512130412848,0.06890074296660335,0.043330808686666965,-0.07301377241111738,0.04961005065390158
JAM3,-0.04451004332098375,0.030896004762316697,-0.004585363330128629,0.00702192028941158,-0.010435298506211606,-0.0004048296135161392
TGFB2,-0.004776852986182464,0.02031076879161067,-0.01785201376271656,0.0776355714657151,0.03481069064705872,0.114527040373506
COL18A1,0.020717360144669187,0.04323414888805121,0.009356851050378461,0.06938319260682851,-0.1131200931013137,-0.03175222331492818
NODAL,0.06847058617979462,0.08486884724920765,,-0.03376588142627171,-0.013543481186163605,-0.07422105133063764
INHBB,-0.006464686950766252,-0.014045290148374058,0.0046735601460716645,0.02389419868983342,0.11164516252346884,0.07367061406287462
LCN1,-0.01251783174546764,-0.013035907120054296,,,-0.02730386178702495,-0.02499073311927306
ARF4,0.017574811175018804,0.06589335140105029,0.043278313846685,0.04994334400908945,-0.040078815827551906,0.007973641535362935
CXCL14,0.005002128093574012,0.02518451810351518,0.0320030968287528,0.006309288913573808,0.015429506987145986,0.1391436451860598
LIF,0.004330229357739604,-0.02748150066469309,-0.023133828701267976,0.08130020411575603,-0.024166994006366377,0.035611240271122384
IL17B,,-0.021528994271052926,,,0.009367457772887035,0.006814870129582051
MMP1,-0.017257898152455264,,,,-0.09878757226788061,-0.03054520684844227
MATN1,-0.01643554790092981,-0.013667262369486295,,-0.022705141237638657,0.019822548037356766,-0.006413664233270882
ADAM28,-0.010374664378616076,-0.025515257546463655,-0.019104502409293005,0.026048067178172037,0.039724208788953864,-0.011809488516776184
TCN2,-0.030872662726417702,0.013855566201164694,0.01530753039541359,-0.009474205871570978,0.04468393462778887,0.04535133514247014
THPO,-0.02141619943414213,0.08192214395603863,-0.010711307965396454,,0.036755906784487424,-0.03858794283990688
CUBN,0.03808665384942178,0.03948360501019587,0.03618002364496126,0.026658802278582482,-0.026574368339961178,0.03214254681233635
TIMP3,0.0108135230033403,0.03940118019404337,0.006822916933297582,-0.012201345241101166,-0.05262109040090211,0.027703734874618968
PIGF,0.03878550624435027,0.03444811884256598,-0.017841874092391345,0.01466486737231563,0.0966207585996936,0.07986889654243093
CRH,-0.014666130244179836,-0.020045797179404475,-0.00812823894208499,-0.011264347466760928,0.0789931360803126,-0.008266997329592294
BDNF,-0.003307045461505953,-0.01884736491861407,0.026963951705537136,0.0032180884608010597,0.03407684762505287,0.091654923142927
CCL5,0.013448625869574418,-0.02959161974273221,-0.0009596949936191974,0.027905560394225027,0.022421719489118596,-0.059372331001275265
GAD1,-0.0512084171025167,0.02475716035356569,-0.09236614707637285,-0.008051515950063199,0.05183240011704959,-0.014751113901014004
COL14A1,0.017553452539095918,0.01191185822114356,0.021737166910412484,-0.010317235441460976,-0.01564309113862419,0.152034015002737
HLA-A,0.06137694780796817,0.006595379220260568,0.0632662605219135,0.0009125415295405475,-0.10925268893481768,-0.07526262691530712
CD5L,-0.014666128547420281,,,,,
FGF18,-0.013270195520331355,,,,-0.026999994460464753,-0.03534939315198278
ADM,-0.05254493853146269,0.06325461609615861,-0.020777146027244394,-0.0023807494726771662,0.03473509405925049,0.05724353325062719
CCL15,0.061460949849993896,,0.05554744364719877,,-0.02341709309946383,
GNAI2,0.08475260697522682,0.0031847086964978347,0.05799491097547579,-0.08035625070223383,-0.0478318785767073,0.06630021812217622
HDC,,-0.002246920644226602,0.023127319397970997,,0.12311125065907197,0.013273075247475447
COL11A1,-0.01922453444164369,0.008437729928913248,0.003935628757114463,0.025020948418844856,-0.0031887091981972026,0.06941456758532523
NUCB2,-0.00869329520168919,0.002438572377300926,0.02495206794728395,0.053650592633783016,-0.021129395773844917,-0.0515178680457277
FGF16,,,,,,0.05596437984523025
CXCL1,-0.020906352205523615,-0.008582648085083282,0.0009254442522276315,-0.03412914285476648,0.022001918373332614,-0.0469510207524701
VCAN,-0.036238025992368035,0.024229545442648354,0.019003067168590338,-0.07762300592150302,-0.09066393021252418,0.03446236066509128
MMP7,0.007271076099806003,-0.009515137133835885,0.016320980535946095,,-0.07683577741028058,0.003351475411662845
PTPN6,0.06042813356942378,-0.02602582472007084,0.009815482902630351,-0.043443866573578675,0.07829161163468479,0.029238253210991716
PTGS2,-0.03417661475913753,-0.024409511712707634,0.028570765192085776,0.042915945716784455,0.025714814216993155,-0.04462811731527259
XCL1,0.06821695691712844,,,,,0.0005475995156785523
CD58,0.05550752770572328,0.005373402023544208,0.051097177414126574,0.06569818004164729,0.04166912334231899,0.09878907993931693
TNFSF14,-0.016193646419907372,-0.019826186576111477,0.04835680757235834,0.009161028686255243,0.04061080873384061,-0.04043881442234956
CNTN4,-0.015801631021245786,0.033332050859802294,0.06741344440131672,-0.028493196004339427,-0.018660621937434195,-0.05860185885573885
INSL3,-0.014397056385313004,,,,-0.004830822152889785,
BTLA,,,-0.029733851956508604,,-0.017341056407042147,
MFNG,-0.05845421359411908,-0.006220646152472314,0.060978163725974796,0.026344327077414114,0.02987497975027843,-0.05778687087420691
ICAM1,-0.0073884806630658975,-0.005916331507668071,0.024779909306387144,0.034050776808393246,0.04019413519354352,0.02669192759647997
PROS1,-0.012950388690899322,0.002181961801139205,0.03994473110277699,-0.05272085023405626,0.01959636462341256,0.08860249519009696
CLCF1,0.017032230257052125,-0.048478208849751535,0.10025327598065074,-0.007736370752841286,0.04214126310916643,0.07833755525515655
PSAP,0.04429664074546319,-0.061623703299869666,0.02605844971945595,-0.005515489286721099,0.06594656312566073,-0.06751920011606118
EFEMP1,0.011353259390110282,-0.0012438029118593387,-0.001371491303868677,0.02702606054273748,-0.020621098376526873,0.1669554210927437
C1QTNF1,-0.022527536225412353,0.04440009753408505,0.03375217594313424,0.026871608820874266,-0.05731556982257843,0.08319831126666204
ALB,0.0577635161170547,-0.01596044539206427,0.024468344921309226,0.10681170920614119,0.010012263462939293,-0.009614304223784115
EFNA3,0.077834830618931,0.02694978742324047,-0.03600517102163245,-0.010109970490725319,-0.0015091176955815855,-0.013722690557154783
DRAXIN,0.040692768015238155,0.02142146757517049,0.007622739509107507,0.016004160210408066,0.03603770916533165,0.046086071905096185
RAET1L,-0.011215446746743315,,-0.012274307358389804,,,
NPTX2,0.05453851178083746,-0.057805510838837386,-0.0012563497487425113,0.07554362662802842,0.03616937373801441,-0.004812614962660509
FGF11,-0.015290837826320982,0.022526163517250418,-0.009083431186201677,0.0660516908043498,0.11834226569118578,0.09773871254158953
CD59,0.002498680301459643,-0.0041426402214151435,0.004637637933112006,0.05775377170328364,-0.09532171665282813,-0.007798709634561138
COL9A2,0.030873963867590087,0.004251653796591749,0.010894045449571241,-0.00991271980831885,0.145322689161346,0.06671290658799901
DLL3,-0.027789142843037722,-0.007810056439786212,-0.015669988624897047,-0.0027030200787112094,0.08887164358825281,0.05110532041730835
FGF5,,0.01674676152411424,,,0.06783125846590005,0.054085210877316985
LIN7C,0.014310810059850862,0.008440254323316574,0.04671310399080903,0.027268352363274753,0.06833338330910994,0.05497575532381361
GDF7,-0.02644880192503285,-0.02273470483617381,0.0018554683300356458,0.021550830076281016,0.0672041580610302,-0.011807185708211536
PSPN,-0.015231257776345698,0.01657302671160651,0.040396766576503554,-0.01162335494163014,0.15343039267865594,0.10115752755064279
ANGPT1,-0.050041141469619826,0.04806459792955086,0.028302597321505554,0.004083547677299005,-0.030253727800762603,0.027294831636800947
PNOC,-0.004329732407991704,-0.011659090384978869,0.012831742658138858,,-0.0075666205363546166,-0.03994755698415893
L1CAM,0.07315070142787089,-0.00497825194137317,-0.026776297268835503,0.13277817762755942,-0.029383845444684663,-0.055416125186706744
APOA1,-0.0028493756086110356,-0.027199637668287285,-0.001726196158186561,0.003335847836045977,0.06602659565062055,-0.009474277209341611
PSEN1,-0.0495033073157059,0.02394176301952614,0.08645718776153744,0.031229073121416307,-0.038617744904315285,0.05699271449835115
CALM2,0.12681617384682195,-0.05954635139882138,-0.07543131282517801,0.007880958681300515,0.0705826259907853,-0.016562722299961023
CLEC2B,0.014843495585502613,0.02777866047260061,-0.009001077213966053,0.016032767393760264,0.05511950373759449,-0.017603687651585626
NTNG1,0.003451801132671715,0.02042785581442017,0.04430256715270843,-0.06009992102618224,0.07670881012384813,0.11482708800680565
LRIG1,0.008858040625386277,0.030386216686918568,0.014169984024382689,0.015185173428737474,0.09379491220089373,0.12800026664621902
CPAMD8,-0.007053751372339444,-0.011497193355451798,-0.006781501328451999,0.059716167024170465,-0.03359619106054854,-0.027910254328218732
GHRL,0.09092995762857838,0.008224988629994665,-0.004644712305147175,-0.034849035683546595,0.00041620788791932333,0.017420842187653763
NPY,0.007842684011154545,-0.008389589222355585,0.02498226252367395,-0.05479355780234038,-0.04048812116298797,-0.006683500244197975
MMP2,0.01826652260192668,0.07893638436170133,0.016306278760654252,0.01732327876227614,-0.022678340154161557,0.024299776610660483
PPY,-0.018911459570628737,,,,-0.03163445736876893,0.01406861245115249
ALKAL2,0.06119916956418216,-0.013035905007308989,0.05623922234770294,-0.011236046689341899,-0.04817100768013228,-0.007286101117255211
CSF1,-0.054067178831059215,0.004313641111277415,0.030143846966385758,-0.011797285920401364,0.09404435796923931,0.08659937211422267
SEMA4C,-0.005189521915739893,0.01383468879544233,0.09381594126228524,0.040208956080400614,0.048186692713142756,0.029459737688445026
BMP8A,,,,,-0.02877854850918619,
ICAM2,-0.025274049024705304,0.07972507094367536,0.022712330854796826,0.06878982526757728,-0.007707975105731877,-0.059911266395452835
SYTL3,-0.029270575775431493,0.026856244695728275,0.0058599865760598,-0.0015861005634079987,0.030975517713228838,0.03705567237793979
IL1A,0.02025951170593352,-0.005808643261069094,-0.02687756690990921,0.041330853717139654,0.08520916965476176,0.070837447662315
HLA-G,-0.0172578944967435,,,,,
PGF,0.04377015863588089,0.05198609549092448,0.009009622467544207,0.04614716126891288,-0.008951204699145048,-0.024918634075674063
LGALS8,-0.06947432329072645,0.017545905420244146,0.020506482465181688,0.014679755971974844,0.01860676186344982,-0.05235270244153394
DKK3,0.03145268896304637,-0.018771992637521537,-0.0726343322996511,0.0032302946621360603,0.022688023316619427,-0.10163143651410579
COL16A1,-0.03532691142497709,0.013956874173640107,0.012094143349755419,-0.006214878082453237,0.09920105551636399,0.01033488913406095
TPH1,-0.012671677488297903,-0.013667262240473092,,-0.00701570460343274,0.010814872720902402,0.11266657073751404
TNC,-0.005379126301871646,0.04432110199105365,0.04889065064167704,-0.002847450521293656,-0.013252743333235896,0.1204432227192639
TNFSF9,0.008425488577714763,-0.030852542883541917,-0.013549541921385537,-0.05323237951949719,-0.016797795391873895,-0.008028628375543951
C4A,,,,-0.030930481982381183,-0.03875471368358381,
CNTN2,-0.026605543404710986,-0.018477148007436762,0.014346240169106296,-0.027659784281639226,-0.03506061297674835,-0.10260062036378234
F7,-0.012362176411056577,-0.011497186672898422,,,,0.02592711007691129
LUM,0.0022138576484169053,0.10362871341179637,0.04576844934287719,0.07550528785207607,-0.055155597898876224,0.01741767752840335
BTC,-0.011215442075149289,,0.037852273346301944,0.012656200405296242,0.03125133522566589,0.08202223400801369
APOC1,0.022657506518108866,0.024863766412162105,0.09043147601775396,0.04361532322103564,0.16456606949411545,-0.023977604949554924
PKM,-0.05390753497605427,-0.013688105998911423,-0.0820660977429812,0.050764042536862584,0.0007124541969612531,0.07683867079517616
TNF,-0.02884671328342681,0.00625517537121415,0.0074438890261260835,,0.06248243735337864,-0.02685001446060452
GNAS,-0.012748470262524875,0.03402221793227006,-0.044059286244756045,-0.015625000391594025,0.04432111982159762,-0.04466360264569739
BMP8B,-0.00545808283256687,-0.0365615547975233,0.03098780743001043,0.05684188713325687,-0.013181573210608062,-0.022806782723155044
LIPH,-0.012671674368629978,,,,0.08368535959045227,0.039899389881884594
CCL28,-0.017824286265380684,,0.059644201859698494,-0.021380338406454813,-0.02234660514579242,0.03554099596341621
PTPN11,-0.015108004953792647,-0.03413789776467726,-0.030190465906245266,0.018379584618791966,0.05307907781353306,-0.06298991402609305
ADAM12,-0.057804224683146034,0.021350222502000932,-0.007479485062477319,0.01849415930346794,-0.062034485906730163,0.023881142894487107
EPO,0.022730500477233143,,,,0.04416097041374402,
EDN3,0.03927895334615054,-0.020371392418970583,0.03484837133804561,0.01522510609908104,-0.024246726356967715,-0.03143823463119885
CCL22,,,,-0.026539522024163008,-0.012442043486777377,
CCL2,0.05476834409785817,0.013489820543833695,0.10348232651356318,-0.06343452568872222,0.020395025476438802,0.06903062020928898
DSCAM,-0.06944702868835777,0.09920269596225269,0.051883738302100274,0.006485254964436673,0.08263076733093944,0.11871926350873607
GPHA2,-0.014123224964913857,,,,,
ANG,-0.03272481835576335,0.025427402095562348,-0.007871921248936323,-0.031683398262777315,0.06874366806294045,-0.016248714119349597
FBLN2,0.0392855311781199,-0.03820660997289615,0.06901219569921571,0.09101317387708473,0.012499331356961784,-0.03468199398443329
VTN,0.006015335127078638,0.058419190120851956,-0.013470741234476695,,0.026328819160760096,0.0022067557227021003
VEGFA,-0.058513988857963245,0.030645780719947124,-0.01753459448523168,0.007532527833593034,-0.08927932659805453,0.06065275326217513
F10,,0.022903994298883946,-0.003401104098757185,0.06719381519656187,0.022430287365578443,-0.0353494058764403
SERPINA1,0.035206375247123674,0.008172338618080229,0.05926190163112258,0.0794898362149655,0.001824589177530546,-0.0005761973320693354
VWF,-0.012602125793397536,0.023265753853786066,0.03587303277525784,0.05782715265784632,-0.0887821149115187,-0.13597405828126802
GDNF,-0.002939166418868155,,,,,
VASP,0.011559482986298256,0.03238562651712031,0.028631035429780606,0.05176760793806001,-0.03918376816919498,-0.01852996303978102
ADAM15,-0.01667341688833876,-0.02283450249974349,-0.030204331632586234,0.03191508065004759,-0.004194055603865283,0.012308618079709295
WNT2,-0.006545489227984057,-0.016752732964156115,-0.03262320362761299,,-0.043260716691930316,0.11296163321695657
CALCB,,-0.012709212678993704,,,,-0.02893910570414886
OLFM2,-0.003766540079718155,0.013116315537973733,0.03004357373771553,0.006807485442146875,0.11347310471771477,0.1022493653893797
MFAP2,0.09141314007652551,0.005016061102315472,0.05918725296104141,0.011763164722043733,0.002588625845514471,-0.013626012847917486
HLA-C,-0.003068873972439299,-0.0017321520073552998,0.07182046289803047,0.002097634993622449,0.02611013470544451,-0.05541854002117883
