,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ADA,0.005906521467866972,-0.01582989577425602,-0.022052456730608194,-0.0203583595932874,-0.019736886693564028,0.055549950243836965,0.030863195738521223,0.04967964502597632,-0.07994961856050822,-0.07721918095822751,0.05686556959548137,-0.01306387397601573,-0.02335704186940309,0.033975281632079246,-0.01736594011995876,-0.019700499484260506,0.008832200851304966,0.0838836339396623,0.002177970319095365,0.06615984518194369
LAMC3,-0.020741943995605257,0.02929224962710672,0.062404907346904695,0.002864267527487345,-0.01623429738163955,-0.06512265184247108,0.07762516704608287,0.027983832597012346,0.08091577133874742,-0.05450995445021669,0.08339840523288937,0.1109337594717976,0.002686587350745325,0.028023890325450707,-0.021521975219016647,0.06574071987150072,-0.014719971638205095,0.12072146119864684,0.12973205918393446,-0.028213286846539794
CCL7,-0.012362175577701348,-0.02296125632988995,,,,,,,,,,,0.03296442206234008,,,,,-0.02197051830080397,-0.11185705864852413,
NGF,-0.02122524157257016,0.03734324708532389,-0.001373698251957822,,,,0.04128148130892633,,,,-0.07900994695674224,0.09413195024664814,0.004174818512650679,0.10371442084923255,,0.026833993425980602,,0.08703597140376047,0.03812333709524339,
TNFSF15,,-0.01700043626940461,0.033023997616287576,,,,,,-0.052461965598709324,,-0.0485871692962987,-0.024235208245868622,0.011305284288619414,,,-0.02253325311915208,,0.0707474067165948,-0.021601793255789786,
HMGB1,-0.04479073006560516,-0.007608168141043334,-0.007363309379163662,-0.003938585616400094,0.050111822562289896,0.0465578466818045,-0.004583212797040851,0.019013811417930994,-0.005620845775914902,-0.06843103025498116,0.04963967274506035,-0.06800275603771885,-0.014453803830929797,0.08021754831980395,0.08223786283265938,0.11719043664155426,0.01771882261057772,-0.057346081318971086,0.04461366699390822,0.07378299517621302
ITGB3BP,-0.005354389924168448,-0.03439685091802453,0.054529654469410035,-0.04585933013545087,0.0024061874721901496,0.004413522425200789,0.049078548294815325,-0.005997220145553902,0.10420428076820949,-0.0816789555845458,0.00628507402412574,0.04241042403744872,0.07571520605722785,-0.015163441824292974,0.03399560677586407,-0.021749360081501523,-0.047525273176630876,0.026765097803383563,-0.04939143894258099,0.05953460648168297
AANAT,-0.017935635989542037,0.07880196791327544,,0.02573907979729794,-0.017946941142961692,-0.019807698287771774,-0.04446542634338781,-0.02308045400516081,,0.052903144640404874,,-0.03651344680642018,-0.0068941734692084975,-0.037433478602109264,0.006735128388427237,,,-0.02324572458071984,-0.0024315983366716776,
RELN,0.012965056836984946,-0.010151004506538656,0.07134251664004862,-0.0069002358533336965,-0.03951337110498884,0.09030846159635803,-0.04811119965507971,0.0009339367691874129,,,-0.0351461959702653,,,,-0.023045444494349674,-0.04898656287772908,-0.047445968499234575,,0.037721975411758646,0.01923597054889215
IL15,-0.02038883246049993,0.018718038656555826,-0.024468105403722913,0.0007536324492323248,-0.025988464505502552,-0.0004894604393386382,0.007986071133152731,-0.021406054328555663,0.030898152628008275,-0.0685125123241952,-0.00285185593739315,-0.049582083942096435,0.0326194136367532,-0.05972456455383522,-0.026687703256173582,0.02005058272171113,-0.08443526039831467,0.12101838050877754,-0.07339843378015161,
UTS2,,,,-0.01152424224627796,,,,,0.006399964591308046,-0.037290684568580014,,,-0.038875386667304015,,,,,,,
BSG,0.003887457333489,-0.09094058525636207,-0.02716513703896848,0.06310963243443309,-0.03814214108208065,-0.03220911157425583,0.011475234051080365,-0.02562725370234145,0.09640301916334597,0.16429766143089108,0.08396240911213648,0.045748075985011835,0.03208382111949945,-0.043050498120919524,-0.08696577685572943,-0.1046420398571101,0.04006847429735437,0.017273501231250193,0.005286394012821104,0.02953956455475303
ADAMTS3,-0.03905136928386251,-0.002763170665939735,-0.008510743308182404,-0.035016769741760816,0.051034548679142235,0.021185973829579374,0.01997414117424295,-0.035569953653938564,0.07898291373699316,-0.08566111607819847,,-0.011650526409659651,0.037349894948517315,0.137344488314223,-0.028486980314658707,0.02480755750455267,-0.060397762218272,-0.005481290966630987,-0.05037762168743264,
CD34,-0.015434847214256813,0.008456568192329254,-0.007369118047844123,0.0031314657735085657,0.031192255788951316,0.009431339271496716,0.01603190425729074,0.03499386414020214,-0.02385869759668758,-0.04510040662918331,0.1227198510437326,0.0934728965658465,0.010574301865700507,0.026088984279114685,0.044628399800267504,0.041630639426612596,-0.05129042828421785,0.12485021527758043,-0.0342029076983502,0.006412969370719716
CCL23,,,,-0.014082953576171352,,,,,0.010731961503615986,,,,,,,,,,,
PLAT,-0.04261976134855899,-0.022271906793890118,-0.03410572799232047,-0.022887801670899374,-0.04242340896692646,0.02085565898640963,-0.05970371764385817,0.015162620828413777,-0.007164238257386311,-0.12018318533940142,-0.08828857065260966,0.061013177933283584,0.08611984131374625,0.07660093057945659,-0.0655062066922012,0.08852697849368234,-0.03929197794780698,0.07803589214149184,0.016750285082936908,0.044073857451245306
NTF3,,,,,,0.05240600331070916,,,,,,,-0.016044951305049647,0.0716456594676223,,0.015332036681464432,,,,
LTA,,,,,-0.017284774684449226,,,0.04326919584401827,,,,,,,,,,-0.03128524207087715,,
CKLF,0.03335923390148868,-0.06490410585879099,0.013262358171586837,-0.016140069908793395,0.043158307288522366,0.029944588072433508,0.05716790209523615,-0.02690096680474812,0.0649549094168167,-0.02654414785075084,-0.022595093576885477,0.034881606734724235,0.021414343806197715,0.07457900225212913,-0.012972647408769439,-0.018948758134902398,0.029285968151477392,-0.050486737895001,-0.06913655520360182,-0.0007363121094868856
CD24,0.0681701185395433,-0.0035156316800241177,-0.039676770239730395,0.000345547587747649,-0.00808341520555868,-0.09303289840295746,-0.013339865023130653,-0.036343833946099136,-0.03427738980874282,0.0010002267058797653,0.07241108611287568,0.04290613881590958,-0.03390759652678534,0.05587214097529913,-0.028510264898043886,0.061401008547179656,0.08466368076970099,-0.023694636445140665,-0.02013562957573881,0.04752128903562144
HSP90AA1,0.021981974412828696,0.1372587580672738,-0.01979660926850484,0.001947069531583003,0.00989373590740732,-0.003062803084673504,-0.010945123940005089,0.032230926856596676,-0.08061587754966203,0.12320860295926939,0.14955247805797575,-0.02869007531322508,0.02373564481300724,-0.07852904348471085,0.06718966066749242,0.10321228680228403,-0.017105851231755714,-0.11040312440775972,0.12080752700446167,0.026120929000866062
BMP4,-0.02624785110622197,0.006706736781134409,-0.014946829000274914,0.014826285011409014,-0.013074883217999708,0.013729823179627287,0.0057306532846139605,0.1127692689923918,0.0939435032041379,0.007139954913669916,-0.07450491227760739,0.004013108064456141,-0.03041381229967993,-0.02003055672460222,-0.03130369159528576,0.02771999639156305,,0.10457315909316978,-0.02412900947186552,
SCGB3A1,-0.012362174341500307,-0.01824233502337753,0.01702411978558477,,,-0.01670798723868148,-0.04860113718674156,-0.014936863471050117,-0.03702918395502991,-0.025735854356637056,-0.025309154254725925,,0.06994484395400087,0.1267690504723347,,-0.02448147149644659,,0.06453632901280104,0.0335872215800008,
IGFBP4,0.0008317965510038535,-0.02474756898837836,0.03468524383499078,0.003050665569792937,0.01084396221449175,0.04925380193216305,-0.019253336268908686,-0.0006050528410222163,0.0033994930673030993,0.035760639061424626,0.04094593711712619,0.05899661620051613,0.022837636446823285,-0.05284167677003912,-0.035318436984394186,0.02271300883710494,0.05885498251664576,0.15054230035315191,0.09156387601625653,0.0940413479110539
RSPO4,,-0.021054620002720435,,,0.03640962521684495,-0.016707984794760388,,-0.018019324225477668,,,-0.036955342730720896,,,,,0.015836207190819133,,-0.011322308502012827,-0.06119480383207948,
LEFTY2,-0.07060435448382495,-0.032680024871794104,-0.04669946770066106,0.02693341189194836,0.0180993723786131,-0.01832050967059856,-0.03441939775339771,0.025168773595336744,-0.04773465054575328,-0.0981250700782234,,0.08825566879831996,-0.024446729051693754,-0.03473896068486198,-0.04784119937033263,-0.0011765010018951862,0.0046301829537852175,0.04540570784810959,0.06372338237332055,
PF4,-0.012823771460058786,,,,,,,,,,,,,0.022355496763311587,,,,0.008309221970766152,0.06783492106270547,
ANGPTL2,-0.014803306746188412,-0.030459145462781112,-0.03402455956565237,0.03530912865345247,-0.015653920136748503,0.0002361656466354985,0.04205801867694165,-0.0631028326599525,0.0020601688386777052,-0.09752678816724124,0.04160557606998668,0.03399626000570461,0.009388301050214862,0.05824447921188571,-0.009156600012934987,-0.02314035672304672,-0.03561687787306014,0.13663883839414523,0.05598909762708203,0.1656691452399267
LRIG2,0.0037235980391833157,0.008549942476590657,0.05258828385486496,0.01194401324379085,-0.007945275496280817,0.011015563197766027,-0.02102687246202542,-0.001986725363268799,-0.014358514436413807,0.033578219844712494,0.03015079859181827,-0.0017709176064151049,0.029305955383478074,0.1448967653886185,-0.0010585910647952143,0.019358436397690686,0.10252132193872629,0.03411395069661221,-0.05946524616056134,0.040224076948408696
ICOSLG,-0.018649022132433052,-0.012885312025761842,-0.014089019321287017,-0.018552388824744845,0.02505979436144633,0.023462200697579486,0.045069139505130446,0.018740461055494557,-0.07066618721627298,0.05565123624161962,-0.05435254924426393,0.013673038300113419,0.03616466721940534,0.05637170153356093,0.04538371098370174,0.006721207965092627,0.15298870417271687,0.038899526668828975,0.09400430280440075,-0.00803638806842547
WIF1,0.008500079123244792,0.11579931742544734,0.04464534369039055,0.09619496926738264,-0.0155131981836042,0.00753443109078594,-0.10336958998261371,0.0366164353605244,,,,,,,,-0.05125042317231414,0.03681651126650096,,-0.06587284759503727,0.1072386359862141
NPPC,0.0004625175516827699,0.10250520840503088,0.03530894050702414,0.021269328843379533,0.00560772543489216,-0.023220010065985626,0.06989097623408135,-0.06103973276338026,0.06424088006216266,-0.0028948215028657283,0.06732170536223256,-0.04372105135865895,0.06823125861574864,-0.027684352471204068,-0.01010653572345583,0.08814325842855805,0.11427626366822198,,0.08687119720979564,0.11389333973465435
LYZ,-0.06213298720862723,-0.029763640797918184,0.0062796272367800264,-0.02930491582541693,-0.02286506863111088,-0.04927645339224175,0.03508349422782531,0.034101449445605184,0.013703188443855839,0.01248928872212411,0.0024936365224149304,-0.02236905533987346,0.04327208777359908,0.04708113140474152,0.009115834324236783,0.059559684252303915,-0.0242002272004691,0.06266406132853145,0.05896350156578846,0.008825570383426778
EREG,,-0.004636875877703202,,,,,0.01013778938714109,,,,,,-0.010887727060993868,-0.06320788033942717,,0.005273686631478848,,-0.04724795139540313,0.01638140968743953,
SPTAN1,0.0674829781433639,0.02310002547339175,0.010364283334618573,0.009484526452847489,0.0395069313034862,0.011753627676315617,-0.023383185371035158,0.0043725586333235355,0.012818567231475304,-0.12368308250248283,-0.060761566487313935,0.05259328472550304,0.016252314933461496,0.06046433278901398,-0.016083095238218825,-0.00712984407807184,0.07050117331683187,-0.020635945881292337,0.13905245676255243,0.003151860372684735
PTH2,,,,,,,,,,,,,,,,0.013731984276705897,,,,
LIPC,-0.01569966692865209,-0.020384337554834972,0.05031298645325984,0.014700612937783235,0.03957501988884084,,0.0954909658047418,0.007717364071622756,-0.014224975616567612,-0.04498042602150103,-0.05251511158701277,0.153303315742367,,,0.07649943809039918,,,0.047627388137120655,-0.05050504837159933,
COL8A1,-0.0076471961441043875,-0.040921033712664846,-0.06756937345325527,-0.004057391578171011,-0.02905498851081401,0.02719616424712144,0.03543268966101685,-0.04040772837502311,0.04814205860115754,-0.04886970890167732,0.036745657749023455,0.021049862274249157,-0.056535666524996996,0.1064057518061724,-0.025127669879246417,0.009109323694026271,0.10147019683687718,0.053615172168292966,-0.18780886645303,
GSTM2,0.034777605711673175,0.03645145809839603,0.03378171993137182,0.08631424678003088,-0.020740288710787452,0.016374891409837635,-0.00047235640524353616,-0.052776481103692756,-0.06598959169893753,-0.12329135282199069,-0.002279899796858952,0.028269343796917295,-0.01699604706306231,-0.005101007609920111,0.005171331506604285,0.10258652661111262,0.05529702255625567,-0.06256046379839318,0.03569448154841616,
IL4,,,,,,,,,,-0.07441320103861028,,,,,,,,,,
SPX,-0.025391730885664442,0.16280538964961366,-0.025494271639211502,0.010081733229964192,0.06961182604381645,-0.034371985018234325,0.04030151855469089,0.02347697640870937,-0.004727887999176679,,,0.02166765856497315,0.0109789547757276,-0.044829285470845394,0.043785563996560695,-0.05437975161698787,-0.005560154339929562,-0.010040913920707727,-0.006338245360965488,0.12919418073779707
MFGE8,-0.0158839047796074,0.04175267780348599,-0.0009074090199473508,0.025472083280181794,-0.06430983079418692,-0.028648322225922902,-0.01969175188267188,0.0001512683142566905,0.08456427461926047,-0.07796373820385986,0.013308368308729581,0.0398975008300345,0.0044358308270932975,-0.021735412120297976,-0.06002891635046544,-0.028456825849796728,-0.007746334211377099,0.16090931449220158,-0.007255110545072882,-0.03612216927461779
TGFA,-0.030270999142355568,-0.09686649854026146,0.002868692237290238,0.00064268576308938,-0.05251371455081055,0.007190877130809098,0.019673785963799973,-0.01661341972589101,0.06416510013118042,0.06531958497653016,-0.012416151894508912,-0.02696725317074255,-0.00016642658689615636,0.026442272972830687,0.009434142960099225,0.06230145296609493,0.07830592533254556,0.03058097540856621,-0.052043969023866425,0.03837318226848814
SLIT2,-0.03950786440673642,0.10303907354195581,-0.02094062264575731,0.052134243925640235,0.04724127327815658,-0.05520396781840367,0.01199670823011137,0.012438820015137766,0.030007145416833744,0.023146852305624594,-0.04619238156017761,0.008485205454735495,0.047535653822315255,0.06486273787146946,-0.05794631351738566,-0.008284333939685034,0.019740692215709222,0.10336008912303556,-0.003175555191407706,0.04324466511858322
PLTP,0.024579964280356362,-0.025167065318093627,-0.09473898641605122,-0.01585273716405913,0.0011174884804646126,-0.02853794835140609,0.025017731104576467,-0.02138240908937939,0.03694611740933486,0.09239745054550934,0.018158613874859307,0.02885850915441121,0.05939463480634974,-0.0006802604560605383,-0.04636858033150593,0.017827598731716236,0.007443550874047821,-0.008840893626287781,-0.011570166422473044,0.06379305597237814
APOD,0.08165796648204364,0.010634078631620886,-0.026387118305291887,-0.03632365391714996,0.046408021819372564,-0.018805122916837027,0.046712864867658514,0.06329662421913268,-0.13657556131287057,0.05017461151507305,0.05782027859394914,-0.045828602897407415,0.02088052333210773,0.06299065387726423,0.14318114651354832,0.022134253702713613,0.08386982060703621,-0.04525777065781576,0.08007333782659903,0.09298122392972773
B2M,-0.061662187323258316,0.01013618061491269,-0.01772025031890814,-0.016588415741645348,0.018020472923650256,-0.00823775905537553,0.003980143731317683,-0.06840182615121995,0.018454331240218527,-0.09141837336324571,-0.023382943501750478,0.0281280778124425,0.035139763084345944,0.08039941694917177,-0.050116119604207435,0.047674289930561775,-0.023258498075325616,0.09347529419242467,0.1660886543633552,-0.046745895019507676
OMG,0.04597243862692656,0.027538913343247786,-0.0018026783910714747,-0.015893257201432122,0.031265300658613354,0.04507773873941858,0.013366674015960377,0.05566673215701008,-0.0038597165314502736,-0.04302808862185452,0.16584856248737848,0.001910898392847947,-0.041683724375550985,0.0398075737665494,0.1317104192113256,0.0003222458523485468,-0.14481272339715434,-0.046546445800312114,0.21486696710236813,0.04706820104098501
CXCL3,-0.03166791753867811,-0.06451036867325899,,-0.03192590023709476,-0.05322535421881793,-0.017874012051906574,0.024017342728789727,-0.01541623736463381,0.03612274931072584,0.010800482142646648,,,0.03231567330884132,-0.01702712986725507,-0.042365266344285744,-0.0032302648474127975,0.06440672909784903,0.007439652888210364,-0.08616333274641418,
CXCL10,-0.06665540004000035,0.01471189081363051,0.012831316052863272,-0.026746280922129724,0.06824845976734133,-0.02715193253618717,0.007774492128950706,-0.02449826681093469,-0.007698685179202802,-0.0690022514810949,0.03910207421486987,0.04249833037811914,0.06383050454180253,-0.0023780533329360947,-0.011701660430190873,-0.0725274883647271,,0.04165827168039382,0.08810628295684582,
RSPO3,-0.016792443104386018,0.10670333194186002,0.02729843619778515,0.051890207532564146,0.11143767572875231,-0.01684538300499793,-0.005614163362485652,0.06960700976603573,,,,,0.031169901041567936,0.008695907133087927,,0.01249463382135702,-0.02742863998349021,-0.022295779950090577,0.12198116353057518,-0.01599109159906487
CORT,-0.03665826708092421,0.0813594382421829,0.08565132634338476,-0.024742940281076625,0.06860749137140935,-0.006542946753835687,0.07125325718564922,0.05410948267780932,,,,,-0.002651812480355707,0.005302434770478034,,0.05706580627918461,-0.015884263950223926,,,-0.026533563718023272
NCAN,-0.0837950930023203,0.12599199332021935,-0.05659503616702322,0.003639142961608073,-0.08446100421770424,-0.005048510944016119,0.016305606690413473,0.024634624873659753,-0.08741452237427659,-0.08075347493731919,-0.0612244963390594,0.05508978202304936,0.020505952688969206,0.07856128896840325,-0.10686208503642886,-0.10617200261505952,0.03611424575727947,-0.08928900185513425,0.0659204280042399,0.022741496470796502
PRG4,-0.01859123570966889,-0.014595103507128197,,-0.023445341317856118,-0.01467484020747823,,,0.1250226666248051,,,,,0.08791064947918203,0.09395914519851396,,0.0015881433492565317,,-0.017230686536959125,-0.05797350195939245,
ZG16B,-0.017142604669258658,,,-0.017288908242529613,-0.01373432257240462,,,,,,,-0.02382216988662182,,,,,,0.0019052316088573433,-0.04580745195264289,
