,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
IGF1,-0.0035700532078931395,-0.024776461442934952,-0.005373612493031178,-0.010360387371431294,-0.04016046703895556,-0.005069864724020156,-0.03668090514075649,-0.006463041413743227,0.0004804520912631681,0.009049246781999304,0.02857872178284715,0.08683287061895724,0.019602361063160236,0.0337267189206563,0.03404303335602457,0.07327093345570579,-0.014535862711416731,0.008464632568790183,-0.00862317143926133
COL6A3,-0.03983051877756262,-0.019650748024187068,-0.020717805769541554,0.023270448191747197,-0.02699341943480408,-0.055864284045855445,-0.005029977702491996,0.1010884273237771,-0.021081255947882585,0.0378380441091612,0.014782319623682847,-0.01477210229777962,0.0207339632932436,0.0898366936656904,0.10103476342255036,-0.00191194271219789,-0.0354354779761549,-0.03419488699179055,-0.019844455288692536
RLN2,,,,-0.011261063144301357,-0.029549886885256744,-0.022180945492472574,0.05271792684195727,-0.019326121839892768,0.0427563027258685,,0.07291880929168146,0.09671543107578567,,,-0.018212107091567724,,0.00948488629785243,-0.028125233771526623,0.23618349460985028
WIF1,,-0.033110607225553416,0.10347347404326294,,,-0.06643080090915382,0.040219947434271375,0.05101410736145125,-0.001743388057716931,,-0.01243380201050443,,,,,,,,0.01963459194579241
IL13,,,,,,,0.12471426356402704,,,,-0.0215632737375988,0.0646322881722372,,,,,,,
PLAU,0.03525857339991949,0.04921643175474241,0.0037988108224562317,0.028354981637243724,-0.03317943219630709,-0.019190857471721858,0.04897200761987235,-0.0322143732898381,0.021343321181952597,-0.04129158444183051,0.04167400342673484,-0.07582912705212588,0.03959757860301153,0.1596023896974893,0.055086356563147205,-0.049473320910618665,0.023310499228157967,-0.015967645454814196,0.015594857394843988
CXCL12,0.0929598315796405,-0.0553878740713602,0.005178009878484875,0.050225690513622204,0.022932807370438495,-0.04648869095210926,-0.02114528212539235,-0.03467936025519647,0.006969886446093328,-0.024131458603890245,0.050276076554668904,0.02733723908947816,-0.005441032754480598,0.043062620795262296,0.0745840369929242,0.013490963434772116,-0.027146685517900723,-0.019282879548212728,-0.015583131558336903
MMP9,0.1509633688850301,0.0873515206229901,0.019218127473723593,-0.010645179529800347,-0.00032679084235655217,-0.061886251140390286,0.07035384247209132,0.0748408780616863,,-0.0010701250134467705,0.005483167613607494,-0.13121944393504567,-0.04510724489709635,-0.00373166451625846,0.018277374300395704,0.015396078827121486,0.019245762051425933,-0.040099308585046546,-0.035165858162207415
TNFSF14,-0.004165386061804202,-0.023429251686794904,-0.008600194195201057,0.02418434240877436,0.049870744676541935,-0.011305623757960608,0.05155344865343077,0.03629725262836221,-0.006831287771035695,,,-0.03020348160713067,,0.02894034095550401,0.011191090691565953,-0.013057544792761937,0.012156541784214814,-0.06460856502721284,-0.0030602462698457182
HBEGF,0.014149869733608352,0.004879896046877543,-0.004018383054690543,0.012274989683046009,0.03391192830809611,0.046639614847299636,-0.0015258689959846404,0.03480344995445624,-0.043763064024131534,0.011032289070671487,0.0067906039023087695,0.103812736721807,-0.03146270931635421,-0.036439950381554564,0.023725265163064935,0.043813052033468095,0.04385113692250513,0.0062444433333305,-0.0933070107319241
NUCB2,0.029595245778938562,-0.028739464917694822,-0.03491910674871317,-0.04860515626918037,-0.002368879081562427,0.03343585921741119,0.06419616309842048,0.04760221568870152,-0.008678538980829176,-0.07245196691152891,-0.02141028476158787,0.0007471198300991371,-0.05084891249299072,0.1013176162168346,0.08939729544353554,-0.03486396417148589,0.05152814697658399,0.04297220865232906,-0.04364062427326282
VCAN,0.059146483936298615,0.04305616064104641,0.0518873055738387,-0.0029686961659124212,-0.005990389045246284,-0.05052047977832133,0.03262349907267059,-0.07889788616919637,-0.018378499378818833,-0.06942230209167886,0.07377148034801871,-0.05832462528894075,-0.024522853459306417,0.026715750332556545,-0.03164654421997827,0.005061081929645621,0.022602849953739217,-0.06900260054431019,0.02796455925516746
VEGFC,-0.02334902114143907,0.04506521670645634,0.0183512580690689,0.0038215267618031466,-0.02826274306737786,0.006845101079962938,-0.0346543619555367,-0.025265481577254206,-0.015065605656120216,-0.03473287022355356,-0.01876363386585939,-0.04837275674954553,-0.030770945406645055,-0.03745977533764918,-0.03232350400395871,0.08199895023764105,-0.024409792508171983,-0.06437237109465888,0.01539751145288585
LMAN1,-0.01017110442504115,-0.019913182628026663,0.0009036282743371213,0.040746365151916764,0.01878418577491596,0.014161547959055516,0.049730402795467435,0.07970189692093538,0.024975066352698302,-0.00016673076609151339,-0.05568130133805434,0.02115781662762062,-0.09022551680070945,-0.04922355133535201,0.057038195160530915,-0.05370907965223951,0.007256642212370819,0.01707216808067928,-0.03161367156953716
IRAK4,-0.010268130804411864,-0.021607853990006726,-0.005014705512898862,-0.010286727511499623,0.013900224999397569,-0.0011104926439568386,0.029654355345000754,-0.03739157198111455,0.02441692818946656,0.058132359775059254,0.10309628499234091,-0.0072853889047357024,-0.0049666652022609115,-0.0295125945828223,0.013138521729340975,0.06697797596392803,0.045790398203035175,0.12480288822402902,0.028560913322883866
MICB,0.002954740919785399,-0.007814570846423806,-0.0038999826861633963,0.01752224353901702,-0.05579444727252638,-0.03170464484311191,0.021161241505584294,-0.023627134770560988,0.002234614684942315,0.10771646420099379,-0.029077239569574115,-0.060287914275382354,-0.025805094573095877,-0.05257118827667957,0.005186769699788053,-0.03262148700513861,-0.03231029674470087,-0.020891353810234988,-0.028301102128889116
COL1A2,0.043023387380558026,0.07600405143374021,-0.02328957900365102,-0.02228800140423913,-0.010640234525998394,0.016936374480724596,0.06612898092808178,-0.0026072338478428814,-0.026983633675352718,0.013093766619253861,0.05100511350308038,-0.021353785666251377,-0.07300222477839324,0.11157820250441737,0.034249174996580714,0.014232019703992611,0.05111657509348573,-0.07768824683847425,-0.06116341016041966
ICOSLG,-0.02236193974178265,0.03480022060147016,-0.028146118678618565,-0.0055839976912200094,0.04096523689271739,0.06316520543070502,-0.0028984076261986914,-0.03792740257198198,-0.004231999379848391,0.033724042123958825,-0.006186060008481579,0.10105255702782995,-0.012218991037609261,0.006671279253833131,0.05640026392890408,0.011573633745213719,0.04848199107509389,0.04916728348683067,-0.03331302324994211
GNAS,0.054670343384488604,-0.03234497285299526,0.03244024730521505,-0.08273826982028201,-0.004762762438963564,-0.050430151383773325,-0.02429097865538253,0.02583730460419657,0.027214303393777953,0.038090248234745334,-0.0015198368652700924,0.1430500208631714,0.02288009487998969,0.011522572610885297,-0.029984215763777123,-0.01811617725610301,0.035458765267464096,0.026909248793455225,0.09027094667291309
C4B,,-0.038490201938389264,,-0.012405530946404154,-0.024811414650570594,,,-0.020015235619099046,,-0.017525905870996766,0.023048596717713376,-0.044641506186272426,,,,,-0.01872965642911793,0.0735392628637194,
COL2A1,-0.021930700740303306,0.10117166641219726,-0.019391254439198622,,,-0.013819978628042568,-0.024260861535709426,,,,-0.015277653487325323,,,,0.01532304163429713,0.050971017487210356,,-0.012350143074125767,0.08727199439035006
GSTM2,0.04715902960898835,-0.08226222255064172,0.006780664240326102,0.017704276248821555,-0.009098654572865041,0.0277587829328046,0.01169040161477904,-0.021800473256160732,-0.03259893726225835,-0.034506815150405414,0.05765280410841228,0.0884635698714429,-0.0022654908324928587,-0.040308397344125196,-0.03909499780731177,0.08071912755692283,0.07567598179199692,0.03202572617726594,0.059802692339572
NLGN1,0.023641740837533076,0.07834377605112118,0.015148028510882556,-0.013373143832129949,-0.03399775900927066,-0.022986441746967182,0.03008151561261173,-0.04194847694189817,0.00919457141801782,0.009041958509001411,0.0007629850512509621,-0.011063247501335402,-0.023198164417819207,0.10446944898479718,-0.037165452766148514,0.06544060031305805,0.01336691835808996,0.10302978493757818,0.0024485397473515335
SCGB3A2,,,0.04364089851052725,,,,,,,,0.07148946167978405,,,,-0.004093752074779893,-0.025263379916113365,,0.0466081025594179,-0.029206032382558905
LEFTY2,-0.023118156543876656,0.06322172828746012,0.01050025173387314,-0.011846407176335796,-0.02297423144470366,-0.024029531136086746,0.07842255172260826,-0.02873485085009107,-0.020554778901133375,0.055415823268483794,0.02658686826715172,0.03497543816539866,,0.02956840636505637,-0.021321071790834277,-0.01777905301486812,0.032201073847375174,0.028243290190712624,-0.020090187929489377
ACE,0.08107229129247022,-0.01514870569148308,0.04162337636483454,-0.025361926600219336,-0.04311234634064367,0.012196200350038613,0.006946812058732456,-0.0010280639682324318,0.02478783205825252,0.0559286375492802,-0.017861730847394827,-0.014802585614996918,-0.05343753057315898,0.1418521054123291,0.0381738702845641,0.05202351889815948,0.04146378674086879,0.04359536753523849,0.011045747782140283
RPH3A,0.07278213651594849,-0.019040184512730807,0.03150882003860179,-0.03575834505746743,0.05479869723957733,-0.022761407641286233,0.0027403634805107445,-0.040107856173919536,0.02597304694927861,,0.05331963410879416,-0.029171235234449002,,-0.06540544648913837,-0.01660355798289922,0.07334107898803692,0.025550346774113813,0.06957713835206562,0.024869211125618067
NCAM1,0.0604982772628255,0.06310147136109479,0.037373255847795814,-0.04317951151251598,0.0902321046213493,0.005192183200119487,-0.06389567850467716,-0.09006016943262668,-0.03513605141260878,0.02413169930919017,0.040631249311814346,-0.009160298803281923,0.033275089691588454,-0.022173186332184628,-0.030444590615222752,-0.021521551269805542,0.007122942611773871,0.06498335589353836,0.10025871457702681
GIP,,,,,,,,,,-0.004301127849524039,,,,,,,,,
EFNB2,0.04214213167715876,0.0049466627472641205,0.033243778370444545,0.001323036394138685,0.04204509501713949,-0.017810893762909782,0.022294369130499626,0.035777164454063565,0.02341920570633791,0.00924745250787449,-0.009652089084755287,-0.09786903352360567,-0.05274208808197492,0.037731497803941284,0.031695541978041475,-0.023635021816350674,-0.018118761556018537,0.027509516381830124,0.021669973482694473
ICAM5,,-0.028596357070879434,0.0017588417661501515,-0.015248986946820142,-0.009342763794926254,-0.006616818690403341,0.044293823747691544,-0.007887338874615091,-0.019339079112498905,0.08001223326083509,-0.02847567279632198,,,,0.0032407076710881345,0.06748699979434979,,0.016959306206202052,0.05474062636365607
CCL5,0.00019017925560939323,0.02588890699127945,0.023889583214099747,-0.029270968531725745,0.0019298424881741775,0.012578366469191709,0.05254054812218255,0.0006600349192559444,-0.025391536901151108,0.014305337360870998,0.0116592058638412,-0.008566714860909458,-0.0012517078028745857,-0.10345641629647132,0.040666566277250814,0.06941763796701565,-0.021854623063073335,0.07039087949187366,-0.0052248157241317145
PSPN,0.06566184424365687,-0.058032118253590496,0.01838695033006509,0.12612222495426542,-0.010778502777123796,0.0038689368270857782,-0.06317014325950727,-0.04578537027739211,-0.0013125266337981774,0.04990601875561929,0.0094233782411051,-0.005557265526837,-0.0028202383570185585,0.031556268761006326,0.0058297809020659026,0.046194056421332994,0.011420309648996207,0.032196145151115865,-0.03233815077940557
PENK,-0.019081881253481956,-0.014925852088596103,-0.0002804510694570198,-0.01991984449915878,0.023622694959190345,0.007428527459532981,0.05967694282950525,-0.07203881405664703,-0.03172831708132603,,-0.002287602761555656,,,,,,-0.020642332299890022,0.03300913932708618,0.08094552553702758
EGF,0.007345233195276715,0.010338860575998676,0.004750057331685318,-0.03189722890070524,0.04210893920681496,0.03449600521994438,0.03869749197773051,-0.008036952303605628,-0.023219219188578707,0.013763901169094034,0.019789750477536394,0.03770327262138882,0.1866784045167569,0.04484661498920227,-0.02226730460448313,0.03286104216957199,-0.035792979652734744,-0.02424052267096127,0.01514531101467249
SERPINC1,,,,,,,,-0.017873219754553152,,,,,,,,-0.016268857830558377,,,
UTS2B,-0.018803031961534655,-0.028496369484955555,-0.025955291296896246,-0.012809741548298567,-0.007971915319534797,0.007167088131920273,,0.051267196646060324,-0.025020223628641782,,,,-0.05067910955124848,,,,,0.06396210997774131,
F10,,,,-0.015361523172084276,,-0.018192694383178273,-0.005083487729230181,-0.016705354483391267,-0.0020572124754267055,0.037560732676046996,,,-0.04562822925637432,,,-0.02262391279493229,-0.019386305006138648,0.0259181607038821,0.020366208193034176
FN1,0.08134336293110692,0.04922729340143348,-0.04934947845521225,0.021652900971845607,-0.05485411367969223,-0.003911966558926378,0.08940514318464643,0.05958782625297501,0.02296286695553493,0.03177343524701731,0.07013676307989755,-0.05219999437299753,-0.0678382434215756,0.057521006487479154,0.03905743412138667,0.015875581322528295,0.021030576907593152,-0.08396497021026224,-0.10887517953004981
FGF2,0.01920486704265842,-0.03705309461154594,0.011338762058745202,-0.01608112714204956,0.039427550326398005,-0.01334900062736495,-0.025400920233383806,0.008800861094546355,0.018310019425440475,-0.03679488454660766,0.0475536546324479,0.04541180120801399,-0.04466547875222334,-0.00324680238564002,-0.0013175716616272268,0.018708851196660436,0.06585458122698096,0.02311398793251602,0.023253793149374518
GDF9,0.014604568505708083,-0.000541642543771328,0.03632968104450436,0.020314655960044243,0.033000341935681236,0.02557944646790856,0.06938851661492193,0.021542719889194355,-0.023417373744322144,0.00944362807593725,0.04258727414640984,0.061768510241253925,0.09802809040979638,-0.022217414864475486,0.009399340346595151,0.04702058077727578,-0.02475871688021084,0.020722346188787516,-0.01829899780251125
CSF1,0.10962329086114615,0.11081885199343286,0.025744694399096383,-0.0028083403665408453,0.011044770598482544,0.04206842490641455,0.06343996287529498,-0.05599800296942046,-0.017062218580013343,-0.011419222079025699,0.0022741890703385807,-0.09426097313261197,0.05181857827874061,-0.0545130335328839,0.054647059181982795,-0.007121719922699281,0.05340439447011235,0.05302867821807395,0.027562698439566064
GZMB,-0.023577830891404607,,-0.04535019152271914,-0.010802298252976444,-0.018751552533541025,0.031154806736717982,,-0.0074365273884900085,-0.023780915486751146,0.012118006094390402,,,,,-0.028453868802728686,0.09790818784204976,,-0.054540120534764244,0.028669964774901396
WNT11,,,-0.029323145795952764,,-0.008152994125503797,,-0.020485084330611,,-0.031278961842134884,0.05641246981001052,,,,,0.032704446826840865,0.13260956271077892,,0.007027438919469707,-0.013786148441366386
GDNF,,,0.07302381584336759,,-0.02900920324318963,,,,,0.006616558258769587,0.10989897750793047,,-0.06655737761339138,-0.011204696885562155,-0.032837214943355994,-0.018470084323022624,,,
FASLG,-0.020161108286660272,,,,,,,,,,,,,,,,,0.01888212003955728,
SHBG,-0.022650005313208092,0.03131829554386489,-0.02649932702494004,0.23581236151400464,0.00016122169883702516,-0.02925035202983933,0.02740963133394991,-0.0034420574111264017,-0.028980773847785447,,-0.014816627351983833,-0.04131555887276701,0.07944056576164912,-0.012496123939012258,-0.015124629738764894,0.008202567850350647,-0.013355727460556448,0.08324915942718712,-0.018210446012432425
EFNA5,0.010350229274642365,-0.07211207680997088,0.0372671884354309,-0.005670819780834855,-0.056243437014113294,-0.004038470534632883,-0.0006993272609373814,-0.004001684715341568,0.04162549876304692,0.07344699493469464,0.023178989632568286,-0.053757905178567954,-0.05659411912291586,0.01843234873590478,0.05416986789915518,-0.009122883489123925,0.017609062376582024,0.07876756410461318,0.008324801910103664
THBS1,-0.04141890005011944,0.04708587578442309,-0.02873888424299094,0.11759003953891531,-0.034653563493351164,0.0175964734309362,0.020020590999183914,-0.012364429689654054,0.002473237233370006,0.0418327641526893,0.010093017739123444,0.06305310373931416,0.058513410372721404,-0.01277801490447628,-0.01774894549074212,-0.010285361230335674,0.03981540126405255,-0.11737359973606579,-0.04076262976579836
PODXL,-0.0010301662710028667,0.01691358385716638,-0.00501604459599987,0.012124308758703945,-0.010591622851886862,-0.04621336152215118,0.0671601588123861,0.014193608474913886,0.007896735895817925,0.020843882371929284,-0.027757416208585305,-0.06692454078447131,-0.12476141770105768,0.013491907491982556,0.04549223607610512,-0.026828044487331972,-0.01762736054635353,-0.0036052192926850617,0.012892594762911647
LCN2,,0.011115676069791353,,,-0.018462417204617162,,,,,,,,,,0.1516888479333863,0.0742297112437553,,,
C5,0.010584282262188946,-0.023276630204621614,0.07955135447722182,-0.020627843127821604,-0.05328329421069579,-0.06248389132472244,0.08802079470708743,-0.03780396027412354,0.012539889438453777,0.0003597340427024196,0.011782989097068111,-0.07217331570345088,-0.04453710713528143,-0.012481736738097632,-0.008040100594732306,0.01451894294617221,0.022917409129417088,0.07547667795410198,-0.050561057871948825
DLK1,,,,,0.06416134449697693,-0.01291819084244181,,0.05246286438580671,,0.0626174246180121,,0.08043727307821136,,,,,,,0.11608913819451493
CXCL5,-0.03134224533978251,0.0005267404195648845,-0.03599494064156652,-0.012075063982042354,-0.02261036228902895,-0.0016786104729559878,-0.02282064706878098,-0.020351583730853613,-0.0075485662730395,0.027777876642012842,,-0.06021611226626567,,,0.015656623334417474,0.02753612286798125,-0.037692635210217186,0.002124767057022231,-0.02713013996751935
BCAN,0.056199340002479135,-0.01235816514944282,0.057538893855148446,-0.02945275495073146,0.02786866816227792,-0.033419914660671846,0.04760802872785405,-0.05343961456959002,0.03342525117644601,-0.02065716432897969,0.09934474890179325,-0.06765077023070006,0.0955821874170862,0.026124655545905477,-0.04375844559940744,0.051483103098677666,0.037209019615709674,0.11879988183857373,0.11204744312260531
RELN,-0.01935695226214332,-0.02166568242436096,0.013078890115980062,-0.037343260390850355,-0.0006137961995703287,-0.006856748998147097,-0.04603129864627829,0.016412278366930252,-0.013122888262035531,,-0.02494308797637603,,-0.008255466233789343,,,,-0.03286416928691652,,0.08358624653860314
COL4A3,,-0.005987675479378911,-0.005518084987150468,-0.02594065525114189,0.0443172211311617,0.00839081737985336,,0.06866542878584983,0.024322991118451473,,-0.003513201763239097,,,,,0.13694828817329513,-0.03074747176693226,0.027886865166598846,-0.03414918043103251
GNB3,0.019256891474169768,-0.0373536368970764,0.001063386611462856,-0.012080112554282997,-0.01565737006477999,-0.004285324380606995,0.03074646032738739,-0.01897351072076353,0.005635470659334667,-0.037521079346172014,-0.00995395969321336,0.014139809290544762,-0.03953415051757169,-0.07437701790887863,-0.02844238023387447,-0.0021580645171190753,0.0936347861164508,0.05850879144487435,-0.03648035021453608
PYY,,,,,,,,-0.007098480826726886,,0.07978978205251822,-0.015048831544076092,,,,-0.02653577586047053,0.020338267096825596,,0.01808521963894368,-0.026615751631132712
MSTN,0.018951350411867955,-0.026907255316384777,-0.008003101415745482,0.0206954987075159,0.001688642780197463,0.004925027455432348,0.004639895894967594,0.04739966398313693,0.04571934906368317,,0.07389718747741543,-0.035868659171825704,0.005448821836821188,0.029358673610396378,0.023855640281240296,0.04152940715992123,0.08751332613494092,0.1700004969289356,-0.038521981740773634
COL18A1,0.04001595722124451,0.040787995357949657,0.0038574777507118315,0.08089823564590223,-0.011606971603908244,-0.033634923121545764,0.0497019258872824,0.05306037241156885,-0.006470299231451927,-0.016311020020409663,0.06385048342042625,-0.05421091158151959,-0.028920755095101794,0.09970051419016811,0.053259864850884804,0.05516574661561731,-0.05163974245387625,-0.08436567734128742,-0.017545807494521153
FABP5,0.031067902403414543,0.10977805352662605,0.053127095224149164,-0.01519729076663974,0.011000625216923349,0.004400777717596047,0.025115572785506933,0.04335929444401221,0.018845936935296386,0.008708826325176739,0.09648896114430879,-0.11062374468285498,0.011032497129939214,0.054407086376150944,0.042337774217024615,-0.04091455521945847,-0.02559483523785182,0.06830390432733065,-0.020810933789778868
TGFB3,0.05015641093824679,0.032137209348031784,0.024384369478262575,-0.040417808249457086,0.007483916028111098,-0.028224599424672894,0.05721600226315942,-0.03819899335493019,0.0006637112571788712,0.03477876657955562,0.01840678259540404,-0.10555685091329083,0.10135336902021613,0.04901919561638091,-0.012582872018720683,0.024461018960657183,0.055317390668235766,0.000519242737007748,-0.05365330361056472
BSG,0.0915512490535723,-0.035504916998064566,0.028166412643638915,-0.07095912021202527,0.04287395690096882,-0.01793013941967751,-0.00798988174982688,0.04962026353252207,0.05124163109741941,-0.02202396885359324,-0.010674170737262291,-0.0442794986873631,0.0508536093036274,-0.0001424831733518553,0.03506437339010414,0.04755502997528541,0.04177098702103059,0.03444080121185338,0.012913190222124662
TDGF1,,,,,,,,-0.016705353787611982,-0.027967365947749265,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,0.06228772717926317,
S100A10,-0.08101978221828933,0.051642602841989974,-0.018311065629905525,0.008077041372367403,-0.05097226539391349,0.062066117676687876,0.07233620228449045,0.048546904604651775,-0.0005279080709991382,-0.013072612216559533,0.036225616178268395,0.09737364084590498,-0.0793518027163951,-0.04012103902531727,0.03915128426258905,-0.04760845414334168,-0.031924175321390705,-0.01486041239090361,-0.0657098601642464
PLAT,0.046855144787408265,0.07833930315631896,0.04790252102415701,0.008447718056050997,0.0021643897527810936,-0.023150534889695262,0.026275226923402055,0.0638301994577296,-0.03359227266918336,0.03927000686330188,-0.005481013956962288,0.004333186443409248,-0.005569740647021737,0.002791584718525768,0.035987920518679724,-0.030016509258117923,0.011509137907381943,-0.01803519058155343,0.06728372041816183
SFTPD,,-0.03622778415482001,0.017220147229995614,-0.017869076428594793,,-0.016240092421835713,,0.03743830300230853,0.02008298255609637,,0.1021604997570123,-0.05244405225730101,0.08421778653643501,-0.008056396767687806,0.0477805448380612,0.030149317550329888,-0.03553417869868741,0.11332236029648855,0.009458861102977612
