,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.07437750428369323,0.023733646648514177,-0.0341472564885687,0.0016448456178671975,-0.02457221110646538,-0.02601906895637597,0.1911889253404682,0.014171090597073579,0.0605797950570119,0.08084667814689128,-0.011502561063202849,-0.01068183762095159,0.1809719613375509,0.22398542818473977,-0.012568170143436775,0.03178799171434406,0.11872936786241069
COL4A4,0.007216678628280533,0.06175840525602656,0.015306139089805907,-0.018616463877502265,0.06783412694547268,-0.023129765569828695,-0.021770531640622523,0.004978109580276391,,,-0.04081812315242913,-0.031252863888098,0.06243373491599654,0.026221883077003776,-0.03377309493220166,0.06819669737356554,0.034349892973716226
TAC1,-0.008675375569140059,0.0024624528386621965,0.012419638137978577,0.02580909117988232,0.003596362577323134,0.016636136537219733,-0.3877353529080898,0.024518968821513068,,,,,,,-0.04289851024465502,0.02317754273771005,-0.03026366635102019
RARRES2,0.07834420067360576,-0.0023642378601784484,0.004806719562835288,0.023599486083554055,-0.1228025709793491,0.0145771261174346,0.5414037812871109,-0.01455557338681073,-0.0783203014499931,0.11541255697891355,0.06079963679617084,-0.009829435075601698,0.03558105617611452,-0.07553110727276972,0.06154169584483684,0.041004116796648324,-0.09163923642521075
FGF7,0.04563556780172157,,-0.011463774434930593,-0.02090056282675,-0.032886553963997193,0.08639429345217381,0.12739178917071006,0.010922676852847797,-0.009347771206890074,0.015388394486006603,0.04111303026889419,0.05141954805007985,0.03085095756054094,0.0273423792463075,0.04075104781119026,0.041154185159542465,0.02111580342958991
EFNA2,,,,,,,,,,,,,,-0.025715013319587466,,,
HBEGF,0.004614501182732664,0.024137283642630656,0.03184062350994251,-0.017449483460581165,-0.14185515761849418,-0.005866546467566964,0.2528769781924825,-0.04648505718874087,0.031402086711487275,-0.02522681836126163,0.05982076273409378,0.1143247426446924,-0.008753634948818617,0.03363989897713994,0.03431839158744818,-0.003489827888350966,-0.06407027130598039
CSF3,,,,-0.02568230345473178,-0.05710880724474996,,0.046477120133532064,,,,,,-0.050105820482079816,-0.09682130186403408,0.10108796143065689,0.02967029457557099,-0.042539313554746355
PI3,,-0.029931375728455726,,-0.005394890232660004,-0.05161286962349278,,0.11127618586652348,,,0.035536993241847954,,,-0.04327864069089519,-0.2102810722866771,0.04327360613622106,-0.04892257944686487,-0.09188158984690549
PCSK1N,0.05845595096537239,0.06615978557495247,0.03764537888605646,0.002292236714771729,0.013855535238642054,0.02509464709718847,-0.14667525890707794,0.03675024991766721,-0.052833925995591044,0.10629182024029103,0.10139933051555568,-0.009313204783736267,0.02501740658110569,0.044096344383394166,0.0015089798894621957,0.008853614126640725,0.016006370626963688
NTS,,,,,-0.022519917841040942,-0.028236188488873725,0.05602451390794422,0.009464579250752647,,,,,0.07563141626815366,0.016612593098629988,-0.049069891984393446,0.06260630858867042,
SFRP1,0.013315352913497586,0.07120579490948804,-0.04029846578969241,-0.03267170390458456,0.003860581457062062,-0.004389250662083139,0.09053514468404163,0.06686702580774502,-0.04264724542851378,-0.0035977514701736575,0.03793791433993923,0.03754056336324575,0.014685040709304221,0.05744248199259495,0.021922153527349567,-0.0018347134450190788,-0.03014166035037717
CXCL13,,,0.01684567521570052,,-0.024843330080451632,,,,,,,,-0.01366745426761907,0.0014677609845292182,-0.03771202535176789,,-0.04239442553055165
MICA,0.006495039816317752,0.07370061903085318,0.007237382901088601,0.07388074868280296,-0.030442958271035422,0.006044260681106213,0.28965633525406226,0.009088945544995211,0.07791217895599661,-0.07167634692642293,0.062264655419933104,0.0035149201991717858,0.05907284031890387,0.10205790075251946,-0.008277038657336006,0.05917768086138577,0.02428488557100545
TG,0.12107135039337204,0.030275081997004433,0.011257115844094613,-0.05008034830910404,0.08163089555205603,-0.020601234285562823,0.07033065739263024,0.06478738571539826,-0.05232107470666165,0.05799559251605397,-0.01633168190947951,-0.021453815771628967,-0.004420623477106807,0.06739095784671348,-0.023696164566021295,-0.027070206478895013,0.0006608150099473645
ADA,-0.0021719797551731103,0.036637759701717135,0.06362425601098551,-0.03872476433458032,0.04550038785981108,0.05887608400582742,0.36997823486428055,0.009626216971375128,0.07099623667536016,0.11623434000468638,-0.038970758588883235,0.002524960721505346,0.015991119856792493,0.035951840663055845,0.015287446568306239,0.1261910015535419,-0.0008703169865020144
LAMC3,0.03587092026406759,0.08304044498785579,0.021941164528942198,0.029130535809012256,-0.021188441589062933,0.03921019289241565,0.41088259499843344,0.07018434546817429,0.09851179418518251,-0.001924500599236749,0.03131419305324145,0.11129567038957329,0.0032146392766195476,0.12352896285940584,0.006296780761563025,0.06510198235054497,0.08500503557648448
CCL7,,-0.02299969868232042,,0.0689161473124564,-0.04755283570690423,,,,,,,,-0.016217990551569767,,,0.053357212380216915,-0.06969466178396731
NGF,,-0.05535001719686914,,0.00027995272756145496,-0.042894695389797885,-0.0311015144531309,,,,,0.06830689730271135,-0.03673437588316861,0.03270357025710528,0.04976334135323895,-0.06640911464500476,0.10681285514433733,-0.049143765452028094
TNFSF15,,,,-0.04031939206454963,-0.03520795819052502,0.014600204130510431,,,0.013518641795471027,,-0.058658173784988867,0.06575648456304278,-0.05085652818662055,,-0.026237272913187767,0.0008073277748508802,-0.057844634084925795
HMGB1,0.059506898186319906,0.11860292998828761,0.048281843605593885,0.019724652874467053,0.056557316969263666,-0.043802640714271895,0.43068850367945993,0.001921100050444539,-0.05050796929542097,0.016944116148178968,-0.006808970725015507,0.07591707558012434,-0.09147137202835694,-0.03395621530897412,0.054280096231702095,-0.06016433706549365,0.04355773421755719
ITGB3BP,0.07056183236556166,0.048977511418434476,0.02755740459986392,0.026384512333856806,-0.03571175517251892,0.007000501072849021,0.4104396398552612,0.018139118254294127,0.09124307978631821,0.0021138124357025904,-0.02555785311241029,-0.012989632993605024,0.010026375930777747,-0.01995777932908761,0.024016422792890013,0.04362524362564019,-0.02504362399607617
AANAT,,0.08806229841957709,,-0.03668652708828498,0.06011804417649943,,0.0369773772927215,-0.013407212169121696,,-0.08046646966009295,,-0.02574614187905867,0.02431097624286699,0.060053007430983754,,0.17810857682792242,-0.015640161841218733
RELN,0.01221529236854805,0.03339865692330184,-0.04443097097403621,-0.006132995140228664,0.059900379850905176,0.03608817912162135,-0.1842427541798028,0.018099911967340742,,,-0.07787251810691288,,,,-0.03169178228478577,,-0.008442339008388691
IL15,0.021926815689960667,0.03577232098066784,0.004111373082561473,0.04221685364851956,0.00955443724001315,-0.013194122015745094,0.16601840015272476,0.059419604135666305,0.07672537482195141,0.047555521314528455,-0.007385715534444442,0.020930804927585787,-0.03363384349599667,0.04207041259175221,-0.011695744697487319,0.06397269606218833,0.05166400894249712
UTS2,,,,,,,0.23511342994390613,,-0.025381524079962577,-0.024138928261367557,,,-0.01574437289223893,,,,
BSG,0.04722075457807933,0.07747730808498711,0.029663585308876084,-0.02061629851766738,-0.00877008354867592,0.04855678968821348,0.008527959823527748,0.05379721756800755,0.01022062790344025,-0.0537045421753399,0.012548040856806211,0.018892089558125123,0.10104453714820166,-0.017783320582309883,-0.06393121266724752,0.057063607594654106,0.07400259694726623
ADAMTS3,0.05553567481869977,0.027790900230350555,0.010850942499817976,-0.02231084828633001,0.04199870006170557,-0.00028957222540920165,0.581643881957145,-0.027799897762836263,-0.00973717048096822,0.045234475534118974,,0.11054047659480305,-2.0040006147556637e-05,0.07489236908556203,-0.041727942325358605,0.0282243214312235,0.12138893758224736
CD34,0.03507340459995439,0.1094527903315693,0.04153863669927157,-0.02625123966119165,0.0645997831774486,-0.0009227832887971672,0.3534012973548945,-0.016630008060328515,0.04602230942875209,0.04097055434149031,0.0047761528122612805,0.0948097739015046,0.05193511686765008,0.1362401257304524,0.03210409802782993,0.06187695467421844,-0.07122804601874093
CCL23,,,,,,,0.112288092233638,,-0.01213551405429152,,,,,,,,
PLAT,0.09190003675562043,0.09175009258565757,-0.013703929413964488,0.02254746477011046,0.023466636055488974,0.004209747357984715,0.48950239113784855,-0.004635623306706676,0.05177877534586112,0.012954826622891305,-0.0888669632040553,0.05650875491141422,0.0418802957074635,0.12095710535438314,0.09716464316341378,0.03717089634972447,0.17172212007359272
NTF3,,,,,,,,0.03606677327511786,,,,,0.06840747829480479,0.13999790258305927,0.016310122017155006,,
LTA,,,-0.026807670979541696,-0.03336501002117838,,,,,,,,,,,,0.12485965402925196,
CKLF,0.0172929640183961,0.08644644032342197,0.019706746376187773,0.027910331813270267,-0.011080008965565387,-0.023297448884498983,0.522119037758305,-0.015221561031902869,0.08990096171780598,0.06837542724778836,-0.1227194069784806,0.05810463309166549,0.04307390683043986,0.16664936445218598,0.025792348758554018,-0.0022409199037500553,0.04489344096590846
CD24,0.08189722433739731,0.08132559252016988,0.10883010854090944,0.0032329047178113724,0.1124368666793392,0.03806409864128786,0.045095302211072726,-0.0016192384530827337,0.07077045945181637,0.05943048898060019,0.016404635688383087,-0.013397406033995553,0.06568626930418198,0.10799404754101788,0.014606893950815315,0.013433006089295051,0.009216608557281021
HSP90AA1,-0.05094959018269487,-0.0370121636662972,0.04393422178421094,-0.04398557805151862,0.03724750896954183,0.0679416689306157,-0.5408147116137814,-0.056968136256518885,-0.09100296493338675,-0.08417445837989465,0.030288028336904426,-0.008783818049563142,-0.1103949785086933,-0.2765395643355364,-0.00971047776400362,-0.05188364959203907,-0.06201418998844783
BMP4,0.0072844983654753994,0.053922403290854105,-0.028417702704139645,-0.032505488590622446,0.013085944907633018,-0.002009469490490593,-0.023974950993646195,-0.029825048281153583,0.08904351505908663,0.0982243907503919,-0.008902464493346845,0.02289212960874971,0.126013758218061,0.014847965853832374,0.007291947075764602,0.061481748381697315,-0.014906183907180551
SCGB3A1,,-0.02659906130679765,,,-0.037779934504182,0.12982268110395725,,-0.026691498165570808,0.04346696904339281,0.13931546568896905,-0.018939013787321077,,0.07528709349403205,0.08949551245255807,0.02335295994800868,-0.008491314507256808,-0.021525476781540993
IGFBP4,0.010304837326652064,0.0570882867728191,0.001108930857776407,-0.055136430626310615,0.014336732966443593,0.020004364556156885,0.4440438649927636,-0.006822416919373898,0.0235790303532269,0.006669934979729375,0.15460226176094188,0.08879892240544292,0.004522107249467449,-0.06754547438414955,0.00768373752145696,0.07166324622799775,0.03797020733416337
RSPO4,,,0.03626156651544183,-0.012442274885744944,-0.025910606493562097,,,0.006023062422955335,,,-0.051142883504017626,,,,-0.03669436373274128,0.019223416118408516,0.0996884479421053
LEFTY2,0.07641006391396503,0.07454388057522278,-0.02713690996632749,-0.04088491477337582,-0.020916511686737672,0.018676070533862492,0.47400662342831873,-0.019550498851341587,0.016961028849391217,0.0955886301912202,,0.14056195197545254,0.0627832719057085,0.0307971149587922,0.012806434290088046,0.11574112590260498,0.0036026178796539623
PF4,,-0.025617428379899516,0.0033008371533263395,0.02400624082809437,,,,,,,,,,-0.0430487141709651,,-0.005480792882452535,-3.24406297558152e-05
ANGPTL2,0.04780200368108582,0.129795029161383,-0.008744997193906187,-0.008427334061087819,0.03931977283050657,2.7256779315081717e-05,0.42649743657499617,0.025298173997068487,0.08227905360843622,0.13526427509931518,0.05010775083996492,0.05247191546754054,0.07933264682597255,0.19892871019018807,0.051432674298962366,0.07273310953332729,0.037531323518651495
LRIG2,0.09495167305846794,0.08364344795141838,0.003071425706553863,-0.0666829931668575,-0.01945927234949529,0.04163042741915136,0.2361585063233769,-0.02561026852800002,0.0021455879783008665,0.023373809895661835,-0.036933524291625844,0.0020870477481720034,0.0035408602708802387,0.11018008766486823,-0.0768480990886416,0.07915768900507894,0.07217001495554919
ICOSLG,0.0007302385044619544,0.013163085599687865,-0.016639992305756177,-0.01044125263070686,0.023200462507779497,-0.04244329971423524,0.22813088479977126,0.07342472116708416,0.0854651571721422,-0.022795159684024825,0.023639241750266098,-0.03046283540201117,0.06930553267932955,0.10241784996236379,0.05780951280872924,0.051025977470296954,0.022509389343538928
WIF1,,0.041503024784816024,,,0.06416764578208993,0.05837000603525674,-0.36715140926953765,-0.0012665471902780629,,,,,,,0.01007948139499276,,-0.05784462933790478
NPPC,-0.020544619977098822,0.0034495056025948966,,-0.025270897243935303,-0.008122739873203312,0.0535524580495999,-0.08859296154704066,-0.03709464504772395,0.08176397888225659,-0.08316023731249361,0.06501244820963645,-0.030828324626524184,0.06546300981807752,0.011885599451661037,0.04084935064831863,,-0.022323190258008215
LYZ,-0.03225681292926301,-0.006301738810925055,-0.011118808724372146,0.04060777446345315,-0.08969879675129842,0.02484926515432047,0.3506360037576799,0.0010407371917205298,-0.04653796078038242,0.10673937237933265,-0.043908127711405606,0.008931051297504497,0.03898403012340676,0.028993544185483812,-0.02095994530078113,-0.00535918851086675,-0.012303390353871195
EREG,,,,,-0.055529064746953585,,,,,,,,0.015214168504242172,-0.04769689302301842,0.05180206265468506,-0.007454474347628169,-0.00879268636464612
SPTAN1,0.09983584622759022,0.07779786066483066,-0.007228248357330813,0.017593398022874622,0.06194001078000602,0.07490872055210376,-0.11246571612007689,0.01911085197440103,-0.07865250428609494,0.06830245411417131,0.049841651914384714,0.043236776959428645,0.07366011120011645,0.07307072434752584,0.008291904431601127,0.03646667363500203,0.0067814237853054005
PTH2,,,,,,,,,,,,,,,-0.022204935283117767,,
LIPC,-0.009399369080218689,0.004965265173592682,-0.027692916498544613,-0.030522188051061338,-0.014011970124369357,0.015316807110408243,0.1585591453388395,,0.045673384795341034,-0.05995558091231018,0.015964730826346384,0.03035534727337418,,,,0.1358202200209482,0.09148256588392441
COL8A1,0.02528583804836728,-0.028424369604916025,-0.03447123469553999,0.027736245584846803,0.03425395448709134,0.037977256386704246,0.1620214900286429,0.028609912027170593,0.1205548677133218,0.06754918110124247,-0.04783609685689031,0.10419515659314367,0.16650185746530252,0.06207712792408737,0.017055614636106133,0.020014819263238975,0.02126725697968262
GSTM2,0.04282301201624288,0.05263945430942833,-0.015261719470541871,0.013341905630246632,-0.02043638428589373,0.10898691393612084,0.14623598108211652,0.03068187407713416,0.046076981089310555,0.061955136030744394,0.03334549912144419,-0.02214060604973853,0.06178666052103212,0.07340399715915763,-0.032579619950159414,0.00478210666385594,0.05156643996440679
IL4,,,,,,,,,,0.15961634627923427,,,,,,,
SPX,-0.0664572564662406,0.04979467097235937,0.010066169235803635,-0.012327686361058814,-0.03987367530572905,0.026751433434073137,-0.12923824554313915,0.023668996626440116,-0.05330238424280133,,,0.12575719910467445,0.08605084434929637,0.12544115940573006,-0.036306633319190054,0.07767978458425188,0.018096588882907865
MFGE8,0.0022198973177775176,-0.03320683605906805,-0.009182194465316491,-0.02056749061551692,-0.014494852830442245,-0.015409169676002756,0.17552378475721087,0.010534997783644326,0.06858550583301497,0.058718404043557305,0.09101966001490804,-0.0057735763146264975,0.01455225754082355,0.02304260853446243,0.054079216421727236,0.06854356231673732,-0.01273272630312348
TGFA,0.022234254510398527,0.11473197863487174,-0.0067192503893789895,-0.005395186557187245,0.028002899911502413,-0.006252103685373905,0.18160201310275423,0.027990420536715625,0.03365252661326768,-0.013546704779306081,-0.026104055911931046,0.08897275170746434,0.07747750801241222,0.06883548000406761,-0.02379136837924504,0.06913448116782431,-0.025795430569771228
SLIT2,0.05053124651910492,0.04247454600792042,-0.04149062755024102,-0.0010981943724139313,-0.05192670761994553,-0.005899193608298863,-0.12501540958358318,0.013613948670637655,0.04426268446510257,-0.043411724595941524,-0.04258955608387523,0.027277693919201238,0.11942850907938216,0.10194531940395118,0.059846242687297886,-0.009088411091803668,0.03436634836069633
PLTP,0.013791068601163551,0.0032401357054085505,0.03300660078957331,0.025446318782688406,-0.08676354389721518,-0.006197925737588761,0.5385176657968169,0.0017107648973388662,-0.0441449535731119,0.11293761574227208,0.06546569091290505,-0.0049095973638358945,-0.03136770002440348,-0.031688239849053695,0.03014995958944478,0.05221773446659149,0.008489288345459263
APOD,-0.06404639059505006,0.05619076375948963,0.01615643889452972,0.025405037885424496,0.14764525705489903,-0.019367297041481282,0.18560361502281053,-0.019525059014106512,0.012128015644592776,0.042512145215834816,0.09821626207217485,0.03747221900791031,0.0446005861142307,0.2807669605835136,0.007633850723327133,-0.02733691124263692,0.05998112805154209
B2M,0.07233818551280158,0.12834596691766045,-0.0884797844229269,0.05342398183418328,-0.0847051793833966,-0.06111101271399996,0.6171149274856392,-0.007141530872163487,0.07915738761816866,0.12840220365642613,-0.02796586449831249,0.16385678107018117,0.07154949331737077,0.09902955125673667,-0.014903985863750649,0.014905616422661012,0.032897401418895675
OMG,-0.0031833768209375674,0.07812493619037426,0.03661654186168815,0.028662681784563146,0.11457943222218456,-0.00434398948312461,-0.12740383703735145,-0.02588109001942356,-0.04669852973965762,0.10875658088725486,-0.00449666085582548,-0.034573219085756585,0.0480094957782061,0.2275208456758893,0.03048391997436727,0.07264129663570014,0.016737860201724245
CXCL3,-0.0407133022903603,-0.020108766998896715,0.01472419197180639,-0.01722265287849944,-0.07955310244470971,,0.040821643831267435,0.020751227015414125,-0.04143757329972449,-0.014349090936015042,,,-0.006910623179311365,-0.07386287057179858,-0.023660334230793258,0.023266678776556422,-0.08622901957081393
CXCL10,-0.07062419113161124,0.14096965713493365,-0.005062937698760437,0.026605381862573198,0.01062884606582628,0.10623382449711725,0.5284830978317697,0.05840240283073625,-0.046903292749324005,-0.009434410547378362,0.004442185219638009,0.1114436301957284,-0.009558740471368102,0.019619044294826166,-0.0256987483956265,-0.008170155163524208,0.05378387893809513
RSPO3,,0.0063435460098820425,,0.009930089937258921,-0.042216002607659245,0.07711535406166223,-0.11925336468026285,0.0033442919142702776,,,,,0.03763381862241015,0.05775790759530513,-0.01537612886413766,0.06601629807742754,-0.057186930448446256
CORT,0.016983159413632754,0.007289667969103107,-0.04355045927069168,-0.028445327151505346,-0.0077409210240454605,0.012060819674934725,-0.18175556201184842,-0.0029246924380066973,,,,,0.018193554131634985,0.06675581577218644,-0.03403556475451674,,
NCAN,0.019093523592247315,0.11985059658663333,0.018397957624114072,-0.00769970104079621,0.04957782741437346,0.08648666522956582,0.22308287645416985,-0.012388802713748757,-0.04710873647563643,0.05095348731400398,-0.06981004029092382,0.01780914080637027,0.03477574222755966,0.21737744482754645,-0.05118883318695652,0.00850680819707376,0.07116091574249564
PRG4,,0.029434284931107967,,-0.002260207875117766,-0.03022650630384977,,0.0864961086112587,,,,,,0.07376993302918651,0.05121571920674375,-0.024353708038186928,0.1379452282005431,0.036236674913907495
ZG16B,,0.07943748377989175,-0.02934364933396431,-0.01762135359447838,,,-0.025243122928193105,,,,,0.04381598276956236,,,,-0.026836265519493703,-0.02689262993935301
TGM2,0.03371080265880594,0.0021355658527831764,0.02926833063349489,0.04028387362548618,-0.11627416926286155,0.01865720770354231,0.2748335126678559,-0.033220518190178856,0.08849614491245664,0.018325294083192514,0.03090775674211409,0.10735665876517293,-0.01568752053702334,-0.02033611407387284,0.06211628983228228,0.059728316485032414,-0.05781790981261015
VEGFC,0.020311781420644003,-0.005241529913793887,-0.03767837575479803,0.009998510113978516,-0.013979838352251705,0.043136880472863036,0.06455234663549353,0.03690837479541773,0.009881890836127505,0.004468265477449207,-0.0011576822968429165,0.12992645775010106,0.014796384548842542,0.03131991621617386,0.0098956808458986,0.16585775137435188,-0.044838829124285655
WNT6,,0.008195934135516569,-0.02713691067852221,-0.007422283523424808,0.04531748419671936,-0.027561747626448793,0.08170028403221757,,,-0.072675276106458,,-8.263779292714463e-05,0.00531004998383658,-0.042741268011185524,0.05855725049264449,0.024419308107297238,-0.027788155098536802
NRG4,,-0.0010320295157420182,,0.019026434596350887,-0.00807246052303576,-0.012219229263334852,0.04265442242492736,0.010675904868714475,,,-0.040818078126429576,,,,0.05070733979545656,-0.03125188107914088,-0.04178912315073373
PMCH,,0.005404258755028415,,-0.0305479716343039,,,,,,,,,0.04280063127892587,-0.009961248668738905,0.01183189336976264,0.06953099303754626,-0.01612726943500823
COL9A1,0.029879191148548617,0.12679885030075094,0.07004254622188745,0.018724627605025974,0.04537281944734598,0.032121451844524786,0.15225826233215084,0.035530199888168836,0.058025840443376664,0.04031596865518985,-0.04199222812215055,0.06629922022730857,0.022733997142127586,0.17729704322083117,0.05014185919151364,0.02746935476883576,0.12875217161259242
GDF11,0.0009276190589251813,0.01950853836939477,0.033031209328685654,0.01706975370737771,0.09951485775558865,-0.05738910898551825,0.35801409095848374,0.04676500929021093,-0.022124855130866667,0.005557540733397629,-0.026129245006353413,-0.03144812500225473,0.033252894439402526,-0.008383879123738744,-0.002589844504456922,0.040533316951429,0.029404377783586226
RAET1E,,,,,,,,,,,,,,,,-0.03428309149321276,
IL24,,,,,,,,,,,,,-0.03953319814722697,0.013702650181247838,,,-0.03620027330961393
SORBS1,-0.00497656184469042,0.017734383535784447,0.003786521214769434,-0.02350063736561492,0.02417413425496627,0.03749436870357985,-0.05079804703164251,-0.0034532058169715334,-0.025614110268120292,0.03148318595518164,-0.05157301656336838,0.013890736550555376,0.04970290103415748,0.018564480617056615,-0.018081596541714987,0.001606985611923425,0.002651870137650163
DLL1,0.02714877686340481,0.0996645169010801,0.007979629148414593,0.040262494499883304,0.05158575846432175,-0.014132629664620458,0.25079331144647166,0.059781971178053665,0.04673442984549368,0.12962562154554488,0.10202682746231068,-0.005376826497448127,0.05292454921541261,0.21957854889245343,0.007139291345459515,0.0845121029689269,0.06902090210276365
TLN1,0.03299948278774629,0.002717808057484897,-0.03750742761249029,0.02789865953664169,-0.03034769097292884,0.021666600983209782,0.42729802807659345,0.012801141289225665,0.059414732742837664,0.015048153311777168,-0.05111389836015995,0.05820440095267063,0.01858781154228522,-0.05739354580486746,0.03166208970613855,0.004655860709155215,-0.08291462000345957
COL2A1,0.034679844326842825,0.06979241327155895,,,-0.026996855544579246,0.12138070537271964,0.071725646620266,,,,,,0.06283108873472834,0.0012602090692030725,-0.01956400557909409,-0.02603155673831761,-0.009845425057828077
SHH,,,,0.054419050449051744,-0.019672639559751036,-0.008080730932972749,0.03751542104074973,0.025695611684172923,0.06784138681036904,-0.10016652990752302,,,0.02364722449641618,0.049724629269460474,0.01987518789913672,-0.0062711931424890505,-0.00669662123194599
