,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.008847177986406454,-0.04176063118052813,0.008415568275647546
NDP,0.013063479440201654,0.016029326878426328,0.005880581004045542
RTN4,0.02501313435433826,0.04450514628111313,0.027715323686610043
HEBP1,0.010263573202198317,-0.009664198467626983,-0.05899168395032291
WNT7B,-0.029548067560016104,0.07139183852743061,-0.006725921300133782
PTMA,0.07749001069219044,0.027807518800013756,0.036174403634430446
CEACAM1,0.01708885489245732,-0.0054438438794474076,0.070118464874769
PDAP1,0.023897109074483346,-0.006049013641444534,0.0070942198079354596
QDPR,0.06416485196353242,0.0437569096079649,0.010469430559346736
POMC,-0.008994481868392098,-0.015876065015015074,0.09173285741053636
CCL18,-0.05176147235776339,-0.03587753621890824,0.007249499719513228
CCL17,-0.025750163402450076,0.06917687880727812,
VEGFD,,-0.031925226890533086,
TNFSF13,0.020634370510670862,-0.04180865532086111,0.01787940889732348
WNT5A,0.011309650966754929,-0.004750677915273376,0.052994218236028456
CXCL8,-0.09734943058419616,-0.09237475254527942,-0.011664868306550828
GRN,0.0017331420177714313,0.002476879719688549,0.019217061251348113
MIA,0.02289957551368217,0.10674708303481992,0.04110561912267215
COL4A4,0.02193497140140043,-0.04240516574708898,0.09428497083883404
TAC1,,,-0.0012993726492430322
RARRES2,-0.05266638701360849,-0.045967794455168465,-0.01896089059569203
FGF7,0.02281707024991431,-0.010160101040274755,-0.016982796796178583
EFNA2,,-0.030342791625028603,
HBEGF,0.0561294443110727,0.042848180625388275,0.03762374346178454
CSF3,-0.09333398835433727,-0.05346559843857195,-0.018845641711127636
PI3,-0.10841243614143876,-0.12010988780187322,0.015775318483268113
PCSK1N,0.08033304696080001,0.08802683902487322,0.03648289287741873
NTS,0.10268121785880352,-0.02460697510505955,0.032516689503672425
SFRP1,0.017194038521748462,0.12050500517453444,-0.016126967087940737
CXCL13,-0.04896471539930016,0.02075936735583721,0.01927858570980103
MICA,-0.009775230520546999,0.08600771561650296,-0.030535572025472326
TG,-0.008431932018107612,0.020691561181115033,0.0606810367516922
ADA,0.06369954040750732,-0.006756456891923113,0.07056726742297002
LAMC3,0.03417213173189223,0.05814963276617734,0.0625976669311775
CCL7,-0.027185453451766012,,
NGF,-0.04457247158784732,0.08178610822890559,0.04195755357602409
TNFSF15,0.008400327578751166,,-0.024717669334144352
HMGB1,0.01317265489138773,-0.0075172007314899675,-0.004311022332392712
ITGB3BP,-0.005810477741491899,-0.05592547410210778,-0.04996375174822095
AANAT,-0.03385744144058041,-0.0013136267329719989,
RELN,,,-0.0027669103724447894
IL15,-0.007986692034139539,0.04357460912149862,0.015662930450864945
UTS2,-0.02883208933113928,,
BSG,-0.05158199613107231,-0.0447375668556505,0.004097425658009336
ADAMTS3,0.014965636864878378,0.15743064520424174,0.06195554354263185
CD34,0.08222572131545139,0.003730740334866191,-0.001592031914678103
PLAT,0.0816648695944902,0.1048529293697703,0.04834184273736088
NTF3,-0.02384283047380618,0.06858587551023697,0.046598049606106175
CKLF,0.03511103382684945,0.0052029001808705415,0.060832367882828864
CD24,0.09897467466988649,0.07095744495570537,0.017859152002775908
