,UKF266,ZH1007nec,ZH916bulk
PROS1,-0.07285976704438067,0.07382146385826022,-0.023698314277618752
CLCF1,-0.016491234388559328,-0.0002960144593185835,0.018688967497773032
PSAP,0.0672487411286114,0.023446011354148998,-0.03101006087205422
EFEMP1,-0.00044104550088423734,0.04980327521345101,-0.02026167959859312
C1QTNF1,-0.0365875523669799,0.012172103701876236,0.008421210566002873
ALB,0.005308988928265082,-0.060419338599005674,0.005322424775387929
EFNA3,0.023643258674266265,-0.028599673322806732,-0.05349365533761674
DRAXIN,-0.017705085860504514,-0.07044816844993783,0.07173143239780015
NPTX2,0.030849543907920537,-0.040786201316819724,-0.012551645525761951
FGF11,-0.05209451628252994,0.06418198898988872,-0.008021384100737683
CD59,0.026418984196396125,0.09440356194907575,0.024614027435665348
COL9A2,-0.020149645176613912,0.046270527021503985,0.020162731654798798
DLL3,-0.03322996711278157,0.07092487219587908,0.08951544492180827
FGF5,,,0.04915645612456012
LIN7C,-0.05251756421787483,-0.04680045322298058,0.05732672696434924
GDF7,-0.024239792821701127,,0.06606636344825657
PSPN,-0.019032081450179785,-0.004824992549663812,-0.04024945559884556
ANGPT1,-0.029209075179635554,-0.08079294978253568,0.011317278122541255
PNOC,-0.013167444644967245,,-0.016408021813041063
L1CAM,0.00876641710834995,-0.04653854019649007,0.025515669694581373
APOA1,-0.03919210841380531,0.08897192193957452,-0.02878786789375633
PSEN1,0.029099081257487603,-0.028685434789889053,-0.048231315323179105
CALM2,0.10785425684013125,0.05611174327993798,0.09286645148190058
CLEC2B,0.018807103610686167,0.01295888391661958,-0.06341028768774577
NTNG1,0.025470610392021135,0.03230415219176134,0.011539213696474733
LRIG1,-0.007630317228013109,-0.022273886098488963,0.02859089525789479
CPAMD8,-0.009877887896603987,,0.0096016655606338
GHRL,-0.01803993029629273,-0.06142195253091892,0.017719717670202324
NPY,0.04159385742426635,-0.017645181633558805,0.03774682811380861
MMP2,-0.028250881388267184,0.06457206983055104,0.03688188100075711
PPY,,,-0.04050130080933702
ALKAL2,0.0005000715269845379,-0.05520205782983238,0.010444316885533277
CSF1,-0.06820373132840549,0.071929922578747,-0.06589560592489936
SEMA4C,-0.01680467712169077,0.07045450961036304,-0.00794163082337911
ICAM2,-0.011946556163117555,0.008807013588193042,0.01566127570362904
SYTL3,-0.023307669414965676,-0.024088086030063193,-0.04617927011305816
IL1A,-0.024239789637472316,0.13879550733388973,-0.021346302923808104
HLA-G,-0.013092261044693751,0.03960678947040004,
PGF,-0.060086489881681505,0.06259794481385506,-0.030759213621176694
LGALS8,0.008261924092313739,0.061111244331396135,-0.024525511759573456
DKK3,0.07190363009986256,0.03739753632448519,0.021960636541636942
COL16A1,0.0036436661842566835,0.04987550902857223,0.02320566639896017
TPH1,-0.013873076300314882,-0.022549198843425797,0.018903734507505474
TNC,-0.10379858366671953,-0.0579400301067585,-0.05315576721220932
TNFSF9,-0.06187509784180073,,-0.01811021648208043
C4A,,0.09107879300163221,
CNTN2,-0.046631840996425124,0.054552274192702754,0.015738020369437344
F7,0.01834946553473982,,-0.03473343784728071
LUM,-0.04076406661873866,-0.002213876944318558,-0.0032220138064934316
BTC,,,0.0260698407152819
APOC1,-0.08252515242630144,-0.07906434233687547,0.062407749639308986
PKM,0.024792861199754646,-0.011044432760743643,-0.02277846525486555
TNF,-0.02960053962058979,0.033637548100560126,-0.02703274666601307
GNAS,0.060647044962901714,-0.13628691832386447,-0.016810269252746892
BMP8B,-0.06289597074928101,-0.036366789460081594,-0.006776306437162253
LIPH,,-0.02518508827259377,0.10797400119400745
CCL28,-0.025910598006297855,-0.04399373184913672,0.011843781389045729
PTPN11,0.05873437190833967,-0.05413564294091499,-0.02118745334230757
ADAM12,-0.035641969468047145,0.08117446859786938,0.06331310544515133
EDN3,-0.017281544460933124,,0.030257950140171005
CCL2,-0.03266377186706282,0.1480775978528765,-0.03127948008620753
DSCAM,-0.045692201054750144,0.023525796937262186,-0.05499993261211194
ANG,-0.0282117521759229,-0.07720988096745182,-0.03385037974265202
FBLN2,0.011708815289530522,0.016817813113946412,-0.03938951871384798
VTN,-0.013873071763806423,0.012415992150503902,-0.043820545860843586
VEGFA,-0.010497595992143682,-0.10106298909015221,-0.05797458782303891
F10,-0.0082238122705434,,-0.03558998209308113
SERPINA1,-0.04793381912847936,-0.01559260876221261,-0.016847647605259804
VWF,0.017757171269772394,0.04967696364308998,0.023814297156737288
GDNF,-0.021593974106600116,,
VASP,-0.01563968703294713,-0.0141400590051741,-0.0658864989168465
ADAM15,-0.07920489930575146,0.045655765524777334,0.051991973378304066
WNT2,-0.022829433754132523,0.11651991504794613,0.09917592829060774
CALCB,-0.014061842344685972,,0.009157528545523205
OLFM2,-0.004824754404877618,-0.03252877048089307,-0.02834567642033349
MFAP2,0.01079932021083695,0.07503717785157421,0.09938363266220278
HLA-C,0.010907607337634842,0.14952921053443863,-0.041399683027537514
THBS1,0.004320739025924181,-0.027723046693239883,-0.009144118946644927
HSPA4,-0.01728034659748792,-0.10695626854818852,0.02147546984013845
LMAN1,-0.021514329875421883,-0.10555855368522869,-0.06785791472420792
LYPD3,-0.017435645010879356,-0.05356072054665225,-0.02656393074462759
APOE,-0.0003321249174383203,-0.06292032392310147,-0.0131487994941499
SOSTDC1,-0.031995369376483195,,-0.02303320224937015
ANXA1,-0.02510620930959129,-0.01001251728042091,-0.04350720018731443
WNT2B,-0.02500647149069634,-0.03205920267545641,-0.06304990955170006
AMH,-0.025253393239635498,,0.032453515470210074
GDF10,-0.029110552864977022,-0.05734230809857065,0.028479749181734612
EFNB3,-0.001651052577812964,0.03327223644820329,0.010965176569099518
LTB,-0.014432364976886188,0.01055627059972159,0.049361120320893494
ANGPT2,-0.06340423656186132,-0.03348564198537828,0.03394178222445751
ADAM17,0.02474126970078901,0.05459973545090309,-0.021698253140543987
LRPAP1,0.027317756264999073,0.08246292676116021,0.015198838811415531
NID1,-0.047445893379731915,0.015318689417795232,0.0154439743779556
MST1,0.047840264741837904,-0.00016792327274858088,0.004935074419628806
IL13,,-0.04333764815261881,
DCN,-0.002361327364450327,0.06207615092036667,0.011765857729482741
COL7A1,-0.04199489358575535,0.04265913819597585,0.06424271914937503
CALR,-0.0628657109276382,-0.1084883457379868,-0.044363815611762766
PIGA,-0.04475972984034359,0.015662802078012406,0.015755418543355628
CD200,0.06649848288625856,0.02558851716290915,0.039477141237202605
GRP,0.059138476677871796,,-0.027789156046053913
CDH1,0.047903164563982574,-0.04091090284584915,0.07068699140416217
LPL,-0.03701299890053086,0.005178096711145341,0.08185560894797062
SEMA5A,-0.07568317852753002,-0.04200968152443158,0.022624456555219833
SEMA7A,-0.03227797811473169,0.028500301033303185,-0.012174373080235274
SEMA4G,-0.035662954900652556,-0.007151014647301965,-0.021733915061637965
SEMA3B,-0.01688361401615908,0.06573128156001563,-0.04788495564416236
RPH3A,0.06741284265881316,0.048710541122598296,-0.00101442698641226
JAG2,0.040395939944351596,0.02369720870002024,0.0243115419156877
CGN,-0.022829440926923725,0.022520938142588924,0.01694981528625002
GDF15,-0.031778396356398064,-0.08412525006152552,0.05409188250709359
SEMA4F,0.009085151883655503,0.0362771663066396,0.048698742364558865
NXPH1,-0.10343966892124595,0.04080938598299313,0.02539864331810435
ARF1,0.04159367276962758,-0.01686573964034689,-0.01543785768495048
EBI3,-0.022330463583784464,-0.049527698405196205,-0.03771284182587794
TIMP1,-0.006118852589266113,-0.008695764773099034,-0.04717794044421828
SEMA3C,-0.043884984253516585,-0.0053818855586993345,-0.01763531881779778
GAS6,-0.0309799237142059,0.026276660988131355,-0.017744829960180626
MEPE,-0.027701454092774257,,-0.05321793179537331
SERPINE1,0.03445949486198276,0.018883800558953202,0.003872430955691428
RSPO2,-0.03460822172657504,,-0.04992169433400657
SHBG,0.07868513322892957,-0.04131547771406171,0.014981451735945957
LGALS3BP,-0.04996794203731135,0.0894395692293369,0.01356471445588705
LAMB1,-0.0845648740971154,-0.04091841398702391,0.04632252906680161
SPTBN2,-0.02280251969577211,0.08114592443348115,-0.010897333126702644
COL1A2,-0.07374231580277504,0.04732296003672282,-0.018818617532437118
DEFB1,,,-0.033561304774148364
CEACAM16,,0.05391943994828909,
WNT11,,,-0.013916818435163323
LGALS1,-0.0002500153782971608,-0.13546774610990042,-0.06637221936357218
BCAN,-0.08535731982989116,0.050671182810377406,0.01056929703534789
ANOS1,-0.0382393684239173,0.06291644638900008,0.08572139518241532
EDA,-0.011545558391642811,0.0360510128899416,0.012369805522850852
FGF22,-0.00602164582159333,,-0.041891899190920866
SHANK1,-0.012264299475697541,,0.002342245626975486
RAET1G,,,-0.02774859067882086
TGFB1,,0.038899843689348026,0.03890299050521522
MSTN,0.019356346054146045,0.03841144402651817,0.0816859196634556
WNT4,-0.025031132288080685,,-0.027095990508757398
TNFSF4,-0.014971922835353224,-0.04826528169089504,0.0068431553604588365
NTN1,-0.06859986288640643,0.07854405454047492,0.039254504100951854
CXCL12,0.021230301428473736,-0.12583021284269108,-0.014389563843667477
GNRH1,-0.012476212451869544,-0.013846791058951256,-0.010819924265416317
FGF8,-0.017435641744316405,,
RIMS1,-0.01077067687940087,,-0.06259845497540958
FGF14,-0.06946758623591086,-0.001998188859721352,0.03572134481871392
IGF1,0.017911607975315484,0.0966424022943893,0.007123701460071972
TNFSF10,0.037490414604006886,0.06475924911536961,-0.0572356415070203
GDF5,-0.01443237058212372,,-0.027987925554166355
CHAD,-0.024694599550076926,,
RGMA,-0.016804201436761337,-0.04789718181792828,-0.018531133695074947
WNT16,0.027460030031856927,,0.12995332966855616
CX3CL1,-0.020069937044290415,0.04950570306175708,0.011519252315652592
FGF1,0.021990087727021514,0.06849541671155386,0.011926646001058212
ALOX5AP,-0.007507771202125534,-0.0004771673517269453,-0.003643795476471776
IL1RN,-0.017126173303955754,-0.014785072886858016,-0.039688019296955625
NPW,-0.01774014547547995,-0.039203082856616285,-0.016886156756360102
CXCL9,,,-0.00177739667931667
ANGPTL4,-0.03359672209268269,0.026789948034619485,-0.05663114135162825
UCN2,,-0.047767830887189465,
OBP2A,,0.04782267837026804,
COL4A3,,,-0.033262572521160674
NRG3,0.04421225274958011,,0.007219323609770719
IL23A,,0.03778705944698891,-0.03725120021966665
COLQ,-0.024326152432778428,-0.06559998100506616,0.005447193066035384
TNFSF12,-0.030699279724151683,0.10149674268702144,-0.016714642255635882
DKK2,-0.009224483905860184,,-0.04703869015802788
FYN,-0.056840267797208466,-0.01249154377597963,-0.03779255883672354
ACE,-0.03589223974628997,0.0027806787847850793,-0.018317178854497143
IL18,-0.033089930125745425,0.044362675051660354,-0.015421409811453232
PPBP,,,-0.03109986788026968
CCL27,,-0.005992868548329576,0.03381688145740937
SERPING1,0.030762430696498165,0.09579824717714557,-0.04014767568901483
AZGP1,-0.030493704592374427,0.05627913291545118,-0.05253470731932802
INHA,0.011743797664899006,0.007884314336059196,-0.05009035902007691
SEMA3G,-0.02989151506030495,0.05934188565812911,0.0012417999066489873
COL6A1,-0.018327810079748857,-0.0046284821218199,-0.024769086227350266
FGF17,-0.007550227320635762,,0.08075037215544693
TNFSF8,,0.00964720820831627,-0.035020980819206474
FGF20,0.08359185358344016,,-0.025924732531245255
ICAM3,-0.018889464407722732,0.009043227762534866,0.025361548148123515
LAMA4,-0.07549309142133828,0.05815480271640683,0.010032900993814375
DLL4,0.04348536505432641,0.0267308650072408,0.05897744305030749
SEMA3A,0.12545237544177051,-0.011892712841274555,0.013857248963752272
RLN2,-0.017588500572887585,0.016685247840911126,-0.030456602978617537
C5,-0.04571173457158651,0.0635671949538888,0.023383217278917626
C1QA,-0.024412612306444315,0.017547278944521322,0.02156352729820339
UTS2B,0.015719687287775546,,
COL9A3,-0.028921750471851127,0.09858379264072774,0.023039013748274762
DLK1,0.013185940386092021,0.00022404208196696206,-0.018189205480169238
HGF,-0.019240214816609123,0.0003703898504732291,0.01068449900293863
P4HB,-0.09281134460353402,-0.045103318911693016,-0.0549489370050212
ADCYAP1,-0.028714614621071353,,-0.018539128665688426
GREM1,-0.03477798748684264,-0.06859675705462003,-0.004205081030139892
EGF,-0.020952466506798117,-0.0036410749753245414,0.04927902905778172
VEGFB,-0.052571317245632375,-0.05164181843441925,-0.03274386043196206
FARP2,0.031033929815182885,0.058773256656504125,0.045974601148076326
BMP3,-0.020426486161767562,,
LAMA2,-0.00884153640807726,-0.06128574131596031,0.017120417972039316
NRG1,-0.006197648945324481,0.05351471544002931,-0.02136141901095098
SPINK1,,,-0.07696883281033441
EFEMP2,0.013238719787118304,0.06071297830847217,0.006390652255708682
SELPLG,0.00673529347015377,0.08510911744175012,0.03350003862285098
GDF6,-0.026126611546580695,,
HLA-E,-0.029976464019230202,0.023042994425920123,0.007389174903561211
PTN,-0.07544207485848649,0.09485336740921767,0.07671080957092681
CD274,-0.016328095569594886,0.12213959607103997,0.03769467741411144
FGF10,,-0.0590111798319432,
CD14,-0.03933392219341057,0.11647927055791928,-0.08364052298282873
SFTPD,-0.0296005395699961,0.031803331292036406,0.11844973673620626
SLIT1,0.005581029795339332,0.016763393938052335,-0.0005682897804405045
LPA,0.10018902533556293,,
BST1,-0.0027514659641515045,0.057513452965807475,0.05040932228315037
AGTRAP,-0.06013522097401414,-0.022171523690879488,-0.03369456125262373
LAMC1,-0.032804934798762814,-0.022708326618446694,0.005464770417584816
COL6A3,-0.04245083330171308,0.09369075044432347,-0.043098460465092824
FN1,-0.04940531724158057,0.024845191931900115,-0.017751176328374946
MIF,-0.020373265045054448,-0.09546008262128726,-0.0014028859708567808
JAG1,-0.0788501185434526,-0.03516895164967518,-0.016418129561271564
NID2,-0.0785130373811558,-0.04502766332896707,-0.0008576939809614879
EFNB1,-0.06468915949620012,-0.04019788150092757,-0.003134975891801682
COL4A2,-0.08165567819015715,-0.02534030732875684,0.007814689272750757
SPP1,-0.05874594435640404,0.01619591616450103,-0.021565257724984254
PODXL2,-0.022483887285299937,0.00886239966322988,-0.024033667421120064
FGF9,0.05339702873496127,,-0.023605662917020497
ITIH2,0.04948394943864331,,-0.0134061498371005
ADAM10,0.04161373276672069,-0.026392031087190116,0.03890883383053602
CFH,0.00036941823240537624,0.0718145444728707,0.036568637400287374
COL4A5,-0.05823099162968418,0.024666775663915428,0.08072340964551943
LTBP3,0.0015305606519032322,-0.04787067951277185,-0.055430261207481964
GNB3,-0.04335409755139468,0.15419930837360915,-0.014302527364003174
COL6A2,-0.05525071285229016,-0.0665037690764878,-0.003678914793204967
GDF9,-0.02655428663551014,0.00950719929246444,0.020817008302797292
NCAM1,0.04831061836523451,-0.0330856686736719,-0.018605407405151448
APOC2,-0.059695493231567726,-0.0068161679201255085,0.020324808788495873
BST2,0.013302778081339452,0.11215970454239392,-0.015728421422805346
COL5A1,-0.057030832545704534,0.01077447846672942,-0.006107997278332544
CALM3,0.07766134988248513,-0.0012425889872956174,0.0007562353029244988
THBS2,-0.00044064655776447225,0.02171446589362786,0.032513329442585386
SERPINE2,0.005764340290939757,0.017291004604940628,-0.046482340784773465
EFNB2,0.011461381483520742,0.02561844034280272,-0.06893878379545054
PROK1,0.0010486220954056397,,0.026293775088721497
MMP9,-0.03252740116970417,0.017614904757589762,-0.03463502058135226
DMP1,,,0.04287264610032133
NPPA,0.012648027785773338,0.0910583256469984,0.09508467361047926
APOB,,,0.08717277264368332
C4B,,0.05192883036076422,
NTNG2,0.004391766415442322,0.08902673852210968,0.03672818034369944
LAMA1,-0.04372721972025482,,0.01608931679282958
UCN,-0.008100013231882596,-0.049563759357442644,-0.02170412187771623
ARTN,-0.021467013900991674,,-0.03024390780107604
PDGFD,0.002352410514312515,-0.022014905486847314,0.0873038252186944
EDN1,0.0018915872055433915,-0.003741609919448314,-0.04805540893053291
ARPC5,-0.029023356219322158,0.043457881354473336,-0.041442800203331485
GSTO1,0.07617456288784608,-0.034858837790123415,0.015218473135831993
SYK,-0.04686558223251469,-0.07801993609956194,0.012416205612559258
ST6GAL1,0.06569939768580484,0.1263501255248998,0.03646928968693167
WNT3,0.0071124730833214585,-0.003291120124969965,-0.0005809918124833388
HSP90B1,-0.06608404851925255,-0.01781975617237379,-0.0800137248528174
ZP3,0.032587229047805304,0.08472669722131539,0.05614447189603608
NRG2,0.006874954688366126,-0.006368527704368394,0.02308985143899116
MELTF,-0.04686558213898842,0.03215866923752261,-0.029874229582608453
NLGN1,-0.02196198228047433,-0.05912235229880933,0.06548134326470184
SLIT3,-0.008821270240723387,0.025210587916662898,-0.012278047832291276
CCL8,-0.022587046533936946,0.028222052347763687,0.004846502719786291
S100A4,-0.057559859400452565,-0.05346840973988989,-0.041981976395576735
TNFSF13B,-0.0452019220677581,-0.04741696061886578,0.065200995633657
HSPG2,-0.042620572143323286,-0.00870470998520108,0.006382337325623535
FAM3C,0.06856019932409581,-0.024074998371531108,0.062271048361749744
FLT3LG,-0.02687136680730497,0.11059241207796522,0.07176707744328774
A2M,-0.0730256682928177,0.019606906592379302,0.027475519748095784
VCL,-0.04741431759980892,-0.03989543696853723,0.029188771841960708
FGF2,-0.04898207261113835,-0.013695410516465964,-0.055378333789674564
AGRP,-0.013681840245334618,0.0055621857679946755,-0.025924726127022377
CNTN3,0.009750876294167965,,-0.015659379645226363
RNASE2,-0.0021585472237302997,0.038810061972789356,0.004479222648354506
ADM2,,,-0.01007310846451986
GAL,-0.015513846495968037,-0.07907303177692356,-0.0076864589201582284
IL36B,,,-0.03725116495063603
CXCL6,,,-0.013658723545529399
PDGFC,0.01951684724882199,-0.004343510097602537,0.09355226395439113
COL8A2,-0.029275407389788108,-0.12342815220037726,-0.04327196473714166
SPON2,-0.04643441682153959,-0.020765071588225194,-0.012180704475589003
SEMA3D,0.028997438271548586,,-0.05135479037471518
BMP6,-0.017890612755534933,,-0.028447736910304965
TIMP2,-0.05284472226660672,-0.05671061674748735,0.03977117941905415
EFNA1,-0.020628164955567393,0.03471079543082708,-0.022052668417019607
S100A12,,,-0.024374542025571322
TFPI,-0.0527051419090091,0.11256140689917013,0.02684410722017363
