,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.012947555840037598,0.011263185243117996,-0.010051734188287724,,0.008123595713664887,-0.02552300695992908,,-0.02557309422964738,-0.025099312483914882,-0.023241788096673634,-0.055100343768970335,,,0.08804576467084924,0.027815794669854385,,,
TNFSF13,,,-0.027216218275389722,,,-0.025774915647296476,,-0.014919219210671167,,,,,,-0.062037675698503436,-0.04803613083973532,0.062488418782649394,0.003194762956571614,0.004693077969225737,0.08121189695095066
WNT5A,0.03322438545622166,0.03018143928095,0.02323423018213066,0.011732207165762376,0.05004983326270077,-0.029335933852089886,0.09384707411542466,0.08778494941751536,0.029008898609635018,0.012692455785804807,0.07445559557855831,-0.007712461009308445,0.03192012740443662,0.018290971344507394,0.028712857878233987,0.014751839250751185,0.022737323049506906,0.04123759465358096,-0.03925137847935331
CXCL8,,0.0030084095138645456,-0.003737432867648592,-0.017928087274737117,-0.040146309685285264,0.05000229922804286,0.020412199532465616,0.04979155072075819,-0.002646199637335335,-0.00553236524154214,-0.02235213815809945,0.03358541525232341,-0.038598242786035755,-0.0006799471883460584,-0.08614392300267733,-0.04720159632906864,0.034193498923055565,-0.001535713987673322,-0.01734971026194096
GRN,-0.12405044513260297,0.016111423376365758,-0.0356273337167873,-0.01861111467885548,0.04511746384775024,-0.03169349572308387,0.0012567596900625077,0.09780076779825138,0.0608228785417082,-0.030584041351668305,-0.027040386740129197,0.0135056445925638,0.015707469223846974,-0.004464663327178709,-0.10144984506040768,0.004367248088013301,-0.08292800449523767,-0.06567486988068783,-0.038056404064371954
MIA,-0.01239623562586376,0.026300685207140698,0.09500744549112278,0.031702950212377304,-0.05667450076042305,0.0210231013050218,0.017421537117836505,-0.0269768256716017,0.04002724842134803,0.05711933192295975,-0.02099851512374469,-0.0010380988384054762,0.04406451553674757,0.0897974666906665,0.16087466016053711,-0.016163967851498668,0.027635253659440095,0.11626878262300055,0.01509494265077623
COL4A4,-0.025455113366271123,-0.043606876132409864,0.00882814267419823,-0.04719547479240874,0.02455456841429635,0.006690156017762461,-0.008848634064429076,-0.014194977941644642,-0.021367659699138685,-0.024595531760946917,-0.01968049753200433,-0.043144654330025525,-0.027717054908287925,0.07048653982119243,0.0021812203088757078,-0.029726344361318425,0.029175673541745467,0.055340575171551755,0.030299328137284746
TAC1,-0.0007648064993145664,-0.012099917108052256,0.0863332432802913,-0.033588369785040276,0.05370803357731608,-0.017674765905524727,-0.011765844590200126,-0.04044362774026996,-0.053245603201711775,-0.06705323946176658,-0.05472042446084804,,,,,,0.009013555795985994,0.011079359194490879,-0.07440219852071102
RARRES2,0.06991096157687232,0.017178228606185654,-0.015769735286594883,-0.013006443241026589,-0.04791931128564602,-0.05601841745031969,0.07051971152781396,0.027574977411708432,0.03588910848280768,-0.0498558809913461,0.07537531532471399,0.020763791308561718,-0.013527295116001523,0.05293214103870186,-0.03919431728685857,0.00039505705470504446,0.03192021663128661,0.042830901152111966,0.03894991851220919
FGF7,-0.01585433165926884,0.043575647575180544,,-0.026235990819862286,0.09225848227911781,0.025332507132557518,-0.031585705374893976,-0.012814712058387781,0.059582180442377224,0.010150454152284183,0.04885493639489625,0.05782758651912928,0.07217554547646093,0.09672047786838181,0.10324572632655973,0.012444016123954035,0.08107171751502962,0.10948841608754377,0.0475236542621702
EFNA2,,,,,,,,,,,,,,,0.02965649305219813,,,,
HBEGF,-0.04077600965778993,0.040411078581573376,-0.0265170809747027,0.07056965397660228,-0.02567110031466799,-0.00433525258633368,-0.016088274142282297,0.015725788778494683,0.00968015216400324,0.038665035695384355,-0.009425814090071078,0.012343845514595251,-0.05560179955531353,0.035896496557808785,-0.012655700002085745,-0.014367552685884676,-0.02041550538365408,-0.038874867603278594,-0.02347945628202446
CSF3,,-0.05239678867539045,,,0.04101249687687859,0.0472520342622871,0.010473023977918114,,-0.022606572685310664,,,,,0.06147713111454098,-0.06591810407973334,,-0.02945492181379244,-0.02869693482019858,0.04182932835247672
PI3,,-0.020124093744513523,0.018261723686737404,,0.03254031425994174,0.049819035100219865,-0.005940014457616754,,0.05312247880853924,,,,,0.019375015340295974,-0.1313380535851723,-0.02824761410798444,0.043243729008747664,-0.04802415267976158,-0.04718915396737013
PCSK1N,0.06923956756953789,-0.09413193763119995,-0.09225676194181515,-0.002647730184669675,0.06377809748932972,-0.00984886772844245,0.0420331863001679,-0.05414900494087876,0.006427287495023967,0.050188076797242444,-0.05947529951933839,0.043330193568298536,0.09012511372303345,0.04049385247615497,0.037597453317524156,-0.02896467530248863,0.032654426460668524,0.07691931349305037,-0.002653655489160669
NTS,,,,,,,-0.007897331339668964,0.13157511857757756,-0.02778619720572849,0.05206077180501596,,,,0.019827818670635346,-0.022727369565387942,,-0.04211923741497743,0.052810104866138054,
SFRP1,-0.031980929129919206,0.02382809027162781,0.020685920515221695,-0.04219678536117319,,-0.03260414598091404,-0.029117330947894652,-0.02364163005881936,0.011695907745019373,-0.04135930369322428,0.034428099253594885,-0.057721173615173434,0.17003741427813257,0.049023964615712935,0.020465599088150124,-0.0081359236079148,0.025983480682201795,0.0003999236502012589,0.07646656609986192
CXCL13,,,,-0.013920333509615147,-0.03900200637154455,,0.0373558234919507,,,,,,,0.04903469591822652,-0.06882797444386991,,-0.02737344726369313,,-0.019008185777209342
MICA,0.017141256259329597,0.03750582856285269,-0.03747839566729861,-0.005734995968213814,-0.0021124478583218606,0.014442044430152625,-0.028156351872567435,0.04569325429242146,0.09661768711617363,0.009569215241274938,0.024596781038303848,-0.04684953576232147,-0.03002525111062597,-0.030142333887043467,-0.013908280634549542,0.050840723640926073,-0.02803068974509358,0.02463968374500844,0.0345299831007073
TG,0.047606106734440476,0.0024444279872055563,-0.003933315445978429,0.026110394746250057,,-0.027031786623737362,0.13221298673474524,-0.020002052763848793,0.015769555229959535,0.023679472124308005,-0.0007400520192111005,0.13536019972536104,0.0036513342748349994,-0.0032554385711764315,0.05271622831066843,,0.0786328806732921,-0.01723044838457469,0.06929805903917523
ADA,0.003468306434917718,-0.03961798065109837,-0.027601579519462027,0.05633390594567163,0.07583038537100371,-0.0462129271356342,-0.014894241111385608,0.04745045360448591,0.03069910049946145,0.017977937840505002,0.0212330036160082,-0.027739581929185846,-0.018427138692168176,-0.0140920170251189,0.0727886260063717,0.03985941635125931,-0.007535014306887934,0.024734298844721354,-0.05794332270228453
LAMC3,0.05856419642996958,-0.02007131866294016,-0.05383196186258027,-0.01587431701386614,0.004827077865089885,-0.04923448454363883,-0.01977650861810321,0.08283248669311334,0.07448047098578128,-0.0290030777591796,-0.04235676015142141,-0.048668403806553434,-0.003158453916290049,0.007480409964382075,0.007369513114603955,-0.015302894192202205,-0.021190158265652223,-0.03449150807005636,-0.015565151429923912
CCL7,,,0.0378296700379058,,,-0.02543872707237195,-0.028194609382743773,,,,,,,0.01761912418757181,,,,-0.015435720947193593,0.011783749836635004
NGF,,-0.018971588533584768,-0.03938808843671519,,,0.005886049486049282,-0.0019783298347301405,-0.019087323227772984,,,,-0.0022942459422688154,-0.03257841319826118,0.03977471088959697,0.1051819775668396,,0.010502378582953055,0.0023522399281030114,0.0354025589666897
TNFSF15,,-0.031270086751233016,,,,-0.007741033261496734,-0.02832554558582777,0.026065666997729834,,,,0.20136154626109942,0.073832511832075,0.02942346814658119,,,-0.029569893371679583,0.003676754992701882,-0.04609883776703071
HMGB1,0.012489287311044006,-0.0015796501113080669,-0.04442285362152915,0.11359317492725844,0.09728130736832553,-0.014959190122280759,0.0010342252236676577,0.04088723341030708,0.05230834071555834,-0.013275946690271986,0.044285666763417796,0.10697863104388179,-0.04896527155887216,-0.05000533772175309,-0.07651679979812835,-0.026201021632745937,0.02764394787913688,0.01877850069641509,0.002583753018549248
ITGB3BP,0.010660268565712186,0.09610390351892371,0.0010783957801076723,-0.013538281813498119,0.11068531256585523,0.0538861686602307,0.018014969219406027,0.08124614021004814,0.058725980230950006,0.04944754738519305,0.07211010031821682,-0.01787069310928517,0.025894599567326364,0.03753053266354372,-0.0575090116852225,-0.038946532889967515,0.0681284057791981,0.008131048476279063,0.00316636299448306
AANAT,,0.088532863197011,0.010212166892612479,,,-0.02577491839820416,-0.025523010603482162,,-0.020391740339424484,-0.021344156919266645,0.02853383872892993,,-0.022833338752363198,0.02895992762215918,0.0641597659428795,0.010232531164266218,,-0.01888730336043318,-0.005058559652272557
RELN,0.022800523668685624,-0.052910883173140154,0.01250254728098906,-0.02590825367345178,0.03440072194038081,0.0038168545981409714,0.024662599447948925,-0.005880091872108995,-0.02488392772666385,-0.04029961156475583,-0.032205121870694534,0.017232516127645092,,,,-0.05142787289203402,0.020258602852895824,,-0.04726406430971141
IL15,0.04726139846782809,-0.053474871814296804,0.012583369969780073,-0.02946301346634622,,-0.006390404311731016,0.035018111301816014,-0.01649124053055811,0.0380934286734805,-0.00998056973430845,-0.02697961457317894,0.07044727310325723,0.01840674311286391,0.055293839066374056,0.021185854167654564,0.01657070436216898,0.06460283783409203,0.06407534367657572,0.004977558286319358
UTS2,,,,,,,,,-0.009649119284174534,,,,,0.03725652413066121,,,,,
BSG,0.08946499573044256,0.059018965356864496,-0.008334862498580696,0.04065661021614388,0.022536285982519284,0.060681865372262625,0.07458178318229514,0.04802333154919961,0.04956983249383758,0.03400008594067251,0.10849334160291611,0.055781680330797404,-0.004500979399525043,0.1187600804046614,-0.0015977857498939941,0.056814888952502265,0.02310470361857347,0.07609015895617582,0.08566651683267827
ADAMTS3,0.1604116616880885,-0.029468417910267695,-0.009753064885268135,0.028634606231993164,,0.000733022866050415,0.008983530266752483,0.028542595669602794,0.09163043927535865,0.04643929628883826,-0.005276674598772327,,-0.027340598625713825,-0.062237727396748224,0.049099448125229685,0.10325878770000038,-0.047537160344008324,0.06174033002003462,0.013367448554067138
CD34,0.02997656450127613,-0.00516736990488155,-0.06031247137401296,0.05380582386498383,0.002628615636686473,-0.018936725236852848,-0.019436817852534916,0.03001227204090882,0.07971839067060557,0.0003244486427322924,-0.02160247859074546,0.010967176941152392,-0.04393579041912165,0.052335797125758636,-0.010107752414756236,0.019328838885458555,-0.05062724931446922,-0.05239628368957864,0.02692516777830887
CCL23,,,,,,,,,-0.02320256353054115,,,,,,,,,,
PLAT,0.04693149913513631,0.00867601188540903,-0.037103555042948086,0.08720393647823245,0.04441104300273521,-0.05246628009117524,-0.03298255701209065,0.10932917549868525,0.09111180297998547,0.04871625824798593,-0.01513233488247653,-0.04130684609509693,0.009736453918362671,0.04601457362045665,0.06689244634057703,0.0782157430752377,0.0526693080602367,-0.003304316773217211,-0.03907408348163591
NTF3,,,,,,,,,,,,,,0.02309163940165136,0.08243720467130053,,-0.03135682829273132,,
LTA,,,,0.008582331419101507,,0.07938816894535246,,,,0.047335474932187004,-0.026979617903555155,,,,,,,0.09562249096426181,
CKLF,0.027951133199831477,0.08494467083825011,-0.02998384842783303,0.04790597058917319,0.05782262962813951,-0.016031165097566098,0.04932638250018402,0.07586474952096754,0.09867756866624885,0.03734954474947937,0.0300222655690051,0.10958060299919892,0.0438111446023708,0.05576124567553496,0.013018673811926144,0.020415129846834593,0.018879297137178983,0.04895686930589042,0.03116401534049314
CD24,-0.058818992870278704,-0.011116527667062432,0.06448148933298298,0.029417814967591535,0.04442175448371533,0.05258649032171443,-0.011652605432537181,0.046043927104552705,-0.011769982935158189,-0.07176299241319394,0.031047453834715112,-0.033688268545618044,-0.05431587135212635,-0.0010842524173738325,0.046073967126363545,0.01964370607621926,0.03121155167956831,0.09796839846117886,0.01438401005873106
HSP90AA1,-0.012211103199444693,-0.022982501443342115,0.04835809762153568,-0.028808797806073184,-0.0907329868266994,-0.06443868607644847,-0.03318132424100477,-0.05262297427334129,-0.0369862695766035,-0.02112725084186265,-0.08137986054394006,0.03554387074171841,-0.09935993831522669,-0.07066662376507177,-0.14401199604881704,-0.014730674344722347,-0.008483281377469813,-0.037497056618262636,-0.04681800595479131
BMP4,-0.026197001206185018,0.03426137354931195,0.036780516284601626,-0.023355245085079135,0.052409314981422414,-0.016628217626027314,0.01796512717079665,-0.035834599092558324,-0.04844640511197739,0.020562663280641574,-0.008614771436706132,0.04387588057417467,0.038379990784300204,0.03830872051992343,0.0636413952459558,-0.010663793553450585,-0.03704084479935616,0.003517192270040547,-0.03300745407941638
SCGB3A1,,,-0.022940724352573022,,0.03925506516328396,,-0.030394754823237224,-0.02105136020650913,,,-0.018826020582575955,-0.05912142529793478,,0.014423805834862455,-0.0168482190691325,,-0.04759463405968174,-0.006603588649778546,0.04127666614846551
IGFBP4,-0.015685312206223552,0.04240469500960005,0.0047979113949183595,0.01309825281911409,0.03815362988454354,-0.02554925629793816,-0.030274796952238458,0.058196744649793235,0.10154392133649412,0.029749562198109328,0.014182835361630007,0.020686465853055433,-0.046106248697534914,-0.009672255162808938,-0.1413451120585328,0.07587812200497117,-0.030415469883551326,-0.03891268311612192,-0.03324608265447895
RSPO4,,-0.0025037483058719307,,-0.017783956314954115,,-0.018106557248755588,-0.03508048789033962,,,0.0327192518456433,-0.0010016714336545387,0.004475608275971802,,,,,-0.04135522874305291,0.04686315458969028,0.09149144641144939
LEFTY2,-0.025203425895089247,0.0618520736842586,0.060181440769006306,0.05324841285543684,0.07107968990869755,-0.005938699224372333,0.04819300665796689,0.013144024709744186,0.03432295075612071,0.002456717015755137,0.03149089915267693,,-0.02917907180387572,0.04365492666348605,-0.008709320951742486,-0.005535190573445005,-0.04094021308126044,0.009634964895872006,-0.08587808842724684
PF4,,,-0.023797318990883783,-0.020041127267636943,,-0.022194788197837406,,,,,,,,,-0.02666878783604669,,,-0.023117545612268763,-0.025122272881876483
ANGPTL2,-0.04180689885708991,-0.02651161111602689,0.003287981869577673,-0.026769806964413053,0.05549367557593098,-0.0017987707019488297,0.015572270147837448,0.0926714619633571,0.11860925983229051,-0.024086744531505742,0.02117525292892605,0.11925874934992764,0.0039981372293661785,0.030456060508765603,0.06312409804467982,-0.030571034830663552,0.04825031283409382,0.005690709395781801,-0.0023410503813009625
LRIG2,-0.011730894750692031,0.04716168549830639,-0.009316283249004515,0.00717959219905164,0.062223326890647,0.014813944636157593,-0.0036999188381885,0.00160845414937592,0.05663508283280221,-0.04307940967745799,0.02564222578771003,-0.042629651520579306,0.04517830375898506,0.027851215498516612,0.026530824837932898,-0.04204831223097348,-0.026652863103292918,0.06608967675469621,-0.054453398001879864
ICOSLG,0.04302742230983008,0.0352128302038219,-0.05018753685293904,-0.0008604438872381992,0.0885179236353453,0.005625701568354532,-0.024568782783483793,0.09862658616991674,0.04837714425138949,-0.007754360871309591,0.0068379611064942015,-0.07609607624645798,0.13594024272846827,0.045090875551760494,0.04116710963246576,0.0651995422123339,-0.04423363930827446,0.05640645631993959,0.02598002828797799
WIF1,,-0.0676250881898297,-0.026213103797011535,,0.022730398563388834,,-0.07809493591271457,-0.05209782227752195,-0.0617804440298384,-0.0029564110995690686,0.024916520377833467,,,,,,-0.01756786850553707,,0.10984824336813054
NPPC,0.05390698404957388,-0.045867790064858575,0.11958681974549355,,0.006272143602337435,-0.017766885297627915,0.02078355580717374,-0.0017578122195027,0.0028968161928328126,-0.0046855509381931145,0.07089972009504802,-0.02375764023849257,-0.027340546116456966,0.010347183776618465,0.01805540842382647,0.05141268680949149,-0.02085858417600663,,-0.02171484886168718
LYZ,-0.06791452469891202,0.04176023426117124,0.0067492150419941185,0.10182982409139463,-0.08036992140911278,-0.008588310944787167,0.030321925369989115,-0.0317499258967117,0.07638101865109578,0.036656540541098424,-0.0007510707471051503,0.008259652711430712,-0.007926192563061782,-0.002900703734719867,0.005777970316594832,-0.01072274535487557,0.037080582282510856,0.008348658581748837,-0.0029231391453469644
EREG,,,,,0.0042924866088930825,,-0.0011883441914536776,,,,,,,0.04799040680237932,-0.00653302016565231,,-0.02029993851517951,-0.0445852430551882,-0.028923178128026816
SPTAN1,0.05953370629584958,-0.03177672592050131,0.018896878420525846,-0.013629946277864045,0.07388894906547191,0.019819516755931,-0.03186048059201934,-0.01033619287509566,0.01846171617462601,-0.05740539113842323,0.008794934214605633,-0.09745050481372369,0.06143891611973172,0.09962408831802168,0.058142840533359184,-0.02871233925452387,-0.03477633219107385,-0.022457559335773616,0.008206810956300336
PTH2,,,,,,,,,,,,,,,,,-0.02307169135632421,,
LIPC,0.011733871933044737,-0.013305889993840855,-0.004469296808001526,-0.030162967627291454,,-0.02351626938318601,0.009839438687981737,-0.010610981725759944,0.007712112461143641,0.07653083653881507,-0.0334590959376512,0.06728584697527133,0.0446881520451106,,,-0.006520747798592287,,0.08689508402495835,0.012139128142320984
COL8A1,-0.043423240165742595,0.018610449127783042,0.03711049018724272,-0.05732524502135132,0.012122216565031017,-0.025864492458381398,-0.0010007743089125876,0.0017196228997954366,-0.009237158092661613,0.0016289550007828554,0.09214221132594376,0.033063595484692114,-0.03978043697102274,0.057061083907278536,0.05192151457313648,0.05038574831561068,-0.013451668951552287,-0.04644620363654094,-0.059563793982532524
GSTM2,0.029633479560614212,0.06745499170297374,-0.0006266561120321335,-0.022308374970058022,0.04072320368165509,-0.0013516261295271252,0.047263213044313815,-0.013945564457188092,-0.029292675192275037,0.011027573727333925,-0.011172609369356495,-0.03665689221205369,0.037303685244712434,0.030165329070256788,0.06224169131706623,-0.012151863905997321,0.06376280895118937,0.08200099374861926,-0.016668759678766937
SPX,-0.012666710157988917,-0.0012997023383606089,0.02084932149448889,-0.0008628526225173536,,-0.0016508977538775538,-0.013450229650277883,-0.036774662190986955,-0.033429885575826164,-0.06861582467492988,-0.041337596356930593,,0.039040464470500025,-0.0137374618939187,-0.03311270886523259,-0.02084912190129515,-0.000869527849540808,0.08024271135960741,0.0583751940819518
MFGE8,0.020081189538432798,0.03567637992443872,-0.004335659232514918,0.019364521934725466,-0.027229590415349364,0.037469360752610814,-0.025518746813346975,0.020708930688012397,0.04063969077685758,0.009045381427541658,0.030967573108193668,-0.011695018891803157,0.016148082212061935,-0.019789650124839,-0.013489738647595735,0.060862578018124926,-0.07557563223854627,-0.048085559165446455,-0.08249429905704082
TGFA,-0.02145772769388356,0.058138251420161165,0.02213501855335868,0.10459944679764127,0.0635930901170608,-0.01621473498937751,0.09525186536077361,0.07876868878178071,0.026578272360728187,0.06360687026084574,0.0454744021233988,0.10216188060019334,-0.0448584360772138,-0.02343409726498883,0.05049455770118721,-0.058806427326158754,-0.0017491124224128347,0.10183620896768004,-0.003706404030797105
SLIT2,-0.02619699701427197,-0.05055769345421071,0.03676861398492941,-0.026908600439267814,0.0500070060916548,-0.01915936511087832,-0.015861397409203386,0.024529685096754066,0.024423015314087717,-0.047426739755631366,-0.044151306766270874,-0.04501705451880093,0.015131528737626092,0.04316609279302513,0.026757113729569907,-0.005223345927638077,0.012823072702807796,-0.009185621958444152,0.011435891396413643
PLTP,0.05485780021822694,0.024560520784926817,-0.022772489006542263,-0.020326804194077217,0.02408942000211585,-0.0015251895546903131,0.0010865812690922612,0.01258323238010485,0.08504411426359988,-0.01586710963122416,0.006019184101461808,-0.07735181872580861,0.0005061898719244737,0.017448497242599323,-0.11747504590084051,0.11455896847772089,-0.06234596856077729,0.024909399934963137,-0.028991131673059823
APOD,-0.06703666686278262,-0.021096490647621573,-0.004669032620568391,-0.012596026851111877,0.05083294231954363,0.018792136204352453,0.00828371243942316,-0.012212333508295913,0.018479247914704858,-0.015630741494906383,-0.041309888669937116,0.08812535125185943,0.02666593531255538,0.06133767448068049,0.1611329626297343,-0.06562675970585345,-0.09990442226292665,-0.03620152208993856,0.006959219943432253
B2M,0.030948261457276437,-0.05150020126018866,0.020282694888456444,0.026637089753058625,0.04864176545910992,-0.06810990218566708,-0.047120575609096035,0.06394299685111728,0.0836769972296585,-0.020931036792156965,0.026350093414779046,0.011434321235672763,0.012913262315460538,0.05321509722109477,-0.00838405417193548,0.01602566308083163,-0.0750207765420842,-0.06377893258165906,-0.10602111731171256
OMG,-0.017876573696338147,-0.02113404868192201,-0.01421658092323435,0.03327172901777549,0.07612200479929801,-0.0449404660625428,-0.0016222982934460987,-0.05495918671197623,0.025675751059658223,-0.07774871885960238,-0.0284081413939186,0.010718585340174966,0.03623315323861657,0.007107117675228246,0.17517610395371933,-0.02229436119693009,-0.019595178463824848,0.12180607207326084,-0.0009829846501595455
CXCL3,0.0025766945333472163,0.0207034711935568,-0.058766762788321845,-0.02568467209693184,0.006685933214107718,0.08992989472356058,0.010684934748871566,,-0.026773380287814796,0.01970967978366202,-0.01943021053214919,,,0.08702928269526884,-0.056036956146292796,0.05643481702206569,-0.04896389467864311,0.03645397490329287,0.01416079476603281
CXCL10,-0.006637015042011753,0.0005862751515734531,-0.03842108312142227,-0.057400066576707515,,-0.033875074277653655,0.007055476593156085,-0.02254165754591851,0.07104162131028299,-0.008265475633779839,-0.020031153477291803,0.06201627936854334,-0.017914090509710115,-0.014314976197746776,0.013342106560249275,0.027742515609493333,-0.019800138453372747,0.028767141310810734,0.10359011482963643
RSPO3,,,-0.031162059183290285,,-0.053713019440248894,-0.025774916493729514,0.046289463010519075,0.009480355224675305,-0.03348431889664142,-0.02781496613447554,-0.020304195525470806,,,-0.0011628704357859012,0.1329894930140413,,0.045610821127158085,0.09657145017723553,0.07435389378191133
CORT,0.030256254293862195,-0.03743606933283939,0.01108577983906194,-0.03579218420377781,0.00523480492372747,-0.05208641042955913,-0.041220035798496986,0.010698995870641478,-0.010585225784582819,0.03472262229097314,0.015085258867043497,,,-0.002309713477935009,0.01808710537368768,,0.07936233446790833,,
NCAN,0.02329391642330373,0.0018859105585165895,-0.0022365358283912354,0.06448328250273365,0.061404974553695264,-0.01063283222306804,-0.08436306682411689,0.03283688592734846,0.04311109896332568,0.004505188402698153,0.04508929194947957,0.04916520134388565,0.11691567961014432,-0.015846160741930054,0.1535449722528387,0.04201356618777146,-0.0226891630348432,0.08256337896551276,0.02490904600946442
PRG4,,-0.007371402940397318,-0.014751021790976265,,-0.02179526553930707,-0.02543873103661994,-0.02431786238715821,,0.11505232123046133,0.015330554598836374,0.03604449368975783,,,-0.03608480733925434,-0.0016682953993398875,,-0.02486499408002207,0.05734226012171932,-0.034966781261854124
ZG16B,,,-0.031811860724402834,-0.009912936148802497,,0.010937404324309303,,,0.043329327003359785,-0.016334122557714787,,,-0.025383028288583017,,,,,0.009116830243260753,0.027071305879720595
TGM2,0.0068889817846490824,0.033748738196172676,0.002529979639931315,0.11383427061373953,-0.010025483567408663,0.023245276694825533,-0.04306841153225891,0.07502948902690032,0.06547363834478344,-0.02294864079413175,-0.07215914795686476,-0.0556603688745203,0.005637415224729368,-0.012715369060811575,-0.08513948379025434,0.04269203392279773,-0.07186453999198301,0.015561197998298776,-0.06949349708127403
