,UKF243,UKF248,UKF251,UKF259,UKF275,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,0.10029744875764975,0.08081716322371942,0.005718367583257014,0.020923288081729514,0.07103417607232279,0.024250186576498186,-0.07449323716004616,-0.010325837567317758,0.030592613554987068,-0.050165661373787356
FGF16,,,,,,,,,,-0.018931264535998908
CXCL1,-0.053058551375029316,-0.02569025967388941,-0.015594998970084754,-0.019812797784642937,-0.011210118103517103,0.07217225322498189,0.033919480849603154,-0.030432705910469402,-0.03237524378536488,0.05270539370414611
VCAN,0.0017103870854070207,0.023925990078905435,0.027903060467234547,0.01843088202088154,0.040656784980758094,0.0558053825595301,-0.04711331582982357,0.008824990338215873,-0.006271490918967494,0.06239389060357452
MMP7,-0.03195580014838981,-0.03606371083421496,,-0.0180537891911774,-0.01014653335551743,0.02144979973735927,0.008443033584093292,0.010724437156791888,0.10017045853453008,-0.0292061900701891
PTPN6,0.004992412400633453,-0.008192689336590347,0.0243239043351802,0.03521557461334343,0.0910378122483342,0.04081863627410457,0.027153237722395838,0.021688789388966616,0.06875193535744592,-0.01024103279780003
PTGS2,-0.03509089765752964,0.02288221891976458,-0.013917718526765575,0.013464906987935196,0.03343723287894579,0.014754981280589987,0.04090396628594979,0.05287316802020911,0.004278657110510611,0.00236815614852989
XCL1,,0.05435770830104531,,-0.009880531515373226,0.08442461340593796,,,,,-0.03419184216777126
CD58,-0.07495525852541847,-0.05278466095668746,-0.019634509876327876,-0.031839878788028214,0.00272011653459687,0.035415422273715254,-0.003062771702007965,-0.03555873052415991,0.0571828640664036,-0.011570712834233105
TNFSF14,0.006714803984381147,-0.019285771893786417,-0.01626506979250407,-0.038882165773199605,-0.005524766336231952,,-0.009340146439750825,0.017021982027810554,-0.03399171730060997,0.08753539849627387
CNTN4,0.08404572465016748,0.029705735616392445,-0.012732244747668205,-0.017757092741417214,0.10513180675260062,0.011998372034573178,0.0048871419170115225,-0.0112524778843448,-0.002718942661338406,-0.010752563529659007
NTF4,,,,-0.012498439675357758,,,,,,
INSL3,,-0.017146128684629884,,-0.009081070387211562,0.011417709281623792,,-0.02018704243691469,-0.001635829119969567,0.09983124634760279,
BTLA,,,,-0.014414418482280492,,,,,0.05178959604081974,
MFNG,-0.002081336682815778,-0.0031640092048178295,-0.02941447250255918,-0.009094889667452841,0.020182221219922657,-0.03239362055032431,0.025984292309447026,-0.031535294090815846,0.10983906558075032,0.01712629988659528
ICAM1,-0.03710925890901454,0.029906561168183066,-0.0020611612839721203,0.030092298245130836,0.06351560991548347,0.009538306343233462,-0.004118478985772549,-0.06410526713742092,0.025429605655340953,0.0493097493359958
PROS1,0.010928135460970195,0.02988061205716559,0.048712087370670315,0.030645665251248382,0.006594993660189395,-0.04488455014830553,0.04283912978667018,-0.006241951053431007,0.05613133744041801,0.044304957521021454
CLCF1,-0.006695666616962506,0.06432645602444277,0.03222779549446124,0.034828206616213726,0.06122212899502041,0.006113161152984609,0.06013208693082846,0.03530995174396238,0.03568283948508129,0.12789046460195097
PSAP,-0.0343748228402524,-0.0014558431409781053,-0.04421613262753981,0.01669937781442686,0.05993725807975423,-0.08469830562717207,0.049827321370078406,-0.016148252374039294,0.16313724590782422,-0.04349880505836381
EFEMP1,-0.008105773371224775,0.0027285410459457274,0.060287436087456556,0.008843339538260669,0.07480983704893383,0.007648494960520704,0.025474349433822967,-0.02506822775704389,0.0834843008720724,0.09032066051692839
C1QTNF1,0.06746235276394527,-0.018187765447843434,-0.05817897732866628,-0.007941739373632992,0.05538160538907551,0.029386147311467683,0.021939116515461692,-0.0030277786244905613,-0.029413843466691934,0.07859543491459155
ALB,-0.029133673761369484,8.44466986545377e-05,0.039205633937032774,-0.016122143988401314,-0.012773353247693884,-0.024724118358313077,0.026440136287323068,-0.0339258319446801,-0.026442519786841447,-0.027201225856230405
CCL13,,,,,,,,0.04296181351052623,,
EFNA3,0.05986719952800656,0.0315584790709051,0.0607988551124139,0.028874081394208235,0.027537169963056034,-0.04877641943490068,0.02447523364967722,0.022208157835489496,0.025808702025167985,-0.04130540070082462
DRAXIN,0.011683880342980667,-0.00045456646455611374,-0.03766963975937835,-0.046046561157551305,0.05309257250359405,0.04457996544728126,0.023487281149652026,-0.0638694757617096,0.133056612333114,-0.0005225799478784398
RAET1L,,0.03769159946069032,,,,,-0.0005257959735425766,-0.02462206296844641,,
NPTX2,0.040997318390005234,0.020081028373591638,0.01097050104912919,-0.07344998665465642,-0.003548331064519588,0.01945053199251136,0.0632342739014664,-0.005283717682662601,0.1113358899770265,-0.011319637484909474
FGF11,0.0705423366302717,-0.024578254862670523,0.026242861798207787,0.014278470899402863,-0.005224786058885974,0.003872751032897178,0.03521406121063367,-0.00940462976773324,0.01889205506129184,0.11645171581290624
CD59,0.014690825003752067,-0.035021181739844184,-0.05129437191139911,-0.06392145578410309,0.052587512378111365,-0.05703523568217879,0.0592062060972897,-0.0011107982062874805,0.10728667751803415,-0.029826462113721423
COL9A2,0.0185397143238067,-0.019395676757461643,-0.009774567526554834,-0.005841237458600372,0.025542716142987292,0.05126652361474086,-0.03560284758138627,0.004169048365149507,0.055109083765748516,0.05308155673225049
DLL3,0.04722499801159459,-0.02508144629068435,0.09430220693267458,-0.02233272279894695,0.046681040651591406,-0.0166053121401178,-0.03661009306462315,0.009993431638731412,-0.011280868485978634,-0.005264887297184726
FGF5,,,,,,,,,0.03939361192680174,0.09739204198759083
LIN7C,-0.05586670930506623,0.02904774413464542,-0.01825989663364523,0.013392255491011652,-0.05460903360368576,-0.006537929644598632,0.01786063574917232,0.04667214028687268,-0.0008536207910663268,0.03470479374795601
GDF7,-0.020583484632590427,-0.03149911684888081,-0.01366260462584584,-0.01620328079640358,-0.03333083355390388,,-0.017518560773865068,-0.01647558535066472,0.031137318506680823,-0.029368624480111637
PSPN,-0.004035208197861106,-0.012906077748185089,0.016618142063345654,-0.038070020855526486,-0.03527658128668429,0.03624450077035678,0.005059789832932507,-0.03311033762748182,0.1028576176939702,-0.0107411732969754
ANGPT1,-0.02912382623595517,-0.005652185567358519,-0.015493899553801975,-0.012131764028969294,0.07791581692131852,-0.018111049424803145,0.08660870951944553,0.04637254585992876,0.12478203382187508,-0.038694688642442264
PNOC,0.005891455600441607,0.01422735390614996,-0.02859157343234416,-0.00042851047461189785,-0.008804868690440762,-0.022611873650944726,-0.01862931458569521,0.05707065919280022,0.03960901963384686,-0.05834996228322449
L1CAM,-0.005666740489053516,0.020157798612438573,0.02121205669031709,0.01014931742756892,0.012013549367568111,-0.05447909111259281,0.004606711232702489,0.02993152568074222,0.016029888646408343,-0.044219828364984136
APOA1,-0.0442174024094587,0.015366670767740218,0.03406976856047584,0.006577590574238188,0.02067572285503013,-0.03535491811120123,0.016468652884742033,-0.03717599526497722,0.04866583400249923,0.03314810036078773
PSEN1,0.03882566247319933,-0.005699979149073519,0.07061862327810038,-0.014726275982087266,-0.010751913281456653,0.04241480386372409,0.026909824662702028,0.004492732137432755,0.01774166353292596,-0.04935386202505152
CALM2,0.037689471568671834,0.014581137244888421,0.0338207636115622,-0.03063037566212326,-0.02673460511797737,-0.016939840614793065,0.009500996692052706,7.544376042083248e-05,-0.004744489371366056,-0.04584577574510205
CLEC2B,0.02353507942348375,-0.005036810970748856,-0.05228731645080943,-0.037841965138389576,0.030369860435703316,-0.005268319417233765,0.04172420940187769,0.03261643971252514,0.13227040583899433,0.02047702666693053
NTNG1,-0.04158516781695731,0.015568684336922753,-0.035775488626250906,0.016705608947079915,0.06697771371992958,-0.024821342878072052,0.025961819024223946,-0.0895362102475596,0.03324155945010477,0.04403309966327077
LRIG1,-0.02733077219025406,-0.056053733950695295,0.021226494789785864,-0.025480236081958617,-0.0742780450999036,0.08638259990109072,-0.007867766060352355,-0.03175311272444375,-0.03407445285940322,0.030804145326260444
CPAMD8,,-0.026835595660744255,,-0.010741285878704605,0.030139767871696067,-0.021107072187331634,0.061638394541873746,,0.0880218604881556,-0.020824555924171893
GHRL,,-0.03558743769014939,-0.01732953845058987,-0.006705522570028899,0.027410522931292876,0.07903187423761615,,-0.017821544312888397,0.011591805673664286,0.09430926974194909
NPY,-0.04901529503877103,0.0032186207261153737,0.019821567513529842,-0.0032846402415085078,-0.017852598923547347,0.05578687567101119,0.02408726476733291,-0.02626884504815595,-0.034957267226936775,-0.06848739188550915
MMP2,0.003160416304400079,-0.0036009868309513577,0.009702145170995512,-0.020135758245681402,0.037124388018782234,0.009248790457084485,-0.04168201943624571,0.010914151291132077,0.10869661223183243,0.01839162516165235
LHB,,,,0.11383655163698528,,,,,,
PPY,,-0.02252254285417429,,0.05667217027999078,0.019356376148717037,,0.10558880867194033,-0.03613345115784215,-0.018950415758429255,-0.03727850752473419
ALKAL2,-0.005289987858331841,-0.025048956809587204,-0.010966478696815054,-0.009218937453393342,-0.01051902490191346,0.07084400592325478,0.03262929811201985,0.0513507677716065,0.012361802476047292,0.0718630741416955
CSF1,-0.01876568714725034,-0.006715660173715284,0.050975899873809384,0.0140424899784755,-0.005995519163142282,0.022200510141866938,-0.0007473553240670066,0.017076316376026773,0.02517822513407117,0.11483404383826583
SEMA4C,-0.010186591857587869,-0.05852199211904697,0.01790068225029408,0.05060146484788468,0.018718759867194824,0.019565061993036918,0.0024386128104275095,-0.030382649963308004,0.009979120149730148,-0.0273081664243758
BMP8A,,,,,,,,,0.07074732041936428,
ICAM2,0.02993380392920282,-0.03331207597407784,0.01894076907782163,0.008347082317173326,0.0134694770800879,-0.028011195809677078,0.09695248692195318,0.023218854504511832,0.13852422059892794,-0.03208381762074844
SYTL3,-0.05028587294531376,0.004474559999426202,-0.017430464036672196,0.09575729392161232,0.06612518543748548,0.033970046004911,0.10611957602025061,-0.0329606129952473,0.11926130998440801,-0.0006867535376867569
IL1A,0.037629538810674934,0.006993372552969933,0.0831373976058891,-0.021885070901589483,0.04684517806179128,0.009989378172586525,-0.011277679591892976,-0.026279402714338262,-0.03994292599543136,0.013412110381681691
HLA-G,-0.03255437682097654,-0.020553234768795878,,-0.009880530623078245,,,0.091366535611993,-0.01619726024586271,,
PGF,-0.008607809686223374,0.04909750744560328,-0.025437491202671407,-0.04594226369760451,-0.02481282202611562,-0.028703053478838194,0.021841538330178344,0.003450453585281286,0.09264642123464438,-0.06158530040271178
LGALS8,-0.07054299310708625,-0.02032245423947394,0.005630309361642269,-0.04240611833807118,0.02340765208317745,0.04341220348525338,0.06147469201169201,0.005224739094537052,0.05742327598387234,-0.023099195592563775
DKK3,0.008744498447341063,-0.05961353317954944,-0.024746657271642394,0.007126157099724118,-0.005597877307388069,0.004323744703414114,-0.022916941920602292,-0.047484486517762464,0.08173328285108543,-0.1128883564994378
COL16A1,0.009523898549057651,0.002333345291682043,0.05862731130219714,-0.017035610507847656,-0.017632239654406735,0.04794348404291798,0.05052243359484877,-0.018871270043654926,0.10691620062605281,-0.008148198991765918
TPH1,-0.027413434892164645,-0.015091294154138983,,-0.017980014107588357,-0.02193640748658313,0.03516333363437716,-0.004895400562810515,-0.00997380655004208,0.08164120768420843,-0.018174905428216558
TNC,0.0014153291632955447,0.00999397263001489,0.028637353160060185,0.025992227287170447,-0.008673050076299581,0.04123760195079713,0.056840775285481225,0.008324967749418074,0.04225639364125944,0.07712419061841189
TNFSF9,-0.02371400152638348,-0.026835592874769523,-0.01833845246352566,-0.01620328188633085,0.04117520674934819,-0.02333346913397265,0.12381834172479789,0.05034130075663428,0.007943781580077854,-0.052067688137301726
C4A,,,-0.010806973199986457,-0.011090716111424195,0.061721390746396015,-0.012089329188945024,,-0.01664934752010749,0.024482539052730776,
CNTN2,0.027352688443838785,-0.0017195232217322909,0.016896943240472667,0.008780640029171718,0.03583701709037674,-0.03662613739587367,0.03708059802964234,-0.0035062533835210916,0.043104153612337555,-0.057269386981645645
F7,,0.14491483466437072,,,,,,0.006112036436704318,,-0.025740327933814828
LUM,0.05574156418389389,-0.023688193168833558,-0.015933239698875105,-0.0085499141052119,-0.02238024120740004,0.015786237118956728,0.013929814348254875,0.01916704675080571,0.12022050498087049,-0.041461345389794985
BTC,,-0.013356995202970536,0.06209794595808886,-0.02539101665406596,,,-0.029853380901309904,-0.01594374347931729,0.024672850610955324,-0.032567953955474564
APOC1,0.004836962214422907,0.042458929253043315,-0.07113341179869376,-0.004935213363304879,-0.021460849440836267,-0.04522259550750397,0.07690594119378528,-0.023301921607741003,0.02545353655313009,0.017649205081734527
PKM,-0.015629006771573955,0.009285195650490503,0.031523305959821765,0.03033769326342764,-0.05042723089915735,0.04869831286091324,0.04421534006339997,0.010096021233638633,0.023525662732263676,0.07827827160879643
TNF,0.057581416844500764,-0.013577782492956386,-0.023995974713408766,0.011489247678719356,-0.025651887218493402,-0.028717618927630844,-0.020435802949653727,,0.024910795073873313,-0.020033483791452356
GNAS,0.0007028498580448407,-0.01283827547301644,-0.049409784162460016,-0.016208003121108802,-0.047639661376137454,0.049453201031080286,0.010507870962402823,0.01545668812679449,-0.018671032653805333,-0.08091378549925737
BMP8B,-0.04497659981253244,0.03508072181354825,0.04332219486861188,-0.014324224305390702,0.011601048658480396,0.0035638444735750538,0.03455244363493094,-0.027048907907854903,0.06931522755077603,0.004668458619824646
LIPH,-0.02816189165257568,-0.01509129043878035,,-0.014050481842082326,-0.009065562799080747,,-0.022784162170752537,-0.02616396078184826,-0.0005054766690424466,-0.03194482582478382
CCL28,-0.020583466564650914,-0.02122777725102685,,,-0.013959475332400205,-0.01090665402513976,,,-0.028094073908673384,0.004187525705774081
PTPN11,0.026251137447331437,0.04065332243726332,0.018295200182225847,0.019428318063948707,-0.048959301043069316,0.06377397854583418,-0.011182949851435038,-0.04702290345923408,-0.04054004550935659,-0.015022446172190333
ADAM12,-0.006549009312721706,-0.02440161838292772,0.01260197576492586,-0.01719478830429682,0.008499342590021159,-0.03362954073649333,0.021961936939291746,0.020667758628951396,0.07308461718803574,0.003543177686399428
EPO,-0.010954784625467217,-0.02027778762971375,,0.02579134884542666,-0.009484824353784277,-0.013752910716712358,-0.006116697578018942,-0.015762722434468458,-0.029875712761777657,
EDN3,0.16100789110760091,-0.02628831263793596,0.07387202667301883,-0.01783166875153753,-0.01470100995837188,-0.013894820287870735,0.06080286486848071,0.04223712289347287,0.018687612798271698,-0.03194481683489782
CCL22,,,-0.013662604295000423,,0.009763775313426535,,-0.021639532876095897,-0.01383110274258041,-0.0012552745098429006,
CCL2,0.0076081397470689925,-0.040547991128029405,0.03690504432253988,-0.015107913945539547,0.01082476991236987,0.04315056731632927,-0.006100136295536625,-0.03717193240775926,0.04587596544036408,0.04032111271452821
DSCAM,0.05642923278349455,0.05448563605682421,0.050935684665824765,-0.02875360147191559,0.03163648178890644,0.022746995627450157,0.03725483538952442,-0.06117528474168259,0.024160957232424073,0.05373703009701894
GPHA2,,-0.016820010022147707,,,,,,,,
ANG,-0.05014385616315013,0.007694384152364505,-0.009437569710824208,0.014650601789831259,0.05722146170149654,0.0064445326324721565,0.09617714391724962,-0.042813052419080885,0.006035844002889237,-0.051290483876887005
FBLN2,0.05789772456566026,-0.001521684284291847,0.02805743257070649,-0.021719650033134894,-0.033189217325229094,-0.03143177508758074,0.06852689318718815,0.01780952461471581,0.05357808053868813,0.051701157214160895
VTN,-0.026646534512546387,-0.016235462140242192,,-0.018418861567487774,0.054945292200425565,-0.011427840791281209,-0.016639407386485183,-0.020410598058227238,0.02310389256168221,0.07460920929771661
VEGFA,-0.037819848397294416,0.03227075773889571,0.012334934858761318,0.043911805874851946,0.01076980435232615,0.042514858659157294,-0.006603772015801195,0.0420490777975539,-0.10437935687930405,0.06985894287975507
F10,,,-0.01559499865476092,,-0.010399904904055344,,-0.00045869128011367125,-0.02730001899595518,-0.017445514912514063,0.048898935855513644
SERPINA1,0.02078398652972955,0.044649043757754414,-0.006807608796595705,0.0025008581841371035,0.01678944909858503,0.023684548605650505,0.057385558474530994,0.04578902555507531,0.10978424724382067,0.08019429795588273
VWF,0.012448196035717155,-0.036634297462173206,-0.01565996421585432,-0.05871225545322254,-0.006475100598694479,-0.03560674083233884,0.014832920172370031,0.041996233880776924,0.07098328639262959,-0.077836324596523
GDNF,,-0.023634053990643097,,-0.011651056713345005,,-0.013752909645679781,0.002414034642095585,-0.0043541865487562855,,
VASP,0.041270968811690595,0.06517686957278254,0.015221202264296999,-0.03727485175793341,0.0039818592555994955,0.0007553428831643042,-0.011293746224252913,0.018990674368190553,0.07591352779632367,0.0028348715920609897
ADAM15,0.0263288021124876,-0.013818618256527259,0.014704297127523839,-0.01972904312298845,0.02720272509894489,8.693168648562476e-05,-0.006115773548340769,0.05115632785887315,0.04441652517002268,0.0015298174110170747
WNT2,0.07142828561560553,-0.026398526725232182,,,,-0.012870684390058274,-0.024303178057859066,-0.01892667221766844,0.07476065540126754,-0.027138277832548012
CALCB,-0.0011801546162225403,,-0.019766237489233732,,,,-0.028783129005717334,0.038963751383813215,,-0.03086282527441254
OLFM2,0.00931056635194161,-0.04860744600805562,-0.016980962440240686,0.02784406915401831,-0.025422035749070857,-0.030503551934686603,-0.02292088876559335,-0.009783653395797051,0.0031934263222565817,0.05519446495857013
MFAP2,-0.03211618009532437,-0.01851066128713118,0.027612017032576656,-0.005363004375919038,-0.00220342541772589,-0.008904990733431898,-0.004356321086791857,0.12110151523891555,0.1395488461401194,0.03827399617839795
HLA-C,-0.06922949293228502,0.014448315156222353,-0.01471213189328487,0.017468551923072003,0.07765473010968987,0.013677022081171742,0.05533770775749384,0.05116834197972799,0.053053821887390766,-0.033973745309866965
THBS1,0.07992677577102347,0.052616117385277536,-0.02238451620873905,-0.01440988491314497,-0.008761844844702256,-0.030850056251856967,0.014936210348539558,-0.03434487736277925,0.08982506917842178,0.03464061672579961
HSPA4,-0.02972408008343615,0.027347777426053436,0.07533047377408035,0.004404701880170896,-0.0034009223730888816,0.0356152453936448,0.02293887936009815,0.030786094602268037,-0.013930968854896543,-0.031151340474250794
LMAN1,-0.05823566658903692,0.0453576790225545,0.003459809516182481,0.04716358485311476,0.043117282774145,0.031421147080285455,0.0276136931504031,0.025400791645425254,-0.013876178900118878,0.002224054545845535
LYPD3,,-0.023022353056381846,-0.012594077841155809,-0.010502216450156608,-0.013279517005762067,,-0.03650792351292737,-0.02510502029437446,0.03918174880130018,0.0051181522969539536
APOE,0.034777995430638954,0.005786786809851401,-0.05659844847689637,-0.002829201597729137,0.024694516644645614,-0.04357213329892415,-0.022510106917804484,-0.06568315622959943,0.08309281750729848,-0.05939262245677791
SOSTDC1,-0.030310354039713307,0.04165501199948433,,,-0.022940646300670484,-0.02091250745691502,0.09220009911929057,-0.014341644123378834,0.02002013666336111,-0.02601311409347021
ANXA1,0.013953726473469071,0.00543069156166381,0.008948779887847268,-0.020146653848541453,0.01238058247598294,0.05887019626821867,0.03636986734546283,0.025543740218343654,0.04652040116468287,0.06814851732566099
WNT2B,-0.045743950371033466,-0.017998192119537775,-0.017739228381181256,-0.02308545502491335,0.06304963080316801,0.007359320479768354,-0.04679704165311984,0.03274827286470902,0.09930569777787471,-0.0035699293233563034
AMH,0.08761355117840733,-0.016009017813746158,-0.016910995417606753,-0.014593279830734152,-0.013671894150653438,-0.03117292537801335,-0.029583711231014838,0.05839459799153731,-0.0006422332030315748,-0.03743542020225915
GDF10,-0.02335775589963131,-0.01746658012486117,-0.014168543573776926,,-0.012773352891005207,-0.02645878777510044,-0.013935261473610105,-0.010320089576736625,0.09834779638047973,-0.03229882396901518
EFNB3,-0.0031414514678789534,-0.040965491690578275,0.0741447610230959,0.06830357827981842,0.009425887348155255,-0.020797208875975925,0.004068784472966939,0.009320457167815432,0.072052177180348,-0.018627896352691242
LTB,0.013079880927196025,-0.00596142598767697,-0.0049624706460760564,0.02603912220659481,0.06867884362559565,-0.01239870245839405,-0.006940227026993949,-0.02217597880225852,0.08556374315117807,0.050092900342116047
ANGPT2,0.05504894040587122,-0.006179062398286501,-0.03225654593351743,-0.03757781348143431,-0.050803304931196176,-0.028801911825151925,0.06678288214866486,-0.012318381644242454,0.09820265181373798,-0.03489869518636139
NRTN,,,,,,,,-0.014035573300032798,,
ADAM17,0.04594391109124114,-0.03373665857383921,0.04604255280209351,-0.00790018507632446,-0.01037051091226911,-0.05243908468660114,0.048732025961395496,0.02672810661327124,0.03363574597683891,0.028276644319447236
LRPAP1,-0.03298519874914887,-0.03633520678784006,0.020183120558042354,-0.006883713833778666,0.0330829174917735,-0.004049251747825216,-0.007440166112885337,0.016735644425987434,-0.0031609961380477027,0.031176374791466555
NID1,0.015101749510749551,-0.019121298306808105,0.08308751419663246,-0.004162711646033606,-0.06124758493099361,-0.04319287850197094,-0.028895937929989,0.021029282210865047,0.11834692415569378,-0.017742137399586556
MST1,0.05388595099854126,0.0052466201380385255,-0.034468091539605145,0.025616326124739092,-0.0025277298109627967,0.020942317721496684,0.043140899087204476,-0.06217481480208866,0.0184355295419205,0.06600991995125739
IL13,,,,,,-0.0161295521048181,,,,
DCN,-0.06196048646655599,-0.02916906460798861,-0.04184118806395004,-0.01970917200350922,-0.023202751877475707,0.012195964330454041,-0.008562427027472345,0.049224264640183424,0.08738358412582078,-0.04809820020207933
IGFL2,,,,,-0.011243784223832437,,-0.005187571110575448,,0.09087627528068898,
COL7A1,0.040493777071927424,-0.012939098781915941,0.00632070773277261,0.02074201378610189,0.03636513446141475,-0.015967859233068322,0.002560142387065189,0.0004863451668401699,0.09780085098439836,-0.012464992405043488
CALR,0.06478693544105738,0.016461156128530472,0.03970829471903302,0.016423628391205515,-0.004599029157609423,-0.0010259534499864997,0.023296230890018386,0.03316099774904378,0.09914000518375252,0.0008571452704893159
PIGA,-0.02614370066317842,-0.039400890681871754,-0.04175144660224297,0.003233649008116168,0.005365446650668532,0.048814514389987296,0.04104848152676969,0.11264436036627375,0.1121843495264325,0.0707419419784806
CD200,-0.004966974932800251,-0.024980228998557247,0.024869036747807265,-0.03241600826530798,0.022614022728694196,-0.028817613641869883,-0.001858339902942936,0.009819694683528288,0.035625783784213085,-0.0729649176535785
GRP,,-0.02800806095179463,-0.012026459003614876,,0.0466618239904078,-0.013894822379144831,0.014254950695363451,-0.01539472979055766,0.050039347753151615,-0.029936316531312027
CDH1,,-0.041396425740724115,0.03028273687703277,0.03775235870658886,0.06298601746621887,-0.02261187993042015,0.005289479716872853,-0.010504786829332922,-0.000532558354511937,-0.04335705835416904
LPL,-0.015728184414930218,-0.010487080525836193,0.017295274353735797,-0.002531486758318525,-0.019475649836741868,0.022439873449008312,-0.05529499665444705,-0.05008163650935139,-0.0303916112444368,0.0831595673084711
SEMA5A,0.008548605092911726,0.029154811726047867,0.02488366529991542,-0.018988948687436308,-0.011321359661386138,0.04450927161855761,-0.042137932619141824,-0.030157770748787185,-0.027127017519828326,-0.012275522778198602
SEMA7A,0.016429224910347356,0.002306367657400888,-0.010234538797423092,-0.029832329615466464,-0.022388787471216334,0.056244539502038615,0.080702189093514,0.03352056936811777,0.08710277244321028,-0.05471785743726742
SEMA4G,0.05310469008597576,-0.04735017568429926,-0.0195811248757197,-0.03172099118005466,-0.018831309227838208,0.004126928138836496,-0.04885306893711648,-0.04231923297469535,-0.018465151960881516,0.05433723244947116
SEMA3B,0.0039557008309695565,-0.010628347558530473,-0.006878066883492281,-0.021867881584379044,0.033100854023779915,-0.0103724637507865,-0.03670420875120952,-0.03465973481535691,0.07300524466916612,0.04796215063786427
RPH3A,0.013464235628239405,-0.03356421327307187,0.022405855337066467,-0.03191242864561474,0.05901106419840628,-0.055908035677230905,-0.01227531297284695,0.003535154749948378,0.0025926982115111186,-0.05872098156833596
JAG2,0.046137890452691954,-0.051046299271087885,0.028377993951788437,0.06671128378980129,-0.005067216178155466,-0.04226744576991824,0.02763920332295387,0.07288838647154561,0.028162855712761222,0.026349386409170852
CGN,-0.01850390712290057,-0.015315508576476615,-0.016374321141718776,-0.032718238298892754,-0.014949127496896399,0.09090037529232829,0.01341435893835067,0.04389500753638034,-0.01629009741812054,-0.04991817009845694
GDF15,0.000770240328769586,0.06677631401651771,-0.01882490460187023,-0.014659342700965543,0.003983801580880453,-0.023387309098325884,0.0023807477854715627,0.08980080738086484,0.11761181907673726,0.04928450853475665
SEMA4F,0.011049211154386925,0.027593039973034868,-0.008713175095777135,-0.03238793375909537,0.008965681206105178,0.0024538849928525696,0.002943266031555746,0.03896425257164947,0.12639375270756148,-0.017869150733297045
NXPH1,0.06633110134948209,0.015983366908051043,-0.004875077165384853,0.02170950109556568,0.057194032734660276,-0.00182546850181237,0.05009618293982827,0.024350025343708386,-0.02600407047738806,-0.038786709151281615
ARF1,0.03798765027428191,0.033746439504848555,0.006499210551477702,-0.013827799134045608,-0.04417717706569466,0.009621317266405619,-0.00011179885657257667,0.037066836210375195,0.07510765455898087,-0.060109226512703735
DSC3,,-0.012729050864511525,,,,,,,-0.029875721830237217,
EBI3,0.019418667021992974,-0.014156093640247832,-0.05031623579271607,0.023712547859175398,0.02630457334490307,-0.012978626198457813,-0.04076318665025459,-0.036435490991149726,0.0031258861964773314,-0.006443638587370976
TIMP1,-0.03127650844941261,0.0060284168996624955,0.0031353647412307047,-0.005905896356641412,-0.03026387109529154,-0.006374676370130461,0.02085140729097545,0.02558679826176606,0.08181164131319972,0.03506714849513962
SEMA3C,-0.029597406051943984,-0.0184390165954177,0.005101078626779481,-0.021908310798533996,0.10603799845549723,-0.02094789900100291,-0.05033262475704201,0.04151590175691859,0.14702296200881385,-0.010029160147918053
GNRH2,,,,,,,,,-0.03237441631329951,
GAS6,-0.07523403689855894,0.00446912131332594,-0.010845528423048482,-0.07505900350540727,0.02338282778246669,-0.02375302390271882,-0.013603401880675539,-0.03954888050347669,-0.0059007849591908865,-0.010860127539948429
MEPE,-0.02421759782417609,-0.003674010186197666,,-0.023002458044740326,-0.02482255037108747,-0.02547907073973345,0.015507325429231571,-0.02375676100352497,0.09244544789536599,-0.09017230756903666
SERPINE1,0.013627553964012183,0.009450729642541032,0.014046294372877657,0.03245234947343846,-0.00965275345919226,-0.042846293421226006,0.030953439208697264,0.03083801043380443,0.002422308795554093,0.08772408929054393
RSPO2,-0.011026660784862839,0.04224619009469783,-0.018824902204170095,0.012339423007122964,-0.02244306518447938,-0.030127247196399882,-0.018304023761108016,0.03144846320644025,0.07892469453087587,0.004898656728841317
SHBG,-0.015761731785571373,-0.016487883518754038,0.0524326911657822,-0.018990432902793414,-0.0048337548229880735,-0.011082990727645828,0.0026018009315738637,0.04639888092021185,-0.0001879979878754362,0.06271309472560858
LGALS3BP,-0.021449824264477314,-0.036962743223576615,-0.07768439667714908,0.03754753546832424,0.0689514563342167,-0.038597803396948654,-0.04498258427722917,-0.02188576362446932,0.06697639684093191,0.060574959844757144
LAMB1,0.03035493393510003,-0.04585207027365221,-0.023019177114294735,-0.037382459595738965,0.007905210049791668,-0.035352086921100874,0.020489629498167482,-0.026597800968806196,0.08180463591012802,-0.026787587908164604
SPTBN2,0.07217872512358688,0.0039004224737992995,0.038753669063445025,-0.006586449956319695,0.019720673671825846,0.00545515465730774,0.0023986795293914386,0.013981504454970277,0.028779709320680268,-0.062235121287979124
COL1A2,9.64360581873211e-05,-0.034983433825847905,-0.08151303669627843,0.023148028849827324,0.015686760879351627,-0.002947616953321228,-0.04616793490835089,0.03945622889255153,0.08490887760531446,-0.05749194493654495
DEFB1,,,-0.010645178607577124,,-0.010017549555029827,,,,0.07674340946531248,-0.024871681132506075
CEACAM16,,,,,,-0.02011813849503606,,,,
SCT,,,,,0.04938758099197055,,,,,
WNT11,,0.00024290418559641956,,0.021362536457114722,,,0.05699126050247778,0.01398140693131429,-0.029192104811133542,-0.022329032691624146
