,UKF251,UKF259,UKF334,ZH881T1,ZH916T1
IGFL3,,,,,-0.023868691660460708
BMP1,-0.013207553388307943,-0.040078415814301466,-0.027932815607762403,-0.016447930413480676,0.03658853582848667
NDP,0.03362308626984294,0.010972609432398852,-0.002471372351400001,-0.04361709733190035,0.10324338703250956
TNFSF18,-0.026712692731774068,,,,0.03440025720096147
IL36G,,,-0.013349796504319465,,
RTN4,0.0013972594824145056,0.01603496948108876,0.045245406541592724,0.024593852453710676,-0.014232319941961143
HEBP1,4.0525966594381984e-05,0.013878064426126923,0.010536926472270681,0.028631718452810914,0.08220052175287097
WNT7B,-0.016593096664720756,0.02844634206163706,-0.014672964807479092,0.02173927572989888,0.01934399016135118
PTMA,0.04663724120619734,-0.023233098793842506,0.01302161278162011,-0.007909884245963913,-0.0444322459861457
FASLG,,,,,-0.003754274889197016
CEACAM1,0.09057508339052703,-0.02775078600800201,,-0.011227307251410306,0.04737785484940082
PDAP1,0.030931757362966182,0.025732248728449262,0.008490811698877032,0.0034316981586734953,0.034189119117402
QDPR,0.0072451632997436455,0.009988722534638853,0.013769473445754236,-0.006433114401452709,0.01328113059606963
POMC,-0.022626648296066813,-0.025842657877821446,-0.02860208209540452,0.014442296722200867,0.06458824316951182
CCL18,,,,0.031247102568889466,
CCL17,,-0.016084698803654495,-0.012195418107290086,,-0.028466654870676115
VEGFD,0.1085357918060225,-0.017920130696063866,-0.01307020731837476,,
TNFSF13,,-0.01109486524857182,,-0.003932716585561088,0.04544126283809831
WNT5A,0.028660673848934472,0.07688199836880008,0.027341554675040514,0.02026762316372246,0.024373083752486095
CXCL8,-0.017078098242625364,0.03366803014105372,-0.002550989382720997,-0.016281089544858237,0.02878308142336289
GRN,-0.040827492428830096,-0.014666141947451548,-0.025961724224468092,0.026511569988366932,-0.0409897501935718
MIA,0.10255723524836306,-0.015583949091257094,0.0005524405945953713,-0.027805907133828498,0.09372056673668978
COL4A4,0.0334450828707429,0.1260212693118957,0.04108710720942532,0.0053634216971903195,0.009570967514619663
TAC1,0.008024412143223109,0.06023280462011898,0.03962929473473693,-0.019412554425653025,-0.037422312438805436
RARRES2,0.012148579910832936,0.08224573863369343,0.004149058883685767,-0.04659280561261057,0.09601485306618074
FGF7,0.04345201941049991,0.037240039726557365,0.01594985478368486,0.003444292709361785,0.0944963528582335
