,UKF243,UKF260,UKF275,ZH1007nec,ZH916T1
IL15,-0.02450272718908413,0.0022042190733825235,0.05434241292906805,-0.022243756744574565,0.05410006730600969
UTS2,,,,0.08418046020624138,
BSG,-0.08812031745906401,-0.018863816849237387,-0.05285719553868648,0.06561876711732949,0.010944026803608797
ADAMTS3,-0.008940394166518605,0.01668692927505002,-0.02265670627409783,-0.022269661276705634,0.002897637354706109
CD34,0.06909883142919587,0.039157634134895786,0.013312566441026841,0.03088357769342958,-0.0004944590563130321
PLAT,0.017716017120895326,0.02112231035466235,-0.0009468253991335736,0.030014925000653624,0.03441048480169584
LTA,,,0.0972395987509089,,0.05074550805965351
CKLF,0.019805569475144304,0.005545958897931008,0.02955318542106719,0.009585025454137598,0.006776164176484599
CD24,-0.06133925526700309,-0.023016077129583267,0.053489524615082995,0.08443504201966229,0.02781921793116908
HSP90AA1,-0.09780331618652342,0.006622227887901033,0.06416149929186221,-0.0992996930876807,-0.034872512158938426
BMP4,0.0026285134155358517,0.002311414850838534,-0.03644306726888538,-0.0392672200789645,0.02249672598011145
SCGB3A1,,-0.01583415256867859,,0.08325288934227865,-0.008175045492729606
IGFBP4,0.0674038515240004,0.045982254117076106,0.01191541112882035,0.053187737488396704,0.04166088279955728
RSPO4,0.06067838519662562,0.020966433804019195,-0.014777271459424151,,0.12839410624570263
LEFTY2,0.007968482863717447,-0.02836591363468952,0.00479782509327621,0.09188545953886154,0.0783238432464703
PF4,,,,,-0.022718356878606905
ANGPTL2,0.022171555933260877,0.01440737757906066,-0.014381882323521838,0.07071426799271789,-0.0067167736302361615
LRIG2,0.020737455863252572,-0.03615448078454726,0.02308861327243491,-0.022357215451813826,0.10074268863222104
ICOSLG,0.11059756770064531,-0.0030152487030986326,0.07848319095930734,-0.02021579998641423,0.0664027843742005
WIF1,-0.015784970638083737,-0.018882252578974038,-0.011403270375476535,,
NPPC,-0.04454971920900623,-0.020619096846903162,-0.022244157264437785,-0.05369520825394098,
LYZ,0.031410510374945,-0.028439896515781826,-0.009622778266361952,0.044375023030888826,0.01843489910289537
EREG,,-0.02571752282854631,,,-0.03430998128586827
SPTAN1,-0.017425878563851707,0.007148735654272886,-0.03098597355706976,0.05992007147430815,0.02369731561304098
LIPC,0.055558607509342814,-0.01769338795944016,-0.007706221618618192,-0.03871234026155006,0.08600373811417364
COL8A1,0.04303412215931854,0.036787136560377916,-0.019637957370993178,-0.004248918213607167,-0.021255003473061126
GSTM2,0.012815311219267581,0.03632931171503173,-0.026877962771028184,0.08013524708994138,0.049378217579241525
IL4,,,,0.07817758897602321,
SPX,-0.024437339409719868,0.007854202627902263,0.052804114287384074,,0.07077637820454334
MFGE8,0.052986030609873384,0.021364892146452968,-0.05482706504383133,0.07860199712157503,0.0010990841009666358
TGFA,-0.02306061998295894,-0.0029685704874422383,-0.008776259874098021,-0.0989484338618675,0.02794987501841102
SLIT2,-0.04377448655409712,0.12098831072526148,-0.038027348298684635,0.019819922721650576,0.0002337366715433427
PLTP,-0.058986081796284486,0.07171582230077064,0.007050347586451263,0.022784928719981445,0.019846491539605673
APOD,-0.09941027393025226,-0.02971167786976771,-0.014849002840471765,0.030608952655438115,-0.005275242229389491
B2M,0.02878060647427891,0.0790529567265162,0.08506473101340037,0.1669076135386554,0.007005524705665971
OMG,-0.04442980629550623,-0.07788637772662971,0.04061173838896142,0.0014371780749462529,0.05152424899365804
CXCL3,0.2100791470966184,-0.04090375977513548,0.00754310727488564,0.024687681491630482,0.0223878102155268
CXCL10,0.05173075562431708,0.061125017097671396,0.08126733318750899,-0.051121639407945355,0.03214850535478715
RSPO3,,0.06514992604016899,-0.02231883474845384,,-0.016190496524170365
CORT,0.1049091548295316,-0.021473584489018746,-0.004522256374839339,,
NCAN,-0.05841930057841326,-0.010742936508740841,-0.017276823080490968,0.025832152152887516,0.020203213475340594
PRG4,-0.012215483267964157,-0.012668394445742175,0.14065868643145188,,0.022097826811874968
ZG16B,,,0.017204408495712267,,0.01997132526717528
TGM2,0.11151548002341964,0.06578707391206065,-0.023014744387344986,0.020971024540595757,0.024834501415303727
VEGFC,-0.029719762177913268,-0.0005151950014314273,-0.027185159678401655,0.010292308635099322,0.008785890319145794
WNT6,-0.037692576043070594,-0.017455827902294028,-0.022467562707821853,-0.023617318539562022,-0.007445055182647286
NRG4,0.052707247720088495,-0.018044471209878305,-0.019395424656424465,,-0.01619049833873875
PMCH,,,-0.014777270746261196,,-0.03491286502931685
COL9A1,-0.043760473187405786,-0.04417866426802398,-0.027057725251882495,0.01769135978973509,0.07542169618285118
GDF11,-0.0541451972140093,0.0007985117808935053,0.0022854901712125206,0.0017586161755102196,0.053721275085812585
RAET1E,,,,,0.028194560069922485
SORBS1,0.025671525791434436,-0.00966571015114324,-0.009400808316119686,0.0007065602502527719,0.018450950010699185
DLL1,-0.04316004699259556,-0.01329700078235486,-0.039379056785855966,0.010884638553774632,0.024559003505021403
TLN1,0.010211219972260153,0.01606976319043652,0.0344939286863936,0.1483115301070523,0.021929962464240803
COL2A1,0.01334905272920654,0.02130854498263242,,,-0.023562644679393396
SHH,,0.06166127714925746,0.0352692459915737,-0.04799379322258194,-0.017340616195062126
PON2,-0.014350462360685693,-0.05168025522962635,-0.06169664775535587,0.10043806276526052,0.0688766327146931
ICAM5,-0.009630162627019755,0.018137856588539655,-0.02430939208089418,,-0.022982958305354077
HPX,-0.04578539078215825,-0.03209922898331105,-0.019812134789626602,0.12300582103360234,-0.025007788023421854
SFRP2,0.02352716929672612,,0.0674315521082982,0.022267273146942088,0.05846123352014633
CFC1,,,-0.012705502030279838,,
CD70,,,-0.02370020989235951,,0.04188444264010414
HP,-0.0020588110837640194,0.036717579864947,0.08208689366338486,-0.04046540784378137,-0.02421921469052293
CXCL2,0.14178636661244987,0.0170546170069502,0.047106430139721316,-0.03172199767086588,0.027074177059717968
NPPB,,,0.013621012093199143,,-0.016423457425281895
CCK,-0.062020839657454654,-0.018407434605301757,-0.06773859803475026,,-0.021305657881727124
SEMA6A,-0.02281042122802997,-0.01368650215184479,-0.0008670319576771015,0.008359759704271224,0.05745660143349142
IRAK4,-0.056706572665046875,0.04515860643549639,0.0005422476250824019,0.061286755429382965,0.06041763966453738
GSTP1,-0.009747767991741447,0.04530734373704205,0.04737391539564205,0.09845875992636184,0.07026610787194233
VCAM1,0.07277014461813251,0.05066241298802603,0.024320974914774342,0.027382565398300078,0.07274395524238077
NXPH3,-0.045202935568482296,-0.004360545590130707,0.017140159537704883,0.04277103583218597,0.08849862777995333
MTMR4,0.018066345874724492,-0.04790669072075223,0.037228438880468104,-0.06913665753612803,0.01283894845564241
LAMC2,0.06719092421594498,,-0.014005705753663401,,0.06280943161846209
IL10,0.019807060669383644,0.14438673258004994,0.06239025608913888,0.06238707907403529,0.10069126698854876
SEMA4D,0.0012165973848457922,0.03286190786010167,0.027112507152372137,0.03636250296762113,0.02450734878410984
TRH,0.03500235758885533,-0.011134619136809706,0.010277219554430951,0.057109110792922683,-0.018395373697580014
SEMA6D,-0.08175130720495669,0.03181967841490086,-0.037432256911591154,-0.010867329527850658,0.06913398383498873
CEL,,0.09771323735109536,,-0.04739971832720021,0.014558808600165582
PDCD1LG2,-0.005080128456969251,0.08000815474484341,0.002619902877078792,0.15253562360244782,0.07329621980055338
SPINT1,-0.03971642980771906,0.010251888090241537,0.04481644908762088,0.0466229735820002,0.013273101853993611
CTHRC1,0.00605848439135561,0.09868355227831642,-0.006405529840551234,0.11608535357378169,0.02369558934397513
PODXL,0.03796119956246987,0.06971506900640265,0.009893578874184992,0.07140199918922771,0.04595940367229884
JAM3,-0.03267734426576817,0.04271246217407935,-0.012538952825226686,0.004429260937157827,0.019677247326663847
TGFB2,0.01712832423814713,0.1266121624363338,0.04610869052643122,0.03211947271245683,0.010954187057814029
COL18A1,0.05404429286764372,0.0492640497133146,-0.04013629813877386,0.06781441424804885,-0.005058093937723869
NODAL,,-0.026817672607528667,,0.07567133333599345,-0.025175741770993028
INHBB,0.04183007629027672,-0.0032251409211840596,0.006356811133363851,-0.022832107405156607,0.05547228040218826
LCN1,,,,,-0.01860240312238417
ARF4,0.02463656323614604,-0.0329971915093215,0.047060659584755554,0.05996516433472785,0.01668256561096492
CXCL14,0.05638865473186266,0.07016302983245348,-0.03399478656121515,0.06909180006625724,0.007876542801342734
LIF,0.07101792027776256,0.03550772175480125,0.042131741180511675,-0.0004806008073756715,-0.004051444125747766
IL17B,-0.03066025718814873,,,-0.048801116193237536,0.06877869886642589
MMP1,,0.02166619263586035,,0.21619025783088447,-0.015477577770088354
MATN1,-0.024157425148357753,,-0.011265181275693866,,0.01440259137379616
ADAM28,-0.0844735394852481,0.016400452196904478,0.030920662077696663,0.025293162912417077,0.0112454331087164
TCN2,0.13519008819706577,0.03376566695675805,0.034728669939196766,0.06147016245378981,0.018312669052852847
THPO,,,-0.01027699151215069,-0.024077671273873547,0.026616955394230868
CUBN,-0.009156379037931376,-0.0023004401794289417,0.08710809783283431,0.015272737126029773,0.04681281590089672
TIMP3,0.009404253146056276,0.027067396933555456,0.0045569596641271675,0.033938804274756935,0.010234972521767333
PIGF,-0.004828207427542963,-0.03483914619957142,0.0015967778662958278,0.10509340594011733,0.04559130926535783
CRH,,0.0203952060115733,-0.017734024920571086,,0.08287454158255735
BDNF,0.04125544758797511,-0.02466805309073105,-0.03521742924370182,0.058441837748384434,0.0029787275950548054
CCL5,0.11230144364390837,0.027495393384516082,0.05524758419848249,0.04484101820457136,0.08457879107351636
GAD1,0.033655666589759284,0.037686413083059186,-0.02770856214133722,0.05314644729934576,-0.05335857160191529
COL14A1,0.01963677463777824,0.09185573917267074,-0.013381887636545858,0.1028855767727752,0.024295149315804263
HLA-A,-0.05290956841358756,0.024365195546954637,0.05202308934566057,0.12391848918822293,-0.036051364569144984
FGF18,,-0.015438028264894228,0.07809152087371539,,-0.01839537517342641
ADM,0.0533632768546388,0.03149946610564264,-0.05374506130321635,0.03734299811940151,0.04245940148553793
CCL15,,,,,-0.015954307459820013
GNAI2,0.0032801453462646814,0.041418209573819746,-0.027927610392358786,0.030065749531812107,-0.003061377719543807
HDC,,,,,0.042805345579073076
COL11A1,,-0.005866233365074942,-0.023054440627156222,0.0369729197208037,0.024456234626008468
NUCB2,0.07403355729861827,-0.03001467654063262,-0.035862088577609384,0.07187507789064972,0.019331207345020557
CXCL1,0.137648073370836,0.049042005497586756,0.05123398296886652,-0.0037910835934006335,0.04300307332070577
VCAN,0.02980126363155023,-0.09171782802727481,-0.03460509620840594,-0.08747378769563934,-0.05216406889723475
MMP7,0.03941078678160328,,0.08924931120062755,0.005109802066228984,-0.011724369470322462
PTPN6,-0.04206386833489688,-0.016222600447387332,0.037721795978054765,0.0836499975356773,0.004312608978599146
PTGS2,0.044617799386322834,0.06692756855704751,-0.012598687072935688,-0.05581268882708744,0.007319396434661022
XCL1,,0.1095492452186167,0.08989665828195918,,
CD58,0.03380731501692223,-0.0166948892141574,-0.002781429956711539,0.12498466059239455,0.060011013162409275
TNFSF14,-0.05394239290076102,0.004025004656873946,0.08206812748358601,0.05253236408692582,-0.03826606058479989
CNTN4,0.018187762866890493,-0.001477889812504928,-0.0211757105902201,,0.067492120126186
INSL3,,,-0.012828818857888636,,-0.02184506575956838
BTLA,,0.01677612543823848,,,-0.02112308632181624
MFNG,0.07164547166485605,-0.006663259020475452,0.1125310592099166,-0.011217249722653588,0.009670207529136284
ICAM1,0.06427766568571402,0.05662400954480378,0.029105091637404917,0.06301150736018965,-0.01590612124295977
PROS1,0.008594042842792037,0.08177702982303738,-0.01727554779651839,-0.034916031891132064,0.031017532536104724
CLCF1,0.051055527910021076,0.10305731261415149,0.05174549787225558,-0.04281081413582253,-0.006068943523286372
PSAP,-0.059179992552937606,0.048122445746253975,0.019631834030551708,0.1163070884724221,0.028480105227503844
EFEMP1,0.06127668730836626,0.09364142244754524,0.09149395421429499,0.08509311906415663,-0.003964096968950334
C1QTNF1,0.003032195254850412,-0.0038182005962104984,-0.003917458586615417,-0.0012508371679821508,-0.06484302952683038
ALB,-0.017187867592299802,0.020331567605221517,-0.014005705395153742,-0.007631508346794633,0.04352602437758928
EFNA3,0.061216336391826075,-0.009991032985905288,-0.05669469564635385,0.05145237732980677,0.02654134273621457
DRAXIN,-0.03211999487341072,0.02963259969436304,-0.009968566422928348,-0.04749840270170633,0.037585947433561744
NPTX2,0.018043501794417834,-0.005829539645276086,-0.009632504697798257,0.06976681544636233,-0.013351263693124782
FGF11,0.020960952110907875,-0.02483400841317102,-0.005014257396167313,-0.030190087634966698,0.03617702541704092
CD59,0.024674698661615094,0.05053105118638695,0.03199813160484072,0.10908449989299811,-0.010057276484745938
COL9A2,-0.01675695380573892,-0.0744766130105888,0.03471676303583681,0.002687386354876421,0.07805979164081168
DLL3,0.0004908382298600977,-0.027207677888818057,0.028457917299113195,-0.03520330590075347,0.05501197353583523
FGF5,,,,,0.008416783809111516
LIN7C,-0.029986196357096977,0.011555222187725313,0.022909896320629335,0.09602803903261181,0.0575217956932684
GDF7,-0.024157441588284544,,-0.0027473546998478078,,0.07792823852929111
PSPN,-0.05353978515205354,0.02456605729617677,-0.014608413814377825,0.021814589771063136,0.07348041099065407
ANGPT1,0.0323721101878143,0.012082108919558378,0.02861694444890744,-0.01845089735332845,0.03409721124672153
PNOC,-0.0332266515011387,-0.0013241313933651203,-0.015079475739016553,,0.014035908541001361
L1CAM,-0.004525100604639291,0.030190975730286174,-0.013046964072697086,0.016163901337610018,-0.011909423278422834
APOA1,-0.039537386442222586,0.08738454207168296,0.016544266036457905,0.05231924759702904,0.033615235772037906
PSEN1,-0.05213000899111155,-0.009406734115994972,0.047390425887828574,0.07359476771841143,-0.018444601185831713
CALM2,-0.01943268561198727,-0.025204827627640425,0.005515856839113084,-0.0458335449333736,0.01796239387644464
CLEC2B,0.015098969551040958,0.031381359445841014,0.017026042563128622,0.034772240864052326,0.02998104277836629
NTNG1,0.0015725457694558236,0.007141191010185988,0.06682686555126938,0.1261825307199472,0.08412690578750755
LRIG1,-0.011445023243015308,-0.09731918796917628,-0.008065310256192369,0.03146423266541106,0.05804001363428661
CPAMD8,,-0.015032348086771865,-0.014230122105973722,,-0.022889432064952617
GHRL,,-0.0254583874812178,-0.024950452274903657,-0.03298803780741609,0.037517315462823074
NPY,-0.0702040389280407,-0.055259012325550326,0.02355163435463447,0.04359646495136739,-0.027584975246972298
MMP2,-0.06081504057221863,0.0029631885083547193,0.01438611487925524,0.08277998093787421,0.02353063891204496
PPY,,,-0.010399904179374449,,0.018695469566564166
ALKAL2,-0.031575765487045326,,-0.0026779432871149858,0.05339798663257878,-0.02487699521045024
CSF1,0.07899487929355263,0.02197379311938127,0.06784283038304129,0.09728248585297689,0.011958733719000017
SEMA4C,0.004974690116240346,0.029443139207862665,0.007793649671024784,0.042227543719255904,0.029281931423406862
BMP8A,,,,,-0.019607122421758407
ICAM2,0.09924367374536602,0.03447730497061734,0.023024005955231904,0.03377334418074341,0.043868229960394994
SYTL3,0.024616658915375254,-0.013624955153364163,-0.03634151009638336,0.12498002179342858,0.0732321394739046
IL1A,-0.01969785462029441,0.04238778003975199,0.06018777387799224,0.013317676071484463,0.051021773010533365
HLA-G,-0.03820686684170895,,,-0.04194810287713155,
PGF,0.07149524935225536,-0.023760540486152466,0.06773902000765633,0.03348928813187573,0.03097802046873729
LGALS8,0.014058892066445765,-0.0020650362431988254,-0.01859736733173151,0.017905815171543576,-0.029267920708094582
DKK3,-0.056584681394345256,0.004934440117961574,-0.024693754929399247,0.0292905467621939,0.03836344191013136
COL16A1,-0.052224590694020974,-0.06966106707335717,0.009842546590880465,-0.010385278276636793,0.037014333138411196
TPH1,0.005789067035633383,-0.014756198341036279,-0.001315443069133106,0.084102789822327,0.027590178125138795
TNC,0.10286768196389179,0.09538019092794325,0.023433191133903564,0.03371198316096811,0.004800167159288187
TNFSF9,0.048754740097033504,-0.015300404694944678,0.008695594754673006,,-0.031029713819037578
C4A,,,0.03236012928908108,0.07171455729032813,0.03936326399034876
CNTN2,0.01877587588676228,-0.021556597144373017,0.03894945310435448,0.09192567817545015,0.03428639624206787
LUM,0.02879455565056635,0.07050390832309156,0.010357612963181275,0.049443128585243086,-0.002860170718317468
BTC,,0.1193223690250066,,,0.004624503740216099
APOC1,-0.06860151252110717,-0.04156611810837824,0.011849878727501465,0.012585926497494569,0.03619260018972719
PKM,-0.03574706754225879,0.03142141586941015,-0.03244157077021893,-0.010354288175571328,-0.0623060270092199
TNF,-0.03891557762685979,-0.007000839888182691,-0.006593484923541356,-0.02763286068277105,0.1279821543114097
GNAS,-0.09660211543631525,-0.06853807158206461,-0.05024119430213126,-0.0899117613432272,0.02214586861824127
BMP8B,0.07651753994923803,0.013524292193267963,-0.013574809973642151,0.06692761395207895,0.008338883637583712
LIPH,0.03901047395854118,,-0.009940193412259504,0.0998089295178008,0.06603142392459439
CCL28,-0.024157420383167857,,-0.015306262590977133,0.01940238421613937,0.0940698233084058
PTPN11,-0.03874651780497929,-0.04514759685492293,0.0013706184587230965,-0.047263967955765145,0.02789464442754057
ADAM12,0.055272941690793824,0.09692557770694905,-0.03187252373998906,-0.026489993308922218,0.008364424723331926
EPO,-0.008655712925002852,-0.01583414976798041,-0.010399904633332319,,-0.016190493424284122
EDN3,-0.03334001418507929,0.07400571383522271,0.051065954061467356,,0.10421367485405562
CCL22,,,0.031853190203288556,,0.04096067616719802
CCL2,0.06886943823960393,0.0886514495270493,0.09470584999403064,0.0672050936505717,-0.014695973467303503
DSCAM,0.034679504385570416,-0.024837626273482016,0.03597441512475353,-0.01688031027461918,-0.024358000692659625
ANG,0.07171280860303711,-0.017358801720274767,-0.008205071077828264,-0.05595282805651922,0.04396243334334348
FBLN2,0.0036109051181844785,0.09958224325113504,-0.005736395906258733,0.07650998367443236,0.03691804000503651
VTN,0.043790579496491455,-0.015964191877207125,-0.017085875381642406,0.1842952802300698,-0.026403992304527123
VEGFA,0.038165712026419066,0.019202630730913228,-0.035579642165145337,-0.047574841800411556,-0.07514095273441476
F10,,0.03424476017096561,0.08455384359524987,,-0.012937105301298464
SERPINA1,0.13983680453998648,0.05137973218602446,0.047119473419136526,-0.0028340389347091873,-0.01567391424901857
VWF,-0.008253258718919026,0.010368405600444613,-0.007791653902808174,0.0789616822463582,0.002381647162131862
VASP,0.0691787829434823,0.04264602145226367,-0.010181800532039782,-0.05239180939632015,0.013924934829042048
ADAM15,-0.00012820389441785973,0.013261752492846028,0.010114520058351279,0.15121920305064468,0.020795452929373445
WNT2,0.012652990733016158,-0.012828062035170895,,0.0012750174354134367,0.0024257056332758565
CALCB,-0.029400282940085204,-0.01928309737611641,,,
OLFM2,-0.014447496334398907,-0.029721723157558583,-0.038257298382741105,-0.06625700218764902,0.021653611000883803
MFAP2,-0.02152366384652412,0.0460456485397339,-0.027312138781727408,0.08098366073310369,0.032452954077600814
HLA-C,-0.003284660917510782,0.011536149913577773,0.07276996027445655,0.10928308673684649,0.058193657230464366
THBS1,0.0003337624752236554,0.06392720323709956,0.024500587486236014,0.018631738073055213,-0.03731753140339149
HSPA4,-0.023179560505942633,-0.028242939911485226,-0.006856113285497944,0.015257744962149227,-0.0042879288101408545
LMAN1,0.002671213663043691,-0.026662568384875573,0.002889040968114011,0.03593777565329179,-0.0362602009864117
LYPD3,,-0.015964193250791896,0.061821252653018334,0.2201527466555634,-0.009097665604216444
APOE,-0.07607417253138425,-0.10277404795747064,-0.024985789968780623,-0.008982993759102503,0.024112871978627878
SOSTDC1,0.032348407276704384,-0.01993012346886434,0.018146083860593368,,-0.026999987632970603
ANXA1,0.06822155025706858,0.09691443007950579,0.011496150961461529,0.018671719657557224,-0.030770250103115238
WNT2B,-0.01814091291107647,-0.022928253480410363,0.01749236941487222,0.08827609389560345,0.07749820563506075
AMH,-0.021510641645725352,-0.019823561697544633,-0.014990936049024448,,-0.022716031831757494
GDF10,-0.02741341584531013,-0.005437831444072143,-0.014005705004052328,0.053558261357808924,0.07156313889043413
EFNB3,-0.0642809449528013,0.018904108241586486,0.014601651077246347,-0.008924043573774337,-0.010183448773643859
LTB,-0.015465051384133927,-0.022738793795502758,-0.018095030522849765,-0.012552757165178167,0.05045710498025321
ANGPT2,0.053135288749769756,0.026073085809145368,0.007139906845716065,0.03712551944441065,-0.026127999671031535
ADAM17,-0.009727442965533819,-0.005189368791661812,-0.021484221938226883,0.031638822941502526,-0.00802497119530302
LRPAP1,-0.06861132689551437,0.052338790238313886,0.005768875404954172,0.09952306872702926,0.02687468587103853
NID1,-0.03806782925794552,0.021443964843951238,-0.004766659460992286,0.04457792132743051,0.01814690481473732
MST1,-0.027488790856100894,-0.01671090104936729,-0.006764805152094735,-0.025940464847667922,0.08392796151321484
IL13,,,,0.07583239912662845,
DCN,-0.05805789629208232,0.0793264474409552,0.011974635715310452,0.024393526910013803,-0.013707623567237696
IGFL2,,,-0.012328566063426265,,-0.04277799226196038
COL7A1,0.04639198542226801,0.015563817276462007,-0.019733226163967527,0.044955731185936584,0.003030960496275795
CALR,-0.043963268957422384,-0.009592965531159492,-0.0193365250118951,0.05828419347558498,-0.005044610895203468
PIGA,0.04109401105346947,-0.01645842112175912,0.0036782218366853,0.07487270991074241,-0.011333150723581705
CD200,-0.03672393696893173,0.029068544419749997,0.014345222250183642,0.04101149310451572,0.022398344534811813
GRP,,,0.11089855538400407,,-0.019211064936464232
CDH1,,,0.006977238085808049,-0.05195606643007045,0.017188218356621522
LPL,0.042726025235149075,-0.043147656682051255,-0.011317491787582809,-0.04682886849293095,0.006681936268523334
SEMA5A,-0.0038259093699008,-0.022548065682779513,0.037333848412319896,0.049719593715697175,0.004596955473442198
SEMA7A,0.005064209962299201,-0.0093879395842843,-0.00969832837444658,0.018119901423273816,0.03711851509594383
SEMA4G,0.024564266416728864,-0.007049046110924778,-0.03807778722791412,0.00038272758412756085,-0.04109988531535663
SEMA3B,-0.031815064705737944,-0.04987630493323942,0.018162144327728457,0.08164517521088148,-0.004338522625389903
RPH3A,-0.0018798962157892452,-0.013224352683009465,0.028115682256609896,0.07839073976710352,0.004186541611407416
JAG2,-0.008170132001958003,0.012106847570972653,0.06237094547919932,0.08756208129466553,-0.004568775512813563
CGN,-0.020536571655827663,-0.0027195320581412667,-0.011653892146729464,-0.006516703123916568,5.5209021265549955e-05
GDF15,-0.012331711079300083,-0.002335095763008729,0.03224489375094959,-0.021491312476199443,0.011361788390050384
SEMA4F,-0.03209864835344862,-0.007848661342287415,0.045544593716069004,0.05846700536815206,0.03319089838376461
NXPH1,0.016217928744956697,0.02506113565036801,0.032375080543871476,-0.033892355468397875,0.02668829525449126
ARF1,-0.03561757566269258,-0.00542157161543233,-0.02089275071398904,0.06848439020540328,0.0024451255433002306
DSC3,,,,,0.009148916521573009
EBI3,0.022471958147432077,0.035737628503932625,0.011731080168310292,0.00893043830989479,0.06900252756266298
TIMP1,-0.03649464352370393,0.04595825487384257,-0.006292759255081355,0.0856491619310591,-0.0051210805912776025
SEMA3C,-0.012770003231381262,-0.029067085867870372,-0.01166032772388568,0.06099225070563489,0.04244014078869055
GNRH2,,,,,0.005952725695066546
GAS6,-0.08769395333535727,-0.0053455686510967765,0.023593881132508144,0.028104131451074026,-0.006507146185426745
MEPE,0.012734613728496725,-0.030006778625774024,-0.01912078147290025,,-0.0037525083670684888
SERPINE1,0.10061083992392139,0.06622195144166708,0.026747275736768432,-0.03766132328737222,-0.023435107617627838
RSPO2,0.01860005322890875,-0.012326815827790476,-0.024608335261909375,,0.022886334656138266
SHBG,-0.024281741811149143,-0.009061921171696788,-0.020940433282652063,-0.0358282105564988,0.06890801752384339
LGALS3BP,-0.048600078788718595,-0.021060447210545653,0.07301893762024693,0.10288440958926866,-0.008916342209389432
LAMB1,0.06152041628123284,0.03828910801922314,-0.011055148400135302,-0.0042876913414897294,0.042748005768227466
