,UKF248,UKF259,UKF266,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PCSK1N,-0.04887184416075616,0.06269231843026078,0.021642450376505366,-0.022397485829538703,0.06111149735176731,-0.02666962887336486,-0.02719144151293988,0.029796682380647636,0.023666665881482883,0.055107709760272454,-0.1097632645364775,-0.05435631335256463,-0.07602360469138054
NTS,,,-0.014776054151566884,,,,0.09648236451732692,-0.026749526638965484,,-0.010877166402884145,,0.03797277354617967,
SFRP1,-0.009660207031281407,-0.018608036200729223,0.025043312494098094,0.005698035435228421,-0.07440131838453069,0.03274132848897144,0.03903289810066273,0.016719756216000147,0.004889089799588215,-0.0035625797534375833,0.04620382494860432,0.021997512724703877,0.03650871600744494
CXCL13,,,,,,,-0.0038482421424549627,-0.057503518125019464,,-0.037780769777279254,,,0.05639837039988217
MICA,0.036589876094798975,-0.004613794222015743,0.08042493290761005,0.062289122003348615,0.045035874529722,0.09202008862531043,0.030773528122162816,0.008520964841500802,0.004681099080618567,0.013917412515180076,0.02766028028916095,0.06544573549054533,0.07535167863166016
TG,0.08620778678670594,-0.020081019210726324,-0.017055461654932817,-0.017507067265452328,0.10300436182953422,0.07350955671673164,-0.027283592676014594,-0.0027800345408083814,,-0.042174574261028615,,0.0017624775952340063,-0.018352191440017134
ADA,0.019057130740608677,0.034690302540670764,-0.0333195196757578,0.030797625502008853,0.0032886213056024056,0.12762328086947822,-0.008143692466552431,0.08614537913653532,-0.007266724084259855,-0.0069985849378390586,0.039411314686538065,0.13078968879906533,0.08756033430091578
LAMC3,0.07815696576655086,-0.02146053502699694,-0.029843274819588782,0.07967840884944266,-0.024826394646553823,0.13619862534277732,-0.02663915074730799,0.07911561287025727,0.06903584066563911,-0.043375905913010944,0.023736745740373086,0.10262940400310752,0.1373486177468464
CCL7,-0.01690916590593718,-0.014518544805322246,,,,,0.005014519758340488,,,,,-0.0015393847913324108,0.01819460117053438
NGF,0.10070453095993685,-0.0332656943594424,-0.016275484983969697,,,-0.020211081624717925,-0.015777556867187403,0.03867786754298107,,-0.04264245881554474,,0.1583195383270817,0.015765578570313892
TNFSF15,,-0.016167109733656575,-0.019762006894875988,0.008101218237931451,,0.033829482305427844,-0.04863891272612538,,,0.015765480611960106,,0.08483329144191695,0.04257342555603137
HMGB1,-0.055863899202596115,-0.009252100558321312,-0.00435754396870402,-0.030816844276516226,-0.10400089830581688,0.013845029376680518,-0.03199806118439358,-0.02629304585274321,-0.0849393450062546,-0.03387925431067414,-0.06866299132637248,-0.06434074237874818,0.028827268328102527
ITGB3BP,-0.024394917875928828,-0.02966835138185017,0.06535836880794955,0.032728815964531845,0.02746789527542178,0.013140162105542514,-0.0004472322120378911,0.006126823821443676,0.06606232329536922,-0.030379441751913695,0.026769109451411296,0.040630790420371134,-0.0008425523188960244
AANAT,-0.024532627179532102,-0.014710417960506839,,,-0.019714859016629078,,-0.008818231406087357,-0.03132390133689837,-0.0198186956225518,,,0.022874042621353827,0.048839823103403346
RELN,-0.024588592522238984,-0.025533991254277147,-0.040289504019905914,,,0.0824047399088894,,,-0.054721030531058534,-0.01911499196099843,0.10266843424153245,,0.0298614989963048
IL15,-0.025670397504888445,0.003106958342421483,-0.014061842743438828,-0.05927405360684089,0.10752702048175604,-0.04752406594932132,-0.041887068898253894,0.07610957140424253,-0.025439074176167295,0.0014090125035085706,-0.032872740802977606,0.01565892137861379,0.02160738368249439
UTS2,,,,-0.06417518223569253,-0.03737641068125887,,0.02686277782417057,,,,,,
BSG,0.012660697488520877,-0.02147956101454795,0.025463409312494398,0.1258085122803024,0.1163842312597551,0.06763917741139576,0.06500439454474603,0.0084743384862123,0.06038307871929303,-0.020855824499363466,0.035914032919684445,0.006012776938150536,0.10312405015578141
ADAMTS3,0.0678936528357431,-0.009938786521642245,-0.0226495607456339,0.06281162351124579,-0.014101090052192932,,0.012398757208272911,0.09517937337500394,0.03304309327672764,0.06797857540537684,0.10270203072316908,0.06244963354332992,0.06937665317883795
CD34,0.07137979694658157,0.011336042290841902,-0.001395465066874916,0.05392356050533943,0.009729463388388558,0.10785762319641959,-0.03475978828351778,0.05156108409588237,0.06197356775831076,0.0061373447355580315,-0.007038220184709533,0.13198739067189427,0.002519406044393935
CCL23,,,,-0.03276622787361669,,,,,,,,,
PLAT,0.08672601840485326,0.030431061610696343,0.014015101707971258,0.012417138729533799,-0.05178257645696816,0.06887462278088421,0.013812039157794977,0.13492126606263796,0.026545314276003745,0.02711148561413092,0.03575168203590279,-0.017268026267039716,0.1480424741221029
NTF3,,,,,,,-0.04491910652072608,0.08318877832879461,,0.04760431754521102,,,
LTA,,-0.01860803533021604,,,,,,,,,,-0.005522611351492064,
CKLF,0.04541541301945165,0.017897049727845688,0.015005203833401419,0.044770972045587366,0.05910785781015088,0.12804957845789922,0.016056424281568685,0.1524250909424928,-0.053930420498715596,0.03387033052654239,-0.004991227085810365,-0.0029613218752580868,-0.0021278838809655545
CD24,0.021202173826661123,-0.0087607683861912,0.029920405321442252,0.014022016485767097,0.034132938400031,-0.11329546215547064,-0.031088397144150508,0.08965004885085828,0.015869475569683395,0.07375747608871328,0.1889502653722199,-0.0586175731096665,0.03666485410483147
HSP90AA1,-0.03426624923901523,0.019862215215743516,-0.03539307077668591,-0.017689871483867994,-0.043340472161267504,-0.04035057864153563,0.041091061899691535,-0.16414843579171298,-0.03324580408169069,0.04325121993071755,-0.1176569641696128,-0.0880136690764999,-0.06318316015451013
BMP4,-0.021985090594960968,-0.04341478022774006,0.019062191697048068,0.12195308573004,0.052667492303881604,-0.09107949611286982,0.020366550177459548,-0.0007496349614378425,-0.011507438102846271,0.011858591170125854,,0.08635045687096625,0.03564758421143241
SCGB3A1,-0.01690916421504318,,-0.017950190964160243,-9.473536009645338e-05,0.01945388442424183,-0.04464147500804324,0.05563905144042649,0.04821371517793549,,0.06584107912016342,,0.05029766581485603,0.01647950122149718
IGFBP4,0.04110035739480483,-0.05530833931762492,-0.02614856796679672,0.00657488511680932,-0.083168935558114,0.11948075329656373,-0.0360366590923054,-0.05302240504164156,0.08344729944020432,-0.07618731627681591,-0.005809330634028526,0.14649979947985567,0.0936358970467822
RSPO4,,0.0036681122320882,,,,-0.040818102597063026,,,,0.10200180738739006,,-0.002034647215184401,0.008061600450129337
LEFTY2,0.03199977165205628,-0.04157803661237229,-0.040307346261315435,-0.02221254087388591,0.012922342332308132,,0.00976775837733701,0.12577162321945592,0.05962395041609665,0.008634062336441732,-0.050898689718341106,0.09486889772074174,0.12962471841831905
PF4,-0.017540543555220712,-0.012667144310255535,,,,,,-0.04026381934643469,,,,-0.03390151066114707,-0.04134748002980427
ANGPTL2,0.008062435340547612,-0.00901318281830511,0.05756961060546992,0.07416687370905983,0.06912366958319664,0.0726118770467498,0.012349399824462249,0.12585165293892114,0.0033880227775865313,-0.008100909955531267,0.15279009304572472,0.08436462654890964,0.08195979692615836
LRIG2,-0.015044734310830683,0.01294621987000688,0.026663313520262497,0.04255179157029052,0.00860292509144503,0.007862145850253808,0.04899752279560227,0.08582535912580859,0.017934328208326817,0.04983299279387137,0.044277404677650775,-0.02271099516685217,0.07123852566751326
ICOSLG,0.026125552269564485,0.005349932684796439,0.013427424831265286,0.001157257664830158,0.030491321352772372,0.13442505102721794,0.04453686738562791,0.12936455366725563,-0.014747340093020311,0.020780564920373355,0.03144382182788243,0.046872248525972826,0.09200111596449283
WIF1,0.0010592435674849074,,-0.0663490641932245,,,,,,,0.020722482863188577,-0.033450862137512784,,0.019199722992216086
NPPC,0.031219789675047953,-0.019649864624385848,-0.03443737790829599,-0.028950086880404177,-0.048552695466552734,-0.01789981012554682,0.020133492693749047,0.028497675540102515,0.018916751314183626,0.03856055783190163,0.03357631645668477,,0.04248891183347218
LYZ,0.010421409379144167,-0.03484460609631458,-0.04023077149763089,0.006933800561566505,0.017418610878264417,0.05123192145480488,-0.01495556371546967,-0.006850574009381304,-0.04073742244982956,0.07115357393404415,0.009621789358590267,0.04823480718694176,-0.0315178521687355
EREG,,,,,,,0.007141166298271687,0.024224659603919424,,0.043847388765005754,,-0.0003299299550075121,-0.026551128948979832
SPTAN1,0.05977431368971098,0.05564410372706759,-0.022647499484265574,4.181330936610686e-05,0.022198612538660324,0.0008977108092237605,-0.0340163713306889,0.08005976356033913,0.051976806705912634,0.04507928342547011,-0.1364209974230689,0.06839474668297484,-0.0336899644060258
PTH2,,,,,,,,,,0.08171681927407377,,,
LIPC,-0.02147423575210984,-0.009878533061527695,-0.021806312450473344,-0.03069860368647571,0.045235223044274596,0.1093302674863354,,,0.0028182525470452787,,,0.01756237038837885,-0.03086210919357289
COL8A1,0.04331717251457835,-0.026239030182203568,0.04593654352788687,0.09533356602903365,0.012389888862907993,-0.0037398871252269455,0.00523776887592908,0.035459043210686235,0.027970991477906437,-0.009354739883768849,-0.07089808645824376,-0.06199847249926622,0.10675597000480296
GSTM2,-0.043033790305110814,-0.03822130421047497,-0.01189118150342279,-0.036216132671562935,0.05047383205463197,0.09211013884803075,0.01709200015097764,0.05927924459677692,0.001799232789623161,0.03713711405548951,0.11673226458282962,0.01338689039313539,0.10789532784511663
IL4,,,,,-0.012776532712049165,,,,,,,,
SPX,0.032718378418432746,0.08717517770306109,-0.056090578862627506,-0.03837889357798556,,,-0.02633858149421833,0.14235093775316426,-0.047034298738861446,-0.04804248240320322,-0.02547714039051062,0.0184981075433737,0.05217691521748162
MFGE8,0.04105865547631896,0.020498953717575145,0.0037137371898221683,0.04199251795505059,0.04514291563170363,0.08289080630912807,0.010454356778536188,0.034111049080126195,0.05192178363050125,-0.03977515042303597,0.0009110135896593803,0.12492146290405409,0.07983018752182186
TGFA,0.07191037245882925,-0.003488421614064765,0.1066279667384606,0.055201001595397314,0.04587217692444824,-0.028353452659593048,0.04055100841665405,0.0800195284579941,-0.07861592888066846,0.09408694013831813,0.09467136121041513,0.08100827636307528,0.016993830469578933
SLIT2,0.019733463162308364,0.008925546651776082,-0.044790334411083356,0.01182777928233084,0.015284314341249642,0.07442664899381646,0.08872225722153355,0.07786870939322042,0.0038149273214761383,0.035995552104414866,0.011861648044885317,0.014600773558431791,0.00012046917477144893
PLTP,-0.018390294811056158,0.0218135666220366,0.008314715940786178,-0.08573816047773654,0.044624283249977505,-0.0024656835590765123,-0.013607287844126802,-0.03174657470388121,0.046663672441506585,-0.07639672584785036,0.0009269048410362297,0.07065046599108199,0.10157213471073066
APOD,0.00927114952120886,-0.025586820949440675,0.04850337634060117,-0.14772758752277698,0.03391297003758973,0.02842208360999917,-0.0032134545701380983,0.12642811440282714,-0.09794988767901835,-0.042779311633095805,0.02944484816758599,-0.049782965088350305,-0.0917562503790826
B2M,0.11563500921310835,-0.02493101011071412,0.062244420869857445,0.038789771430046964,0.0844603115840979,0.11899563189251075,0.029793166939849104,0.08505501973873442,0.02310610427737829,-0.07633883462769463,0.03963559486108884,0.039714764084483725,0.026774432431657183
OMG,0.03481484394337236,0.0006012762142187607,0.040526023112151546,0.0027183522015165416,0.03191002820953437,0.06727535718771073,0.043360872732446216,0.08784624918365874,-0.015458520760093639,0.022761312856633648,0.027389541210582707,0.07134306912869022,-0.03288963488980429
CXCL3,-0.010454943886747593,-0.053105481048292075,,-0.029835967722492297,-0.0008567058869595559,,0.042108571650281736,-0.028906905877563574,-0.0308138153148278,-0.00398172338952359,-0.04584631948568332,0.04498491747287127,0.10657742715380666
CXCL10,-0.0003098881732380153,0.01240185633074493,-0.01922094599249835,0.10838757855759527,0.17103393220526683,-0.061940490661471795,0.0010058074744450386,-0.03910586562029135,0.013361697492201577,0.05980753194036274,,0.07060289920656374,0.038259411647608065
RSPO3,-0.02296895110681413,0.024105747322746913,-0.01516812560382508,,,,-0.007006506856193195,0.05558377203768994,,0.004369087892075241,-0.04059409330859274,-0.030833469153567786,0.024147285837970447
CORT,0.01712374353626318,0.04814978406693373,0.04202848206762029,,,,0.06989110764027848,0.04209430047762619,,0.020110987350246638,-0.008578741675570285,,
NCAN,0.03432021772628257,0.004550062672105252,0.06381489376384991,-0.06133945721023864,-0.0528566611949838,0.08897010959650058,0.034697871731822746,0.12552023373477408,0.036903547865568015,0.004397886620707031,-0.06556122752546097,0.007158956253969724,0.03473807721323918
PRG4,0.0729358649813545,-0.014518547067821935,,,,,-0.0441046248584451,-0.016268820163766913,,0.025427988919576434,,0.04699771605819039,0.12594850867783625
ZG16B,-0.02344790725471047,-0.016850549486754518,,,,,,,,,,0.046834577972836855,0.008648008840004379
TGM2,0.015362500362886475,-0.025166572192936686,0.010945155540792846,0.08402604071635716,0.106932454434059,0.1122786992204954,-0.0386902688029538,-0.04857348810434307,0.04698153010601049,-0.03871746118299517,0.026097589547458305,0.09582109303169943,0.062213636399296966
VEGFC,0.05682796191671267,-0.014505126301025378,0.04079357212058143,-0.019835271144898945,-0.006750838848579213,0.07633250404905287,0.024213193272707354,-0.014716427115106128,0.03236646216009609,0.0009175305144617265,,0.13332291269588895,0.09868510918041482
WNT6,0.05127404685549222,0.00907236539961154,-0.01442311789357487,,0.08912905609686377,,0.0198072835092707,0.07615083530261116,,-0.004001269786976937,,0.1100441315453013,0.022395771284320784
NRG4,0.050320825009297396,0.01572022825784142,-0.017656562581853046,,,0.08232864953170456,,,-0.002205341832139704,0.0018243466209365744,,-0.030833472609264046,-0.054812583721051994
PMCH,0.13340116312454328,0.047366944583736206,,,,,0.009887081342164749,0.007285314676092415,,-0.033836893371066795,,-0.014666223906003415,0.056173856412530275
COL9A1,0.11803576514355907,0.044491017792374674,-0.007010846155353209,-0.016055039696599323,0.04264963106977936,0.15710878003957057,0.015215801644713313,0.14010869925467387,0.01934369396310046,0.0033992262946877095,,-0.01447705700374824,0.03365740940316586
GDF11,0.034769394128258774,-0.025833133430079914,0.010829834073111468,0.04731503530533021,-0.022087996317894158,0.000231776360219807,-0.031117602044889333,0.019851553269429483,0.012608033923672171,-0.04804970280199326,-0.00010001134518832046,0.0803780179414237,0.0008380584457901573
RAET1E,,,,,,,,,,,,0.015567969162385552,
IL24,,,,,,,-0.05006811692326014,-0.039621833217834225,,,,,0.05659932371786899
SORBS1,0.02073136268666905,0.039039381962695595,0.011424169732302656,-0.06417321568569924,0.11145374697562048,-0.06129731995143609,-0.0692921877871902,0.030056413299269634,-0.04534255845892136,-0.022105820656562424,0.000945980674195688,-0.08098052120201897,0.019628124549974296
DLL1,0.055909743656562816,-0.031007429952595828,0.021262511658764065,-0.025514009570485194,-0.0032866828656184528,0.03740938540804993,0.02465484345837375,0.1119763458723267,-0.0553306770838108,0.06260768072563148,0.04130500351908916,0.14050924175382534,0.16598587068027965
TLN1,0.043693539725229685,0.020682806600567743,0.03119052612739692,0.05549341489461168,-0.026234649205165005,-0.05485507890760288,0.0005421881798493227,-0.05794882156871493,0.06351350980923084,-0.04566330922857083,0.06102771928779882,0.060471917485635074,0.08435868114259124
COL2A1,0.01608520954846345,,-0.01562565324108152,,,,0.0086824412509955,-0.008857773546325385,,-0.017467301550273602,,-0.012955189697967766,0.04478028633618132
SHH,,0.06124511026878149,-0.01705546347822425,0.10480050062920226,-0.052683974845065235,,-0.007252291322876554,0.03149800222379411,-0.004984597971654889,0.004290438061091532,,0.06468610066728371,0.07079801145610815
PON2,0.046001390496034654,-0.017989241172002422,-0.01596006663703202,0.08753970724964838,0.02551037595572891,-0.08730971138500271,-0.03414178305971183,0.1289416969215918,0.08425991348647893,-0.08136265339219417,0.02093370101603612,-0.07030762176660446,0.07549156846147319
ICAM5,0.002627353709187811,-0.02351440056603177,-0.06098129156186051,,,,0.04187341783998088,0.0125662773203631,,0.054985272574807224,-0.03987964357415573,0.0199102406844092,0.006191114710075426
HPX,0.05340172684719495,0.004553934280374984,0.08700464410573759,-0.02983595211295521,0.0935631860813958,-0.04238050517638258,0.04842738434656991,0.06438247052623862,0.0381087823640284,0.021726217986584712,,0.14762468440617443,0.09584362196736597
SFRP2,-0.022480778885808534,-0.0171826335801824,-0.03409620836335775,0.06591938971900224,-0.016896813191623856,,0.005933942416418383,0.03867804229093931,-0.0332098689615322,-0.0014530160930416914,-0.017724563292239173,0.08697883709656652,0.12985191848638178
CFC1,,,-0.02437154117979168,,,,,,,,,,-0.03697595140757578
CD70,-0.023086996457784573,-0.029205588147348194,,,,0.01666333238891835,0.02180746703816071,-0.02726807840324438,,-0.0022194833778903912,,-0.04704203364989896,-0.011997328327467782
HP,-0.011860088090744743,-0.03431712910469508,,0.020975191017431463,0.13327477256089243,0.08796520940647705,0.011777877034120891,-0.017189278010809262,0.036223599337300946,-0.06372603708727712,,0.042626732894148416,0.011673327756946583
CXCL2,-0.051509659042501765,-0.046928191639095125,0.04581879568894251,-0.03932098791914076,0.26031225102478134,-0.03209424728322337,0.015023277665172478,0.025822540877795737,-0.006935568499654247,-0.011468614207925418,-0.05006846353402668,0.10369855460780858,0.06006806145706508
NPPB,-0.021814458384293578,-0.029393984784040574,,,,,0.14584628124054103,0.09369678555888607,,0.0038312011967089475,,-0.004672018188792515,
CCK,-0.006605994139821123,0.032050258411029285,-0.04418321495091712,-0.030698628464451434,,,0.016947971020620067,0.04766087866774554,0.010120659700001469,0.030253772875435257,-0.02430304240865557,0.1288683457129504,-0.12042167669759558
SEMA6A,-0.001501995808015781,0.03802000198517991,0.032798495740468746,-0.07599853443987852,-0.011985866084954307,-0.07487101291459898,-0.039332291679086084,0.03543367370377899,0.03347353505435389,-0.014778888668248872,-0.09143413044460956,-0.029205548337883133,0.06013708717973437
IRAK4,-0.007128004891840001,0.005439271617679998,0.02277291144383056,0.06368775530354782,0.07983052699639871,-0.02211907778080977,-0.0022793021627058574,0.10919598652815021,-0.004484978692326105,0.01204061234451796,0.01484125829900485,0.06159650714030182,0.05990245380752576
GSTP1,0.026959782380468755,0.022877490163149047,-0.0002179804747869474,0.05988327368552951,0.075385252573129,0.02122544857666506,0.030897992670315347,0.10246080772258863,0.015143427641245863,0.018870424922086636,-0.05665453884076707,0.0010135183813656608,0.05363705876167283
VCAM1,0.04990704954196016,-0.040138712005575804,-0.013905156856511397,-0.020365957185881887,0.12044646593698208,0.020971781248749276,0.07377466038713201,-0.0364828158140978,0.06812831522333744,0.006645122873738279,-0.019202772179427313,0.1183681518079355,0.07610032710626356
NXPH3,0.052196350787013776,-0.04898843528982132,-0.01304148212151329,0.046728539777569966,0.01546036746622906,-0.018671787757092786,0.047805969842704944,0.04664326426431119,0.0039089714723867085,0.008611852758184158,-0.07023183265141246,-0.0018065263904153768,0.02845829634519685
MTMR4,0.004884439951509444,-0.014116252664710706,-0.03140012402465817,0.02904741485010472,0.15616011194677984,-0.017498969498046593,0.013839333696768898,0.08681057977870964,0.03210611001471556,0.10569712106713774,-0.034466924475214135,0.05389444747408766,0.08764937670907319
LAMC2,-0.017122068842871728,0.030772683072721033,-0.000658547967184724,,,0.07951160104469256,-0.02866784531465675,-0.02645498693748618,-0.015707330369331033,0.03623428754680607,,0.015310685322690925,0.006316003564483162
IL10,0.003037835590500722,0.020931185536146743,,-0.025758066096208083,-0.07383818800887183,0.01717167014628074,9.810829972124902e-05,0.041645484787066644,0.0017999430822309094,-0.006703337076700369,,0.07651546489953914,0.04880391565256676
SEMA4D,0.004420364714151218,0.06969255228369652,-0.055684819629935434,-0.10685556200782804,0.10843524408592285,-0.01577867899566705,-0.007438668261548494,0.1250724905157306,-0.038883300322823826,0.061539386512895075,-0.08734517207500471,0.07047295645177443,0.06692740472649841
TRH,-0.026419808325219996,-0.035763961420968035,0.02768801903674078,0.026828411499548437,0.06877890528503491,,-0.010491957062186226,0.09062600412320371,0.09819281200997022,0.04715480647891651,-0.03458149424484919,-0.035032476405275015,0.17245511609219358
SEMA6D,0.012661365728287133,-0.018689157786359486,0.010291522238254842,0.08286187927434552,0.05150731918075602,-0.05140260839285215,0.02534481153714761,0.03518135213824117,-0.009204271442121032,0.09162929968453565,0.1290382779012567,-0.05555327662636671,0.06834046464839932
CEL,,,,,-0.0878062881299139,-0.025442597232951177,-0.009548901810482426,0.015134398532386888,0.06365999703267788,0.0330284580345766,,0.044403445920026444,0.030019506791620666
PDCD1LG2,-0.025746175627861287,0.009641434993721632,-0.013877881172387637,0.005418642174994302,-0.04052645679803835,0.03187244412885134,0.05624217319120894,0.04958413640053546,0.10775301024143145,-0.0555697303224697,,-0.009583292296431756,0.03936275683641881
SPINT1,-0.02612910186166147,-0.02746137877897198,-0.017950196448846437,-0.013521312538450287,0.035490190023565425,-0.008792405168800933,0.032474799230598435,0.02390689272358019,0.01371595248401061,0.002974703699882372,,0.048494837918993235,0.036122684415802166
CTHRC1,0.05616108140985076,0.008522513116443961,0.0543356274485208,0.11423738055628802,0.11155421897222462,0.13631940586955446,-0.056331268222064634,0.014121035483068516,0.03321715841745424,-0.005963995511818382,,0.14123118581362173,0.1319854562418473
PODXL,0.08994093693703877,0.017436958372208038,0.06009082368445967,0.14491884544096523,0.06682965153645112,0.022432004904946488,0.022744615865828176,0.053114820244750345,0.03305141127911626,-0.005489348817041954,-0.019182606125540427,0.062383513682865904,0.12310662908197287
JAM3,-0.007104857798291395,-0.0053696243235706615,0.0808122659834066,-0.09532923714842223,0.09172909602074629,0.15461593239143026,0.036520749807023196,0.007297764394409468,-0.0628935808341041,0.0006101000587770397,-0.041027898700327865,-0.024217125078981598,0.105532339919218
TGFB2,0.028014940291776265,-0.011971483677299003,0.010855925961834509,0.1107107542411649,0.1428157990086677,-0.04009958203959925,-0.03774281964681308,0.03049033706261214,0.04313707951118859,0.012247762383034159,-0.0446625688900283,-0.11069765701634124,0.06195802770377038
