,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.0315941104553041,,,,,,,,,,,,-0.013118986388489741,,0.1550002787949567,,
BMP1,0.07358943765953747,0.0705878995397281,0.09083700457860633,0.002825075404754798,0.018470393168378094,0.020984639827629638,0.03352700612930863,0.06903544218525652,-0.01642837175516105,0.0005959031524083985,-0.024141927214819083,0.020708526145676327,0.06456506777471326,0.09246292113055077,0.13421488851937263,-0.007079144308003008,0.004929085220289835,0.04832259823599391,-0.005848143139274255,0.023523783403128124,0.06265996181570117,0.07617290454880184,0.10378009820490873,0.03450732009819003
NDP,0.031283668776344135,-0.010460087573590451,0.023351848510524156,0.055193657470446356,0.006802168209706295,0.019798019886888677,0.06272577095759944,0.059480761358251456,-0.016224284486445893,0.008959086797438258,0.003183395465905834,-0.013020309715006163,0.0941583758630607,0.1879029620207451,0.08839641943144007,0.02170146245133685,0.02737776432667854,0.0650163367374126,0.02229739369748791,0.03400558262393494,-0.001553926680415541,0.10808605055560101,0.03133837189044553,-0.05795999844037268
TNFSF18,-0.03166763194744957,0.14554723806287584,-0.00036372092454186266,-0.03352436184634439,,,-0.01954562687031278,0.09822098494041727,0.019789327498951285,,,,,0.17011208943907036,,0.03455486206189842,,,,0.03843876876715699,,-0.0023014739295487605,-0.007093876154609238,
IL36G,,,,,,,,,,,,,0.022588938029404863,,,,,,,,,,,
RTN4,-0.047950542651707805,0.017643985026202208,0.03508944613988219,0.020792344923072838,0.00901338138203057,0.02649025159238697,-0.0031666133516874613,-0.1010902263004706,-0.004169159044393555,0.0025027870720191942,0.08720402696177085,-0.001647850010940586,-0.07129442560913783,-0.03153869187224835,-0.017009237017940878,-0.10230058116707665,-0.09058568647934757,-0.07492812166246252,-0.01046537462545235,-0.04903686288180118,0.055387226489760896,-0.01050998300484764,-0.04920920898668845,0.04715767521964504
HEBP1,0.04639393379927592,0.005249480274012706,0.020182905180292154,-0.008670067039134553,0.012846820565947038,0.02141364991641873,0.013116948183346053,0.01808944746570684,0.045445721438990554,0.004143230694825754,-0.0823598030645643,-0.03240372135231543,0.025125327416546318,0.06022489676221741,0.03574512537004387,-0.03772301179989945,0.020143927129173535,0.05269445429250394,0.03975643149084992,-0.038095414448668805,-0.0025151308019857634,0.08676574796797583,0.007032890681219982,-0.059140693343023465
WNT7B,-0.02789819188788896,0.0014796639922123583,0.024574040076618696,0.011619366655706863,-0.03609746596701675,0.00940441728568263,-0.056416995566906616,0.03441515263023284,-0.04430361269652105,-0.014901628242217248,,0.03567904279287059,-0.026196241792887313,0.048801801000200665,-0.043629686582486824,,-0.0252297947411612,0.12247758539201019,0.0427155333780517,-0.03433172944648667,-0.03755681162768362,-0.010470339961831995,0.038791836724329204,0.08679312856988433
PTMA,0.05002573421488623,-0.10667991161753675,0.04785136913090598,0.03058861199131541,0.015642702272186348,-0.0016504656819190697,0.07200169379734504,-0.0674037900562011,-0.0635352578893456,0.004117012195735786,-0.04700225307603487,-0.047037144310527794,0.06028559446381165,-0.014462138005986813,-0.18591445074057691,0.08420231137500028,-0.057875057158790544,-0.11992025752816678,-0.03350076741812044,-0.08391624922861914,0.024487674444271034,-0.08674258976448924,-0.02459022641877296,-0.03401560049556762
FASLG,-0.027898199774636343,,,,,,,,,,,,,,,,,,,,,0.05096397118232023,,
CEACAM1,-0.025968393442227764,,-0.004419632929434576,-0.015981393428492537,-0.004135011132170747,0.05361910248421508,,0.008207724097596146,-0.012377666794908699,,,,,,-0.01521160750699907,0.08521768346313989,-0.01641915830505663,-0.01914886939201168,-0.007212665472710745,0.02582870134471565,-0.027272769960587886,0.043128066930873205,,
PDAP1,0.0770390642577215,0.06398243329051885,-0.016218148389216844,-0.01825140783363516,-0.04250259670171535,-0.06301788963022457,0.026573175755058416,0.06517505589687851,0.07508627344991836,0.005743236253267489,0.05811882195612806,0.016608932811710386,0.012145347300346618,-0.005326984885261507,0.0061933152847093685,0.06257841573464691,0.06676534410361547,-0.01612949243199274,0.003872847027330927,0.04600999961101921,0.05608617476838971,-0.015723609055755903,0.03753746819820252,0.024985193112936795
QDPR,-0.08190227681813517,0.0822821006715123,-0.058940459433496906,-0.006152375550458718,-0.017397319081240283,0.05202775617972037,-0.027846538889836292,-0.08260502746381168,0.004989376180320294,-0.014904048822653778,-0.025246106306559626,0.06798408215502738,0.026680341467312307,0.014240931594286113,-0.026077254288104906,-0.05799590373387223,-0.052535481042962684,-0.0517252502132457,0.09389873275243651,-0.05890320172209342,-0.04076854039203578,0.10968847073135567,-0.023293696494305186,-0.04227051920118987
POMC,0.021121421070198775,-0.0020898786588972444,0.06744637179626757,0.005370722288526694,-0.0012374950757547735,0.04729637889180484,0.028679082395802236,0.0030739987176015312,-0.017934093203808593,0.011940617731784632,-0.0672955610616675,-0.03092502489834284,0.022967709611516167,0.11422575149895298,-0.04223301949140616,-0.007898877747473311,-0.07874753645634176,0.09195523548046829,0.15910557247757162,0.08499001086439793,0.08414758246828867,0.12400352669237133,0.01798737182791091,-0.03660600044103637
CCL18,,0.09864906447693711,-0.03569794447552291,,,,,,,,-0.07197103956317301,-0.005369414056302751,,,-0.06788411935533982,,-0.03357530816977956,0.03967337951916668,-0.006741822818435267,,-0.07241359230007201,,,
CCL17,,,,,-0.03314382682189686,,,,-0.019276827181516645,-0.018444038420848817,,,0.019423521487270615,,,,,-0.034633414936644714,0.09320284800880667,0.04739246857827963,,0.046386187705539816,,
VEGFD,,0.029506845482186014,-0.0075625418473891405,-0.008522271171107569,-0.0369258831431244,0.002546450869087534,,0.07477110912570616,-0.007376903276454911,-0.013528925233297965,-0.023483945313375717,-0.020894196917611,-0.032008253799874334,,-0.0607035821352576,-0.044910689738902276,,,-0.026807375696552598,-0.016080981397659695,,,,
TNFSF13,,,-0.0006416911677042649,,-0.02286186996099656,,0.04010763895319766,,,,,,,,,,,0.015090831497679126,-0.0021585146398705535,0.09194085859828893,-0.02065905139654184,0.03592878865991437,0.006158205493098442,
WNT5A,0.015240448475402804,-0.021894083058972676,0.058696559758666986,-0.005484725922688811,0.004436461226086973,0.011945337701475076,0.046825248638994454,0.03527504425296117,0.0387431183553609,0.032769452444162045,-0.03261547906599491,0.00496654199381916,0.01164907006022123,0.011618285336787416,-0.025620223097314064,0.04098269093113136,0.03661579423311055,-0.007456632109279497,0.0832792319545472,-0.0471933101964297,0.02689753085853887,0.0879887100271606,0.0001784461305285958,-0.02759092012440745
CXCL8,,-0.12146603477958949,-0.014090376811838739,-0.02143297011956336,-0.0030480248984652097,-0.014486690650263924,-0.02696251500986188,-0.03363936265312314,-0.033531728988033103,-0.012598723434472981,-0.053512059036066206,-0.04923974669089283,-0.020673957001708605,,-0.06336193288567099,0.08857020860787956,-0.04645414197423574,-0.0769536698927973,-0.1337832847530668,0.06077148754139869,-0.07028906795845873,-0.003446772925256916,-0.0583928121698593,0.001119236370422194
GRN,-0.09569339437513891,0.00591024026697157,0.10596804994774489,0.06653763543660951,0.010251819569091564,0.04016603948614416,-0.0489099007936794,0.08660568815685803,-0.05711567557860055,-0.008376864158364151,-0.11591904421137646,0.05495478465946937,0.024938796257691923,-0.010660112128921083,0.022637522216159497,0.01606862308999838,0.010211126794622133,0.04398405304269886,0.030187068718729247,-0.00366095282942471,-0.012481635315516312,0.06905741648701537,-0.0702259932090135,0.017407103155403583
MIA,0.09636483397823428,-0.006665133062320137,-0.03367137849485107,-0.020356889521087128,-0.017622085765766994,-0.030541927176215445,0.11071593682433888,-0.0038100152169631423,0.013831474318266658,0.058266164909354615,,-0.0005561974304907213,-0.018341321632281686,0.023496933813412647,0.043740847967119294,0.07400199259628724,-0.02309821014507595,0.11042811632145665,0.08347403976921462,0.09409417121110852,0.04695172523224768,0.06667824289537323,0.09066901665970946,
COL4A4,-0.03230951471656422,-0.03552878369122345,-0.03735616596314563,-0.03423422494547124,-0.02660284470694505,0.026027282411570887,-0.018035016908770293,0.019526231644377265,-0.02012560397692706,0.01867334638655575,,,0.1251512408160929,,,-0.0502950322541642,-0.02526076783907574,-0.0252318570022702,-0.004547238931664383,0.011018333489373745,0.03283864308699534,0.04959073697633851,-0.01644342280022341,
TAC1,-0.027898184596373745,-0.04449703171499003,-0.04685408701289569,0.014135862721687998,0.011343204728340717,0.0791979321804515,-0.0066535553905744385,-0.035325853390657865,-0.06533306417135387,0.032299098245540774,0.0629415181688256,,-0.07016231557682934,,,,,,,,-0.012648230568201628,-0.003394923985169536,-0.03893094033248366,0.1175197910737905
RARRES2,0.06836385630491827,-0.03704149101031198,-0.07521549805011112,0.022532740143072938,0.04001325548193545,-0.05864427907450793,0.031190362952074824,0.09367468713918749,0.03513200036200031,0.013701975202545937,-0.05659218869426152,-0.018307501280889725,0.04791819474791427,0.007533976506101443,0.03184168404925865,-0.1328882768820352,0.061621519731165864,0.004886433139492587,-0.04689613796816626,0.025567853252541725,0.006753584205367417,-0.024780864292573812,0.05346680873154592,0.05618992510210458
FGF7,0.035463434166029005,-0.01152879003178574,,-0.0005673289786678425,0.014594412489644241,0.06413333988287907,0.07330021026783519,0.03833632172397587,-0.0062578371534822005,-0.014490972051876097,-0.011765889637949544,-0.007237583155549417,0.08414649205357884,-0.030323431746576358,-0.004940899625580423,-0.03771758720723477,-0.016122160569073705,0.0587853100130503,0.04944818502693596,-0.0315510901773448,0.00335139978098114,0.07976829550662738,0.02730899643595205,-0.08645506825176787
EFNA2,,,,,,,,,,,,,,,,,,,0.025222021134146923,,,,,
HBEGF,-0.006573004848738215,-0.013583128244785785,0.08073092544391941,0.010705053315930788,-0.01319919227899177,-0.007521880801721822,0.0712073774496954,0.009442581488802193,0.03654886215980586,-0.00988567503789352,-0.03930889601397351,0.07156446019893022,-0.004428517364530247,0.12667748100328682,-0.07420678088060724,-0.023610237137301284,-0.0024374788565999423,-0.02673481932704345,0.007468637313360038,-0.010706270582976652,-0.003345449746276055,0.025381140003338205,0.01116190830569858,0.08299727903529577
CSF3,,-0.03552875556297927,,,-0.03206943455903369,0.03498403337831039,,-0.028562560253901532,,,,0.01975287611175486,,,,,,-0.004267041977051816,-0.03348482165126229,,-0.05983808377634427,-0.0038107570918941625,-0.01678975682654977,
PI3,,-0.042089109047314666,-0.01224062799753977,,-0.028387649231582598,0.05163710323561277,,-0.005810992001171257,,,,,,,-0.06119853016491863,,,-0.06256360979962697,-0.11241066270937368,-0.03358925404244826,-0.021342129524782753,-0.09124677326548183,-0.027872431347553645,
PCSK1N,0.1115816043265756,0.08946583169839,-0.03152580353468888,-0.01104394479314662,-0.017077330693274585,-0.04982978572759516,0.03849214563739768,-0.0074712132589121825,0.07104784689744081,0.009513512564836017,0.06336937032636744,-0.0027855052838156842,-0.05347012638472988,-0.004854440511412671,-0.09886775609494439,-0.03915608970908574,-0.01462627254624515,0.037658797220275604,0.012207221821195472,0.01736513564631869,0.09845970094166212,0.11987745004145764,-0.05288277279892144,0.05414683529358253
NTS,,,,,,-0.009831544731644314,-0.02201665794228083,0.045218476618462206,0.0011622053728153547,0.00532706752282617,-0.02114309446161843,,,,,,,-0.016989994338559744,-0.0049489894621129234,,0.026846474353397893,0.10222252293625328,,
SFRP1,-0.006751080284704032,-0.04448431678461279,0.007805387789407289,-0.02265736104440465,-0.007770697089604681,0.06829104834987054,-0.03544744966347743,0.057550628359898125,0.01575067345009074,-0.018444038606595436,-0.05168027722520207,-0.029564547768324286,0.05608402653354903,0.08566005734630482,0.11732232953420309,0.0539975492895366,-0.04914860044853319,0.09451285054446655,0.022329634923639558,-0.0724525346668465,-0.051015331361060685,-0.0248307213454155,0.026648444480903602,-0.03146274365867791
CXCL13,,,,-0.013741011614941557,,0.07402470844325679,,,,,,-0.045685623830075864,,,,,,-0.00676094936585203,-0.03391781632277102,,-0.046809406593573716,,-0.0007149449346062093,
MICA,-0.030254302012900303,0.03161795667009065,0.06494414553266413,0.011467698531870666,0.0023078894340231933,0.03442904961898972,-0.04673107864158454,0.14254236768418252,-0.03241053100410317,0.04295591258345987,0.05310349359215559,-0.009833263811305006,0.03639888302968806,0.006950771386156258,-0.016683733257463404,0.007932679194344363,-0.02132783977990797,0.003013175073929439,0.08196725731917252,0.0404064097461847,0.05576396041733142,0.13019482356240397,0.06200497855792448,-0.03244384881145386
