,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.1103462308942123,-0.017268969418477574,,0.04738864545525049,-0.03889797815801214,,5.5401359454860585e-05,0.07365777766207053,,,,,0.0946209690369241,-0.10244467635157065,0.002247117208075418,0.1349865143591855,-0.0569431336303051,0.040959099356556894,0.009374652576356514,,-0.0033688815411606295,,
PDAP1,0.01594191416212858,0.07865911679207645,0.028997396127306865,0.007890518136257779,0.03136714950843385,0.0020211182265221957,-0.0235462146159332,0.015082129848870305,0.023288720784354632,-0.012850752490618617,-0.031555781029942234,-0.14777741278009215,-0.02116371774286494,-0.09575007564765774,-0.05093110971598073,0.05296088967872921,-0.04246387323522899,-0.043307385690182484,-0.07871392419964542,0.0013590504562967791,-0.007314239692476124,0.028930837273743213,0.00333834432018149,0.0020014047073889612
QDPR,-0.03134487116433412,0.04256548872838787,0.08576981916207355,0.0015778992429710942,-0.02578117097608537,-0.12462130547422581,0.09984432272878187,-0.13928305330435012,0.11641401346708949,-0.031152347085053263,-0.24873368701231222,-0.01686742443474907,-0.01065809643346318,0.08189085432278397,-0.04529613273668589,-0.04031891196480065,0.03273396315523297,0.08092653841522092,-0.08613770961473854,-0.041391002633898416,0.027642585669046003,0.025839222601407117,0.051030891559667536,-0.07638937505290197
POMC,0.01931242871983318,0.00968096861476626,-0.030684203520396185,,0.0016747266689862879,-0.021906155244431815,-0.03622321973863275,0.09477552266698262,0.017828628733357842,-0.008164767458069442,-0.08360677638009917,-0.06887715420437783,0.1176771580610347,-0.008665662990293577,-0.01773710293154734,-0.003345582686584801,-0.03422480911764096,-0.0005741048879919562,0.03419139639783941,0.01649365548824122,,0.03046906780602717,0.04556907374627365,-0.06727413683285718
CCL18,0.006929191361781168,-0.01262561251110146,,,,,,,,,-0.058660622637947434,-0.0737547338612194,,-0.06478650223121114,,-0.037022164741283996,0.04742889910566663,0.03275465561910507,,-0.0419775248840958,,,,
CCL17,,,,,-0.007529878238602166,,,,0.012679535712628932,-0.004280083335435758,,,0.07926111569851284,,,,0.20915247225741557,0.07889050359836002,0.023263587270914564,,,0.025385944752140826,,
VEGFD,0.0079135345437813,-0.0038005790462181076,-0.024734334029581216,,-0.015240609475640987,-0.031929603748304,,-0.023678459530134643,0.009043865035931149,-0.003487439687103255,0.044806527066041275,-0.005543814252544088,-0.0037253663675917334,0.09960519820728556,0.01988167645017147,,,0.03357565459329623,-0.007161349553279561,,,,,
TNFSF13,,0.06926935737644159,,,-0.0381082791037714,,-0.02197300220121325,,,,,,,,,,-0.00416878083685158,0.00038781662662362595,0.07199147157190601,0.06126768671171272,,0.0023726352018430593,0.015144441542424981,
WNT5A,0.031083893576408554,0.002467203252025883,-0.0692355570643615,0.06331381080504234,0.036411347197534125,-0.048273657642921804,-0.04587739021821817,0.022059143051840847,0.066470869917603,0.05334359982654595,0.03445086008367893,-0.010645434767403438,-0.008572288418937288,0.04836682019982141,0.033847982918236076,0.0420425627401221,0.08519564114555922,0.12301876235349415,0.08714127781479077,0.02658863304227537,0.0927581624444835,-0.024350174278057087,-0.0039630972223780245,-0.02951675134236985
CXCL8,-0.011370604427619243,-0.06680574006218204,-0.023159764334566898,-0.017849724127917178,-0.030106512440331076,0.06633741123657468,-0.04141493194729234,0.002297276870930095,-0.016821730218086535,0.05516930947805932,-0.04146594023728614,0.013783664665088553,0.024253838862670588,0.17969744104292398,-0.07239603266834434,0.07683913356519265,0.1046101999953354,-0.043980524824304985,-0.008147789208888463,-0.010373392127671325,0.05309046255301437,0.09701604004436586,-0.05207487597666045,0.09333929993508108
GRN,-0.10709081126990933,0.007573917566741058,-0.0014739290788439955,-0.14516485013308675,-0.03173188177245518,0.036236251144299944,-0.03484436334063765,0.027307055420145093,0.00856276315505006,0.01270917065315537,-0.12891352452156607,-0.02491039953225216,0.007241031696885369,0.03783777960070953,-0.10025146765800456,-0.09071787257880012,-0.05850927883596802,-0.05838891104986775,0.0690898495423381,0.020088899293754486,0.007945207388486126,-0.05407594771081671,-0.02251087885993696,-0.05293473632129169
MIA,0.10440653130745112,-0.04095099922791591,-0.021996986944094007,-0.0019742930720105384,-0.014334123584347137,0.06967450577811596,0.024741395930737316,0.03119988765599678,-0.009357495361431167,-0.0038871521067635425,,0.04321275405389872,0.024735292840111826,0.12577267916341037,0.06208404668918217,0.024209085351795268,0.07965989146666108,0.18045886481026643,0.035026134400781325,0.10755773126557201,,-0.022574374262545237,0.009489629465740416,
COL4A4,0.00452377491454978,-0.027639803186042408,0.025952335170813527,0.017739746066149885,0.04762612762539638,0.019713813400534567,0.012053554248870363,-0.029199207598247092,0.0391402834881334,0.012729870541561123,,,-0.0052735364500254974,,0.02527805737625469,0.03761857187688941,0.045315191295282324,-0.01607329913200052,-0.02325298591471893,0.05379139232966937,,0.016851088009107427,-0.014274795147335304,
TAC1,0.008658407310371489,0.0892542025562172,0.0458237950203376,-0.05038323810295876,0.08087361102186133,-0.11903685426486894,0.1625708635968678,0.0034408856635959844,0.10234325888571064,0.02238571964873967,0.22719962159332374,,0.16593048524837212,,,,,,,-0.019042078517148495,0.03054934609983272,-0.015096875646634544,0.014917336383818626,0.2109865969781741
RARRES2,-0.0034536311064600946,0.044489944048262106,-0.08629949203073445,0.1474922765654876,0.12178155444565322,0.21881903813685288,-0.058487164678854196,-0.015035736628754796,0.21925534521651133,0.030665528420803823,-0.04557227622438792,-0.04998852087650952,0.03286327745483931,0.03287010102256653,0.11934179594733223,0.11116981456156219,0.03745588929597606,0.06474743400389206,-0.03549524612969321,0.05678532076393065,-0.05766269330236328,0.17773443880832548,-0.013540623831251689,0.010811425062556192
FGF7,0.07031493559257813,,0.008116869364811728,0.11150011066713533,0.030017053840011215,0.012859782400718927,0.024313612392547493,-0.024051565490342427,0.02909679045363635,-0.011650484628392748,0.011587180269140938,-0.02903730461796129,0.04098875052596878,-0.07449250586862648,0.0793907680035913,0.09679277294695462,0.03101615579769146,0.08455208186961131,-0.020619770601973408,0.02948136039245124,0.03660902725457018,0.06060214009150724,-0.015511085904474985,0.07858013244856575
EFNA2,,,,,,,,,,,,,,,,,,-0.026032703795813725,,,,,,
HBEGF,0.010761954649446714,-0.040591036934314845,0.005746646022146913,0.017471383358974378,-0.004472856463604671,0.0887039522652906,-0.054226167209476275,0.02917723764486825,-0.12879203057032185,-0.0015843605719744463,-0.10403966243489093,-0.08205475145340285,-0.01836035407730213,0.04925840575790262,0.003973828518373776,0.06093187392310552,0.07755507987175676,0.031199523268354297,0.001403794737751309,0.011621953073998086,-0.07119148049989232,0.06973616613624745,-0.013909169694493774,-0.0719278122816365
CSF3,0.019678576910266872,,,-0.00828067047764487,-0.03351745077312496,0.08900607500769064,,-0.004123904294009173,,,,-0.045533440215187834,,,,,0.14081721775542222,0.034592537491658394,,0.005992254363527812,0.005898376896575491,0.005450925741535799,-0.0017695808690588245,
PI3,-0.015773899344577198,-0.0019466381730276524,,-0.03514741504897388,-0.006866451601838149,0.0735569084688183,,-0.014248344434138359,,,,,,-0.02403042769873089,,,0.02540005174586682,-0.08152910159735836,-0.01145431018000604,0.006155878088102153,,0.06311568497938606,0.01266458012123524,
PCSK1N,-0.0014575442653744631,0.06699039265580578,0.06977466612556626,-0.0276252269250029,-0.018897506556164827,-0.07484235803741611,0.0608787198747964,0.02901902484008614,-0.014482123353582477,-0.018862729781097636,0.29717026704540844,-0.03164551227038532,0.1017700258810338,0.0932135459483625,0.15631172318544653,-0.08497864293039466,-0.0004745950007017444,-0.035942388268280445,0.01823927533179345,0.15640801444433736,0.041933363711534666,0.06696024819550148,0.005842146753175145,0.17066222888137392
NTS,,,,,,0.006124710739288892,-0.02161804175352616,0.004461136905644234,0.0010704631675230105,0.01590856952818221,0.006259234444923959,,,,,,0.07097667385667708,0.017486741272662414,,-0.00580493077622869,,-0.05220473125677588,,
SFRP1,-0.021718855990519564,0.021282591733725872,-0.013633299868659302,,0.028113228726531034,-0.0019860540686075143,0.0013459937245213487,-0.024362480825596434,0.0007802460309413142,-0.028737127627043346,-0.06551913193800082,-0.04329047924627769,0.09638774550939859,0.03081445873831789,0.05335616160518988,0.006039918896645476,0.08655393957521348,0.08811368405751768,-0.04387977701915426,-0.051857454052657556,0.06001953338918831,-0.030084492773749073,0.049020238013173595,-0.007851989321906349
CXCL13,,,-0.02535021044311482,-0.011171471345033261,,0.027518159904347132,,,,,,-0.03848341177436433,,,,,0.10398507652890684,0.10821098222086986,,0.09456645926352802,,,-0.004784959472854181,
MICA,0.028646822324921842,-0.001528876069582793,-0.04370012223431895,0.027554857849407862,0.05219059576575676,0.010219174573419209,0.07010820214737634,0.009178029359811303,0.006285372532060352,0.03790744978448907,-0.051257548327371845,-0.027927268060850392,0.0253847638420241,-0.08333030888461986,0.04147140225638544,0.11905344634945375,0.015378193503533923,0.0907242098843757,0.04917400742314457,0.011960107915564096,0.021396969871430457,0.07736016179813156,0.005188021114883699,-0.011613415588513863
TG,0.02773329139561057,0.03133885341729707,0.0322197967893693,,0.003450268637078251,-0.008013194401503878,-0.0460728301490758,0.014338693808043201,0.019508031451924313,-0.024361859092476408,,-0.013640862497755021,0.07187601795308152,0.12894027571478292,0.03766260163484778,-0.012807123674312968,0.021905874417681853,0.06730134807301055,,-0.04865093182546645,,0.031127720857425732,0.09627811632688521,
ADA,-0.018985156878442506,-0.052818649344035455,0.02004182022683197,-0.022728079204931494,0.029760540230174645,-0.0016788099134004834,0.025625157016436292,-0.017483889315216092,-0.12028132063491394,-0.04955512240833231,-0.10316479816573586,-0.0957898197313828,-0.06417943701875722,0.05250164130893098,-0.021879106732623985,0.0001786556641391734,-0.04457467190064189,0.02154454902727875,0.0745479088421971,-0.02099636701046203,0.02838420895723156,0.011196118809152729,0.0355253783289178,0.1251373123217516
LAMC3,-0.12753064863452643,-0.032068294987908565,-0.025261191828412525,-0.06595102402760421,-0.10817338670181043,-0.037176438436623084,0.01031876326395453,0.11026215237334513,-0.06746058391006078,0.04369331057863052,-0.07642286357256993,-0.07247283683954474,0.014738589195416003,-0.07082987189826415,-0.10543608551427289,-0.06936208957855608,-0.009799525628099765,-0.03228724213242744,0.11315738096853005,0.07972287983290587,-0.009074706366737791,-0.09256895207335361,-0.01036462103448767,-0.08410438239637115
CCL7,,-0.016329982389760227,,,-0.028023843367051614,-0.03607789376320741,,,,,,,,,,,0.040021423533561064,,,,,0.15211611465113536,0.04145696859922874,
NGF,0.01023432788577568,-0.03497256564817565,,,0.015006020601575737,-0.004470219014630607,0.0034326657237192435,,,,0.15648267627008808,-0.06255192604541882,,,-0.02019990240852168,0.041296494794251085,0.010389183924417967,-0.01460149915145708,,0.019805096850603283,,-0.037298059389966866,0.031865213023803955,
TNFSF15,-0.03941037213250583,,,,-0.027259366448670806,0.09239283788812554,-0.024909206975456146,,,,,-0.035515753455215286,,,-0.0418675548696328,-0.05556279532045295,0.008819941227828322,,,-0.009516857629122504,,0.05442492246166611,-0.014881772236148819,
HMGB1,-0.17594063173665545,0.02090284031604971,0.04034870519888322,-0.028599467032580244,0.01466622783122621,0.031071671923601864,-0.08005718665878084,-0.06171849216617607,0.01529946308297909,0.051457474643717874,-0.08639299660436256,-0.13306536569269395,-0.01644816645162095,-0.17677498247420548,-0.14172250094639602,-0.06837176584639588,-0.19853894068272226,-0.031626477094028146,-0.07967463137437548,0.009230669515780809,-0.1327703612418325,-0.06596347440011736,0.022763757790697097,-0.1953330256656713
ITGB3BP,0.03844826617401749,0.021904841925425713,-0.004841283179135386,0.07630667327835958,0.06338439660400874,-0.020132722950583617,-0.026316005688332103,-0.025170334238364112,0.0026408757221110654,-0.02598039053166664,-0.016088562983679614,-0.025732162164840967,-0.024064481139181356,-0.09308299791445253,-0.04650643144746461,0.07152971493177629,0.018442808056684298,-0.004788202135911536,-0.0034267737080098076,-0.016112081700516288,0.045556235149486646,0.07951654639128254,0.021098681138787587,0.06394050824931684
AANAT,0.036181978859832285,-0.04153688208337293,,,0.029803426687143777,-0.023658856308137077,,-0.004091638910828191,0.027525509487381042,0.0008117453201429065,-0.011062118582797714,,-0.02115845170750053,0.1713230558176995,,0.021151678341088803,-0.050705679907826325,0.12490457061390951,-0.008557237641685282,,,0.01523875564230731,-0.039080534184949355,
RELN,-0.017442235950144006,-0.006164536754829066,-0.012098516699336401,-0.07265623065325137,0.014842316575202113,0.01142452366709187,0.06076566054594726,0.042242415753277175,0.063708318389306,-0.018087485543714876,-0.037476294902294316,,0.16294628399829897,,0.07510149251010208,,,,-0.03408264032730585,-0.01040213834648156,0.07176339204879245,,0.021216347211819222,0.011400295978740838
IL15,-0.036355927842018625,-0.011581490201914357,-0.029916115125581108,,0.020464275832532935,0.08135043210458626,0.03734506406259956,-0.009860630770536746,0.059346802600741363,0.040444989069925066,-0.019060892147126852,-0.03390941133819345,0.027567973358293696,-0.043102726420038776,-0.0060972778090706715,-0.04146993932423946,-0.05414631857851013,0.039944249650825756,0.13687169871264357,0.021089794836557988,0.07658017878987033,0.01836585824916059,-0.013843097225252059,
UTS2,,,,,,,,0.07421094227483556,,,,,,0.033467252683603926,,,0.013104687174583029,,,,,,,
BSG,0.30233208253669425,0.03414414796993913,0.04385409682916148,-0.07023834695484865,-0.004549759074726971,0.006851083708548611,-0.02395684416537188,0.07546924539997443,-0.20644099882379302,-0.01912704229601791,0.23097685528457687,-0.1380901809415239,-0.07120818382662158,0.17507129688270406,0.02106519281626197,0.104426260086198,0.1191984032131046,0.030448761082134165,0.1500515837122624,0.05807688297141385,0.07062572552798249,0.10483701969619229,0.13123397163984762,0.18415107029780425
ADAMTS3,-0.03330511579318734,-0.007545865524344949,0.0022278071648174393,,0.015014240221770215,-0.01169142296160515,0.08401705348584526,0.05732871355252628,-0.05748360837934173,0.03967025822131273,0.07940984190421975,-0.03226336591169561,0.01322954016156242,-0.18947001177381576,,-0.0006135443225665065,0.04909557414547473,0.08709066377959722,0.059534252934656744,0.0299456249755219,0.07208203709612583,-0.009603155039212705,0.04062030372996118,
CD34,-0.010848149107386207,-0.04748269170270629,0.03840720493814139,-0.02310275639283809,-0.06780140676947158,-0.0803763282209868,0.012406300812913312,0.038270641062500506,0.014576032352457238,-0.009809731191215558,-0.016521173708086756,-0.07020340760614953,0.021006874461728844,-0.002181842325463865,-0.07961326752450006,-0.0309762697281313,-0.06659072809568312,0.013409540219476036,0.058551494471224694,0.05455596645347223,0.1623164636901904,-0.02787840712883335,0.01131465821433877,-0.0009533879929332829
CCL23,,,,,,,,0.08772457697750552,,,,,,,,,,,,,,,,
PLAT,-0.005191586521822373,-0.013017923022117184,-0.025322843057636532,-0.11163059520507936,0.004934239088017014,0.035218606959780394,-0.06001956277925153,-0.006461600442051149,-0.17834426911910553,0.05417706490109928,0.10116302601532869,-0.03398006764519755,-0.05812072120799098,-0.17748687483547937,-0.059683542496598775,-0.004578012350350769,0.019336305225525218,-0.002202870133761456,0.09439471972290148,0.02932630332583889,0.02569345445457732,-0.012636801732440426,-0.061733260324052026,-0.06307525183790759
NTF3,,,,,,,,,,0.004733178093940285,,0.01742772404743878,,,,,0.0032767320040308543,0.05089278460890317,,0.029065014743931146,,,,
LTA,,,-0.017268971190583154,,-0.001588247823249314,,,,-0.013244961542635835,,,,-0.030157912327922653,,,,,,,,,0.004094698405877393,,
CKLF,-0.08127303080344923,-0.07746054810653549,0.01879576738089706,0.06603313271775407,-0.03641290529264769,-0.04633900495431163,0.03696220454181857,0.017562937051753512,-0.00845156653699734,-0.012865678629298613,-0.04962399488427176,-0.061524195523234404,-0.07393115739692144,-0.06019907844895383,-0.1318751930304543,-0.020197936155915953,-0.08527640014751266,0.03539696773729609,0.07058247405156329,0.034556656339225625,-0.026783777948440026,-0.010084832810809134,-0.052418493974144525,-0.03348424796050571
APELA,,,,,,,,,,,,-0.028137875568759494,,,,,,,,,,,,
CD24,0.07587297209851578,0.05675999424916617,-0.0698719850718025,0.05574268763483732,0.014912210359614623,-0.09860200660635036,0.16796902790773846,0.0490924396586121,0.20287004268832998,0.11098476272399724,-0.003994984174108258,-0.013214412178533778,0.08830258236439235,-0.06942797643555859,0.2502500799901932,0.17403160943960902,0.03513944266792354,-0.009869944822742095,0.032228478194279375,0.045201592110687736,0.18429788979432132,0.11167690661141588,0.03394371001511526,0.12359222359781898
HSP90AA1,0.10145890143744421,0.010186637461011257,-0.06856897508471678,-0.062207965688051786,-0.007696619078405307,-0.09805530596369805,0.15538135298823041,-0.0100995879347508,0.08243894882632019,-0.030039219175096055,0.2848616050386592,0.023886130273271005,0.15149703185511026,0.08838977704066915,0.027065279768309476,-0.0442941836344638,0.021433441772454074,-0.08744756452804435,-0.0327059569954999,-0.003168542629414878,0.004238132072807946,-0.01590784043954605,0.04982985680631125,0.044287563651311666
BMP4,0.07517769994402085,-0.02311404339719705,-0.00023464573637725145,0.08891195552690129,-0.027515393701849297,0.008966238356891415,-0.019881681071562598,-0.03532106284953138,0.04016326988187393,0.07849658545982965,0.02833792233890414,-0.004210627030091118,0.03951662703610559,-0.08483135452272936,-0.019282488555504625,0.02719351269183065,-0.0001271482178764024,0.05642039016009974,0.08114387743667971,0.01095861539556032,,0.012161123387000854,0.017201566200591753,
SCGB3A1,,-0.028629382209607823,,-0.01352215495582176,,-0.049497130241675215,0.05298363935201684,,,-0.007828532780220714,0.021505531791557477,0.02456973982878513,0.06842333390274329,-0.09285420833548724,-0.04232278676871415,,0.0037609810786257396,0.07078806914336423,,0.0011160490866198136,,0.008261579247031163,0.018945474495904713,
IGFBP4,-0.07793766920010464,-0.02287104991618689,-0.0133001315441636,0.029349052065490242,-0.08503759582562392,-0.0013908521416978366,-0.01599598774182263,0.07920640058325704,-0.08948587807558239,-0.005349999138696476,-0.02065126451405563,-0.05545119864069226,-0.05199934876367316,-0.022655535371191526,0.04416295317350635,0.019413016033921607,0.01586236548659723,-0.1010673107411384,0.15455184442186204,0.06018767588318202,0.09480286904456853,-0.05045983963113832,-0.02774439702359028,-0.029847784916225698
RSPO4,0.01641953074871936,,-0.027917264226848648,,0.013478607332576921,-0.026998121102178488,,,0.014023968578844406,-0.008797693472551351,,,-0.007434398908180735,,0.014086471996087278,,,,,0.07348532458810704,,-0.01647313186873597,0.012825010573241296,
LEFTY2,-0.037714801276071325,0.0024109791549204724,-0.017481060431082992,0.047029115660489625,0.014173266692125912,0.07111307422036381,0.02032509445932587,0.04219469760019499,-0.06186335673500067,0.026402020165723555,0.02593309618378791,-0.04181581924850629,-0.04219846426267492,-0.026082174088009717,,-0.03465613991630428,-0.00014262860765231101,-0.0636646660902499,0.0950250513583508,-0.04008104921132563,0.016129124956416763,0.013169262434224819,-0.040488337941033126,
PF4,,-0.017597069641453997,0.005010236852880753,,-0.04792253570259774,,,,,,,,,,,,,0.025225968759063817,,,,0.016119709943842722,-0.008055898710290164,
ANGPTL2,-0.029261476083030622,-7.82963867118537e-05,-0.08531995083116085,0.013116302167747259,0.06968400186823989,-0.0015161673167609084,-0.06238679569495331,-0.004740729488804404,0.07670935161244052,0.03630233543190564,-0.13083145761154197,0.0379500669214837,-0.07567443299956052,-0.001091635751206379,0.021928262348549176,0.023824412575697163,-0.01696933439387154,0.010261306422760321,-0.021017810972418765,-0.09568527643766062,0.04360089085413878,0.057935329054376754,-0.006529597412049723,-0.10178855572314142
LRIG2,0.016073900033365878,0.003900570606695483,0.03522133075060549,0.003127761004270353,-0.019812993973099186,-0.05067561852791212,0.016530803614983318,-0.005928138073840842,0.04386654940244419,0.0055718744053043405,-0.015520524053471863,-0.01077334514915588,-0.006191626875539295,0.022220346799570585,-0.06720237867763537,0.08834093132038252,0.06800921763141618,0.13063776594776505,0.05283694298767009,0.011494740819335039,0.05508087061112314,0.030541821329508025,0.02771338167741866,-0.04778195168166382
ICOSLG,0.11173199205085275,0.012391768181874867,-0.058908326705511126,-0.0695285547119482,-0.02058703042267186,0.016945645172852936,-0.02109856758911236,-0.01639005939529831,0.014286737691921946,-0.018744490240109227,-0.09308383861463555,-0.05267137768711598,-0.03916271260912782,0.13151917990848436,0.0004732831461511234,-0.0027147253432991936,0.0694846804333994,0.06566762691545192,0.0363145162095879,-0.003106938680858769,0.08513457860525697,0.016892843434152816,0.01828788021591998,0.045360569926603436
WIF1,-0.03423449582253774,0.08039890920325453,,-0.0003162243102703752,,-0.05792646933796069,0.030856437856530788,0.038955971422882596,0.05100491847576835,-0.011999929606834457,0.046909857925877596,,0.14945451847872368,,,,,,,-0.045922666290579596,-0.05955238936126419,,0.12722736029713175,0.17792862961320452
NPPC,0.10045867328167138,0.07929308327540162,,0.09648856119681029,0.0066035554096694656,-0.023405463906841766,0.08918852448263258,0.0701634762792112,0.022972037311445932,0.06121001391184298,0.03941583981735189,,0.031506492916292574,0.10276688129289827,0.27197939212997546,0.03972775748880584,0.09692056410271321,0.0582291287621341,0.03244787327371884,0.019177129471961787,-0.08101828044159502,,-0.02832005938459275,0.08645347349152915
LYZ,0.06481327530302662,-0.02946623103604814,-0.061176129761906076,0.16439505234868185,-0.006965175310734683,0.07568699080695929,-0.03579682754088668,0.02814447453793823,-0.05907266741207013,0.008957533931060158,-0.1563543317618177,-0.08544499112465234,0.01616747842637951,0.053227078199804344,-0.0002525060399135013,-0.08994401837492931,-0.0008181400236216495,0.050718283710802184,0.09251274707805837,-0.015779041631662865,-0.004622228063762152,0.03606173468699312,0.03668876750727499,0.01583280892550754
EREG,,,,0.031061560572788728,,0.006660372345791442,,,,,-0.04706112950920264,-0.051129075347546765,,,,,0.10859903920911314,0.032892521185469564,,-0.042916440151629855,,-0.0024791763430475457,0.053605344098775105,
SPTAN1,-0.019671254096537,0.01887796459188092,0.006135796929428088,-0.019220056359399162,0.04689826687776441,-0.06534065003539614,0.08806183235057334,0.03849323127726991,0.08007065173316633,0.019096272454431414,0.2514983668419495,-0.03205224163087948,0.04486790239763053,0.006532826615529516,0.016653212536822122,0.004290981254341677,-0.038200181294676235,-0.0017212203523946457,0.031498877164415635,0.0042564992928914875,-0.0024356356602841366,-0.11127874451604514,0.0032485988792546267,0.10917209966937402
PTH2,,,,,,,,,,,,,,,,,,,,0.05044107694656526,,,,
LIPC,2.832696541947742e-05,-0.026996087897406512,-0.02364209650955991,,-0.03796624758508452,0.004907575151951242,0.06905807476060644,0.09459893078878656,-0.013570743267546913,,0.033112882016569874,-0.014737858962670821,-0.023643071359349302,0.0916257804560455,0.07795636330300823,-0.0649192539389332,,,-0.017144492558646897,,,0.001460769065416079,0.06493522006658639,
COL8A1,-0.1445479882177803,-0.001631732464934569,0.022526942832980876,-0.024134057212197746,0.028021788861841146,0.08478074635090202,-0.04025787711228029,0.042149853290639264,-0.06613821680024538,0.010045884752067153,-0.051960934294373574,0.019995151157788917,-0.07740319966182095,0.023263188128760562,-0.0689443333652353,-0.0020745029813807876,0.02797000295301861,0.07484259853612882,0.06424680661845697,0.02326995374470352,-0.030683250716920997,0.03530475020551087,-0.028554270503136445,
GSTM2,0.024275434240457264,0.017810470445895173,0.026237851848904824,-0.02402602405725844,0.0414161527408496,0.037919327793840954,0.04504328322921469,0.015571767832263633,-0.013795559910724387,-0.028439580375537437,-0.0067877664466591305,0.01665836271486822,-0.011011965700409422,0.052579529309041216,0.14607433370296352,0.12021166331155014,0.0777107247292658,-0.010967141532660724,-0.005133651724541406,-0.04332533872854101,0.005510752336869954,0.08994155135941757,0.06923457436129252,
IL4,,,,,,,,,,,,,,-0.07994479728037224,,,,,,,,,,
SPX,-0.014054197970442016,-0.01853544189941585,-0.0021477646577828737,,-0.002187754341276485,-0.02135260406778905,0.027531479530092773,0.040279988783286674,0.07423122140178896,0.04108928309115802,0.018591700930337386,,0.06677027328352281,,,-0.038441590503924754,-0.05519645949417921,0.0030536599636802023,-0.06290892336075274,-0.06531386755861131,-0.1199765082269641,-0.11626034196499815,-0.005483430607067351,-0.06133589844373381
