,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
FGF7,-0.025378225579453205,,0.04367666586578012,0.003902686932626657,-0.06292009870933704,0.049862667595120584,-0.022046581471381537,0.09804161167741428,-0.03739700438615589,0.052317851750649624,0.04725851519139199,-0.03208547689254943
HBEGF,-0.03140736612250039,0.032328010842445944,-0.07673924273572173,0.02114370515566418,-0.12277793111293359,-0.042552639228209205,-0.02805238336757392,-0.07408727422184153,-0.035496773016232205,0.03518258683060187,-0.017789968822220868,-0.026534488196810965
CSF3,-0.034761170227412305,,-0.029793046466360027,,-0.023358529790622157,,,,,-0.07279669795723491,0.03399092652022516,-0.04457541313590499
PI3,-0.04117978975425556,-0.024350376587080613,-0.018572104695509645,,-0.0263020128434633,,,,,-0.12097987295721557,0.044216042452798955,-0.09310149294822782
PCSK1N,0.22435197349321512,-0.05286592771390945,0.054173378297894356,0.04409449594497227,0.1413510681520733,-0.06392411501738321,0.0509591126598731,0.23242298327317445,0.17350424578240495,-0.04297931119484063,0.007665437424350114,0.11750503315162282
NTS,,,-0.06982682337559187,0.10151838581807557,-0.028710442942102773,-0.02266790330887858,-0.04128647960592467,-0.04076775877704083,,-0.034069880147518716,-0.004787258306742632,
SFRP1,0.15677220656509364,-0.03707212993181101,0.05219367574108804,-0.018492107639701962,-0.007366653408841503,-0.034926462736284185,0.02361422818885174,-0.018010689552376346,0.015901425051188696,-0.027575607823476147,-0.025695763897515603,-0.019207009020376663
CXCL13,,,0.1008502854190219,,,,,,,-0.019869322265199347,0.03224267220665011,0.003283467709913255
MICA,-0.04409653935596218,0.07129922362016271,0.032696076180688725,0.028317619012181865,-0.08424097982596135,0.018722774007185333,-0.0021541669095014424,-0.06782776496713235,-0.06748490291568408,0.02583862484572793,0.03101331841509405,-0.021251847983225804
TG,-0.02771020096356647,0.014088796724736972,0.02685244595486508,0.05043040394496946,0.04258128539556586,-0.0043018452346734294,0.0417827708197592,,-0.02502171161588387,-0.01940521764532658,-0.0246224765670425,-0.027643391251481526
ADA,0.06311623943693632,0.07961133243683294,0.0003368884100047297,-0.059408826644938545,-0.14037417185876616,0.0469776500165164,-0.017503090950811078,-0.03285896887861507,-0.07624850416713472,0.07504075655490246,-0.04207348392652695,-0.013069841728987345
LAMC3,0.00426243680381107,0.04345490687192874,0.03890754421779893,-0.050136282969429374,-0.08689264573084256,-0.027580271152348394,-0.0005768952981301729,-0.06813886255762526,-0.01027231203069922,0.03570055523087115,-0.04896187852191089,0.039484340653303314
CCL7,,-0.014722695665497974,-0.031244625759926658,,,,,,,-0.02188820218193122,,-0.02938415867520567
NGF,-0.020026898306364557,-0.02527813734204637,-0.033350386016623976,0.029520070865249458,,,,0.012267655469980526,,-0.025279121237056824,0.08535784899728699,0.04021088487384172
TNFSF15,-0.024775772630099578,,-0.023133414886430847,0.06137256162048452,,,,,,-0.021338539294259096,-0.018578189245590803,-0.005598006453940612
HMGB1,0.043009341659724816,0.06337657223318975,0.010709345355487643,0.01117919618372468,-0.14786875929797252,0.04973991839243934,-0.004606299339314315,-0.11133415248752573,-0.06186288901650031,0.059517003705767,0.002789535528619624,0.06922884631311864
ITGB3BP,-0.16598669385552992,0.004272854713841368,0.01184815135315257,0.041768037239077016,-0.12550514254222334,0.03455499555190454,0.0038742957887752763,0.015573692964140216,-0.09689285905541496,0.005381447606947781,0.034354226838284034,-0.03151969104520509
AANAT,-0.03589504856830495,0.011761338685393339,-0.020844590324026836,,0.016361183764962036,-0.017219562791437975,-0.012423087585756653,-0.023767319738856103,-0.02234426094491114,0.07342225393437148,,0.05964804236327789
RELN,-0.018180006843464575,-0.012603844160851505,0.07671008289239961,0.023650028401097565,0.06096157512945197,0.01575823870350161,0.04579590140312794,0.003721176157903711,0.11391166233189212,,-0.02244043924705577,0.00912280164198281
IL15,-0.03521833312880947,0.004328647642958375,-0.0433090301667292,-0.014107889179094446,-0.05495921374956621,-0.037056759826028074,-0.015420882228676316,-0.03484432778454737,0.0462998356590853,-0.021293717898745915,0.07447061262599097,0.055437476389577335
UTS2,,,,,-0.06950252084155578,,,,,-0.016352018538685734,,
BSG,-0.10306658594902866,0.025165579368265144,0.015583670857511153,-0.014844938771698065,0.09180445713563028,-0.04366660911254265,0.06893614585403704,0.1195439692111258,-0.1309147922959427,-0.07745047159136098,0.0423988528211517,-0.025623926643491127
ADAMTS3,-0.04727261022142754,0.06411568921766757,-0.006522868364702058,-0.04445505595144658,-0.13764408705096262,0.01078592503852698,0.06424478629148374,0.011973178529754722,-0.0035740908194099924,-0.03000253991140214,-0.054024961960604946,0.038826967744486046
CD34,0.15303595622440583,0.040431886682241756,-0.006646880218081064,0.008800674893813736,-0.05049497786783284,-0.0035374297401694586,-0.023243259560127412,0.05995507720042211,0.024253166786090755,0.046057571562995864,-0.039808675302778866,0.012364478511668333
CCL23,,,,,-0.023974344939032523,,,,,,,
PLAT,0.0022991866211879096,0.04827312278870318,-0.05075304586583003,-0.07461693162406995,-0.16686421755869008,-0.06921727365678042,0.05313649528739251,-0.045431972024493325,-0.06204398165127149,-0.0026738045726510153,-0.06786390667282027,0.0654397543973904
NTF3,,,,,,,-0.005546899649891137,,,0.020794401262552893,-0.006748781501303095,
LTA,,,,,,-0.016584233527252412,,,-0.02072327184955386,,,
CKLF,-0.0344598875371807,0.05057445009249901,-0.0038788612254324136,-0.08421152460744238,-0.17589568022794647,-0.016335764995872748,-0.0728609770743685,-0.04354421392520446,-0.06838756868396346,0.011338708930410085,0.016438582161788572,0.04822708225617427
CD24,-0.07716081043956015,0.01900841132671061,0.03336410288792725,-0.04435322989530859,-0.03170665480675186,0.04226129258535224,-0.09026428054981898,-0.0034419332257947187,-0.033894853711688766,0.0950417324689038,-0.043601445188422766,-0.004088436630396616
HSP90AA1,0.13805362400879304,-0.0010084678375762814,0.1384878075994725,0.05282293873271664,0.20306758461188623,-0.0028468681218590595,-0.02128204406039781,0.1983058902496247,0.21100701608706354,-0.03988295285262044,0.008185038965046756,0.09474358431762635
BMP4,0.054818052989414084,0.006677222596480282,-0.04045229472644697,-0.06424849814882938,0.051704204040897504,0.006350465095720469,-0.01786607035193161,0.04267549174378079,-0.017658368007046732,0.04458744250529192,0.0020570980525822583,0.035859230195673504
SCGB3A1,,-0.014722694193248079,-0.024823333819529104,0.018673739680166116,,,-0.010478995884947622,-0.051838265480087055,0.1264351038249405,0.02307119083103037,0.04093343636849603,0.02532937850341842
IGFBP4,-0.05685072774728817,0.031435782701069774,-0.019029320761253743,-0.10129257337821868,-0.11308113894288416,-0.05314588204265706,0.0027711485155732045,-0.056273003554477175,-0.05250580333153625,0.047764521828927646,-0.030019514376187814,0.018097291316661733
RSPO4,-0.024464909514440036,,-0.02865016238881119,,,-0.019288473214633277,-0.010478994352157423,,0.02153413023661943,,0.030844097261998896,-0.03007657852439066
LEFTY2,0.015793654642693805,0.05960090576296232,-0.04446948077554063,-0.013319741884048266,-0.11377490187741958,-0.03387447450353254,-0.01149034546805745,-0.040767785619905086,-0.02558264766835196,0.07492639789059742,0.02859441619595767,0.14750380760378792
PF4,,0.1408886104861395,,,,,,,,,,0.08072293316430429
ANGPTL2,-0.00547166764522198,0.020325507382902206,-0.06920938756393853,-0.06979446094644247,-0.14172761113292748,0.033259939697931326,-0.008361887587256405,-0.1470703508983263,-0.15444160203947765,0.09268022413556767,-0.01880553099009424,0.08276338784073245
LRIG2,-0.09069949749768536,0.04389187676195442,-0.015070591096423816,-0.019613766234976227,-0.011937380800779962,-0.009514456763725683,-0.044563173479956975,0.026902693305020927,-0.03200944230576246,0.01120462928622891,0.0479802407046639,0.07001939319827133
ICOSLG,-0.04073848774766398,0.026428355568135366,-0.029335883808900693,-0.009159863396936673,-0.040141211445986945,0.0698944049017632,0.03943897928626719,-0.12964248970310216,-0.062240584713250745,0.0255818555943007,0.030652071868418077,-0.01995537970253319
WIF1,0.36586830941768017,0.025919534011889706,0.03189385266940004,0.13518253347472886,0.2011424589745861,-0.01488445791907862,0.10017345596163124,0.2070274308023064,0.21933873854503902,,-0.0241534237264078,-0.06032562727684282
NPPC,0.06500133907395104,0.01761473018637114,0.01238628900427648,0.0837602390638767,-0.041387553864710075,-0.02903484806077442,-0.014563237717023036,0.0929912762354815,-0.09793597185228137,-0.032675138678342375,0.08420651818634636,-0.02169901737290698
LYZ,-0.02592277289303213,0.02269356154222527,-0.09485623398134481,-0.012288475651706684,-0.11142249063139732,0.009040392082009558,-0.023862441445331107,-0.14894291036436422,-0.04730640290331321,-0.0030964283599934084,-0.06138549288745932,-0.030169062911852715
EREG,,,-0.04031757629057894,,,,,-0.012248971357865993,,-0.044429125641829076,-0.03236187396113092,-0.011472290427563463
SPTAN1,0.18642158307190512,0.009676303600046999,0.12958240298884718,0.05613363615014214,0.13923492769001666,0.042285249966792,-0.001024080318452851,0.21282705321488737,0.13436970842521365,-0.040447719495691356,0.001503760329837659,0.10618854693857704
PTH2,,,,,,,,,,,-0.04132112727306685,
LIPC,0.02155914100472963,-0.018697470909340298,0.012768197484062946,-0.02421190243626214,-0.04729070937185896,-0.019520272829306306,,-0.03991868039600448,-0.03255432214658027,,,-0.030161345618181224
COL8A1,-0.1404612484785514,0.023528622555175883,-0.021398700760345023,-0.07303841722854626,-0.07389453839836396,-0.039790302531376186,-0.05038771758588323,-0.069957250351975,-0.12108950269746807,0.041865207112823655,0.036371776239048005,-0.02409571006064709
GSTM2,-0.037678335270528385,-0.03297125392579009,0.03774918441297273,0.04213839461682616,0.0027511560303091513,-0.0320024577354935,-0.030972508396164607,-0.017574601528456756,-0.01285255309090866,-0.02316306215462296,0.011692206548617202,0.05441596971314339
SPX,0.08483683056287197,0.028073693078827466,0.16389007545964,-0.02608452967829792,0.1342328646410613,0.030140321035742955,0.012424066744370353,0.06812835783447414,0.18191648945842873,-0.02206869370681856,0.04033612422468504,-0.01801723766174199
MFGE8,-0.13715351139715967,-0.009977517906288706,0.09508816876601099,-0.0445677314043307,-0.052766287425639984,-0.05155766902387517,0.004311663260808711,0.10458246931244541,-0.09930738054908354,-0.03908209790045238,-0.07818644541374258,-0.012413642985325322
TGFA,-0.15557204630505628,0.008091355429640904,0.005590533024620344,-0.016625849910541432,-0.0668870153447619,-0.05496398428483585,-0.034968601610042324,-0.06302594544192133,-0.07567498676443188,0.04381236275392496,0.03965053215992804,-0.014405520528037721
SLIT2,0.414447633883756,0.0762457966798165,0.05161374035565741,0.04356040962955415,0.12508857628781092,0.04730190767206001,-0.004577157892602502,0.11084488277213297,0.2543174088768385,-0.006704671884817346,-0.005411149963706688,-0.08441040212086232
PLTP,-0.14789912588329937,-0.006987283069165748,-0.09084973974846103,-0.03205916350081807,-0.17575239462141004,0.04046969368951781,-0.05010374961161791,-0.18524245227735459,-0.002671890473779036,-0.02811713613151154,0.018301481062928403,0.06600038001652642
APOD,0.09125484423901951,0.017721135147263894,0.012993238394063623,-0.07939179858444562,-0.19069119562713782,-0.005903130973483541,-0.01938101807306611,-0.15707929312348487,0.08814324046572934,0.04763472536872139,-0.08823042299178109,0.012601053334307206
B2M,0.03295470118559972,-0.026637229115380183,-0.13292716947912386,-0.1176622711420921,-0.23129207269881885,0.04143618369447674,-0.025955131884357708,-0.2310248893990518,-0.20220797783246175,-0.041112935326662346,0.015019971363940836,0.00785979502730743
OMG,0.20036605879728686,0.0557048969910301,0.08594895073517207,0.034382375874790226,0.026775923882912986,0.07209316883926423,0.026997631553283063,-0.036359181192948974,0.14694922770837787,0.03798024290216309,-0.01028686676042911,0.12492686284205674
CXCL3,-0.05897106377160879,-0.002040791447367155,0.028083123764979196,,-0.02766393693348053,-0.01208338062176404,-0.011210308941689983,-0.03075283622394753,-0.014924508434151445,-0.05344045606399139,0.03042138177223938,-0.06998896115864277
CXCL10,-0.031966246830352915,0.03568462191493161,0.06085176594158913,-0.008392231721081783,-0.14394181899279943,-0.030878978561487025,0.016174937194660313,-0.06817486862954499,-0.02371685003246395,-0.022602376737616482,0.0418794718162127,0.03024542432401695
RSPO3,,-0.0027681365646517056,0.10516283585412989,0.04595753041333131,0.14879008415246373,0.009567667761813753,-0.004582532984253051,0.04418289861064092,0.00672253688124852,0.04239211274159097,0.04539050392698195,0.0869357897263105
CORT,0.03663306254599266,0.06082795060602911,0.02135455600619058,0.11564994439773159,0.0955095575560102,0.03187798459300871,-0.03683159310878073,0.05807457279332096,-0.03251485837216153,-0.024958342921151334,0.011357702473664877,
NCAN,-0.00967143265294933,0.07697854112285174,0.14544612098405052,-0.07406982859306378,-0.0393078481114845,-0.04218330656892633,0.029457554559780042,0.12114905798550141,-0.15951997655354505,0.009879284093092536,-0.05973994029644001,0.15303898765996057
PRG4,-0.03743479183768061,0.03859527918620712,0.10649512882266472,,-0.029971354374901157,-0.02464990304504521,,,-0.018234095957282818,-0.005112821460592075,-0.013542232947091275,0.04278948382995522
ZG16B,,-0.02041593325326066,,,0.041882518667622146,0.06874338643138315,,,,,,-0.028046074264536668
TGM2,-0.0194350072382552,-0.0062381828974305276,-0.001994847141712152,0.010784982666308143,-0.060820757655098756,0.002962625580765064,-0.01814786289504322,-0.03243991746371796,0.1241813036717673,-0.03458769686882014,-0.03383699049971292,-0.03387139945474107
VEGFC,-0.02686021055408197,0.04491826943990283,0.005755045685757201,0.036122291450105544,0.06470561746973726,0.007285892421242159,-0.00022415271313659202,-0.04738991276177197,-0.01860862173297988,0.002141897369645904,-0.009568632312683125,-0.021743721851706727
WNT6,-0.03406590277478824,-0.023754743981698332,-0.0006325766897075518,-0.028308739412387054,-0.029472902448682153,-0.0293264546623415,,,-0.016240665370342827,-0.03267514308680463,-0.03448326518027258,-0.028980009144720195
NRG4,-0.025387119187725873,-0.01356011958548237,0.03921745506327583,-0.0346551302385766,-0.037331223204557853,-0.013992531356127125,-0.02113728305616991,0.11806591217265476,-0.021709127746369267,,0.05591457554684795,-0.04358148883089652
PMCH,,-0.015628767572673303,,,,-0.01928847228375611,,,,-0.022247850832599576,-0.01975474865434452,0.0196700286705247
COL9A1,-0.03954996398435206,0.06894538207873036,0.025473854723535746,-0.10223285361164099,-0.0027310361899515138,0.07078130776975415,-0.022197794762872883,-0.027919120582408433,-0.024737034966498563,0.050412966379021366,0.0401290445407386,0.0034047539242067857
GDF11,0.06366457339663195,0.024863004294843193,0.08824365685412872,-0.07937844833557889,-0.10695017159138231,-0.03407682160642003,-0.014325786096182578,0.07192925646970852,-0.060328775559282774,-0.06346342255128658,-0.02430310652312223,0.007540281843477339
IL24,,,,,,,,,,-0.016587461475875278,,-0.026968173932108676
SORBS1,0.0606106875221564,-0.016455151520324347,-0.008842233368160512,-0.020092490665798428,0.019344657137031315,0.04151336311844356,0.0243947820065363,0.04865208079135673,0.061192331750985235,-0.0015467578557710145,-0.028258828786818062,0.029851167391656115
DLL1,0.1566343816160706,0.06913146454479707,0.0381764515976756,-0.08723202515686528,-0.06396826990092605,0.00507078378865475,-0.004222837389203768,-0.0702560174639063,-0.10489061797642024,-0.0190920803408443,-0.034815802205901546,0.0700079507299297
TLN1,-0.08871922840393044,0.004087768144109179,-0.04421142050463261,-0.058156766848503134,-0.1975040165288968,0.0013641425125405287,-0.023799803274072134,-0.12885337305307562,-0.17683297694443212,0.018172005300500622,-0.024433195094825576,-0.01703052204210844
COL2A1,0.03951044555731911,0.0387353653416015,0.13136567208122532,-0.030668996053006693,-0.027663946347824868,,,,0.07254631909832898,-0.03626236527708765,-0.04161656059613806,0.026734186375606105
SHH,,,-0.021129746148182145,0.012574788252275303,-0.00399103066896345,-0.06467399554838446,-0.01203175612536297,,0.24479352300442947,-0.0188138130846571,0.02288657950581532,-0.03604512573806871
PON2,-0.034040233295955444,0.0652044588641047,-0.013876954599199357,-0.060295489310964824,-0.19807240536102605,0.00172864856412243,-0.058356175462324154,-0.10947672256591169,-0.12246881805651989,0.014692227118390317,0.015097205456317446,0.02093226835751286
ICAM5,0.3637522784884236,0.01348039385921296,0.18675300028241418,0.04332026785806728,0.04215354685172512,0.055828514134726344,0.023412311710586043,0.15426045674614533,0.24313055969586755,0.04345349607570773,0.02274218118530675,0.08874124110748093
HPX,0.05634353552310346,0.002781648516757675,0.012849140584703775,-0.028308741322011322,-0.01953190901270825,-0.01509877718350299,-0.010478994816639229,,-0.036755511210782646,-0.042008664840205184,-0.02636974639928779,-0.03656203256195731
SFRP2,0.19240221597907897,-0.019573861165020457,,-0.019966235252134226,0.03223544994772714,-0.02155293429071445,0.04809533629006396,-0.11603763659498313,0.019379470212694545,0.010612772603684475,0.025832732110741382,0.10563140159032389
CFC1,,,,-0.00010795621913045607,,-0.016584234529523314,,0.045874660089255545,,,,0.0018756221314644847
CD70,,0.021261768797728602,,,,-0.01307056426633676,,,,0.025355290675891047,0.031779361649069894,-0.047188944987832535
HP,0.08068364982649455,-0.02514936939210489,-0.05008708301835611,,-0.05084433463540325,-0.005182312173018526,-0.02316425269403337,-0.028584323219446695,-0.027846942860064283,-0.0461797460207527,0.0352071256965109,0.012251372824472079
CXCL2,0.017967659277952918,0.05019699877587909,-0.03121134079377154,-0.024750944388383468,-0.01821042290950231,-0.056582708361305016,0.005326343106358544,-0.06265981237401709,-0.028620654141597552,-0.09106874381765549,-0.006421104992557149,-0.01188519789657185
NPPB,,-0.01899370043952647,,,,-0.014521830213109405,,,-0.018608623086438306,-0.02294742980422444,0.07385772002542217,
CCK,0.28940847208941156,0.07399746480532354,0.16294432447396962,0.1250454820940236,0.21425937998410416,0.11754896306688575,0.11015742904164219,0.2749134305549455,0.22168477729251562,0.03130450118488364,-0.005032872908109146,0.11621284339821546
SEMA6A,-0.0997234178826375,-0.034903852119362117,0.060016013330447586,-0.020799990308167506,-0.16305085531698957,-0.005087088492476461,-0.012131669016152572,-0.13317099694328752,-0.15473167727290324,-0.024657710541773504,-0.02910750194598879,0.012472989367871301
IRAK4,-0.06073511008908237,0.0249608001649895,-0.002552532114142181,-0.061749596726101516,-0.10927713011605417,0.03147717495116041,-0.008736963653408453,-0.018739336461052154,-0.007230081131045477,-0.013714698116608522,0.016137772871886478,0.045278153417477644
GSTP1,-0.01334523442895767,0.004637733901968843,-0.018257785388251943,-0.05866132593777775,-0.20293009608259205,-0.05405480021576154,-0.11265445236459844,-0.19262370022695713,-0.17201143835456356,0.04878380694533834,-0.06588150545727427,0.022801471380807212
VCAM1,-0.07120024854383084,0.021416574432701285,-0.059818424350205596,-0.0648216208966219,-0.1874751733157921,0.0846217829225661,-0.048125221723904966,-0.08582047920801669,-0.050344080124461656,-0.052182111100866894,-0.02821089985997212,-0.053974976971711455
NXPH3,-0.11422915419383857,-0.02379721317741938,-0.016622246139867673,-0.035556901006302294,-0.07166723301425418,0.03828510706403988,0.018338750250113486,0.10134252187341002,-0.026936948522452247,0.010495622015585107,0.011397141940489427,0.055598736031900534
MTMR4,0.04339557447322524,0.022245635952675084,0.01660145257145556,-0.0193602574420994,0.0015224360267432843,-0.058261141495211416,0.014826786163244763,0.08531695082878805,0.01314512440574395,0.050509707038073136,-0.013345744707419617,-0.0031402215697991804
LAMC2,-0.023183434180613076,0.007652006479941554,,0.0011271431815125142,,-0.018281364122148903,,,,-0.02039277073448802,-0.019175064871562987,-0.00467064174349112
IL10,-0.0367813267783547,-0.008168973018780796,-0.05498615472520349,,-0.014212562570680197,0.0042851334606837915,,-0.08660391620263083,-0.016657363262493247,0.061847326010107694,-0.007766164236124697,-0.05768262587483922
SEMA4D,0.1501522176651372,0.026481309202537003,0.046149724429321595,-0.033660352492131125,0.05696546798968838,-0.017387559795607826,0.007434865080025061,-0.07691740015090524,0.041216026526583155,0.09080912432104542,-0.013769136689450442,0.09589090138539091
TRH,0.03856145504383646,-0.039004533912679475,0.08488882016416753,-0.0013268625181291705,0.012221553330809832,-0.036097717574342846,,0.11668690920515261,-0.06877873394813463,0.013874490802250554,0.06932094892882087,0.09119316810743629
SEMA6D,0.044340583748019094,0.017129470053738615,0.0085245567243386,-0.09275724274482607,-0.1343563554974723,-0.0033131301669961704,0.01626036692583864,0.057051280582260736,-0.08361261567590285,0.010717073046032154,-0.008690734836387678,0.07097748907027703
CEL,,,0.0095633774587547,,,,,,,-0.025119174938965847,-0.025186093514963225,0.035438730909408
PDCD1LG2,0.03820929823484251,0.06660679652686832,0.0027214256567186235,0.030202644181901404,-0.0384448519903661,0.00938063143712146,-0.013577282249785383,-0.056298411821052656,-0.02849439841644984,-0.02453627182988593,0.04340002223837731,-0.0050684518684878934
SPINT1,-0.03589502704313547,0.09273740561951939,0.2155153633809333,0.05234944911352526,-0.062204815542594515,-0.013755521419485507,-0.017124982964174917,-0.031011134698653103,0.03363625128438102,-0.03359864546736766,-0.03304463446288883,0.027093595026646846
CTHRC1,0.05295811757197854,0.03628939336299025,-0.011107777964252075,-0.1201681243453455,-0.09889229360981942,0.02777977355356031,-0.0272220303257589,-0.06349350744324257,-0.06395128576295309,-0.03384087333590313,-0.02398524175443172,0.06954209520105537
PODXL,0.05392434859856821,0.04912955267172339,-0.048805761491675106,-0.062435392867720915,-0.16912988326722025,-0.029809548327510576,0.02646953699890695,0.03388683853615196,0.006642280357074639,-0.07380020401030501,-0.10256097949115846,0.0345211848779286
JAM3,-0.08423908584290418,0.0063637849974815894,-0.05122967146890696,-0.06775219872860956,-0.18761415717774327,-0.04308929966851361,-0.006669012199095346,-0.18043965107839915,-0.14256931861920127,-0.1402966148582532,-0.058916137459837606,0.05774389115706551
TGFB2,0.02922400103712004,0.01218846921009324,0.10844200933311503,0.020163710723173675,-0.19739620429909635,-0.02882464591436451,-0.03314397039766378,-0.03254374227971384,-0.05542275490146383,0.05314701535639322,0.009710270657645395,0.011889279962599704
COL18A1,0.019812700502639526,0.040277292866819484,-0.04392357532069838,-0.08528724112386894,-0.11770472731685565,-0.012468278326717147,-0.010052294609261629,-0.11874914314813319,0.013098329309925823,0.02856591676379118,0.019023124034376653,0.033589256783497445
NODAL,,0.03833320618010637,-0.022772825598668042,0.012526503120340548,-0.07290398987329041,,,,-0.025582644806651962,0.04712839712284953,0.013287729433926067,0.10984884717078029
INHBB,-0.051592830738927134,0.028991702366095464,-0.04185082852001017,0.03328774495617223,-0.07610398224149388,0.009295545938491273,0.09110082383671099,-0.041599901846421594,-0.07447295047026489,-0.029060631648848072,-0.004160831901227558,0.06709820155080952
LCN1,,-0.014908072157982491,,,-0.02427671757034729,,,,,0.03995302190342885,,-0.01224273514234287
ARF4,-0.08131513765029695,-0.014436036268764049,-0.07872883884497166,-0.06591693999668231,-0.09160337791256372,-0.020094746401072672,0.06257911938520544,-0.01797517524667382,-0.15386448491232432,0.07715365391674449,0.008946293305940519,0.00923159364363616
CXCL14,0.19727713252712697,-0.03019018250188219,0.13492844351594233,0.04432929960263786,0.07778990577748471,-0.06516878302743391,0.016218986591944106,0.028682788793203257,0.20448469067487515,-0.11660993938503762,0.05256719783314598,0.04614354711627618
