,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.019597746628499113,,0.055188085883594355,-0.014422854604355655,,0.028451381253296108,-0.001938187357030718,,-0.16147338274225478,-0.011374105857055198,,,,,,-0.0365527128938921,0.14012518030649865,0.011444386552867475,0.014643032922189627,0.021896955388130294,,0.03815841944798925,,
PDAP1,0.05051094269094271,-0.12855212160997848,0.01731529573067109,-0.06395587888891469,-0.0935611185755377,-0.005085597469823777,-0.1256305621396523,-0.13421031780379405,-0.4031633181036307,0.013531644426597142,-0.045884680633980074,0.009085800120788213,-0.0367990020866882,-0.2193297794759475,0.009252160666617625,-0.05517498509378445,-0.1291961450944368,-0.061162063692624356,-0.01681954895368545,0.006859192878133176,-0.02154827059526894,0.03947371773932478,0.013272357694836314,0.03602221787156837
QDPR,0.03269638567547463,0.14500662946765888,0.05950649106479572,-0.0016379045274991938,0.021860796024059888,0.023281657010188445,0.28194546769710294,0.03460957945248278,0.21376742096631957,0.11237849924051097,0.03431948962670843,-0.3478255456588667,0.08892388405349314,0.10007974905312089,-0.03964037490299761,0.020455506399179233,0.19321953286288163,0.2102125427293201,0.01847042288633383,0.09338036903168893,0.01991405395939265,0.16646509343504265,0.1920988746049944,0.046850187865479766
POMC,-0.017010926967609516,0.15617325343595467,0.02101170310237845,-0.012047772271133352,,0.012930377743099922,0.08957445914709385,0.019425776496731433,0.012674315124009395,-0.024985851021948495,0.005979163028899259,-0.05902075013584016,-0.03381804430438539,0.06715494849455547,0.10353143666655645,-0.05637654191540053,0.02827059827482591,0.04237417249826128,-0.018465726730479942,-0.0038948358547213602,,0.04311286474627729,0.023927486800346967,-0.019513306695983054
CCL18,,0.055140376888276686,-0.052753680462244906,,,,,,,,,-0.17686002880069374,-0.019654501754469367,,,-0.014100020270683196,-0.050938656697421356,-0.0597438102482497,,-0.15120038334305586,,,,
CCL17,,,,,,-0.0003532716534796838,,,,0.06875826576539329,0.06152600732247503,,,-0.0629227738405033,,,-0.06389129572378335,-0.07623944428769706,-0.04370709183185717,,,0.051632154012263294,,
VEGFD,,-0.043414881935958737,-0.03386013739749166,0.01063326229005686,,0.06487969474034899,0.030671871820534092,,-0.11200032241786798,0.02085604561130854,-0.026457233390327954,0.13787442575261918,-0.022848837774167345,-0.0017706743973717237,,,,0.00907515330723887,0.013068651752464253,,,,,
TNFSF13,,,0.021401444174915987,,,-0.03710800075500015,,-0.021336433337894038,,,,,,,,,0.06024468112435942,0.058325505237670695,-0.03181586483452271,0.01544700469365026,,-0.023846936822987906,-0.020398476744495932,
WNT5A,-0.0009700368970289215,0.058727891359978954,-0.06040069958728158,-0.08814484578001648,-0.0009298363047976747,0.05223346553137437,-0.1392895059803171,-0.2947455989981543,-0.4443936560103708,0.00657321189396093,-0.029639012162003445,0.09356334669243802,-0.03950754852444224,-0.06260096083231223,0.049519580527110495,-0.04821812105131839,0.047451580949692936,0.025919011026343867,-0.07428048781017195,-0.05488952199494033,0.06541080535220005,0.04339088501334739,-0.08743911444274685,0.040989598331468154
CXCL8,,-0.12453176560443728,-0.10647838434142859,0.037351020831104156,-0.0847135790135099,-0.06314699403582663,-0.14127883231347305,-0.05015600717226573,-0.20475203646455223,-0.11400960969033498,-0.009322083509495463,-0.1731192133253636,-0.031113751969498088,-0.11747223134912461,,-0.06902610344595508,-0.35748078996521365,-0.4115704043055649,0.001651078096702163,-0.12336159172167482,-0.06164459587191799,-0.12606217389226373,-0.07696091467323159,-0.00808403659360909
GRN,-0.008117966234838798,-0.08696729505548322,-0.08947242512137003,-0.006392610865475689,0.05019202839859583,0.04499158430154913,-0.10372223345978462,-0.2920000816611187,-0.5367779720264068,0.024978103597893143,-0.09664320024561364,-0.2867771957266068,0.03200505425295645,0.048364386690255085,-0.06244046788283371,-0.02973982413727655,-0.04557646655729695,-0.04609371728951847,-0.02980728172952033,-0.10764828921821737,0.07344708150531552,-0.08452379586360523,-0.04819162641555974,-0.007650196625785749
MIA,0.13384637487239084,-0.006188794271394435,-0.05638350368715052,-0.03753830743880965,-0.002954432935315004,-0.04545732333084243,-0.07691250694603592,-0.08262488418567222,-0.19231537281835273,-0.07072709869103073,0.002229650126027212,,0.055444646919319884,-0.032922250331284396,0.04402368471105818,0.14648600300590645,0.2428651231466706,0.2198449861701697,0.026504129725346954,-0.0757563166251892,,0.15265144815656798,-0.032774839814020136,
COL4A4,-0.03321391350054284,0.0041766760663729105,0.017744067765496863,0.006892181925979039,0.020936187680646753,0.06613915183318994,-0.11501617780365936,-0.051727074648847106,-0.006417587154145082,0.021967013262131328,0.03765077569953039,,,-0.037732417748271255,,0.013359406239741913,0.1204191886012722,0.06849648838382474,0.021678393107012122,0.02666069006365153,,-0.009142577172364608,-0.15155581448123887,
TAC1,-0.028679102677177857,0.3756243183062975,0.0962875728173524,0.0430763146129277,0.11312121598335666,0.18752084411068262,0.3181755035248894,0.33679307622377913,0.5957751213571917,0.2875937036519261,0.07193004908468528,0.32344050084025777,,0.3280426985675413,,,,,,0.05315667040745314,0.10603029267258128,0.05590860403248141,0.11213959112662687,0.010852334577014733
RARRES2,-0.024305616416344468,0.14855696821833136,-0.0030678548366965233,-0.06893426935433547,0.010642825085260347,0.07850247314727421,-0.24581862135298738,-0.1905931740180361,-0.5993652901067837,0.16471233540605704,0.07345048861851894,-0.12223731307298273,-0.11336899691442076,-0.0991490357933007,0.0030654047499450382,-0.028450121723973428,-0.2167884752541183,-0.1867774892954047,0.09200243543124369,-0.06979157944399277,0.015631411662798883,0.12110422133244915,-0.11752683023517899,0.03991820325423648
FGF7,0.03889915555620699,-0.00020148562703420806,,-0.014226803735618866,-0.028904561030659397,-0.00870536048618608,0.14345428534082683,-0.015598065299790784,-0.1318699304949806,0.009341716373539845,0.013612776664469636,0.07211076724684877,-0.02462090683246054,0.0031035646550334954,0.04547554712055616,-0.04716958154743198,0.0905238686063098,0.0685788605592115,0.013389162383009814,0.050806795134308684,0.0739492543677279,0.19268270338811871,0.07170160816912924,0.0822183667921582
EFNA2,,,,,,,,,,,,,,,,,,0.05175484260879334,,,,,,
HBEGF,0.07920815752060509,-0.07559126606054564,-0.05139995941990711,0.02086924314495806,-0.024159519865196735,-0.028583758703553803,-0.14063045623216647,-0.22336062905673948,-0.2631257339260535,-0.20616474498016463,0.008641660984542297,-0.24697543200372415,0.006277265875498314,-0.07467885977997574,0.026160031890035254,-0.011979484194845116,0.033588903705651485,-0.019356828432401645,-0.002572493902810426,-0.05469787131932025,0.04164978419406331,-0.029248980856327225,-0.06873943589713229,-0.018676479440771374
CSF3,,-0.060592691753319994,,,-0.046179664218443724,-0.043829048497076216,-0.040320184043103696,,-0.03869183604929395,,,,-0.03432640852441538,,,,-0.21143513456549953,-0.26365656881136007,,-0.04646587507309462,0.014670286294210338,-0.002680766034211549,-0.034875448636830494,
PI3,,-0.0848736657683,-0.045986346901533665,,-0.05513847121094325,-0.04231282469491449,-0.037054898578460345,,-0.09145411754946364,,,,,,,,-0.3763440036853158,-0.42276469380946896,-0.06268840129451132,-0.1359187229070327,,-0.10587778424421036,-0.020075117557244445,
PCSK1N,0.03423092067086144,0.3221657331165064,0.1416186034296871,0.04510412393800088,0.05290152082906426,0.0806367770474516,0.08809744505500589,0.14958461494468023,0.3395298037331137,-0.12121431780005947,0.06298273665996655,0.46573676838249123,0.03531013802253654,0.3659608687595197,0.0043611528244665194,0.06749352333143298,0.24715227481764745,0.23993367875770022,-0.015607386107863629,0.28181127370150083,0.20549991181460583,0.1871966562526312,0.20946913630169128,0.24549102501836478
NTS,,,,,,,-0.06722727666633857,0.03470588947437231,-0.01193226400572345,-0.04390885223411969,0.02089677579830484,-0.06278096185944652,,,,,0.19361085668277933,0.10812321533416928,,0.200709595714523,,0.08567115552177894,,
SFRP1,0.09653120696137288,0.08043840329733334,0.019163882222308762,0.0696804681739731,,-0.0038493901321019156,0.10008802736519001,-0.12070754144423924,-0.09670225545514796,0.0034826037905543498,0.003062209537629449,-0.15685823650888925,0.02514404661207432,0.021169489874375395,-0.003629040684617056,-0.026375885398061738,0.20102408310014022,0.21595018984252487,-0.04665042084106035,0.04965800815953147,-0.016006269480852948,-0.04512521325789663,-0.030208990371537323,0.08310033087854657
CXCL13,,,,0.04931007209779687,-0.03353190032940528,,0.023973970076972932,,,,,,0.01764701708258102,,,,-0.05606524713317,-0.1467497383375986,,0.052615395191404665,,,-0.08535731773059418,
MICA,-0.014668708946647825,-0.1054242101293595,-0.06648749054278504,-0.024986993829483817,0.02043110286095141,0.017718976113772014,-0.0510660718301006,-0.020748552832335117,-0.22899538567186462,-0.01543070911706572,0.01785350434106199,-0.05738523220841157,0.017801519336360143,-0.11896315213009756,-0.021603276023475625,-0.02578347393776491,0.019088785272611382,0.05240671834303804,0.012502420143505602,0.0011068226272094907,-0.02085878759295769,0.08959344648645153,0.0007844163872927227,-0.02733574700119094
TG,0.09181870823104923,-0.04026249202802465,0.039731926625863605,-0.008260437232335882,,0.07329138762660953,-0.06517723133745634,0.044831485714000995,-0.03413714905146582,0.025286748174184023,0.004481429766970092,,-0.015281705010571424,-0.07707675018406478,-0.01706788191878205,0.022379038407717905,0.049167219633897155,0.04128286568879985,,-0.011138295144177645,,0.024805541343308757,-0.06162368946900337,
ADA,0.06429010368145607,0.014747296082607355,-0.00763549038475638,-0.016508527155682285,0.016570348553126116,0.030670085984598423,-0.0029539602790059107,-0.034371685545247714,-0.3677277987906376,-0.02947852612631663,0.027749223305140295,-0.1845281976874941,-0.01609450390760835,-0.09156136771656513,-0.0072481265868138,0.02873757245162329,-0.004534718465044582,0.05603821983785876,0.07635028684294919,-0.07820306140692933,0.1059904402837919,0.026516452883702597,-0.03433408999667658,-0.05172092629470459
LAMC3,-0.008888279367269264,0.0942711372943043,-0.03369082181601879,0.040472895978902995,0.07627613551797707,-0.009628607484711678,0.036768569294166234,-0.06672238347215674,-0.31831613147777815,-0.06429682985214433,-0.008426993138978938,-0.1225694942244323,-0.0035763434225765172,0.023400994180039516,0.0563055288382782,0.02027291874964163,0.0016195689624336669,0.1346707204461629,0.04599041143119245,-0.05255756601236032,-0.02717671972156309,-0.07884188919135356,-0.07162064661026034,0.056275246449787535
CCL7,,,-0.08088141158001896,,,-0.0037840076294765007,-0.05137031207654534,,,,,,,,,,-0.06824085074297881,,,,,0.005703326685875721,-0.06470453961202734,
NGF,,0.01222138546997794,-0.07284486637744843,,,0.003197534486872731,0.03882252304822319,0.011211803127093866,,,,0.09576971337420136,-0.02721667815192822,,,-0.05197048579761274,0.042277111502435155,0.06135312907112436,,-0.00096058462169986,,-0.04031451719630524,-0.021658574484240745,
TNFSF15,,0.027484609032471265,,,,0.0006104169698821034,0.06998906106187486,-0.03835509715196447,,,,,-0.004154026961918399,,0.05433559697878939,0.040549789619018416,0.019855764893817036,,,-0.026210717835900007,,-0.03195132860507175,-0.0340196284620788,
HMGB1,0.036541199848844234,0.04494401390765163,0.11679358696510501,0.04319502437898723,0.007199447587710017,0.01429977152744357,0.0008822526783662284,-0.15993328426097264,-0.4987703896283498,0.07355421255714956,0.010432023783699862,-0.22609146049933737,-0.000984010826126285,-0.025958248171119493,-0.00898989891186863,-0.014107137990373216,-0.11988254846467637,-0.02337722072054335,0.03617648986404452,-0.15288268516654355,0.0036261534305044455,0.0915652985495382,0.044065742787196424,-0.004860254141973006
ITGB3BP,-0.008204743429598243,-0.17819787625389133,0.010760944881430146,-0.004038454699655125,0.025486692636874086,0.06328157562906497,-0.019338880972174326,-0.22596711163596772,-0.39184549405148994,-0.0749631265145569,0.04057972791061324,-0.03186337266891801,0.00653384246154612,-0.16505189732909079,0.09512960502001895,-0.05981398534295988,-0.004875835793699392,0.0022361603375934,0.036606335583583435,-0.05561196317542731,-0.03617292195877958,0.13862720872007347,-0.015615799486994347,0.0554262472157151
AANAT,,0.011990290571180303,0.01637968545603485,,,0.006534512015744557,-0.00912694352946479,,0.0019509917795521073,-0.05784208292720419,0.021875553649548785,-0.0011921978180329533,,-0.0038421806836399517,,-0.020653079872740756,-0.041275433819157395,0.027108767589918294,-0.03141516296861578,,,0.07600047253601686,0.04463944581062,
RELN,0.05594957009372661,0.23193999279856373,-0.008218003421238367,0.03025906811013129,0.022036527711402524,0.017123458981084267,0.07842431550909461,0.10440324031173767,0.2711856473088434,0.025535156050754775,0.019266422084415827,0.0059194261656948756,,0.029826089846645306,,,,,0.03426658932119498,-0.01896488271065011,-0.04196738041442498,,0.04666740489735999,0.12604838000620391
IL15,0.006193094354512179,0.02912013403814845,-0.05520672339193786,-0.03535469731686411,,-0.046073278503376086,-0.05567851169010132,-0.0037259242585439595,-0.14406222167194,0.0011173031738093604,0.027102530879562076,-0.05673644936423056,-0.020186187909867793,-0.036168725586842664,0.06558898986242238,0.008996808514848915,0.06621861864776803,0.0965427258016287,-0.06743224176226437,0.011071021436606763,-0.05270998159971621,0.0725937465810037,0.03504469038418121,
UTS2,,,,,,,,,-0.20881779617872054,,,,,,-0.012124910796659928,,0.04775696703536853,,,,,,,
BSG,-0.013475177226313261,-0.05798985082428318,0.11199720364509577,0.03240707764250205,0.04797457200330582,0.024655719954719747,-0.07340443191711347,-0.026451857633271222,0.24022173609401973,-0.1999639535639552,0.07439050227025741,0.27816034420094843,-0.06393936559635509,-0.14619346909536582,0.032958366506160616,-0.04516266351888233,-0.07754836692582588,-0.11760042348658294,0.03822503021925091,-0.09989006549096438,0.04736398971857925,0.10603455986352689,-0.0758617131094389,0.14841925210990023
ADAMTS3,-0.007934896964219678,-0.0509235213790955,-0.012688481856883947,-0.03775178917125521,,0.029550761946057914,-0.0518376290284184,-0.006217236647092063,-0.5116076496739762,0.04287758289768382,-0.002352642027557617,0.13606929022924194,-0.025359070082728537,0.034152842999461606,0.04965734468210472,0.014462014216309799,0.1776492941472403,0.1620946910373174,-0.0358073147273338,0.12369870062013026,0.025868184642422274,0.16472255401079242,-0.0341127559638722,
CD34,0.03840323502324373,0.14250468372469913,-0.03400929810016399,0.0027175823362224983,0.0952678043478017,-0.012371640798813104,0.009901973037582114,-0.05360166936177702,-0.29198517259554474,0.031034622309726034,0.050864875891973124,-0.007570289455598987,-0.0717351227476942,0.045776015442128455,-0.006943204180614682,-0.0007585246286189369,0.04039782551811267,0.09665166578206072,-0.025938458389700075,-0.048163268569112995,-0.12432846206567882,-0.017101177672641944,0.000211592603054158,-0.046985935087896565
CCL23,,,,,,,,,-0.06643168762796559,,,,,,-0.05027457146341992,,,,,,,,,
PLAT,-0.00453288583755423,-0.07964447458428764,-0.009730998152550614,-0.044313875665596685,0.050087683837025845,-0.038849216434772016,0.007669374879526536,-0.3203745388099167,-0.4806091723230941,-0.2612520599073132,0.0178789201558268,-0.028604571891805694,-0.0393472977658798,-0.12180087384705074,0.04226942307182115,0.029578405928131095,0.3683787172896004,0.311763820538954,-0.03659281793008464,-0.1351024789831576,-0.07770351664445889,0.07971690825276799,-0.10090234441816065,-0.04747253542115766
NTF3,,,,,,,,,,,-0.009868783165652777,,0.013702197516987582,,,,0.2073444411717856,0.3197310499705308,,0.20836697092718925,,,,
LTA,,,,-0.03815687685668301,,-0.04694000297156966,,,,0.017015032027236945,,,,-0.01819652618582032,,,,,,,,0.01683479035048433,,
CKLF,0.019091589882901917,0.019659918588311585,0.03128181988526976,-0.09904921923546879,0.03962883212850552,0.042410613433428716,-0.118228276406847,-0.20341170931152702,-0.5635745277759641,-0.05803171868176917,-0.0559839438647527,-0.14168135932404705,-0.012691356411566495,-0.20630533216881564,0.06704105319591347,0.0430578154278639,0.11964396999229554,0.1546213677062515,-0.045475813482521506,-0.036163265028181166,0.060111686090873785,0.11148305950354005,-0.004668442035364888,-0.02558742458280046
APELA,,,,,,,,,,,,,-0.0005851818110381506,,,,,,,,,,,
CD24,0.0218873159433894,-0.04605765347226064,0.03210752498175975,-0.09204482647408713,0.035068509345174664,-0.049065431280537364,0.004545771196153253,-0.20637606174708056,-0.09965353151610665,0.10249080603922817,-0.10224549334261994,-0.002856669048351268,0.08235127777513324,0.03534872431631803,0.01644371118254701,0.013173705542848038,0.2860098703738901,0.3225654724685279,-0.0007434445714897064,0.30244770539765187,0.1444159790374292,0.11596218011206308,0.016163337677299217,0.10268875920487339
HSP90AA1,0.01815195209743585,0.16129600298732838,-0.04716767130964224,-0.07523214001767949,-0.08959091447768816,0.02101815247732732,0.3140463889783288,0.35193601479262504,0.6273075551846602,0.026348399621140974,-0.05627081120740569,0.47228746467140137,0.0686699978989197,0.30726089734331596,0.02202433061085675,-0.055810269662562646,-0.3327126765981717,-0.3857529953634389,0.1262878346003033,0.002401698330511739,0.11869639114097703,-0.07220391324164283,0.08819850238551073,0.17330766519131038
BMP4,0.0763126351475071,0.11743659255081826,-0.015552166662613507,-0.049742838125807126,-0.03578536381636469,0.02235577723068083,-0.0673548870318174,-0.22105237105113157,0.08347693272707779,0.09299848734822497,-0.010375167754486393,0.050635367713520396,-0.018870832270574674,-0.013385881438245555,0.04789629031632117,-0.009934832423579365,-0.008687173289936219,0.059632625958047546,0.06415191151014991,-0.01969530741257375,,0.031224307556432337,-0.04098214942085678,
SCGB3A1,,,0.008661607109898205,,-0.012717969874173918,,-0.04439193809881523,-0.001744688353710724,,,0.04277614685291857,-0.057439717187445616,-0.04576518337917386,0.0057488784114781465,0.04522030738894494,,0.05567218525876113,0.11137464044544616,,-0.00020636289630906356,,0.026678739802055474,0.0555577923437954,
IGFBP4,0.08759832401477871,0.004944483810415514,-0.0959772584325671,-0.05090771585373168,-0.04503154061670763,-0.10504442488040783,-0.07523750660354481,-0.27056421199847797,-0.3256557464146416,-0.12763666544322397,-0.028931388812784193,-0.16442587229533753,0.04037557799086087,-0.06030930707215875,0.017460196058494394,-0.01153711415137187,-0.031205620748281714,-0.09085913947550882,-0.03263236359540987,-0.20746963527922282,0.0006918241047853535,-0.09950816283261972,-0.03977753280870392,0.06144456258252039
RSPO4,,0.0007303604828024781,,-0.003509466710918918,,-0.019974308492101474,-0.05630846086874666,,,-0.017370342378744037,0.014627020140610304,,,-0.028831738943247996,,,,,,0.08930010003338511,,0.11321197852207579,-0.05548583467647044,
LEFTY2,0.010492699688864765,-0.027411144301453087,0.006713078368605749,-0.01654931584057526,0.09310397771408375,-0.0501976878235659,-0.04430054378018506,-0.10814940018182798,-0.4025672256600528,-0.05195789907032156,0.0014826619458499718,-0.02416932998593672,-0.024716576935770306,-0.023037963892728348,0.03939409327589124,0.0892673108197475,0.028755578976600804,0.023998848274798718,-0.04457857939997664,0.08786351643093855,-0.0148205739405152,0.14938210960908743,0.01187119408214775,
PF4,,,0.013092515277713827,-0.04268431120723501,,-0.013216073582699201,,,,,,,,,,,,-0.056994365277406964,,,,0.010060111546528042,-0.003986880434305941,
ANGPTL2,0.008890103672269353,-0.04182066658341555,-0.021717683045982747,-0.0671202174485021,0.1054682023228431,0.050154370730871346,-0.09886483778789948,-0.37744400099983605,-0.39468228337887423,0.058841718679144235,-0.020304945144637453,-0.2036609557156249,0.09615168622736817,-0.2588454210897395,0.0024289562220134097,-0.03892877723741621,0.23053551661209595,0.3176123344065565,0.0050882532803608466,-0.07525982095343506,0.013933495903942083,0.0003511294434530857,-0.057755971871197596,0.05284586040266214
LRIG2,-0.012572224250213964,-0.09360008481827997,0.025031077202914694,0.04426069410279285,-0.026485236279458493,0.04390281753595169,0.0001067438077151469,-0.14258154982449048,-0.18289225008116625,-0.020285615582254665,-0.07442653591026019,0.03604220779605675,0.08684672534509727,-0.05959760470318334,0.00011127984844464786,0.049337009826636455,0.10965977861168967,0.11264915586496548,0.02410410341172906,-0.03525890681437222,0.0371119227866237,0.1509798862498186,0.010129157216762346,0.021406392120894593
ICOSLG,0.0675192828140725,-0.05602668872992038,-0.007532330952831195,-0.01982402980052131,0.050464087443178436,-0.06581097280431142,-0.029439353621518484,-0.16155241469994203,-0.28318774116653184,-0.038903285419222194,0.009112638693322878,-0.12543530994568497,0.002358490816938015,-0.135660593196891,-0.05002855888458017,0.024038107934183373,0.07235542178476692,0.1413792146245645,-0.007099848576362929,-0.016578457721859573,-0.009182863242521152,0.14514771004382174,-0.024634181673234237,-0.05709722759472657
WIF1,,0.46615647778528635,0.05358882224585054,,0.08101676307832689,,0.18010014686768155,0.3415909610119378,0.6175985444145313,0.06299847774477728,0.09877764086350484,0.27265750859079557,,0.30747838216797707,,,,,,0.002973213778414046,0.05080730933231928,,0.0775241499020089,0.23916918912728402
NPPC,-0.034625478099324085,0.014690422806895732,0.08746558530215072,,-0.02253693642134836,0.127422691129948,0.10755127863501335,0.126699644556516,0.02794903214907167,0.05285871190392919,-0.01972348235513121,0.12335682371913168,,-0.17372087788955665,-0.008787679894899782,-0.046754182226534054,0.03180459896524374,0.06663337371982243,0.033425280085798835,0.020725473553715946,0.027997470278516824,,0.042372728470186506,0.08990394210711447
LYZ,0.04250006295838282,0.048974990350523974,-0.06210905987672465,-0.03195888979526558,0.015061666783958165,-0.04921103641761733,-0.1392934996232261,-0.05499898375226767,-0.34967068109418487,-0.022683750171361167,-0.05308204738874616,-0.32160481464388707,-0.01280519261350929,-0.08443131968775872,0.09800529941810932,0.012477567173832816,-0.02392477704227488,0.026819981206498245,0.0362714597255523,-0.014011703352940592,-0.015855080690396366,0.05263952323266615,-0.009825370289543169,-0.08084610839216724
EREG,,,,,-0.024325686530135265,,-0.020862214322214665,,,,,-0.07061048456674973,-0.01568524851420347,,,,-0.0661750594899197,-0.1620619394234133,,-0.02511975572696191,,-0.06238972249729696,-0.005945741269135325,
SPTAN1,-0.00884441664029381,0.16898549751684563,0.16128197695956706,0.039030692569919194,0.11256232070120607,0.08603931875829625,0.1460834119954159,0.22136518981725908,0.3202526337377168,0.16585036708361198,-0.016688851073778876,0.4659946340867402,0.01132469399063163,0.24344222110456254,0.01680813419595529,0.002608458568946947,0.1630239743089406,0.28756970407066745,0.01356513933687213,0.23248373347851425,0.027145630532033022,0.07166247381634577,0.13018499069420353,0.10548695199240037
PTH2,,,,,,,,,,,,,,,,,,,,0.058415163475799045,,,,
LIPC,0.0749685934169937,-0.04868815732385025,0.010801141100237794,0.011796444011311306,,0.0070167606312435075,-0.006145181691212424,0.09190867607417616,-0.11478757064989216,0.03735243391840716,,0.01423865596834423,0.05121429282712377,-0.04248968410334904,-0.03103663939028557,0.02726284617446529,,,-0.022880017628185964,,,0.08911533677353105,0.020972488694652666,
COL8A1,0.010713459057315399,-0.24083331360940588,-0.15103200557700472,-0.009317808811565494,0.06242145714834835,-0.0337572057941441,-0.14403796307808756,-0.23927269188647204,-0.1950772301228019,-0.0676641581460898,-0.03665531700620942,-0.21082787790962038,0.02139710388176444,-0.14756771301094931,0.048797049084500894,-0.007545487458078572,0.12508758479152712,0.08040319882088756,0.015391423747300202,-0.03159815367380703,-0.08048084687479361,0.029491764289973996,-0.05226923312132937,
GSTM2,0.04552797282267892,-0.016456929663464157,0.02575465138560232,-0.010768968549200265,0.08797985857511029,-0.001176896402613056,0.02139666706493107,0.02989317523426374,-0.14452377601983354,-0.0551315300814289,0.015672408769225623,-0.017115746228972963,-0.04488371714537088,-0.07200517284077501,0.058059771124331194,0.07398071927812894,0.12431019997656474,0.15024059576214793,0.02332333839307422,0.05590647603855054,-0.04809616826895981,0.04952161712674436,-0.04433326685040725,
SPX,-0.03175984149124348,0.15700803559075913,0.01911131985052318,0.02812222164766604,,-0.004477516033126274,0.2935716576074257,0.07851580604435295,0.23032034883259947,0.14535423558961155,-0.010562800566774942,0.19178793777105457,,0.2740188273941886,0.015037646899283108,0.032655663730218464,0.09739549603257477,0.023286611380660013,-0.002605619383989622,0.046916671065974455,-0.020842189003445814,0.17023103906908513,0.07484114487877694,0.030551506168710187
