,UKF248,UKF251,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,,-0.014860839889861673,,,
BMP1,9.414342199581313e-05,-0.042149795996018286,0.09353636806467383,0.06524663601870288,0.027194128441369453,0.022492774296815884
NDP,0.04794193650477215,0.11397158662457242,-0.014518110640510179,0.058337100173631105,0.11930748624372119,-0.018195799067601524
TNFSF18,0.048986335112224805,-0.03489886554898931,0.06338325656433799,,,
RTN4,-0.06108754842929511,-0.033565315615852714,-0.12344797000031535,0.032330758137119796,0.052194809159355766,-0.05068409303650459
HEBP1,-0.009769135698264274,0.01512870838214811,0.009252081291853918,0.0239229292131305,0.051643412443090134,-0.03654990809666769
WNT7B,-0.005934468230578138,0.009151383055576215,-0.023257191837760836,-0.06779632118446183,-0.04526359562154106,0.04465189322072527
PTMA,0.0795444859461676,0.012018623570524911,-0.013499294370389926,-0.08944201843686012,0.030631529974372494,0.08054369737141756
CEACAM1,-0.029097249685344127,0.06278903839480755,-0.02904010095631081,0.008131013068096868,-0.04240811765355883,-0.005408333717399271
PDAP1,0.03648652579240089,0.06192063218297578,0.04990037054773782,-0.04002549915947953,-0.019004361701285496,0.08110226783914966
QDPR,0.08128887512097811,-0.06019360597582746,-0.09768646464570999,-0.021795773445188776,-0.005774579407520829,0.013787977445487128
POMC,-0.015000683085250177,0.014187111464400935,-0.017184718191497535,0.13225584366934295,0.08370560640183303,0.0865962849290682
CCL18,-0.06150870188172426,,,0.01963797903381666,0.01274591750253294,-0.01291415786788847
CCL17,,,,0.03241389107317099,0.002021635953656036,
VEGFD,-0.02924397087394652,-0.02382863880231827,0.024571804840613536,,0.0030739222138188877,
TNFSF13,-0.008556530448972786,,,-0.005998514637195276,0.020209436256186798,-0.024934906102162303
WNT5A,-0.04937807967901816,0.009504871792197507,0.04056214593259388,0.07741765656430452,0.030641927983912055,-0.024226290725165283
CXCL8,-0.09351301002777691,-0.02231172500602602,0.11024982381243403,0.023829015621594347,-0.18050082294207864,-0.041937372245390694
GRN,-0.023519812985091818,-0.03928559089942288,0.08725480950815463,0.06627187895580917,0.03814585245520599,0.08627838609709643
MIA,-0.014686532458404084,0.04071453597057922,0.001927845771252439,0.051421811558758836,0.10657082548157151,0.3079505309930187
COL4A4,0.03069125762121157,0.0333894839939494,-0.014644254663134144,0.13606440717467783,0.1031843793872821,-0.05409246277130307
TAC1,0.032811990320679045,0.0030756884228273404,-0.07529170338383061,,,-0.1026810694734332
RARRES2,0.024765657907493945,0.008077152132729214,0.058612026544157945,0.015479413874141226,-0.05810897307409245,0.05258485642174124
FGF7,,-0.026895024992742645,-0.012781025181873181,-0.001058811877702054,0.09343688918482196,0.04031802939619675
EFNA2,,,,,-0.020619792660741196,
HBEGF,-0.06871951754939601,-0.0037295023454176983,0.03186526287284987,0.01510875958331341,0.012192014902603786,0.04886998173488425
