,UKF243,UKF248,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CD24,-0.01708766241756727,0.11487047198899751,0.008681994458589436,0.017098489186548056,0.1262359382962563,0.06833480295618424,-0.1284436818078669,-0.07932029495482663,-0.009501946240365143,-0.022061285412430853,0.12168486511182852,-0.06343579666520638
HSP90AA1,0.026719516295140404,-0.006951872603306305,-0.028748594904832742,0.05900052245707778,-0.0822098403921395,-0.04780068909445894,0.089383438905822,0.039797418968572744,-0.10523975473452499,0.06326265430510242,-0.026343370043109247,-0.18571362567944052
BMP4,-0.05422829410538344,0.03364576136601567,0.055212845960081726,0.048311191625232175,0.054215068215107305,0.008124134150720542,-0.01898880800076824,0.009574015331767027,0.017430127796744764,-0.033886269086627493,0.04327228216212008,0.02026138254189437
SCGB3A1,,0.004467077421569278,,,0.04173558482360346,0.003959555132647035,-0.1033646590742322,0.04820108305174832,0.029879636547513903,-0.029645422869803918,-0.03657292028615493,-0.030388117424300518
IGFBP4,0.06780474016127623,0.09098126660727725,-0.0034059012914146804,0.07472367279148308,0.09337681018200977,-0.030134704431375257,-0.09125724578464384,0.07207361445979091,0.009856854427737236,-0.06504447326890614,-0.024383846698781995,0.1340163689270928
RSPO4,0.08204218179824847,,0.03858352184472065,-0.0204994322929766,,,,,,-0.0199649306629658,0.021161324080863915,0.10840020680012397
LEFTY2,0.05174045615562424,0.11062971193495862,0.021184480741282683,0.006034481687890266,-0.02678805028109067,0.019864542696607427,-0.1092355802879363,-0.02331721324931391,0.04252598260929839,-0.02715098670154619,-0.016662691715436623,-0.058910665498750556
PF4,,-0.04971088823231136,-0.018767838368315935,,,,,,-0.04251539468835274,,-0.039761152747852004,-0.025122267556861345
ANGPTL2,0.04673359779365892,0.08059067443591207,-0.04140048685746792,0.03551646220021024,0.04039473548400505,0.07387851022455989,-0.0025397591357362677,0.04445939189224618,0.03485874402967148,0.07625680705112133,0.026051005754122985,0.025710551571563888
LRIG2,0.014403040012548067,-0.012987857559278126,-0.002137228254774722,0.0025509069907122925,0.042953333226807805,0.07125038453464898,0.06401869910312215,0.012288364247865455,0.050704628276545864,0.005700104781755004,0.0696287642948914,-0.0025723181006575254
ICOSLG,0.06303247940259199,0.05436731217544432,0.015331169645238122,0.007686641022168471,-0.005176430682845409,0.024227573249069382,0.028415139372731317,0.05374701174051838,0.13186486731910457,0.026520282697063358,0.035603835935891205,0.02865004241153051
WIF1,-0.05444154400323053,-0.0578131823545719,,-0.01581892635744383,,,,,,-0.018559336892465413,,0.022791699251125987
NPPC,-0.06246857321926185,-0.006625760480048651,0.010386489279614896,-0.011488296645183544,,-0.03257705281034272,0.023741635206591546,0.07956621767934804,-0.008765429839752798,0.009170520545569043,,-0.04231496082049189
LYZ,0.018332417409257933,0.050202818379030845,0.014146649069550026,-0.04285040123016483,-0.035012004802910675,0.09584235407119789,0.1066690922409792,0.04800443919066977,0.10448047989877332,-0.015857959956339148,0.010448685896641208,0.00869279569002012
EREG,,,,,-0.004937881426891473,,,0.06876138866389175,0.06290140110194897,-0.02486665775086201,0.006883585976767252,0.1299623912872711
SPTAN1,-0.006571425604885972,-0.04403982004350711,-0.007547455730413319,0.05581049540195781,-0.014734677747518266,0.027761482331760484,-0.07818568559735498,-0.043336124933977434,-0.08260176215509113,-0.010348551747767316,-0.018653409891346465,-0.06765536738499321
PTH2,,,,,,,,,,0.0069597247083742824,,
LIPC,0.011053289690945316,0.006160555272535016,0.0483185586412823,0.06000166731209343,0.05298377778871803,-0.03454462978399666,0.02982004771253068,,,,0.06789382622444731,0.013425112966595638
COL8A1,0.013045312907638329,0.12709179715041474,-0.003285595610528752,-0.02085518210974403,-0.02064454731754098,0.04297240876821227,0.06835472264511404,-0.06680477204381352,0.09067742565959598,0.000507495641840874,0.023344076182615185,0.006522317944199079
GSTM2,0.004934226231284051,-0.0016839408861045548,-0.007972146447408823,-0.00928529792718065,0.0003142760783838405,0.007499747771416499,0.14315922551343724,-0.009257430722841027,-0.04955311033802164,-0.013574703616680176,-0.018774398531953045,-0.034787001647314394
IL4,,,,,,,-0.08899399245091763,,,,,
SPX,0.01566049626822023,-0.06053144112312171,-0.05526581433629,-0.07728052085680706,,-0.04318713266932702,,-0.006255876185133959,0.030441961006759236,-0.01691707288373716,-0.060501938205600715,0.0004787002031571738
MFGE8,0.08593544970360778,0.11102243153836716,0.000764151209780072,0.016553108697257374,-0.03967466818999131,-0.025009450272048837,-0.014800139716419324,0.06340428281323231,-0.029009470978846798,-0.07660486957431752,-0.0375270485100147,0.06602598671733713
TGFA,0.052321531108603415,-0.07361046472525799,0.00027310049601943573,0.022032637876800324,0.02096504191265257,0.0016839165719060864,0.00769239673803856,0.03724168280142584,0.029470833525645893,-0.03394279032786892,0.10510370673447551,0.06215144016021025
SLIT2,-0.06203126007530868,0.10704131442087826,0.030278549924369475,-0.03087094727983125,0.058953123884358714,0.1063968657324551,0.14446252827076997,0.04303387715143997,0.05811629839385287,0.02324173970032228,0.09747129716889967,0.002829649598966356
PLTP,0.058299037869340396,0.055466372236058395,0.02011142879081017,0.04960267399335396,-0.01534616379574021,0.024041967845769934,0.04368195162379525,0.06391583644062994,0.057596363289151374,-0.0797957660151447,-0.045436340148337334,0.15193107329660707
APOD,0.01968831742466449,-0.037366851894031716,0.048472153222087845,-0.006632169906325681,0.03554199668776806,-0.14308043651806926,-0.014321069297041378,-0.052565402381397695,-0.038178626413027945,0.0031677079402031303,0.015451665889677257,0.11862359100706615
B2M,0.03370298206552351,0.14518373960978187,0.05545082448289637,0.10070575016240361,0.00888323222812549,0.07531811651705417,0.07435098210247061,0.11558085584862929,0.18668632302092342,-0.06431282640701669,-0.08218595557509659,0.03414937947911964
OMG,0.021005546317712558,-0.057563777396942406,-0.05043436193968735,0.03183324731544923,-0.04756028824121595,-0.07032080976770223,-0.010012166575063944,-0.08487775323739391,0.037262286053835234,-0.06610326746888419,-0.0036817651994476433,-0.11419586118398732
CXCL3,0.024851083354944983,-0.008821883527882025,-0.013527285556482787,-0.0037876835062647684,0.022372141757377454,0.055919680329789,0.008189513228435027,0.125851594981035,0.053679294245241545,0.028650314680367262,-0.04317191039415718,0.03607923878141964
CXCL10,0.03883619454325583,0.056671747560280046,0.06112245189401636,0.0826517842892658,0.06395964256241951,0.14809773511859925,0.22941718683701465,0.015886035078032375,0.006679006493060592,-0.02728024052656968,-0.02854355734304425,0.09500117266058392
RSPO3,,-0.021626462909677454,0.057179351132694435,-0.002609482009640315,,,,0.05934232485858033,-0.02595125636761956,0.04294078955193419,0.0015053345915370321,-0.05653930061734368
CORT,-0.03431811178253523,-0.020276457686959105,-0.0014782261625432946,-0.03682397741864645,,,,-0.04168388095519172,0.0024718403855403556,-0.022038352473771894,,
NCAN,-0.008696828357784379,-0.06142170007826765,-0.01857386260722073,-0.03182180459707434,,-0.023364057304365877,-0.07048488701231485,-0.13821720041860333,-0.05955762856049146,-0.003977038912442938,-0.006959844800529141,-0.04234201082912518
PRG4,-0.034062646393226106,0.050860848907793924,-0.007661487141133289,0.006000066484829122,,,,-0.006839568152152806,0.07627051666786132,0.010181676240330896,0.06059963969443387,0.15778890524151484
ZG16B,,-0.013243929080791245,0.023521050854659324,-0.01400499334636685,-0.006696866083231606,,,,,,-0.02341478909812831,0.12158552098312964
TGM2,0.10472545938891899,0.08806951108041951,0.02109085717123734,0.022635264159762965,-0.010452404101285005,0.03625892980671046,0.08399126605952244,0.11488756787088354,0.04975471514821044,-0.07027325099910763,0.05241926550272252,0.09856187910720127
VEGFC,0.035886228796974826,-0.01648773240874687,-0.03005138329819568,-0.01514191941322704,-0.016156145776787385,0.0709350800179164,-0.00014408834635976637,0.11466088819036699,0.0774252632392754,-0.0340744809166127,0.049438111404620094,0.027945137839328036
WNT6,0.0733371984557883,0.010299992061866273,-0.029752352166776765,-0.03116761316741406,0.024982675679083167,,0.009828186374315009,0.07174693040804792,0.036287442511474685,-0.02649672124673492,0.027572218174615977,0.1154926009264996
NRG4,0.04676374757662742,-0.050751355016524675,-0.015326995210903487,-0.026905859828699117,,,,,,0.04613437378925722,-0.028336242843188867,-0.033303514330995355
PMCH,,0.007959248602142173,-0.0031920423873499824,0.033597023078985794,,,,0.046707691910806384,0.06783021201138448,-0.015179422994227627,-0.04731978577675009,0.06368378493802473
COL9A1,-0.04948254148122534,0.05291543217362402,0.014548511818836145,-0.007894157087237149,,0.020400710405777366,0.004477041670018654,-0.10056996189423704,0.039681117412059326,-0.06759327658447069,0.05808069551211653,0.12216510633093342
GDF11,0.0561718692535922,0.0481422078702945,0.0043110168530111756,0.009293004385665595,-0.0007939811807465091,0.029605352289440424,0.008871669117959023,-0.016699240587083216,-0.08729607483012553,-0.013984229013981204,0.05045679122201692,0.06609337043673905
RAET1E,,,,,,,,,,,-0.016775414030122046,
IL24,,,,,-0.028913278187481652,,,0.08712892562078138,-0.006955726303654452,,,-0.00965978426641291
SORBS1,-0.04570642604683717,0.11839167725147498,-0.011668239535529111,-0.0461023660623567,-0.018115161475804525,-0.028147784528595055,-0.025332592625266458,-0.015776985068996482,0.09197821029261288,0.06179835683065241,0.026787597959391982,0.004652889864024569
DLL1,0.09501924650598963,0.03363810275588307,-0.0437824622455301,-0.025437954794399923,0.012247369293824095,0.059521459321256874,-0.03456409612703039,-0.038153427102483456,-0.04398834249363905,-0.05399714684357695,0.0707139663486374,0.06117017236640527
TLN1,0.011446192375910474,0.09961260020832134,-0.006485260848002127,0.005723243310390212,0.06550169751337939,-0.0007447329469878283,0.06201727863240519,0.08886812457607557,0.01739038576106696,-0.05026700194940106,-0.039154646156446,0.09676229995956438
COL2A1,-0.03251135838819331,0.01334843814306653,,,,,,0.06475951266538553,0.09470301047074264,-0.02019180999208607,0.012204539463375996,0.09119470711769144
SHH,,,0.016565440078389518,0.026817088410956664,,-0.012756128823848367,0.012342663606249244,0.03667290158159909,0.10834177103316724,0.020877347129176046,0.06511292077324984,0.1501976440094828
PON2,-0.00858107943095369,-0.07959324112589798,-0.0460100160795326,-0.038548667613259396,0.03184191856652911,0.009117311310133153,-0.08650210623261985,0.028419237139684472,0.1356083317286619,-0.055773706971511725,-0.012057364233068996,0.04876797779497913
ICAM5,-0.05899980149127163,-0.04629266395191965,-0.018254442497177885,-0.018447407365890962,-0.028345795705869994,,,0.09196904631404802,-0.05121988606428553,0.019582482026039166,0.04216723490557379,-0.050547691853406046
HPX,-0.0033073084407664304,0.0053325283471275815,0.008138897491877205,-0.017137454018667068,-0.04409065694703154,0.12940178603724084,0.0739754979585583,-0.003525595059855444,0.08011012591205206,-0.004135948273456314,0.03102793674828846,0.16255739770541675
SFRP2,-0.04232790742059616,0.03196997492088787,-0.025458057623435698,0.001108424984270153,0.01735033417787109,-0.001141522749479671,0.05810411233953288,0.015908806083314544,0.10014382295376426,0.044743758698770245,0.012708333446567367,0.1055363994525607
CFC1,,,,-0.01762541747528727,,,,,,,,-0.02946837012364545
CD70,,0.038704523253232405,-0.021699500151093485,-0.024250757667401385,0.030906899460502985,,,0.10857368908951803,0.0641675486728483,0.03470521306606397,0.0488714192902805,-0.022840526861283815
HP,0.003928802931083853,-0.019423583551239177,-0.03089337580094228,0.022179738545289634,,0.026612159212125903,0.054483792082689324,0.14479691312101434,0.05769197092439239,-0.037140669446590835,-0.03255341047057478,-0.0674319251270267
CXCL2,0.05879106054354147,-0.003264486877810714,0.0016153101607339015,0.06647136917093652,-0.032511619254732865,0.035259002158987904,0.22305522356921464,0.21443045580780873,0.07840976072578759,-0.02701931937151781,0.0633036909068891,0.0846663080031732
NPPB,,-0.010605927954499947,-0.00857218313110615,-0.015433532343964634,,,,0.009447967709974284,0.05053977763333172,-0.02268721652892536,0.10837489662131318,
CCK,-0.0300175392694585,-0.09300343641670963,0.031052907842448206,-0.1000731536904674,,0.14419791462423723,,-0.09251047721541542,0.001584711168667733,-0.04259553682988155,0.1349104646176939,-0.1926334174752157
SEMA6A,0.014488758929068273,0.01497636993483345,-0.06961526776483869,-0.026717178901710926,-0.0211946943161253,0.04845107799693285,-0.011415520436760616,-0.05594865096095879,-0.02638924777419368,-0.031387498397829366,0.026464159377708227,0.11744304740331836
IRAK4,0.048364147104108295,0.049136767335669844,-0.022330537405509665,-0.002102030220411302,-0.024382962802812224,-0.022177820062580653,0.03764999377475689,0.02818613795447404,0.029442530502333517,-0.05331169062032924,0.030060902113603516,0.02642664224635852
GSTP1,-0.006045326060748624,0.012586124816513092,0.012634512078732795,0.005249586597897427,-0.0014148197989113794,0.027861595697300425,0.07642879661517632,0.03528040241870175,0.0951256182038169,-0.042327654961065136,-0.01793248119702212,0.09956023135354679
VCAM1,-0.0017538757938358746,0.08542093478443419,-0.0026851720013443352,-0.007149396835989421,0.03504970447891177,0.056971814324726824,0.035694529131951085,0.09340953943325643,0.08129528463963834,-0.07646460337790954,-0.014968202130916753,0.02490430614967289
NXPH3,0.08964247648201094,0.013627614876705683,0.022565976201243246,0.015118379944250152,0.006381188877899001,0.03446617812935501,-0.08074820073199837,0.03430802357710711,0.03368303275830894,-0.02526558787542016,0.04655035031390342,-0.011162318247323121
MTMR4,0.002321826411662593,0.013480231043316878,-0.05836045802365535,0.10153580643874956,0.09006270963055589,-0.000785714670942214,0.0896270574718194,0.020021469200700578,0.024160793048959756,0.018044871716297862,0.06848850396226742,-0.0005904317831295325
LAMC2,0.052992351662894385,0.034005862815062286,-0.0014693740666313752,0.009902803149320918,0.022772885714487608,,,0.03949026363934093,-0.03921237355823696,-0.014733997669122333,0.11550685648907195,0.0005944508064974747
IL10,-0.019814659930147572,-0.016773819254609204,0.0633191042217736,0.014854632576052225,0.020788246853750424,0.03724129474745205,-0.0030671584042924215,0.05572011536069867,0.1344026493193376,-0.03669066848530369,0.08280733595694084,0.19616397882847172
SEMA4D,0.02180535768619791,0.04564018533439859,-0.05237856498803541,-0.00638299930476436,0.05393680735074327,-0.017795464049934387,0.09202008654510507,-0.057533455491890775,-4.494531396395178e-05,0.00916365060850336,0.038252098261402245,0.006676060352957139
TRH,0.00855065435742192,0.11224741971394674,0.042264931472836206,0.056042848422850365,,0.05483503432183574,-0.014918902199993736,-0.04017799163571356,0.022799132666172353,0.002471151179690646,-0.0321951656693998,-0.02075654162441641
SEMA6D,0.057122026014673595,-0.09904890326960883,0.0352088011529791,-0.08145935163656191,-0.056725942467921946,0.04624729228493848,-0.1581900634226887,0.008519657287192282,0.07946352381313852,0.08512786095600121,0.03327112614908325,0.04773794611253185
CEL,,,,,,,0.018946349448373062,0.060900128794633294,-0.035461546192645285,0.04347204542380333,0.1089544563513981,-0.0342624684176339
PDCD1LG2,0.013790135343944904,0.04385213678689595,-0.05940983413976425,-0.006336608341510648,0.005170969036466827,-0.032925090707518354,0.01594484791496037,0.06291749725944976,0.05830126858663957,-0.05291094588390414,0.057001941968690774,0.07523850160548985
SPINT1,0.04636854928302592,0.028245425602089976,-0.04145264009127825,-0.033753807537821305,0.029361074121916488,-0.02515139141977384,-0.04164543000268759,0.11120300887875559,-0.01113680819242687,-0.005072696136315767,0.0086739170406309,0.10401704499306995
CTHRC1,-0.03854856266475741,0.06075906338698737,0.015653022441860894,-0.034218140486081815,0.08242183149199431,0.03754348879452776,-0.008069811545601196,0.06527867582919418,0.040543039471366935,0.001635024061032999,-0.014489729113399187,0.14671021206611876
PODXL,-0.008734808637035593,0.1006163711221806,0.0004200194387468592,0.014545256857068312,0.07354122558711765,0.05590040181976385,-0.12414039550137007,0.06578721198255172,0.11543734729472949,-0.03007599399288347,-0.06688975172146101,0.14145059755275677
JAM3,0.031142741728595845,0.08047979924136581,-0.03176628426793857,-0.00971205389600858,0.0637832938238611,0.017706036051286737,0.04034545623759632,0.08439088325797894,0.09398888567811271,0.08094490252035809,0.044067391801697144,0.12084665866260727
TGFB2,-0.04158203210071565,0.13820649516355923,-0.03534797489832212,-0.0008268390983730459,0.013810626114092743,0.01922619505933066,-0.026951216291868203,0.04461230767698887,0.03534372149882452,-0.022588786421966572,0.04776058722157246,-0.003216790276332481
COL18A1,0.0072738416173301285,0.10469168149070703,0.03348980224107031,-0.04977478736203064,0.06773624695033346,-0.021584392863599835,-0.1736075935622389,0.10834828785570524,0.036090592057657994,-0.004022455818664773,-0.09939306278060984,0.12071595572727699
NODAL,,0.07136145931968499,0.038035145057500934,,,-0.030983669253814537,-0.12067993344891063,0.06097497862004012,0.0023230764802019974,-0.016849431404890456,0.08191297567888413,-0.0518692539560728
INHBB,0.005132477142011025,-0.0347061589018692,0.016480135826340066,-0.006108904715139729,0.05798193807717698,-0.017933909814021157,0.11023537665630859,0.08655055120590359,0.1122910465955968,0.01413281019315335,0.06517441647478979,0.004856781273760304
LCN1,,0.06263558577988429,,,,-0.04435725445989229,,0.04687863865725634,-0.031078687616104706,,-0.03255750387136236,0.0003165170610774994
ARF4,0.023667600503996505,0.05821853592129827,-0.03625019189623931,0.040606212158398734,0.034249083114487246,0.07365629743279116,0.032735783793392224,-0.008966880913037757,0.040354234552084624,0.024214553737539793,-0.015691218303240898,-0.017586799469398496
CXCL14,0.03764005128117344,0.06565051818985708,-0.011541113233574336,0.02475843536802962,0.059806256238885865,0.09708395548896234,-0.14052468734438295,0.012602180747649287,0.03360209140262127,-0.05626225736892678,0.11464449937065295,-0.10883044993228022
